Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Bio-Chicken Dinos Nuggets oder Wings,tegut,"€ 3,79",,"1 kg = 15,79","1 kg = 15,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_gefluegel,sub_tk_fertiggerichte,tag_proteinreich,tag_ultra_processed",,,ref_000112,obs_0000034807|obs_0000027512|obs_0000008214|obs_0000023576|obs_0000023577|obs_0000022059|obs_0000025151|obs_0000021057|obs_0000023635|obs_0000018520|obs_0000027865|obs_0000011493|obs_0000013038|obs_0000021236|obs_0000028927|obs_0000020238|obs_0000026980|obs_0000029176|obs_0000022397|obs_0000034184|obs_0000021927|obs_0000020417|obs_0000000983|obs_0000000509|obs_0000023578,,,
kleine Mahlzeit,Frosta,"€ 2,22",,"1 kg = 5,92","1 kg = 5,92",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_124.jpg,"cat_tiefkuehl,sub_nudeln,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000113,,,,
Müsli,Kölln,"€ 2,49",,"pro Einheit = 3,79","pro Einheit = 3,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_125.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000114,obs_0000021664|obs_0000010536|obs_0000014004|obs_0000013793|obs_0000014570|obs_0000020845|obs_0000025199|obs_0000013314|obs_0000027228|obs_0000034084|obs_0000017402|obs_0000010504|obs_0000018058|obs_0000007194|obs_0000003356|obs_0000002461|obs_0000027043|obs_0000018726|obs_0000005931|obs_0000006314|obs_0000007990|obs_0000024890|obs_0000003648|obs_0000007379|obs_0000003412|obs_0000012371|obs_0000002264|obs_0000023641|obs_0000019295|obs_0000021998|obs_0000016117|obs_0000001429|obs_0000028605|obs_0000028495|obs_0000027514|obs_0000008453|obs_0000009092|obs_0000034969|obs_0000028119|obs_0000034008|obs_0000010616|obs_0000029442|obs_0000034819|obs_0000000674|obs_0000007976|obs_0000030007|obs_0000029244|obs_0000030006|obs_0000006472|obs_0000011103,obs_0000013314|obs_0000007194|obs_0000021664|obs_0000010536|obs_0000005931|obs_0000006314|obs_0000014004|obs_0000007379|obs_0000027228|obs_0000013793|obs_0000014570|obs_0000020845|obs_0000025199,,
Nutella Biscuits,Ferrero,"€ 2,79",,"1 kg = 9,18","1 kg = 9,18",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_126.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000115,obs_0000001187|obs_0000014128|obs_0000027533|obs_0000017850|obs_0000001529|obs_0000017649|obs_0000018181|obs_0000022348|obs_0000019310|obs_0000033678|obs_0000000918|obs_0000024073|obs_0000024686|obs_0000024719|obs_0000028301|obs_0000032403|obs_0000023311|obs_0000014622|obs_0000032100|obs_0000024493|obs_0000022500,obs_0000001187|obs_0000014128|obs_0000027533|obs_0000017850|obs_0000001529,,
Gold,Nescafé,"€ 7,99",,"pro Einheit = 11,99","pro Einheit = 11,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_127.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,BLS-G230100,ref_000116,obs_0000034007|obs_0000023259|obs_0000012629|obs_0000012669|obs_0000010721|obs_0000031776|obs_0000011104|obs_0000013227|obs_0000015276|obs_0000031712|obs_0000026672|obs_0000018645|obs_0000025395|obs_0000010065|obs_0000009614|obs_0000009158|obs_0000029715|obs_0000020510|obs_0000016424|obs_0000008235|obs_0000013358|obs_0000019528|obs_0000005742|obs_0000025215|obs_0000001674|obs_0000027793|obs_0000017043|obs_0000029362|obs_0000014007|obs_0000021224|obs_0000025350|obs_0000010019|obs_0000022839|obs_0000027964|obs_0000021329|obs_0000009562|obs_0000026466|obs_0000014705|obs_0000008059|obs_0000032649|obs_0000028046|obs_0000026005|obs_0000008606|obs_0000027055|obs_0000020405|obs_0000008631|obs_0000030693|obs_0000006641|obs_0000008230|obs_0000001035,obs_0000029715|obs_0000031776|obs_0000034007|obs_0000023259|obs_0000012629|obs_0000011104|obs_0000012669|obs_0000013227|obs_0000015276|obs_0000031712|obs_0000010721|obs_0000030693,,x
this is food Trinkmahlzeit,YFood,"€ 3,33",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_129.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000117,obs_0000010625|obs_0000021658|obs_0000008110|obs_0000014257|obs_0000022477|obs_0000020839|obs_0000033790|obs_0000028418|obs_0000033085,obs_0000010625|obs_0000021658|obs_0000008110|obs_0000014257|obs_0000022477|obs_0000020839,,x
Sticks oder Brezel,Mayka,"€ 1,49",,"pro Einheit = 1,79","pro Einheit = 1,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_130.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000118,obs_0000013916|obs_0000014804|obs_0000015885,obs_0000013916,,
Nesquik,Nestlé,"€ 2,49",,"pro Einheit = 3,29","pro Einheit = 3,29",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_131.jpg,"cat_getraenke,diet_vegetarian,tag_ultra_processed",,,ref_000119,obs_0000035004|obs_0000008197|obs_0000028844|obs_0000014270|obs_0000019985|obs_0000020584|obs_0000020620|obs_0000006383|obs_0000021781|obs_0000022332|obs_0000022896|obs_0000021403|obs_0000021439|obs_0000007174|obs_0000032226,obs_0000007174|obs_0000035004|obs_0000032226,,x
Müsliriegel,Corny,"€ 1,79",,"pro Einheit = 2,39","pro Einheit = 2,39",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_132.jpg,"cat_knabbern_naschen,tag_ultra_processed",,BLS-S830000,ref_000120,obs_0000034817|obs_0000034410|obs_0000005187|obs_0000017003|obs_0000007022|obs_0000007378|obs_0000028764|obs_0000016990|obs_0000030692|obs_0000031176|obs_0000029035|obs_0000028802|obs_0000029026|obs_0000034819|obs_0000031015|obs_0000030708|obs_0000026939,obs_0000034817|obs_0000005187|obs_0000034410|obs_0000007022|obs_0000007378,,
Goldbären Pico-Balla Tropifrutti oder Sauer,Haribo,"€ 3,50",,"pro Einheit = 3,50","pro Einheit = 3,50",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_133.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000121,obs_0000033084|obs_0000028828,,,
Bio-Nuss-Nougatcreme,bionella,"€ 3,99",,"pro Einheit = 4,49","pro Einheit = 4,49",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_134.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000122,obs_0000034017|obs_0000000167,obs_0000034017|obs_0000011096,,
Schokolade,Milka,"€ 2,99",,"1 kg = 9,97","1 kg = 9,97",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,BLS-S500000,ref_000123,obs_0000015893|obs_0000027700|obs_0000028232|obs_0000013394|obs_0000015454|obs_0000034408|obs_0000025739|obs_0000008861|obs_0000015026|obs_0000017605|obs_0000034013|obs_0000018155|obs_0000018698|obs_0000014104|obs_0000031011|obs_0000011112|obs_0000008610|obs_0000006579|obs_0000012219|obs_0000026556|obs_0000022979|obs_0000001524|obs_0000011783|obs_0000013879|obs_0000028244|obs_0000028249|obs_0000000091|obs_0000004705|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000000230|obs_0000003326|obs_0000004873|obs_0000003851|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000008595|obs_0000004019|obs_0000010166|obs_0000009149,obs_0000011783|obs_0000015893|obs_0000027700|obs_0000013879|obs_0000028232|obs_0000013394|obs_0000028244|obs_0000006229|obs_0000028249|obs_0000000091|obs_0000015454|obs_0000004705|obs_0000034408|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000025739|obs_0000029328|obs_0000008861|obs_0000005279|obs_0000015026|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000017605|obs_0000034013|obs_0000000230|obs_0000007911|obs_0000018155|obs_0000003326|obs_0000006912|obs_0000004873|obs_0000018698|obs_0000003851|obs_0000014104|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000031011|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000011112|obs_0000032120|obs_0000007100|obs_0000008595|obs_0000008610|obs_0000004019,,
Pasta Snack Pot,Knorr,"€ 1,11",,"1 kg = 6,94","1 kg = 6,94",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,,"cat_grundnahrung,diet_vegan,diet_vegetarian,sub_nudeln,tag_ultra_processed",,,ref_000124,obs_0000031331|obs_0000033817|obs_0000029040|obs_0000030716|obs_0000032003|obs_0000032422|obs_0000035104|obs_0000028733|obs_0000026899|obs_0000018708|obs_0000016662|obs_0000018804|obs_0000018893|obs_0000016866|obs_0000014824|obs_0000002663|obs_0000017082|obs_0000021187|obs_0000011092|obs_0000019293|obs_0000025518|obs_0000017359|obs_0000025802|obs_0000034026|obs_0000017698|obs_0000015693|obs_0000019845|obs_0000020003|obs_0000022097|obs_0000034419|obs_0000018196|obs_0000028496|obs_0000014165|obs_0000020368|obs_0000028607,,,
Schoko-Haselnüsse,Jeden Tag,"€ 2,79",,"1 kg = 13,95","1 kg = 13,95",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_138.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000125,obs_0000018156|obs_0000022334,,,
Pasta,De Cecco,"€ 1,49",,"1 kg = 2,98","1 kg = 2,98",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_139.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,sub_nudeln",,BLS-G640100,ref_000126,obs_0000034026|obs_0000028496|obs_0000028607|obs_0000020003|obs_0000035104|obs_0000028733|obs_0000022097|obs_0000002663|obs_0000034419|obs_0000017082|obs_0000021187|obs_0000026899|obs_0000018196|obs_0000018708|obs_0000016662|obs_0000011092|obs_0000014165|obs_0000019293|obs_0000019845|obs_0000020368|obs_0000025518|obs_0000018893|obs_0000017359|obs_0000016866|obs_0000006302|obs_0000015874|obs_0000000516|obs_0000000535|obs_0000014389|obs_0000012353|obs_0000018497|obs_0000030803|obs_0000031331|obs_0000017525|obs_0000003714|obs_0000019591|obs_0000015003|obs_0000011935|obs_0000023212|obs_0000010415|obs_0000028866|obs_0000001760|obs_0000014564|obs_0000028393|obs_0000004863|obs_0000011526|obs_0000016655|obs_0000032540|obs_0000025386|obs_0000030008,obs_0000020003|obs_0000035104|obs_0000028733|obs_0000022097|obs_0000002663|obs_0000034419|obs_0000017082|obs_0000021187|obs_0000034026|obs_0000026899|obs_0000018196|obs_0000018708|obs_0000016662|obs_0000028496|obs_0000011092|obs_0000014165|obs_0000019293|obs_0000019845|obs_0000020368|obs_0000025518|obs_0000028607|obs_0000018893|obs_0000017359|obs_0000016866,,
Gold löslicher Bohnenkaffee,Jeden Tag,"€ 3,19",,"1 kg = 31,90","1 kg = 31,90",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_140.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000127,obs_0000006120|obs_0000001035|obs_0000001038|obs_0000000845|obs_0000000846|obs_0000008553|obs_0000031776|obs_0000034007|obs_0000023259|obs_0000012629|obs_0000011104|obs_0000012669|obs_0000013227|obs_0000015276|obs_0000031712|obs_0000010721,,,
Delikatess Mayonnaise oder Remoulade,Thomy,"€ 1,79",,"pro Einheit = 2,29","pro Einheit = 2,29",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_141.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000128,obs_0000011067|obs_0000013772|obs_0000029017|obs_0000007001|obs_0000025494|obs_0000001763|obs_0000010673|obs_0000010674|obs_0000015657|obs_0000015844,obs_0000029017|obs_0000007001,,
Tom Yummy Ramen oder Pasta,yummy,"€ 2,99",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_142.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,sub_nudeln,tag_ultra_processed",,,ref_000129,obs_0000016662|obs_0000016866|obs_0000017082|obs_0000008907|obs_0000025518|obs_0000017359|obs_0000034026|obs_0000034419|obs_0000018196|obs_0000035104|obs_0000026899|obs_0000018708|obs_0000018893|obs_0000002663|obs_0000011092|obs_0000019293|obs_0000019845|obs_0000020003|obs_0000028496|obs_0000020368|obs_0000028607|obs_0000028733|obs_0000021187|obs_0000022097|obs_0000014165,,,
Bio-Aceto Balsamico di Modena g g A,Alnatura,"€ 2,79",,"1 l = 5,58","1 l = 5,58",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_143.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000130,obs_0000034887|obs_0000001938|obs_0000000531|obs_0000003099|obs_0000004883|obs_0000000349|obs_0000004456|obs_0000004029|obs_0000032680|obs_0000027687,,,
Passata,tegut,"€ 1,19",,"pro Einheit = 1,49","pro Einheit = 1,49",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_144.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000131,obs_0000002152|obs_0000002775|obs_0000001853,obs_0000035104|obs_0000034419,,
Konfitüre Extra Aprikose,Jeden Tag,"€ 1,79",,"1 kg = 3,98","1 kg = 3,98",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_145.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,BLS-S132000,ref_000132,obs_0000033806|obs_0000029360|obs_0000015009|obs_0000026852|obs_0000014194|obs_0000012688|obs_0000010707|obs_0000009772|obs_0000028231|obs_0000019590|obs_0000028955|obs_0000034610|obs_0000008019|obs_0000011094|obs_0000032650|obs_0000008202|obs_0000002069|obs_0000014367|obs_0000026193|obs_0000000136|obs_0000015501|obs_0000012446|obs_0000015088|obs_0000016124|obs_0000013624|obs_0000019269|obs_0000011593|obs_0000013180|obs_0000012176|obs_0000013749|obs_0000014805,,,
Thunfisch-Filets,followfood,"€ 2,49",,"1 kg = 15,56","1 kg = 15,56",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_146.jpg,"cat_fisch_meeresfruechte,tag_ultra_processed",,BLS-T121132,ref_000133,obs_0000019499|obs_0000024173|obs_0000020625|obs_0000022192|obs_0000023751|obs_0000025801|obs_0000010669|obs_0000022972|obs_0000021444|obs_0000031286|obs_0000002838|obs_0000032675|obs_0000003020|obs_0000034833|obs_0000013927|obs_0000013452|obs_0000015656|obs_0000014147|obs_0000006130|obs_0000005182|obs_0000006827,obs_0000019499|obs_0000031286|obs_0000024173|obs_0000020625|obs_0000022192|obs_0000023751|obs_0000025801|obs_0000032675|obs_0000010669|obs_0000022972|obs_0000021444|obs_0000006130,,
Feinschmecker Suppe,Knorr,"€ 0,88",,"pro Einheit = 1,69","pro Einheit = 1,69",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_147.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000134,obs_0000015000|obs_0000031022|obs_0000006482|obs_0000012659|obs_0000010698|obs_0000008457|obs_0000027099|obs_0000034626|obs_0000007182|obs_0000005744|obs_0000007371|obs_0000027223|obs_0000034285|obs_0000015871,obs_0000007182|obs_0000005744|obs_0000029302|obs_0000015000|obs_0000015002|obs_0000007371|obs_0000031022|obs_0000031025|obs_0000006482|obs_0000012659|obs_0000032117|obs_0000010698|obs_0000010700,,
Chardonnay,Grand Sud,"€ 3,49",,"pro Einheit = 4,99","pro Einheit = 4,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_148.jpg,cat_getraenke,,,ref_000135,obs_0000035022|obs_0000021890|obs_0000018693|obs_0000020741|obs_0000026501|obs_0000017557|obs_0000021560|obs_0000002164|obs_0000015080|obs_0000019756|obs_0000003629|obs_0000003684|obs_0000024450|obs_0000033087|obs_0000024025|obs_0000010910|obs_0000030026|obs_0000013545|obs_0000011137|obs_0000016137|obs_0000012435|obs_0000014639|obs_0000015925|obs_0000029266|obs_0000007899|obs_0000013822|obs_0000011135,obs_0000021890|obs_0000018693|obs_0000020741|obs_0000026501|obs_0000017557|obs_0000021560|obs_0000035022|obs_0000002164,,
Limoncino dell Isola,Limoncino dell Isola,"€ 11,99",,"pro Einheit = 14,99","pro Einheit = 14,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_149.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000136,,,,
Helles Vollbier,Hofbräuhaus München,"€ 14,99",,"pro Einheit = 19,99","pro Einheit = 19,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_150.jpg,cat_getraenke,,,ref_000137,obs_0000006573|obs_0000007480|obs_0000005443|obs_0000006224|obs_0000007275|obs_0000008003|obs_0000011592|obs_0000012872|obs_0000014292|obs_0000031829|obs_0000015089|obs_0000013689|obs_0000006574,,,
Weissbier TAP 7 Mein Original,Schneider Weisse,"€ 14,99",,"pro Einheit = 19,99","pro Einheit = 19,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_151.jpg,cat_getraenke,,,ref_000138,obs_0000033825|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000014249|obs_0000028630,obs_0000033825,,
Irish Whiskey,Jameson,"€ 15,99",,"pro Einheit = 21,99","pro Einheit = 21,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_152.jpg,cat_getraenke,,,ref_000139,obs_0000011310|obs_0000010336|obs_0000020586|obs_0000028811|obs_0000008371|obs_0000021896|obs_0000021405|obs_0000013253|obs_0000019442|obs_0000008756|obs_0000034422|obs_0000015066|obs_0000018216|obs_0000022838|obs_0000027465|obs_0000012631|obs_0000019325|obs_0000026577|obs_0000010744|obs_0000000035|obs_0000028758|obs_0000003768|obs_0000000036|obs_0000007262|obs_0000031414|obs_0000018103|obs_0000003769|obs_0000006359|obs_0000006898|obs_0000031086|obs_0000006558|obs_0000005631|obs_0000019481|obs_0000015918|obs_0000013407|obs_0000005266|obs_0000015067|obs_0000023302|obs_0000006554|obs_0000001469|obs_0000011979|obs_0000016479|obs_0000017011|obs_0000009994|obs_0000009532|obs_0000001959,obs_0000011310|obs_0000008756|obs_0000007262|obs_0000010336|obs_0000020586|obs_0000034422|obs_0000028811|obs_0000008371|obs_0000015066|obs_0000022838|obs_0000027465|obs_0000012631|obs_0000031086|obs_0000021896|obs_0000021405|obs_0000006558|obs_0000013253|obs_0000019442|obs_0000010744,,
Sekt brut,Henkell,"€ 3,99",,"pro Einheit = 5,99","pro Einheit = 5,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_153.jpg,cat_getraenke,,,ref_000140,obs_0000035027|obs_0000011802|obs_0000017436|obs_0000018465|obs_0000017456|obs_0000003634|obs_0000013889|obs_0000019009|obs_0000031833|obs_0000019561|obs_0000018037|obs_0000028281|obs_0000000122|obs_0000012437|obs_0000010911|obs_0000026289|obs_0000023255|obs_0000027358|obs_0000018687|obs_0000016680|obs_0000015666|obs_0000014644|obs_0000024889|obs_0000026425|obs_0000011590|obs_0000015699|obs_0000027487|obs_0000008047|obs_0000012694|obs_0000002457|obs_0000022430|obs_0000025002|obs_0000001461|obs_0000026048|obs_0000007897|obs_0000007899,obs_0000035027,,
Pilsner oder Pilsner alkoholfrei,Radeberger,"€ 11,99",,"pro Einheit = 17,49","pro Einheit = 17,49",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_154.jpg,cat_getraenke,,BLS-P163100,ref_000141,obs_0000014653|obs_0000015936|obs_0000030239|obs_0000033919|obs_0000015092|obs_0000015275|obs_0000011368|obs_0000029988|obs_0000034431|obs_0000012210|obs_0000026911|obs_0000011150|obs_0000031680|obs_0000027852|obs_0000034225|obs_0000015943|obs_0000026430,,,
MiXery oder Veltins,MiXery oder Veltins,"€ 3,99",,"1 l = 2,02","1 l = 2,02",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_155.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000142,obs_0000031557|obs_0000029887|obs_0000032304|obs_0000015093|obs_0000006020,,,
Spumante,Pizzolato,"€ 8,99",,"1 l = 11,99","1 l = 11,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_156.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000143,obs_0000028834|obs_0000031415|obs_0000026010|obs_0000030011|obs_0000030232|obs_0000028126,,,
Münchner Hell oder Weißbier,Paulaner,"€ 3,99",,"pro Einheit = 5,79","pro Einheit = 5,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_157.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000144,obs_0000031617|obs_0000029258|obs_0000035040|obs_0000035050|obs_0000012642|obs_0000033822|obs_0000034636|obs_0000010094|obs_0000035046|obs_0000027553|obs_0000003504|obs_0000028250|obs_0000013313|obs_0000015504|obs_0000028962|obs_0000028970|obs_0000031388|obs_0000008658|obs_0000034223|obs_0000009785|obs_0000034475|obs_0000034487|obs_0000009915|obs_0000034841|obs_0000035037|obs_0000035038|obs_0000010541|obs_0000027336|obs_0000027350|obs_0000028367|obs_0000011994|obs_0000028550|obs_0000028667|obs_0000028886|obs_0000006377|obs_0000014654|obs_0000031386|obs_0000031751|obs_0000031911,,,
Bio-Schwarzriesling,Lauffener Weingärtner,"€ 4,99",,"pro Einheit = 5,99","pro Einheit = 5,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_158.jpg,"cat_getraenke,diet_vegetarian",,,ref_000145,,,,
Limonade oder Cola-Mix,Flötzinger,"€ 0,59",,"1 l = 1,18","1 l = 1,18",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_159.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000146,obs_0000011967|obs_0000015266|obs_0000005628|obs_0000006206|obs_0000026704|obs_0000026971|obs_0000027324|obs_0000011966|obs_0000028943|obs_0000013560|obs_0000005829|obs_0000006361|obs_0000031839|obs_0000015478|obs_0000024700|obs_0000008405|obs_0000016686|obs_0000016754|obs_0000000445|obs_0000008772|obs_0000017032|obs_0000008921|obs_0000000810|obs_0000009023|obs_0000017246|obs_0000009119|obs_0000001014|obs_0000017639|obs_0000009657|obs_0000026058|obs_0000026204|obs_0000026276|obs_0000026287|obs_0000026323|obs_0000026438|obs_0000018375|obs_0000026581|obs_0000026646|obs_0000034850|obs_0000027015|obs_0000027037|obs_0000027047|obs_0000027133|obs_0000019364|obs_0000027567|obs_0000003042|obs_0000027814|obs_0000027972|obs_0000028026|obs_0000028226,,,
Active O2,Adelholzener,"€ 0,99",,"pro Einheit = 1,19","pro Einheit = 1,19",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_160.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000147,obs_0000031345|obs_0000026061|obs_0000034654|obs_0000014298|obs_0000030681|obs_0000032024|obs_0000005826,obs_0000005826|obs_0000031345|obs_0000030681|obs_0000032024,,
Oran Soda,Crodo,"€ 0,79",,"pro Einheit = 0,99","pro Einheit = 0,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_161.jpg,"cat_getraenke,diet_vegan,diet_vegetarian",,,ref_000148,,,,
Capri-Sun,Capri Sun,"€ 3,29",,"pro Einheit = 4,29","pro Einheit = 4,29",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_162.jpg,"cat_non_food,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000149,obs_0000005458,obs_0000005458,,x
Mineralwasser,Plose,"€ 1,29",,"pro Einheit = 1,29","pro Einheit = 1,29",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/tegut/tegut_offer_164.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000150,obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332|obs_0000031249|obs_0000002068|obs_0000024088|obs_0000029232|obs_0000031834,obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332,,
