Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Saft oder Nektar,Albi,"€ 1,99","€ 2,49","pro Einheit = 1,99","pro Einheit = 1,99",versch. Sorten Einzelpreis: 2.49  Beim Kauf ab 2 Packungen 1.00 GESPART!,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_124.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000124,obs_0000005825|obs_0000006726|obs_0000007092|obs_0000005441|obs_0000005999|obs_0000006360|obs_0000006549|obs_0000015054|obs_0000030301|obs_0000031003|obs_0000032441|obs_0000032918|obs_0000024985|obs_0000016953|obs_0000017106|obs_0000025618|obs_0000033872|obs_0000034047|obs_0000017915|obs_0000026144|obs_0000034438|obs_0000026383|obs_0000010200|obs_0000026785|obs_0000027142|obs_0000019142|obs_0000027674|obs_0000027982|obs_0000020223|obs_0000028431|obs_0000021042|obs_0000022436,obs_0000005825|obs_0000006726|obs_0000007092,x,
Saft oder Nektar,Albi,"€ 1,69","€ 2,49","1 l = 1,69","1 l = 1,69",versch. Sorten Einzelpreis: 2.49  Beim Kauf ab 4 Packungen 3.20 GESPART!,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_125.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000125,obs_0000005825|obs_0000006726|obs_0000007092|obs_0000005441|obs_0000005999|obs_0000006360|obs_0000006549|obs_0000015054|obs_0000030301|obs_0000031003|obs_0000032441|obs_0000032918|obs_0000024985|obs_0000016953|obs_0000017106|obs_0000025618|obs_0000033872|obs_0000034047|obs_0000017915|obs_0000026144|obs_0000034438|obs_0000026383|obs_0000010200|obs_0000026785|obs_0000027142|obs_0000019142|obs_0000027674|obs_0000027982|obs_0000020223|obs_0000028431|obs_0000021042|obs_0000022436,obs_0000005825|obs_0000006726|obs_0000007092,x,
Saft oder Nektar,Albi,"€ 1,49","€ 2,49","1 l = 1,49","1 l = 1,49",versch. Sorten Einzelpreis: 2.49  Beim Kauf ab 6 Packungen 6.00 GESPART! ²Ab 6 Packungen bleibt der Einzelpreis gleich,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_126.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000126,obs_0000005825|obs_0000006726|obs_0000007092|obs_0000005441|obs_0000005999|obs_0000006360|obs_0000006549|obs_0000015054|obs_0000030301|obs_0000031003|obs_0000032441|obs_0000032918|obs_0000024985|obs_0000016953|obs_0000017106|obs_0000025618|obs_0000033872|obs_0000034047|obs_0000017915|obs_0000026144|obs_0000034438|obs_0000026383|obs_0000010200|obs_0000026785|obs_0000027142|obs_0000019142|obs_0000027674|obs_0000027982|obs_0000020223|obs_0000028431|obs_0000021042|obs_0000022436,obs_0000005825|obs_0000006726|obs_0000007092,x,
Fanta Sprite oder Mezzo Mix,Coca-Cola,"€ 1,79","€ 2,19","1 l = 0,90","1 l = 0,90","teilw. koffeinhaltig, versch. Sorten Einzelpreis: 2.19 (1.10 / l)  Beim Kauf ab 2 Flaschen 0.80 GESPART!",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_127.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000127,obs_0000031043|obs_0000028043|obs_0000034906|obs_0000031294|obs_0000023307|obs_0000022976|obs_0000032258|obs_0000032019|obs_0000029984|obs_0000029010|obs_0000032704|obs_0000030679|obs_0000015905|obs_0000011120|obs_0000007251|obs_0000007451|obs_0000005442|obs_0000006553|obs_0000000515|obs_0000025798|obs_0000013322|obs_0000015049|obs_0000024700,obs_0000032258|obs_0000032019|obs_0000029984|obs_0000031043|obs_0000029010|obs_0000028043|obs_0000032704|obs_0000030679,,
Fanta Sprite oder Mezzo Mix,Coca-Cola,"€ 1,59","€ 2,19","1 l = 0,80","1 l = 0,80","teilw. koffeinhaltig, versch. Sorten Einzelpreis: 2.19 (1.10 / l)  Beim Kauf ab 4 Flaschen 2.40 GESPART!",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_128.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000128,obs_0000031043|obs_0000028043|obs_0000034906|obs_0000031294|obs_0000023307|obs_0000022976|obs_0000032258|obs_0000032019|obs_0000029984|obs_0000029010|obs_0000032704|obs_0000030679|obs_0000015905|obs_0000011120|obs_0000007251|obs_0000007451|obs_0000005442|obs_0000006553|obs_0000000515|obs_0000025798|obs_0000013322|obs_0000015049|obs_0000024700,obs_0000032258|obs_0000032019|obs_0000029984|obs_0000031043|obs_0000029010|obs_0000028043|obs_0000032704|obs_0000030679,,
Fanta Sprite oder Mezzo Mix,Coca-Cola,"€ 1,39","€ 2,19","1 l = 0,70","1 l = 0,70","teilw. koffeinhaltig, versch. Sorten Einzelpreis: 2.19 (1.10 / l)  Beim Kauf ab 6 Flaschen 4.80 GESPART! ²Ab 6 Flaschen bleibt der Einzelpreis gleich",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_129.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000129,obs_0000031043|obs_0000028043|obs_0000034906|obs_0000031294|obs_0000023307|obs_0000022976|obs_0000032258|obs_0000032019|obs_0000029984|obs_0000029010|obs_0000032704|obs_0000030679|obs_0000015905|obs_0000011120|obs_0000007251|obs_0000007451|obs_0000005442|obs_0000006553|obs_0000000515|obs_0000025798|obs_0000013322|obs_0000015049|obs_0000024700,obs_0000032258|obs_0000032019|obs_0000029984|obs_0000031043|obs_0000029010|obs_0000028043|obs_0000032704|obs_0000030679,,
Premium Biere,Keine Marke,"€ 8,99","€ 9,99","1 l = 0,90","1 l = 0,90",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_130.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000130,obs_0000026342|obs_0000027520|obs_0000013830|obs_0000026248|obs_0000011595,obs_0000026676|obs_0000026342|obs_0000027520,,
Premium Biere,Keine Marke,"€ 8,49","€ 9,99","1 l = 0,85","1 l = 0,85",versch. Sorten  Beim Kauf ab 2 Kisten 3.00 GESPART!,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_131.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000131,obs_0000026342|obs_0000027520|obs_0000013830|obs_0000026248|obs_0000011595,obs_0000026676|obs_0000026342|obs_0000027520,,
Premium Biere,Keine Marke,"€ 7,99","€ 9,99","1 l = 0,80","1 l = 0,80",versch. Sorten  Beim Kauf ab 3 Kisten 6.00 GESPART! ²Ab 3 Kisten bleibt der Einzelpreis gleich,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_132.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000132,obs_0000026342|obs_0000027520|obs_0000013830|obs_0000026248|obs_0000011595,obs_0000026676|obs_0000026342|obs_0000027520,,
Pepsi Schwip Schwap oder 7 Up,Schwip Schwap,"€ 0,88","€ 1,49","1 l = 0,70","1 l = 0,70","teilw. koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_133.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed",,,ref_000133,obs_0000007091|obs_0000006725|obs_0000006215|obs_0000028178|obs_0000032020|obs_0000029724|obs_0000032298|obs_0000022509,,x,
Fruchtbowlen,Katlenburger,"€ 1,99","€ 2,79","pro Einheit = 1,99","pro Einheit = 1,99",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_134.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000134,,,x,
Red Label,Johnnie Walker,"€ 10,99","€ 15,99","1 l = 15,70","1 l = 15,70","Blended Scotch Whisky, 40% Vol.",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_135.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000135,obs_0000028137|obs_0000032263|obs_0000006715,,x,
Multi 12,Keine Marke,"€ 1,29","€ 1,59","1 l = 0,86","1 l = 0,86",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_136.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_tk_eis,tag_ultra_processed,tag_whole_food",,,ref_000136,obs_0000034840|obs_0000035056,,,
Powerade,Powerade,"€ 1,19","€ 1,49","1 l = 2,38","1 l = 2,38","funktionales Sportgetränk, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_137.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000137,obs_0000029011|obs_0000032708|obs_0000029975|obs_0000005640,obs_0000029011|obs_0000032708|obs_0000029975,x,
Volvic,Volvic,"€ 1,29","€ 1,69","1 l = 1,72","1 l = 1,72","Bio Tee, Sport oder Vitamin+ teilw. koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_138.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000138,obs_0000001349|obs_0000032706|obs_0000029414|obs_0000032128|obs_0000030703|obs_0000005460|obs_0000006903|obs_0000032714|obs_0000007093|obs_0000005270|obs_0000006723|obs_0000029416|obs_0000030312|obs_0000007467|obs_0000031346|obs_0000005272|obs_0000030297|obs_0000005824,obs_0000001349,x,
Die Limo,Granini,"€ 1,29","€ 1,79","1 l = 1,29","1 l = 1,29","teilw. koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_139.jpg,cat_getraenke,,,ref_000139,obs_0000023655|obs_0000010455|obs_0000013588|obs_0000011121|obs_0000027590|obs_0000021160|obs_0000021724|obs_0000020341,obs_0000023655|obs_0000010455|obs_0000013588|obs_0000011121|obs_0000027590,,
Allgäuer Büble Edelbräu oder Hell,Keine Marke,"€ 13,99","€ 19,49","1 l = 1,40","1 l = 1,40",,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_140.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000140,obs_0000030753|obs_0000029761|obs_0000007890|obs_0000028725|obs_0000031823|obs_0000034841|obs_0000009785|obs_0000031386|obs_0000034475|obs_0000034487|obs_0000009915|obs_0000027350|obs_0000011994|obs_0000006377|obs_0000035038|obs_0000013604|obs_0000010541|obs_0000014654|obs_0000028550|obs_0000008658|obs_0000028667,,,
Weltenburger Kloster Natur Radler,Keine Marke,"€ 4,49","€ 5,99","1 l = 1,50","1 l = 1,50",,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_141.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegetarian",,,ref_000141,obs_0000001442|obs_0000013844|obs_0000028889|obs_0000001347|obs_0000009644,,,
Weißbier,Erdinger,"€ 13,99","€ 21,29","1 l = 1,40","1 l = 1,40",Hell oder Alkoholfrei,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_142.jpg,"cat_getraenke,diet_vegetarian",,,ref_000142,obs_0000034223|obs_0000031751|obs_0000031388|obs_0000028962|obs_0000031911|obs_0000028970|obs_0000027336|obs_0000028367|obs_0000028886|obs_0000035037|obs_0000011368|obs_0000015092|obs_0000032260|obs_0000015499|obs_0000005647|obs_0000012695|obs_0000031384|obs_0000029081|obs_0000034839|obs_0000012447|obs_0000027553|obs_0000013351|obs_0000006569|obs_0000010542|obs_0000030899|obs_0000035046|obs_0000005831|obs_0000032731|obs_0000000862|obs_0000030558|obs_0000013688|obs_0000007677|obs_0000008097|obs_0000011999|obs_0000010083|obs_0000028019|obs_0000030399|obs_0000029440|obs_0000029258|obs_0000007888|obs_0000031617,obs_0000031751|obs_0000031388|obs_0000028962|obs_0000031911|obs_0000028970|obs_0000034223|obs_0000027336|obs_0000028367|obs_0000028886|obs_0000030558|obs_0000035037,,
Augustiner Lagerbier Hell,Keine Marke,"€ 16,79","€ 18,99","1 l = 1,68","1 l = 1,68",,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_143.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000143,obs_0000034841|obs_0000009785|obs_0000031386|obs_0000034475|obs_0000034487|obs_0000009915|obs_0000027350|obs_0000011994|obs_0000006377|obs_0000035038|obs_0000010541|obs_0000014654|obs_0000028550|obs_0000008658|obs_0000028667,,,
Karamalz,Keine Marke,"€ 11,99","€ 13,99","1 l = 1,20","1 l = 1,20",alkoholfreies Malzgetränk,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_144.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000144,obs_0000030554|obs_0000030204|obs_0000032442,obs_0000030554|obs_0000030204|obs_0000032442,,
Cola oder Zero,Keine Marke,"€ 1,79","€ 2,29","1 l = 0,90","1 l = 0,90",koffeinhaltig,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_145.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000145,obs_0000034439|obs_0000012223|obs_0000008405|obs_0000016686|obs_0000016754|obs_0000000445|obs_0000008772|obs_0000008921|obs_0000000810|obs_0000009023|obs_0000017246|obs_0000009118|obs_0000009119|obs_0000001014|obs_0000017639|obs_0000026287|obs_0000026323|obs_0000026438|obs_0000018375|obs_0000026646|obs_0000034850|obs_0000027015|obs_0000027037|obs_0000019364|obs_0000003042|obs_0000027814|obs_0000027972|obs_0000028026|obs_0000028226|obs_0000004177|obs_0000028990|obs_0000020844|obs_0000004604|obs_0000005031|obs_0000021663|obs_0000013978|obs_0000022338|obs_0000031900,,,
Paulberger Limonaden oder Cola,Keine Marke,"€ 1,29","€ 1,49","1 l = 3,91","1 l = 3,91","teilw. koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_146.jpg,"cat_getraenke,diet_vegetarian,tag_ultra_processed",,,ref_000146,obs_0000008405|obs_0000016686|obs_0000016754|obs_0000000445|obs_0000008772|obs_0000008921|obs_0000000810|obs_0000009023|obs_0000017246|obs_0000009119|obs_0000001014|obs_0000017639|obs_0000026287|obs_0000026323|obs_0000026438|obs_0000018375|obs_0000026646|obs_0000034850|obs_0000027015|obs_0000027037|obs_0000019364|obs_0000003042|obs_0000027814|obs_0000027972|obs_0000028026|obs_0000028176|obs_0000028226|obs_0000004177|obs_0000020844|obs_0000004604|obs_0000005031|obs_0000021663|obs_0000013978|obs_0000022338|obs_0000031900,,,
Vollkorn-Schnittbrötchen,Keine Marke,"€ 0,19","€ 0,29","pro Einheit = 0,19","pro Einheit = 0,19",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_147.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000147,obs_0000026192|obs_0000026851|obs_0000027882,,,
Roggenmischbrot,Keine Marke,"€ 1,19","€ 1,55","pro Einheit = 1,19","pro Einheit = 1,19",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_148.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,BLS-B271000,ref_000148,obs_0000026202|obs_0000006402|obs_0000005304,obs_0000026202|obs_0000006402|obs_0000005304,,
Laugenstange mit Saaten,Keine Marke,"€ 0,49","€ 0,59","pro Einheit = 0,49","pro Einheit = 0,49",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_149.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000149,obs_0000022562|obs_0000008399|obs_0000014549|obs_0000012652|obs_0000010693|obs_0000027990|obs_0000014548|obs_0000027394|obs_0000013295|obs_0000011519|obs_0000005497|obs_0000009828|obs_0000005866|obs_0000026561,,,
Pizza Margherita,Keine Marke,"€ 0,79","€ 0,95","pro Einheit = 0,79","pro Einheit = 0,79",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_150.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,sub_tk_pizza,tag_ultra_processed,tag_whole_food",,BLS-X912033,ref_000150,obs_0000027771|obs_0000010444|obs_0000028924|obs_0000011520|obs_0000034187|obs_0000000038|obs_0000003772|obs_0000013341|obs_0000023186|obs_0000025810|obs_0000005867|obs_0000010530|obs_0000030508,obs_0000027771|obs_0000010444|obs_0000028924|obs_0000011520|obs_0000034187,,
Börekstick Hackfleisch,Keine Marke,"€ 0,59","€ 0,79","pro Einheit = 0,59","pro Einheit = 0,59",versch. SortenGilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_154.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_hackfleisch,sub_rind,tag_proteinreich,tag_ultra_processed",,,ref_000154,obs_0000001083|obs_0000000646|obs_0000030444|obs_0000011518|obs_0000000826|obs_0000009665|obs_0000009182|obs_0000008183,,,
Sonnenfluid LSF50,Keine Marke,"€ 4,49",,"1 l = 89,80","1 l = 89,80",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_155.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000155,,,,
Sonnenmilch,Keine Marke,"€ 4,95",,"1 l = 24,75","1 l = 24,75","LSF 30, mit Goldschimmer",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_156.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000156,,,,
Aftersun Pflegelotion,Keine Marke,"€ 2,99",,"1 l = 14,95","1 l = 14,95","mit Vitamin E, kühlt & erfrischt, mit Goldschimmer",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_157.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000157,,,,
Sonnenschutzspray,Keine Marke,"€ 3,69",,"1 l = 18,45","1 l = 18,45",LSF 30 oder LSF 50,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_158.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000158,,,,
Slipeinlagen,Carefree,"€ 2,29","€ 2,95","pro Einheit = 2,29","pro Einheit = 2,29",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_159.jpg,cat_drogerie,,,ref_000159,obs_0000033669|obs_0000008207|obs_0000011601|obs_0000033444|obs_0000015952|obs_0000012882|obs_0000032995|obs_0000012009|obs_0000033278|obs_0000034460|obs_0000014278|obs_0000028258|obs_0000007298|obs_0000032278|obs_0000007711|obs_0000006055|obs_0000029374|obs_0000015509|obs_0000033186|obs_0000010149|obs_0000010543|obs_0000012638|obs_0000013409|obs_0000032993|obs_0000026351|obs_0000032771|obs_0000030084|obs_0000030085|obs_0000032779|obs_0000028712|obs_0000028589|obs_0000001971|obs_0000002897,obs_0000007298|obs_0000033669|obs_0000008207|obs_0000032278|obs_0000007711|obs_0000033444|obs_0000006055|obs_0000029374|obs_0000015952|obs_0000011601|obs_0000012882|obs_0000032995|obs_0000012009|obs_0000033278,,
Toilettenpapier,Zewa,"€ 6,99","€ 8,39","pro Einheit = 6,99","pro Einheit = 6,99","Ultrasoft, 4-lagig",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_160.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free",,,ref_000160,obs_0000029750|obs_0000029885|obs_0000005861|obs_0000005480|obs_0000000527|obs_0000003599|obs_0000001568|obs_0000010282|obs_0000033855|obs_0000002116|obs_0000026693|obs_0000024163|obs_0000013932|obs_0000004745|obs_0000013454|obs_0000027323|obs_0000029886|obs_0000023741|obs_0000034994|obs_0000028373|obs_0000025816|obs_0000028891|obs_0000026332|obs_0000004318|obs_0000033514|obs_0000000748|obs_0000033004|obs_0000000261|obs_0000008992|obs_0000000809|obs_0000003891|obs_0000001341|obs_0000014665|obs_0000033636|obs_0000033135|obs_0000028024|obs_0000006587|obs_0000011770|obs_0000031352|obs_0000032143,obs_0000029750|obs_0000026693|obs_0000028891|obs_0000033004,x,
Dick Durstig Küchentücher,Keine Marke,"€ 3,49","€ 5,49","pro Einheit = 3,49","pro Einheit = 3,49",2-lagig,Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_161.jpg,cat_drogerie,,,ref_000161,obs_0000006594|obs_0000017283|obs_0000026500|obs_0000028044|obs_0000023316|obs_0000034463|obs_0000027452|obs_0000013759|obs_0000020296|obs_0000025544|obs_0000034991|obs_0000002895|obs_0000014417|obs_0000027217|obs_0000010070|obs_0000011370|obs_0000016235|obs_0000022123|obs_0000019566|obs_0000022515|obs_0000014197|obs_0000021115|obs_0000018046,obs_0000014417|obs_0000011370|obs_0000014197,,
Elektrische Zitruspresse,Keine Marke,"€ 11,11","€ 24,99","pro Einheit = 11,11","pro Einheit = 11,11","der perfekte Frischekick für jeden Tag, für bis zu 700 ml Saft, max. 40 W, mit 2 Aufsätzen für versch. Fruchtgrößen",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_162.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000162,obs_0000033319|obs_0000025706,,,
Akku-Zyklonstaubsauger,Keine Marke,"€ 55,55","€ 119,99","pro Einheit = 55,55","pro Einheit = 55,55","beutellos, mit EPA-11-Filter, ideal für Allergiker, 22,2-V-Akku (Li-Ion) für bis zu 35 Min. Laufzeit, inkl. Wandhalterung, Kombi-Bodendüse und Fugen- & Bürstendüse, Hand- und Bodenstaubsauger in einem",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_163.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000163,obs_0000026524,obs_0000028195|obs_0000008482,,
Heißluft-Fritteuse,Keine Marke,"€ 33,33","€ 59,99","pro Einheit = 33,33","pro Einheit = 33,33","3,1 L Fassungsvermögen, abnehmbarer Cool-Touch-Griff und Timer-Funktion, max. 1350 W, 6 Funktionen: Frittieren, Braten, Backen, Garen, Erhitzen und Auftauen, fett- & geruchsarme Zubereitung",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_164.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000164,obs_0000027557|obs_0000028197|obs_0000021413|obs_0000020594|obs_0000021854,obs_0000027557|obs_0000028197,,
Wasserkocher,Keine Marke,"€ 11,11","€ 24,99","pro Einheit = 11,11","pro Einheit = 11,11","im mattem Edelstahl-Look, 1,8 l Fassungsvermögen für bis zu 15 Tassen Tee, max. 1500 W, mit 360°-Basisstation",Nein,"Wochenangebote gültig von Montag, 27.04.26 - Samstag, 02.05.26",27.04.26,02.05.26,../images/netto/netto_offer_165.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000165,obs_0000022403|obs_0000020100|obs_0000018438|obs_0000033542|obs_0000018696|obs_0000001934|obs_0000023568|obs_0000017568|obs_0000024753|obs_0000020919|obs_0000035121|obs_0000022100|obs_0000023130|obs_0000018299|obs_0000000766|obs_0000026245|obs_0000015141|obs_0000027448|obs_0000015545|obs_0000033852|obs_0000012933|obs_0000013950|obs_0000009389|obs_0000011202|obs_0000009850|obs_0000013949|obs_0000017690|obs_0000016195|obs_0000008567|obs_0000016526,obs_0000022403|obs_0000020100|obs_0000018438|obs_0000033542|obs_0000018696|obs_0000001934|obs_0000023568|obs_0000017568|obs_0000024753|obs_0000020919|obs_0000035121|obs_0000022100|obs_0000023130|obs_0000018299|obs_0000000766,,
