Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Vegane Salami,Billie Green,"€ 1,29",,"1 kg = 18,43 €",,Nein,,,,images_tegut/tegut_offer_100.jpg
Schlagsahne,Frankenland,"€ 2,99",,"1 kg = 5,98 €",,Nein,,,,images_tegut/tegut_offer_101.jpg
H-Drink Barista Hafer,Alpro,"€ 1,99",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_102.jpg
Bio-Lyoner natur,tegut,"€ 1,79",,"1 kg = 22,38 €",,Nein,,,,images_tegut/tegut_offer_103.jpg
Bio-Joghurt Heidelbeere,tegut,"€ 1,69",,"1 kg = 4,23 €",,Nein,,,,images_tegut/tegut_offer_104.jpg
Käsescheiben,Milram,"€ 1,69",,"1 kg = 11,27 €",,Nein,,,,images_tegut/tegut_offer_105.jpg
Kochkäse mit Kümmel,Bönsel,"€ 1,29",,"1 kg = 6,45 €",,Nein,,,,images_tegut/tegut_offer_106.jpg
körniger Bio-Frischkäse,tegut,"€ 1,49",,"1 kg = 7,45 €",,Nein,,,,images_tegut/tegut_offer_107.jpg
Metzgerschinken,LandPrimus,"€ 1,99",,"1 kg = 19,90 €",,Nein,,,,images_tegut/tegut_offer_108.jpg
Kaminwurzerl,Christanell,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_109.jpg
Knoblauchsalami,Sorger,"€ 1,49",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_110.jpg
Paprika Peperoni,Brunch,"€ 1,29",,"1 kg = 6,97 €",,Nein,,,,images_tegut/tegut_offer_111.jpg
Frozen Dessert Pfirsich,Friends of Asia,"€ 2,49",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_112.jpg
Giovanna Rana Ravioli,Rana,"€ 2,99",,"3,79 €",,Nein,,,,images_tegut/tegut_offer_113.jpg
Gyoza Teigtaschen,bibigo,"€ 3,99",,"4,49 €",,Nein,,,,images_tegut/tegut_offer_114.jpg
frische Pizza,Lorenzo,"€ 2,99",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_115.jpg
Pizzateig,Henglein,"€ 1,99",,"1 kg = 3,62",,Nein,,,,images_tegut/tegut_offer_116.jpg
Piccolinis Salami,Wagner,"€ 1,99",,"1 kg = 7,37 €",,Nein,,,,images_tegut/tegut_offer_117.jpg
Asiatisches Fertiggericht Spicy Hühnchen,Kitchen Joy,"€ 3,49",,"1 kg = 10,91 €",,Nein,,,,images_tegut/tegut_offer_118.jpg
Gemüse Mix Italienische Küche,Frosta,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_119.jpg
Fischstäbchen,iglo,"€ 2,99",,"1 kg = 6,64 €",,Nein,,,,images_tegut/tegut_offer_120.jpg
Gold,Nescaf,"€ 7,99",,"1 kg = 39,95 €",,Nein,,,,images_tegut/tegut_offer_121.jpg
Vitalis Müsli Schoko,Dr Oetker,"€ 2,49",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_122.jpg
fret Mini Dark,Kägi,"€ 2,22",,"2,79 €",,Nein,,,,images_tegut/tegut_offer_123.jpg
Schweizer Kräuterbonbon,Ricola,"€ 1,79",,"2,39 €",,Nein,,,,images_tegut/tegut_offer_124.jpg
Crunchy Corn,Treets,"€ 2,99",,"1 kg = 14,24 €",,Nein,,,,images_tegut/tegut_offer_125.jpg
15 Rabatt,15 Rabatt,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_126.jpg
Schokolade,Milka,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_127.jpg
Bio-Streichcreme,Alnatura,"€ 1,59",,"1,79 €",,Nein,,,,images_tegut/tegut_offer_128.jpg
Original schwäbische Bio-Knusper-Brezel,Huober,"€ 1,49",,"1 kg = 8,51 €",,Nein,,,,images_tegut/tegut_offer_129.jpg
Ma tre Chocolatier - Haselnuss,Lindt,"€ 1,79",,"2,69 €",,Nein,,,,images_tegut/tegut_offer_130.jpg
Bio-Nuss-Nougatcreme,bionella,"€ 3,49",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_131.jpg
Schattenmorellen,tegut,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_132.jpg
Basmati Reis,Jeden Tag,"€ 2,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_133.jpg
Mandarin-Orangen,Jeden Tag,"€ 0,89",,"1 kg = 5,09 €",,Nein,,,,images_tegut/tegut_offer_134.jpg
Heringsfilets,Appel,"€ 0,99",,"1 kg = 4,95 €",,Nein,,,,images_tegut/tegut_offer_135.jpg
Bio-Brat- Backöl,Alnatura,"€ 3,33",,"1 l = 4,44 €",,Nein,,,,images_tegut/tegut_offer_136.jpg
Tomaten,Oro di Parma,"€ 1,29",,"1,99 €",,Nein,,,,images_tegut/tegut_offer_137.jpg
Kondensmilch 3 Fett,Bärenmarke,"€ 0,99",,"1 kg = 5,82 €",,Nein,,,,images_tegut/tegut_offer_138.jpg
Bio-Delikatess-Mayonnaise,Alnatura,"€ 2,29",,"1 l = 9,16 €",,Nein,,,,images_tegut/tegut_offer_139.jpg
Pasta,De Cecco,"€ 1,49",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_140.jpg
Buchstaben Suppe,Knorr,"€ 0,79",,"0,99 €",,Nein,,,,images_tegut/tegut_offer_141.jpg
15 Rabatt,Lebensbaum,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_142.jpg
Jeden Tag reines Sonnenblumenöl,Jeden Tag reines Sonnenblumenöl,"€ 1,69",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_143.jpg
Prosecco Valdobbiadene Superiore Marca Oro Extra Dry DOCG,Valdo,"€ 8,99",,"1 l = 11,99 €",,Nein,,,,images_tegut/tegut_offer_144.jpg
Benediktiner Hell,Benediktiner Hell,"€ 14,99",,"1 l = 1,50 €",,Nein,,,,images_tegut/tegut_offer_145.jpg
Goldbräu,Stiegl,"€ 15,99",,"19,99 €",,Nein,,,,images_tegut/tegut_offer_146.jpg
Leikeim,Leikeim,"€ 11,99",,"16,99 €",,Nein,,,,images_tegut/tegut_offer_147.jpg
Vodka,Absolut,"€ 11,99",,"1 l = 17,13 €",,Nein,,,,images_tegut/tegut_offer_148.jpg
Silvaner Kabinett,GWF,"€ 4,99",,"6,49 €",,Nein,,,,images_tegut/tegut_offer_149.jpg
20 Rabatt,20 Rabatt,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_150.jpg
Carta,Freixenet,"€ 24,00",,"1 l = 5,33 €",,Nein,,,,images_tegut/tegut_offer_151.jpg
Primitivo,Doppio Passo,"€ 4,99",,"7,99 €",,Nein,,,,images_tegut/tegut_offer_152.jpg
Rotling,Divino,"€ 4,99",,"1 l = 6,65 €",,Nein,,,,images_tegut/tegut_offer_153.jpg
Pinot Grigio,Mezzacorona,"€ 4,44",,"5,99 €",,Nein,,,,images_tegut/tegut_offer_154.jpg
Bio-Gemüsesaft,Beutelsbacher,"€ 2,49",,"3,29 €",,Nein,,,,images_tegut/tegut_offer_155.jpg
Coca-Cola,Coca-Cola,"€ 3,99",,"1 l = 2,02 €",,Nein,,,,images_tegut/tegut_offer_156.jpg
Mineralwasser,Bad Brückenauer,"€ 5,49",,"7,79 €",,Nein,,,,images_tegut/tegut_offer_157.jpg
Mineralwasser,Staatl Fachingen,"€ 7,49",,"9,49 €",,Nein,,,,images_tegut/tegut_offer_158.jpg
Ingwer Shot Classic,Kloster Kitchen,"€ 1,99",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_159.jpg
Happy Day Mango,Rauch,"€ 1,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_160.jpg
Saft,Rotbäckchen,"€ 2,99",,"1 l = 4,27 €",,Nein,,,,images_tegut/tegut_offer_161.jpg
28 Black Energy,28 Black Energy,"€ 0,99",,"1 l = 3,96 €",,Nein,,,,images_tegut/tegut_offer_162.jpg
Naturelle,Volvic,"€ 7,99",,"1 l = 0,44 €",,Nein,,,,images_tegut/tegut_offer_163.jpg
Shampoo Everyday,Sebamed,"€ 3,49",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_164.jpg
Bodylotion Express,Lavera,"€ 4,99",,"6,49 €",,Nein,,,,images_tegut/tegut_offer_165.jpg
Shampoo,Schwarzkopf Gliss,"€ 2,49",,"2,99 €",,Nein,,,,images_tegut/tegut_offer_166.jpg
Deospray Magic Man,bruno banani,"€ 2,99",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_167.jpg
Basis Sensitiv Reinigungsmilch,Lavera,"€ 5,49",,"1 l = 43,92 €",,Nein,,,,images_tegut/tegut_offer_168.jpg
Kunstpflanze im Korb,Kunstpflanze im Korb,"€ 14,99",,"19,99 €",,Nein,,,,images_tegut/tegut_offer_169.jpg
Regal,Regal,"€ 19,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_170.jpg
Handcreme Sensitiv,Weleda,"€ 4,99",,"6,99 €",,Nein,,,,images_tegut/tegut_offer_171.jpg
Keramik-Seifenschale,Keramik-Seifenschale,"€ 4,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_172.jpg
Flüssigseife,Frosch,"€ 1,99",,"1 l = 3,98 €",,Nein,,,,images_tegut/tegut_offer_173.jpg
Pure Shower Eco 5-Positionen-Duschkopf,Pure Shower Eco 5-Positionen-Duschkopf,"€ 14,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_174.jpg
Dog Hundenahrung,Josi,"€ 0,88",,"1 kg = 2,12 €",,Nein,,,,images_tegut/tegut_offer_175.jpg
So gut wie es aussieht Katzennahrung,Felix,"€ 3,99",,"4,99 €",,Nein,,,,images_tegut/tegut_offer_176.jpg
Katzensnacks,Dreamies,"€ 1,19",,"1,49 €",,Nein,,,,images_tegut/tegut_offer_177.jpg
Kaminbriketts,Rekord,"€ 5,55",,"1 kg = 0,56 €",,Nein,,,,images_tegut/tegut_offer_178.jpg
bewährt Toilettenpapier,Zewa,"€ 2,99",,"3,99 €",,Nein,,,,images_tegut/tegut_offer_179.jpg
WC-Stein,Domestos,"€ 1,59",,"1 kg = 31,80 €/1 l = 3,18/2,12 €",,Nein,,,,images_tegut/tegut_offer_180.jpg
20-fach Punkte,Vi edos Emiliana,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_181.jpg
30-fach Punkte,Vita Coco,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_182.jpg
20-fach Punkte,20-fach Punkte,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_183.jpg
20-fach Punkte,20-fach Punkte,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_184.jpg
Wasserenthärter,Calgon,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_185.jpg
30-fach Punkte,Nescaf Dolce Gusto,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_186.jpg
30-fach Punkte,Del Monte,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_187.jpg
20-fach Punkte,20-fach Punkte,"€ 8,99",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_188.jpg
Tomatenketchup,tegut,"€ 1,99",,"1 l = 3,98 €",,Nein,,,,images_tegut/tegut_offer_189.jpg
Weimarer Thüringer Rostbratwurst,Weimarer Thüringer Rostbratwurst,"€ 3,99",,"1 kg = 7,98 €",,Nein,,,,images_tegut/tegut_offer_190.jpg
Bio-Mie-Nudeln,Alnatura,"€ 1,49",,"1,79 €",,Nein,,,,images_tegut/tegut_offer_191.jpg
Bio-Hähnchenflügel,tegut,"€ 7,90",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_192.jpg
Hähncheninnenbrustfilet,Jeden Tag,"€ 4,99",,1 kg = 12.48,,Nein,,,,images_tegut/tegut_offer_193.jpg
Bio-Möhren,Bioland,"€ 1,49",,Kein Mengenpreis,,Nein,,,,images_tegut/tegut_offer_194.jpg
Backofen Pommes Frites,tegut,"€ 1,99",,"1 kg = 2,65 €",,Nein,,,,images_tegut/tegut_offer_195.jpg
Teriyaki Sauce Knoblauch,Kikkoman,"€ 3,49",,"4,79 €",,Nein,,,,images_tegut/tegut_offer_196.jpg
Kartoffel Püree,Pfanni,"€ 1,69",,"2,49 €",,Nein,,,,images_tegut/tegut_offer_197.jpg
