Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels
griechischer Joghurt,FAGE,"€ 2,99",,"3,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_101.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte"
kinder Choco Fresh,Ferrero,"€ 1,69",,"2,19 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_102.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Vegane Scheiben,Simply V,"€ 1,99",,"2,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_103.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_kaese,sub_milchprodukte,tag_ultra_processed"
Joghurt mild Himbeere,tegut,"€ 1,49",,"1,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_104.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_whole_food"
feines Butterschmalz,Butaris,"€ 3,79",,"4,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_105.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_milchprodukte"
H-Milch 3 5 Fett,Weihenstephan,"€ 14,00",,"1 l = 1,17 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_106.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_milchprodukte"
Veganes Hack,endori,"€ 2,49",,"1 kg = 12,45",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_107.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,tag_ultra_processed"
Rahmjoghurt,Weihenstephan,"€ 0,59",,"0,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_108.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte"
Reine Buttermilch,Müller,"€ 0,79",,"1 kg = 1,58 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_109.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_milchprodukte"
Hirtenkäse,Patros,"€ 1,99",,"1 kg = 11,06",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_110.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte"
Caff Latte,Jeden Tag,"€ 0,79",,"1 l = 3,16 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_111.jpg,"cat_non_food,diet_gluten_free,diet_vegetarian"
Kernschinken,Abraham,"€ 1,79",,"1 kg = 22,38 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_112.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed"
Beisser,Greisinger,"€ 1,99",,"2,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_113.jpg,"cat_getraenke,diet_vegetarian"
Heimischer Emmentaler Bio-Reibekäse,Alnatura,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_114.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_whole_food"
Hinterkochschinken,Jeden Tag,"€ 1,49",,1 kg = 7.45,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_115.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed"
Schmelzkäse Kräuter,Milkana,"€ 1,99",,"2,69 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_116.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed"
Bierschinken,Jeden Tag,"€ 1,19",,"1 kg = 7,93 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_117.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed"
Bio-Schnittkäse,Wiesenmilch,"€ 1,99",,"1 kg = 19,90 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_118.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,sub_wurst,tag_ultra_processed"
Eierspätzle,Henglein,"€ 1,89",,"1 kg = 4,73/3,78 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_119.jpg,"cat_grundnahrung,diet_vegetarian,sub_nudeln"
Hähnchenbrustfilet-Teilstücke,tegut,"€ 4,99",,"1 kg = 9,98/4,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_120.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food"
Himbeeren in Schokolade Milk,Franui,"€ 3,99",,"4,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_121.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Die Backfrische Salami,Wagner,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_122.jpg,"cat_fleisch_wurst,sub_tk_fertiggerichte,sub_tk_pizza,sub_wurst,tag_ultra_processed"
Apfel-Kuchen,tegut,"€ 3,33",,"1 kg = 5,84 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_123.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Croissants,Knack Back,"€ 1,79",,"2,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_124.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Bunte Beerenmischung,tegut Bio,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_125.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,sub_milchprodukte,tag_ultra_processed,tag_whole_food"
Grünes Thai Curry,Youcook,"€ 3,79",,"1 kg = 9,02 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_126.jpg,"cat_getraenke,diet_vegan,diet_vegetarian,tag_ultra_processed"
Bio-Lachs-Filets,followfood,"€ 7,99",,"9,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_127.jpg,"cat_fisch_meeresfruechte,tag_high_protein,tag_proteinreich"
Bio-Pistaziencreme,tegut,"€ 4,99",,"1 kg = 24,95 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_128.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Bio-Löffelbiskuits,tegut,"€ 1,79",,"1 kg = 14,32 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_129.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Smarties Riesenrolle Classic,Nestl,"€ 1,79",,"2,79 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_130.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Lisas Bio-Kesselchips,Lisas,"€ 1,99",,"2,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_131.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Bio-Blütenhonig,Bio-Blütenhonig,"€ 3,75",,"1 kg = 7,50 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_132.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Caf au Lait,Dolce Gusto,"€ 4,44",,"1 kg = 24,24 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_133.jpg,"cat_getraenke,diet_vegetarian,tag_ultra_processed"
Kakaogetränk,Caotina,"€ 6,99",,"7,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_134.jpg,"cat_getraenke,tag_ultra_processed"
Früchte Hafer-Müsli,Kölln,"€ 2,59",,"3,79 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_135.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Gebäck,Manner,"€ 2,69",,"1 kg = 6,73 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_136.jpg,"cat_knabbern_naschen,tag_ultra_processed"
Tiamo feinste Trüffel,Sarotti,"€ 2,49",,"1 kg = 19,92 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_137.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Pasta Frutta Sauer,Haribo,"€ 0,89",,"1 kg = 5,09",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_138.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,sub_nudeln,tag_ultra_processed"
Oliven stuffed with Pimento,Fragata,"€ 1,49",,"1,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_139.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Kauf 3 Zahl 2,Kauf 3 Zahl 2,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_140.jpg,cat_drogerie
Genuss pur,3 Glocken,"€ 1,11",,"1 kg = 2,22 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_141.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegetarian,sub_nudeln,tag_whole_food"
Bio-Rote Linsen,Alnatura,"€ 1,79",,"1 kg = 4,48 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_142.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_whole_food"
Bauck Mühle Bio-Schoko- oder -Beeren-Hafermüsli,demeter,"€ 3,99",,"4,79 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_143.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Basilico,tegut,"€ 1,49",,"1,79 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_144.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Balsamico-Crema,tegut,"€ 2,49",,"2,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_145.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Bio-Rohrohrzucker,Alnatura,"€ 2,49",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_146.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Tomatensuppe,Little Lunch,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_147.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Feinschmecker Waldpilz Cremesuppe,Knorr,"€ 0,79",,"1 l = 1,05",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_148.jpg,cat_grundnahrung
Brillant Sekt Halbtrocken,Söhnlein,"€ 2,99",,"4,29 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_149.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegetarian"
Especial,San Miguel,"€ 16,99",,"21,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_150.jpg,cat_getraenke
Pils,Krombacher,"€ 3,99",,"5,29 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_151.jpg,cat_getraenke
Münchner Hell,Hacker Pschorr,"€ 13,99",,"1 l = 1,40 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_152.jpg,"cat_getraenke,tag_ultra_processed"
Premium Pils,Bitburger,"€ 11,99",,"17,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_153.jpg,cat_getraenke
Biala Vodka,Zubrowka,"€ 9,99",,"11,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_154.jpg,cat_getraenke
Lager Hell,Ayinger,"€ 15,99",,"17,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_155.jpg,cat_getraenke
Alte Williams-Birne,Birkenhof,"€ 14,99",,"17,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_156.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Munich Bio-Dry-Gin,The Duke,"€ 24,99",,"32,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_157.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian"
Irish Whiskey,Jameson,"€ 14,99",,"1 l = 21,41 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_158.jpg,cat_getraenke
Franzbrötchenlikör,Franzi,"€ 12,99",,"14,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_159.jpg,"cat_getraenke,diet_vegetarian"
Energy Acai,28 Black,"€ 0,99",,"1,59 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_160.jpg,"cat_getraenke,tag_ultra_processed"
Limonade,Flötzinger,"€ 0,59",,"1 l = 1,18 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_161.jpg,"cat_getraenke,tag_ultra_processed"
Mineralwasser,Adelholzener,"€ 4,99",,"6,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_162.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Bio-Limonade,Aqua Monaco,"€ 1,29",,"1,59 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_163.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed"
Direktsaft oder Nektar,tegut,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_164.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Mineralwasser,Franken Brunnen,"€ 5,49",,"1 l = 0,46 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_165.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Happy Day Mango,Rauch,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_166.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian"
Immunschutz,Rotbäckchen,"€ 1,29",,"1 l = 21,50 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_167.jpg,"cat_non_food,tag_ultra_processed,tag_whole_food"
Mineralwasser,Lauretana,"€ 5,99",,"7,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_168.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Hochbeet aus Metall,Hochbeet aus Metall,"€ 59,99",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_169.jpg,cat_non_food
20 Rabatt,20 Rabatt,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_170.jpg,cat_sonstiges
Zahncreme 24h Karies Schutz,Signal,"€ 0,79",,"0,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_171.jpg,cat_drogerie
Blumen-Zwiebeln,Blumen-Zwiebeln,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_172.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
7 Kräuter Shampoo,Schauma,"€ 1,69",,"1,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_173.jpg,"cat_drogerie,sub_kraeuter,sub_milchprodukte"
Universal-Rindenmulch,Universal-Rindenmulch,"€ 8,88",,"1 l = 0,07 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_174.jpg,cat_non_food
Qualitäts Blumenerde,Prestoplant,"€ 8,88",,"8,90 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_175.jpg,cat_getraenke
Flüssigseife Citrus-Olive,Sodasan,"€ 5,99",,"7,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_176.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Deospray Basis Sensitiv,Lavera,"€ 4,99",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_177.jpg,cat_drogerie
Gartenschere,Fiskars,"€ 9,99",,"12,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_178.jpg,cat_non_food
Bodylotion Express,Lavera,"€ 4,99",,"6,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_179.jpg,"cat_drogerie,tag_ultra_processed"
Faltbarer Transportkarren,Faltbarer Transportkarren,"€ 19,99",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_180.jpg,"cat_non_food,diet_vegetarian,tag_ultra_processed"
Sport,duschdas,"€ 1,29",,"1,79 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_181.jpg,"cat_drogerie,diet_vegetarian,tag_ultra_processed"
Müllbeutel 35 Liter,Swirl,"€ 2,22",,"2,59 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_182.jpg,cat_non_food
Waschmittel Universal,Sunil,"€ 11,99",,"14,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_183.jpg,cat_drogerie
Weichspüler,Kuschelweich,"€ 1,59",,"1,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_184.jpg,cat_drogerie
Toilettenpapier,Hakle,"€ 2,99",,"3,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_185.jpg,cat_drogerie
Filterkartuschen Maxtra Pro Pure Performance,BRITA,"€ 12,99",,"14,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_186.jpg,"cat_drogerie,tag_ultra_processed"
discreet Hygiene-Einlagen,Tena,"€ 2,99",,"3,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_187.jpg,cat_drogerie
Waschmittel Pulver,Ariel,"€ 4,99",,"6,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_188.jpg,cat_drogerie
Hundesnacks Hühnchenfilets,Vitakraft,"€ 4,99",,"5,99 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_189.jpg,"cat_tiernahrung,sub_gefluegel,tag_ultra_processed"
Soup Katzennahrung,Felix,"€ 1,79",,"2,29 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_190.jpg,cat_tiernahrung
Bad Total Zitrus,Biff,"€ 1,99",,"1 l = 2,65 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_191.jpg,cat_drogerie
Briketts,RUF,"€ 12,00",,"1 kg = 0,40 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_192.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
Soya Dessert Schokolade,Alpro,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_193.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
C tes du Rh ne Rotwein,Pittoresque,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_194.jpg,"cat_getraenke,diet_vegetarian,tag_ultra_processed"
Heringsfilets,Rügenfisch,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_195.jpg,cat_fisch_meeresfruechte
Frucht Getreide Apfel-Banane mit Babykeks,HiPP,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_196.jpg,"cat_obst_gemuese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Eistee,Pfanner,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_197.jpg,"cat_getraenke,tag_ultra_processed"
Salamissimo Bio,Wiltmann,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_198.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed"
Bio-Orangen,demeter,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_199.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food"
Schokolade,Milka,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_200.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed"
30-fach Punkte,Alberto,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_201.jpg,cat_sonstiges
Eintopf,Sonnen Bassermann,"€ 2,79",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_202.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Lachs,Meine Lieblinge,"€ 3,49",,"1 kg = 34,90 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_203.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,tag_high_protein,tag_proteinreich"
Bio-Tofu,Taifun,"€ 2,79",,"3,49 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_204.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Mini-Datteltomaten,tegut,"€ 2,79",,"1 kg = 11,16 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_205.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Sour Cream,Milram,"€ 0,99",,"1 kg = 5,35 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_206.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed"
So Good so Veggie,Andros,"€ 1,49",,"1 kg = 4,26",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_tegut/tegut_offer_207.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian"
