Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Universalmesser,Vivo,"€ 22,95",Kein vorheriger Preis,"€ 22,95 / Stk -",HINWEIS: MIT 70 TREUEPUNKTEN UND MIT REWE APP 1.00 Details im Prospekt.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Saibling,Keine Marke,"€ 1,69",Kein vorheriger Preis,"€ 16,90 / kg -","ganz, ausgenommen, je 100 g",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Weißbiere,Paulaner,"€ 13,99",Kein vorheriger Preis,"€ 1,39 / l -","versch. Sorten, je 20 x 0,5-l-Fl.-Kasten zzgl. 3.10 Pfand",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Riesengarnelen,Keine Marke,"€ 2,69",Kein vorheriger Preis,"€ 26,90 / kg -","ohne Kopf, mit Schalen, getaut, je 100 g",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Cola,Coca-Cola,"€ 5,99",Kein vorheriger Preis,"€ 1,82 / l -","oder Coca-Cola Zero Friendspack koffeinhaltig, je 10 x 0,33-l-Dosen-Pckg. zzgl. 2.50 Pfand",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Beanie,Billie Eilish,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Strohschwein-Lachsbraten,Metzgerei Landbauern,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","ohne Knochen, je 100 g",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Vollmilch,Ritter Sport,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -","versch. Sorten, je 100-g-Tafel",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Fairtrade-Rosen,Keine Marke,"€ 3,49",Kein vorheriger Preis,"€ 3,49 / Stk -","Honey oder Duo versch. Farben, mit Floraflair Schnittblumennahrung, je Bund",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Hund Chicken Bonas Kaustangen,Vitakraft,"€ 1,79",Kein vorheriger Preis,"€ 22,38 / kg -",mit Huhn oder Filets Streifen mit Entenbrust je 80-g-Pckg.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Samt Aprikose,Schwartau,"€ 1,88",Kein vorheriger Preis,"€ 6,96 / kg -","je 270-g-Glas oder Konfitüre Extra Erdbeere, je 340-g-Glas",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Bio-Frischkäse,Andechser Natur,"€ 1,49",Kein vorheriger Preis,"€ 8,51 / kg -","mit Joghurt Natur, je 175-g-Pckg. oder Körniger Bio-Frischkäse je 200-g-Becher",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Rahm-Spinat mit dem Blubb,Iglo,"€ 1,79",Kein vorheriger Preis,"€ 2,38 / kg -","tiefgefroren, je 750-g-Pckg. oder Würz-Spinat tiefgefroren, je 500-g-Pckg.",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
1-2-3 Frites Original,McCain,"€ 2,99",Kein vorheriger Preis,"€ 1,99 / kg -","tiefgefroren, je 1500-g-Btl. oder Golden Longs tiefgefroren, je 1000-g-Btl.",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Weichspüler,Kuschelweich,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / l -","Sommerwind, je 1-l-Fl. oder Fit Spülmittel Original, je 750-ml-Fl.",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Weißbier,Erdinger Weißbräu,"€ 3,99",Kein vorheriger Preis,"€ 2,01 / l -","versch. Sorten, je 6 x 0,33-l-Fl.- Sixpack zzgl. 0.48 Pfand",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Strohschwein Lyoner,Schiller,"€ 1,11",Kein vorheriger Preis,"€ 11,10 / kg -","halbe oder ganze Ringe, je 100 g",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Puten-Schnitzel,Rewe Regional,"€ 6,66",Kein vorheriger Preis,"€ 13,32 / kg -",je 500-g-Pckg.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Zahncreme,Odol-Med 3,"€ 1,39",Kein vorheriger Preis,"€ 18,53 / l -","White Plus, je 75-ml-Tuben-Pckg. oder Zahncreme Original, je 125-ml-Tube",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Pikante Käsebierwurst,Wasner,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -",je 100 g,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Seelenwärmer Cremepudding Schokolade,Dr. Oetker,"€ 0,79",Kein vorheriger Preis,"€ 13,62 / kg -","HINWEIS: MIT APP 0.10€ REWE BONUS Schoko, je 58-g-Pckg. oder Paradies Creme Vanille, je 60-g-Pckg.",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Sojasauce Hell Supreme,Lee Kum Kee,"€ 2,79",Kein vorheriger Preis,"€ 5,58 / l -",je 500-ml-Fl.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Pfefferrebell,Käse Rebellen,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","oder Nuss Rebell Schnittkäse, mind. 50% Fett i.Tr., je 100 g",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Hähnchen-Geschnetzeltes,Rewe Regional,"€ 5,55",Kein vorheriger Preis,"€ 13,87 / kg -",je 400-g-Pckg.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Celebrations,Mars,"€ 2,99",Kein vorheriger Preis,"€ 16,07 / kg -",je 186-g-Pckg. oder Snickers Minis je 227-g-Pckg.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Deo-Spray,Fa,"€ 1,29",Kein vorheriger Preis,"€ 8,60 / l -","versch. Sorten, je 150-ml-Dose",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Fruchtquetschen,Bebivita,"€ 2,49",Kein vorheriger Preis,"€ 6,92 / kg -","versch. Sorten, je 4 x 90-g-Pckg.",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Maisflips Kakao Banane,Bebivita,"€ 0,79",Kein vorheriger Preis,"€ 26,33 / kg -",je 30-g-Btl. oder Maisstangen je 40-g-Btl.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Duschgel,Duschdas,"€ 0,99",Kein vorheriger Preis,"€ 4,40 / l -","versch. Sorten, je 225-ml-Fl.",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Home Barista Caffè Crema Dolce,Dallmayr,"€ 13,99",Kein vorheriger Preis,"€ 13,99 / kg -","ganze Bohnen, je 1000-g-Btl.",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Herren Tennissocken,Billie Eilish,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -","Größen: 35/38-39/42, versch. Motive und Farben je Paar",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Knoppers,Storck,"€ 1,69",Kein vorheriger Preis,"€ 8,45 / kg -",HINWEIS: MIT APP 0.10 € REWE BONUS je 8 x 25-g-Pckg. oder Knoppers Nussriegel je 5 x 40-g-Pckg.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Ice Cream,Ben & Jerry's,"€ 3,79",Kein vorheriger Preis,"€ 8,15 / l -","versch. Sorten, je 465-ml-Becher",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Iced Blue,Karlsberg MiXery,"€ 3,99",Kein vorheriger Preis,"€ 2,02 / l -","versch. Sorten, teilw. koffeinhaltig, je 6 x 0,33-l-Fl.- Sixpack zzgl. 0.48 Pfand",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Brotaufstrich,Brunch,"€ 1,29",Kein vorheriger Preis,"€ 6,97 / kg -","versch. Sorten, je 185-g-Becher",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Mandeldrink,Alpro,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / l -",Ungesüßt oder Barista Kokosdrink je 1-l-Pckg.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Colorwaschmittel Flüssig,Ariel,"€ 4,99",Kein vorheriger Preis,"€ 0,25 / Stk -",je 20-WL-Fl. oder Ariel Allin1 Pods Universal je 15-WL-Pckg.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Joghurt mit der Ecke,Müller,"€ 0,39",Kein vorheriger Preis,"€ 2,60 / kg -","versch. Sorten, je 150-g-Becher",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Wiener Würstchen XXL,Meisterklasse,"€ 5,49",Kein vorheriger Preis,"€ 7,32 / kg -",je 750-g-Pckg.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Rosenkohl,Keine Marke,"€ 1,11",Kein vorheriger Preis,"€ 2,22 / kg -","Kl. I, je 500-g-Netz",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Bärchen-Streich,Reinert,"€ 1,49",Kein vorheriger Preis,"€ 11,92 / kg -","cremiger Brotaufstrich, je 125-g-Pckg. oder Bärchen Wurst Mortadella, je 115-g-Pckg.",Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Sportler Salami,Stockmeyer,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -",je 100 g,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Original Bayerischer Knödelteig,Burgis,"€ 1,79",Kein vorheriger Preis,"€ 2,38 / kg -",oder Rohe Klöße je 750-g-Btl.,Nein,29.09. - 04.10.,2025-09-29,2025-10-04
Strohschwein Rauchkringel,Schiller,"€ 1,49",Kein vorheriger Preis,"€ 14,90 / kg -",GQB je 100 g,Nein,02.10. - 04.10.,2025-10-02,2025-10-04
