Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Elvital Shampoo,L Or al,"€ 2,99",,"pro Einheit = 3,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_177.jpg,cat_drogerie,,,ref_000167,obs_0000033849|obs_0000019771|obs_0000033191|obs_0000008625|obs_0000016820|obs_0000028680|obs_0000010773|obs_0000034854|obs_0000009796|obs_0000032840|obs_0000004179|obs_0000033372|obs_0000009325|obs_0000019053|obs_0000032877|obs_0000024178|obs_0000033398|obs_0000021647|obs_0000030356|obs_0000010913|obs_0000033460|obs_0000023755|obs_0000009955|obs_0000015098|obs_0000033529|obs_0000021764|obs_0000034052|obs_0000035066|obs_0000009494|obs_0000033059|obs_0000013613|obs_0000033092|obs_0000033623|obs_0000011610|obs_0000020828|obs_0000034662|obs_0000033133|obs_0000033649|obs_0000001916|obs_0000008067|obs_0000028560|obs_0000033168|obs_0000012696|obs_0000005033|obs_0000010154|obs_0000000446|obs_0000033215|obs_0000034239|obs_0000033227|obs_0000033237,obs_0000033849|obs_0000030356|obs_0000019771|obs_0000033191|obs_0000008625|obs_0000016820
Body love Bodylotion,Dove,"€ 3,49",,"pro Einheit = 4,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_178.jpg,cat_drogerie,,,ref_000168,obs_0000033034|obs_0000033105,
Bifensis Adult Katzennahrung,Purina ONE,"€ 3,33",,"pro Einheit = 3,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_179.jpg,cat_tiernahrung,,,ref_000169,obs_0000033860|obs_0000015533|obs_0000019697|obs_0000018174|obs_0000033541|obs_0000034456|obs_0000013736|obs_0000027821|obs_0000014398|obs_0000008127|obs_0000026441|obs_0000012491|obs_0000015701|obs_0000014307,obs_0000033860
Wäsche-Hygienespüler,Sagrotan,"€ 2,99",,"pro Einheit = 3,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_180.jpg,cat_drogerie,,,ref_000170,obs_0000032922|obs_0000012003|obs_0000021018|obs_0000017717|obs_0000021689|obs_0000024901|obs_0000020199,obs_0000032922|obs_0000012003
Katzennahrung oder Felix So gut wie,Katzennahrung oder Felix So gut wie,"€ 0,44",,"1 kg = 5,18",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_181.jpg,cat_tiernahrung,,,ref_000171,obs_0000008604|obs_0000034062|obs_0000019278|obs_0000032780|obs_0000026771|obs_0000028361|obs_0000033541|obs_0000034456|obs_0000013736|obs_0000015533|obs_0000027821|obs_0000014398|obs_0000008127|obs_0000026441|obs_0000012491|obs_0000015701|obs_0000014307,
Küchentücher,Regina,"€ 2,49",,"pro Einheit = 2,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_182.jpg,cat_drogerie,,,ref_000172,obs_0000034463|obs_0000017283|obs_0000026500|obs_0000028044|obs_0000023316|obs_0000027452|obs_0000013759|obs_0000020296|obs_0000025544|obs_0000034991|obs_0000002895|obs_0000014417|obs_0000027217|obs_0000010070|obs_0000011370|obs_0000016235|obs_0000022123|obs_0000019566|obs_0000022515|obs_0000014197|obs_0000021115|obs_0000018046|obs_0000024705|obs_0000008589|obs_0000026915|obs_0000033081|obs_0000008896|obs_0000006390|obs_0000034086|obs_0000033405|obs_0000032032|obs_0000026280|obs_0000012457|obs_0000007116|obs_0000007500|obs_0000033889|obs_0000007925|obs_0000028798,obs_0000017283|obs_0000026500|obs_0000028044|obs_0000023316|obs_0000034463|obs_0000027452|obs_0000013759|obs_0000020296|obs_0000025544|obs_0000034991|obs_0000002895|obs_0000014417|obs_0000027217|obs_0000010070|obs_0000011370|obs_0000016235|obs_0000022123|obs_0000019566|obs_0000022515|obs_0000014197|obs_0000021115|obs_0000018046
Kaminbriketts,Rekord,"€ 8,90",,"pro Einheit = 8,90",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_183.jpg,"cat_fleisch_wurst,tag_ultra_processed",,,ref_000173,obs_0000035078|obs_0000034064,obs_0000035078|obs_0000034064
Hundenahrung,Cesar,"€ 0,75",,"pro Einheit = 0,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,,cat_tiernahrung,,,ref_000174,obs_0000031754|obs_0000011178|obs_0000009004|obs_0000026642|obs_0000035081|obs_0000031674|obs_0000015976|obs_0000027763|obs_0000029061|obs_0000034061|obs_0000034459|obs_0000010788|obs_0000034868|obs_0000032458|obs_0000030030|obs_0000007509|obs_0000012905|obs_0000027629|obs_0000034671|obs_0000005678|obs_0000026578|obs_0000015100|obs_0000007937,obs_0000031754|obs_0000026642|obs_0000035081|obs_0000011178|obs_0000009004|obs_0000031674|obs_0000032458|obs_0000030030|obs_0000015976|obs_0000027763
Kauknochen,Kauknochen,"€ 4,99",,"pro Einheit = 9,98",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_185.jpg,"cat_fleisch_wurst,tag_ultra_processed",,BLS-X435143,ref_000175,obs_0000034454|obs_0000031062|obs_0000031063,obs_0000034454
Toilettenpapier Wasserspaß,Glücksblatt,"€ 4,99",,"pro Einheit = 5,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_186.jpg,cat_drogerie,,,ref_000176,obs_0000004745|obs_0000004318|obs_0000000261|obs_0000008992|obs_0000000809|obs_0000003891|obs_0000000527|obs_0000003599|obs_0000001568|obs_0000010282|obs_0000033855|obs_0000002116|obs_0000026693|obs_0000024163|obs_0000013932|obs_0000013454|obs_0000027323|obs_0000023741|obs_0000034994|obs_0000028373|obs_0000025816|obs_0000028891|obs_0000026332|obs_0000033514|obs_0000000748|obs_0000033004|obs_0000001341|obs_0000014665|obs_0000033636|obs_0000033135|obs_0000028024|obs_0000006587|obs_0000011770,
Handgeschirrspülmittel,Pril,"€ 1,49",,"1 l = 3,31",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_187.jpg,cat_drogerie,,,ref_000177,obs_0000034872|obs_0000034256|obs_0000034681|obs_0000000610,obs_0000015118|obs_0000008401|obs_0000011604|obs_0000015958|obs_0000034872|obs_0000034681|obs_0000031355
Feuchte Toilettentücher,Cottonelle,"€ 1,19",,"pro Einheit = 1,79",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_188.jpg,cat_drogerie,,,ref_000178,obs_0000006054,
Bad Lufterfrischer Lenor Aprilfrisch,Febreze,"€ 2,99",,"pro Einheit = 3,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_189.jpg,cat_drogerie,,,ref_000179,obs_0000003676|obs_0000016682|obs_0000017475|obs_0000003554,
3 in 1 classic,Jacobs,"€ 2,49",,"pro Einheit = 2,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_190.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000180,obs_0000028751|obs_0000020596|obs_0000026884|obs_0000024877|obs_0000035101|obs_0000015018|obs_0000021415|obs_0000031658|obs_0000025668|obs_0000011543|obs_0000001628|obs_0000001643|obs_0000034649,obs_0000031314|obs_0000031336|obs_0000029354|obs_0000029361|obs_0000032651|obs_0000032658|obs_0000030694|obs_0000030704
Minis,Nestl,"€ 4,49",,"1 kg = 20,69",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_191.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000181,obs_0000025627|obs_0000025800|obs_0000024884|obs_0000016191|obs_0000022527|obs_0000019480|obs_0000015901|obs_0000019541|obs_0000012394|obs_0000011085|obs_0000022992|obs_0000013779|obs_0000013309|obs_0000027681|obs_0000022061|obs_0000033009|obs_0000021245|obs_0000035089|obs_0000034613|obs_0000022862|obs_0000018319|obs_0000017853|obs_0000020426|obs_0000019155|obs_0000010045|obs_0000009594|obs_0000017921|obs_0000012802|obs_0000027652|obs_0000014861|obs_0000001550|obs_0000004111|obs_0000004633|obs_0000008732|obs_0000010298|obs_0000034379|obs_0000020557|obs_0000004206|obs_0000025211|obs_0000001186|obs_0000001189|obs_0000011962|obs_0000003779|obs_0000003791|obs_0000014554|obs_0000001759|obs_0000004850|obs_0000006386|obs_0000006923|obs_0000033553,obs_0000019480|obs_0000025627|obs_0000015901|obs_0000019541|obs_0000012394|obs_0000025800|obs_0000006379|obs_0000024884|obs_0000016191|obs_0000011085|obs_0000022992|obs_0000013779|obs_0000013309|obs_0000022527
Suppe,Erasco,"€ 2,79",,"1 l = 7,97",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_192.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,BLS-X4A8060,ref_000182,obs_0000027223|obs_0000034285|obs_0000015871|obs_0000015000|obs_0000006303|obs_0000031022|obs_0000011512|obs_0000010698|obs_0000006482|obs_0000008794|obs_0000034391|obs_0000034027|obs_0000012659|obs_0000008457|obs_0000007182|obs_0000007183|obs_0000009116|obs_0000006309|obs_0000005559|obs_0000007371|obs_0000012366|obs_0000034875|obs_0000027099|obs_0000014174|obs_0000014560|obs_0000013675|obs_0000005744|obs_0000006645|obs_0000029313|obs_0000034626|obs_0000032471|obs_0000032114|obs_0000005367|obs_0000009979|obs_0000031163|obs_0000032231|obs_0000005196|obs_0000007029,obs_0000027223|obs_0000034285|obs_0000015871
Nesquik Wafer Milk Multipack,Nestl,"€ 2,29",,"1 kg = 29,36",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_193.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000183,obs_0000035004|obs_0000026426,
Keimöl,Mazola,"€ 3,99",,"pro Einheit = 4,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_194.jpg,"cat_grundnahrung,diet_vegetarian,sub_tk_gemuese,tag_high_protein,tag_proteinreich,tag_ultra_processed",,BLS-Q260000,ref_000184,obs_0000026765|obs_0000016114|obs_0000008345|obs_0000012352|obs_0000014223|obs_0000030687,obs_0000026765|obs_0000016114|obs_0000008345|obs_0000030687|obs_0000012352
Original Tabasco,Original Tabasco,"€ 2,99",,"pro Einheit = 3,79",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_195.jpg,"cat_getraenke,tag_high_protein,tag_ultra_processed",,,ref_000185,obs_0000033821|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000008377|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000014249|obs_0000028630,obs_0000033821
Asia Cup,Maggi,"€ 1,29",,"pro Einheit = 1,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_197.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000186,obs_0000017439|obs_0000018736|obs_0000031040|obs_0000030290|obs_0000032686|obs_0000032234|obs_0000029686|obs_0000005924|obs_0000006644,
Bio-Schokolade 72 Pur Cacao,Munz,"€ 3,33",,"pro Einheit = 3,79",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_198.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000187,obs_0000004662|obs_0000004235|obs_0000028885|obs_0000011551|obs_0000005089|obs_0000000491|obs_0000011783|obs_0000015893|obs_0000027700|obs_0000013879|obs_0000028232|obs_0000013394|obs_0000028244|obs_0000028249|obs_0000000091|obs_0000015454|obs_0000004705|obs_0000031849|obs_0000034408|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000025739|obs_0000008861|obs_0000015026|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000017605|obs_0000034013|obs_0000000230|obs_0000018155|obs_0000003326|obs_0000004873|obs_0000018698|obs_0000003851|obs_0000014104|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000031011|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000011112|obs_0000008595|obs_0000008610|obs_0000004019|obs_0000006579,
Tomatenprodukt,Heinz,"€ 1,49",,"1 kg = 4,26",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_199.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000188,,
Toblerone,Toblerone,"€ 2,49",,"pro Einheit = 2,79",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_200.jpg,"cat_molkerei_kaese,diet_vegetarian,tag_ultra_processed",,,ref_000189,obs_0000033865,obs_0000033865
Gluten Free Bakery Baguette,Nordic,"€ 3,49",,"1 kg = 13,42",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_201.jpg,"cat_grundnahrung,diet_vegetarian",,,ref_000190,obs_0000028548|obs_0000007301|obs_0000029716|obs_0000012827|obs_0000013087|obs_0000007723|obs_0000014164|obs_0000006255|obs_0000012656|obs_0000028665|obs_0000008956,
Crizzlies,Pom-Bär,"€ 2,49",,"pro Einheit = 2,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_202.jpg,"cat_non_food,diet_vegetarian,tag_ultra_processed",,,ref_000191,obs_0000015023|obs_0000016273|obs_0000017630,
London Dry Gin,Finsbury,"€ 9,99",,"pro Einheit = 11,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_203.jpg,cat_getraenke,,,ref_000192,obs_0000034843|obs_0000012864|obs_0000008342|obs_0000008385|obs_0000017090|obs_0000016107|obs_0000014631|obs_0000016177|obs_0000011573|obs_0000016267|obs_0000017315|obs_0000014250|obs_0000013765|obs_0000009168|obs_0000010741|obs_0000030760|obs_0000006210|obs_0000011130|obs_0000035048|obs_0000021131|obs_0000021753|obs_0000032028|obs_0000020312|obs_0000023420|obs_0000013385|obs_0000012420|obs_0000015059|obs_0000007656|obs_0000019615|obs_0000026929|obs_0000015697,obs_0000034843|obs_0000012864|obs_0000008342|obs_0000008385|obs_0000017090|obs_0000016107|obs_0000014631|obs_0000016177|obs_0000011573|obs_0000016267|obs_0000017315|obs_0000014250|obs_0000013765|obs_0000009168|obs_0000010741
Rotkäppchen,Rotkäppchen,"€ 3,99",,"pro Einheit = 4,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_204.jpg,"cat_getraenke,tag_ultra_processed",,BLS-K717100,ref_000193,obs_0000034301|obs_0000029437|obs_0000030392|obs_0000029767|obs_0000007650|obs_0000005625|obs_0000007450|obs_0000007078|obs_0000007657|obs_0000005998,obs_0000034301
Blanchet,Blanchet,"€ 3,49",,"pro Einheit = 4,29",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_205.jpg,cat_getraenke,,,ref_000194,obs_0000006712|obs_0000029773,
Licor 43,Licor 43,"€ 13,99",,"pro Einheit = 15,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_206.jpg,"cat_non_food,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000195,obs_0000007088|obs_0000030422,obs_0000007088
Vinho Verde Branco,Casal Garcia,"€ 4,44",,"pro Einheit = 4,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_207.jpg,cat_getraenke,,,ref_000196,obs_0000008320|obs_0000013472,
La B li re Bio-Wein,Baron Philippe de Rothschild,"€ 8,49",,"1 l = 11,32",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_208.jpg,cat_getraenke,,,ref_000197,obs_0000034427|obs_0000034424|obs_0000010394|obs_0000006548,
Old Irish Whiskey,Paddy,"€ 11,99",,"pro Einheit = 13,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_209.jpg,cat_getraenke,,,ref_000198,obs_0000011310|obs_0000008756|obs_0000010336|obs_0000020586|obs_0000034422|obs_0000028811|obs_0000008371|obs_0000015066|obs_0000018216|obs_0000022838|obs_0000027465|obs_0000012631|obs_0000019325|obs_0000021896|obs_0000021405|obs_0000013253|obs_0000026577|obs_0000019442|obs_0000010744|obs_0000000036|obs_0000007262|obs_0000031414|obs_0000018103|obs_0000003769|obs_0000006359|obs_0000017117|obs_0000006898|obs_0000031086|obs_0000006558|obs_0000016869|obs_0000005631,
Batida de Coco,Mangaroca,"€ 8,88",,"pro Einheit = 9,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_210.jpg,"cat_getraenke,diet_vegetarian,tag_ultra_processed",,,ref_000199,obs_0000030761|obs_0000016133|obs_0000005267,obs_0000030761|obs_0000005267|obs_0000016133
Grauer Burgunder,Baron von Maydell,"€ 6,49",,"1 l = 8,65",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_211.jpg,cat_getraenke,,,ref_000200,obs_0000035029|obs_0000034725|obs_0000014060|obs_0000034879|obs_0000034631|obs_0000034630|obs_0000035031|obs_0000026591|obs_0000011588|obs_0000015081|obs_0000033201|obs_0000000726|obs_0000032451,obs_0000034725|obs_0000014060|obs_0000035029|obs_0000034879
Waschmittel,Sunil oder Dalli Med,"€ 3,49",,"pro Einheit = 0,17",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_212.jpg,cat_drogerie,,,ref_000201,obs_0000018449|obs_0000034866|obs_0000027703|obs_0000012875|obs_0000016462|obs_0000023646|obs_0000018542|obs_0000024174|obs_0000019568|obs_0000013946|obs_0000025217|obs_0000026760|obs_0000021665|obs_0000033445|obs_0000012454|obs_0000002728|obs_0000023748|obs_0000023244|obs_0000025812|obs_0000018152|obs_0000017654|obs_0000015109|obs_0000033069|obs_0000022331|obs_0000022340|obs_0000018794|obs_0000020846|obs_0000019827|obs_0000022410|obs_0000012181|obs_0000003486|obs_0000019384|obs_0000017352|obs_0000026568|obs_0000022520|obs_0000025598|obs_0000005662|obs_0000029731|obs_0000033858|obs_0000032848|obs_0000033361|obs_0000033370|obs_0000001139|obs_0000024698|obs_0000007291|obs_0000033426|obs_0000034457|obs_0000033446|obs_0000032992|obs_0000021736,obs_0000018449|obs_0000034866|obs_0000027703|obs_0000012875|obs_0000016462|obs_0000023646|obs_0000018542|obs_0000024174|obs_0000019568|obs_0000013946|obs_0000025217|obs_0000026760|obs_0000021665|obs_0000033445|obs_0000012454|obs_0000002728|obs_0000023748|obs_0000023244|obs_0000025812|obs_0000018152|obs_0000017654|obs_0000015109|obs_0000033069|obs_0000022331|obs_0000022340|obs_0000018794|obs_0000020846|obs_0000019827|obs_0000022410|obs_0000012181|obs_0000003486|obs_0000019384|obs_0000017352|obs_0000026568|obs_0000022520|obs_0000025598
Zink 15 Histidin Selen Vitamin C D3 1000,tetesept,"€ 2,99",,"pro Einheit = 3,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_214.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000202,obs_0000033113,
Magnesium 400,tetesept,"€ 2,22",,"pro Einheit = 2,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_215.jpg,"cat_tiefkuehl,tag_ultra_processed",,,ref_000203,obs_0000031777|obs_0000003869|obs_0000004296|obs_0000032974|obs_0000003796|obs_0000004723|obs_0000000244,
Vita-Kick,tetesept,"€ 7,77",,"1 kg = 105,00",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_216.jpg,"cat_non_food,diet_vegetarian,tag_ultra_processed",,,ref_000204,,
Spezial-Entkalker,durgol,"€ 5,99",,"pro Einheit = 6,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_217.jpg,"cat_non_food,tag_ultra_processed",,,ref_000205,,
Melatonin Magnesium Direkt,tetesept,"€ 4,99",,"1 kg = 138,61",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_218.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000206,obs_0000003869|obs_0000004296|obs_0000032974|obs_0000003796|obs_0000004723|obs_0000000244,
Sodbrennen Akut Kautabletten,tetesept,"€ 2,99",,"pro Einheit = 3,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_219.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000207,,
Omega-3 Lachsöl,tetesept,"€ 6,99",,"1 kg = 59,74",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_220.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_high_protein,tag_proteinreich",,,ref_000208,,
Total Aktiv Gel,WC Ente,"€ 1,99",,"pro Einheit = 2,29",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_221.jpg,cat_drogerie,,,ref_000209,obs_0000005665|obs_0000007292|obs_0000010074,obs_0000005665|obs_0000007292
Bio-Flohsamenschalen,Zirkulin,"€ 8,49",,"1 kg = 42,45",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_222.jpg,"cat_non_food,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000210,obs_0000010784|obs_0000011934,
Allzweckreiniger,Meister Proper Der General,"€ 1,79",,"pro Einheit = 2,39",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_223.jpg,cat_getraenke,,,ref_000211,obs_0000016580|obs_0000015111|obs_0000016106|obs_0000012460|obs_0000028653|obs_0000027822|obs_0000033486|obs_0000033204|obs_0000015511|obs_0000028536|obs_0000032923|obs_0000006947|obs_0000014188|obs_0000005664,obs_0000016580|obs_0000015111|obs_0000016106|obs_0000012460|obs_0000028653|obs_0000027822|obs_0000033486|obs_0000033204|obs_0000015511|obs_0000028536|obs_0000032923
Shampoo und Duschgel 2in1,Bübchen,"€ 1,79",,"pro Einheit = 1,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_224.jpg,cat_drogerie,,,ref_000212,obs_0000015529|obs_0000028459|obs_0000028680|obs_0000034854|obs_0000032840|obs_0000004179|obs_0000032877|obs_0000008329|obs_0000028939|obs_0000035065|obs_0000035066|obs_0000028963|obs_0000033059|obs_0000033092|obs_0000014682|obs_0000020828|obs_0000033133|obs_0000033168|obs_0000000446|obs_0000033215|obs_0000033227|obs_0000033237|obs_0000033244|obs_0000004606|obs_0000033372|obs_0000019053|obs_0000033398|obs_0000010913|obs_0000033460|obs_0000033529|obs_0000033623|obs_0000009054|obs_0000013165|obs_0000033649|obs_0000011174|obs_0000005033|obs_0000017459|obs_0000031850|obs_0000009325|obs_0000021647|obs_0000015523|obs_0000031924|obs_0000023755|obs_0000021764|obs_0000034052|obs_0000009494|obs_0000013602|obs_0000011610|obs_0000011624|obs_0000034239,
Deospray oder Deostick,Old Spice,"€ 3,49",,"1 l = 23,27",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_225.jpg,cat_drogerie,,,ref_000213,obs_0000013584|obs_0000015115|obs_0000032800|obs_0000032945|obs_0000033019|obs_0000033454|obs_0000033577|obs_0000026145|obs_0000026277|obs_0000034658|obs_0000026566|obs_0000034855|obs_0000035064|obs_0000002346|obs_0000027389|obs_0000003229|obs_0000013583|obs_0000015110|obs_0000031852,obs_0000013584|obs_0000015115
Kosmetiktücher ultra soft,Kleenex,"€ 1,49",,"pro Einheit = 1,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_226.jpg,cat_drogerie,,,ref_000214,obs_0000010763|obs_0000016971|obs_0000028874|obs_0000017770|obs_0000034702|obs_0000015287|obs_0000033403|obs_0000000721,
Frucht und Getreide Bio-Brei,HiPP,"€ 1,29",,"pro Einheit = 1,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_227.jpg,"cat_obst_gemuese,diet_vegetarian,tag_ultra_processed",,,ref_000215,,
Bio-Juniormenü,HiPP,"€ 1,69",,"pro Einheit = 1,89",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_228.jpg,"cat_obst_gemuese,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000216,obs_0000034446,obs_0000034446
baby-dry Windeln,Pampers,"€ 16,99",,"pro Einheit = 19,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_229.jpg,"cat_non_food,diet_vegetarian",,,ref_000217,obs_0000028270|obs_0000002091|obs_0000010031|obs_0000009580|obs_0000017793|obs_0000030073|obs_0000034447|obs_0000013484|obs_0000012464|obs_0000014672,obs_0000028270
Reinigungstücher,bebe,"€ 2,22",,"pro Einheit = 2,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_230.jpg,cat_drogerie,,,ref_000218,obs_0000012898|obs_0000033125|obs_0000014677|obs_0000011167|obs_0000031706|obs_0000005482|obs_0000006396,obs_0000012898|obs_0000033125|obs_0000014677|obs_0000011167
Bio-Quetschies,Pumpkin Organics,"€ 0,99",,"1 kg = 9,90",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_231.jpg,cat_obst_gemuese,,,ref_000219,obs_0000034443,obs_0000034443
Pflegestäbchen,Q-tips,"€ 1,11",,"pro Einheit = 1,39",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_232.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000220,,
FruchtSpritz,Jive,"€ 1,21",,"pro Einheit = 1,21",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_235.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,BLS-Y851363,ref_000221,,
Arrabbiata Bio-Nudelsauce,PPURA,"€ 2,49",,"1 kg = 7,32",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_241.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000222,obs_0000034269|obs_0000000801,
Natur- oder Knusperfilets,tegut,"€ 3,49",,"pro Einheit = 3,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_242.jpg,"cat_fisch_meeresfruechte,diet_vegetarian,tag_ultra_processed",,,ref_000223,obs_0000001347|obs_0000009644|obs_0000028889,
