Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,Hinweis,Einheit,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
EMERIO,Raclette-Grill »RG-120656«,14.99,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_356.jpg
BRAUN,Herrenrasierer Series 5 »51-M1000s«,69.99,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_357.jpg
HISENSE,2.1-Soundbar »HS2000«,69.99,UVP129.00,,-45%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_358.jpg
PHILIPS,"LED-Filament-Kerzen E14 4,3 W, 470 lm, 2.700 K",2.99,,,nur,je 3-St.-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_359.jpg
PHILIPS,Haarschneider »HC3505/15«,14.99,UVP26.99,,-44%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_360.jpg
DENVER,Powerbank »PBS-10010«,7.99,UVP24.95,,-67%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_361.jpg
DE'LONGHI,Entkalker »EcoDecalk«,6.99,UVP12.99,1 l = 13.98,-46%,je 500-ml-Flasche,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_362.jpg
VALE,Android-Tablet »V10A-4128«,89.99,UVP149.00,,-39%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_363.jpg
PHILIPS,6-in-1-Multigroomer »MG3710/15«,17.99,UVP32.99,,-45%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_364.jpg
PHILIPS,Dampfglätter Series 1000 »STH1010/10«,19.99,UVP34.99,,-42%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_365.jpg
ENERGIZER,»MAX« Alkaline-Batterien AA oder AAA,3.99,UVP11.89,,-66%,je 12-St.-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_366.jpg
PHILIPS,"LED-Reflektoren GU10 4,7 W",2.99,,,nur,je 3-St.-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_367.jpg
SEVERIN,2-in-1-Mikrowelle »MW 7781«,49.99,UVP99.99,,-50%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_368.jpg
DENVER,Mini-LED-Beamer »PR-2500K«,44.99,UVP99.95,,-54%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_369.jpg
PHILIPS,Rotationsrasierer »S1134/00«,24.99,UVP39.99,,-37%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_370.jpg
PHILIPS,SENSEO® Kaffeepadmaschine »HD6553/50«,39.99,UVP84.99,,-52%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_372.jpg
CASO,Profi-Partypfanne »1491«,19.99,UVP44.99,,-55%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_373.jpg
DE’LONGHI,Kaffeevollautomat Magnifica S »ECAM12.121B«,222.00,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_374.jpg
PHILIPS,LED-Birnen E27 8 W,2.99,,,nur,je 3-St.-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_375.jpg
PHILIPS,Rasierer One Blade »QP2724/17«,24.99,UVP39.99,,-37%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_376.jpg
LEONARDO,Thermogläser »Trentino« für Tee,7.99,UVP15.95,,-49%,je 2-St.-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_377.jpg
SILIT,Wok-Pfanne Größe ca. Ø 32 cm,24.99,UVP49.99,,-50%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_378.jpg
SILIT,Bratpfanne »Talis« Größe ca. Ø 24 cm,24.99,UVP37.99,,-34%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_379.jpg
BRITA,Wasserflter-Kartuschen »MAXTRA PRO Extra Kalksch.«,49.99,UVP77.49,,-35%,je 12-St.-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_380.jpg
LEIFHEIT,"Isolierflasche »Coco« 0,5 l",9.99,UVP18.99,,-47%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_381.jpg
SOEHNLE,Digitale Personenwaage »Style Sense Compact 100«,9.99,UVP17.99,,-44%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_382.jpg
LEONARDO,Thermogläser »Trentino« für Latte macchiato,7.99,UVP15.95,,-49%,je 2-St.-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_383.jpg
,Pumpisolierkanne »Airpot«,19.99,39.99,,-50%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_384.jpg
SILIT,Bratpfanne »Talis« Größe ca. Ø 28 cm,29.99,UVP54.99,,-45%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_385.jpg
LEIFHEIT,Bügeltisch »Air Board Compact M Plus«,39.99,UVP84.99,,-52%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_386.jpg
SILIT,Topf-Set »Diamant«,69.99,UVP219.99,,-68%,je 4-teilig,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_387.jpg
LEIFHEIT,Isolierflasche »Coco« 1 l,12.99,UVP26.99,,-51%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_388.jpg
LEIFHEIT,Standwäschetrockner »Pegasus 180 Solid Plus«,24.99,49.99,,-50%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_389.jpg
LEIFHEIT,Bodenwischer-Set »Profi XL Mobile«,39.99,UVP89.99,,-55%,je 4-teilig,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_390.jpg
SILIT,Besteck-Garnitur »Midi«,29.99,UVP51.89,,-42%,je 30-teilig,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_391.jpg
LEIFHEIT,Isolierkanne »Bolero«,7.99,UVP14.99,,-46%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_393.jpg
BRITA,Wasserfilter-Kartuschen »MAXTRA PRO PURE PERFORM.«,44.99,UVP73.89,,-39%,je 12-St.-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_394.jpg
CAT,Herren-Boxershorts,6.99,14.99,,-53%,je 2-St.-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_395.jpg
CAT,Trolley »Peoria« Gr. L,49.99,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_396.jpg
MY PROJECT®,Autoscheiben-Innenreiniger,1.29,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_397.jpg
CAT,Herren-Thermo-Arbeitssocken,4.99,UVP13.00,,-61%,je 2 Paar,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_398.jpg
MY PROJECT®,Leichtlauf-Motorenöl 10W-40 »Power«,14.99,24.99,1 l = 3.00,-40%,je 5-l-Kanister,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_399.jpg
MY PROJECT®,Beheizbare Sitzauflage »UASB 12 C2«,14.99,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_400.jpg
NIKE,Herren-Sweathoodie,34.99,UVP54.95,,-36%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_401.jpg
MY PROJECT®,Motorenöl 15W-40 »Universal«,14.99,18.99,1 l = 3.00,-21%,je 5-l-Kanister,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_402.jpg
CAT,Herren-Steppweste,39.99,UVP59.99,,-33%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_403.jpg
MY PROJECT®,Hochtemperaturlack Schwarz matt,3.99,,1 l = 9.98,nur,je 400-ml-Dose,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_404.jpg
UHU,Luftentfeuchter- Nachfüllbeutel,1.99,5.99,1 kg = 4.43,-66%,je 450-g-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_405.jpg
MY PROJECT®,Scheiben-Enteiser- Nachfüllflasche,1.99,2.99,,-33%,je 1-l-Flasche,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_406.jpg
MY PROJECT®,Mobile Autostarthilfe mit Powerbank »MPMAP 12000«,29.99,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_407.jpg
NIKE,Herren-Sweathose,29.99,UVP44.95,,-33%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_408.jpg
WALSER,Kfz-Verbandtasche,4.99,12.99,,-61%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_409.jpg
MY PROJECT®,Scheibenklar Frostschutz -50 °C,6.99,9.99,1 l = 1.40,-30%,MyProject_DIY_Auto,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_410.jpg
MY PROJECT®,Baby-Autospiegel,5.99,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_411.jpg
MY PROJECT®,Kühlerfrostschutz G11 Konzentrat,2.99,4.99,,-40%,je 1-l-Flasche,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_412.jpg
MY PROJECT®,Ratschenspanngurte-Set Schwerlast,6.99,,,nur,je 2-St.-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_413.jpg
NIKE,Rucksack,14.99,UVP32.99,,-54%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_414.jpg
CAT,Herren-Thermoshirt Langarm,9.99,UVP24.00,,-58%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_415.jpg
MY PROJECT®,Anti-Marder-Spray,3.99,,1 l = 9.98,nur,je 400-ml-Dose,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_416.jpg
MY PROJECT®,Eiskratzer,1.29,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_417.jpg
NIKE,Tennissocken,9.99,UVP12.95,,-22%,je 3 Paar,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_418.jpg
MY PROJECT®,Kofferraum-Organizer,5.99,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_419.jpg
MY PROJECT®,Thermo-Scheibenschutz mit Spiegelabdeckungen,3.49,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_422.jpg
MY PROJECT®,Kofferraum-Schondecke,5.99,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_423.jpg
NIKE,Damen-Sweathoodie,34.99,UVP59.99,,-41%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_424.jpg
CAT,Herren-Arbeitssocken,4.99,UVP12.00,,-58%,je 3 Paar,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_426.jpg
CARTREND,Vollgarage,19.99,UVP49.99,,-60%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_427.jpg
MY PROJECT®,AdBlue®,3.99,8.99,1 l = 0.80,-55%,je 5-l-Kanister,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_428.jpg
MY PROJECT®,Ratschenspanngurte-Set,6.99,,,nur,je 4-St.-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_429.jpg
MY PROJECT®,Parkscheibe,1.29,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_431.jpg
NIKE,Damen-Sweathose,29.99,UVP49.99,,-40%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_432.jpg
MY PROJECT®,Starthilfe-Spray,3.99,,1 l = 9.98,nur,je 400-ml-Dose,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_433.jpg
CAT,Herren-Thermohose,9.99,UVP24.00,,-58%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_434.jpg
MY PROJECT®,Scheibenklar Frostschutz -30 °C,5.99,7.99,1 l = 1.20,-25%,je 5-l-Kanister,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_435.jpg
NIKE,Sporttasche,17.99,UVP32.99,,-45%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_436.jpg
CAT,Herren-Arbeitshose,34.99,UVP64.99,,-46%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_439.jpg
CAT,Herren-Sweatjacke,44.99,UVP69.99,,-35%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_440.jpg
MY PROJECT®,Kühlerfrostschutz G12+ Konzentrat,2.99,4.99,,-40%,je 1-l-Flasche,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_441.jpg
MY PROJECT®,Aluminium-Zinkspray,3.99,,1 l = 9.98,nur,je 400-ml-Dose,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_442.jpg
CARTREND,Auto-Halbgarage,9.99,UVP23.99,,-58%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_443.jpg
MY PROJECT®,Eiskratzer mit Bürste,1.29,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_445.jpg
MY PROJECT®,Reifen-Pannenspray,3.99,,1 l = 7.98,nur,je 500-ml-Dose,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_446.jpg
MY PROJECT®,Leichtlauf-Motorenöl 5W-30 »Longlife III«,22.99,41.99,1 l = 4.60,-45%,je 5-l-Kanister,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_447.jpg
MY PROJECT®,Scheibenklar Frostschutz -20 °C,3.99,6.99,1 l = 0.80,-42%,je 5-l-Kanister,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_448.jpg
MY PROJECT®,Scheiben-Enteiser-Spray,1.49,1.99,1 l = 2.98,-25%,je 500-ml-Flasche,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_449.jpg
BEBECONFORT,Kindersitzerhöhung »Gaia i-Safe« DISNEY,17.99,UVP29.99,,-40%,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_450.jpg
CAT,Trolley »Peoria« Gr. M,39.99,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_451.jpg
MY PROJECT®,Kofferraum-Hängeorganizer,5.99,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_452.jpg
WD-40,Multifunktionsspray,2.79,UVP6.29,1 l = 18.60,-55%,je 150-ml-Dose,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_453.jpg
UHU,Luftentfeuchter,3.99,8.99,1 kg = 8.87,-55%,je 450-g-Packg.,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_454.jpg
CAT,Trolley »Peoria« Gr. S,29.99,,,nur,je,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_455.jpg
MY PROJECT®,Bremsen-Reiniger,3.99,,1 l = 9.98,nur,je 400-ml-Dose,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_456.jpg
NIKE,Sneakersocken,9.99,UVP12.95,,-22%,je 3 Paar,Nein,Dieses Angebot findest du vom 20.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-20,2025-11-26,images_kaufland/kaufland_offer_457.jpg
K-CLASSIC,Harzer Minis,0.99,1.29,1 kg = 8.61,-23%,je 115-g-Packg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_531.jpg
,"Dtsch./ital. Tafeläpfel, rot","1.79
*",,1 kg = 0.90,nur,je 2-kg-Beutel,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_532.jpg
BACARDI,Rum oder Rum-Spirituose,9.99,14.49,1 l = 14.28,-31%,"je 0,7-l-Fl.",Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_533.jpg
,Dtsch. Speisekartoffeln XXL,"1.99
*",,1 kg = 0.40,nur,je 5-kg-Sack,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_534.jpg
,"Ital. Tafeltrauben, rot",1.79,2.29,1 kg = 3.58,-21%,je 500-g-Packg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_535.jpg
STAATL. FACHINGEN,Heilwasser still oder Mineralwasser medium,6.99,,1 l = 0.78,nur,"je Ka. 12 x 0,75-l-Fl.",Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_536.jpg
,Dinkel-Vollkornbrot,1.29,1.65,1 kg = 2.58,-21%,je 500-g-Stück,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_537.jpg
K-PURLAND,Steakburger vom Rind,"3.99
*",,1 kg = 11.09,nur,je 2 St. = 360-g-Packg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_538.jpg
,Span. Eisbergsalat,0.69,0.99,,-30%,je Stück,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_539.jpg
LIPTON,Ice Tea oder Green,1.11,1.69,1 l = 0.89,-34%,"je 1,25-l-PET-Fl.",Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_541.jpg
K-PURLAND,Hähnchenflügel XXL,3.99,,,nur,je 1-kg-Großpackg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_542.jpg
WILTMANN,Salami light,0.99,1.49,1 kg = 19.80,-33%,je 50-g-Packg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_545.jpg
K-CLASSIC,Thunfischfilets,0.99,1.29,1 kg = 5.36,-23%,je 185 - 195-g-Dose,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_546.jpg
K-CLASSIC,Nuts Royal,2.22,,1 kg = 11.10,nur,je 200-g-Packg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_549.jpg
HITSCHIES,Saures Fruchtgummi,0.89,1.39,1 kg = 7.12,-35%,je 125-g-Packg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_550.jpg
,Ital. Babyspinat,0.79,0.99,1 kg = 5.27,-20%,je 150-g-Packg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_551.jpg
,Adventsgesteck,"6.99
*",,,nur,je,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_552.jpg
ARGETA,Aufstrich,0.99,1.49,1 kg = 10.43,-33%,je 95-g-Dose,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_553.jpg
