Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Salatgurke,Gut Günstig,"€ 0,66",,"1 st = 0,66 €","aus den Niederlanden, Kl. I, Stück",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gut-g-nstig-salatgurke.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",,ref_000001,obs_0000005662|obs_0000005288|obs_0000006572|obs_0000005677|obs_0000005854|obs_0000006590,obs_0000005662|obs_0000005288|obs_0000005677
Erdbeeren,Gut Günstig,"€ 2,39",,"1 kg = 5,98 €","aus Spanien/Griechenland, Kl. I Abbildung ähnlich., 500 g Packung, (1 kg = 5,98 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gut-g-nstig-erdbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",BLS-F301100,ref_000002,obs_0000021444|obs_0000027621|obs_0000028744|obs_0000025546|obs_0000000875|obs_0000029042|obs_0000028691|obs_0000029976|obs_0000031864|obs_0000031257|obs_0000011679|obs_0000005473|obs_0000014242|obs_0000005869|obs_0000010835|obs_0000005878|obs_0000028555,obs_0000005473|obs_0000021444|obs_0000027621|obs_0000028744|obs_0000025546|obs_0000000875|obs_0000029042|obs_0000028691|obs_0000029976
Driscoll s Heidelbeeren,Keine Marke,"€ 1,59",,"1 kg = 15,92 €","Herkunft siehe Etikett, Kl. I, 125 g Packung, (1 kg = 15,92 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/driscoll-s-heidelbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,ref_000003,obs_0000000051|obs_0000002605|obs_0000002786|obs_0000002874|obs_0000007175|obs_0000015224|obs_0000017668|obs_0000023511|obs_0000024503|obs_0000024825|obs_0000025629|obs_0000025915|obs_0000026387|obs_0000027265|obs_0000028389|obs_0000028687|obs_0000029790|obs_0000029987|obs_0000000695|obs_0000000880|obs_0000023896|obs_0000031146|obs_0000031382|obs_0000031586|obs_0000032207|obs_0000005680,obs_0000006967|obs_0000006978
Driscoll s Brombeeren,Keine Marke,"€ 2,39",,"1 kg = 23,92 €","Herkunft siehe Etikett, Kl. I Abbildung ähnlich., 125 g Packung, (1 kg = 23,92 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/driscoll-s-brombeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000004,obs_0000016049|obs_0000005680,obs_0000006967|obs_0000006978
Nergi Mini Kiwis,Keine Marke,"€ 2,99",,"1 kg = 23,92 €","Herkunft siehe Etikett, Kl. I, 125 g Packung, (1 kg = 23,92 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/nergi-mini-kiwis.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000005,obs_0000005103|obs_0000010378|obs_0000011774|obs_0000014741|obs_0000016055|obs_0000016653|obs_0000024151,
Himbeeren,EDEKA Bio,"€ 2,39",,"1 kg = 23,92 €","aus Spanien, Kl. II Abbildung ähnlich., 125 g Packung, (1 kg = 23,92 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-bio-himbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",BLS-F302100,ref_000006,obs_0000025094|obs_0000000524|obs_0000029977|obs_0000015266|obs_0000026149|obs_0000027944|obs_0000028341|obs_0000009919|obs_0000027712|obs_0000025281|obs_0000027332|obs_0000029786|obs_0000012506|obs_0000028257|obs_0000028385|obs_0000024296|obs_0000000498|obs_0000001270|obs_0000027254|obs_0000002693|obs_0000005297|obs_0000006967|obs_0000006978|obs_0000002513|obs_0000005482|obs_0000005101|obs_0000005114|obs_0000006405|obs_0000028451|obs_0000007245|obs_0000011235|obs_0000010340|obs_0000010367|obs_0000028555|obs_0000007247|obs_0000005680,obs_0000025094|obs_0000000524|obs_0000029977|obs_0000015266|obs_0000026149|obs_0000027944|obs_0000028341|obs_0000009919|obs_0000027712|obs_0000025281|obs_0000027332|obs_0000029786|obs_0000012506|obs_0000028257|obs_0000028385|obs_0000024296|obs_0000000498|obs_0000001270|obs_0000027254
Chiquita Physalisbeeren ohne Blatt,Keine Marke,"€ 1,99",,"1 kg = 19,92 €","aus Kolumbien, 125 g Packung, (1 kg = 19,92 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/chiquita-physalisbeeren-ohne-blatt.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000007,,
Spargel weiß violett,Keine Marke,"€ 4,44",,"1 kg = 8,88 €","aus Griechenland, Kl. II Abbildung ähnlich., 500 g Packung, (1 kg = 8,88 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/spargel-wei-violett.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,ref_000008,obs_0000006760,
Möhren,Gut Günstig,"€ 1,11",,"1 kg = 0,56 €","aus Deutschland, Kl. I, 2 kg Packung, (1 kg = 0,56 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gut-g-nstig-m-hren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",BLS-H450100,ref_000009,obs_0000016005|obs_0000025872|obs_0000024980|obs_0000024471|obs_0000023491|obs_0000026185|obs_0000009932|obs_0000007896|obs_0000005492|obs_0000008311|obs_0000024582|obs_0000010002|obs_0000025495|obs_0000021018|obs_0000012573|obs_0000025632|obs_0000014243|obs_0000016686|obs_0000031544|obs_0000010425|obs_0000007738|obs_0000012093|obs_0000017875|obs_0000028386|obs_0000009075|obs_0000012156|obs_0000012952|obs_0000011808|obs_0000018725|obs_0000005301|obs_0000021440|obs_0000006980|obs_0000022215|obs_0000019544|obs_0000010842|obs_0000028270|obs_0000005858|obs_0000007179|obs_0000005100,obs_0000016005|obs_0000025872|obs_0000024980|obs_0000024471|obs_0000005301|obs_0000023491|obs_0000026185|obs_0000009932|obs_0000007896|obs_0000005492|obs_0000008311
Genussmomente Tafeltrauben dunkel kernlos Sable Seedless,EDEKA,"€ 1,11",,"1 kg = 2,78 €","Herkunft siehe Etikett, Kl. I, 400 g Packung, (1 kg = 2,78 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-genussmomente-tafeltrauben-dunkel-kernlos-sable-seedless.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000010,obs_0000008211|obs_0000009758|obs_0000008238|obs_0000029337|obs_0000026848|obs_0000007973|obs_0000012613|obs_0000026962|obs_0000026462|obs_0000009070|obs_0000009657|obs_0000008156,
Magic Star Tafeläpfel rot,EDEKA Herzstücke,"€ 2,49",,"1 kg = 1,66 €","Sorte siehe Etikett, aus Deutschland, Kl. I, 1,5 kg Packung, (1 kg = 1,66 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-magic-star-tafel-pfel-rot.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000011,obs_0000005675|obs_0000005679|obs_0000005309|obs_0000005870|obs_0000006406|obs_0000006578|obs_0000026691|obs_0000026811|obs_0000005490,obs_0000005675|obs_0000005679|obs_0000005309
Avocado Hass angereift,Gut Günstig,"€ 1,00",,"1 st = 1,00 €","aus Israel, Kl. I, Stück",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gut-g-nstig-avocado-hass-angereift.jpg,"cat_obst_gemuese,diet_vegetarian",,ref_000012,obs_0000006763|obs_0000026345|obs_0000019461|obs_0000028689|obs_0000001305|obs_0000000694|obs_0000012598|obs_0000000058|obs_0000027328|obs_0000025668|obs_0000015691|obs_0000031569|obs_0000018642|obs_0000031980|obs_0000008174|obs_0000027250|obs_0000017273|obs_0000025981,
Champignons braun,EDEKA Herzstücke,"€ 2,49",,"1 kg = 8,30 €","aus Deutschland, Kl. I, 300 g Packung, (1 kg = 8,30 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-champignons-braun.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_pilze,tag_whole_food",BLS-K701162,ref_000013,obs_0000031575|obs_0000031771|obs_0000010857|obs_0000031349|obs_0000025874|obs_0000012571|obs_0000025118|obs_0000007467|obs_0000013503|obs_0000025410|obs_0000029263|obs_0000026577|obs_0000005107|obs_0000001277|obs_0000004909|obs_0000006579,obs_0000026182|obs_0000031575|obs_0000005866|obs_0000005107
Heimatliebe Fränkische Mini-Gurken,EDEKA,"€ 2,49",,"1 kg = 8,30 €","Kl. I, 300 g Packung, (1 kg = 8,30 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-heimatliebe-fr-nkische-mini-gurken.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,ref_000014,obs_0000005109|obs_0000004908|obs_0000006963|obs_0000031576|obs_0000005487|obs_0000005496|obs_0000026550|obs_0000010378|obs_0000016653|obs_0000024937|obs_0000014741|obs_0000015776|obs_0000011774|obs_0000026179|obs_0000024151|obs_0000016055,obs_0000006963|obs_0000005109
Kopfsalat rot,Keine Marke,"€ 1,49",,"1 st = 1,49 €","aus Italien, Kl. I, Stück",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/kopfsalat-rot.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",BLS-G105100,ref_000015,obs_0000006970|obs_0000005306|obs_0000005863|obs_0000005876|obs_0000025352,obs_0000005306|obs_0000005863|obs_0000005876|obs_0000006970
Mini Romanasalat,Keine Marke,"€ 1,19",,Kein Mengenpreis,"aus Spanien, Kl. I Abbildung ähnlich., 2er Packung",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/mini-romanasalat.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,sub_salate,tag_ultra_processed,tag_whole_food",,ref_000016,obs_0000006587|obs_0000006965|obs_0000006977|obs_0000009091|obs_0000026187|obs_0000005481|obs_0000024373|obs_0000014244|obs_0000010378|obs_0000011774|obs_0000014741|obs_0000016055|obs_0000016653|obs_0000024151,obs_0000005481|obs_0000006587|obs_0000006965|obs_0000006977|obs_0000009091|obs_0000014244|obs_0000017263|obs_0000024373|obs_0000026187
Beste Lese Tafeltrauben rot oder hell kernlos,EDEKA Herzstücke,"€ 3,99",,"1 kg = 3,99 €","Sorte siehe Etikett, aus der Republik Südafrika, Kl. I, 1 kg",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-beste-lese-tafeltrauben-rot-oder-hell-kernlos.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000017,obs_0000005672|obs_0000011697|obs_0000006761|obs_0000008211|obs_0000009758|obs_0000008238|obs_0000029337|obs_0000026848|obs_0000007973|obs_0000012613|obs_0000026962|obs_0000026462|obs_0000009070|obs_0000009657|obs_0000008156,
Mango Kent,Gut Günstig,"€ 1,00",,"1 st = 1,00 €","aus Peru, Kl. I, Stück",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gut-g-nstig-mango-kent.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,ref_000018,obs_0000024580|obs_0000015390|obs_0000023711|obs_0000024866|obs_0000003752|obs_0000018984|obs_0000009262|obs_0000000306|obs_0000004915|obs_0000006975|obs_0000027849|obs_0000031177|obs_0000026443|obs_0000004179|obs_0000008795|obs_0000019803|obs_0000025449|obs_0000028010|obs_0000022637|obs_0000004606|obs_0000006052|obs_0000005868|obs_0000005495|obs_0000005493,obs_0000004915
Nektarinen gelbfleischig,Keine Marke,"€ 1,99",,"1 kg = 3,98 €","Herkunft siehe Etikett, Kl. I Abbildung ähnlich., 500 g Packung, (1 kg = 3,98 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/nektarinen-gelbfleischig.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000019,obs_0000008882|obs_0000009347,
Mini Wassermelone rotfleischig,Keine Marke,"€ 1,99",,"1 st = 1,99 €","aus Costa Rica, Kl. I, Stück",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/mini-wassermelone-rotfleischig.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000020,obs_0000006408|obs_0000010378|obs_0000011774|obs_0000014741|obs_0000016055|obs_0000016653|obs_0000024151,
Mini-Rispentomaten,EDEKA Herzstücke,"€ 2,99",,"1 kg = 7,48 €","aus den Niederlanden/Belgien, Kl. I, 400 g Packung, (1 kg = 7,48 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-mini-rispentomaten.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,ref_000021,obs_0000027333|obs_0000028387|obs_0000028695|obs_0000028741|obs_0000029045|obs_0000029088|obs_0000027256|obs_0000027331|obs_0000027772|obs_0000029979|obs_0000028268|obs_0000028596|obs_0000010378|obs_0000012522|obs_0000016653|obs_0000014741|obs_0000029087|obs_0000006586|obs_0000006758|obs_0000006771|obs_0000025266|obs_0000027403|obs_0000000876|obs_0000025540|obs_0000027715|obs_0000027717|obs_0000005289|obs_0000005313|obs_0000027941|obs_0000026054|obs_0000011774|obs_0000005668|obs_0000007733|obs_0000024151|obs_0000024202|obs_0000016055|obs_0000006054,obs_0000027333|obs_0000005289|obs_0000005313|obs_0000029979|obs_0000005668|obs_0000028387|obs_0000028596
WWF Bananen,EDEKA Bio,"€ 1,99",,"1 kg = 1,99 €","Herkunft siehe Auszeichnung, 1 kg",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-bio-wwf-bananen.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000022,obs_0000006407|obs_0000024456|obs_0000025863|obs_0000029193|obs_0000026896|obs_0000029339|obs_0000004901|obs_0000005290|obs_0000024619|obs_0000006581|obs_0000005314|obs_0000008524|obs_0000029649|obs_0000029524|obs_0000025178|obs_0000005475|obs_0000005859|obs_0000005096|obs_0000006767|obs_0000005497|obs_0000027263,obs_0000004901|obs_0000005290|obs_0000005314|obs_0000005859
Salatgurke,Gut Günstig,"€ 0,66",,"1 st = 0,66 €","aus den Niederlanden, Kl. I, Stück",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gut-g-nstig-salatgurke.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",,ref_000023,obs_0000005662|obs_0000005288|obs_0000006572|obs_0000005677|obs_0000005854|obs_0000006590,obs_0000005662|obs_0000005288|obs_0000005677
Avocado Hass,Gut Günstig,"€ 1,00",,"1 st = 1,00 €","aus Israel, Kl. I, angereift, Stück",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gut-g-nstig-avocado-hass.jpg,"cat_obst_gemuese,diet_vegetarian,tag_ultra_processed",BLS-F502100,ref_000024,obs_0000006763|obs_0000026345|obs_0000019461|obs_0000028689|obs_0000001305|obs_0000006051|obs_0000000694|obs_0000012598|obs_0000000058|obs_0000027328|obs_0000025668|obs_0000015691|obs_0000031569|obs_0000018642|obs_0000031980|obs_0000008174|obs_0000027250|obs_0000017273|obs_0000025981|obs_0000006973|obs_0000006231,obs_0000002848|obs_0000009941|obs_0000006763|obs_0000005491
Mini-Rispentomaten,EDEKA Herzstücke,"€ 2,99",,"1 kg = 7,48","aus den Niederlanden/Belgien, Kl. I, 400 g Packung, (1 kg = 7,48)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-mini-rispentomaten.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,ref_000025,obs_0000027333|obs_0000028387|obs_0000028695|obs_0000028741|obs_0000029045|obs_0000029088|obs_0000027256|obs_0000027331|obs_0000027772|obs_0000029979|obs_0000028268|obs_0000028596|obs_0000010378|obs_0000012522|obs_0000016653|obs_0000014741|obs_0000029087|obs_0000006586|obs_0000006758|obs_0000006771|obs_0000025266|obs_0000027403|obs_0000000876|obs_0000025540|obs_0000027715|obs_0000027717|obs_0000005289|obs_0000005313|obs_0000027941|obs_0000026054|obs_0000011774|obs_0000005668|obs_0000007733|obs_0000024151|obs_0000024202|obs_0000016055|obs_0000006054,obs_0000027333|obs_0000005289|obs_0000005313|obs_0000029979|obs_0000005668|obs_0000028387|obs_0000028596
WWF Bananen,EDEKA Bio,"€ 1,99",,"1 kg = 1,99 €","Herkunft siehe Auszeichnung, 1 kg",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-bio-wwf-bananen.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000026,obs_0000006407|obs_0000024456|obs_0000025863|obs_0000029193|obs_0000026896|obs_0000029339|obs_0000004901|obs_0000005290|obs_0000024619|obs_0000006581|obs_0000005314|obs_0000008524|obs_0000029649|obs_0000029524|obs_0000025178|obs_0000005475|obs_0000005859|obs_0000005096|obs_0000006767|obs_0000005497|obs_0000027263,obs_0000004901|obs_0000005290|obs_0000005314|obs_0000005859
2 Netze EDEKA Herzstücke Speisekartoffeln,Keine Marke,"€ 4,00",,"1 kg = 0,80","verschiedene Kocheigenschaften, Sorte siehe Etikett, aus Deutschland, à 2,5 kg, (1 kg = 0,80)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/2-netze-edeka-herzst-cke-speisekartoffeln.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",,ref_000027,obs_0000006591|obs_0000006770|obs_0000006047|obs_0000006960|obs_0000005871|obs_0000005673|obs_0000000006|obs_0000003502|obs_0000007985|obs_0000008634|obs_0000009118|obs_0000014849|obs_0000015551|obs_0000026526|obs_0000028267|obs_0000028742|obs_0000028964|obs_0000024795|obs_0000025637|obs_0000026113|obs_0000031339|obs_0000031552|obs_0000031776|obs_0000032199,obs_0000006047|obs_0000006591|obs_0000006770
Butter oder Die Streichzarte,Weihenstephan,"€ 1,11",,"1 kg = 5,16 €","verschiedene Sorten, 250 g Stück/Becher, (1 kg = 5,16 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/weihenstephan-butter-oder-die-streichzarte.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_milchprodukte",,ref_000028,obs_0000014613|obs_0000013377|obs_0000011644|obs_0000006595|obs_0000007008|obs_0000027581|obs_0000029998|obs_0000005683|obs_0000020509|obs_0000008521|obs_0000002406|obs_0000021027|obs_0000029250|obs_0000025176|obs_0000017169|obs_0000003053|obs_0000001425|obs_0000018018|obs_0000000107|obs_0000010488|obs_0000002462|obs_0000016916|obs_0000010913|obs_0000017297|obs_0000000997|obs_0000025644|obs_0000003377|obs_0000003422|obs_0000032259|obs_0000009855|obs_0000007902|obs_0000008002|obs_0000024486|obs_0000012243|obs_0000016360,obs_0000014613|obs_0000013377|obs_0000011644|obs_0000005683
Quäse oder Hausmacher,Keine Marke,"€ 2,49",,Kein Mengenpreis,verschiedene Sorten,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/qu-se-oder-hausmacher.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000029,obs_0000004950|obs_0000009975|obs_0000000605|obs_0000009900|obs_0000017035,obs_0000004950|obs_0000009975
Activia Joghurt,Danone,"€ 1,49",,"1 kg = 3,24 €","verschiedene Sorten und Fettstufen, 4er, 460 g Packung, (1 kg = 3,24 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/danone-activia-joghurt.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,ref_000030,obs_0000004163|obs_0000003736|obs_0000003265|obs_0000000298|obs_0000015198|obs_0000018361|obs_0000004590|obs_0000013901|obs_0000010362|obs_0000024204|obs_0000026912|obs_0000005690|obs_0000004937|obs_0000006609|obs_0000021555|obs_0000020031|obs_0000020033|obs_0000023298|obs_0000024837|obs_0000019212|obs_0000019214|obs_0000015652|obs_0000032044|obs_0000021809|obs_0000014198|obs_0000023938|obs_0000018319|obs_0000009109|obs_0000008626|obs_0000031160|obs_0000008149|obs_0000027093|obs_0000023519,obs_0000005690|obs_0000004937|obs_0000015198|obs_0000018361
Actimel Drink,Danone,"€ 1,88",,"1 kg = 2,35 €","verschiedene Sorten und Fettstufen, 8er, 800 g Packung, (1 kg = 2,35 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/danone-actimel-drink.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,ref_000031,obs_0000008468|obs_0000029179|obs_0000006242|obs_0000015930|obs_0000011326|obs_0000009288|obs_0000008828|obs_0000017094|obs_0000014179|obs_0000025714|obs_0000031447|obs_0000010065|obs_0000011756|obs_0000005322|obs_0000005887|obs_0000028606|obs_0000024548,obs_0000011326|obs_0000009288|obs_0000006242|obs_0000008828|obs_0000005322|obs_0000005887|obs_0000008468|obs_0000014179|obs_0000029179
Frische Schlagsahne,EDEKA Herzstücke,"€ 2,49",,"1 kg = 4,98 €","32 % Fett, 500 g Flasche, (1 kg = 4,98 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-frische-schlagsahne.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme",,ref_000032,obs_0000031833|obs_0000002052|obs_0000001048|obs_0000032262|obs_0000001579|obs_0000021550|obs_0000001612|obs_0000001626|obs_0000001642|obs_0000001685|obs_0000010912|obs_0000031451|obs_0000001268|obs_0000006421|obs_0000001322|obs_0000014651|obs_0000018254|obs_0000025422|obs_0000015713|obs_0000026000|obs_0000023973|obs_0000031156|obs_0000012242,obs_0000031833
Bergader Käse Scheiben oder Reibekäse,Keine Marke,"€ 1,49",,Kein Mengenpreis,verschiedene Sorten und Fettstufen *Nur solange der Vorrat reicht.,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/bergader-k-se-scheiben-oder-reibek-se.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,ref_000033,obs_0000006431|obs_0000005120|obs_0000005881|obs_0000005685|obs_0000022509|obs_0000022933|obs_0000000437|obs_0000003169|obs_0000003953|obs_0000004380|obs_0000004807|obs_0000007811|obs_0000008329|obs_0000010077|obs_0000019275|obs_0000020094|obs_0000023186,
Joghurt oder Joghurt mild,Landliebe,"€ 1,00",,"1 kg = 2,00 €","verschiedene Sorten und Fettstufen, 500 g Glas + 0,15 Pfand, (1 kg = 2,00 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/landliebe-joghurt-oder-joghurt-mild.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,ref_000034,obs_0000006426|obs_0000006984|obs_0000025737|obs_0000002297|obs_0000010904|obs_0000021551|obs_0000014315|obs_0000015653|obs_0000024837|obs_0000027093|obs_0000014198|obs_0000000620|obs_0000001766|obs_0000029199|obs_0000029408|obs_0000021905|obs_0000024148|obs_0000008626|obs_0000009109|obs_0000018319|obs_0000019212|obs_0000019214|obs_0000020031|obs_0000020033|obs_0000021555|obs_0000021809|obs_0000031160|obs_0000023298|obs_0000023519|obs_0000015652|obs_0000032044|obs_0000023938|obs_0000008149,
EDKEA Herzstücke Mascarpone,Keine Marke,"€ 2,99",,"1 kg = 5,98 €","nach italienischer Art, 82 % Fett i.Tr., 500 g Becher, (1 kg = 5,98 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edkea-herzst-cke-mascarpone.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,sub_sahne_creme,tag_whole_food",,ref_000035,obs_0000000537|obs_0000008451|obs_0000010925|obs_0000016564|obs_0000020925|obs_0000021148|obs_0000022333|obs_0000022755|obs_0000023265,
