Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels
Maniküre und Pediküre-Set,Keine Marke,"€ 9,99",,Kein Mengenpreis,mit edlem Aufbewahrungsetui,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_209.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
LED Akku Wandleuchte,Keine Marke,"€ 7,99",,Kein Mengenpreis,inkl. Montagematerial warmweisses Licht mit Bewegungs- und Dämmerungssensor,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_210.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Haartrockner D2000,Keine Marke,"€ 9,99","€ 29,99",Kein Mengenpreis,"inkl. Stylingdüse, 2 Heiz- und Gebläsestufen ca. 1.900 Watt",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_211.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_ultra_processed,tag_whole_food"
Damen Badepantoletten,Keine Marke,"€ 6,99",,Kein Mengenpreis,mit bequemer Laufsohle Größen: 36/37 – 40/41,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_212.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Badaccessiores,Keine Marke,"€ 2,99",,Kein Mengenpreis,"inkl. Befestigungsmaterial Duschabzieher, Edelstahl-WC-Papierrollenhalter, Seifenspender aus Keramik, 2er Set Handtuchhaken, Kunststofftoilettenbürste",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_213.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Haribo Fruchtgummi,Keine Marke,"€ 3,7","€ 4,76",4.29 – 4.69 / kg,versch. Sorten Einzelpreis: 1.19 (6.80 – 7.44 / kg),Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_214.png,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Rapso Rapsöl,Keine Marke,"€ 10,9","€ 14,97",4.44 / l,Einzelpreis: 4.99 (6.65 / l),Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_215.png,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Eintöpfe,Keine Marke,"€ 7,4","€ 9,45",1.75 / kg,versch. Sorten Einzelpreis: 1.89 (2.36 / kg),Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_216.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Gewürzgurken,Keine Marke,"€ 12,2","€ 14,28",2.78 / kg,Einzelpreis: 1.19 (3.31 / kg),Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_217.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Chiquita Avocado,Keine Marke,"€ 0,88","€ 1,39",Kein Mengenpreis,"Israel/Marokko, Kl. I, Sorte: Hass",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_218.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Albi Saft oder Nektar,Keine Marke,"€ 1,49","€ 2,49",Kein Mengenpreis,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_219.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Hähnchen-Brustfilet,Keine Marke,"€ 7,99","€ 9,99",Kein Mengenpreis,mager,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_220.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food"
Milchschnitte,Ferrero,"€ 1,99","€ 2,99",7.11 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_221.png,"cat_knabbern_naschen,diet_vegetarian,sub_milchprodukte,tag_ultra_processed"
Käsescheiben,Milram,"€ 1,49","€ 2,59",9.93 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_222.png,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte"
Premium Biere,Keine Marke,"€ 7,99","€ 9,99",0.80 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_223.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Schnittbrötchen,Keine Marke,"€ 1,3","€ 1,33",Kein Mengenpreis,Einzelpreis: 0.19 Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_224.png,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Fix,Maggi,"€ 0,49","€ 1,09",5.33 - 18.85 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_225.png,"cat_grundnahrung,tag_ultra_processed"
Ritter Sport Bunte Vielfalt,Keine Marke,"€ 1,11","€ 1,99",11.10 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_226.png,"cat_knabbern_naschen,diet_gluten_free,diet_vegetarian,tag_ultra_processed"
Glücksblatt Toilettenpapier,Keine Marke,"€ 5,99","€ 7,29",Kein Mengenpreis,3-lagig,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_227.png,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Auslese Harmonie oder Barista,Melitta,"€ 6,49","€ 9,29",12.98 / kg,"Kaffee gemahlen, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_228.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed"
Schmutzfangmatte,Keine Marke,"€ 3,99",,Kein Mengenpreis,"robuste Kunstfasern für lange Lebensdauer, geeignet für den Innen- und überdachten Außenbereich, optimale Schmutzaufnahme und rutschfest versch. Größen: ca. 38 x 58 cm, ca. 59 x 89 cm, ca. 90 x 150 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_229.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Suppengemüse,Keine Marke,"€ 1,0","€ 1,29",2.- / kg,,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_230.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_tk_gemuese,tag_whole_food"
Mini-Romana Salat,Keine Marke,"€ 1,0","€ 1,29",Kein Mengenpreis,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_231.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_ultra_processed,tag_whole_food"
Buchenpilze,Keine Marke,"€ 1,0","€ 1,49",6.67 / kg,"China, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_232.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Speisekartoffeln,Keine Marke,"€ 1,0","€ 1,49",0.67 / kg,Deutschland,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_233.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food"
Zwiebeln,Keine Marke,"€ 1,0",,1.33 / kg,Deutschland,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_234.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Apfel Kanzi,Keine Marke,"€ 1,0","€ 1,49",1.92 / kg,"Deutschland/Italien, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_235.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Zitronen,Keine Marke,"€ 1,0","€ 1,39",2.- / kg,"Italien/Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_236.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food"
Möhren,Keine Marke,"€ 1,0","€ 1,59",0.50 / kg,"Deutschland, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_237.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food"
Chiquita Mango,Keine Marke,"€ 1,19","€ 1,69",Kein Mengenpreis,"Brasilien/Peru, Kl. I",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_238.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Chiquita Passionsfrüchte,Keine Marke,"€ 1,69","€ 1,99",Kein Mengenpreis,Kolumbien,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_239.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Chiquita Trockenfrüchte,Keine Marke,"€ 1,99","€ 2,49",19.90 / kg,"getrocknet, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_240.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Salami-Sortiment,Keine Marke,"€ 2,22","€ 4,58",13.88 / kg,versch. Sorten Einzelpreis: 2.29 (28.63 / kg),Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_241.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food"
Pfälzer Leberwurst,Keine Marke,"€ 1,49","€ 1,69",7.45 / kg,,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_242.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food"
Snack It Kabanossi to go,Keine Marke,"€ 0,88","€ 0,99",17.60 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_243.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food"
Käsekrainer oder Debrecziner,Keine Marke,"€ 3,49","€ 4,49",8.73 / kg,,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_244.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,tag_ultra_processed"
Frikadellen,Keine Marke,"€ 2,49","€ 2,99",4.98 / kg,versch. Sorten Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_245.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food"
Chicken Nuggets,Keine Marke,"€ 4,49","€ 5,99",5.99 / kg,paniert und gebraten,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_246.png,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_gefluegel,sub_tk_fertiggerichte,tag_ultra_processed,tag_whole_food"
Tulip Frühstücksfleisch,Keine Marke,"€ 2,4","€ 2,49",5.88 / kg,,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_247.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Bockwurst,Keine Marke,"€ 4,99","€ 6,99",5.87 / kg,goldgelb geräuchert,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_248.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_wurst,tag_ultra_processed,tag_whole_food"
Rinder Hackfleisch,Keine Marke,"€ 5,49","€ 6,19",10.98 / kg,zum Braten,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_249.png,"cat_fleisch_wurst,sub_hackfleisch,sub_rind,tag_proteinreich,tag_ultra_processed,tag_whole_food"
Mais-Hähnchenschenkel,Keine Marke,"€ 3,99","€ 4,99",3.63 / kg,"natur, Hkl. A",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_250.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_whole_food"
Bayerisches Puten-Geschnetzeltes,Keine Marke,"€ 3,79","€ 4,59",9.48 / kg,aus der mageren Brust geschnitten,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_251.png,"cat_fleisch_wurst,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food"
Schweine-Rouladen,Keine Marke,"€ 5,99","€ 7,99",7.49 / kg,zart und mager,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_252.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_proteinreich,tag_whole_food"
Wade vom Jungbullen,Keine Marke,"€ 1,29","€ 1,79",12.90 / kg,"vakuumverpackt, ca. 1 kg",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_253.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,tag_ultra_processed,tag_whole_food"
Hähnchen-Minutenschnitzel,Keine Marke,"€ 4,99",,6.24 / kg,paniert,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_254.png,"cat_fleisch_wurst,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_ultra_processed,tag_whole_food"
Prager Schinken,Keine Marke,"€ 5,99","€ 9,99",Kein Mengenpreis,"vom Schwein, gepökelt und geräuchert, vakuumverpackt, ca. 1,6 kg",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_255.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food"
Milchreis,Müller,"€ 0,44","€ 0,99",2.20 – 2.44 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_256.png,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_reis,tag_ultra_processed"
Bresso Frischkäse,Keine Marke,"€ 2,50","€ 4,78",8.33 / kg,"gekühlt, versch. Sorten Einzelpreis: 2.39 (15.93 / kg)",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_257.png,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed"
Almighurt Mousse,Keine Marke,"€ 1,0","€ 1,49",5.- / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_258.png,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed,tag_whole_food"
Lätta,Keine Marke,"€ 1,29","€ 2,29",2.87 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_259.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Coppenrath Wiese Meistertorte,Keine Marke,"€ 5,49","€ 8,49",4.58 - 8.85 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_260.png,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed"
Gemüse,Keine Marke,"€ 1,99","€ 2,39",Kein Mengenpreis,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_261.png,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,sub_tk_fertiggerichte,sub_tk_gemuese,tag_ultra_processed,tag_whole_food"
Robby Monsterbacke Fruchtquark,Keine Marke,"€ 1,29","€ 1,59",4.30 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_262.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed"
Henglein frische Teigwaren,Keine Marke,"€ 2,99","€ 4,49",Kein Mengenpreis,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_263.png,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kartoffeln,sub_nudeln,tag_whole_food"
Knack Back Pizza-Kit,Keine Marke,"€ 2,29","€ 2,99",3.82 / kg,"gekühlt, mit Tomatensauce",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_264.png,"cat_tiefkuehl,diet_lactose_free,diet_vegetarian,tag_ultra_processed"
Schokoladenmilch,Milka,"€ 1,99","€ 2,49",2.65 / l,,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_265.png,"cat_knabbern_naschen,diet_vegetarian,sub_milchprodukte,tag_ultra_processed"
Frische Milch,Weihenstephan,"€ 1,0",,Kein Mengenpreis,"gekühlt, 1,5% oder 3,5% Fett",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_266.png,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_milchprodukte"
Kalinka Kefir oder Ayran,Müller,"€ 0,89","€ 1,29",1.78 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_267.png,"cat_getraenke,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed"
Gewürzquark,Milram,"€ 1,99","€ 2,95",5.25 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_268.png,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte"
Quäse Minis,Loose,"€ 1,69","€ 2,99",14.70 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_269.png,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed"
Olympus Feta oder Schafskäse,Keine Marke,"€ 1,99","€ 2,59",13.27 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_270.png,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed"
Ferdi Fuchs Käse,Keine Marke,"€ 1,49","€ 1,79",18.63 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_271.png,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed,tag_whole_food"
Weichkäse,Le Rustique,"€ 2,79","€ 3,99",11.16 - 13.95 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_272.png,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte"
Fischstäbchen oder Backfischstäbchen,Iglo,"€ 2,99","€ 4,49",6.64 - 8.21 / kg,tiefgekühlt,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_273.png,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed"
Rügenwalder veganer Aufschnitt,Keine Marke,"€ 1,39","€ 1,59",17.38 – 19.86 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_274.png,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_wurst,tag_ultra_processed"
Italpizza Numero Uno,Keine Marke,"€ 2,22","€ 3,69",5.05 - 5.41 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_275.png,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_tk_pizza,tag_ultra_processed,tag_whole_food"
Agromonte Tomatensoße,Keine Marke,"€ 1,49","€ 2,49",4.52 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_276.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food"
Lavazza,Lavazza,"€ 13,99","€ 20,99",Kein Mengenpreis,"ganze Kaffeebohnen, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_277.png,"cat_tiefkuehl,tag_ultra_processed"
Casa Zarrella Bruschetta Tomate,Keine Marke,"€ 2,49","€ 2,99",13.83 / kg,,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_278.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Casa Zarrella Taggiasca Oliven,Keine Marke,"€ 4,99","€ 5,99",31.19 / kg,in Olivenöl eingelegt,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_279.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Ciabatta,Keine Marke,"€ 1,5","€ 1,58",1.67 / kg,nach traditioneller italienischer ArtEinzelpreis: 0.79 (2.63 / kg) Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_280.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
