Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,Hinweis,Einheit,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
ZURU,Puppe »Sparkle Girlz«,4.99,UVP7.99,,-37%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_361.jpg
,Makiki-Schlüsselanhänger,6.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_362.jpg
KIDLAND®,Click-Play-Go-Bauplatten-Set in Straßenoptik,9.99,,,nur,je 6-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_364.jpg
KIDLAND®,Click-Play-Go-Bauplatten-Set bunt,9.99,,,nur,je 6-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_365.jpg
MATTEL,HOT WHEELS Rennwagen »F1 Edition Max Verstappen«,9.99,UVP12.99,,-23%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_366.jpg
MATTEL,HOT WHEELS »Sprung durch die Spirale«,16.99,UVP24.99,,-32%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_367.jpg
HASBRO,Play-Doh Super-Farben-Kiste,9.99,UVP22.99,,-56%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_368.jpg
HASBRO,Play-Doh Starters Knetmatte »Fold 'n Go«,9.99,UVP26.99,,-62%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_369.jpg
BERGNER,Messer-Set »ORIGEN«,14.99,UVP29.99,,-50%,je 4-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_370.jpg
BERGNER,Besteck-Set »ORIGEN«,14.99,UVP39.99,,-62%,je 24-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_371.jpg
BERGNER,Schneidebrett »ORIGEN«,7.99,UVP13.30,,-39%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_372.jpg
CHG,Bratenform mit Deckel »Easy Oven«,6.99,,,nur,je 2-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_373.jpg
BERGNER,Kochtopf »ORIGEN« Ø 20 cm,19.99,UVP44.53,,-55%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_374.jpg
BERGNER,Kochtopf »ORIGEN« Ø 28 cm,29.99,UVP81.99,,-63%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_375.jpg
BERGNER,Bratpfanne »ORIGEN« Ø 16 cm,7.99,UVP28.50,,-71%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_376.jpg
CHG,Brat- und Backform »Easy Oven«,6.99,,,nur,je 2-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_377.jpg
BERGNER,Bratpfanne »ORIGEN« Ø 20 cm,9.99,UVP29.00,,-65%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_379.jpg
BERGNER,Bratpfanne »ORIGEN« Ø 24 cm,12.99,UVP48.54,,-73%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_380.jpg
BERGNER,Bratpfanne »ORIGEN« Ø 28 cm,14.99,UVP36.08,,-58%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_381.jpg
BERGNER,Grillpfanne »ORIGEN«,14.99,UVP46.67,,-67%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_382.jpg
BERGNER,Wokpfanne »ORIGEN« Ø 28 cm,19.99,UVP42.95,,-53%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_383.jpg
BERGNER,Crêpespfanne »ORIGEN«,12.99,UVP37.35,,-65%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_384.jpg
BERGNER,Kochtopf »ORIGEN« Ø 24 cm,24.99,UVP59.99,,-58%,"> Größe ca. Ø 24 x 10 cm (ca. 4,3 l) je",Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_385.jpg
SWIFFER,Staubmagnet-Starter-Set,2.49,UVP3.99,,-37%,je 4-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_386.jpg
SWIFFER,Starter-Set,7.99,UVP14.99,,-46%,je 13-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_388.jpg
LEIFHEIT,Fensterwischer »Cleaner L micro duo«,9.99,UVP19.99,,-50%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_393.jpg
LEIFHEIT,Ersatzpad für »W&F Cleaner L micro duo«,5.99,UVP9.99,,-40%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_394.jpg
SWIFFER,Bodenreinigungstücher feucht,4.49,UVP6.99,,-35%,je 24-St.-Packg.,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_395.jpg
SWIFFER,Bodentücher mit Duft,7.99,UVP14.99,,-46%,je 72-St.-Packg.,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_396.jpg
SWIFFER,Staubmagnet-Tücher mit Duft,7.99,UVP14.99,,-46%,je 18-St.-Packg.,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_397.jpg
LIV&BO®,LED-Lichterkette mit 50 LEDs,2.99,3.99,,-25%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_398.jpg
LIV&BO®,LED-Lichterkette mit 100 LEDs,7.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_399.jpg
LIV&BO®,Weihnachtsbaumkugeln,1.99,,,nur,je 10-St.-Packg.,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_400.jpg
LIV&BO®,LED-Lichterkette mit 120 LEDs,9.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_401.jpg
LIV&BO®,Weihnachtsbaumschmuck,6.99,,,nur,je 51-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_402.jpg
LIV&BO®,LED-Weihnachtsbaumkerzen kabellos,19.99,24.99,,-20%,je 15-St.-Packg.,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_403.jpg
LIV&BO®,Weihnachtsbaumständer,17.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_404.jpg
LIV&BO®,LED-Lichterkette mit 200 LEDs,9.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_407.jpg
LIV&BO®,LED-Galaxielichterkette mit warmweißen 1.000 LEDs,17.99,24.99,,-28%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_409.jpg
LIV&BO®,LED-Lichterkette mit 1.000 warmweißen LEDs,17.99,24.99,,-28%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_410.jpg
LIV&BO®,LED-Laterne mit Schneekugel,9.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_411.jpg
WECO,Bodenwirbel »Dicke Brummer XXL«,2.99,,,nur,je 8-St.-Packg.,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_413.jpg
WECO,Brilliant-Wunderkerz »CARAT«,1.99,,,nur,je 20-St.-Packg.,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_414.jpg
COMET,»Wizzlers« Handfontänen,3.99,,,nur,je 10-St.-Packg.,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_415.jpg
COMET,Große Knallerbsen »Fun Snaps«,2.99,,,nur,je 100-St.-Packg.,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_416.jpg
COMET,Jugendfeuerwerk »Fire Kids XL«,6.99,,,nur,je 5-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_417.jpg
OYANDA®,Damen-Pyjama,8.99,,,nur,je 2-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_418.jpg
OYANDA®,Damen-Feinstrickkleid,12.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_419.jpg
OYANDA®,Damen-Weihnachtspullover,7.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_420.jpg
OYANDA®,Damen-Sweathose,9.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_421.jpg
OYANDA®,Damen-Sweathoodie,9.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_422.jpg
OYANDA®,Damen-Socken,2.99,,,nur,je 3 Paar,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_423.jpg
OYANDA®,Damen-Hausschuhe,4.99,,,nur,je Paar,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_424.jpg
TOWNLAND®,Herren-Pyjama,8.99,,,nur,je 2-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_425.jpg
TOWNLAND®,Herren-Boxer,7.99,,,nur,je 3-St.-Packg.,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_426.jpg
TOWNLAND®,Herren-Sweathose,9.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_427.jpg
TOWNLAND®,Herren-Sweathoodie,9.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_428.jpg
TOWNLAND®,Herren-Weihnachtspullover,7.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_429.jpg
,Weihnachtsstrickpullover »Kaufland«,9.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_430.jpg
,Weihnachtssweatpullover »Kaufland«,9.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_431.jpg
TOWNLAND®,Herren-Socken,2.99,,,nur,je 3 Paar,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_432.jpg
TOWNLAND®,Herren-Hausschuhe,4.99,,,nur,je Paar,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_433.jpg
HIP&HOPPS®,Kinder-Pyjama,4.99,,,nur,je 2-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_434.jpg
HIP&HOPPS®,Kinder-Thermoleggings,3.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_436.jpg
,Weihnachtsstrickpullover für Kinder »Kaufland«,7.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_438.jpg
,Weihnachtssweatpullover für Kinder »Kaufland«,7.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_439.jpg
HIP&HOPPS®,Kinder-Strickmütze,3.99,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_440.jpg
HIP&HOPPS®,Kinder-Thermosocken,2.99,,,nur,je 2 Paar,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_441.jpg
KUNIBOO®,Kinder-Thermosocken mit ABS,1.99,,,nur,je 2 Paar,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_443.jpg
LIV&BO®,Feinbiber-Bettwäsche-Set ca. 135 x 200 cm,9.99,,,nur,je 2-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_445.jpg
LIV&BO®,Feinbiber-Bettwäsche-Set ca. 155 x 220 cm,12.99,,,nur,je 2-teilig,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_446.jpg
,Papierstern,1.00,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_447.jpg
,Deko-Aufsteller Tanne auf Baumstamm,2.00,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_448.jpg
,Weihnachtsmütze,2.00,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_449.jpg
,Dekomatte »Stern«,1.00,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_450.jpg
,Geschenktasche,1.00,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_451.jpg
,Gebäckteller,1.00,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_452.jpg
,Gebäckdose,2.00,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_453.jpg
,Metalldose,1.00,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_454.jpg
,Deko-Stern XL,2.00,,,nur,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_455.jpg
,Christbaumkugeln,2.00,,,nur,je 24-St.-Packg.,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_456.jpg
MATTEL,HOT WHEELS Monster Truck »Bone Shaker«,9.99,UVP16.99,,-41%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_480.jpg
MATTEL,HOT WHEELS Monster Truck,11.99,UVP24.99,,-52%,je,Nein,Dieses Angebot findest du vom 27.11. bis 03.12. in deiner Kaufland-Filiale.,2025-11-27,2025-12-03,images_kaufland/kaufland_offer_481.jpg
LANGEWIESCHE,Butterschinken,1.19,,,nur,je 100 g,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_556.jpg
K-PURLAND,Geschnetzeltes Gyros Art XXL,"4.79
*",,1 kg = 5.99,nur,je 800-g-Großpackg.,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_557.jpg
,Quarkbällchen,0.22,0.29,,-24%,je Stück,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_558.jpg
,"Ital. Tafeläpfel, rot",1.99,2.49,,-20%,je 1-kg-Schale,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_559.jpg
,Span. Staudensellerie,0.99,1.49,,-33%,je Stück,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_560.jpg
GUTFRIED,Hähnchen- oder Putenbrust,1.59,2.49,1 kg = 15.90,-36%,je 100-g-Packg.,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_562.jpg
MÜLLER,Reine Buttermilch,0.69,0.99,1 kg = 1.38,-30%,je 500-g-Fl.,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_568.jpg
DANONE,Actimel Drink XXL,"2.99
*",,1 kg = 2.50,nur,je 12 x 100-g-Packg.,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_569.jpg
K-CLASSIC,Sauermilchkäse weniger als 1 % Fett,1.49,1.99,1 kg = 7.45,-25%,je 200-g-Packg.,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_570.jpg
DEUTSCHE SEE,Thunfisch,1.99,2.79,1 kg = 10.76 - 17.77,-28%,je 115 - 185- oder 2 x 80-g-Dose,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_572.jpg
K-CLASSIC,Mayonnaise,1.39,1.69,1 l = 2.78,-17%,je 500-ml-Fl.,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_573.jpg
K-CLASSIC,Haferflocken,0.49,0.69,1 kg = 0.98,-28%,je 500-g-Packg.,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_574.jpg
STARBUCKS,Kaffeekapseln,3.33,,1 kg = 58.43 - 62.83,nur,je 10 St. = 53 - 57-g-Packg.,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_575.jpg
"AFTER EIGHT, SMARTIES oder",KITKAT Weihnachtsmann,1.99,,1 kg = 23.42,nur,je 85-g-Stück,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_577.jpg
HARIBO,Fruchtgummi-Minis Portionspackungen,1.69,2.49,1 kg = 6.76 - 7.69,-32%,je 220 - 250-g-Packg.,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_578.jpg
PAULANER,Spezi oder Limo,0.59,,1 l = 1.79,nur,"je 0,33-l-Dose",Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_579.jpg
ACQUA PANNA oder,S.PELLEGRINO Mineralwasser,0.79,,,nur,je 1-l-PET-Fl.,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_580.jpg
ECHTER NORDHÄUSER,Reiche Ernte,4.99,,1 l = 9.98,nur,"je 0,5-l-Fl.",Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_581.jpg
ABSOLUT,Vodka,9.99,,1 l = 14.28,nur,"je 0,7-l-Fl.",Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_583.jpg
MM EXTRA,Sekt,2.79,,1 l = 3.72,nur,"je 0,75-l-Fl.",Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_585.jpg
CARLSBERG,Premium Lager Beer,14.44,19.99,1 l = 1.45,-27%,"je Ka. 20 x 0,5-l-Fl.",Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_586.jpg
WC FRISCH,Reinigungsgel,1.49,1.95,1 l = 1.99,-23%,je 750-ml-Fl.,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_590.jpg
MANNER,Waffeln Mignon oder Herzen,2.99,,1 kg = 9.97,nur,je 300-g-Beutel,Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_591.jpg
,Niederl./belg. Tafelbirnen,"1.99
*",,1 kg = 1.33,nur,"je 1,5-kg-Packg.",Nein,Dieses Angebot findest du vom 01.12. bis 03.12. in deiner Kaufland-Filiale.,2025-12-01,2025-12-03,images_kaufland/kaufland_offer_592.jpg
