Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Frischkäse,Philadelphia,"€ 0,89",,"1 kg = 4,56",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_001.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,BLS-D3A6000,ref_000001,obs_0000002951|obs_0000003481|obs_0000000519|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000024407|obs_0000009596|obs_0000019362|obs_0000023986|obs_0000020962|obs_0000017894|obs_0000018437|obs_0000018441|obs_0000009739|obs_0000002064|obs_0000019510|obs_0000009275|obs_0000024137|obs_0000022111|obs_0000022114|obs_0000008311|obs_0000000665|obs_0000023715|obs_0000031907|obs_0000003254|obs_0000002331|obs_0000002429|obs_0000002443|obs_0000026562|obs_0000022984|obs_0000013780|obs_0000001493|obs_0000028125|obs_0000000998,obs_0000000519|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000024407|obs_0000009596|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000023986|obs_0000020962|obs_0000017894
Norwegischer Räucherlachs,Norwegischer Räucherlachs,"€ 0,59",,"pro Einheit = 0,59",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_002.jpg,"cat_fisch_meeresfruechte,tag_high_protein,tag_proteinreich",,,ref_000002,obs_0000001422|obs_0000018867|obs_0000018877|obs_0000023258|obs_0000001784|obs_0000018333|obs_0000025269|obs_0000002571|obs_0000001935|obs_0000025231|obs_0000020251|obs_0000005956|obs_0000031816|obs_0000001994|obs_0000021070|obs_0000017750|obs_0000016608|obs_0000003427|obs_0000028795|obs_0000008702,obs_0000001422|obs_0000018333|obs_0000018867|obs_0000025269|obs_0000018877|obs_0000023258|obs_0000001784
Chocolate Chips,Mövenpick,"€ 1,49",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_003.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000003,obs_0000014349|obs_0000002584|obs_0000035109|obs_0000003161|obs_0000011964|obs_0000023296|obs_0000014595|obs_0000011110|obs_0000033655|obs_0000034193|obs_0000031705,
Gurke,Gurke,"€ 0,44",,"pro Einheit = 0,55",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_004.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,BLS-G520100,ref_000004,obs_0000001511|obs_0000034521|obs_0000002563|obs_0000026127|obs_0000003696|obs_0000027093|obs_0000031588|obs_0000027655|obs_0000034913|obs_0000008543|obs_0000010472|obs_0000012714|obs_0000014430|obs_0000014439|obs_0000013419|obs_0000012212|obs_0000007517|obs_0000029920,obs_0000002563|obs_0000001511|obs_0000026127|obs_0000003696|obs_0000027093|obs_0000034521
Avocado,Avocado,"€ 0,85",,"pro Einheit = 0,85",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_005.jpg,"cat_getraenke,tag_ultra_processed",,BLS-F502100,ref_000005,obs_0000001305|obs_0000000694|obs_0000017166|obs_0000029201|obs_0000020117|obs_0000027541|obs_0000008728|obs_0000034105|obs_0000000058|obs_0000018748|obs_0000029123|obs_0000020936|obs_0000027854|obs_0000034516|obs_0000030562|obs_0000014073|obs_0000030466|obs_0000030212|obs_0000032517|obs_0000007317|obs_0000031260|obs_0000006430|obs_0000024863|obs_0000030124|obs_0000030257|obs_0000025778|obs_0000033717|obs_0000034744|obs_0000030826|obs_0000030959|obs_0000028796|obs_0000006418|obs_0000015526|obs_0000028463|obs_0000028218|obs_0000011409|obs_0000011817|obs_0000012744|obs_0000006605|obs_0000013139|obs_0000012255|obs_0000028383|obs_0000014440|obs_0000006785|obs_0000030016|obs_0000007527|obs_0000000895,obs_0000017166|obs_0000029201|obs_0000020117|obs_0000027541|obs_0000008728|obs_0000001305|obs_0000000694|obs_0000034105|obs_0000000058|obs_0000018748|obs_0000029123|obs_0000020936|obs_0000027854|obs_0000034516|obs_0000030562|obs_0000014073
Mini-Roma-Rispentomaten,Mini-Roma-Rispentomaten,"€ 1,99",,"1 kg = 6,63",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_006.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000006,obs_0000030961|obs_0000029645|obs_0000030568|obs_0000006427|obs_0000006431|obs_0000029206|obs_0000031628|obs_0000030260|obs_0000030918|obs_0000031140|obs_0000029129|obs_0000029204|obs_0000031461|obs_0000030141|obs_0000032515|obs_0000030469|obs_0000030614|obs_0000012328|obs_0000008287|obs_0000006379|obs_0000027139|obs_0000010932|obs_0000027413|obs_0000031578|obs_0000000876|obs_0000029590|obs_0000017530|obs_0000027927|obs_0000026024|obs_0000026075|obs_0000013997|obs_0000018128|obs_0000016216,obs_0000030961|obs_0000029645|obs_0000030568
Speisekartoffeln Drillinge,Speisekartoffeln Drillinge,"€ 1,39",,"pro Einheit = 1,39",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_007.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",,,ref_000007,obs_0000017026|obs_0000003716|obs_0000000006|obs_0000034312|obs_0000030615|obs_0000034910|obs_0000034088|obs_0000026668|obs_0000001070|obs_0000030140|obs_0000016324|obs_0000009672|obs_0000027986|obs_0000033875|obs_0000007514|obs_0000008539|obs_0000031321|obs_0000009188|obs_0000028399|obs_0000030837|obs_0000027510,
Heidelbeeren,KLEINE SCHÄTZE,"€ 1,99",,"1 kg = 13,27",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_008.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F304100,ref_000008,obs_0000001513|obs_0000002819|obs_0000026376|obs_0000032523|obs_0000027788|obs_0000003088|obs_0000033682|obs_0000025384|obs_0000025769|obs_0000031149|obs_0000007729|obs_0000000051|obs_0000030262|obs_0000000695|obs_0000003000|obs_0000016699|obs_0000032326|obs_0000019143|obs_0000026698|obs_0000034122|obs_0000029138|obs_0000030560|obs_0000028260|obs_0000027502|obs_0000000880|obs_0000033918|obs_0000034918|obs_0000006409|obs_0000030472|obs_0000034319|obs_0000030138|obs_0000030919|obs_0000022353|obs_0000005509|obs_0000005525|obs_0000005120|obs_0000006958|obs_0000005692|obs_0000007128|obs_0000007143|obs_0000005713|obs_0000005894,obs_0000002819|obs_0000026376|obs_0000032523|obs_0000027788|obs_0000003088|obs_0000033682|obs_0000025384|obs_0000025769|obs_0000031149|obs_0000007729|obs_0000000051|obs_0000030262|obs_0000000695|obs_0000003000|obs_0000016699|obs_0000032326|obs_0000019143|obs_0000026698|obs_0000034122|obs_0000029138|obs_0000030560|obs_0000028260|obs_0000001513|obs_0000027502|obs_0000000880|obs_0000033918|obs_0000034918
Trauben dunkel kernlos,Trauben dunkel kernlos,"€ 1,49",,"1 kg = 2,98",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_009.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000009,obs_0000001512|obs_0000001071|obs_0000000879|obs_0000027784|obs_0000025488|obs_0000027542|obs_0000026138|obs_0000021533|obs_0000000053|obs_0000020714|obs_0000025589,obs_0000001512
Saftorangen,rio d oro,"€ 1,89",,"1 kg = 1,26",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_010.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000010,obs_0000003139|obs_0000029595|obs_0000028871|obs_0000005869,obs_0000029595|obs_0000003139|obs_0000028871
Walnussbrötchen,Walnussbrötchen,"€ 0,39",,"pro Einheit = 0,59",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_011.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000011,obs_0000001801|obs_0000000266|obs_0000004330|obs_0000004757|obs_0000003132|obs_0000003903,obs_0000001801|obs_0000000266|obs_0000004330|obs_0000004757|obs_0000003132|obs_0000003903
Soja-Joghurtalternative Natur,Alpro,"€ 1,49",,"1 kg = 3,73",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_012.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,BLS-H844000,ref_000012,obs_0000002073|obs_0000015789|obs_0000023015|obs_0000028889|obs_0000001347|obs_0000009644,obs_0000002073|obs_0000015789
Crema d Oro,Dallmayr,"€ 11,99",,"pro Einheit = 20,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_013.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000013,obs_0000012377|obs_0000020062|obs_0000024943|obs_0000020881|obs_0000003483|obs_0000024489|obs_0000024061|obs_0000008359,obs_0000012377|obs_0000020062|obs_0000024943|obs_0000020881|obs_0000003483
Frischkäse Kräuter,Philadelphia,"€ 0,89",,"pro Einheit = 2,29",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_014.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,BLS-D3A6000,ref_000014,obs_0000002951|obs_0000003481|obs_0000000519|obs_0000012814|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000000636|obs_0000022149|obs_0000028302|obs_0000027289|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000002274|obs_0000022250|obs_0000018668|obs_0000009967|obs_0000027893|obs_0000019721|obs_0000002843|obs_0000009506|obs_0000022312|obs_0000011054|obs_0000024882|obs_0000034623|obs_0000010048|obs_0000001352|obs_0000024407|obs_0000009596|obs_0000019362|obs_0000023986|obs_0000013754|obs_0000020962|obs_0000017894,
Flabatta,Flabatta,"€ 0,59",,"pro Einheit = 0,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_015.jpg,"cat_grundnahrung,diet_vegetarian",,,ref_000015,obs_0000001800,obs_0000001800
Orange,Valensina,"€ 1,29",,"pro Einheit = 2,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_016.jpg,"cat_getraenke,diet_vegetarian,tag_whole_food",,BLS-F603100,ref_000016,obs_0000001318|obs_0000000709|obs_0000031736|obs_0000018210|obs_0000018350|obs_0000033841|obs_0000024762|obs_0000031164|obs_0000022473|obs_0000008779|obs_0000026213|obs_0000029441|obs_0000028600|obs_0000008506|obs_0000028490|obs_0000030841|obs_0000014342|obs_0000033837|obs_0000023762|obs_0000025949|obs_0000025825|obs_0000024177|obs_0000018546|obs_0000005098,obs_0000001318|obs_0000000709|obs_0000031736
Vitel Tonn,Gourmet Finest Cuisine,"€ 2,79",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_017.jpg,"cat_fleisch_wurst,sub_gefluegel,sub_wurst,tag_proteinreich,tag_ultra_processed",,,ref_000017,obs_0000003746|obs_0000004811|obs_0000002319|obs_0000004384|obs_0000000302|obs_0000003957|obs_0000003517,obs_0000003746|obs_0000004811|obs_0000002319|obs_0000004384|obs_0000000302|obs_0000003957|obs_0000003517
Genießer-Teller,Wiltmann,"€ 1,29",,"pro Einheit = 2,29",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_018.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000018,obs_0000001317|obs_0000012554,obs_0000001317
Bunte Eier,Landfreude,"€ 1,99",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_019.jpg,"cat_molkerei_kaese,tag_ultra_processed",,,ref_000019,obs_0000008570,
Kaffeepads,Lavazza,"€ 2,49",,"1 kg = 19,92",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_020.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,BLS-N410100,ref_000020,obs_0000009253|obs_0000000609|obs_0000001776|obs_0000033393|obs_0000009724|obs_0000031760|obs_0000014215|obs_0000001678|obs_0000013565|obs_0000003527|obs_0000000201|obs_0000031316|obs_0000011106|obs_0000010085|obs_0000006121|obs_0000032647|obs_0000001677|obs_0000000150|obs_0000029367|obs_0000008143|obs_0000003171|obs_0000002534|obs_0000001777|obs_0000030719,obs_0000009253|obs_0000000609|obs_0000001776|obs_0000033393|obs_0000009724
Serrano Gran Reserva,Gourmet Finest Cuisine,"€ 1,49",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_021.jpg,"cat_fleisch_wurst,sub_gefluegel,sub_schwein,sub_wurst,tag_proteinreich",,,ref_000021,obs_0000004695|obs_0000004268|obs_0000000225|obs_0000003841|obs_0000002312|obs_0000003516|obs_0000019020|obs_0000016779|obs_0000033095|obs_0000026600|obs_0000019244|obs_0000017765|obs_0000013670|obs_0000017541|obs_0000021163|obs_0000019735|obs_0000018713|obs_0000022369|obs_0000020344,obs_0000004695|obs_0000004268|obs_0000000225|obs_0000003841|obs_0000003516
Isländischer Räucherlachs,Gourmet Finest Cuisine,"€ 6,49",,"1 kg = 21,63",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_022.jpg,"cat_fisch_meeresfruechte,sub_gefluegel,sub_wurst,tag_proteinreich",,,ref_000022,obs_0000002571|obs_0000021070|obs_0000031816|obs_0000016608|obs_0000028795|obs_0000025231|obs_0000008702|obs_0000020251|obs_0000005956|obs_0000017750|obs_0000003427|obs_0000001935|obs_0000001994,
Joghurt mit der Ecke Waffelwürfel,Müller,"€ 0,33",,"pro Einheit = 2,20",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_023.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000023,obs_0000008461|obs_0000014831|obs_0000023257|obs_0000023683|obs_0000023724|obs_0000031933|obs_0000015791|obs_0000011758|obs_0000026097|obs_0000024096|obs_0000024148|obs_0000000372|obs_0000004499|obs_0000004926|obs_0000004072|obs_0000001115|obs_0000005142|obs_0000028035|obs_0000032204|obs_0000030520|obs_0000026710|obs_0000020687|obs_0000020689|obs_0000028966|obs_0000023030|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000023284|obs_0000025392|obs_0000033696|obs_0000009180|obs_0000021506|obs_0000021508|obs_0000025811|obs_0000015673|obs_0000019794|obs_0000009663|obs_0000034580,
Norwegischer Räucherlachs,ALMARE,"€ 3,49",,"pro Einheit = 4,29",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_024.jpg,"cat_fisch_meeresfruechte,tag_high_protein,tag_proteinreich",,,ref_000024,obs_0000001422|obs_0000001784|obs_0000018867|obs_0000018877|obs_0000023258|obs_0000001935|obs_0000018333|obs_0000025269|obs_0000002571|obs_0000025231|obs_0000020251|obs_0000005956|obs_0000031816|obs_0000001994|obs_0000021070|obs_0000017750|obs_0000016608|obs_0000003427|obs_0000028795|obs_0000008702,obs_0000001422|obs_0000018333|obs_0000018867|obs_0000025269|obs_0000018877|obs_0000023258|obs_0000001784
Veganer Schinken-Spicker Schnittlauch,Rügenwalder,"€ 1,11",,"pro Einheit = 1,59",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_025.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,sub_fleischersatz,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000025,obs_0000000912|obs_0000034790|obs_0000033770|obs_0000034971|obs_0000014002|obs_0000008190|obs_0000029799|obs_0000034378|obs_0000028387|obs_0000016624|obs_0000017657,obs_0000000912|obs_0000034790|obs_0000033770
Müllermilch Erdbeer-Geschmack,Müller,"€ 0,66",,"pro Einheit = 1,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_026.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,,ref_000026,obs_0000026666|obs_0000031787|obs_0000021596|obs_0000014942|obs_0000024685|obs_0000011465|obs_0000031450|obs_0000023291|obs_0000017154|obs_0000020777|obs_0000016180|obs_0000015795|obs_0000021950|obs_0000012795,
Unsere Goldstücke 6 Dinkel-Brötchen,Coppenrath Wiese,"€ 1,11",,"pro Einheit = 1,11",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_027.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000027,obs_0000001315|obs_0000034096|obs_0000027445|obs_0000009952|obs_0000009491|obs_0000014854|obs_0000010926|obs_0000012682|obs_0000026080,obs_0000030845|obs_0000032387|obs_0000009952|obs_0000009491|obs_0000031507|obs_0000001315|obs_0000034096|obs_0000027445|obs_0000008617|obs_0000030166
Finesse Putenbrust,Herta,"€ 1,19",,"pro Einheit = 2,59",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_028.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_ultra_processed",,,ref_000028,obs_0000002709|obs_0000020896|obs_0000023749|obs_0000021835|obs_0000023266|obs_0000024171|obs_0000020077|obs_0000013841|obs_0000013979|obs_0000015778|obs_0000028852|obs_0000031285|obs_0000001982|obs_0000008679|obs_0000011755,
Delikatess-Lachsschinken,Gut Drei Eichen,"€ 1,69",,"pro Einheit = 2,39",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_029.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000029,obs_0000001769|obs_0000001023|obs_0000028711|obs_0000025663|obs_0000028268|obs_0000024691|obs_0000025853|obs_0000019345|obs_0000028588|obs_0000026709|obs_0000006858|obs_0000007419|obs_0000027441|obs_0000010598|obs_0000033776,obs_0000028711|obs_0000025663|obs_0000028268|obs_0000024691|obs_0000001769|obs_0000025853|obs_0000019345|obs_0000028588|obs_0000001023
Käsescheiben,Grünländer,"€ 1,79",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_030.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000030,obs_0000001181|obs_0000031666|obs_0000002763|obs_0000017666|obs_0000020870|obs_0000027787|obs_0000031123|obs_0000025113|obs_0000018205|obs_0000002335|obs_0000027170|obs_0000016810|obs_0000034730|obs_0000020412|obs_0000024639|obs_0000022214|obs_0000033991|obs_0000020051|obs_0000000993|obs_0000002664|obs_0000026217|obs_0000021231|obs_0000025206|obs_0000004115|obs_0000000405|obs_0000019487|obs_0000004542|obs_0000004969|obs_0000016774|obs_0000017161|obs_0000014493|obs_0000020768|obs_0000007977|obs_0000019371|obs_0000017591|obs_0000021823|obs_0000032080|obs_0000021587|obs_0000018774|obs_0000032339|obs_0000029794|obs_0000002160|obs_0000026864|obs_0000025207|obs_0000007162|obs_0000006286|obs_0000026787|obs_0000026584|obs_0000007170|obs_0000007782,obs_0000017666|obs_0000020870|obs_0000027787|obs_0000031123|obs_0000004115|obs_0000000405|obs_0000025113|obs_0000018205|obs_0000001181|obs_0000002335|obs_0000019487|obs_0000027170|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000004542|obs_0000024639|obs_0000022214|obs_0000033991|obs_0000002763|obs_0000020051|obs_0000000993|obs_0000002664|obs_0000026217|obs_0000004969|obs_0000021231|obs_0000025206
Croissants,Goldähren,"€ 2,99",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_031.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,BLS-D771600,ref_000031,obs_0000014850|obs_0000012818|obs_0000014026|obs_0000015824|obs_0000026592|obs_0000016615|obs_0000011761|obs_0000009631|obs_0000008867|obs_0000011086|obs_0000013652|obs_0000008340|obs_0000031652|obs_0000005949|obs_0000006849|obs_0000032371|obs_0000007195|obs_0000007588|obs_0000006476,obs_0000014850|obs_0000012818|obs_0000014026|obs_0000015824|obs_0000026592|obs_0000016615|obs_0000011761
Salame Milano,Cucina,"€ 1,79",,"1 kg = 11,93",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_032.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,sub_wurst,tag_ultra_processed",,,ref_000032,obs_0000001215|obs_0000000200|obs_0000031527,obs_0000028237|obs_0000001215|obs_0000000200
Koch-Hinterschinken,Gut Drei Eichen,"€ 1,49",,"1 kg = 5,96",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_033.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000033,obs_0000000820|obs_0000000259|obs_0000004742|obs_0000002732|obs_0000003888|obs_0000004315,obs_0000000259|obs_0000004742|obs_0000002732|obs_0000003888|obs_0000000820|obs_0000004315
Laugenhäschen Classic,Goldähren,"€ 2,99",,"1 kg = 7,48",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_034.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed",,,ref_000034,obs_0000025668|obs_0000028751|obs_0000001628|obs_0000001643|obs_0000020596|obs_0000015018|obs_0000026884|obs_0000011543|obs_0000024877|obs_0000035101|obs_0000034649|obs_0000021415|obs_0000031658,
Mini-Laugen-Mix,Goldähren,"€ 2,69",,"pro Einheit = 5,19",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_035.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000035,obs_0000026764|obs_0000024779|obs_0000027431|obs_0000028439|obs_0000012328|obs_0000024700|obs_0000006379|obs_0000010932|obs_0000017530|obs_0000026024|obs_0000018128|obs_0000016216,
Käsescheiben,MILRAM,"€ 2,89",,"1 kg = 11,12",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_036.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000036,obs_0000027170|obs_0000002664|obs_0000026217|obs_0000033991|obs_0000025113|obs_0000024639|obs_0000020051|obs_0000025206|obs_0000027787|obs_0000001181|obs_0000022214|obs_0000002763|obs_0000021231|obs_0000017666|obs_0000018205|obs_0000002335|obs_0000020870|obs_0000031123|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000000993|obs_0000021587|obs_0000002160|obs_0000017591|obs_0000020768|obs_0000021823|obs_0000018774|obs_0000004115|obs_0000019487|obs_0000032339|obs_0000029794|obs_0000025207|obs_0000014493|obs_0000026864|obs_0000017161|obs_0000007977|obs_0000032080|obs_0000004969|obs_0000016774|obs_0000000405|obs_0000019371|obs_0000004542|obs_0000007162|obs_0000006286|obs_0000026787|obs_0000026584|obs_0000007170|obs_0000007782,obs_0000025113|obs_0000027170|obs_0000024639|obs_0000020051|obs_0000021587|obs_0000002664|obs_0000026217|obs_0000002160|obs_0000025206|obs_0000027787|obs_0000001181|obs_0000017591|obs_0000022214|obs_0000033991|obs_0000002763|obs_0000021231|obs_0000017666|obs_0000018205|obs_0000002335|obs_0000020768|obs_0000021823|obs_0000018774|obs_0000020870|obs_0000031123|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000000993
Neuseeländische Lammfilets,Meine Metzgerei,"€ 13,99",,"1 kg = 27,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_037.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_proteinreich",,,ref_000037,obs_0000019054,
Karree vom Iberico-Schwein,Karree vom Iberico-Schwein,"€ 4,99",,"1 kg = 21,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_038.jpg,"cat_fleisch_wurst,sub_schwein,tag_ultra_processed",,,ref_000038,,
Schweinefilet,Meine Metzgerei,"€ 4,99",,"1 kg = 8,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_039.jpg,"cat_fleisch_wurst,sub_schwein,tag_proteinreich",,BLS-U622100,ref_000039,obs_0000000002|obs_0000002156|obs_0000003708|obs_0000001195|obs_0000004898|obs_0000002901|obs_0000004471|obs_0000004044|obs_0000003040|obs_0000001519|obs_0000000507|obs_0000028675|obs_0000027670|obs_0000020515|obs_0000014905|obs_0000013883|obs_0000019043|obs_0000025707|obs_0000034902|obs_0000008821|obs_0000021627|obs_0000016537|obs_0000009417|obs_0000009937|obs_0000010461|obs_0000034542|obs_0000028417|obs_0000034085|obs_0000020808|obs_0000021334|obs_0000017752|obs_0000009573|obs_0000008054|obs_0000015741|obs_0000028555|obs_0000026057|obs_0000007631|obs_0000021967|obs_0000016340|obs_0000034932|obs_0000031106|obs_0000024474|obs_0000019356|obs_0000033722|obs_0000024049|obs_0000011840|obs_0000014904|obs_0000013402|obs_0000010579|obs_0000022952,obs_0000000002|obs_0000028675|obs_0000027670|obs_0000020515|obs_0000014905|obs_0000013883|obs_0000019043|obs_0000025707|obs_0000002156|obs_0000034902|obs_0000008821|obs_0000021627|obs_0000003708|obs_0000016537|obs_0000001195|obs_0000009417|obs_0000009937|obs_0000010461|obs_0000034542|obs_0000028417|obs_0000004898|obs_0000034085|obs_0000020808|obs_0000002901|obs_0000021334|obs_0000017752|obs_0000009573|obs_0000008054|obs_0000004471|obs_0000015741|obs_0000028555|obs_0000026057|obs_0000004044|obs_0000007631|obs_0000021967|obs_0000016340|obs_0000003040|obs_0000001519|obs_0000000507
Irisches Filetsteak,Gourmet Finest Cuisine,"€ 6,99",,"1 kg = 44,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/aldi/aldi_offer_040.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_high_protein,tag_proteinreich",,BLS-U733100,ref_000040,obs_0000002718,
