Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Aperol Aperitivo,Keine Marke,"€ 9,99",,"1 l = 14,27","11 % Vol., 0,7 Liter Flasche, (1 l = 14,27 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/aperol-aperitivo.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_tk_fertiggerichte,tag_high_protein,tag_whole_food",,ref_000132,obs_0000007649|obs_0000001345|obs_0000006003|obs_0000001111|obs_0000003572|obs_0000003633|obs_0000008244|obs_0000008990|obs_0000009522|obs_0000009984|obs_0000010091|obs_0000013069|obs_0000015485|obs_0000020080|obs_0000020899|obs_0000021836,obs_0000001345|obs_0000006003|obs_0000007649
GWF Franken Prädikatswein,Keine Marke,"€ 4,49",,"1 l = 5,99","verschiedene Sorten, 0,75 Liter Bocksbeutel, (1 l = 5,99 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/gwf-franken-pr-dikatswein.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000133,obs_0000007463,obs_0000007463
Pircher Edelbrand,Keine Marke,"€ 14,99",,"1 l = 21,41","verschiedene Sorten, 30/40 % Vol., 0,7 Liter Flasche, (1 l = 21,41 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/pircher-edelbrand.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000134,obs_0000005632,obs_0000005632
Divino Frankenstolz Wein,Keine Marke,"€ 3,49",,"1 l = 3,49","aus Franken, verschiedene Sorten, 1 Liter Flasche, (1 l = 3,49 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/divino-frankenstolz-wein.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000135,obs_0000006367|obs_0000006208|obs_0000034424|obs_0000006548|obs_0000010394,obs_0000006208|obs_0000006367
Mo t Chandon Champagne,Keine Marke,"€ 34,99",,"1 l = 46,65","Impérial Brut, 0,75 Liter Flasche, (1 l = 46,65 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/mo-t-chandon-champagne.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000136,obs_0000007261|obs_0000007462|obs_0000006013,obs_0000006013|obs_0000007261|obs_0000007462
Rendezvous Eierlikör,Keine Marke,"€ 4,99",,"1 l = 9,98","mit Bourbonvanille aus Madagaskar, 16 % Vol., 0,5 Liter Flasche, (1 l = 9,98 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/rendezvous-eierlik-r.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000137,obs_0000016404|obs_0000017254,
Sanpellegrino Fruchtsaftlimonade,Keine Marke,"€ 0,89",,"1 l = 2,70","verschiedene Sorten, 0,33 Liter Dose + 0,25 Pfand, (1 l = 2,70 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/sanpellegrino-fruchtsaftlimonade.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000138,,obs_0000006218
San Pellegrino natürliches Mineralwasser,Keine Marke,"€ 0,99",,"1 l = 0,99","mit Kohlensäure versetzt, 1 Liter Flasche + 0,25 Pfand, (1 l = 0,99 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/san-pellegrino-nat-rliches-mineralwasser.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",BLS-N120000,ref_000139,obs_0000032718|obs_0000034726|obs_0000011563|obs_0000015663|obs_0000026443|obs_0000027400|obs_0000034043|obs_0000034044|obs_0000034235|obs_0000034238|obs_0000034437|obs_0000034851|obs_0000035059|obs_0000003689|obs_0000008437|obs_0000008537|obs_0000008801|obs_0000008841|obs_0000009353|obs_0000009985|obs_0000010519|obs_0000011123|obs_0000011969|obs_0000012414|obs_0000013773|obs_0000014332|obs_0000014625|obs_0000015481|obs_0000015908|obs_0000020366|obs_0000021185|obs_0000025562|obs_0000026205|obs_0000026570|obs_0000026948|obs_0000027653|obs_0000027836|obs_0000027856|obs_0000028027|obs_0000028493|obs_0000028537|obs_0000028603|obs_0000028654|obs_0000028800|obs_0000028841|obs_0000028931|obs_0000028968|obs_0000031006|obs_0000031797|obs_0000031867,
happy day Fruchtsaft oder Nektar,Rauch,"€ 1,99",,"1 l = 1,99","verschiedene Sorten Ausgenommen 100 % Orange., 1 Liter Packung, (1 l = 1,99 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/rauch-happy-day-fruchtsaft-oder-nektar.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000140,obs_0000007670|obs_0000031003|obs_0000032441|obs_0000030301|obs_0000014862|obs_0000012186|obs_0000015912|obs_0000023267|obs_0000012691|obs_0000015911|obs_0000010538|obs_0000011566|obs_0000015294,obs_0000007670
Capri-Sun,Keine Marke,"€ 3,29",,"1 l = 1,65","verschiedene Sorten, 10 x 0,2 Liter Packung, (1 l = 1,65 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/capri-sun.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000141,obs_0000005458,obs_0000005458
Bier,Mönchshof,"€ 12,99",,"1 l = 1,30","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 20 x 0,5 Liter Kasten + 4,50 Pfand, (1 l = 1,30 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/m-nchshof-bier.jpg,cat_getraenke,,ref_000142,obs_0000028805|obs_0000009359|obs_0000023315|obs_0000009768|obs_0000026797|obs_0000028602|obs_0000009403|obs_0000027326|obs_0000028492|obs_0000031827|obs_0000031616|obs_0000009190|obs_0000014056|obs_0000028288|obs_0000014083|obs_0000005258|obs_0000006026|obs_0000005648|obs_0000006552|obs_0000007452|obs_0000028444|obs_0000029987|obs_0000007079|obs_0000006572|obs_0000035041|obs_0000026676|obs_0000007477|obs_0000006907|obs_0000007098|obs_0000007481|obs_0000009786|obs_0000028220|obs_0000005446|obs_0000005830|obs_0000005832|obs_0000005833|obs_0000006225|obs_0000006226|obs_0000009683|obs_0000005465|obs_0000009315|obs_0000007652|obs_0000006374|obs_0000006378|obs_0000007274|obs_0000006000|obs_0000009204|obs_0000029044|obs_0000005627|obs_0000006910,obs_0000028805|obs_0000005258|obs_0000009359|obs_0000023315|obs_0000009768|obs_0000026797|obs_0000028602|obs_0000009403|obs_0000027326|obs_0000028492|obs_0000006226|obs_0000031827|obs_0000009190|obs_0000014056|obs_0000028288
Schöfferhofer Weizen-Mix,Keine Marke,"€ 3,99",,"1 l = 2,02","verschiedene Sorten, 6 x 0,33 Liter Packung + 0,48 Pfand, (1 l = 2,02 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/sch-fferhofer-weizen-mix.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000143,obs_0000007676|obs_0000006025|obs_0000029991|obs_0000031081|obs_0000032733|obs_0000033824|obs_0000034642|obs_0000024700|obs_0000028883,obs_0000006025|obs_0000007676|obs_0000029991|obs_0000031081|obs_0000032733
Residenz Quelle Mineralwasser,Keine Marke,"€ 5,49",,"1 l = 0,46","verschiedene Sorten, 12 x 1 Liter Kasten + 3,30 Pfand, (1 l = 0,46 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/residenz-quelle-mineralwasser.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000144,obs_0000007653|obs_0000029977|obs_0000030349|obs_0000005813|obs_0000034043|obs_0000034044|obs_0000034235|obs_0000034238|obs_0000034437|obs_0000034851|obs_0000035059|obs_0000003689|obs_0000008437|obs_0000008537|obs_0000008801|obs_0000008841|obs_0000009353|obs_0000009985|obs_0000010519|obs_0000011123|obs_0000011969|obs_0000012414|obs_0000013773|obs_0000014332|obs_0000014625|obs_0000015481|obs_0000015908|obs_0000020366|obs_0000021185|obs_0000025562|obs_0000026205|obs_0000026570|obs_0000026948|obs_0000027653|obs_0000027836|obs_0000027856|obs_0000028027|obs_0000028493|obs_0000028537|obs_0000028603|obs_0000028654|obs_0000028800|obs_0000028841|obs_0000028931|obs_0000028968|obs_0000031006|obs_0000031797|obs_0000031867|obs_0000031871,obs_0000005813|obs_0000007653|obs_0000029977|obs_0000030349
Bayreuther Hell oder Alkoholfrei,Keine Marke,"€ 12,99",,"1 l = 1,30","Je nach Verfügbarkeit des Marktes., 20 x 0,5 Liter Kasten + 3,10 Pfand, (1 l = 1,30 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/bayreuther-hell-oder-alkoholfrei.jpg,cat_getraenke,,ref_000145,obs_0000006711|obs_0000007680|obs_0000005811|obs_0000034431|obs_0000028174|obs_0000029985|obs_0000030242|obs_0000032722|obs_0000034226|obs_0000006027|obs_0000034225|obs_0000034475|obs_0000034487|obs_0000034841|obs_0000035038|obs_0000006377|obs_0000008658|obs_0000009785|obs_0000009915|obs_0000010541|obs_0000011150|obs_0000011994|obs_0000014654|obs_0000027350|obs_0000028550|obs_0000028667|obs_0000031386,obs_0000005811|obs_0000006711|obs_0000007680
Ritter Sport Bunte Vielfalt Schokolade,Keine Marke,"€ 0,99",,"1 kg = 11,10","verschiedene Sorten, 100 g Tafel, (1 kg = 11,10 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/ritter-sport-bunte-vielfalt-schokolade.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000146,obs_0000007277|obs_0000007487|obs_0000005836|obs_0000028038|obs_0000029001|obs_0000032007|obs_0000032690|obs_0000006816|obs_0000030285|obs_0000031301|obs_0000023300|obs_0000011352,obs_0000005836|obs_0000007277|obs_0000007487
Saltletts Sticks,Lorenz,"€ 0,99",,"pro Einheit = 0,99",verschiedene Sorten,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/lorenz-saltletts-sticks.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000147,obs_0000017410|obs_0000033807|obs_0000010511|obs_0000019303|obs_0000000911|obs_0000001531|obs_0000007701|obs_0000006043|obs_0000015885|obs_0000014804,obs_0000006043
Erdnuß Locken,Lorenz,"€ 0,99",,"pro Einheit = 0,99",verschiedene Sorten,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/lorenz-erdnu-locken.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000148,obs_0000002833|obs_0000007702|obs_0000006042,obs_0000002833|obs_0000006042|obs_0000013617
Tafelschokolade,EDEKA Herzstücke,"€ 1,99",,"pro Einheit = 1,99",verschiedene Sorten,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/edeka-herzst-cke-tafelschokolade.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",BLS-S550000,ref_000149,obs_0000023682|obs_0000019204|obs_0000018183|obs_0000020745|obs_0000020110|obs_0000002714|obs_0000033436|obs_0000024099|obs_0000023725|obs_0000021564|obs_0000017084|obs_0000016447|obs_0000020929|obs_0000001858|obs_0000003651|obs_0000019150|obs_0000022350|obs_0000024149|obs_0000019548|obs_0000016862|obs_0000016868|obs_0000021864|obs_0000017006|obs_0000033020|obs_0000025469|obs_0000024080|obs_0000024501|obs_0000033213|obs_0000019014|obs_0000006036|obs_0000005850|obs_0000006756,obs_0000023682|obs_0000019204|obs_0000018183|obs_0000020745|obs_0000020110|obs_0000006036|obs_0000002714|obs_0000033436|obs_0000024099|obs_0000023725|obs_0000021564|obs_0000017084|obs_0000016447|obs_0000020929|obs_0000001858|obs_0000003651|obs_0000019150|obs_0000022350|obs_0000024149|obs_0000019548|obs_0000016862|obs_0000016868|obs_0000021864|obs_0000017006|obs_0000033020|obs_0000025469
Choco Crossies oder Choclait Chips,Nestl,"€ 1,99",,"pro Einheit = 1,99",verschiedene Sorten,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/nestl-choco-crossies-oder-choclait-chips.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000150,obs_0000010930|obs_0000005655|obs_0000006231|obs_0000007105|obs_0000028149|obs_0000033498|obs_0000008018|obs_0000010066|obs_0000025427|obs_0000014349|obs_0000002584|obs_0000035109|obs_0000003161|obs_0000012408|obs_0000013552|obs_0000023296|obs_0000014595|obs_0000011110|obs_0000011118|obs_0000033655|obs_0000034193|obs_0000031705,obs_0000005655|obs_0000006231|obs_0000010930|obs_0000007105|obs_0000028149
Lindt Goldhase,Keine Marke,"€ 2,49",,"1 kg = 29,90","verschiedene Sorten Ausgenommen Nuss und Weiß/Erdbeere. Nur solange der Vorrat reicht., 100 g Stück, (1 kg = 29,90 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/lindt-goldhase.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000151,obs_0000013665,
Choco Keks,Leibniz,"€ 1,79",,"1 kg = 15,92","verschiedene Sorten, 125 g Packung, (1 kg = 15,92 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/leibniz-choco-keks.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000152,obs_0000003097|obs_0000004755|obs_0000004328|obs_0000000265|obs_0000003901|obs_0000012408|obs_0000013552|obs_0000011118|obs_0000001099|obs_0000001251,obs_0000003097|obs_0000004755|obs_0000004328|obs_0000000265|obs_0000003901
funny-frisch Pom-Bär,Keine Marke,"€ 0,99",,"1 kg = 13,20","verschiedene Sorten, 75 g Packung, (1 kg = 13,20 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/funny-frisch-pom-b-r.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000154,obs_0000005281|obs_0000007108|obs_0000020748|obs_0000021567|obs_0000021928,obs_0000005281
nimm2 Lachgummi,Storck,"€ 0,99",,"pro Einheit = 0,99",verschiedene Sorten,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/storck-nimm2-lachgummi.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000155,obs_0000013317|obs_0000033804|obs_0000026637|obs_0000012222|obs_0000033012|obs_0000000514|obs_0000008739|obs_0000001194|obs_0000005657|obs_0000007491,obs_0000013317|obs_0000033804|obs_0000026637|obs_0000005657|obs_0000029723|obs_0000012222|obs_0000033012
Schmunzelhase,Milka,"€ 0,88",,"1 kg = 22,00","verschiedene Sorten Nur solange der Vorrat reicht., 45 g Stück, (1 kg = 22,00 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/milka-schmunzelhase.jpg,"cat_knabbern_naschen,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,ref_000156,obs_0000013874,obs_0000013874
Oster Mischung,Milka,"€ 2,99",,"1 kg = 24,71","Nur solange der Vorrat reicht., 121 g Packung, (1 kg = 24,71 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/milka-oster-mischung.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000157,,
Löffelei,Milka,"€ 3,99",,"pro Einheit = 3,99",verschiedene Sorten Nur solange der Vorrat reicht.,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/milka-l-ffelei.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000158,,
Feine Eier oder Bonbons,Milka,"€ 2,29",,"pro Einheit = 2,29",verschiedene Sorten Nur solange der Vorrat reicht.,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/milka-feine-eier-oder-bonbons.jpg,"cat_knabbern_naschen,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,ref_000159,obs_0000034719|obs_0000006918|obs_0000008570,
Überraschung Maxi,kinder,"€ 3,49",,"1 kg = 34,90","verschiedene Sorten Nur solange der Vorrat reicht., 100 g Stück, (1 kg = 34,90 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/kinder-berraschung-maxi.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000160,obs_0000024695|obs_0000012861|obs_0000030986|obs_0000019990,obs_0000024695
Schokolade,kinder,"€ 3,99",,"1 kg = 9,98","4er Nur solange der Vorrat reicht. entspricht Einzelpreis von 1,00 €, 400 g Packung, (1 kg = 9,98 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/kinder-schokolade.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",BLS-S500000,ref_000161,obs_0000011783|obs_0000015893|obs_0000027700|obs_0000013879|obs_0000028232|obs_0000013394|obs_0000028244|obs_0000028249|obs_0000000091|obs_0000015454|obs_0000004705|obs_0000034408|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000025739|obs_0000008861|obs_0000015026|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000017605|obs_0000034013|obs_0000000230|obs_0000018155|obs_0000003326|obs_0000004873|obs_0000018698|obs_0000003851|obs_0000014104|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000031011|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000011112|obs_0000008595|obs_0000008610|obs_0000004019|obs_0000006579|obs_0000010166|obs_0000012219|obs_0000026556|obs_0000009149|obs_0000017857|obs_0000022979,obs_0000011783|obs_0000015893|obs_0000027700|obs_0000013879|obs_0000028232|obs_0000013394|obs_0000028244|obs_0000028249|obs_0000000091|obs_0000015454|obs_0000004705|obs_0000034408|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000025739|obs_0000008861|obs_0000015026|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000017605|obs_0000034013|obs_0000000230|obs_0000018155|obs_0000003326|obs_0000004873|obs_0000018698|obs_0000003851|obs_0000014104|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000031011|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000011112|obs_0000008595|obs_0000006045|obs_0000008610|obs_0000004019|obs_0000006579|obs_0000010166|obs_0000012219|obs_0000026556|obs_0000009149|obs_0000017857
duplo Osterei,Keine Marke,"€ 2,99",,"1 kg = 29,90","Nur solange der Vorrat reicht., 100 g Stück, (1 kg = 29,90 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/duplo-osterei.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000162,obs_0000030987|obs_0000029370|obs_0000030994|obs_0000032435|obs_0000013810|obs_0000016459|obs_0000023002|obs_0000024722|obs_0000028014,obs_0000030987
Yogurette,Keine Marke,"€ 3,99",,"1 kg = 9,98","4er Nur solange der Vorrat reicht. entspricht Einzelpreis von 1,00 €, 400 g Packung, (1 kg = 9,98 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/yogurette.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,ref_000163,obs_0000017554|obs_0000018133|obs_0000018732|obs_0000023779|obs_0000024199|obs_0000024707|obs_0000032864|obs_0000017560|obs_0000018858|obs_0000026381|obs_0000029003|obs_0000030667|obs_0000006928|obs_0000011306,obs_0000017554|obs_0000018133|obs_0000018732|obs_0000023779|obs_0000024199|obs_0000024707
Yogurette Osterhase,Ferrero,"€ 2,49",,"1 kg = 33,20","Nur solange der Vorrat reicht., 75 g Stück, (1 kg = 33,20 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/ferrero-yogurette-osterhase.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000164,obs_0000017554|obs_0000018133|obs_0000018732|obs_0000024707|obs_0000024199|obs_0000024716|obs_0000024717|obs_0000001703|obs_0000001708|obs_0000023779|obs_0000013811,
Lindt Mini Goldhasen,Keine Marke,"€ 3,49",,"1 kg = 69,80","verschiedene Sorten, 5er Nur solange der Vorrat reicht., 50 g Packung, (1 kg = 69,80 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/lindt-mini-goldhasen.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000165,obs_0000032175|obs_0000006379|obs_0000010932|obs_0000012328|obs_0000016216|obs_0000017530|obs_0000018128|obs_0000026024,
Lindt Goldhase Körbchen,Keine Marke,"€ 5,99",,"1 kg = 39,93","verschiedene Sorten Nur solange der Vorrat reicht., 150 g Packung, (1 kg = 39,93 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/lindt-goldhase-k-rbchen.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_tk_fertiggerichte,tag_ultra_processed,tag_whole_food",,ref_000166,obs_0000013665,
Lindt Lindor Eier,Keine Marke,"€ 3,99",,"pro Einheit = 3,99",verschiedene Sorten Nur solange der Vorrat reicht.,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/lindt-lindor-eier.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000167,obs_0000032174|obs_0000032697|obs_0000007280|obs_0000006034|obs_0000008176|obs_0000008570|obs_0000009465|obs_0000009929|obs_0000011960|obs_0000012391,obs_0000032174|obs_0000032697
Trumpf Edle Tropfen in Nuss,Keine Marke,"€ 6,49",,"1 kg = 21,63","Hase oder Ei Nur solange der Vorrat reicht., 300 g Packung, (1 kg = 21,63 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/trumpf-edle-tropfen-in-nuss.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000168,obs_0000014600|obs_0000015895|obs_0000008747|obs_0000000591,
Friedel Gelee oder Fondant,Keine Marke,"€ 1,29",,"1 kg = 8,60","verschiedene Sorten Nur solange der Vorrat reicht., 150 g Packung, (1 kg = 8,60 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/friedel-gelee-oder-fondant.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000169,obs_0000002602|obs_0000027316,
Mini Eggs,kinder,"€ 1,99",,"1 kg = 23,41","verschiedene Sorten Je nach Verfügbarkeit des Marktes. Nur solange der Vorrat reicht., 85 g Packung, (1 kg = 23,41 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/kinder-mini-eggs.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000170,obs_0000015470|obs_0000012328|obs_0000006379|obs_0000010932|obs_0000017530|obs_0000026024|obs_0000018128|obs_0000016216,obs_0000015470
Joy,kinder,"€ 2,49",,"1 kg = 62,25","2er Nur solange der Vorrat reicht., 40 g Packung, (1 kg = 62,25 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/kinder-joy.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000171,obs_0000014859|obs_0000011329|obs_0000018981|obs_0000033619|obs_0000027006|obs_0000016277|obs_0000025096|obs_0000006746|obs_0000021215|obs_0000020396|obs_0000013381|obs_0000011459,obs_0000014859|obs_0000011329
Chio Chips,Keine Marke,"€ 1,29",,"1 kg = 8,60","verschiedene Sorten, 150 g Packung, (1 kg = 8,60 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/chio-chips.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000175,obs_0000033655|obs_0000034193|obs_0000035109|obs_0000002584|obs_0000003161|obs_0000011110|obs_0000014349|obs_0000014595|obs_0000023296|obs_0000031705,
merci Petits,Storck,"€ 1,69",,"1 kg = 13,52","verschiedene Sorten, 125 g Packung, (1 kg = 13,52 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/storck-merci-petits.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000176,obs_0000007705|obs_0000006750|obs_0000014823,
Cookies,EDEKA Herzstücke,"€ 1,49",,"pro Einheit = 1,49",verschiedene Sorten,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/edeka-herzst-cke-cookies.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000177,obs_0000020539|obs_0000002400|obs_0000025068|obs_0000021358|obs_0000023606|obs_0000014152|obs_0000014536|obs_0000022478|obs_0000017893|obs_0000024042|obs_0000009099|obs_0000021920|obs_0000020132|obs_0000027960|obs_0000017610|obs_0000020951|obs_0000030311|obs_0000011117|obs_0000031742|obs_0000030857|obs_0000033799|obs_0000029995|obs_0000029228|obs_0000029319|obs_0000030203|obs_0000030553|obs_0000000986|obs_0000001115|obs_0000005096|obs_0000005093|obs_0000005114,obs_0000020539|obs_0000002400|obs_0000025068|obs_0000021358
