Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Butter Toast,Golden Toast,"€ 1,11",,"pro Einheit = 1,89",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_049.jpg,"cat_grundnahrung,diet_vegetarian,sub_butter_margarine,sub_milchprodukte,tag_ultra_processed",,,ref_000049,obs_0000001344|obs_0000034147|obs_0000003591|obs_0000019493|obs_0000031786|obs_0000024620|obs_0000003636|obs_0000002620|obs_0000015428|obs_0000000107|obs_0000002676|obs_0000013453|obs_0000010409|obs_0000034970|obs_0000003267|obs_0000011467|obs_0000018644|obs_0000026359|obs_0000008456|obs_0000011042|obs_0000013125|obs_0000018772|obs_0000012646|obs_0000008556|obs_0000009075|obs_0000027517|obs_0000001425|obs_0000027049|obs_0000017835|obs_0000018391|obs_0000021984|obs_0000000997|obs_0000022502|obs_0000012797,obs_0000026629|obs_0000001344|obs_0000034147
Frischkäse Feine Kräuter,Bresso,"€ 2,39",,"1 kg = 15,93",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_050.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,sub_sahne_creme",,,ref_000050,obs_0000028822|obs_0000000519|obs_0000017482|obs_0000018668|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000001352|obs_0000024407|obs_0000009596|obs_0000023986|obs_0000031976|obs_0000030493|obs_0000031523|obs_0000032604|obs_0000012814|obs_0000016946|obs_0000026675|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000000636|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000002274|obs_0000022250|obs_0000009967|obs_0000027893|obs_0000019721|obs_0000002843|obs_0000009506|obs_0000011054|obs_0000034623|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000013754|obs_0000020962|obs_0000017894,
Fra cho,ROI DE TREFLE,"€ 0,99",,"1 kg = 6,60",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_051.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000051,,
Pesto Genovese,Barilla,"€ 3,49",,"1 kg = 18,37",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_052.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,sub_nudeln,tag_ultra_processed",,,ref_000052,obs_0000034211|obs_0000001346|obs_0000028349|obs_0000008153|obs_0000023299|obs_0000025099|obs_0000018607|obs_0000015289|obs_0000003675|obs_0000014195|obs_0000015872|obs_0000011527|obs_0000001549|obs_0000000146|obs_0000019219|obs_0000032424|obs_0000020017|obs_0000030664|obs_0000011089|obs_0000029670|obs_0000032232|obs_0000019945|obs_0000016639,obs_0000034211|obs_0000001346
Saltletts Sticks,Lorenz,"€ 2,29",,"1 kg = 9,16",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_053.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000053,obs_0000017410|obs_0000033807|obs_0000010511|obs_0000019303|obs_0000000911|obs_0000001531|obs_0000007701|obs_0000006043|obs_0000015885|obs_0000014804,obs_0000007701|obs_0000006043
Pesto alla Genovese,Cucina,"€ 0,99",,"pro Einheit = 5,21",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_054.jpg,"cat_grundnahrung,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000054,obs_0000028349|obs_0000008153|obs_0000032424|obs_0000030664|obs_0000029670|obs_0000032232|obs_0000001346|obs_0000034211|obs_0000000146|obs_0000025099|obs_0000001549|obs_0000020017|obs_0000003675|obs_0000018607|obs_0000016639|obs_0000023299|obs_0000011527|obs_0000019219|obs_0000011089|obs_0000014195|obs_0000015289|obs_0000019945|obs_0000015872,obs_0000028349|obs_0000008153
Salzstangen,Sun Snacks,"€ 0,69",,"1 kg = 2,76",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_055.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000055,obs_0000026826|obs_0000000722|obs_0000029623,obs_0000026826|obs_0000000722
Alpighurt Erdbeere,Milsani,"€ 0,29",,"1 kg = 1,93",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_056.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000056,obs_0000004136|obs_0000003373|obs_0000002414|obs_0000004990|obs_0000004563,obs_0000000513
Tomatenketchup,Delikato,"€ 1,29",,"pro Einheit = 2,58",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_057.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,BLS-R141100,ref_000057,obs_0000004673|obs_0000003819|obs_0000004246|obs_0000003095|obs_0000034075|obs_0000027525|obs_0000030928,obs_0000004673|obs_0000003819|obs_0000004246|obs_0000003095|obs_0000034075
Naturell,Volvic,"€ 1,25",,"pro Einheit = 0,83",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_058.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,BLS-F110100,ref_000058,obs_0000001351,obs_0000025602|obs_0000034049|obs_0000018575|obs_0000015672|obs_0000022975|obs_0000025814|obs_0000017497|obs_0000026721|obs_0000011749
Mineralwasser Naturell,Quellbrunn,"€ 0,29",,"pro Einheit = 0,19",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_059.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000059,obs_0000003689|obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332,
Almighurt Erdbeere,Ehrmann,"€ 0,89",,"1 kg = 5,93",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_060.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000060,obs_0000000513|obs_0000003093|obs_0000013502|obs_0000031451|obs_0000004902|obs_0000001348|obs_0000000360|obs_0000028525|obs_0000022905|obs_0000004475|obs_0000014217|obs_0000012194|obs_0000033699|obs_0000015270|obs_0000004048|obs_0000028641|obs_0000000497,obs_0000000513
Tomatenketchup,Heinz,"€ 2,79",,"pro Einheit = 6,98",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_061.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,BLS-R141100,ref_000061,obs_0000004246|obs_0000003095|obs_0000034075|obs_0000004673|obs_0000003819|obs_0000027525|obs_0000030928,obs_0000019587|obs_0000010249|obs_0000003594|obs_0000004246|obs_0000003095|obs_0000034075|obs_0000018347|obs_0000009900|obs_0000034616|obs_0000004673|obs_0000014533|obs_0000022471|obs_0000011348|obs_0000014295|obs_0000009435|obs_0000015843|obs_0000008294|obs_0000003819|obs_0000014833
Trekkingschuhe,Adventuridge,"€ 17,99",,"pro Einheit = 17,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_062.jpg,cat_non_food,,,ref_000062,obs_0000012583|obs_0000012624|obs_0000027992,
Nordic-Walking-Stöcke,ADVENTURIDGE,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_063.jpg,cat_non_food,,,ref_000063,,
Nordic-Walking-Stöcke,Adventuridge,"€ 14,99",,"pro Einheit = 14,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_064.jpg,cat_non_food,,,ref_000064,,
Nordic-Walking-Gummipuffer Premium,Adventuridge,"€ 1,99",,"pro Einheit = 1,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_065.jpg,cat_non_food,,,ref_000065,obs_0000013830|obs_0000011595,
Fahrrad-Unterwäsche Damen,CRANE,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_066.jpg,cat_non_food,,,ref_000066,obs_0000003611,
Wanderrucksack,Adventuridge,"€ 17,99",,"pro Einheit = 17,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_067.jpg,cat_non_food,,,ref_000067,obs_0000024102|obs_0000024263|obs_0000024264|obs_0000023838|obs_0000023839,obs_0000024102|obs_0000024263|obs_0000024264|obs_0000023838|obs_0000023839
Sportsocken,CRANE,"€ 1,99",,"pro Einheit = 1,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_068.jpg,"cat_non_food,diet_vegetarian,tag_ultra_processed",,,ref_000068,obs_0000013703|obs_0000016076|obs_0000027249|obs_0000014269|obs_0000030038,
Wasser- und winddichte Jacke,Crane,"€ 14,99",,"pro Einheit = 14,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_069.jpg,"cat_non_food,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000069,,
Sip your way-Trinkflasche,Crofton,"€ 5,99",,"pro Einheit = 5,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_070.jpg,cat_non_food,,,ref_000070,obs_0000008262|obs_0000026802|obs_0000024265|obs_0000023842|obs_0000028002,
Sportbrille mit Wechselgläsern,Sportbrille mit Wechselgläsern,"€ 3,99",,"pro Einheit = 3,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_071.jpg,"cat_non_food,diet_vegetarian",,,ref_000071,,
Greens Powder,ALDI SPORTS,"€ 7,99",,"1 kg = 53,27",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_072.jpg,"cat_drogerie,diet_vegetarian,tag_ultra_processed",,,ref_000072,obs_0000004674|obs_0000003820|obs_0000004247|obs_0000003135,obs_0000004674|obs_0000003820|obs_0000004247|obs_0000003135
Lauf-Zubehör,CRANE,"€ 7,99",,"pro Einheit = 7,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_073.jpg,cat_non_food,,,ref_000073,,
Fahrrad-Regencape,CRANE,"€ 12,99",,"pro Einheit = 12,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_074.jpg,cat_non_food,,,ref_000074,obs_0000003660,
T-Shirt,CRANE,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_075.jpg,cat_non_food,,,ref_000075,obs_0000023573|obs_0000001225|obs_0000000755|obs_0000023324|obs_0000023466|obs_0000000968|obs_0000011267|obs_0000017457|obs_0000017483|obs_0000000599|obs_0000031856|obs_0000013580|obs_0000012562|obs_0000012620|obs_0000014166|obs_0000013704|obs_0000012700|obs_0000012701|obs_0000009161|obs_0000014797|obs_0000014800|obs_0000011260|obs_0000013977|obs_0000030035|obs_0000012150|obs_0000031708|obs_0000011807|obs_0000011740|obs_0000009163|obs_0000011737,obs_0000023573|obs_0000001225|obs_0000000755|obs_0000023324|obs_0000023466|obs_0000000968
Sportkleidung,LILY DAN,"€ 3,49",,"pro Einheit = 3,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_076.jpg,"cat_non_food,diet_vegetarian",,,ref_000076,,
Sneaker,Nike,"€ 49,99",,"pro Einheit = 49,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_077.jpg,cat_non_food,,,ref_000077,obs_0000001144|obs_0000012571|obs_0000013987|obs_0000012599|obs_0000002479|obs_0000023875|obs_0000024302|obs_0000003187|obs_0000003978|obs_0000003104|obs_0000004405|obs_0000000313|obs_0000004832|obs_0000014179|obs_0000030037,obs_0000001144
Vibrations-Massagerolle,CRANE,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_078.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000078,,
Haartrockner,Ambiano,"€ 19,99",,"pro Einheit = 19,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_079.jpg,cat_non_food,,,ref_000079,obs_0000002143|obs_0000025887|obs_0000023460|obs_0000004611|obs_0000004184|obs_0000003764|obs_0000005038|obs_0000000450|obs_0000027272|obs_0000011804|obs_0000017523|obs_0000015140|obs_0000018805|obs_0000019388,obs_0000002143|obs_0000025887|obs_0000023460
LED-Deckenstrahler,CASALUX,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_080.jpg,cat_non_food,,,ref_000080,obs_0000019180,
Volumen- oder Glättungsbürste,Ambiano,"€ 14,99",,"pro Einheit = 14,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_081.jpg,cat_non_food,,,ref_000081,,
T-Shirt,Nike,"€ 12,99",,"pro Einheit = 12,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_082.jpg,cat_non_food,,,ref_000082,obs_0000023573|obs_0000023324|obs_0000023466|obs_0000000968|obs_0000001225|obs_0000000755|obs_0000011267|obs_0000013704|obs_0000013580|obs_0000012562|obs_0000012700|obs_0000012701|obs_0000017457|obs_0000009161|obs_0000012620|obs_0000014797|obs_0000017483|obs_0000014800|obs_0000014166|obs_0000000599|obs_0000031856|obs_0000011260|obs_0000013977|obs_0000030035|obs_0000031708|obs_0000012150|obs_0000011807|obs_0000011740|obs_0000009163|obs_0000011737,obs_0000023573|obs_0000023324|obs_0000023466|obs_0000000968|obs_0000001225|obs_0000000755
Kochfestes Kissen,Novitesse,"€ 7,99",,"pro Einheit = 7,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_083.jpg,cat_non_food,,,ref_000083,obs_0000004844|obs_0000004417|obs_0000000322|obs_0000003990|obs_0000034259,
UV-Sauger,Ambiano,"€ 14,99",,"pro Einheit = 14,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_084.jpg,cat_non_food,,,ref_000084,,
Frottier-Duschtuch,Novitesse,"€ 7,99",,"pro Einheit = 7,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_085.jpg,cat_non_food,,,ref_000085,obs_0000002672|obs_0000003369|obs_0000010251|obs_0000019607|obs_0000001571|obs_0000001948|obs_0000016079|obs_0000025897|obs_0000012159|obs_0000023449,obs_0000010251|obs_0000002672|obs_0000019607|obs_0000003369
Kochfestes Steppbett,Novitesse,"€ 12,99",,"pro Einheit = 12,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_086.jpg,cat_non_food,,,ref_000086,,
Supersoft-Spannbetttuch,Novitesse,"€ 12,99",,"pro Einheit = 12,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_087.jpg,cat_non_food,,,ref_000087,obs_0000004101|obs_0000003803|obs_0000004955|obs_0000000394|obs_0000004528,
Perkal-Bettwäsche,Novitesse,"€ 14,99",,"pro Einheit = 14,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_088.jpg,cat_non_food,,,ref_000088,obs_0000026412,
Naturgeräuschebox,Ambiano,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_089.jpg,cat_non_food,,,ref_000089,obs_0000000750,obs_0000000750
Magnet-Insektenschutz,Magnet-Insektenschutz,"€ 12,99",,"pro Einheit = 12,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_090.jpg,"cat_non_food,tag_ultra_processed",,,ref_000090,,
Natürlicher Schnecken-Stopp,Pritec,"€ 4,99",,"1 kg = 3,33",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_091.jpg,cat_non_food,,,ref_000091,,
Fenster-Insektenschutz,Fenster-Insektenschutz,"€ 17,99",,"pro Einheit = 17,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_092.jpg,cat_non_food,,,ref_000092,,
Pflaumenwickler-Falle,Pritex,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_093.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000093,,
Fliegengitter für Türen,Fliegengitter für Türen,"€ 24,99",,"pro Einheit = 24,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_094.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000094,,
Motten-Papier,Pritex,"€ 1,99",,"pro Einheit = 1,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_095.jpg,cat_non_food,,,ref_000095,,
Faltbare verstärkte Silikonbackform,Crofton,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_096.jpg,cat_non_food,,,ref_000096,,
Küchenmaschine,Ambiano,"€ 49,99",,"pro Einheit = 49,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_097.jpg,cat_non_food,,,ref_000097,obs_0000008203|obs_0000025670|obs_0000017556|obs_0000024729|obs_0000021207|obs_0000033506|obs_0000018723|obs_0000020388|obs_0000004100|obs_0000002609|obs_0000004954|obs_0000003433|obs_0000004527|obs_0000010138|obs_0000013758|obs_0000034273|obs_0000016799|obs_0000019975|obs_0000018976|obs_0000020120|obs_0000022201|obs_0000014718|obs_0000020939|obs_0000025091|obs_0000019671|obs_0000018200|obs_0000022368,obs_0000008203|obs_0000025670|obs_0000017556|obs_0000024729|obs_0000021207|obs_0000033506|obs_0000018723|obs_0000020388
Handmixer,Ambiano,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_098.jpg,cat_non_food,,,ref_000098,obs_0000023563|obs_0000008950|obs_0000025101|obs_0000015549|obs_0000033594|obs_0000012045|obs_0000011213|obs_0000016468|obs_0000017542|obs_0000012501|obs_0000013241,obs_0000023563|obs_0000008950
Waffeleisen oder Cr pe Maker,Ambiano,"€ 14,99",,"pro Einheit = 14,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_099.jpg,"cat_non_food,tag_ultra_processed",,,ref_000099,obs_0000017434|obs_0000018777|obs_0000004162|obs_0000003360|obs_0000005016|obs_0000002492|obs_0000004589|obs_0000024737|obs_0000033545|obs_0000026402,
Silikon-Backhelfer,Crofton,"€ 1,49",,"pro Einheit = 1,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_100.jpg,cat_non_food,,,ref_000100,obs_0000004733|obs_0000002244|obs_0000003268|obs_0000004306|obs_0000003879,obs_0000004733|obs_0000002244|obs_0000003268|obs_0000004306|obs_0000003879
Kräuterspirale,Belavi,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_101.jpg,"cat_non_food,sub_kraeuter,sub_milchprodukte",,,ref_000101,,
Düngestäbchen,Gardenline,"€ 0,99",,"pro Einheit = 0,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_102.jpg,"cat_non_food,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000102,,
Obelisk-Rankhilfe,Gardenline,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_103.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000103,,
Garten-Abfallsack,Gardenline,"€ 3,99",,"pro Einheit = 3,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_104.jpg,cat_non_food,,,ref_000104,obs_0000001155,obs_0000001155
Obst- und Gemüsedünger,GARDENLINE,"€ 2,49",,"pro Einheit = 2,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_105.jpg,"cat_non_food,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000105,,
Rankspalier aus Holz,Gardenline,"€ 3,99",,"pro Einheit = 3,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_106.jpg,"cat_non_food,diet_vegetarian",,,ref_000106,obs_0000035063,
Margeriten-Busch bunt,Gardenline,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_107.jpg,"cat_non_food,diet_vegetarian",,,ref_000107,,
Petunia Amore Pink Heart,Gardenline,"€ 1,99",,"pro Einheit = 1,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_108.jpg,"cat_non_food,diet_vegetarian",,,ref_000108,,
Lavendel,Gardenline,"€ 2,49",,"pro Einheit = 2,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_109.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000109,obs_0000024907|obs_0000033853,
Beetpflanze,Gardenline,"€ 1,89",,"pro Einheit = 1,89",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_110.jpg,"cat_non_food,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000110,,
Paprika,Gardenline,"€ 1,59",,"pro Einheit = 1,59",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_111.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000111,obs_0000027664|obs_0000017942|obs_0000017917|obs_0000033997|obs_0000026665|obs_0000003697|obs_0000034909|obs_0000006271|obs_0000026240|obs_0000028298|obs_0000000156|obs_0000021669|obs_0000034483|obs_0000008911|obs_0000002309|obs_0000027930|obs_0000024866|obs_0000008004|obs_0000019787|obs_0000010611|obs_0000018323|obs_0000028054|obs_0000008120|obs_0000027101|obs_0000016870|obs_0000000499|obs_0000006660|obs_0000034308|obs_0000028803|obs_0000021015|obs_0000013337|obs_0000020551|obs_0000022638|obs_0000011395|obs_0000005804|obs_0000006316|obs_0000033925|obs_0000025827|obs_0000020196|obs_0000009958|obs_0000011002|obs_0000011515|obs_0000027408|obs_0000014102|obs_0000009496|obs_0000034094|obs_0000021819|obs_0000021370|obs_0000031630|obs_0000010150,obs_0000004148|obs_0000002232|obs_0000003425|obs_0000005002|obs_0000004575
6-in-1-Multifunktionswerkzeug,Gardenline,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_112.jpg,cat_non_food,,,ref_000112,obs_0000022764,
Solar-LED-Pflanzensäule,BELAVI,"€ 19,99",,"pro Einheit = 19,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_113.jpg,cat_non_food,,,ref_000113,obs_0000016408|obs_0000020521|obs_0000026767|obs_0000024826|obs_0000024828|obs_0000021340|obs_0000022488,
BBQ Eisenpfanne,BBQ Eisenpfanne,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_114.jpg,"cat_non_food,diet_vegan",,,ref_000114,,
Vogelfutterhaus,Belavi,"€ 7,99",,"pro Einheit = 7,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_115.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000115,,
Solar-LED-Figur,Belavi,"€ 4,99",,"pro Einheit = 4,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_116.jpg,cat_non_food,,,ref_000116,obs_0000002334|obs_0000003158|obs_0000004242|obs_0000000212|obs_0000004669|obs_0000003184|obs_0000003815|obs_0000016408|obs_0000020521|obs_0000026767|obs_0000024826|obs_0000024828|obs_0000033404|obs_0000021340|obs_0000022488,
Wildkamera,Rollei,"€ 39,99",,"pro Einheit = 99,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_117.jpg,"cat_non_food,diet_vegetarian",,,ref_000117,obs_0000001167|obs_0000026762,
LED-Solar-Metallfigur,BELAVI,"€ 8,99",,"pro Einheit = 8,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_118.jpg,cat_non_food,,,ref_000118,obs_0000016408|obs_0000020521|obs_0000026767|obs_0000024826|obs_0000024828|obs_0000021340|obs_0000022488,
Grill- und Backmatten,BBQ,"€ 3,99",,"pro Einheit = 3,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_119.jpg,cat_non_food,,,ref_000119,obs_0000014494|obs_0000035069|obs_0000014191,
Feuerlöschspray,smartwares,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_120.jpg,cat_drogerie,,,ref_000120,,
Grillschale,Grillschale,"€ 5,99",,"pro Einheit = 5,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_121.jpg,cat_non_food,,,ref_000121,,
Gasgrill Miami Black 3 Turbo,Enders,"€ 179,00",,"pro Einheit = 179,00",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_122.jpg,"cat_non_food,tag_ultra_processed",,,ref_000122,,
Spieße-Set,Spieße-Set,"€ 3,99",,"pro Einheit = 3,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/aldi/aldi_offer_123.jpg,cat_non_food,,,ref_000123,,
