Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,source_market
VIVESS Küchenartikel,Keine Marke,"€ 1,49",,Kein Mengenpreis,"Pfannenwender oder Kochlöffel 1,49 Gemüsemesser 3,99 Pizzaschneider 4,99 Küchenzange 5,99 Kartoffelstampfer 6,99 Universalmesser 7,99 Vierkantreibe 7,99 Knoblauchpresse 8,99, St",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_268.jpg,bamberg
Philips Senseo Kaffeepadmaschine HD7806 50 oder HD7806 10,Keine Marke,"€ 49,99",,Kein Mengenpreis,"ca. 1450 W, je St",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_267.jpg,bamberg
Verpoorten Eierlikör Pfirsich-Maracuja 17 Vol oder Original,Keine Marke,"€ 10,99",,"1 l = 15,70","20% Vol., je 0,7-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_246.jpg,bamberg
Jack Daniel s Cola-Cola oder Berry,Keine Marke,"€ 1,99",,"1 l = 6,03","10% Vol., teilw. koffeinhaltig, je 0,33-l-Dose, zzgl. 0,25 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_245.jpg,bamberg
Rotkäppchen Sekt oder Fruchtsecco,Keine Marke,"€ 3,29",,"1 l = 4,39","versch. Sorten, je 0,75-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_244.jpg,bamberg
Spaten Münchner Hell,Keine Marke,"€ 14,99",,"1 l = 1,50","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_243.jpg,bamberg
Oberdorfer Helles,Keine Marke,"€ 0,79",,"1 l = 1,58","je 0,5-l-Dose, zzgl. 0,25 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_242.jpg,bamberg
Hasseröder Premium Pils,Keine Marke,"€ 9,99",,"1 l = 1,00","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_241.jpg,bamberg
Tucher Urbräu Hell oder Pils,Keine Marke,"€ 11,99",,"1 l = 1,20","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_240.jpg,bamberg
Heineken Premium Beer,Keine Marke,"€ 15,99",,"1 l = 2,00/2,28","je 20 x 0,4/28 x 0,25-l-Fl.-Kasten, zzgl. 3,10/3,74 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_239.jpg,bamberg
Desperados Beer,Keine Marke,"€ 4,99",,"1 l = 3,78","versch. Sorten, je 4 x 0,33-l-Pckg, zzgl. 0,32 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_238.jpg,bamberg
Kaltenberg Weißbier oder Dunkel,Keine Marke,"€ 13,99",,"1 l = 1,40","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_237.jpg,bamberg
Krombacher Pils oder alkoholfrei,Keine Marke,"€ 11,99",,"1 l = 1,20","versch. Sorten, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_236.jpg,bamberg
Kulmbacher Edelherb,Keine Marke,"€ 10,99",,"1 l = 1,10","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_235.jpg,bamberg
Paulaner Münchner Hell,Keine Marke,"€ 14,99",,"1 l = 1,50","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_234.jpg,bamberg
Mönchshof Brauspezialitäten,Keine Marke,"€ 14,49",,"1 l = 1,45","versch. Sorten, auch Alkoholfrei, je 20 x 0,5-l-Fl.-Kasten, zzgl. 4,50 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_233.jpg,bamberg
Gönrgy Energy Drink,Keine Marke,"€ 0,99",,"1 l = 1,98","koffeinhaltig, versch. Sorten, je 0,5-l-Dose, zzgl. 0,25 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_232.jpg,bamberg
Gorbatschow Wodka Original,Keine Marke,"€ 5,99",,"1 l = 8,56","37,5% Vol., je 0,7-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_247.jpg,bamberg
Nymphenburg Sekt,Keine Marke,"€ 2,89",,"1 l = 3,85","versch. Sorten, je 0,75-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_248.jpg,bamberg
Deutsches Weintor Exklusiv Qualitätswein,Keine Marke,"€ 3,99",,"1 l = 5,32","versch. Sorten, trocken, lieblich, je 0,75-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_249.jpg,bamberg
La Gioiosa Prosecco Frizzante Treviso DOC,Keine Marke,"€ 5,99",,"1 l = 7,99","je 0,75-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_250.jpg,bamberg
Riethmüller 20er Servietten Konfetti,Keine Marke,"€ 1,99",,Kein Mengenpreis,"33 x 33 cm, je 20-St.-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_266.jpg,bamberg
Riethmüller 4er Knicklicht-Halsketten,Keine Marke,"€ 2,99",,Kein Mengenpreis,"dreifarbig 60 cm, je Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_265.jpg,bamberg
Schnapsglas,Keine Marke,"€ 2,50",,Kein Mengenpreis,"versch. Motive, je St",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_264.jpg,bamberg
Finish Power Classic Geschirrreinigertabs,Keine Marke,"€ 7,99",,"1 Tab = 0,12",je 64-Tab-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_263.jpg,bamberg
Riethmüller Trinkspiel Beer Pong Set,Keine Marke,"€ 8,99",,Kein Mengenpreis,"27-teilig mit 22 Bechern 2 Becherträger 3 Bällen, je Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_262.jpg,bamberg
Kleiner Klopfer Fun Mix,Keine Marke,"€ 7,99",,"1 l = 15,98","15-20% Vol., je 25 x 0,02-l-Fl.-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_261.jpg,bamberg
Le Sweet Filou,Keine Marke,"€ 2,99",,"1 l = 3,99","versch. Sorten, je 0,75-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_260.jpg,bamberg
Costa Lachsfilets,Keine Marke,"€ 12,99",,"1 kg = 30,93","portioniert, tiefgefroren, je 420-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_154.jpg,bamberg
Kleiner Feigling Wodka Feige,Keine Marke,"€ 5,99",,"1 l = 24,96","20% Vol., je 12 x 0,02-l-Fl-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_259.jpg,bamberg
Kleiner Feigling Original,Keine Marke,"€ 5,99",,"1 l = 11,98","20% Vol., je 0,5-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_257.jpg,bamberg
Moskovskaya Wodka,Keine Marke,"€ 6,99",,"1 l = 13,98","38% Vol., je 0,5-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_256.jpg,bamberg
Cavit Mastri Vernacoli,Keine Marke,"€ 4,99",,"1 l = 6,65","versch. Sorten, trocken, je 0,75-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_255.jpg,bamberg
Berentzen Fruchtige,Keine Marke,"€ 4,99",,"1 l = 7,13","versch. Sorten, 16-18% Vol., je 0,7-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_254.jpg,bamberg
Licor 43 Cuarenta y Tres,Keine Marke,"€ 12,99",,"1 l = 18,56","31% Vol., je 0,7-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_253.jpg,bamberg
Oppmann Sekt,Keine Marke,"€ 4,99",,"1 l = 6,65","trocken, je 0,75-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_252.jpg,bamberg
Die jungen Frank n Qualtitätswein,Keine Marke,"€ 3,99",,"1 l = 5,32","versch. Sorten, trocken, je 0,75-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_251.jpg,bamberg
Three Sixty Vodka Energy,Keine Marke,"€ 1,99",,"1 l = 6,03","koffeinhaltig, 10% Vol., je 0,33-l-Dose, zzgl. 0,25 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_258.jpg,bamberg
Milka Vanilla Chocolate Swirl,Keine Marke,"€ 2,22",,"1 l = 8,22",je 270-ml-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_153.jpg,bamberg
Kinder Country,Keine Marke,"€ 2,29",,"1 kg = 10,83","je 9 x 23,5-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_197.jpg,bamberg
Schofrulade Schoko-Erdbeeren oder -Himbeeren,Keine Marke,"€ 2,99",,"1 kg = 23,00",je 130-g-Becher,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_151.jpg,bamberg
Strohschwein-Bauch,Keine Marke,"€ 0,88",,Kein Mengenpreis,"ohne Knochen, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_055.jpg,bamberg
Schweinefleischspieß,Keine Marke,"€ 0,99",,Kein Mengenpreis,"natur oder mariniert, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_054.jpg,bamberg
Schweinenacken,Keine Marke,"€ 0,77",,Kein Mengenpreis,"ohne Knochen, gefroren, getaut, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_053.jpg,bamberg
Strohschwein Bauernsalami,Keine Marke,"€ 1,89",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_052.jpg,bamberg
Langewiesche Putenbrust,Keine Marke,"€ 1,99",,Kein Mengenpreis,"Paprika, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_051.jpg,bamberg
Schweine-Filet,Keine Marke,"€ 0,99",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_050.jpg,bamberg
Würstl Parade Palmberger Kalbsbratwürstl Schweinswürstl Pfälzer oder Wollwürstl,Keine Marke,"€ 1,11",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_049.jpg,bamberg
Knoblauch,Keine Marke,"€ 0,89",,"1 kg = 4,45","Kl. I, je 200-g-Netz",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_048.jpg,bamberg
Bio Staudensellerie,Keine Marke,"€ 1,19",,Kein Mengenpreis,"Kl. II, je St",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_047.jpg,bamberg
Radieschen,Keine Marke,"€ 0,65",,Kein Mengenpreis,"Kl. I, je Bund",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_046.jpg,bamberg
Kaiserschoten,Keine Marke,"€ 1,99",,"1 kg = 9,95","Kl. I, je 200-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_045.jpg,bamberg
Speisemöhren,Keine Marke,"€ 0,88",,Kein Mengenpreis,"Kl. I, je 1-kg-Btl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_044.jpg,bamberg
Romana Salatherzen,Keine Marke,"€ 1,29",,Kein Mengenpreis,"Kl. I, je 3-St.-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_043.jpg,bamberg
Blutorangen,Keine Marke,"€ 1,99",,"1 kg = 1,33","Sorte: siehe Etikett, Kl. I, je 1,5-kg-Netz",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_042.jpg,bamberg
Mandarinen,Keine Marke,"€ 1,99",,"1 kg = 2,65","Sorte: siehe Etikett, Kl. I, je 750-g-Netz",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_041.jpg,bamberg
Hackfleisch,Keine Marke,"€ 1,11",,Kein Mengenpreis,"gemischt, vom Rind und Schwein, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_056.jpg,bamberg
Speisekartoffeln Die Feinen,Keine Marke,"€ 1,79",,Kein Mengenpreis,"Sorte: siehe Etikett, Kocheigenschaft: festkochend, Qualität I, je 1-kg-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_040.jpg,bamberg
Lamm-Kotelett,Keine Marke,"€ 2,22",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_057.jpg,bamberg
Kalbsleber,Keine Marke,"€ 1,99",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_059.jpg,bamberg
Arla Kaerg rden,Keine Marke,"€ 1,69",,"1 kg = 8,45","versch. Sorten, je 200-g-Becher",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_074.jpg,bamberg
Bergader Almzeit oder Bavaria blu,Keine Marke,"€ 2,29",,"1 kg = 13,09","Weichkäse, versch. Sorten, je 175-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_073.jpg,bamberg
Kerrygold Cheddar gerieben,Keine Marke,"€ 1,59",,"1 kg = 10,60",je 150-g-Btl,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_072.jpg,bamberg
Alpenhain Camembert Creme natur oder Obazda klassisch,Keine Marke,"€ 1,49",,"1 kg = 11,92",je 125-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_071.jpg,bamberg
Bürger Maultaschen,Keine Marke,"€ 1,69",,"1 kg = 4,69","traditionell schwäbisch, je 360-g-Btl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_070.jpg,bamberg
Rügenwalder Vegane Mühlen Cordon bleu,Keine Marke,"€ 2,79",,"1 kg = 13,95",je 2 x 100-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_069.jpg,bamberg
Böhnlein Weißwurst,Keine Marke,"€ 1,11",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_068.jpg,bamberg
Fleischsalat,Keine Marke,"€ 1,39",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_067.jpg,bamberg
Höhenrainer Gelügel Wiener,Keine Marke,"€ 1,29",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_066.jpg,bamberg
Premium Bergkäse,Keine Marke,"€ 1,29",,Kein Mengenpreis,"österr. Hartkäse, 50% Fett i.Tr., je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_065.jpg,bamberg
Goldsteig Emmentaler,Keine Marke,"€ 0,99",,Kein Mengenpreis,"Hartkäse, 45% Fett i.Tr, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_064.jpg,bamberg
Berger Mini Frankfurter oder Debrecziner,Keine Marke,"€ 1,29",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_063.jpg,bamberg
Höll Käsewürstchen,Keine Marke,"€ 1,29",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_062.jpg,bamberg
Schweine-Vordereisbein,Keine Marke,"€ 0,39",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_061.jpg,bamberg
Landbauern Hähnchenschenkel,Keine Marke,"€ 0,79",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_060.jpg,bamberg
Entrec te,Keine Marke,"€ 2,99",,Kein Mengenpreis,"vom Rind, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_058.jpg,bamberg
Grüne Kiwis,Keine Marke,"€ 1,99",,"1 kg = 2,65","Kl. I, je 750-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_039.jpg,bamberg
Ananas Extra Sweet,Keine Marke,"€ 1,69",,Kein Mengenpreis,"Kl. I, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_038.jpg,bamberg
Bio Avocado,Keine Marke,"€ 1,39",,Kein Mengenpreis,"»Hass«, Kl. II, je St",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_037.jpg,bamberg
Coppenrath Wiese Meistertorte,Keine Marke,"€ 5,99",,"1 kg = 7,49","Mandel-Bienenstich, tiefgefroren, je 800-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_008.jpg,bamberg
Galbani Mascarpone,Keine Marke,"€ 4,44",,"1 kg = 8,88","80% Fett i.Tr., je 500-g-Becher",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_007.jpg,bamberg
Bio Mini Rispentomaten,Keine Marke,"€ 1,79",,"1 kg = 5,11","Kl. II, je 350-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_036.jpg,bamberg
Stangen-Broccoli Bimi,Keine Marke,"€ 1,99",,"1 kg = 9,95",je 200-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_035.jpg,bamberg
Gelb-oder weißfleischige Nektarinen,Keine Marke,"€ 3,99",,Kein Mengenpreis,"Kl. I, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_034.jpg,bamberg
Bio Heidelbeeren,Keine Marke,"€ 2,49",,"1 kg = 14,23","Kl. I, je 175-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_033.jpg,bamberg
Bibigo Gyoza Kimchi Chicken,Keine Marke,"€ 2,99",,"1 kg = 9,97","tiefgefroren, je 300-g-Btl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_152.jpg,bamberg
Dunkle Tafeltrauben,Keine Marke,"€ 1,79",,"1 kg = 3,58","Sorte: siehe Etikett, Kl. I, je 500-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_031.jpg,bamberg
Essreife Mango,Keine Marke,"€ 1,69",,Kein Mengenpreis,"Sorte: siehe Etikett, Kl. I, je St",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_030.jpg,bamberg
Berchtesgadener Land Frische Bio Alpenmilch oder Haltbare Bio Alpenmilch,Keine Marke,"€ 1,49",,Kein Mengenpreis,"3,5% Fett, je 1-l-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_075.jpg,bamberg
Snack Äpfel,Keine Marke,"€ 1,99",,Kein Mengenpreis,"»Gala«, Kl. I, je 1-kg-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_029.jpg,bamberg
Snacktomaten Mix,Keine Marke,"€ 1,49",,"1 kg = 4,97","Kl. I, je 300-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_028.jpg,bamberg
Danone Actimel Drink,Keine Marke,"€ 2,22",,"1 kg = 2,78","versch. Sorten, je 8 x 100-g-Fl.-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_076.jpg,bamberg
Grüne Tafelbirnen,Keine Marke,"€ 3,49",,Kein Mengenpreis,"»Abate Fetel«, Kl. I, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_032.jpg,bamberg
Bresso Kräuter der Provence,Keine Marke,"€ 1,19",,"1 kg = 7,93","60% Fett i.Tr., je 150-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_078.jpg,bamberg
Bonbel Butterkäse,Keine Marke,"€ 1,79",,Kein Mengenpreis,"frz. halbf. Schnittkäse, 48% Fett i.Tr., je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_131.jpg,bamberg
Meisterklasse Wiener Würstchen,Keine Marke,"€ 5,99",,"1 kg = 7,99",je 750-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_130.jpg,bamberg
Gutfried Hähnchen-Fleischwurst,Keine Marke,"€ 2,79",,"1 kg = 7,97","würzig-frisch, je 350-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_129.jpg,bamberg
Gutfried Geflügel-Fleischwurst,Keine Marke,"€ 2,79",,"1 kg = 6,98","fein-würzig, je 400-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_128.jpg,bamberg
Meisterschinken,Keine Marke,"€ 1,49",,Kein Mengenpreis,"gegart, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_127.jpg,bamberg
Rügenwalder Mühlen Mett Zwiebelmettwurst,Keine Marke,"€ 1,49",,"1 kg = 14,90","versch. Sorten, je 100-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_126.jpg,bamberg
Bifi Mini-Salami Original,Keine Marke,"€ 1,99",,"1 kg = 16,58",je 6 x 20-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_125.jpg,bamberg
Bifi Roll Original,Keine Marke,"€ 1,99",,"1 kg = 14,74",je 3 x 45-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_124.jpg,bamberg
Aoste Frz Baguette- oder Ring-Salami,Keine Marke,"€ 1,99",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_123.jpg,bamberg
Grünländer mild nussig,Keine Marke,"€ 0,99",,Kein Mengenpreis,"Schnittkäse, 48% Fett i.Tr., je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_122.jpg,bamberg
Kerrygold Cheddar Käse Scheiben,Keine Marke,"€ 1,59",,"1 kg = 12,23",je 130-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_121.jpg,bamberg
Bresso Feine Kräuter,Keine Marke,"€ 1,19",,"1 kg = 9,92","60% Fett i.Tr., je 8 x 15-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_120.jpg,bamberg
Tante Fanny Frischer Quiche- und Tarteteig,Keine Marke,"€ 1,49",,"1 kg = 4,97",je 300-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_119.jpg,bamberg
Deutsche See Makrelenfilet,Keine Marke,"€ 1,49",,Kein Mengenpreis,"versch. Sorten, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_118.jpg,bamberg
Handl Tyrol Hauchfein Schinkenspeck oder Leichtes Karree,Keine Marke,"€ 2,49",,"1 kg = 27,67",je 90-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_117.jpg,bamberg
Rügenwalder Vegane Mühlen Schnitzel,Keine Marke,"€ 2,79",,"1 kg = 15,50",je 2 x 90-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_132.jpg,bamberg
Butcher s Angus Irish Beef oder Beef Rindfleisch Burger Patties,Keine Marke,"€ 4,44",,"1 kg = 19,30",je 230-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_116.jpg,bamberg
Henglein Reibekuchenteig,Keine Marke,"€ 2,39",,Kein Mengenpreis,"»Rheinische Art«, je 1000-g-Eimer",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_133.jpg,bamberg
