Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,source_market
Bayernglück Haferdrink,Keine Marke,"1,69 €",,,"versch. Sorten, je 1-l-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_072.jpg,bamberg
Goldsteig Mozzarella,Keine Marke,"1,49 €",,"1 kg = 7,45","gerieben, je 200-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_073.jpg,bamberg
REWE Regional Hähnchen-Gyros,Keine Marke,"4,29 €",,"1 kg = 8,58","gewürzt, je 500-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_075.jpg,bamberg
Landliebe Vollmilchpudding,Keine Marke,"0,49 €",,"1 kg = 2,18","Schoko, je 225-g-Becher",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_076.jpg,bamberg
Becel Gold oder Vital,Keine Marke,"1,29 €",,"1 kg = 5,73",je 225-g-Becher,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_077.jpg,bamberg
Kalnik Original Pfälzer Leberwurst,Keine Marke,"0,99 €",,,je 100 g,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_079.jpg,bamberg
Rinder-Markknochen,Keine Marke,"4,49 €",,,"SB-verpackt, je 1 kg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_080.jpg,bamberg
Leerdammer Original,Keine Marke,"1,11 €",,,"holl. Schnittkäse, 45% Fett i.Tr., je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_078.jpg,bamberg
Berchtesgadener Land Latte Macchiato,Keine Marke,"0,79 €",,"1 kg = 3,16",je 250-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_081.jpg,bamberg
REWE Regional Frische Hähnchen-Unterschenkel,Keine Marke,"3,33 €",,"1 kg = 5,55","natur, Hkl. A, oder gewürzt, je 600-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_093.jpg,bamberg
Chicken Nuggets,Keine Marke,"5,99 €",,,"SB-verpackt, je 1 kg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_092.jpg,bamberg
REWE Feine Welt Ochsen-Bäckchen,Keine Marke,"6,66 €",,"1 kg = 17,53","in Rotweinsauce, je 380-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_091.jpg,bamberg
RibWorld Bourbon BBQ Spare Ribs,Keine Marke,"7,77 €",,"1 kg = 12,95","schonend gegarte Schweinerippchen in Whiskey Marinade, je 600-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_090.jpg,bamberg
Böhnlein Weißwurst,Keine Marke,"1,19 €",,,je 100 g,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_089.jpg,bamberg
Appenzeller kräftig-würzig oder Appenzellerin elegant,Keine Marke,"2,29 €",,,"Schweizer Hartkäse, versch. Sorten, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_087.jpg,bamberg
Meisterschinken,Keine Marke,"1,59 €",,,"gegart, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_088.jpg,bamberg
Soto Bio Falafel,Keine Marke,"2,49 €",,"1 kg = 12,45",je 200-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_085.jpg,bamberg
Schiller GQB Strohschwein Frischwurst-Aufschnitt,Keine Marke,"1,11 €",,,"versch. Sorten, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_084.jpg,bamberg
Berchtesgadener Land Cremiger Joghurt,Keine Marke,"0,99 €",,"1 kg = 1,98","4% Fett, je 500-g-Becher",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_083.jpg,bamberg
Chaumes oder Saint Albray Classic,Keine Marke,"1,79 €",,,"frz. Weichkäse, versch. Sorten, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_082.jpg,bamberg
REWE Regional Schweine Minutensteaks,Keine Marke,"3,99 €",,"1 kg = 9,98",je 400-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/bamberg_offer_086.jpg,bamberg
Harry Knolli Kartoffelbrot,Keine Marke,"1,49 €",,"1 kg = 2,98",je 500-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_074.jpg,immenstaad
Novantaceppi PrimitivoIGT,Keine Marke,"4,99 €",,"1 l = 6,65","halbtrocken, je 0,75-l-Fl",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_112.jpg,immenstaad
Jever Pilsener oder Fun,Keine Marke,"3,99 €",,"1 l = 2,02","versch. Sorten, je 6 x 0,33-l-Fl.-Sixpack, zzgl. 0,48 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_109.jpg,immenstaad
Erdinger Weißbier oder alkoholfrei,Keine Marke,"4,29 €",,"1 l = 2,17","versch. Sorten, je 6 x 0,33-l-Fl.-Sixpack, zzgl. 0,48 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_108.jpg,immenstaad
Warsteiner Pilsener,Keine Marke,"3,99 €",,"1 l = 2,02","versch. Sorten, je 6 x 0,33-l-Fl.-Sixpack, zzgl. 0,48 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_105.jpg,immenstaad
Allgäuer Prinz,Keine Marke,"1,99 €",,,"Schnittkäse, mind. 50% Fett i.Tr., je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_029.jpg,immenstaad
Original Pfälzer Saumagen,Keine Marke,"1,19 €",,,je 100 g,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_028.jpg,immenstaad
Werz Heidelberger Schlossschinken,Keine Marke,"1,69 €",,,je 100 g,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_027.jpg,immenstaad
Rubachtaler Senn-Bergkäse,Keine Marke,"1,89 €",,,"österr. Hartkäse, mind. 45% Fett i.Tr., je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_026.jpg,immenstaad
Original Pfälzer Leberrolle,Keine Marke,"0,99 €",,,je 100 g,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_025.jpg,immenstaad
Allgäuer Bergkäse g.U.,Keine Marke,"2,19 €",,,"Hartkäse, mind. 50% Fett i.Tr., je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_024.jpg,immenstaad
Cordon bleu,Keine Marke,"1,11 €",,,"vom Schwein, paniert, mit Schinken und Käse gefüllt, Haltungsform 2, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_023.jpg,immenstaad
Kalbsnacken,Keine Marke,"1,79 €",,,"ohne Knochen, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_022.jpg,immenstaad
Schweine-Rückensteaks,Keine Marke,"0,99 €",,,"in versch. Marinaden, Haltungsform 2, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_021.jpg,immenstaad
Schweine-Lachsbraten,Keine Marke,"0,88 €",,,"ohne Knochen, Haltungsform 2, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_020.jpg,immenstaad
Landbauern Hähnchen Pollofino Frische Hähnchen-Oberschenkel,Keine Marke,"0,99 €",,,"mit Haut, ohne Knochen, Haltungsform 3, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_019.jpg,immenstaad
Landbauern Rind Roastbeef,Keine Marke,"2,49 €",,,"am Stück oder in Scheiben, Haltungsform 3, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_018.jpg,immenstaad
Hackfleisch gemischt,Keine Marke,"1,33 €",,,"vom Rind und Schwein, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_015.jpg,immenstaad
Kopfsalatherzen,Keine Marke,"2,22 €",,,"Kl. I, je 2-St.-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_008.jpg,immenstaad
Gold Ananas,Keine Marke,"1,99 €",,,"»Extra Sweet«, Kl. I, je 1 kg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_007.jpg,immenstaad
Bio Mini Rispentomaten,Keine Marke,"1,79 €",,"1 kg = 5,11","Kl. II, je 350-g-Schale",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_006.jpg,immenstaad
Neuburger,Keine Marke,"1,99 €",,,"österreichische Spezialität, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_016.jpg,immenstaad
Sweet Ananas,Keine Marke,"1,99 €",,"1 kg = 9,95",je 200-g-Becher,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_061.jpg,immenstaad
Florette Salat Winter Genuss,Keine Marke,"1,79 €",,"1 kg = 17,90",je 100-g-Btl,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_059.jpg,immenstaad
Frische Hähnchen-Unterschenkel,Keine Marke,"5,55 €",,,"natur, Hkl. A, oder gewürzt, SB-verpackt, je 1 kg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_049.jpg,immenstaad
Handl Tyrol Kaminwurzerl,Keine Marke,"2,19 €",,"1 kg = 21,90","versch. Sorten, je 100-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_036.jpg,immenstaad
Schweine-Filet,Keine Marke,"8,80 €",,,je 1 kg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_041.jpg,immenstaad
Meister Frischwurst-Aufschnitt,Keine Marke,"0,99 €",,,"versch. Sorten, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_043.jpg,immenstaad
Frisches Hähnchen-Gyros,Keine Marke,"4,99 €",,"1 kg = 9,98","aus der Oberkeule, nach Gyros-Art mariniert, je 500-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_046.jpg,immenstaad
Spanferkel-Rollbraten,Keine Marke,"9,99 €",,,"SB-verpackt, je 1 kg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_047.jpg,immenstaad
Geschnetzeltes,Keine Marke,"14,90 €",,,"versch. Würzungen, SB-verpackt, je 1 kg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_048.jpg,immenstaad
Werz Feuerwurst,Keine Marke,"1,11 €",,,je 100 g,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/immenstaad_offer_042.jpg,immenstaad
Novantaceppi,Keine Marke,"4,99 €",,"1 l = 6,65","halbtrocken, versch. Sorten, je 0,75-l-Fl",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/nationale_offer_074.jpg,nationale
Osborne Veterano oder Etiqueta Blanca 103,Keine Marke,"9,99 €",,"1 l = 14,27","30% Vol., je 0,7-l-Fl",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/nationale_offer_072.jpg,nationale
Zetti Edel Bitter,Keine Marke,"1,99 €",,"1 kg = 19,90","versch. Sorten, je 100-g-Tafel",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_157.jpg,neubrandenburg
Güstrower Schlossquell,Keine Marke,"5,49 €",,"1 l = 0,46","versch. Sorten, je 12 x 1-l-Fl.-Kasten, zzgl. 4,50 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_173.jpg,neubrandenburg
Getrocknete Datteln,Keine Marke,"1,29 €",,"1 kg = 6,45",je 200-g-Schale,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_167.jpg,neubrandenburg
Gerolsteiner Mineralwasser,Keine Marke,"8,49 €",,"1 l = 0,71","versch. Sorten, je 12 x 1-l-Fl.-Kasten, zzgl. 3,30 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_171.jpg,neubrandenburg
Werder Tomaten Ketchup,Keine Marke,"1,49 €",,"1 l = 2,98",je 500-ml-Fl,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_150.jpg,neubrandenburg
Nuss-Nougat Croissant,Keine Marke,"0,69 €",,,je St,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_128.jpg,neubrandenburg
Dreistern Brotzeit Leber- oder Rotwurst,Keine Marke,"1,49 €",,"1 kg = 9,31","versch. Sorten, je 160-g-Dose",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_148.jpg,neubrandenburg
Vollkornbrot,Keine Marke,"1,79 €",,,"aus Natursauerteig, je 1000-g-St",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_121.jpg,neubrandenburg
Kaiserbrötchen,Keine Marke,"0,19 €",,,je St,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_122.jpg,neubrandenburg
Weizenbrötchen,Keine Marke,"0,19 €",,,je St,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_123.jpg,neubrandenburg
Laugenbrötchen,Keine Marke,"0,39 €",,,je St,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_124.jpg,neubrandenburg
Das knackig- rustikale Krustenbrot,Keine Marke,"1,55 €",,,"Roggenmischbrot, je 1000-g-St",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_125.jpg,neubrandenburg
Chia Weltmeisterbrötchen,Keine Marke,"0,39 €",,,je St,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_126.jpg,neubrandenburg
Kürbiskernbrötchen,Keine Marke,"0,49 €",,,je St,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_127.jpg,neubrandenburg
28 Black Energy Drink,Keine Marke,"0,99 €",,"1 l = 3,96","versch. Sorten, koffeinhaltig, je 0,25-l-Dose, zzgl. 0,25 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_177.jpg,neubrandenburg
Apfeldreieck,Keine Marke,"0,69 €",,,je St,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_129.jpg,neubrandenburg
Butter-Croissant,Keine Marke,"0,49 €",,,je St,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_130.jpg,neubrandenburg
Laugenbrezel,Keine Marke,"0,39 €",,,je St,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_131.jpg,neubrandenburg
Spreewaldhof Spreelinge Unser Gurkentopf,Keine Marke,"2,79 €",,"1 kg = 3,36","je 1550-g-Glas, 830-g-Abtropfgew.",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_135.jpg,neubrandenburg
Riesa Teigwaren aus Hartweizen,Keine Marke,"0,89 €",,"1 kg = 1,78","versch. Ausformungen, je 500-g-Btl",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_139.jpg,neubrandenburg
Halberstädter Wiener Würstchen,Keine Marke,"4,79 €",,"1 kg = 19,16","6 Stück, im Kamin geräuchert, je 560-g-Glas, 250-g-Abtropfgew.",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_146.jpg,neubrandenburg
Kunella Feinkost Leinöl,Keine Marke,"1,19 €",,"1 l = 4,76",je 250-ml-Fl,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_147.jpg,neubrandenburg
Vita Cola oder Limo,Keine Marke,"0,79 €",,"1 l = 0,53","versch. Sorten, teilw. koffeinhaltig, je 1,5-l-Fl, zzgl. 0,25 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_178.jpg,neubrandenburg
Ileburger Brause,Keine Marke,"0,39 €",,"1 l = 0,78","versch. Sorten, je 0,5-l-Fl, zzgl. 0,25 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_180.jpg,neubrandenburg
Paw Patrol Bettwäsche ca. 135 x 200 cm und 80 x 80 cm,Keine Marke,"14,99 €",,,je Set,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_213.jpg,neubrandenburg
Wandregal,Keine Marke,"12,99 €",,,je St,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_235.jpg,neubrandenburg
Laugenstange,Keine Marke,"0,39 €",,,je St,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_120.jpg,neubrandenburg
Ileburger Fruit & Water,Keine Marke,"0,79 €",,"1 l = 0,53","versch. Sorten, je 1,5-l-Fl, zzgl. 0,25 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_179.jpg,neubrandenburg
Hasseröder Premium Pils,Keine Marke,"8,99 €",,"1 l = 0,90","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_185.jpg,neubrandenburg
"Berliner Kindl Jubiläumspilsener, Grapefruit, Radler naturtrüb oder alkoholfrei",Keine Marke,"10,49 €",,"1 l = 1,05","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_187.jpg,neubrandenburg
Radeberger Pilsner oder alkoholfrei,Keine Marke,"10,99 €",,"1 l = 1,10","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_188.jpg,neubrandenburg
Wernesgrüner,Keine Marke,"10,49 €",,"1 l = 1,05","versch. Sorten, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_189.jpg,neubrandenburg
Erdinger Weißbier oder Brauhaus auch Alkoholfrei,Keine Marke,"14,99 €",,"1 l = 1,50","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_192.jpg,neubrandenburg
Greizer Blue Curacao,Keine Marke,"3,99 €",,"1 l = 7,98","21% Vol., je 0,5-l-Fl",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_208.jpg,neubrandenburg
Kapuziner Weißbier,Keine Marke,"13,99 €",,"1 l = 1,40","je 20 x 0,5-l-Fl.-Kasten, zzgl. 4,50 Pfand",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_193.jpg,neubrandenburg
Wilthener Gebirgskräuter,Keine Marke,"5,29 €",,"1 l = 7,56","30% Vol. oder Sambalita Exotic-Likör 18% Vol., je 0,7-l-Fl",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_198.jpg,neubrandenburg
Rotkäppchen Flaschengärung Sekt,Keine Marke,"4,99 €",,"1 l = 6,65","versch. Sorten, je 0,75-l-Fl",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_200.jpg,neubrandenburg
Nudossi Haselnuss-Nougat-Brotaufstrich,Keine Marke,"1,29 €",,"1 kg = 6,45","36% Haselnuss, je 200-g-Becher",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_119.jpg,neubrandenburg
Petrella Schnittlauch,Keine Marke,"1,49 €",,"1 kg = 11,92",je 125-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_032.jpg,neubrandenburg
Rügener Bade Junge,Keine Marke,"2,19 €",,"1 kg = 14,60","versch. Sorten, je 150-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_033.jpg,neubrandenburg
Eberswalder Würstchen,Keine Marke,"2,49 €",,"1 kg = 9,96",je 250-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_035.jpg,neubrandenburg
Zum Dorfkrug Rote Grütze,Keine Marke,"1,99 €",,"1 kg = 5,31",je 375-g-Glas,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_036.jpg,neubrandenburg
Rücker Alter Schwede,Keine Marke,"1,59 €",,"1 kg = 15,90","Schnittkäse, 50% Fett i.Tr., je 100-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_037.jpg,neubrandenburg
Eberswalder Rindswürstchen,Keine Marke,"2,49 €",,"1 kg = 12,45",je 200-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_038.jpg,neubrandenburg
Frischli Leckermäulchen,Keine Marke,"0,65 €",,"1 kg = 4,33","Vanille, je 150-g-Becher",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_039.jpg,neubrandenburg
Havelländer Jagdwurst,Keine Marke,"4,99 €",,"1 kg = 7,13",je 700-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_040.jpg,neubrandenburg
Friki Geflügel-Jagdwurst,Keine Marke,"4,99 €",,"1 kg = 6,65",je 750-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_043.jpg,neubrandenburg
Feinos Zaziki,Keine Marke,"2,99 €",,"1 kg = 6,50",je 460-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_045.jpg,neubrandenburg
Reinert Chambelle Salami,Keine Marke,"1,99 €",,"1 kg = 24,88",je 80-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_046.jpg,neubrandenburg
Osterland Götterspeise,Keine Marke,"0,39 €",,"1 kg = 2,79","Himbeere, je 140-g-Becher",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_047.jpg,neubrandenburg
Die Thüringer Duett,Keine Marke,"1,59 €",,"1 kg = 15,90",je 2 x 50-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_048.jpg,neubrandenburg
Feinkost Reich Caviarcreme,Keine Marke,"1,29 €",,"1 kg = 18,43","mit Dill, je 70-g-Tube",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_050.jpg,neubrandenburg
Kamar Sucuk,Keine Marke,"3,99 €",,"1 kg = 15,96",je 250-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_051.jpg,neubrandenburg
Die Thüringer Leberkäse,Keine Marke,"1,29 €",,"1 kg = 12,90",je 100-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_052.jpg,neubrandenburg
Houdek Kabanos,Keine Marke,"1,79 €",,"1 kg = 11,93","versch. Sorten, je 150-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_053.jpg,neubrandenburg
Sachsenmilch Unser Buttermilch-Dessert,Keine Marke,"0,49 €",,"1 kg = 2,45","Erdbeere, je 200-g-Becher",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_054.jpg,neubrandenburg
Steinhaus Krustenbraten,Keine Marke,"1,99 €",,"1 kg = 16,58","versch. Sorten, je 120-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_055.jpg,neubrandenburg
Zuivelhoeve Duo Vla,Keine Marke,"0,69 €",,"1 kg = 3,45","Vanille & Schoko, je 200-g-Becher",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_056.jpg,neubrandenburg
Block House Brot,Keine Marke,"2,19 €",,"1 kg = 8,76","Knoblauch, je 250-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_044.jpg,neubrandenburg
Grüne Kiwi,Keine Marke,"0,33 €",,,"Kl. I, je St",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_003.jpg,neubrandenburg
Essreife Papaya,Keine Marke,"4,44 €",,,je St,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_005.jpg,neubrandenburg
