Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Pyjama,Keine Marke,"€ 7,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_115.jpg
Digitale Küchenwaage,Keine Marke,"€ 4,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_116.jpg
Schneidebrett/-Set,Keine Marke,"€ 3,59",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_117.jpg
Frisches Hähnchen-Raclette,Keine Marke,"€ 7,49",Kein vorheriger Preis,1 kg = 9.36,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_118.jpg
Dessert in Glastasse,Keine Marke,"€ 2,49",Kein vorheriger Preis,1 kg = 19.92,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_119.jpg
Men Sweatjacke,Keine Marke,"€ 9,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_120.jpg
Plüschtier The Grinch,Keine Marke,"€ 4,49",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_121.jpg
Kaviar,Keine Marke,"€ 9,99",Kein vorheriger Preis,1 kg = 666.00,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_122.jpg
Doppel-Waffeleisen,Keine Marke,"€ 19,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_123.jpg
Blockflöte,Keine Marke,,Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_124.jpg
Men Thermo-Jacke,Keine Marke,"€ 19,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_125.jpg
Masskara Rum,Keine Marke,"€ 29,99",Kein vorheriger Preis,1 l = 42.84,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_126.jpg
Eiswagen,Keine Marke,"€ 14,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_127.jpg
OptiGrill,Keine Marke,"€ 79,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_128.jpg
Auflaufform/Souffléformen-Set,Keine Marke,"€ 4,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_129.jpg
Pistazientorte,Keine Marke,"€ 4,49",Kein vorheriger Preis,1 kg = 8.98,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_130.jpg
Joghurt mit der Ecke Knusperflugzeuge,Keine Marke,"€ 0,33",Kein vorheriger Preis,1 kg = 2.20,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_131.jpg
Wildlachsfilet à la Provencal,Keine Marke,"€ 6,99",Kein vorheriger Preis,1 kg = 9.99,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_132.jpg
Körniger Frischkäse,Keine Marke,"€ 1,39",Kein vorheriger Preis,1 kg = 4.63,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_133.jpg
Samt-Kleiderbügel,Keine Marke,"€ 1,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_134.jpg
ASC Geräucherte Dänische Lachsforelle,Keine Marke,"€ 9,99",Kein vorheriger Preis,1 kg = 33.30,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_135.jpg
Allin1 Pods,Keine Marke,"€ 10,99",Kein vorheriger Preis,1 WL = 0.29,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_136.jpg
1 Paar Socken in Geschenkverpackung,Keine Marke,"€ 4,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_137.jpg
MSC Grönlandgarnelen,Keine Marke,"€ 8,99",Kein vorheriger Preis,1 kg = 9.99,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_138.jpg
Flying Ball mit LED-Beleuchtung,Keine Marke,"€ 12,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_139.jpg
Raclette Classic,Keine Marke,"€ 2,99",Kein vorheriger Preis,1 kg = 14.95,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_140.jpg
Haushalts-/Reinigungshelfer,Keine Marke,"€ 0,66",Kein vorheriger Preis,Stück = 1.00,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_141.jpg
Men Pyjama mit Hose aus Flanell,Keine Marke,"€ 9,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_142.jpg
Kashkaval Käse,Keine Marke,"€ 3,99",Kein vorheriger Preis,1 kg = 5.32,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_143.jpg
Küchenbrenner,Keine Marke,"€ 7,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_144.jpg
Lachs Carpaccio,Keine Marke,"€ 3,99",Kein vorheriger Preis,1 kg = 26.60/32.44,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_145.jpg
Tri Scooter mit LED Rollen,Keine Marke,"€ 19,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_146.jpg
Kinder-Partygetränke,Keine Marke,"€ 2,29",Kein vorheriger Preis,1 l = 3.05,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_147.jpg
Fellhocker,Keine Marke,"€ 11,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_148.jpg
Pyjama,Keine Marke,,Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_149.jpg
LED-Deckenleuchte,Keine Marke,"€ 24,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_150.jpg
Christrose,Keine Marke,"€ 2,79",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_151.jpg
Senseo Switch,Keine Marke,"€ 79,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_152.jpg
Rabattaktion,Keine Marke,,Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_153.jpg
Rotwein-/Weißwein-/ Sekt-/Wassergläser,Keine Marke,"€ 6,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_154.jpg
Silikon-Quicheform,Keine Marke,"€ 4,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_155.jpg
Tischläufer,Keine Marke,"€ 2,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_156.jpg
ASC White Tiger Garnelen,Keine Marke,"€ 3,33",Kein vorheriger Preis,1 kg = 15.14,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_157.jpg
Elektrisches Fondue,Keine Marke,"€ 14,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_158.jpg
