Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Latino Fairtrade Organic Ganze Kaffeebohnen,Keine Marke,"€ 14,95",,Kein Mengenpreis,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_113.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000113,,
Lambertz Gebäck,Keine Marke,"€ 1,49","€ 1,99",11.92 - 13.19 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_114.png,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000114,obs_0000017692|obs_0000031275|obs_0000031764,
Loacker Chocolaterie,Keine Marke,"€ 1,99","€ 3,29",13.72 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_115.png,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,ref_000115,obs_0000025257,
Lotus Biscoff Doppelkeks,Keine Marke,"€ 1,49","€ 1,89",9.93 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_116.png,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000116,obs_0000007529|obs_0000007773|obs_0000008554|obs_0000008729|obs_0000008993|obs_0000009192|obs_0000009453|obs_0000012906|obs_0000025884,
Coppenrath Klassikgebäcke,Keine Marke,"€ 1,69","€ 2,49",4.23 - 6.76 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_117.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000117,,
Duplo Knusperlen,Keine Marke,"€ 2,49","€ 2,79",25.54 / kg,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_118.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000118,obs_0000015013|obs_0000018387|obs_0000027497|obs_0000029899|obs_0000013140|obs_0000014984|obs_0000021527|obs_0000026141,obs_0000006381|obs_0000015013|obs_0000018387|obs_0000026272
Cards,Kinder,"€ 2,29","€ 2,99",17.89 / kg,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_119.png,"cat_knabbern_naschen,tag_ultra_processed",,ref_000119,obs_0000021908|obs_0000011004|obs_0000009737|obs_0000001430|obs_0000030744|obs_0000026275|obs_0000007752|obs_0000005068,obs_0000021908|obs_0000011004
Hanuta Minis oder Hanuta Riegel,Keine Marke,"€ 2,49","€ 2,993,19",11.32 - 12.45 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_120.png,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000120,obs_0000001320|obs_0000016984|obs_0000019082|obs_0000019901|obs_0000020947|obs_0000021483|obs_0000023338|obs_0000025391|obs_0000029703|obs_0000009803|obs_0000010531|obs_0000011232|obs_0000011840|obs_0000012122|obs_0000013126|obs_0000013982|obs_0000014426|obs_0000014716|obs_0000015347|obs_0000015453|obs_0000015632|obs_0000018005|obs_0000018066|obs_0000018457|obs_0000021030|obs_0000021052|obs_0000021392|obs_0000021517|obs_0000022267|obs_0000022697|obs_0000023504|obs_0000023754|obs_0000023927|obs_0000030828,
Harry Hase,Kinder,"€ 1,49","€ 1,79",27.09 / kg,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_121.png,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000121,,
Überraschungs Ei,Kinder,"€ 0,77","€ 1,19",38.50 / kg,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_122.png,"cat_knabbern_naschen,tag_ultra_processed",,ref_000122,obs_0000020997|obs_0000019723|obs_0000029629|obs_0000008279|obs_0000018904,obs_0000012307
Cerealien,Nestl,"€ 2,49","€ 3,79",5.19 - 12.45 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_123.png,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,ref_000123,obs_0000026140|obs_0000010350|obs_0000024219|obs_0000018170|obs_0000019605|obs_0000013094|obs_0000002359|obs_0000018234|obs_0000018786|obs_0000020432|obs_0000009707|obs_0000017952|obs_0000017531|obs_0000011397|obs_0000026971|obs_0000011245|obs_0000013966|obs_0000005350|obs_0000010983|obs_0000006639|obs_0000009410|obs_0000008949,obs_0000026140|obs_0000010350|obs_0000019605|obs_0000024219|obs_0000005350|obs_0000018170|obs_0000013094|obs_0000002359|obs_0000018234|obs_0000018786|obs_0000020432|obs_0000009707
Bueno oder Kinder Schokolade Minis,Kinder,"€ 2,22","€ 2,55",20.56 / kg,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_124.png,"cat_knabbern_naschen,tag_ultra_processed",,ref_000124,obs_0000028794|obs_0000027130|obs_0000006189|obs_0000018508|obs_0000010392|obs_0000025061|obs_0000027134|obs_0000016896|obs_0000021012|obs_0000014877|obs_0000014893|obs_0000006733|obs_0000019141|obs_0000029470|obs_0000019294|obs_0000021413|obs_0000023533|obs_0000005258|obs_0000021831|obs_0000015689|obs_0000017807|obs_0000011667|obs_0000009658|obs_0000019960|obs_0000020113|obs_0000013983|obs_0000009910|obs_0000005831|obs_0000030475|obs_0000028433|obs_0000030547|obs_0000006019|obs_0000020437|obs_0000002122|obs_0000014418|obs_0000014426|obs_0000000091|obs_0000024683|obs_0000008307|obs_0000004232|obs_0000000138|obs_0000000230|obs_0000010531|obs_0000016680|obs_0000010558|obs_0000012629|obs_0000014716|obs_0000004491|obs_0000008595|obs_0000004659,
Bueno Eggs,Kinder,"€ 2,22","€ 2,49",27.75 / kg,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_125.png,"cat_knabbern_naschen,tag_ultra_processed",,ref_000125,obs_0000011667|obs_0000010392|obs_0000013983|obs_0000021413|obs_0000021831|obs_0000009639|obs_0000024391,
Kölln Haferflocken,Keine Marke,"€ 1,19","€ 1,69",2.38 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_126.png,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",BLS-C133000,ref_000126,obs_0000027844|obs_0000028094|obs_0000002644|obs_0000002784|obs_0000007578|obs_0000010156|obs_0000010543|obs_0000012478|obs_0000014183|obs_0000014404|obs_0000024541,obs_0000027844|obs_0000028094
Schwartau Konfitüre Extra oder Samt,Keine Marke,"€ 1,99","€ 2,69",4.85 - 7.37 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_127.png,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000127,obs_0000030114|obs_0000006469|obs_0000027487|obs_0000005925|obs_0000010153|obs_0000012134|obs_0000012719|obs_0000013534|obs_0000024979|obs_0000024981|obs_0000025861|obs_0000000136|obs_0000001855|obs_0000007648|obs_0000010389|obs_0000011039|obs_0000011622|obs_0000011892|obs_0000012892|obs_0000013330|obs_0000013535|obs_0000013613|obs_0000014026|obs_0000014649|obs_0000017794|obs_0000018310|obs_0000024320,
Clarky s Nusskernmischung Mandeln naturbelassen oder Cashewkerne,Keine Marke,"€ 2,49","€ 2,99",12.45 / kg,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_128.png,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000128,obs_0000000269|obs_0000001471|obs_0000001641|obs_0000001672|obs_0000002763|obs_0000002909|obs_0000003312|obs_0000003692|obs_0000004119|obs_0000004546|obs_0000007620|obs_0000007960|obs_0000009521|obs_0000010161|obs_0000012712|obs_0000013108|obs_0000016173|obs_0000016863|obs_0000017572|obs_0000017645|obs_0000018531|obs_0000018746|obs_0000019565|obs_0000020954|obs_0000022308|obs_0000022728|obs_0000023372|obs_0000024347|obs_0000024457|obs_0000025239|obs_0000025339,
Ben s Original Express-Reis,Keine Marke,"€ 1,49","€ 2,29",5.96 - 6.77 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_129.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_reis,tag_ultra_processed,tag_whole_food",,ref_000129,obs_0000027802|obs_0000029570|obs_0000005154|obs_0000028140|obs_0000005713|obs_0000002540|obs_0000008522|obs_0000011376|obs_0000017530|obs_0000018958|obs_0000019777|obs_0000020211|obs_0000021811|obs_0000022582|obs_0000023000|obs_0000029312|obs_0000008223|obs_0000008352|obs_0000008780|obs_0000008971|obs_0000009433|obs_0000009563|obs_0000011869|obs_0000012774|obs_0000013576|obs_0000014027|obs_0000014692|obs_0000015909|obs_0000016324|obs_0000017882|obs_0000018030|obs_0000018706|obs_0000018823|obs_0000019136|obs_0000019525|obs_0000019642|obs_0000019955|obs_0000020283|obs_0000020393|obs_0000020709|obs_0000023674|obs_0000023832|obs_0000024162|obs_0000024899|obs_0000024959|obs_0000025132|obs_0000025175|obs_0000025918|obs_0000026556|obs_0000026643,obs_0000005154|obs_0000027802|obs_0000029570
Hengstenberg Knax Gewürzgurken,Keine Marke,"€ 1,79","€ 2,99",4.97 / kg,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_130.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,ref_000130,obs_0000027804|obs_0000001198|obs_0000014367|obs_0000026679|obs_0000026796|obs_0000031277,obs_0000027804
Hela Curry Gewürzketchup,Keine Marke,"€ 1,99","€ 3,39",2.49 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_131.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",BLS-R141200,ref_000131,obs_0000029861,obs_0000029861
Mazola Keimöl,Keine Marke,"€ 3,49","€ 4,49",4.65 / l,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_132.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_tk_gemuese,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,ref_000132,obs_0000028814|obs_0000007791|obs_0000011798|obs_0000014639|obs_0000024892,obs_0000028814
Mineralwasser,Adelholzener,"€ 11,98","€ 15,98",0.50 / l,Classic oder SanftEinzelpreis: 7.99 (0.67 / l),Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_133.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000133,obs_0000026968|obs_0000026664|obs_0000026154|obs_0000008247|obs_0000012857|obs_0000029261|obs_0000011860|obs_0000008799|obs_0000008287|obs_0000014433|obs_0000026730|obs_0000032348|obs_0000024697|obs_0000023689|obs_0000029331|obs_0000011415|obs_0000029335|obs_0000026781|obs_0000031901|obs_0000025780|obs_0000014006|obs_0000007883|obs_0000009431|obs_0000009965|obs_0000019710|obs_0000024332|obs_0000031507|obs_0000031508|obs_0000007983|obs_0000026927|obs_0000010569|obs_0000013150|obs_0000025963|obs_0000025983|obs_0000003475|obs_0000027058|obs_0000018891|obs_0000031699|obs_0000031702|obs_0000027095|obs_0000025075|obs_0000026620|obs_0000027141|obs_0000022613|obs_0000027760|obs_0000029298|obs_0000028811|obs_0000007326|obs_0000006336|obs_0000017600,obs_0000026664|obs_0000026154|obs_0000008247|obs_0000012857|obs_0000029261|obs_0000011860|obs_0000008799|obs_0000008287|obs_0000014433|obs_0000026730|obs_0000032348|obs_0000024697|obs_0000023689|obs_0000029331|obs_0000011415|obs_0000029335|obs_0000026781|obs_0000031901|obs_0000025780|obs_0000014006|obs_0000007883|obs_0000009431|obs_0000009965|obs_0000019710|obs_0000024332|obs_0000031507|obs_0000031508|obs_0000007983|obs_0000026927|obs_0000010569|obs_0000026968|obs_0000013150|obs_0000025963|obs_0000025983|obs_0000003475|obs_0000027058|obs_0000018891|obs_0000031699|obs_0000031702|obs_0000027095|obs_0000025075|obs_0000026620
Löwenbräu Original oder Kulmbacher Edelherb Pils,Keine Marke,"€ 21,98","€ 31,9836,98",1.70 / l,je nach regionaler VerfügbarkeitEinzelpreis: 15.99 - 18.49 (1.60 - 1.85 / l),Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_134.png,"cat_getraenke,diet_gluten_free,tag_ultra_processed",,ref_000134,obs_0000027887|obs_0000028528|obs_0000024879|obs_0000000370|obs_0000002827|obs_0000003854|obs_0000004281|obs_0000004708|obs_0000007913|obs_0000008223|obs_0000008352|obs_0000008780|obs_0000008971|obs_0000009433|obs_0000009563|obs_0000009566|obs_0000009611|obs_0000010201|obs_0000010595|obs_0000011869|obs_0000011894|obs_0000012317|obs_0000012727|obs_0000012774|obs_0000013182|obs_0000013576|obs_0000014027|obs_0000014466|obs_0000014692|obs_0000015103|obs_0000015772|obs_0000015909|obs_0000016324|obs_0000018030|obs_0000018181|obs_0000018706|obs_0000018823|obs_0000019136|obs_0000019525|obs_0000019642|obs_0000019955|obs_0000020283|obs_0000020393|obs_0000020709|obs_0000022281|obs_0000022701|obs_0000023674|obs_0000023832|obs_0000024162|obs_0000024189,
Schneider Weisse Original,Keine Marke,"€ 14,99","€ 20,99",1.50 / l,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_135.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000135,obs_0000027548|obs_0000008223|obs_0000008352|obs_0000008780|obs_0000008971|obs_0000009433|obs_0000009563|obs_0000011869|obs_0000012774|obs_0000013576|obs_0000014027|obs_0000014692|obs_0000015909|obs_0000016324|obs_0000018030|obs_0000018706|obs_0000018823|obs_0000019136|obs_0000019525|obs_0000019642|obs_0000019955|obs_0000020283|obs_0000020393|obs_0000020709|obs_0000023674|obs_0000023832|obs_0000024162|obs_0000024899|obs_0000024959|obs_0000025132|obs_0000025175|obs_0000025918|obs_0000026556|obs_0000026643|obs_0000026757|obs_0000026857|obs_0000027023|obs_0000029264|obs_0000031227|obs_0000031439|obs_0000032025|obs_0000032039|obs_0000032341,obs_0000027548
Karamalz,Keine Marke,"€ 11,99","€ 13,99",1.20 / l,alkoholfreies Malzgetränk,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_136.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000136,obs_0000028331|obs_0000028681|obs_0000029906,obs_0000028331|obs_0000028681|obs_0000029906
Albi Saft oder Nektar,Keine Marke,"€ 1,49","€ 2,49",Kein Mengenpreis,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_137.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000137,obs_0000006172|obs_0000006538|obs_0000005611|obs_0000005227|obs_0000005785|obs_0000013579|obs_0000028428|obs_0000029905|obs_0000009646|obs_0000015478|obs_0000015631|obs_0000016440|obs_0000017667|obs_0000018748|obs_0000019567|obs_0000020961|obs_0000023112|obs_0000023745|obs_0000024271|obs_0000024510|obs_0000024912|obs_0000025269|obs_0000025801|obs_0000026109|obs_0000026558|obs_0000030382|obs_0000031336|obs_0000031511|obs_0000031902,obs_0000005611|obs_0000006172|obs_0000006538
Chiemseer Hell,Keine Marke,"€ 1,2","€ 1,29",2.- / l,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_138.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000138,obs_0000008222|obs_0000024442|obs_0000025838|obs_0000029205|obs_0000008104|obs_0000009231|obs_0000009361|obs_0000009987|obs_0000011440|obs_0000013179|obs_0000025477|obs_0000026677|obs_0000026794|obs_0000031939|obs_0000031951|obs_0000032327,obs_0000008222|obs_0000024442
Spezi Cola oder Limonaden,Paulaner,"€ 0,69","€ 0,85",2.09 / l,"teilw. koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_139.png,"cat_getraenke,tag_ultra_processed",,ref_000139,obs_0000012309|obs_0000010353|obs_0000031300|obs_0000000637|obs_0000025279|obs_0000021337|obs_0000026030|obs_0000024448|obs_0000008218|obs_0000008367|obs_0000024773|obs_0000012503|obs_0000008469|obs_0000004390|obs_0000008565|obs_0000020863|obs_0000000445|obs_0000016900|obs_0000025142|obs_0000025164|obs_0000029364|obs_0000004817|obs_0000002828|obs_0000000810|obs_0000015211|obs_0000019369|obs_0000015279|obs_0000001014|obs_0000025941|obs_0000015771|obs_0000017889|obs_0000026099|obs_0000026153|obs_0000007851|obs_0000026303|obs_0000020188|obs_0000026353|obs_0000016164|obs_0000024414|obs_0000003963|obs_0000024450|obs_0000024565,obs_0000005043|obs_0000005598
Capri Sun,Keine Marke,"€ 3,49","€ 4,29",1.75 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_140.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,ref_000140,obs_0000005244,obs_0000005244
Fanta Sprite oder Mezzo Mix,Keine Marke,"€ 1,29","€ 1,59",1.03 / l,"teilw. koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_141.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000141,obs_0000026170|obs_0000027137|obs_0000028111|obs_0000028806|obs_0000029483|obs_0000029722|obs_0000030168|obs_0000006697|obs_0000006897|obs_0000032195|obs_0000010566|obs_0000014430|obs_0000005228|obs_0000000515|obs_0000021501|obs_0000021832|obs_0000023925|obs_0000013574,obs_0000026170
Bree Weine,Keine Marke,"€ 2,99","€ 5,49",3.99 / l,"versch. Sorten, Frankreich, Weißwein, halbtrocken",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_142.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,ref_000142,obs_0000025095|obs_0000025198|obs_0000026136,
Tullamore Dew Irish Whiskey,Keine Marke,"€ 13,99","€ 18,99",19.99 / l,40 % Vol.,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_143.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000143,obs_0000006344|obs_0000005417|obs_0000007817|obs_0000008202|obs_0000009782|obs_0000010190|obs_0000010756|obs_0000012077|obs_0000013591|obs_0000016741|obs_0000017850|obs_0000017967|obs_0000019111|obs_0000019930|obs_0000020421|obs_0000021363|obs_0000024704|obs_0000025592|obs_0000026938|obs_0000031886,obs_0000005417|obs_0000006344
Premium Vodka,Keine Marke,"€ 4,99","€ 6,49",9.98 / l,40 % Vol.,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_144.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000144,obs_0000024261|obs_0000016170|obs_0000017357|obs_0000002689|obs_0000008159|obs_0000008350|obs_0000008766|obs_0000008866|obs_0000009237|obs_0000009329|obs_0000010578|obs_0000011041|obs_0000011621|obs_0000011877|obs_0000014190|obs_0000017893|obs_0000018888|obs_0000019707|obs_0000020903|obs_0000022553|obs_0000022973|obs_0000024973|obs_0000026481|obs_0000031498|obs_0000032338|obs_0000005238,obs_0000024261
Sheridan s Original Coffee Layered Liqueur,Keine Marke,"€ 9,99","€ 13,99",19.98 / l,"15,5 % Vol.",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_145.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000145,obs_0000008223|obs_0000008352|obs_0000008780|obs_0000008971|obs_0000009433|obs_0000009563|obs_0000011869|obs_0000012774|obs_0000013160|obs_0000013576|obs_0000014027|obs_0000014692|obs_0000015909|obs_0000016324|obs_0000018030|obs_0000018706|obs_0000018823|obs_0000019136|obs_0000019525|obs_0000019642|obs_0000019955|obs_0000020283|obs_0000020393|obs_0000020709|obs_0000023674|obs_0000023832|obs_0000024162|obs_0000024899|obs_0000024959|obs_0000025132|obs_0000025175|obs_0000025918|obs_0000026556|obs_0000026643|obs_0000026757|obs_0000026857|obs_0000027023|obs_0000029264|obs_0000031227|obs_0000031439|obs_0000032025|obs_0000032039|obs_0000032341,
Apfelschorle,Keine Marke,"€ 0,79",,Kein Mengenpreis,,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_146.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",BLS-D7A7800,ref_000146,obs_0000000865|obs_0000001226|obs_0000001227|obs_0000001229|obs_0000001230|obs_0000001473|obs_0000001474|obs_0000001476|obs_0000001478|obs_0000002250|obs_0000002942|obs_0000010570|obs_0000011011|obs_0000013151|obs_0000026434|obs_0000027758|obs_0000005808,obs_0000000865|obs_0000001226|obs_0000001227|obs_0000001229|obs_0000001230|obs_0000001473|obs_0000001474|obs_0000001476|obs_0000001478|obs_0000002250|obs_0000002942|obs_0000010570|obs_0000011011|obs_0000013151|obs_0000026434|obs_0000027758
Mineralwasser,Keine Marke,"€ 0,49",,0.33 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_147.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000147,obs_0000003475|obs_0000007883|obs_0000007983|obs_0000008247|obs_0000008287|obs_0000008799|obs_0000009431|obs_0000009965|obs_0000010569|obs_0000011415|obs_0000011860|obs_0000012857|obs_0000013150|obs_0000014006|obs_0000014433|obs_0000018891|obs_0000019710|obs_0000023689|obs_0000024332|obs_0000024697|obs_0000025075|obs_0000025780|obs_0000025963|obs_0000025983|obs_0000026154|obs_0000026620|obs_0000026664|obs_0000026730|obs_0000026781|obs_0000026927|obs_0000026968|obs_0000027058|obs_0000027095|obs_0000029261|obs_0000029331|obs_0000029335|obs_0000031507|obs_0000031508|obs_0000031699|obs_0000031702|obs_0000031901|obs_0000032348|obs_0000006336|obs_0000007326|obs_0000027141|obs_0000027359|obs_0000027542|obs_0000027760|obs_0000028478|obs_0000028811,obs_0000003475|obs_0000007883|obs_0000007983|obs_0000008247|obs_0000008287|obs_0000008799|obs_0000009431|obs_0000009965|obs_0000010569|obs_0000011415|obs_0000011860|obs_0000012857|obs_0000013150|obs_0000014006|obs_0000014433|obs_0000018891|obs_0000019710|obs_0000023689|obs_0000024332|obs_0000024697|obs_0000025075|obs_0000025780|obs_0000025963|obs_0000025983|obs_0000026154|obs_0000026620|obs_0000026664|obs_0000026730|obs_0000026781|obs_0000026927|obs_0000026968|obs_0000027058|obs_0000027095|obs_0000027760|obs_0000029025|obs_0000029261|obs_0000029331|obs_0000029335|obs_0000031507|obs_0000031508|obs_0000031699|obs_0000031702|obs_0000031901|obs_0000032348
Pepsi oder Schwip Schwap,Keine Marke,"€ 0,88","€ 1,49",0.70 / l,"koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_148.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed",,ref_000148,obs_0000006537|obs_0000006171|obs_0000006001|obs_0000026305|obs_0000027851|obs_0000029484|obs_0000029762|obs_0000021034,
Ready to Drink,Keine Marke,"€ 1,99","€ 2,69",6.03 / l,versch. Sorten 10 % Vol.,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_149.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000149,obs_0000025667|obs_0000024770|obs_0000031938|obs_0000014002|obs_0000021407|obs_0000024548,obs_0000025667
WC-Frisch Duftspüler,Keine Marke,"€ 4,79","€ 6,89",23.95 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_150.png,"cat_drogerie,diet_lactose_free,diet_vegetarian,tag_whole_food",,ref_000150,obs_0000027212|obs_0000005842|obs_0000008726|obs_0000009190|obs_0000013195|obs_0000025120,
