Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Keine Marke,Textil-Wandbild Blumenfrau,"€ 19,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_367.jpg
BLAUMANN,Küchenwaage,"€ 7,99",UVP 17.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_368.jpg
SPICE SOUL,Frischhaltedosen 2 5 l,"€ 2,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_369.jpg
BLAUMANN,Kaffee- und Teebereiter,"€ 7,99",UVP 14.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_370.jpg
BLAUMANN,Kochtopf ca 24 cm,"€ 14,99",UVP 34.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_371.jpg
BLAUMANN,Bratpfanne ca 28 cm,"€ 14,99",UVP 46.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_372.jpg
SODASTREAM,Wassersprudler GAIA,"€ 39,99",UVP 99.00,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_373.jpg
Keine Marke,Textil-Wandbild Löwe,"€ 19,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_374.jpg
BRITA,Wasserfilter-Kartuschen MAXTRA PRO PURE PERFORM,"€ 27,99",UVP 47.69,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_375.jpg
Keine Marke,Cappuccino-Gläser Bubble,"€ 3,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_376.jpg
KEEEPER,Aufbewahrungsbox Stitch,"€ 7,99",UVP 12.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_377.jpg
Keine Marke,Besteck-Set Budapest,"€ 9,99",UVP 24.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_378.jpg
SPICE SOUL,Besteck-Set,"€ 3,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_379.jpg
BLAUMANN,Messer-Set,"€ 9,99",UVP 23.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_380.jpg
Keine Marke,Trinkgläser Bubble,"€ 3,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_381.jpg
BLAUMANN,Kochtopf ca 26 cm,"€ 17,99",UVP 41.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_383.jpg
Keine Marke,Textil-Wandbild Elefant,"€ 19,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_384.jpg
BRITA,Tischwasserfilter Marella,"€ 14,99",UVP 28.69,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_385.jpg
SPICE SOUL,Frischhaltedosen 0 5 l,"€ 2,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_387.jpg
BLAUMANN,Kasserolle ca 26 cm,"€ 17,99",UVP 39.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_388.jpg
SPICE SOUL,Frischhaltedosen 2 l,"€ 2,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_389.jpg
SPICE SOUL,Schalen,"€ 3,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_390.jpg
SODASTREAM,Kunststoff-Flaschen FUSE,"€ 9,99",UVP 26.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_391.jpg
KEEEPER,Profi-Klappbox,"€ 7,99",UVP 21.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_392.jpg
K-CLASSIC,Bodenreinigungstücher feucht,"€ 2,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_393.jpg
SPICE SOUL,Teller,"€ 3,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_394.jpg
BLAUMANN,Kochtopf ca 16 cm,"€ 9,99",UVP 23.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_395.jpg
BLAUMANN,Bratpfanne ca 24 cm,"€ 12,99",UVP 34.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_397.jpg
Keine Marke,Trinkgläser-Set,"€ 5,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_398.jpg
SPICE SOUL,Isolierkanne ca 950 ml,"€ 4,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_402.jpg
GOURMETMAXX,Glas-Frischhaltedosen-Set Klick-it,"€ 7,99",UVP 19.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_403.jpg
Keine Marke,Kinder-Cozy-Hoodie Stitch,"€ 9,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_404.jpg
KUNIBOO,Kinder-Socken,"€ 4,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_405.jpg
KINGSHILL,Damen-T-Shirt,"€ 4,99",UVP 19.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_406.jpg
Keine Marke,Klebefilme,"€ 1,00",,1 m = 0.02,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_407.jpg
WRANGLER,Sneakersocken,"€ 5,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_408.jpg
Keine Marke,Kinder-Sweatpullover Naruto,"€ 7,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_409.jpg
CAT,Herren-Boxershorts,"€ 7,99",14.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_410.jpg
PAKLITE,Sport-Reisetasche,"€ 14,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_411.jpg
Keine Marke,Kinder-Unterhemden Naruto,"€ 4,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_412.jpg
Keine Marke,Sekundenkleber,"€ 2,00",,1 kg = 111.12,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_413.jpg
Keine Marke,Schere,"€ 1,00",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_414.jpg
KINGSHILL,Herren-Sneaker,"€ 14,99",UVP 39.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_417.jpg
KINGSHILL,Damen-Longweste,"€ 14,99",UVP 59.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_419.jpg
OYANDA,Damen-Slips,"€ 9,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_420.jpg
PAKLITE,Bordtasche,"€ 14,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_421.jpg
PAKLITE,Trolley S,"€ 29,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_423.jpg
Keine Marke,Haftbandage,"€ 1,00",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_425.jpg
KUNIBOO,Kinder-Unterhemden,"€ 9,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_426.jpg
PAKLITE,Trolley M,"€ 39,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_427.jpg
KINGSHILL,Herren-Poloshirt,"€ 7,99",UVP 29.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_428.jpg
CAT,Herren-Arbeitssocken,"€ 4,99",UVP 12.00,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_429.jpg
LIQUI MOLY,Leichtlauf-Motorenöl 10W-40 Nr 1,"€ 19,99",UVP 29.99,1 l = 4.00,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_430.jpg
Keine Marke,Kinder-Sweathose Naruto,"€ 7,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_431.jpg
TREKK STAR,Herren-Trekkingschuhe,"€ 12,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_435.jpg
MY PROJECT,AdBlue,"€ 4,44",,1 l = 0.89,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_436.jpg
Keine Marke,Bausteinebeutel,"€ 8,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_437.jpg
PAKLITE,Beauty Case,"€ 19,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_438.jpg
Keine Marke,Fusselrolle,"€ 1,00",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_439.jpg
OYANDA,Damen-Spaghettiträgerhemden,"€ 9,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_440.jpg
OSANN,Rückenlehnen-Organizer,"€ 9,99",UVP 17.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_441.jpg
S OLIVER,Quarter-Socken,"€ 6,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_443.jpg
K-CLASSIC,CO2-Zylinderfüllung,"€ 4,99",5.55,1 kg = 11.75,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_444.jpg
WRANGLER,Tennissocken,"€ 6,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_446.jpg
Keine Marke,Pflasterbox Erste Hilfe,"€ 1,00",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_448.jpg
Keine Marke,Kinder-Sweathose Stitch,"€ 7,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_449.jpg
KUNIBOO,Kinder-Boxershorts,"€ 9,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_450.jpg
KINGSHILL,Herren-Weste,"€ 14,99",UVP 49.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_451.jpg
BEBECONFORT,Kinder-Autositz Eros i-Safe,"€ 59,99",UVP 99.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_452.jpg
FRUIT OF THE LOOM,Herren-T-Shirts,"€ 17,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_453.jpg
S OLIVER,Sneaker-Socken,"€ 6,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_454.jpg
Keine Marke,Kinder-Pyjama Stitch,"€ 7,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_455.jpg
FISHER-PRICE,Schlummer-Otter,"€ 24,99",UVP 48.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_456.jpg
Keine Marke,Vorratsdosen,"€ 2,00",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_458.jpg
Keine Marke,Schüssel,"€ 2,00",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_462.jpg
LIV BO,Kuscheldecke,"€ 5,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_463.jpg
Keine Marke,Müslischale,"€ 2,00",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_464.jpg
Keine Marke,Kinder-Unterhemden Stitch,"€ 4,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_465.jpg
KINGSHILL,Herren-Sweatshirt -troyer,"€ 9,99",UVP 49.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_467.jpg
Keine Marke,Kinder-Pyjama Naruto,"€ 7,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_468.jpg
KINGSHILL,Herren-Sweathose,"€ 9,99",UVP 49.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_469.jpg
KUNIBOO,Kinder-Slips,"€ 6,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_470.jpg
PAKLITE,Trolley-Reisetasche,"€ 29,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_471.jpg
PAKLITE,Trolley L,"€ 49,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_472.jpg
KINGSHILL,Herren-Retroboxer,"€ 7,99",UVP 19.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_473.jpg
UHU,Luftentfeuchter- Nachfüllbeutel,"€ 1,99",,1 kg = 4.43,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_475.jpg
OSANN,Mal- und Reise-Tablett,"€ 9,99",UVP 15.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_476.jpg
Keine Marke,Kinder-Langarmshirt Stitch,"€ 4,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_479.jpg
KINGSHILL,Damen-Leggings,"€ 7,99",UVP 29.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_480.jpg
LIQUI MOLY,Motorenöl 5W-30 Nr 1 Longlife III,"€ 39,99",UVP 56.99,1 l = 8.00,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_482.jpg
WALSER,Kindersitzerhöhung Raffi,"€ 12,99",UVP 16.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_483.jpg
KINGSHILL,Herren-T-Shirt,"€ 4,99",UVP 19.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_484.jpg
SPICE SOUL,Geschirrtücher,"€ 5,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_485.jpg
Keine Marke,Kinder-Langarmshirt Naruto,"€ 4,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_488.jpg
K-CLASSIC,QuickClick-Zylinderfüllung,"€ 5,99",,1 kg = 14.10,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_489.jpg
TREKK STAR,Damen-Trekkingschuhe,"€ 12,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_490.jpg
Keine Marke,Kinder-Sweatpullover Stitch,"€ 7,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_491.jpg
UHU,Luftentfeuchter,"€ 3,99",,1 kg = 8.87,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_492.jpg
Keine Marke,Teeglas,"€ 2,00",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_495.jpg
PAKLITE,Rucksack,"€ 14,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 05.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-05,2026-02-11,images_kaufland/kaufland_offer_496.jpg
NESCAF,Gold,"€ 11,99",,1 kg = 59.95 - 63.11,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_613.jpg
K-PURLAND,Kasseler Minutensteaks XXL,"€ 5,99",,1 kg = 7.49,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_615.jpg
TULLAMORE DEW,Irish Whiskey,"€ 13,89",18.99,1 l = 19.85,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_616.jpg
K-CLASSIC,Räucherscheiben,"€ 1,39",1.55,1 kg = 9.27,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_618.jpg
MAGGI,Asia- oder Wirtshaus-Snack,"€ 0,99",,1 kg = 5.83 - 8.32,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_619.jpg
K-CLASSIC,Backofen-Snacks,"€ 1,59",2.19,1 kg = 6.36,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_620.jpg
OUZO 12 oder GOLD 12,Anisspirituose oder -likör,"€ 9,49",,1 l = 13.56,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_621.jpg
MILKA,Choco oder Sensations,"€ 1,99",2.99,1 kg = 7.66 - 13.27,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_622.jpg
Keine Marke,Südafrik Zitronen,"€ 0,99",1.49,1 kg = 1.98,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_623.jpg
ALWAYS,Slipeinlagen Big-Pack,"€ 4,00",5.18,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_624.jpg
DREAMIES oder WHISKAS,Katzensnack,"€ 2,69",,1 kg = 14.95 - 22.42,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_626.jpg
Keine Marke,Chrysantheme in Manschette,"€ 4,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_627.jpg
Keine Marke,Calla oder Flamingoblume,"€ 8,88",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 09.02. bis 11.02. in deiner Kaufland-Filiale.,2026-02-09,2026-02-11,images_kaufland/kaufland_offer_629.jpg
