Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Chio Dip,,1.49 €,statt 2.49,7.45 / l,Hot Cheese oder Mild Salsa,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_105.png
M&M's,,1.79 €,statt 2.89,11.93 - 13.98 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_106.png
Frosty Chicken Eis,,2.99 €,UVP 3.99,42.71 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_107.png
Müller Müllermilch Shake,,0.79 €,UVP 1.49,1.98 / l,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_108.png
Anheuser-Busch Bud,,1.25 €,UVP 1.29,3.03 / l,,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_109.png
Ready to Drink,,1.99 €,,7.96 / l,"versch. Sorten, 10% Vol.",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_110.png
Powerade,,0.99 €,statt 1.49,1.98 / l,"funktionales Sportgetränk, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_111.png
Dr. Pepper,,0.89 €,,2.70 / l,"koffeinhaltiges Erfrischungsgetränk, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_112.png
Coppenrath & Wiese American Bakery,,3.99 €,UVP 4.99,7.53 - 12.67 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_113.png
Dunkin Donuts,,3.99 €,UVP 4.99,13.62 - 13.85 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_114.png
Donut Cheeseburger Style,,0.99 €,,,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_115.png
Donut,,2.22 €,statt 3.54,6.73 / kg,versch. Sorten Einzelpreis: 0.59,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_116.png
Captain Morgan Original Spiced Gold,,9.99 €,statt 12.99,14.27 / l,35% Vol.,Nein,"Wochenangebote gültig von Montag, 02.02.26 - Samstag, 07.02.26",02.02.26,07.02.26,images_netto/netto_offer_117.png
