Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Flex Schlauch,Keine Marke,"€ 17,99",,"pro Einheit = 17,99","inkl. Impulsspritze und Anschlüsse, kein Verdrehen und Verknoten des Schlauches, Verlängert sich durch Wasserdruck von ca. 7,2 m auf max. ca. 15 m oder von ca. 14,8 m auf max. ca. 30 m, ca.: 15 m / ca.: 30 m",Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_234.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000234,,
Solar Wandleuchten,Keine Marke,"€ 9,99",,"pro Einheit = 9,99","mit Infrarot Bewegungsmelder, ca. 120 Grad Abstrahlwinkel,25 LEDs, 270 Lumen, 12 LEDs, 150 Lumen, Solarpanel Zuleitung ca. 2,3 m",Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_235.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000235,,
Fliegengitter oder Pollenschutzvlies,Keine Marke,"€ 2,99",,"pro Einheit = 2,99","reißfest und witterungsbeständig, universell kürzbar, auch in weiß",Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_236.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000236,,
Fliegen- oder Mottenabwehr,Keine Marke,"€ 3,99","€ 4,69","pro Einheit = 3,99","¹Biozidprodukte vorsichtig verwenden. Vor Gebrauch stets Etikett und Produktinformation lesen., Fruchtfliegen-Falle, Fenster Fliegenfalle transparent, Lebensmittelmotten-Box, Motivfliegenfalle Schmetterling",Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_237.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000237,,
Pointee Pasta,Keine Marke,"€ 1,19",,"1 kg = 2,38",,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_238.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_nudeln,tag_ultra_processed,tag_whole_food",,,ref_000238,obs_0000020003|obs_0000035104|obs_0000028733|obs_0000022097|obs_0000002663|obs_0000034419|obs_0000017082|obs_0000021187|obs_0000034026|obs_0000026899|obs_0000018196|obs_0000018708|obs_0000016662|obs_0000028496|obs_0000011092|obs_0000014165|obs_0000019293|obs_0000019845|obs_0000020368|obs_0000025518|obs_0000028607|obs_0000018893|obs_0000017359|obs_0000016866,
Kikkoman Sojasauce,Keine Marke,"€ 5,99","€ 6,99","1 l = 11,98",,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_239.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000239,obs_0000030661|obs_0000034505|obs_0000010679,obs_0000030661|obs_0000034505|obs_0000010679
Mondamin Soßenbinder,Keine Marke,"€ 1,59","€ 1,79","1 kg = 6,36",hell oder dunkel,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_240.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000240,obs_0000029301|obs_0000034893|obs_0000005560|obs_0000028735,obs_0000034893|obs_0000029301|obs_0000028735
Zentis Frühstücks-Konfitüre Extra,Keine Marke,"€ 1,29","€ 1,99","pro Einheit = 6,14",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_241.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000241,obs_0000005754|obs_0000006832|obs_0000029031|obs_0000015009|obs_0000026852|obs_0000028974|obs_0000014194|obs_0000012688|obs_0000010707|obs_0000008202|obs_0000002069|obs_0000014367|obs_0000026193|obs_0000000136|obs_0000015501|obs_0000012446|obs_0000015088|obs_0000016124|obs_0000013624|obs_0000019269|obs_0000011593|obs_0000013180|obs_0000012176|obs_0000013749|obs_0000014805,obs_0000005754|obs_0000006832|obs_0000028974|obs_0000029031
Saucen,Maggi,"€ 1,0","€ 1,49","1 l = 2,00",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_242.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000242,obs_0000018997|obs_0000021048|obs_0000020229|obs_0000021893|obs_0000031668|obs_0000017954|obs_0000031874|obs_0000022221|obs_0000018996|obs_0000008914|obs_0000022876,obs_0000018997|obs_0000021048|obs_0000020229|obs_0000021893|obs_0000031668
Tillman s Toasty,Keine Marke,"€ 3,33","€ 3,99","1 kg = 11,89","tiefgekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_243.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000243,obs_0000023746|obs_0000024164|obs_0000020359|obs_0000022983|obs_0000002135|obs_0000016696|obs_0000021847|obs_0000021178,obs_0000023746|obs_0000024164|obs_0000020359|obs_0000022983|obs_0000002135|obs_0000016696|obs_0000021847|obs_0000021178
Knäckebrot,Wasa,"€ 1,99","€ 2,39","pro Einheit = 9,95",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_244.jpg,cat_grundnahrung,,BLS-B6A2000,ref_000244,obs_0000010533|obs_0000010283|obs_0000013278|obs_0000000663|obs_0000026860|obs_0000034950|obs_0000006307|obs_0000032654,obs_0000000663|obs_0000006307|obs_0000010533|obs_0000010283|obs_0000013278
Palmolive Spülmittel,Keine Marke,"€ 1,29","€ 1,69","1 l = 1,72 - 2,58",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_245.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000245,obs_0000026625|obs_0000033283|obs_0000026922|obs_0000033613|obs_0000033075|obs_0000027765|obs_0000032854|obs_0000008823|obs_0000033493,obs_0000026625|obs_0000026922
Airwick Freshmatic,Keine Marke,"€ 6,99",,"1 l = 13,98",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_246.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000246,obs_0000010765|obs_0000012883|obs_0000013204,obs_0000010765|obs_0000012883|obs_0000013204
Bacardi,Keine Marke,"€ 11,49","€ 14,49","1 l = 16,41",versch. Sorten 27 - 37.5% Vol. GRATIS Glas!,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_247.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000247,obs_0000007905|obs_0000032448|obs_0000034428,
Active O2 Erfrischungsgetränk,Keine Marke,"€ 1,2","€ 1,19","1 l = 1,33",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_248.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000248,obs_0000026061|obs_0000014298|obs_0000031345|obs_0000032024|obs_0000030681|obs_0000034654|obs_0000011154|obs_0000018552|obs_0000017948|obs_0000010013|obs_0000014624|obs_0000015906|obs_0000009895|obs_0000009513|obs_0000022058|obs_0000022185|obs_0000023728|obs_0000013619|obs_0000008378|obs_0000011968|obs_0000005826|obs_0000023744|obs_0000015052|obs_0000023247|obs_0000009431|obs_0000024155|obs_0000024168|obs_0000010736|obs_0000015479|obs_0000012664|obs_0000013177|obs_0000012413,obs_0000026061|obs_0000014298
Überraschungs Ei,Kinder,"€ 0,99","€ 1,19","1 kg = 49,50",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_249.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000249,obs_0000008833|obs_0000021198|obs_0000020379|obs_0000032165|obs_0000022472,obs_0000012861|obs_0000030986|obs_0000032165
Fruucs gefriergetrocknete Früchte,Keine Marke,"€ 4,99",,"1 kg = 99,80 - 166,33",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_250.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_ultra_processed,tag_whole_food",,,ref_000250,obs_0000033093|obs_0000000275|obs_0000004769|obs_0000003915|obs_0000004342,
Brandt Zwieback,Keine Marke,"€ 1,49","€ 1,99","1 kg = 4,82",+ 37% GRATIS!,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_251.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000251,obs_0000001423,obs_0000001423
Doritos,Keine Marke,"€ 1,29","€ 1,99","1 kg = 11,73 - 12,90",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_252.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000252,obs_0000032436|obs_0000007689,
Fishermans Friends,Keine Marke,"€ 2,49",,"1 kg = 27,67",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 09.04.26 - Samstag, 11.04.26",09.04.26,11.04.26,../images/netto/netto_offer_253.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_tk_eis,tag_ultra_processed,tag_whole_food",,,ref_000253,,
Fix,Maggi,"€ 5,0","€ 11,99","pro Einheit = 17,30",versch. Sorten Einzelpreis: 1.09 (11.85 - 41.92 / kg),Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_254.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000254,obs_0000021014|obs_0000020195|obs_0000026433|obs_0000025048|obs_0000018941|obs_0000010238|obs_0000026187|obs_0000012367|obs_0000015001|obs_0000016596|obs_0000009999|obs_0000006464|obs_0000009537|obs_0000017240|obs_0000013189|obs_0000010701|obs_0000033874|obs_0000022961|obs_0000028497|obs_0000028610|obs_0000024087|obs_0000031276|obs_0000031306|obs_0000031845|obs_0000006823|obs_0000008914|obs_0000007949|obs_0000012203|obs_0000005556|obs_0000024503|obs_0000006124|obs_0000011798|obs_0000012852|obs_0000034415|obs_0000014563|obs_0000029307|obs_0000032418|obs_0000010488|obs_0000032685|obs_0000027095|obs_0000031334|obs_0000006993|obs_0000009079|obs_0000011245|obs_0000030335|obs_0000032108|obs_0000032664|obs_0000032230|obs_0000029672|obs_0000029684,obs_0000021014|obs_0000026187|obs_0000012367|obs_0000015001|obs_0000016596|obs_0000020195|obs_0000009999|obs_0000006464|obs_0000009537|obs_0000026433|obs_0000017240|obs_0000013189|obs_0000010701|obs_0000025048|obs_0000018941|obs_0000010238
Sonnenmais,Keine Marke,"€ 9,0","€ 10,68","pro Einheit = 9,00",ohne Zuckerzusatz Einzelpreis: 0.89 (3.12 / kg),Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_255.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,,ref_000255,obs_0000001281|obs_0000001042|obs_0000031252|obs_0000000856|obs_0000000851|obs_0000001044,obs_0000001281|obs_0000001042|obs_0000031252|obs_0000000856
Eintopf,Erasco,"€ 11,0","€ 19,74","1 kg = 2,29",versch. Sorten Einzelpreis: 3.29 (4.11 / kg),Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_256.jpg,"cat_non_food,diet_vegetarian",,BLS-H861100,ref_000256,obs_0000008449|obs_0000034827|obs_0000013608|obs_0000001972|obs_0000028413|obs_0000014982|obs_0000009646|obs_0000027989|obs_0000008055|obs_0000000614|obs_0000034197|obs_0000033814|obs_0000032417|obs_0000031018|obs_0000005169|obs_0000031329|obs_0000006123|obs_0000030714|obs_0000007571|obs_0000007000|obs_0000034687|obs_0000005196|obs_0000007029,obs_0000008449|obs_0000014982|obs_0000034827|obs_0000032417|obs_0000013608|obs_0000031018|obs_0000009646|obs_0000005169|obs_0000001972|obs_0000027989|obs_0000031329|obs_0000006123|obs_0000008055|obs_0000030714|obs_0000028413
Nudelsauce,Keine Marke,"€ 12,0","€ 14,50","1 kg = 2,86",versch. Sorten Einzelpreis: 1.45 (3.45 / kg),Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_257.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-X366143,ref_000257,obs_0000030314|obs_0000027743|obs_0000026072|obs_0000034617,
Erdbeeren,Keine Marke,"€ 1,49","€ 2,99","1 kg = 2,98","Griechenland / Spanien, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_258.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-F301100,ref_000258,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512|obs_0000033793|obs_0000012233|obs_0000013901|obs_0000034400|obs_0000030989|obs_0000005687|obs_0000006083|obs_0000006092|obs_0000015717|obs_0000013414|obs_0000013418|obs_0000011389|obs_0000030428,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512
Joghurt mit der Ecke,Müller,"€ 0,29","€ 0,89","pro Einheit = 2,15","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_259.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000259,obs_0000008461|obs_0000014831|obs_0000023257|obs_0000023683|obs_0000023724|obs_0000031933|obs_0000015791|obs_0000011758|obs_0000026097|obs_0000024096|obs_0000024148|obs_0000000372|obs_0000004499|obs_0000004926|obs_0000004072|obs_0000005142|obs_0000028035|obs_0000032204|obs_0000030520|obs_0000001115|obs_0000027149|obs_0000026710|obs_0000020687|obs_0000020689|obs_0000028966|obs_0000023030|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000023284|obs_0000025392|obs_0000033696|obs_0000009180|obs_0000021506|obs_0000021508|obs_0000025811|obs_0000015673|obs_0000019794|obs_0000009663|obs_0000034580,obs_0000008461|obs_0000014831|obs_0000023257|obs_0000005142|obs_0000023683|obs_0000023724|obs_0000031933|obs_0000028035|obs_0000015791|obs_0000032204|obs_0000011758|obs_0000026097|obs_0000024096|obs_0000024148|obs_0000030520
XXL Hähnchen-Brustfilet,Keine Marke,"€ 7,99","€ 9,99","pro Einheit = 7,99",mager,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_260.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food",,NUTR-0002,ref_000260,obs_0000026229|obs_0000027320|obs_0000025273|obs_0000027499|obs_0000028436|obs_0000020480|obs_0000028699|obs_0000028847|obs_0000021299|obs_0000000055|obs_0000000217|obs_0000016724|obs_0000000432|obs_0000008788|obs_0000008852|obs_0000002168|obs_0000010592|obs_0000010591|obs_0000019055|obs_0000019114|obs_0000003026|obs_0000003039|obs_0000011427|obs_0000019665|obs_0000011849|obs_0000003825|obs_0000020217|obs_0000012278|obs_0000004158|obs_0000020633|obs_0000004252|obs_0000004585|obs_0000021036|obs_0000004679|obs_0000005012|obs_0000029597|obs_0000013251|obs_0000021452|obs_0000021794|obs_0000013710|obs_0000021971|obs_0000030219|obs_0000030256|obs_0000014460|obs_0000030925|obs_0000030952|obs_0000031200|obs_0000031243|obs_0000014914|obs_0000014915,obs_0000025273|obs_0000027499|obs_0000028436|obs_0000020480|obs_0000028699|obs_0000028847|obs_0000021299
Ananas,Keine Marke,"€ 1,0","€ 1,99","pro Einheit = 1,00","Costa Rica, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_261.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,BLS-F501100,ref_000261,obs_0000007137|obs_0000027077|obs_0000028967|obs_0000005512|obs_0000014138|obs_0000020098|obs_0000000868|obs_0000008196|obs_0000001306|obs_0000014436|obs_0000015338|obs_0000029882|obs_0000007731|obs_0000020917|obs_0000034745|obs_0000031235|obs_0000030465|obs_0000035090,obs_0000007137|obs_0000027077|obs_0000028967|obs_0000005512|obs_0000014138
Waschmittel,Dash,"€ 7,99","€ 14,99","pro Einheit = 0,08",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_262.jpg,cat_drogerie,,,ref_000262,obs_0000019384|obs_0000018449|obs_0000034866|obs_0000027703|obs_0000012875|obs_0000016462|obs_0000023646|obs_0000018542|obs_0000024174|obs_0000019568|obs_0000013946|obs_0000025217|obs_0000026760|obs_0000021665|obs_0000033445|obs_0000012454|obs_0000002728|obs_0000023748|obs_0000023244|obs_0000025812|obs_0000018152|obs_0000017654|obs_0000015109|obs_0000033069|obs_0000022331|obs_0000022340|obs_0000018794|obs_0000020846|obs_0000019827|obs_0000022410|obs_0000012181|obs_0000003486|obs_0000017352|obs_0000026568|obs_0000022520|obs_0000025598|obs_0000021736|obs_0000021230|obs_0000020411|obs_0000005662|obs_0000029731|obs_0000033858|obs_0000032848|obs_0000033361|obs_0000033370|obs_0000001139|obs_0000024698|obs_0000007291|obs_0000033426|obs_0000034457,obs_0000018449|obs_0000034866|obs_0000027703|obs_0000012875|obs_0000016462|obs_0000023646|obs_0000018542|obs_0000024174|obs_0000019568|obs_0000013946|obs_0000025217|obs_0000026760|obs_0000021665|obs_0000033445|obs_0000012454|obs_0000002728|obs_0000023748|obs_0000023244|obs_0000025812|obs_0000018152|obs_0000017654|obs_0000015109|obs_0000033069|obs_0000022331|obs_0000022340|obs_0000018794|obs_0000020846|obs_0000019827|obs_0000022410|obs_0000012181|obs_0000003486|obs_0000019384|obs_0000017352|obs_0000026568|obs_0000022520|obs_0000025598
Fertiggerichte,Frosta,"€ 2,49","€ 4,79","1 kg = 4,98 - 5,53","tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_263.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000263,obs_0000026768|obs_0000008118|obs_0000008649|obs_0000016377|obs_0000017403|obs_0000019206|obs_0000027810|obs_0000018986|obs_0000016428|obs_0000002759|obs_0000027470|obs_0000018007|obs_0000025434|obs_0000002906|obs_0000009311|obs_0000027527|obs_0000006158|obs_0000027471|obs_0000027599|obs_0000027644,obs_0000001537|obs_0000013186|obs_0000019206|obs_0000006158|obs_0000026768|obs_0000027810|obs_0000010919|obs_0000018986|obs_0000016428|obs_0000015278|obs_0000008118|obs_0000013632|obs_0000002759|obs_0000008649|obs_0000027470|obs_0000018007|obs_0000025434|obs_0000002906|obs_0000009311|obs_0000016377|obs_0000017403|obs_0000012670
Albi Saft oder Nektar,Keine Marke,"€ 1,49","€ 2,49","pro Einheit = 1,49",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_264.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000264,obs_0000005825|obs_0000006726|obs_0000007092|obs_0000005441|obs_0000005999|obs_0000006360|obs_0000006549|obs_0000015054|obs_0000030301|obs_0000031003|obs_0000032441|obs_0000032918|obs_0000024985|obs_0000016953|obs_0000017106|obs_0000025618|obs_0000033872|obs_0000034047|obs_0000017915|obs_0000026144|obs_0000034438|obs_0000026383|obs_0000010200|obs_0000026785|obs_0000027142|obs_0000019142|obs_0000027674|obs_0000027982|obs_0000020223|obs_0000028431|obs_0000021042|obs_0000022436,obs_0000005825|obs_0000006726|obs_0000007092
Augustiner Lagerbier Hell,Keine Marke,"€ 16,79","€ 18,99","1 l = 1,68",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_265.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000265,obs_0000034841|obs_0000009785|obs_0000031386|obs_0000034475|obs_0000034487|obs_0000009915|obs_0000027350|obs_0000011994|obs_0000006377|obs_0000035038|obs_0000010541|obs_0000014654|obs_0000028550|obs_0000008658|obs_0000028667,
Geranien oder Fuchsien,Keine Marke,"€ 1,49",,"pro Einheit = 1,49","ca. 20 cm hoch, versch. Farben, Ø = 10.5 cm",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_266.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000266,,
Jägermeister,Keine Marke,"€ 10,88","€ 14,49","1 l = 15,54","versch. Sorten, 33 - 35 % Vol.",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_267.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000267,obs_0000006561|obs_0000007903|obs_0000026003,
funny-frisch Chipsfrisch,Keine Marke,"€ 1,29","€ 1,99","1 kg = 8,60 - 11,73",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_268.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegetarian,sub_huelsenfruechte,tag_ultra_processed",,,ref_000268,obs_0000007696|obs_0000006032|obs_0000032692|obs_0000006736|obs_0000005473|obs_0000030305|obs_0000007283|obs_0000029688|obs_0000007704|obs_0000006046|obs_0000007108|obs_0000032121|obs_0000030674|obs_0000007289|obs_0000022428|obs_0000001321|obs_0000033323|obs_0000016455|obs_0000008650|obs_0000027600|obs_0000017493|obs_0000018264|obs_0000003560|obs_0000002686,obs_0000007696|obs_0000006032|obs_0000022428|obs_0000001321|obs_0000033323|obs_0000032692|obs_0000016455|obs_0000008650|obs_0000006736|obs_0000027600|obs_0000017493|obs_0000018264|obs_0000031707|obs_0000005473|obs_0000030305|obs_0000003560|obs_0000007913|obs_0000007283|obs_0000029688|obs_0000002686
Mövenpick,Mövenpick,"€ 6,99","€ 10,69","1 kg = 13,98","Kaffee gemahlen oder Ganze Bohnen, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_269.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,,ref_000269,obs_0000005358|obs_0000007041|obs_0000029345|obs_0000005945|obs_0000030530|obs_0000005210|obs_0000007392|obs_0000005150|obs_0000005193|obs_0000007566|obs_0000030000|obs_0000005739|obs_0000006637,obs_0000005358
Cola oder Limonaden mit oder ohne Zucker,Keine Marke,"€ 0,55","€ 0,65","1 l = 0,37","teilw. koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_270.jpg,"cat_getraenke,diet_lactose_free,diet_vegetarian,tag_ultra_processed",,,ref_000270,obs_0000029629|obs_0000028176|obs_0000026646|obs_0000034850|obs_0000028226|obs_0000008772|obs_0000004177|obs_0000004604|obs_0000013978|obs_0000031900|obs_0000021663|obs_0000027814|obs_0000026287|obs_0000000190|obs_0000026323|obs_0000008405|obs_0000008921|obs_0000017639|obs_0000000810|obs_0000016686|obs_0000034619|obs_0000009023|obs_0000022338|obs_0000027972|obs_0000026438|obs_0000017246|obs_0000020844|obs_0000016754|obs_0000028026|obs_0000027015|obs_0000027037|obs_0000009119|obs_0000019364|obs_0000005031|obs_0000000445|obs_0000018375|obs_0000003042|obs_0000001014,
