Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Nuss-Nougat-Croissant,Keine Marke,"€ 1,50","€ 2,07","pro Einheit = 1,50",Einzelpreis: 0.69 Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_035.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-S451000,ref_000035,obs_0000020121|obs_0000006955|obs_0000023356|obs_0000027987|obs_0000024975|obs_0000020940|obs_0000002265|obs_0000003358|obs_0000027131|obs_0000016184|obs_0000023195|obs_0000025842,obs_0000020121|obs_0000006955|obs_0000023356|obs_0000027987|obs_0000024975|obs_0000020940
Kirschtasche,Keine Marke,"€ 1,7","€ 1,78","pro Einheit = 1,70",Einzelpreis: 0.89 Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_036.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_whole_food",,BLS-D7A7810,ref_000036,obs_0000027585,obs_0000027585
Schnittbrötchen,Keine Marke,"€ 1,3","€ 1,33","pro Einheit = 1,30",Einzelpreis: 0.19 Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_037.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-D7A5600,ref_000037,obs_0000027882|obs_0000026851|obs_0000026192,obs_0000027882|obs_0000026851|obs_0000026192
Holzofenpinsa Salami,Keine Marke,"€ 1,3","€ 1,39","pro Einheit = 1,30",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_038.jpg,"cat_sonstiges,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000038,obs_0000028110|obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000017375|obs_0000031198|obs_0000010234,
Weizenvollkornbrot,Keine Marke,"€ 1,49",,"1 kg = 2,98",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_039.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-B111000,ref_000039,,
Laugenstange,Keine Marke,"€ 1,1","€ 1,17","pro Einheit = 1,10",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_040.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000040,obs_0000026561|obs_0000027394|obs_0000009828|obs_0000005866|obs_0000013295|obs_0000014548|obs_0000005497|obs_0000011519|obs_0000034151|obs_0000034948|obs_0000027990,obs_0000026561|obs_0000027394|obs_0000009828|obs_0000005866|obs_0000013295|obs_0000014548|obs_0000005497|obs_0000011519
Donut,Keine Marke,"€ 0,55",,"pro Einheit = 0,55",versch. Sorten Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_041.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000041,obs_0000005308|obs_0000006257|obs_0000004236|obs_0000014228|obs_0000020891|obs_0000034951|obs_0000021677|obs_0000003247|obs_0000026799|obs_0000034482|obs_0000004663|obs_0000001086|obs_0000010049|obs_0000018243|obs_0000005090|obs_0000027234|obs_0000020072|obs_0000006775|obs_0000009597|obs_0000014991|obs_0000008083|obs_0000013342|obs_0000027178|obs_0000031340|obs_0000030706|obs_0000011921|obs_0000022561|obs_0000026424|obs_0000018005|obs_0000022230,obs_0000005308|obs_0000006257
Donut,Keine Marke,"€ 0,44","€ 0,55","pro Einheit = 0,44",versch. Sorten Beim Kauf ab 3 Stück Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_042.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000042,obs_0000005308|obs_0000006257|obs_0000004236|obs_0000014228|obs_0000020891|obs_0000034951|obs_0000021677|obs_0000003247|obs_0000026799|obs_0000034482|obs_0000004663|obs_0000001086|obs_0000010049|obs_0000018243|obs_0000005090|obs_0000027234|obs_0000020072|obs_0000006775|obs_0000009597|obs_0000014991|obs_0000008083|obs_0000013342|obs_0000027178|obs_0000031340|obs_0000030706|obs_0000011921|obs_0000022561|obs_0000026424|obs_0000018005|obs_0000022230,obs_0000005308|obs_0000006257
Donut,Keine Marke,"€ 0,33","€ 0,55","pro Einheit = 0,33",versch. Sorten Beim Kauf ab 6 Stück Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_043.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000043,obs_0000005308|obs_0000006257|obs_0000004236|obs_0000014228|obs_0000020891|obs_0000034951|obs_0000021677|obs_0000003247|obs_0000026799|obs_0000034482|obs_0000004663|obs_0000001086|obs_0000010049|obs_0000018243|obs_0000005090|obs_0000027234|obs_0000020072|obs_0000006775|obs_0000009597|obs_0000014991|obs_0000008083|obs_0000013342|obs_0000027178|obs_0000031340|obs_0000030706|obs_0000011921|obs_0000022561|obs_0000026424|obs_0000018005|obs_0000022230,obs_0000005308|obs_0000006257
Rouladen vom Rind,Keine Marke,"€ 1,59","€ 1,99","1 kg = 15,90","zart, aus der Keule, ca. 1 kg",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_044.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,tag_ultra_processed,tag_whole_food",,,ref_000044,obs_0000027973|obs_0000017416|obs_0000018470|obs_0000011314|obs_0000011424|obs_0000026813|obs_0000026816|obs_0000026360|obs_0000027939|obs_0000028972|obs_0000019248|obs_0000018766|obs_0000029545|obs_0000015243|obs_0000022424|obs_0000028077|obs_0000027632|obs_0000012275,obs_0000027973
Osterbraten,Keine Marke,"€ 5,99","€ 9,99","pro Einheit = 5,99","vom Schwein, gepökelt und geräuchert, vakuumverpackt, ca. 1.6 kg",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_045.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000045,,
Bugbraten vom Jungbullen,Keine Marke,"€ 1,39","€ 1,79","1 kg = 13,90","vakuumverpackt, ca. 1 kg",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_046.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,tag_whole_food",,,ref_000046,obs_0000026295|obs_0000012293|obs_0000012294|obs_0000027671|obs_0000013854|obs_0000026669|obs_0000013364|obs_0000014912|obs_0000011844|obs_0000013445|obs_0000014473|obs_0000014474|obs_0000010590|obs_0000012760|obs_0000015351,obs_0000026295
Suppenfleisch vom Rind,Keine Marke,"€ 6,79","€ 8,49","1 kg = 13,58",ohne Knochen,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_047.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,tag_proteinreich,tag_whole_food",,,ref_000047,obs_0000026813|obs_0000028077|obs_0000017416|obs_0000018470|obs_0000011314|obs_0000011424|obs_0000026816|obs_0000026360|obs_0000027939|obs_0000028972|obs_0000019248|obs_0000027973|obs_0000018766|obs_0000029545|obs_0000015243|obs_0000022424|obs_0000027632|obs_0000012275|obs_0000002297|obs_0000009147,obs_0000026813|obs_0000028077
Hackfleisch gemischt,Keine Marke,"€ 5,99","€ 8,99","pro Einheit = 5,99",aus 70% Schwein und 30% Rind,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_048.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,sub_hackfleisch,sub_rind,sub_schwein,tag_proteinreich,tag_ultra_processed",,BLS-U020100,ref_000048,obs_0000009222|obs_0000009248|obs_0000016944|obs_0000030269|obs_0000025678|obs_0000029783|obs_0000033883|obs_0000014463|obs_0000021126|obs_0000008856|obs_0000027808|obs_0000005797|obs_0000011430|obs_0000018085|obs_0000030894|obs_0000029892|obs_0000030922|obs_0000006355|obs_0000006874|obs_0000034536|obs_0000030962|obs_0000022287|obs_0000031538|obs_0000017204|obs_0000020307|obs_0000026963|obs_0000031582|obs_0000009575|obs_0000028033|obs_0000007077|obs_0000030174|obs_0000027617|obs_0000009702|obs_0000005620|obs_0000012282|obs_0000014917|obs_0000001646|obs_0000018612|obs_0000019652|obs_0000010463|obs_0000028433|obs_0000009524|obs_0000017754|obs_0000012768|obs_0000000505|obs_0000001083|obs_0000000646|obs_0000025790|obs_0000030444|obs_0000030969,obs_0000009222|obs_0000009248|obs_0000016944|obs_0000030269|obs_0000025678|obs_0000029783|obs_0000033883|obs_0000001646|obs_0000014463|obs_0000021126|obs_0000008856|obs_0000005797|obs_0000011430|obs_0000018085|obs_0000030894|obs_0000018612|obs_0000029892|obs_0000019652|obs_0000030922|obs_0000006355|obs_0000006874|obs_0000010463|obs_0000034536|obs_0000030962|obs_0000022287|obs_0000028433|obs_0000031538|obs_0000017204|obs_0000009524|obs_0000020307|obs_0000017754|obs_0000031582|obs_0000009575|obs_0000028033|obs_0000007077|obs_0000030174|obs_0000009702|obs_0000005620|obs_0000000505|obs_0000012282
Hähnchen-Minutenschnitzel,Keine Marke,"€ 7,99","€ 8,99","1 kg = 9,99",aus dem Brustfilet geschnitten,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_049.jpg,"cat_fleisch_wurst,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_ultra_processed,tag_whole_food",,BLS-V4B5100,ref_000049,obs_0000014456|obs_0000014039|obs_0000027869|obs_0000018252|obs_0000026459|obs_0000010593|obs_0000027062|obs_0000008655|obs_0000027611|obs_0000012765|obs_0000002540|obs_0000001008|obs_0000015353|obs_0000031267|obs_0000008852|obs_0000019114|obs_0000029905|obs_0000019270|obs_0000031623|obs_0000013251|obs_0000029296|obs_0000029854|obs_0000030967|obs_0000030518,obs_0000014456|obs_0000008852|obs_0000019114|obs_0000014039|obs_0000027869|obs_0000018252|obs_0000026459|obs_0000010593|obs_0000027062|obs_0000013251|obs_0000008655|obs_0000027611|obs_0000012765|obs_0000002540|obs_0000001008|obs_0000015353
Hähnchen-Schenkel,Keine Marke,"€ 6,99",,"1 kg = 3,50","mit Rückenstück, Hkl. A",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_050.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_whole_food",,BLS-V4A5100,ref_000050,obs_0000019465|obs_0000027696|obs_0000014454|obs_0000027259|obs_0000009863|obs_0000027277|obs_0000016559|obs_0000028345|obs_0000009401|obs_0000000705|obs_0000027367|obs_0000022267|obs_0000018267|obs_0000000882|obs_0000028083|obs_0000014263|obs_0000017341|obs_0000001523|obs_0000014915|obs_0000011849|obs_0000008788|obs_0000030896|obs_0000010525|obs_0000015748|obs_0000031635|obs_0000012213|obs_0000029875|obs_0000031534|obs_0000029909|obs_0000029965|obs_0000032530|obs_0000031272,obs_0000019465|obs_0000027696|obs_0000014454|obs_0000027259|obs_0000009863|obs_0000027277|obs_0000016559|obs_0000028345|obs_0000009401|obs_0000000705|obs_0000027367|obs_0000022267|obs_0000018267|obs_0000000882|obs_0000028083|obs_0000014263|obs_0000017341|obs_0000001523
Wiltman Salami-Sortiment,Keine Marke,"€ 1,29","€ 2,29","1 kg = 16,13",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_051.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000051,obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000010234|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000017375|obs_0000031198,
Italienische handgelegte Aperitivo Platte,Keine Marke,"€ 9,99","€ 12,99","1 kg = 31,22","mit Prosciutto Crudo, Salame Napoli, Coppa, Scamorza geräuchert, Oliven und getrocknete Tomaten",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_052.jpg,"cat_getraenke,diet_vegan,diet_vegetarian",,,ref_000052,obs_0000013069|obs_0000008990|obs_0000020899|obs_0000003633|obs_0000009522|obs_0000008244|obs_0000021836|obs_0000010091|obs_0000020080|obs_0000003572|obs_0000015485|obs_0000009984,
Prosciutto Cotto,Keine Marke,"€ 1,99","€ 2,39","1 kg = 9,95",,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_053.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000053,obs_0000027656|obs_0000015759|obs_0000000528|obs_0000026521|obs_0000012287|obs_0000024217|obs_0000023206|obs_0000000042|obs_0000003783|obs_0000024656|obs_0000003295|obs_0000002915|obs_0000002661|obs_0000023797|obs_0000002166|obs_0000007052|obs_0000005780|obs_0000030868|obs_0000032413|obs_0000029101|obs_0000022634|obs_0000007418|obs_0000032375|obs_0000007863,obs_0000027656|obs_0000015759|obs_0000000528|obs_0000026521|obs_0000012287
Kabanossi,Keine Marke,"€ 1,49","€ 1,99","1 kg = 12,42",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_054.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000054,obs_0000015362|obs_0000010601|obs_0000012779|obs_0000013723|obs_0000000723,obs_0000015362|obs_0000010601|obs_0000012779|obs_0000013723
XXL Frikadellenbällchen,Keine Marke,"€ 3,49","€ 4,49","1 kg = 4,36",kalt und warm ein Genuss,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_055.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000055,obs_0000012763|obs_0000013967,
Bacon,Keine Marke,"€ 1,11","€ 1,29","1 kg = 11,10",mild geräucherter Frühstücksspeck Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_056.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_schwein,tag_ultra_processed,tag_whole_food",,,ref_000056,obs_0000026814|obs_0000014146|obs_0000012775|obs_0000001018|obs_0000001019|obs_0000011008|obs_0000015764|obs_0000002453|obs_0000013086|obs_0000011438|obs_0000032047|obs_0000025264|obs_0000014386|obs_0000010432|obs_0000013513|obs_0000014922|obs_0000019406|obs_0000001491|obs_0000013651|obs_0000024661|obs_0000028908|obs_0000003186|obs_0000007859|obs_0000023768|obs_0000032484|obs_0000024192|obs_0000025976|obs_0000030978|obs_0000007431|obs_0000029467|obs_0000007234|obs_0000029939,obs_0000026814|obs_0000014146|obs_0000012775|obs_0000001018|obs_0000001019|obs_0000011008
Salzburger Dürre,Keine Marke,"€ 2,99","€ 3,49","1 kg = 5,98",nach Art einer Kochsalami,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_057.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000057,obs_0000027078,obs_0000027078
Echt ungarische Salami,Keine Marke,"€ 4,49","€ 4,99","1 kg = 11,23",,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_058.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000058,obs_0000026053|obs_0000012300|obs_0000008393|obs_0000014108|obs_0000013166|obs_0000034178|obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000017375|obs_0000031198|obs_0000010234,obs_0000008393
Almighurt Joghurt,Ehrmann,"€ 0,39","€ 0,89","1 kg = 2,60","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_059.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000059,obs_0000027740|obs_0000003093|obs_0000013502|obs_0000031451|obs_0000004902|obs_0000001348|obs_0000000360|obs_0000028525|obs_0000022905|obs_0000004475|obs_0000014217|obs_0000012194|obs_0000033699|obs_0000015270|obs_0000004048|obs_0000028641|obs_0000000497|obs_0000021506|obs_0000021508|obs_0000025171|obs_0000026710|obs_0000020687|obs_0000020689|obs_0000025811|obs_0000017127|obs_0000023284|obs_0000008703|obs_0000034580|obs_0000028966|obs_0000025392|obs_0000015673|obs_0000019794|obs_0000033696|obs_0000009663|obs_0000009180|obs_0000023030,obs_0000027740
Schofrulade,Keine Marke,"€ 2,99","€ 3,89","1 kg = 23,00","tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_060.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-S500000,ref_000060,obs_0000010491|obs_0000012334|obs_0000030428,obs_0000010491|obs_0000012334
Cr me fra che,Keine Marke,"€ 1,50","€ 1,98","1 kg = 3,75","gekühlt, Pur oder Kräuter, 30% Fett Einzelpreis: 0.99 (4.95 / kg)",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_061.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000061,obs_0000034695|obs_0000001813|obs_0000009151|obs_0000023029|obs_0000016170|obs_0000021547|obs_0000020728|obs_0000013569|obs_0000015796|obs_0000011881|obs_0000007332|obs_0000032481,obs_0000034695|obs_0000001813|obs_0000009151|obs_0000023029
Sahnepudding,Landliebe,"€ 0,45","€ 0,99","1 kg = 3,00","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_062.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,BLS-Y869143,ref_000062,obs_0000031130|obs_0000020772|obs_0000021591|obs_0000021849|obs_0000031713|obs_0000010129|obs_0000011462|obs_0000013995|obs_0000023381|obs_0000029475|obs_0000029659|obs_0000032349,obs_0000010129|obs_0000031130|obs_0000020772|obs_0000029475|obs_0000011462|obs_0000021591|obs_0000021849|obs_0000032349|obs_0000031713
Buttermilch Drink,Milram,"€ 1,29","€ 1,79","1 kg = 1,72","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_063.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_kaese,sub_milchprodukte,tag_ultra_processed",,BLS-M150000,ref_000063,obs_0000026743|obs_0000010256|obs_0000032559|obs_0000026421,obs_0000026743|obs_0000032559
