Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
"SNICKERS, MARS, BOUNTY,",MILKY WAY oder TWIX Minis,2.99,3.99,1 kg = 13.18,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_264.jpg
NIPPON,Puffreis in Schokolade,1.79,2.69,1 kg = 8.95,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_265.jpg
VIVIL,Halsbonbons,1.00,,1 kg = 8.34,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_268.jpg
STORCK,Mamba,1.59,1.99,1 kg = 5.49,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_269.jpg
STORCK,Riesen,1.49,1.79,1 kg = 6.45,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_270.jpg
FRIGEO,Knusper-Puffreis,0.59,0.89,1 kg = 7.38,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_271.jpg
LOTUS,Biscoff,1.29,1.99,1 kg = 6.45,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_272.jpg
BRANDT,Hobbits kernig,1.29,1.79,1 kg = 5.16,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_273.jpg
GLICO,Mikado-Sticks,1.00,,1 kg = 13.34,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_274.jpg
LAMBERTZ,"Coco-Fleur, Balena oder Divina",1.00,1.99,1 kg = 8.00 - 8.85,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_275.jpg
KINDER,Cards,2.00,2.89,1 kg = 15.63,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_276.jpg
"COCA-COLA, FANTA,",SPRITE oder MEZZO MIX Erfrischungsgetränk,1.11,,1 l = 0.89,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_278.jpg
MOLOKO,Erfrischungsgetränk,0.99,,1 l = 3.96,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_279.jpg
ALMDUDLER,Kräuterlimonade,1.00,1.59,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_280.jpg
K-CLASSIC,"Tonic Water, Ginger Ale, Bitter Lemon o. Wild Berry",0.59,0.74,1 l = 0.40,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_281.jpg
VOLVIC,Touch oder Tee,1.00,,1 l = 0.67,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_282.jpg
NEUHÖFER,Saft oder Nektar,1.19,1.55,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_283.jpg
K-CLASSIC,Zitronen- oder Limettensaft,1.59,,1 l = 2.12,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_284.jpg
K-FAVOURITES,Direktsaft,2.19,2.45,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_285.jpg
RAMAZZOTTI,Crema Cappuccino,9.99,13.99,1 l = 14.28,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_286.jpg
GIN MARE,Premium-Gin,29.99,44.99,1 l = 42.85,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_287.jpg
HAVANA CLUB,Original 3 Años o. Especial,10.99,,1 l = 15.70,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_289.jpg
METAXA,5-Stern,10.99,,1 l = 15.70,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_290.jpg
JACK DANIEL'S,Tennessee-Whiskey,14.99,19.99,1 l = 21.42,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_291.jpg
PUSCHKIN,Vodka,10.00,11.98,1 l = 7.15,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_292.jpg
GOURMET PÈRE & FILS,Entrecôte Merlot Cabernet Syrah,3.89,,1 l = 5.19,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_293.jpg
CAMPO VIEJO,Rioja Tempranillo,4.99,6.99,1 l = 6.66,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_294.jpg
WZG MÖGLINGEN,Trollinger mit Lemberger halbtrocken,3.49,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_295.jpg
NEDERBURG,Cabernet Sauvignon oder Sauvignon Blanc,4.99,,1 l = 6.66,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_296.jpg
DOPPIO PASSO,"Primitivo IGT, Grillo DOC oder Alkoholfrei",5.00,,1 l = 6.67,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_297.jpg
DEUTSCHES WEINTOR,Qualitätswein,3.89,5.29,1 l = 5.19,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_298.jpg
WEINLAND BADEN,Exklusiv Qualitätsweine,4.99,6.49,1 l = 6.66,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_299.jpg
ALLURE,Pinot Grigio oder Merlot Rosé,3.99,,1 l = 5.32,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_300.jpg
MATEUS,Rosé Original,3.99,5.49,1 l = 5.32,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_301.jpg
VELTINS,Pilsener,11.99,17.99,1 l = 1.20,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_303.jpg
CORONA,Extra oder Cero 0.0 %,5.99,7.59,1 l = 2.82,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_304.jpg
ALLGÄUER BÜBLE BIER,Edelbräu,14.99,,1 l = 1.50,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_305.jpg
WARSTEINER,Premium Pilsener,10.99,,1 l = 1.10,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_307.jpg
ANHEUSER-BUSCH,Bud Lagerbier,"5.29
*",,1 l = 2.68,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_308.jpg
VITAMALZ,Das Original,0.99,1.49,1 l = 1.32,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_309.jpg
GÖNRGY,Energy Drink by MontanaBlack,1.29,1.49,1 l = 2.58,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_310.jpg
MONSTER,Energy Drink,0.77,,1 l = 1.54,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_311.jpg
PERWOLL,Feinwaschmittel,5.00,6.75,pro Anwendung = 0.19 - 0.27,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_313.jpg
VANISH,Oxi Action,4.79,5.99,1 kg = 8.71,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_315.jpg
HAKLE,Feuchtes Toilettenpapier,1.00,1.55,pro Stück = 0.03,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_316.jpg
K-CLASSIC,Taschentücher,0.85,0.95,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_318.jpg
ALWAYS,Damenbinden,6.49,7.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_319.jpg
,BREF POWER,1.99,,1 l = 2.66,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_320.jpg
AIR WICK,Freshmatic Max Lufterfrischer Nachfüller,3.99,4.95,1 l = 15.96,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_321.jpg
CILLIT BANG,6 in 1 WC-Duft & Farbspüler,2.19,2.69,1 kg = 31.29,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_322.jpg
NESTLÉ,Beba Junior 1+ oder 2+,11.95,15.95,1 kg = 14.94,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_323.jpg
HIPP,Bio-Fruchtsnack,2.99,3.65,1 kg = 7.48 - 8.31,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_324.jpg
PAMPERS,Feuchttücher,8.99,10.99,pro Stück = 0.02 - 0.04,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_326.jpg
HEAD & SHOULDERS,Shampoo,3.79,,1 l = 12.64 - 15.16,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_327.jpg
SCHWARZKOPF,Brillance Intensiv-Color-Creme,4.99,5.95,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_328.jpg
ELNETT,Haarspray,3.99,4.45,1 l = 13.30,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_329.jpg
COLGATE,Zahncreme,1.00,1.75,1 l = 13.34,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_330.jpg
AXE,Duschgel,2.22,2.55,1 l = 8.88 - 9.87,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_331.jpg
REXONA,Deo-Spray oder -Roll-On,1.99,2.55,1 l = 13.27 - 39.80,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_332.jpg
DOVE,Bodylotion,2.99,3.75,1 l = 7.48,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_333.jpg
PALMOLIVE,Flüssigseife,0.99,1.25,1 l = 3.30,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_334.jpg
MORE,Proteinpulver,14.99,,1 kg = 49.97,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_335.jpg
MORE,Protein Satisbites,1.99,,1 kg = 39.80,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_336.jpg
ANIMONDA,»Gran Carno« Hundenahrung,2.22,2.89,1 kg = 2.78,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_337.jpg
VITAKRAFT,Poésie,0.49,0.65,1 kg = 5.77,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_338.jpg
SHEBA,Delikatesse oder Selection,5.00,6.45,1 kg = 4.91,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_339.jpg
PURINA ONE,Katzennahrung,2.99,,1 kg = 3.99,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_340.jpg
LISTERINE,Mundspülung,2.99,,1 l = 5.98,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_341.jpg
,Regal mit 3 Fächern,29.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_344.jpg
,Regal mit 4 Fächern,32.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_345.jpg
,Regal mit 6 Fächern,39.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_346.jpg
DOMOPAK LIVING,Regalbox,3.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_347.jpg
,Klappbarer Laptoptisch,14.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_348.jpg
FONTASTIC,Partylautsprecher »ROKKA«,49.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_349.jpg
VARTA,Alkaline-Batterien AA »Energy«,1.00,UVP 3.49,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_350.jpg
VARTA,Alkaline-Batterien AAA »Energy«,1.00,UVP 3.49,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_351.jpg
ANSMANN,LED-Taschenlampe »150B«,4.99,UVP 9.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_352.jpg
MEDIARANGE,Akkus AAA,7.99,UVP 14.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_353.jpg
BLAUPUNKT,BT-Kopfhörer »HPB 30«,19.99,UVP 59.95,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_354.jpg
BLAUPUNKT,Lautsprecher »BTM 10«,12.99,UVP 39.95,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_355.jpg
SWITCH ON®,Knopfzellen,5.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_356.jpg
ANSMANN,Stirnlampe »HD70B«,4.99,UVP 11.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_357.jpg
ANSMANN,LED-Taschenlampe »T50F«,4.99,UVP 11.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_358.jpg
MEDIARANGE,Akkus AA,7.99,UVP 14.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_359.jpg
BLAUPUNKT,TWS-In-Ear-Kopfhörer »TWS 25«,17.99,UVP 49.95,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_360.jpg
MEBUS,NFC-Tag »37969«,7.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_361.jpg
HP,All-in-One-Drucker »Deskjet 2810e«,44.99,UVP 69.00,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_362.jpg
SWITCH ON®,Lade- und Datenkabel USB-A auf Micro-USB,1.49,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_363.jpg
PANASONIC,DECT-Duo-Telefon »KX-TGC462GB«,49.99,UVP 59.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_364.jpg
MEBUS,NFC-Tag »48018«,7.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_365.jpg
MEBUS,NFC-Tag »37968«,7.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_366.jpg
FONTASTIC,Ladegerät »440984«,9.99,UVP 16.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_367.jpg
FONTASTIC,Ladegerät »440977«,9.99,UVP 16.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_368.jpg
MEBUS,Multifunktions-Laptophülle für 13/14 Zoll »37966«,19.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_369.jpg
MEBUS,Multifunktions-Laptophülle »37967«,19.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_370.jpg
SWITCH ON®,Lade- und Datenkabel USB-A auf USB-C,1.49,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_371.jpg
SWITCH ON®,Lade- und Datenkabel USB-C auf USB-C,1.49,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_372.jpg
SWITCH ON®,Lade- und Datenkabel USB-A auf 8-Pin,1.49,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_373.jpg
INTENSO,Powerbank »XS10000«,9.99,UVP 19.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_374.jpg
LIV&BO®,Wanduhr,4.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_376.jpg
MEBUS,Klima-Station »11151«,7.99,UVP 14.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_377.jpg
MEBUS,Klima-Station-Doppelpack »11645«,7.99,UVP 14.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_378.jpg
SWITCH ON®,Wendige Steckdosenleiste,9.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_379.jpg
MEBUS,LED-Regenbogenprojektor,12.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_380.jpg
MEBUS,Nachtlicht »Astronaut«,12.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_381.jpg
LIV&BO®,LED-Klemmleuchte,4.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_382.jpg
LIV&BO®,LED-Tischleuchte,4.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_383.jpg
OSRAM,LED-Reflektorlampen GU10,3.99,UVP 8.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_384.jpg
OSRAM,LED-Kerzen E14,2.99,UVP 7.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_385.jpg
OSRAM,LED-Birnen E27,2.99,UVP 7.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_386.jpg
GRUNDIG,LED-Eckstehleuchte RGB,17.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_387.jpg
WEINBERGER,Mini-Massagepistole »37518«,19.99,UVP 29.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_388.jpg
SWITCH ON®,Popcorn Maker »SOPCM 12«,14.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_389.jpg
PRINCESS,Hot Dog Maker »292937«,19.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_390.jpg
PRINCESS,Hamburger Maker,14.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_391.jpg
PARKSIDE®,Aschesauger »PAS 20«,39.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_392.jpg
PARKSIDE®,Laser-Entfernungsmesser 50 m »PLEM 50 D5«,17.99,24.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_393.jpg
PARKSIDE®,Gel-Knieschützer Größe L/XL,5.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_394.jpg
PARKSIDE®,Gel-Knieschützer Größe S/M,5.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_395.jpg
PARKSIDE®,Akku-Winkelschlagschrauber 20 V »PAWS 20 A1« (o. Akku),29.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_397.jpg
