Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,source_market
Schiller GQB Strohschwein Bierkugel,Keine Marke,"1,29 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_034.jpg,bamberg
Schiller GQB Strohschwein Bistrosalami,Keine Marke,"1,99 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_035.jpg,bamberg
Schiller Currywurst,Keine Marke,"0,99 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_036.jpg,bamberg
Wiltmann Zwiebelwurst,Keine Marke,"1,29 €",,,"gekocht, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_037.jpg,bamberg
Maishähnchenbrustfilet,Keine Marke,"1,69 €",,,100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_038.jpg,bamberg
Lammhüfte,Keine Marke,"2,49 €",,,"natur oder mariniert, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_039.jpg,bamberg
Rindersteakhüfte,Keine Marke,"2,99 €",,,"am Stück oder in Scheiben, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_040.jpg,bamberg
Rinderhackfleisch,Keine Marke,"1,89 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_041.jpg,bamberg
Strohschwein Schweinenacken,Keine Marke,"0,88 €",,,"ohne Knochen, am Stück oder in Scheiben, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_042.jpg,bamberg
Kalbssteaks,Keine Marke,"3,99 €",,,"aus dem Rücken, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_043.jpg,bamberg
Kugler Eiersalat,Keine Marke,"1,49 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_044.jpg,bamberg
Wiesbauer Käsewurst,Keine Marke,"1,79 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_045.jpg,bamberg
Toggenburger Sonntagskäse,Keine Marke,"1,99 €",,,"Schweizer Hartkäse, mind. 45% Fett i.Tr., je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_046.jpg,bamberg
Milram Müritzer Original,Keine Marke,"1,39 €",,,"Schnittkäse, 55% Fett i.Tr, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_047.jpg,bamberg
Imperial Truthahn Salami,Keine Marke,"1,99 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_048.jpg,bamberg
Berger Kümmelbraten,Keine Marke,"2,29 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_049.jpg,bamberg
Milram Müritzer Scheiben,Keine Marke,"1,49 €",,"1 kg = 9,93","Schnittkäse, 55% Fett i.Tr., je 150-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_050.jpg,bamberg
Exquisa Der Sahnige,Keine Marke,"1,29 €",,"1 kg = 6,45","65% Fett i.Tr., je 200-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_051.jpg,bamberg
Kinder Maxi King,Keine Marke,"1,29 €",,"1 kg = 12,29",je 3 x 35-g-Pckg,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_052.jpg,bamberg
Heidelbeeren,Keine Marke,"3,33 €",,"1 kg = 6,66","Kl. I, je 500-g-Schale",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_029.jpg,bamberg
Orangen,Keine Marke,"2,49 €",,"1 kg = 1,66","Sorte: siehe Etikett, Kl. I, je 1,5-kg-Netz",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_028.jpg,bamberg
Saftorangen,Keine Marke,"2,99 €",,"1 kg = 1,99","Sorte: siehe Etikett, Kl. I, je 1,5-kg-Netz",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_027.jpg,bamberg
Mandarinen,Keine Marke,"2,99 €",,,"Sorte: siehe Etikett, Kl. I, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_026.jpg,bamberg
Rügenwalder Mühle Vegane Mühlen Frikadellen oder Vegetarische Mühlen Würstchen,Keine Marke,"2,49 €",,"1 kg = 15,09",je 165-g-Becher,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_004.jpg,bamberg
Arla Finello Reibekäse,Keine Marke,"1,49 €",,"1 kg = 9,93","versch. Sorten, je 150-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_007.jpg,bamberg
Block House American Burger,Keine Marke,"7,99 €",,"1 kg = 15,98","tiefgefroren, je 4 x 125-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_008.jpg,bamberg
Ehrmann Grand Dessert,Keine Marke,"0,59 €",,"1 kg = 3,11","versch. Sorten, je 190-g-Becher",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_053.jpg,bamberg
Block House Block Burger,Keine Marke,"7,99 €",,"1 kg = 19,98","tiefgefroren, je 2 x 200-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_015.jpg,bamberg
Braune Bio Champignons,Keine Marke,"1,69 €",,"1 kg = 6,76","Kl. I, je 250-g-Schale",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_016.jpg,bamberg
Rote Tafeläpfel,Keine Marke,"1,49 €",,"1 kg = 1,75","Sorte: siehe Etikett, Kl. I, je 850-g-Schale",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_017.jpg,bamberg
Dunkle Pflaumen,Keine Marke,"3,49 €",,,"Sorte: siehe Etikett, Kl. I, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_018.jpg,bamberg
Zitrone,Keine Marke,"0,69 €",,,"Sorte: siehe Etikett, Kl. I, je St",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_019.jpg,bamberg
Mini Gurken,Keine Marke,"4,99 €",,,"Kl. I, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_020.jpg,bamberg
Wurzelsalat,Keine Marke,"1,29 €",,,"»Salattrio«, je St",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_021.jpg,bamberg
Bio Romana Salatherzen,Keine Marke,"1,49 €",,,"Kl. II, je 2-St.-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_022.jpg,bamberg
Bio Speisemöhren,Keine Marke,"1,19 €",,,"Kl. I, je 1-kg-Btl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_023.jpg,bamberg
Goldene Kiwi,Keine Marke,"0,55 €",,,"Kl. I, je St",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_024.jpg,bamberg
Kernlose Tafeltrauben,Keine Marke,"4,99 €",,,"Sorte: siehe Etikett, Kl. I, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_025.jpg,bamberg
REWE Bio Rinderbrühe,Keine Marke,"1,39 €",,"1 kg = 9,93",je 140-g-Glas,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_108.jpg,bamberg
Rana Ravioli,Keine Marke,"2,79 €",,"1 kg = 11,16","versch. Sorten, je 250-g-Btl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_054.jpg,bamberg
Kinder Milchschnitte,Keine Marke,"1,29 €",,"1 kg = 9,21",je 5 x 28-g-Pckg,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_084.jpg,bamberg
Schulte Edelsalami,Keine Marke,"1,79 €",,,"mit Rind, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_085.jpg,bamberg
Zimmermann Farmlandschinken,Keine Marke,"1,49 €",,,"über Buchenholz geräuchert, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_086.jpg,bamberg
Jack Link’s Beef Jerky,Keine Marke,"2,99 €",,"1 kg = 49,83","versch. Sorten, je 60-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_087.jpg,bamberg
Mirée Französische Kräuter,Keine Marke,"1,29 €",,"1 kg = 8,60","65% Fett i.Tr., je 150-g-Becher",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_088.jpg,bamberg
Herta Genuss Momente Schinken,Keine Marke,"1,69 €",,"1 kg = 16,90","versch. Sorten, je 100-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_089.jpg,bamberg
Saint Agur oder Etorki,Keine Marke,"1,99 €",,,"frz. Weich- oder Schnittkäse, versch. Sorten, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_090.jpg,bamberg
Tulip Bacon,Keine Marke,"1,49 €",,"1 kg = 11,92","in Scheiben, je 125-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_091.jpg,bamberg
Frico Gouda jung,Keine Marke,"0,99 €",,,"holl. Schnittkäse, 51% Fett i.Tr., je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_092.jpg,bamberg
Wilhelm Brandenburg Peitschen,Keine Marke,"2,79 €",,"1 kg = 27,90","versch. Sorten, je 100-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_093.jpg,bamberg
REWE Bio + vegan Haferdrink,Keine Marke,"0,90 €",,,"ohne Zucker, je 1-l-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_094.jpg,bamberg
REWE Bio Skyr Natur,Keine Marke,"1,19 €",,"1 kg = 2,98","0,2% Fett, je 400-g-Becher",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_095.jpg,bamberg
Popp Meistersalat,Keine Marke,"1,69 €",,"1 kg = 8,45","versch. Sorten, je 200-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_096.jpg,bamberg
Bonduelle Kopfsalat,Keine Marke,"1,79 €",,"1 kg = 10,23",je 175-g-Btl,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_097.jpg,bamberg
Möhrenstifte,Keine Marke,"0,79 €",,"1 kg = 3,95",je 200-g-Btl,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_098.jpg,bamberg
Apfel-Traube-Cranberry-Saft,Keine Marke,"1,59 €",,"1 l = 3,18","je 500-ml-Fl, zzgl. 0,25 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_099.jpg,bamberg
Wagner Die Backfrische Mozzarella,Keine Marke,"1,99 €",,"1 kg = 5,69","tiefgefroren, je 350-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_101.jpg,bamberg
McCain Golden Longs,Keine Marke,"3,33 €",,,"tiefgefroren, je 1000-g-Btl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_102.jpg,bamberg
Wagner Big City Hot Dog Style,Keine Marke,"1,99 €",,"1 kg = 4,63","tiefgefroren, je 430-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_104.jpg,bamberg
McCain 1-2-3 Frites Original,Keine Marke,"3,33 €",,"1 kg = 2,22","tiefgefroren, je 1500-g-Btl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_105.jpg,bamberg
Kerrygold extra,Keine Marke,"2,69 €",,"1 kg = 6,72","versch. Sorten, je 400-g-Becher",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_055.jpg,bamberg
Kinder Pingui,Keine Marke,"1,29 €",,"1 kg = 10,75",je 4 x 30-g-Pckg,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_083.jpg,bamberg
Loose Quäse mild,Keine Marke,"2,49 €",,"1 kg = 11,32","Sauermilchkäse, je 220-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_082.jpg,bamberg
Ben & Jerry’s Ice Cream,Keine Marke,"4,29 €",,"1 l = 9,23","versch. Sorten, je 465-ml-Becher",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_100.jpg,bamberg
Kasseler Nackenbraten,Keine Marke,"11,49 €",,,"ohne Knochen, SB-verpackt, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_080.jpg,bamberg
Arla Skyr,Keine Marke,"1,49 €",,"1 kg = 3,31","versch. Sorten, je 450-g-Becher",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_057.jpg,bamberg
Schiller GQB Strohschwein Zwiebelmettwurst,Keine Marke,"1,59 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_081.jpg,bamberg
Almette Frischkäse,Keine Marke,"1,11 €",,"1 kg = 7,40","versch. Sorten, je 150-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_058.jpg,bamberg
Müller Müllermilch,Keine Marke,"0,79 €",,"1 l = 1,98","versch. Sorten, je 400-ml-Fl, zzgl. 0,25 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_059.jpg,bamberg
Nordsee Backfisch,Keine Marke,"2,49 €",,"1 kg = 11,86","mit Remoulade, je 210-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_062.jpg,bamberg
Loose Hausmacher Handkäse mit Kümmel,Keine Marke,"2,49 €",,"1 kg = 12,45","Sauermilchkäse, je 200-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_063.jpg,bamberg
Lätta Original,Keine Marke,"1,19 €",,"1 kg = 2,64",je 450-g-Becher,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_064.jpg,bamberg
Arla laktosefreie Frischmilch,Keine Marke,"1,29 €",,,"1,5/3,5% Fett, je 1-l-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_065.jpg,bamberg
Snack It Kabanos,Keine Marke,"2,29 €",,"1 kg = 19,08","versch. Sorten, je 120-g-Btl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_066.jpg,bamberg
REWE Regional Bayrischer Schweine Backleberkäse,Keine Marke,"4,44 €",,"1 kg = 8,88","roh, in der Schale, zum Selberbacken, je 500-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_067.jpg,bamberg
Danone Activia,Keine Marke,"1,59 €",,"1 kg = 3,46","versch. Sorten, je 4 x 115-g-Becher-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_061.jpg,bamberg
"Hähnchen Bucket, Chicken Nuggets oder Chicken Tenders",Keine Marke,"5,55 €",,"1 kg = 14,61","Hähnchenbrustfilet-Stücke in Cornflakes-Panade, je 380-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_075.jpg,bamberg
Schiller GQB Strohschwein Lyoner,Keine Marke,"1,11 €",,,"halbe oder ganze Ringe, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_068.jpg,bamberg
REWE Feine Welt Ochsen-Bäckchen,Keine Marke,"6,29 €",,"1 kg = 16,55","in Rotweinsauce, je 380-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_077.jpg,bamberg
REWE Regional Rinder-Beinscheiben,Keine Marke,"12,90 €",,,"SB-verpackt, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_076.jpg,bamberg
Frisches Enten-Brustfilet,Keine Marke,"17,90 €",,,"SB-verpackt, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_079.jpg,bamberg
Kasseler Lachs,Keine Marke,"8,88 €",,"1 kg = 11,10","am Stück, je 800-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_074.jpg,bamberg
REWE Regional Puten-Innenbrustfilet,Keine Marke,"5,79 €",,"1 kg = 14,48","ganz oder geschnitten, je 400-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_078.jpg,bamberg
Frische Enten-Schenkel,Keine Marke,"12,90 €",,,"mit Haut, SB-verpackt, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_072.jpg,bamberg
Nordsee Matjesfilets,Keine Marke,"2,49 €",,"1 kg = 12,45","mit milder Rauchnote, je 200-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_071.jpg,bamberg
Arla Esrom,Keine Marke,"1,49 €",,,"dän. Schnittkäse, 45% Fett i.Tr., je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_070.jpg,bamberg
Pick Original ungarische Salami oder Paprika-Kolbasz,Keine Marke,"1,99 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_069.jpg,bamberg
Butcher’s Wagyu Beef Burger Patties,Keine Marke,"5,55 €",,"1 kg = 24,13",je 230-g-Pckg,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/bamberg_offer_073.jpg,bamberg
Goldpuder Weizenmehl,Keine Marke,"1,49 €",,,"Type 550, je 1-kg-Btl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_122.jpg,immenstaad
Salatschale Winter Mix,Keine Marke,"2,99 €",,"1 kg = 5,98",je 500-g-Schale,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_089.jpg,immenstaad
Bonduelle Gartensalat,Keine Marke,"1,79 €",,"1 kg = 11,93",je 150-g-Btl,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_090.jpg,immenstaad
Paulaner Weißbier,Keine Marke,"4,29 €",,"1 l = 2,17","versch. Sorten, je 6 x 0,33-l-Fl.-Sixpack, zzgl. 0,48 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_153.jpg,immenstaad
Budweiser Budvar Premium Lager,Keine Marke,"4,49 €",,"1 l = 2,27","je 6 x 0,33-l-Fl.-Sixpack, zzgl. 0,48 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_155.jpg,immenstaad
Beck’s,Keine Marke,"3,99 €",,"1 l = 2,02","versch. Sorten, je 6 x 0,33-l-Fl.-Sixpack, zzgl. 0,48 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_156.jpg,immenstaad
Himbeeren,Keine Marke,"1,79 €",,"1 kg = 14,32","Kl. I, je 125-g-Schale",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_023.jpg,immenstaad
Fräulein Rote Tafeläpfel,Keine Marke,"1,79 €",,,"Sorte: siehe Etikett, Kl. I, je 1-kg-Schale",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_024.jpg,immenstaad
Gelbfleischige Nektarinen,Keine Marke,"3,99 €",,,"Kl. I, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_025.jpg,immenstaad
Bio Fenchel,Keine Marke,"2,79 €",,,"Kl. II, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_027.jpg,immenstaad
Bio Porree,Keine Marke,"1,79 €",,"1 kg = 4,48","Kl. II, je 400-g-Bund",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_028.jpg,immenstaad
Landbauern Rind Steakhüfte,Keine Marke,"2,99 €",,,"am Stück oder in Scheiben, Haltungsform 3, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_039.jpg,immenstaad
Grüne Bio Kiwis,Keine Marke,"1,99 €",,,"Kl. I, je 4-St.-Schale",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_022.jpg,immenstaad
Bio Speisekartoffeln,Keine Marke,"1,79 €",,"1 kg = 2,75","»Drillinge«, Kocheigenschaft: festkochend, Qualität I, je 650-g-Schale",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_021.jpg,immenstaad
Rote Bio Tafeläpfel,Keine Marke,"1,99 €",,"1 kg = 3,62","Sorte: siehe Etikett, Kl. I, je 550-g-Schale",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_020.jpg,immenstaad
Bio Kräuterseitlinge,Keine Marke,"2,49 €",,"1 kg = 19,92",je 125-g-Schale,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_019.jpg,immenstaad
Fior delle Alpi,Keine Marke,"2,79 €",,,"Schweizer Hartkäse, mind. 45% Fett i.Tr., je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_040.jpg,immenstaad
Bio Mandarinen,Keine Marke,"1,99 €",,"1 kg = 2,65","Kl. II, je 750-g-Netz",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_016.jpg,immenstaad
Bio Mango,Keine Marke,"1,49 €",,,"faserarm, Kl. II, je St",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_017.jpg,immenstaad
Bio Zitrone,Keine Marke,"0,79 €",,,"Sorte: siehe Etikett, Kl. I, je St",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_018.jpg,immenstaad
"Landbauern Rind Rouladen, Braten oder Gulasch",Keine Marke,"1,88 €",,,"aus der Keule, Haltungsform 3, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_041.jpg,immenstaad
Landbauern Rind Hackfleisch,Keine Marke,"1,55 €",,,"Haltungsform 3, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_043.jpg,immenstaad
Frischer roher Fleischkäse,Keine Marke,"3,33 €",,"1 kg = 6,66","in der Schale, zum Selberbacken, je 500-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_066.jpg,immenstaad
Rinder-Beinscheiben,Keine Marke,"11,10 €",,,"SB-verpackt, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_068.jpg,immenstaad
Frische Puten-Schnitzel,Keine Marke,"14,90 €",,,"aus dem Putenbrustfilet, SB-verpackt, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_069.jpg,immenstaad
Wilhelm Brandenburg Zwiebelmettwurst,Keine Marke,"1,49 €",,,"versch. Sorten, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_073.jpg,immenstaad
Schweine-Stielkotelett,Keine Marke,"0,77 €",,,"Haltungsform 2, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_042.jpg,immenstaad
Wilhelm Brandenburg Fleischwurst,Keine Marke,"0,88 €",,,"versch. Sorten, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_065.jpg,immenstaad
Lammfilet oder Lammlachse,Keine Marke,"3,99 €",,,"natur oder mariniert, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_044.jpg,immenstaad
Frische Hähnchenschenkel,Keine Marke,"0,49 €",,,"HKL A, natur oder gewürzt, Haltungsform 2, je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_046.jpg,immenstaad
Heidelberger Schlossschinken,Keine Marke,"1,69 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_047.jpg,immenstaad
Schweizer Trüffeli,Keine Marke,"3,59 €",,,"Schweizer Käsezubereitung, mind. 56% Fett i.Tr., je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_049.jpg,immenstaad
Schlachtplatte Leber- und Blutwürstchen,Keine Marke,"0,99 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_050.jpg,immenstaad
