Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Traditions-Fleischpflanzerl,Metzger-Frisch,"€ 2,79",,"1 kg = 11,63","1 kg = 11,63",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_061.jpg,"cat_fleisch_wurst,sub_hackfleisch,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000061,,,,
Traditions-Fleischwurst,Metzgerfrisch,"€ 2,79",,"1 kg = 6,98","1 kg = 6,98",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_062.jpg,"cat_fleisch_wurst,sub_hackfleisch,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000062,obs_0000020644|obs_0000021463|obs_0000021765|obs_0000014928|obs_0000008871|obs_0000027764|obs_0000011863|obs_0000034472|obs_0000034703,obs_0000020644|obs_0000021463|obs_0000021765,,
Traditions-Schinken-Salami,Metzger-Frisch,"€ 1,79",,"1 kg = 17,90","1 kg = 17,90",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_063.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000063,obs_0000010316|obs_0000016602|obs_0000008425|obs_0000002285|obs_0000016624|obs_0000026898|obs_0000016755|obs_0000031198|obs_0000002611|obs_0000014932|obs_0000019030|obs_0000023205|obs_0000021226|obs_0000011010|obs_0000025355|obs_0000017184|obs_0000002957|obs_0000017375|obs_0000003239|obs_0000019666|obs_0000003307|obs_0000017657|obs_0000025934|obs_0000034176|obs_0000034378|obs_0000028273|obs_0000005781|obs_0000028387|obs_0000007987|obs_0000008039|obs_0000020407|obs_0000016328|obs_0000010234,,,
Traditions-Bierschinken Klassik,Metzgerfrisch,"€ 1,39",,"1 kg = 11,12","1 kg = 11,12",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_064.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000064,obs_0000020560|obs_0000022636|obs_0000031266|obs_0000025254|obs_0000021379|obs_0000033774|obs_0000001020|obs_0000001030|obs_0000023794|obs_0000009560|obs_0000009601|obs_0000024214|obs_0000010052,,,
Traditions-Geflügel-Mortadella Paprika,Metzgerfrisch,"€ 1,69",,"1 kg = 13,52","1 kg = 13,52",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_065.jpg,"cat_fleisch_wurst,sub_gefluegel,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000065,obs_0000031798|obs_0000014185,,,
Actimel Drink XXXL Multifrucht,Danone,"€ 3,44",,"1 kg = 2,46","1 kg = 2,46",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_066.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000066,obs_0000018569|obs_0000017405|obs_0000031420|obs_0000006437|obs_0000009022|obs_0000031715|obs_0000006796|obs_0000012310|obs_0000033983|obs_0000010619|obs_0000027587|obs_0000026421,,,
Waschmittel Pods,Ariel,"€ 16,99",,"pro Einheit = 22,99","pro Einheit = 22,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_067.jpg,cat_drogerie,,,ref_000067,obs_0000022894|obs_0000016254|obs_0000018449|obs_0000027703|obs_0000012875|obs_0000023646|obs_0000024174|obs_0000002728|obs_0000023748|obs_0000023244|obs_0000025812|obs_0000017654|obs_0000018794|obs_0000019827|obs_0000022410|obs_0000034866|obs_0000016462|obs_0000018542|obs_0000019568|obs_0000013946|obs_0000025217|obs_0000026760|obs_0000021665|obs_0000033445|obs_0000012454|obs_0000018152|obs_0000015109|obs_0000033069|obs_0000022331|obs_0000022340|obs_0000020846|obs_0000012181|obs_0000003486|obs_0000019384|obs_0000017352|obs_0000026568|obs_0000022520|obs_0000025598,obs_0000022894|obs_0000016254,,
Captain Morgan Freeway,Captain Morgan,"€ 8,99",,"pro Einheit = 12,99","pro Einheit = 12,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_068.jpg,cat_non_food,,,ref_000068,obs_0000007664|obs_0000005818|obs_0000007263,,,
Mini Original,Babybel,"€ 2,50",,"1 kg = 14,39","1 kg = 14,39",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_069.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,tag_high_protein,tag_ultra_processed",,,ref_000069,obs_0000002220|obs_0000023295|obs_0000000803|obs_0000020016|obs_0000012328|obs_0000010932|obs_0000028517|obs_0000028632|obs_0000004327|obs_0000000264|obs_0000004754|obs_0000003811|obs_0000003900|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000006379|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000017530|obs_0000015502|obs_0000027791|obs_0000017583|obs_0000033975|obs_0000021758|obs_0000001297|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026024|obs_0000026035,,,
Coca-Cola,Coca-Cola,"€ 1,19",,"pro Einheit = 1,59","pro Einheit = 1,59",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_070.jpg,"cat_getraenke,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000070,obs_0000023586|obs_0000001110|obs_0000024676|obs_0000024165|obs_0000001642|obs_0000023740|obs_0000034042|obs_0000034648|obs_0000033681|obs_0000034234|obs_0000034810|obs_0000005638|obs_0000030302|obs_0000032440|obs_0000005827|obs_0000029418|obs_0000006901|obs_0000006909|obs_0000029979|obs_0000006021|obs_0000032705|obs_0000030680|obs_0000007669|obs_0000032254|obs_0000026646|obs_0000028226|obs_0000004177|obs_0000031900|obs_0000021663|obs_0000026287|obs_0000026323|obs_0000008921|obs_0000017639|obs_0000000810|obs_0000016686|obs_0000009023|obs_0000022338|obs_0000017246|obs_0000020844|obs_0000016754|obs_0000028026|obs_0000027015|obs_0000027037|obs_0000009119|obs_0000019364|obs_0000005031|obs_0000000445|obs_0000018375|obs_0000003042|obs_0000004604,obs_0000005638|obs_0000023586|obs_0000001110|obs_0000030302|obs_0000024676|obs_0000024165|obs_0000001642|obs_0000032440|obs_0000023740|obs_0000005827|obs_0000029418|obs_0000006901|obs_0000034042|obs_0000006909|obs_0000029979|obs_0000034648|obs_0000006021|obs_0000033681|obs_0000034234|obs_0000032705|obs_0000030680|obs_0000007669|obs_0000034810|obs_0000032254,,
Strudel,Conditorei Coppenrath Wiese,"€ 2,79",,"pro Einheit = 3,29","pro Einheit = 3,29",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_071.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,BLS-D483400,ref_000071,obs_0000003108|obs_0000004361|obs_0000003806|obs_0000004788|obs_0000003934|obs_0000017656|obs_0000016604|obs_0000006324,obs_0000003108|obs_0000004361|obs_0000003806|obs_0000004788|obs_0000003934,,
Original,Pick-Up,"€ 1,99",,"pro Einheit = 3,79","pro Einheit = 3,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_072.jpg,"cat_getraenke,tag_high_protein,tag_ultra_processed",,,ref_000072,obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000014249|obs_0000028630|obs_0000010244|obs_0000026672|obs_0000018547|obs_0000026752|obs_0000010427|obs_0000018645,obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000014249|obs_0000028630,,x
Sekt,Rotkäppchen,"€ 3,29",,"pro Einheit = 4,99","pro Einheit = 4,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_073.jpg,cat_getraenke,,,ref_000073,obs_0000011802|obs_0000017436|obs_0000031833|obs_0000018037|obs_0000000122|obs_0000026289|obs_0000023255|obs_0000018687|obs_0000026425|obs_0000027487|obs_0000002457|obs_0000025002|obs_0000018465|obs_0000017456|obs_0000003634|obs_0000013889|obs_0000019009|obs_0000019561|obs_0000028281|obs_0000012437|obs_0000010911|obs_0000027358|obs_0000016680|obs_0000015666|obs_0000014644|obs_0000024889|obs_0000011590|obs_0000015699|obs_0000008047|obs_0000012694|obs_0000022430|obs_0000001461|obs_0000026048|obs_0000013336|obs_0000015931|obs_0000008276|obs_0000015498|obs_0000010420|obs_0000025796|obs_0000031724|obs_0000008400|obs_0000032264|obs_0000028182|obs_0000015933|obs_0000023645|obs_0000008803|obs_0000024169|obs_0000013971|obs_0000012436|obs_0000010391,obs_0000011802|obs_0000017436|obs_0000018465|obs_0000017456|obs_0000003634|obs_0000013889|obs_0000019009|obs_0000031833|obs_0000019561|obs_0000018037|obs_0000028281|obs_0000000122|obs_0000012437|obs_0000010911|obs_0000026289|obs_0000023255|obs_0000027358|obs_0000018687|obs_0000016680|obs_0000015666|obs_0000014644|obs_0000024889|obs_0000026425|obs_0000011590|obs_0000015699|obs_0000027487|obs_0000008047|obs_0000012694|obs_0000002457|obs_0000022430|obs_0000025002|obs_0000001461|obs_0000026048,,
Kaffee Auslese,Melitta,"€ 6,99",,"pro Einheit = 9,29","pro Einheit = 9,29",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_074.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000074,obs_0000031774|obs_0000008737|obs_0000018585|obs_0000035115|obs_0000012375|obs_0000034106|obs_0000015279|obs_0000010719|obs_0000022517|obs_0000029713|obs_0000030782|obs_0000032103|obs_0000032646|obs_0000012856|obs_0000011954|obs_0000014593|obs_0000024909|obs_0000013724,obs_0000031774|obs_0000008737|obs_0000018585,,
Pure Taste Katzenvollnahrung,Coshida,"€ 1,09",,"pro Einheit = 1,49","pro Einheit = 1,49",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_075.jpg,cat_tiernahrung,,,ref_000075,,,,
Selection Nuss-Mix,Alesto,"€ 1,69",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_076.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000076,obs_0000000720|obs_0000002128|obs_0000002629|obs_0000033416|obs_0000033561|obs_0000024700|obs_0000035020|obs_0000022988|obs_0000016848|obs_0000031828|obs_0000011580|obs_0000026027,,,
Original Irische Butter,Kerrygold,"€ 1,99",,"pro Einheit = 3,49","pro Einheit = 3,49",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_077.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_fleischersatz,sub_gefluegel,sub_kaese,sub_milchprodukte,sub_tk_gemuese,tag_high_protein,tag_ultra_processed",,,ref_000077,obs_0000016451|obs_0000025029|obs_0000023253|obs_0000023732|obs_0000024152|obs_0000028319|obs_0000014084|obs_0000003809|obs_0000000141|obs_0000003593|obs_0000034970|obs_0000013125|obs_0000011467|obs_0000006790|obs_0000015797|obs_0000024620|obs_0000028730|obs_0000000107|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000010409|obs_0000026832|obs_0000018644|obs_0000028896|obs_0000035052|obs_0000008456|obs_0000018772|obs_0000008556|obs_0000027005|obs_0000027048|obs_0000027049|obs_0000012797|obs_0000021000|obs_0000002620|obs_0000008777|obs_0000002676|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000011042|obs_0000009075|obs_0000027517|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000000997|obs_0000017384|obs_0000013325,obs_0000016451|obs_0000025029|obs_0000023253|obs_0000023732|obs_0000024152|obs_0000028319|obs_0000014084,,
Nutella,Nutella,"€ 3,29",,"pro Einheit = 3,79","pro Einheit = 3,79",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_078.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000078,obs_0000023311|obs_0000022500|obs_0000024686|obs_0000018181|obs_0000033678|obs_0000032403|obs_0000000918|obs_0000022348|obs_0000032100|obs_0000019310|obs_0000017649|obs_0000016258|obs_0000026249|obs_0000027533|obs_0000016787|obs_0000001187|obs_0000017196|obs_0000014128|obs_0000017850|obs_0000018501|obs_0000022091|obs_0000017239|obs_0000017241|obs_0000016611|obs_0000007026|obs_0000001525|obs_0000001529|obs_0000026750|obs_0000008340|obs_0000029028|obs_0000014101|obs_0000002746|obs_0000027589|obs_0000016475|obs_0000027761,obs_0000018181|obs_0000033678|obs_0000023311|obs_0000032403|obs_0000000918|obs_0000022348|obs_0000022500|obs_0000032100|obs_0000019310|obs_0000024686|obs_0000017649,,
Leichte Orange,Hohes C,"€ 1,79",,"pro Einheit = 2,89","pro Einheit = 2,89",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_079.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000079,obs_0000018210|obs_0000001318|obs_0000000709|obs_0000031736,obs_0000018210,,
Frischkäse,Petrella,"€ 1,49",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_080.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,sub_wurst,tag_ultra_processed",,BLS-D3A6000,ref_000080,obs_0000000519|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000024407|obs_0000009596|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000023986|obs_0000020962|obs_0000017894|obs_0000018437|obs_0000018441|obs_0000009739|obs_0000002064|obs_0000019510|obs_0000009275|obs_0000024137|obs_0000022111|obs_0000022114|obs_0000008311|obs_0000000665|obs_0000023715|obs_0000031907|obs_0000003254|obs_0000002331|obs_0000002429|obs_0000002443|obs_0000026562|obs_0000022984|obs_0000013780|obs_0000001493|obs_0000028125|obs_0000000998,obs_0000000519|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000024407|obs_0000009596|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000023986|obs_0000020962|obs_0000017894,,
Traditions-Bacon,METZGER-FRISCH,"€ 1,29",,"pro Einheit = 1,59","pro Einheit = 1,59",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_081.jpg,"cat_fleisch_wurst,sub_schwein,tag_ultra_processed",,,ref_000081,obs_0000026814|obs_0000014146|obs_0000012775|obs_0000001018|obs_0000001019|obs_0000011008,,,
Grana Padano g U,Giovanni Ferrari,"€ 3,49",,"pro Einheit = 4,29","pro Einheit = 4,29",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_082.jpg,"cat_grundnahrung,diet_vegetarian,sub_nudeln",,,ref_000082,obs_0000019702|obs_0000008584|obs_0000028820|obs_0000022437|obs_0000010424|obs_0000018289|obs_0000023167|obs_0000013230|obs_0000017211|obs_0000015809|obs_0000029895|obs_0000007753|obs_0000022624|obs_0000024568|obs_0000016509|obs_0000011032|obs_0000030522|obs_0000011475|obs_0000005911|obs_0000006456,obs_0000030522|obs_0000019702,,
Milchschnitte,Kinder,"€ 1,49",,"1 kg = 10,64","1 kg = 10,64",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_083.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000083,obs_0000031540|obs_0000023382|obs_0000019989|obs_0000020053|obs_0000018526|obs_0000025249|obs_0000018114|obs_0000022276|obs_0000032603|obs_0000018277|obs_0000020872|obs_0000028086|obs_0000019147|obs_0000017694,obs_0000025845|obs_0000031540|obs_0000023382|obs_0000032603,,
Zaziki,Apostels,"€ 1,79",,"pro Einheit = 2,69","pro Einheit = 2,69",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_084.jpg,"cat_non_food,tag_ultra_processed",,,ref_000084,obs_0000027685|obs_0000033765|obs_0000034792|obs_0000034577|obs_0000025978|obs_0000020587|obs_0000019789|obs_0000023022|obs_0000025390|obs_0000021406|obs_0000030657|obs_0000028102,obs_0000027685|obs_0000033765|obs_0000028102|obs_0000034792|obs_0000020587|obs_0000019789|obs_0000023022|obs_0000025390|obs_0000034577|obs_0000025978|obs_0000021406,,
Gemüse Maultaschen,BÜRGER,"€ 1,69",,"pro Einheit = 2,29","pro Einheit = 2,29",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_085.jpg,"cat_tiefkuehl,diet_vegetarian,sub_frisches_gemuese,sub_tk_fertiggerichte,sub_tk_gemuese",,,ref_000085,obs_0000006305|obs_0000010531|obs_0000017588|obs_0000012341|obs_0000031814|obs_0000000711|obs_0000033906|obs_0000014973|obs_0000012813|obs_0000025597|obs_0000010642|obs_0000014506|obs_0000011055|obs_0000018735|obs_0000018942|obs_0000015818|obs_0000017491|obs_0000016753|obs_0000014837|obs_0000033909|obs_0000011900,,,
Irische Käsescheiben,Kerrygold,"€ 1,59",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_086.jpg,"cat_molkerei_kaese,sub_fleischersatz,sub_gefluegel,sub_kaese,sub_milchprodukte,sub_tk_gemuese,tag_high_protein",,,ref_000086,obs_0000025113|obs_0000027170|obs_0000024639|obs_0000020051|obs_0000002664|obs_0000026217|obs_0000025206|obs_0000027787|obs_0000001181|obs_0000022214|obs_0000033991|obs_0000002763|obs_0000021231|obs_0000017666|obs_0000018205|obs_0000002335|obs_0000020870|obs_0000031123|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000000993,,,
Grill- und Pfannenkäse Honey-BBQ,GAZI,"€ 1,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_087.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000087,obs_0000014494|obs_0000014191|obs_0000006444,,,
High Protein Milchreis Pudding Schoko,Dr. Oetker,"€ 1,99",,"pro Einheit = 2,59","pro Einheit = 2,59",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_088.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_reis,sub_sahne_creme,tag_high_protein,tag_proteinreich,tag_ultra_processed",,NUTR-0004,ref_000088,obs_0000014285|obs_0000002507|obs_0000021162|obs_0000025263|obs_0000003363|obs_0000020343|obs_0000001633|obs_0000011946|obs_0000013245|obs_0000011464|obs_0000035103|obs_0000008628|obs_0000023009|obs_0000019929|obs_0000003645|obs_0000001774|obs_0000026368|obs_0000018363|obs_0000022482|obs_0000016341|obs_0000007542|obs_0000006099|obs_0000008308|obs_0000026981|obs_0000009165|obs_0000023642|obs_0000023739|obs_0000024162|obs_0000031441|obs_0000012304|obs_0000004243|obs_0000010509|obs_0000024897|obs_0000002532|obs_0000004670|obs_0000021102|obs_0000017159|obs_0000025419|obs_0000015378|obs_0000025832|obs_0000003371|obs_0000001428|obs_0000034305|obs_0000017931|obs_0000013838|obs_0000034374|obs_0000003816|obs_0000026409|obs_0000020283|obs_0000016218,,,x
Vegane Bratwurst-Alternative,Billie Green,"€ 2,49",,"pro Einheit = 3,29","pro Einheit = 3,29",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_089.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_wurst,tag_ultra_processed",,,ref_000089,obs_0000014975|obs_0000020661|obs_0000021697|obs_0000018148|obs_0000011504|obs_0000021771|obs_0000021287|obs_0000023386|obs_0000023388|obs_0000021480|obs_0000023021|obs_0000020468|obs_0000006701|obs_0000026247|obs_0000006539|obs_0000007634,obs_0000013471|obs_0000010532,,
Pingui,Kinder,"€ 1,39",,"1 kg = 11,58","1 kg = 11,58",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_090.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000090,obs_0000011463|obs_0000031551|obs_0000012794|obs_0000003592|obs_0000017471|obs_0000001113|obs_0000018099|obs_0000010014|obs_0000009553|obs_0000032602|obs_0000018854|obs_0000019214|obs_0000019409|obs_0000019935|obs_0000016887,obs_0000011463|obs_0000031551|obs_0000032602|obs_0000012794,,
Pellkartoffelsalat XXL,Homann,"€ 2,99",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_091.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,sub_salate,tag_ultra_processed,tag_whole_food",,,ref_000091,obs_0000012763|obs_0000013967,obs_0000027438,,
Naturelle,Volvic,"€ 0,79",,"pro Einheit = 1,25","pro Einheit = 1,25",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_092.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000092,obs_0000034049|obs_0000025602|obs_0000018575|obs_0000015672|obs_0000022975|obs_0000025814|obs_0000017497|obs_0000026721|obs_0000011749|obs_0000010503|obs_0000031834|obs_0000009721|obs_0000029414|obs_0000030703|obs_0000032128,obs_0000034049|obs_0000025602|obs_0000018575|obs_0000015672|obs_0000022975|obs_0000025814|obs_0000017497|obs_0000026721|obs_0000011749|obs_0000029414|obs_0000030703|obs_0000032128,,
Vodka Original,Three Sixty,"€ 19,99",,"pro Einheit = 29,99","pro Einheit = 29,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_093.jpg,"cat_getraenke,tag_high_protein,tag_ultra_processed",,,ref_000093,obs_0000028940|obs_0000020001|obs_0000010156|obs_0000012431|obs_0000035049|obs_0000013474|obs_0000034845|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000026846|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000008713|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000021182|obs_0000008904|obs_0000008906|obs_0000015051|obs_0000002903|obs_0000011132|obs_0000019368|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000009320|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000009420|obs_0000034034|obs_0000021758|obs_0000015665|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035,obs_0000028940|obs_0000031413|obs_0000020001|obs_0000010156,,
Rum,Bacardi,"€ 19,99",,"pro Einheit = 27,99","pro Einheit = 27,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_094.jpg,"cat_non_food,tag_ultra_processed",,,ref_000094,obs_0000017633|obs_0000006555|obs_0000025003|obs_0000027570|obs_0000013862|obs_0000012866|obs_0000024724|obs_0000011977|obs_0000016096|obs_0000015238|obs_0000022042|obs_0000022044|obs_0000020034|obs_0000020041|obs_0000000140|obs_0000027411|obs_0000019739|obs_0000019236|obs_0000014633|obs_0000025409|obs_0000025440|obs_0000020853|obs_0000020860|obs_0000027534|obs_0000017870|obs_0000017872|obs_0000018468|obs_0000028978|obs_0000022427|obs_0000034838|obs_0000016937|obs_0000006213|obs_0000000092|obs_0000007263|obs_0000005818|obs_0000032476|obs_0000017171|obs_0000019737|obs_0000008489|obs_0000005453|obs_0000010068|obs_0000025954|obs_0000013670|obs_0000023414|obs_0000009091|obs_0000006563|obs_0000018400|obs_0000007664|obs_0000005636|obs_0000024594,obs_0000017633|obs_0000006555|obs_0000025003|obs_0000027570,,x
Whiskey,Jim Beam,"€ 19,99",,"pro Einheit = 29,99","pro Einheit = 29,99",,Nein,Gültig bis 02.05,2026-04-27,2026-05-02,../images/lidl/lidl_offer_095.jpg,cat_getraenke,,,ref_000095,obs_0000015488|obs_0000011980|obs_0000015061|obs_0000013035|obs_0000028947|obs_0000011310|obs_0000008756|obs_0000010336|obs_0000020586|obs_0000034422|obs_0000028811|obs_0000028331|obs_0000008371|obs_0000015066|obs_0000018216|obs_0000022838|obs_0000011579|obs_0000027465|obs_0000012631|obs_0000001910|obs_0000019325|obs_0000021896|obs_0000021405|obs_0000001467|obs_0000013253|obs_0000026577|obs_0000019442|obs_0000010744|obs_0000009760|obs_0000031781|obs_0000009295|obs_0000027737|obs_0000016989|obs_0000031872|obs_0000004739|obs_0000008891|obs_0000004312|obs_0000000256|obs_0000003885|obs_0000026006|obs_0000002752|obs_0000028901|obs_0000000036|obs_0000010296|obs_0000007262|obs_0000031414|obs_0000018103|obs_0000003769|obs_0000006359|obs_0000015065,obs_0000007904,,
