Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,source_market,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Followfood Wildlachs Filets,Keine Marke,"€ 5,49",,"1 kg = 27,45 €","tiefgefroren, je 200-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_140.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",bamberg,,ref_000231,obs_0000030139|obs_0000031649|obs_0000032394|obs_0000032272,obs_0000028249
Tagliatelle Pilzpfanne,Iglo,"€ 2,99",,"1 kg = 6,64 €","tiefgefroren, je 450-g-Btl.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_139.jpg,"cat_tiefkuehl,sub_nudeln,sub_tk_fertiggerichte",bamberg,,ref_000232,obs_0000027470,
Coppenrath Wiese Unsere Goldstücke 6 Dinkelbrötchen,Keine Marke,"€ 2,22",,"1 kg = 5,29 €","tiefgefroren, je 420-g-Btl.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_138.jpg,"cat_tiefkuehl,diet_vegetarian,tag_ultra_processed",bamberg,,ref_000233,obs_0000028972|obs_0000029851|obs_0000006841|obs_0000028977|obs_0000029856|obs_0000030098|obs_0000028293|obs_0000028295|obs_0000030108|obs_0000008063|obs_0000005555|obs_0000010372|obs_0000012128|obs_0000013379,obs_0000028293|obs_0000028972|obs_0000028977|obs_0000029851|obs_0000029856|obs_0000030098
Coppenrath Wiese Cafeteria fein sahnig Mandel-Bienenstich,Keine Marke,"€ 3,49",,"1 kg = 6,58 €","tiefgefroren, je 530-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_137.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed,tag_whole_food",bamberg,,ref_000234,obs_0000028944|obs_0000030095|obs_0000028945|obs_0000030104|obs_0000004995|obs_0000026517|obs_0000012120,obs_0000026517|obs_0000028944|obs_0000030095
Schlemmerfilet Bordelaise Classic,Iglo,"€ 2,99",,"1 kg = 7,87 €","tiefgefroren, je 380-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_136.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",bamberg,BLS-T935200,ref_000235,obs_0000028971|obs_0000027977|obs_0000030091|obs_0000000915|obs_0000014905|obs_0000026225|obs_0000009854|obs_0000015521|obs_0000032390|obs_0000019121|obs_0000022715|obs_0000013543|obs_0000010989|obs_0000023795|obs_0000026878|obs_0000022296|obs_0000025383|obs_0000032113|obs_0000025011|obs_0000029122|obs_0000019940,obs_0000028971|obs_0000027977|obs_0000030091
Gustavo Gusto Pizza Amore Napoli Salame,Keine Marke,"€ 2,99",,"1 kg = 9,49 €","tiefgefroren, je 315-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_135.jpg,"cat_tiefkuehl,diet_vegetarian,sub_tk_pizza,tag_ultra_processed",bamberg,,ref_000236,obs_0000027288|obs_0000027148|obs_0000028452|obs_0000026382|obs_0000013492,obs_0000027148|obs_0000027288
Bistro Baguette,Dr Oetker,"€ 1,49",,"1 kg = 5,96 €","versch. Sorten, tiefgefroren, je 250-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_134.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",bamberg,,ref_000237,obs_0000021481|obs_0000032274|obs_0000009927|obs_0000010097|obs_0000007169|obs_0000026675|obs_0000007239|obs_0000006747|obs_0000028290|obs_0000029854|obs_0000026792|obs_0000027843|obs_0000008402|obs_0000010464|obs_0000005939|obs_0000012102|obs_0000012689|obs_0000006041|obs_0000012273,obs_0000019563|obs_0000015006|obs_0000015527|obs_0000023236|obs_0000025345|obs_0000005939|obs_0000018744|obs_0000021481
Ristorante Pizza Salame,Dr Oetker,"€ 1,99",,"1 kg = 6,22 €","tiefgefroren, je 320-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_133.jpg,"cat_tiefkuehl,sub_tk_pizza,sub_wurst,tag_ultra_processed",bamberg,,ref_000238,obs_0000018444|obs_0000024858|obs_0000015162|obs_0000027112|obs_0000031848|obs_0000016230|obs_0000012261|obs_0000010751|obs_0000000038|obs_0000009677|obs_0000003558|obs_0000028970|obs_0000027976|obs_0000005653|obs_0000021711|obs_0000009976|obs_0000023937,obs_0000018444|obs_0000024858|obs_0000015162|obs_0000009677|obs_0000027112
Sojabohnenkerne,Keine Marke,"€ 1,79",,"1 kg = 8,95 €",je 200-g-Schale,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_132.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",bamberg,,ref_000239,,
Antipasti Variation,REWE Feine Welt,"€ 3,99",,"1 kg = 39,90 €",je 100-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_112.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese",bamberg,,ref_000240,obs_0000014359|obs_0000007454|obs_0000026016|obs_0000010952|obs_0000023132|obs_0000007391|obs_0000021733|obs_0000026230,obs_0000014359
Reinert Bärchen Wurst,Keine Marke,"€ 1,49",,"1 kg = 12,96 €","Mortadella, je 115-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_111.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",bamberg,,ref_000241,obs_0000027647|obs_0000029527|obs_0000026197|obs_0000006679|obs_0000027597|obs_0000029526|obs_0000008496|obs_0000029211|obs_0000005973|obs_0000029235,obs_0000027647|obs_0000029527
Ingwer Shot,Keine Marke,"€ 1,19",,"1 l = 19,83 €","versch. Sorten, je 60-ml-Fl.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_131.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,tag_whole_food",bamberg,,ref_000242,obs_0000026314|obs_0000028640|obs_0000026589|obs_0000027540|obs_0000029425|obs_0000006718|obs_0000007438|obs_0000026186|obs_0000027286|obs_0000028075|obs_0000028286|obs_0000029659|obs_0000000896|obs_0000019070|obs_0000019889|obs_0000020304|obs_0000023121|obs_0000029341|obs_0000031509|obs_0000032115|obs_0000032346|obs_0000006009|obs_0000021757|obs_0000031303|obs_0000030733,obs_0000026314|obs_0000026589|obs_0000028640
Joghurt nach griechischer Art,Ehrmann,"€ 1,11",,"1 kg = 2,36 €","je 470-g-Glas, zzgl. 0,15 € Pfand",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_109.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",bamberg,,ref_000243,obs_0000031834|obs_0000015821|obs_0000026118|obs_0000007758|obs_0000001872|obs_0000021558|obs_0000010906|obs_0000015732|obs_0000005889|obs_0000024837|obs_0000008626|obs_0000031160|obs_0000027093|obs_0000023298|obs_0000019212|obs_0000019214|obs_0000009109|obs_0000023519|obs_0000021555|obs_0000015652|obs_0000032044|obs_0000021809|obs_0000023938|obs_0000020031|obs_0000020033|obs_0000014198|obs_0000018319|obs_0000008149,obs_0000021558|obs_0000031834|obs_0000015821|obs_0000026118|obs_0000007758|obs_0000001872
Esrom,Arla,"€ 1,49",,Kein Mengenpreis,"dän. Schnittkäse, 45% Fett i.Tr., je 100-g-",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_090.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,tag_high_protein,tag_ultra_processed",bamberg,,ref_000244,,
High Protein Creatine,Ehrmann,"€ 1,29",,"1 kg = 5,61 €","Chocolate, je 230-g-Becher",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_089.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,tag_high_protein,tag_proteinreich",bamberg,,ref_000245,obs_0000007754|obs_0000022167|obs_0000029549|obs_0000014866|obs_0000018454|obs_0000011323|obs_0000000087|obs_0000011354|obs_0000010375|obs_0000024757|obs_0000004825|obs_0000013045|obs_0000026411|obs_0000004398|obs_0000003971|obs_0000008074|obs_0000032392|obs_0000024495|obs_0000003000|obs_0000000451|obs_0000010910|obs_0000004949|obs_0000001544|obs_0000021007|obs_0000001560|obs_0000021534|obs_0000001056|obs_0000021556|obs_0000021559|obs_0000014919|obs_0000019018|obs_0000003149|obs_0000021110|obs_0000011384|obs_0000021113|obs_0000004781|obs_0000023740|obs_0000010971|obs_0000019687|obs_0000002293|obs_0000004354|obs_0000002843|obs_0000010523|obs_0000001325|obs_0000010555|obs_0000010062|obs_0000003927|obs_0000023390|obs_0000003431|obs_0000002421,
Citterio Italienische Mortadella,Keine Marke,"€ 1,29",,Kein Mengenpreis,"mit Pistazien, je 100-g-",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_088.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_tk_gemuese,sub_wurst,tag_ultra_processed",bamberg,,ref_000246,obs_0000028998|obs_0000006131,obs_0000028998
Goldsteig Mozzarella,Keine Marke,"€ 1,49",,"1 kg = 7,45 €","gerieben, je 200-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_087.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",bamberg,BLS-X208312,ref_000247,obs_0000000816|obs_0000005522|obs_0000008523|obs_0000010489|obs_0000014851|obs_0000016556|obs_0000016891|obs_0000016955|obs_0000020766|obs_0000020919|obs_0000021010|obs_0000021134|obs_0000021727|obs_0000022331|obs_0000022759|obs_0000025678|obs_0000025740|obs_0000031346,
Bayrischer Schweine Backleberkäse,REWE Regional,"€ 4,44",,"1 kg = 8,88 €","roh, in der Schale, zum Selberbacken, je 500-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_086.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,sub_schwein,sub_wurst,tag_whole_food",bamberg,,ref_000248,obs_0000027050|obs_0000027787|obs_0000027673|obs_0000027738,
Bresso Feine Kräuter,Keine Marke,"€ 1,29",,"1 kg = 10,75 €","60% Fett i.Tr., je 8 x 15-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_085.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_kraeuter,sub_milchprodukte,sub_sahne_creme,tag_whole_food",bamberg,,ref_000249,obs_0000028620|obs_0000029440|obs_0000030068|obs_0000026949|obs_0000000636|obs_0000001352|obs_0000002060|obs_0000002629|obs_0000008952|obs_0000009413|obs_0000010500|obs_0000012260|obs_0000032087,obs_0000028620|obs_0000029440|obs_0000030068
Bayernglück Haferdrink,Keine Marke,"€ 1,69",,Kein Mengenpreis,"versch. Sorten, je 1-l-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_083.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",bamberg,,ref_000250,obs_0000027680|obs_0000010382,obs_0000027680
Frankenland Frische Vollmilch,Keine Marke,"€ 1,11",,Kein Mengenpreis,"3,8% Fett, je 1-l-Fl., zzgl. 0,15 € Pfand",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_082.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian,tag_whole_food",bamberg,,ref_000251,obs_0000010479|obs_0000013009|obs_0000015665|obs_0000015829|obs_0000025406|obs_0000021553|obs_0000001050|obs_0000029367,
Berger Alpenkäsekrainer,Keine Marke,"€ 3,99",,"1 kg = 11,74 €",je 340-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_081.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte",bamberg,,ref_000252,obs_0000028677,obs_0000028677
Citterio Salame di Milano oder Prosciutto di Parma,Keine Marke,"€ 2,49",,"1 kg = 35,57 €",je 70-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_080.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed",bamberg,,ref_000253,obs_0000030029|obs_0000009830|obs_0000015904|obs_0000017344|obs_0000026401|obs_0000026966|obs_0000000200|obs_0000001215,
Edelcreme Sahne,Adler,"€ 1,49",,"1 kg = 14,90 €","Schmelzkäse, 60% Fett i.Tr., je 100-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_079.jpg,"cat_molkerei_kaese,sub_milchprodukte,sub_sahne_creme",bamberg,,ref_000254,obs_0000014219|obs_0000011206|obs_0000012250,
Berchtesgadener Land Frucht Knusper,Keine Marke,"€ 0,59",,"1 kg = 3,93 €","versch. Sorten, je 150-g-Becher",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_078.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian,tag_ultra_processed",bamberg,,ref_000255,obs_0000005891|obs_0000011324,
Reinert Bärchen-Streich,Keine Marke,"€ 1,49",,"1 kg = 11,92 €","cremiger Brotaufstrich, je 125-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_077.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",bamberg,,ref_000256,obs_0000006679|obs_0000027597|obs_0000029526|obs_0000005973|obs_0000027647|obs_0000029527|obs_0000029400,obs_0000005973|obs_0000006679|obs_0000027597|obs_0000029526
Mir e Französische Kräuter,Keine Marke,"€ 1,11",,"1 kg = 7,40 €","65% Fett i.Tr., je 150-g-Becher",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_110.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_kraeuter,sub_milchprodukte",bamberg,,ref_000257,obs_0000029662|obs_0000026421|obs_0000031243|obs_0000000636|obs_0000001352|obs_0000002060|obs_0000002629|obs_0000008952|obs_0000009413|obs_0000010500|obs_0000012260|obs_0000032087,obs_0000029662
Becel Pro Activ Halbfettmargarine,Keine Marke,"€ 2,29",,"1 kg = 10,18 €",je 225-g-Becher,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_076.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",bamberg,,ref_000258,obs_0000027239|obs_0000005325,obs_0000027239
Schulte Edelsalami,Keine Marke,"€ 1,99",,Kein Mengenpreis,"mit Rind, je 100-g-",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_091.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",bamberg,,ref_000259,obs_0000029820|obs_0000005384|obs_0000025313|obs_0000026432,obs_0000029820
Frische Bio-Hähnchen-Schenkel,Keine Marke,"€ 9,99",,Kein Mengenpreis,"natur, Hkl. A, je 1-kg-",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_092.jpg,"cat_molkerei_kaese,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_whole_food",bamberg,,ref_000260,obs_0000028002|obs_0000028036|obs_0000028092|obs_0000029023|obs_0000026210|obs_0000028668|obs_0000028756|obs_0000029994|obs_0000000705|obs_0000000882|obs_0000008847|obs_0000009309|obs_0000012788|obs_0000012979|obs_0000015084|obs_0000015866|obs_0000016792|obs_0000017990|obs_0000020792|obs_0000025386|obs_0000025404|obs_0000025494|obs_0000025823|obs_0000026472,obs_0000022248|obs_0000022671|obs_0000027351|obs_0000027418|obs_0000028002|obs_0000029023
Frische Puten-Schnitzel,REWE Regional,"€ 6,99",,"1 kg = 13,98 €",je 500-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_084.jpg,"cat_molkerei_kaese,sub_gefluegel,sub_schwein,tag_whole_food",bamberg,,ref_000261,obs_0000029031|obs_0000029377|obs_0000027100|obs_0000025747|obs_0000000159|obs_0000028348|obs_0000024362|obs_0000027768|obs_0000028402|obs_0000000700|obs_0000005037,obs_0000027911|obs_0000029031
Frankenland H-Milch,Keine Marke,"€ 1,11",,Kein Mengenpreis,"3,5% Fett, je 1-l-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_094.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_whole_food",bamberg,,ref_000262,obs_0000006428|obs_0000000796|obs_0000003400|obs_0000024305,
Soto Bio Falafel,Keine Marke,"€ 2,79",,"1 kg = 13,95 €",je 200-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_106.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",bamberg,,ref_000263,obs_0000027642,obs_0000027642
Hackfleisch gemischt,Keine Marke,"€ 3,33",,"1 kg = 13,32 €","vom Rind und Schwein, je 250-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_105.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian,sub_hackfleisch,sub_rind,sub_schwein,tag_proteinreich,tag_ultra_processed",bamberg,BLS-U020100,ref_000264,obs_0000006320|obs_0000006523|obs_0000008694|obs_0000026160|obs_0000027910|obs_0000028019|obs_0000028301|obs_0000028396|obs_0000029021|obs_0000029049|obs_0000029089|obs_0000005406|obs_0000005583|obs_0000008302|obs_0000008668|obs_0000009021|obs_0000009148|obs_0000010876|obs_0000011728|obs_0000012988|obs_0000015469|obs_0000015729|obs_0000016610|obs_0000018832|obs_0000019651|obs_0000020812|obs_0000023805|obs_0000025090|obs_0000025744|obs_0000025935|obs_0000031347|obs_0000032000|obs_0000027693|obs_0000028571|obs_0000029096|obs_0000029102|obs_0000000505|obs_0000008970|obs_0000009909|obs_0000012214|obs_0000013442|obs_0000016279|obs_0000017137|obs_0000018177|obs_0000026560|obs_0000000646|obs_0000000826|obs_0000001083|obs_0000021479|obs_0000023917,obs_0000000505|obs_0000005406|obs_0000005583|obs_0000006320|obs_0000006523|obs_0000008302|obs_0000008668|obs_0000008694|obs_0000008970|obs_0000009021|obs_0000009148|obs_0000009909|obs_0000010876|obs_0000011728|obs_0000012988|obs_0000015469|obs_0000015729|obs_0000016279|obs_0000016610|obs_0000017137|obs_0000018177|obs_0000018832|obs_0000019651|obs_0000020812|obs_0000023805|obs_0000026160|obs_0000026560|obs_0000027910|obs_0000028019|obs_0000028301|obs_0000028396|obs_0000029021|obs_0000029049|obs_0000029089|obs_0000031347|obs_0000032000
Falafel oder Hafer Balls,REWE Bio,"€ 1,79",,"1 kg = 8,95 €",je 200-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_104.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",bamberg,,ref_000265,,
Milchschnitte,Kinder,"€ 1,49",,"1 kg = 10,64 €",je 5 x 28-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_108.jpg,"cat_molkerei_kaese,tag_ultra_processed",bamberg,,ref_000266,obs_0000021907|obs_0000016639|obs_0000018578|obs_0000017051|obs_0000016802|obs_0000020801|obs_0000019397|obs_0000018514|obs_0000023376|obs_0000026213|obs_0000030067|obs_0000017672|obs_0000016219,obs_0000021907|obs_0000023972
Rinder-Hackfleisch,Keine Marke,"€ 3,79",,"1 kg = 15,16 €",je 250-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_103.jpg,"cat_molkerei_kaese,sub_hackfleisch,sub_rind,tag_proteinreich,tag_ultra_processed,tag_whole_food",bamberg,BLS-U010100,ref_000267,obs_0000028031|obs_0000028091|obs_0000030047|obs_0000001935|obs_0000024350|obs_0000024598|obs_0000025028|obs_0000025407|obs_0000027422|obs_0000028006|obs_0000028321|obs_0000028571|obs_0000028663|obs_0000028701|obs_0000028753|obs_0000018210|obs_0000000646|obs_0000000826|obs_0000001083|obs_0000021096|obs_0000010869|obs_0000031190|obs_0000031787,obs_0000001935|obs_0000006884|obs_0000018210|obs_0000024350|obs_0000024598|obs_0000025028|obs_0000025407|obs_0000027639|obs_0000028031|obs_0000028091|obs_0000030047
Frische Hähnchen-Unterschenkel,REWE Regional,"€ 3,33",,"1 kg = 5,55 €","natur oder gewürzt, je 600-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_102.jpg,"cat_molkerei_kaese,sub_gefluegel,tag_proteinreich,tag_whole_food",bamberg,,ref_000268,obs_0000027723|obs_0000027793|obs_0000027692|obs_0000029023|obs_0000027345|obs_0000027351|obs_0000027401|obs_0000027418|obs_0000021474|obs_0000023911|obs_0000028032|obs_0000011724|obs_0000013877|obs_0000010037,obs_0000029023|obs_0000027351|obs_0000027418|obs_0000027723|obs_0000027793
Bio-Frischkäse mit Joghurt,Andechser Natur,"€ 1,49",,"1 kg = 8,51 €","Natur, je 175-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_093.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_kaese,sub_milchprodukte,tag_proteinreich",bamberg,,ref_000269,obs_0000029371|obs_0000028318|obs_0000016435|obs_0000000488|obs_0000000671|obs_0000001493|obs_0000002227|obs_0000003567|obs_0000004016|obs_0000004443|obs_0000004870|obs_0000014911|obs_0000016419|obs_0000016568|obs_0000024802|obs_0000024837|obs_0000008626|obs_0000000519|obs_0000017161|obs_0000017193|obs_0000009042|obs_0000009109|obs_0000009494|obs_0000026020|obs_0000017887|obs_0000026429|obs_0000018246|obs_0000018319|obs_0000018668|obs_0000027093|obs_0000002737|obs_0000019212|obs_0000019214|obs_0000019487|obs_0000003267|obs_0000020031|obs_0000020033|obs_0000020674|obs_0000020775|obs_0000020837|obs_0000021129|obs_0000021555|obs_0000021809|obs_0000014198|obs_0000022511|obs_0000022932|obs_0000031160|obs_0000023298|obs_0000023386|obs_0000023519,
Spanferkel-Cevapcici,Keine Marke,"€ 2,99",,"1 kg = 9,97 €",je 300-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_101.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,sub_schwein,tag_proteinreich,tag_whole_food",bamberg,,ref_000270,obs_0000001452|obs_0000022576|obs_0000022996,
Butcher s Angus XXL Irish Beef Burger Patties,Keine Marke,"€ 11,49",,"1 kg = 14,36 €","feinstes irisches Rindfleisch, je 800-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/bamberg_offer_100.jpg,"cat_molkerei_kaese,diet_vegetarian",bamberg,,ref_000271,obs_0000027312|obs_0000027354|obs_0000027416|obs_0000029010|obs_0000029082|obs_0000027301|obs_0000027991|obs_0000028625|obs_0000029826|obs_0000027349|obs_0000026733|obs_0000012267|obs_0000031328,obs_0000027312|obs_0000027354|obs_0000027416|obs_0000029010|obs_0000029082
