Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,source_market
Dr Oetker Suprema Calabrese,Keine Marke,"€ 3,99",,"1 kg = 7,67","tiefgefroren, je 520-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_114.jpg,bamberg
Schöller Multipackung Pirulo Watermelon,Keine Marke,"€ 2,22",,"1 l = 6,08",je 365-ml-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_113.jpg,bamberg
Iglo 15 Fischstäbchen,Keine Marke,"€ 2,99",,"1 kg = 6,64","tiefgefroren, je 450-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_111.jpg,bamberg
Strohschweinbauch,Keine Marke,"€ 0,88",,Kein Mengenpreis,"ohne Knochen, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_031.jpg,bamberg
Hackfleisch gemischt,Keine Marke,"€ 1,09",,Kein Mengenpreis,"vom Rind und Schwein, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_032.jpg,bamberg
Frische Putenschnitzel,Keine Marke,"€ 1,59",,Kein Mengenpreis,"paniert oder mariniert, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_033.jpg,bamberg
Kalbstafelspitz,Keine Marke,"€ 1,99",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_034.jpg,bamberg
Rinderbrust,Keine Marke,"€ 1,69",,Kein Mengenpreis,"ohne Knochen, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_035.jpg,bamberg
Kugler Krautsalat,Keine Marke,"€ 0,69",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_036.jpg,bamberg
Imperial Truthahn Salami,Keine Marke,"€ 1,79",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_037.jpg,bamberg
Wasner GQB Mettwurst,Keine Marke,"€ 1,59",,Kein Mengenpreis,"fein, Hörnchen, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_038.jpg,bamberg
Senner Alpenblütenkäse,Keine Marke,"€ 2,19",,Kein Mengenpreis,"Schnittkäse, mind. 50% Fett i.Tr., je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_039.jpg,bamberg
Dolomiten König,Keine Marke,"€ 1,79",,Kein Mengenpreis,"ital. Schnittkäse, mind. 45% Fett i.Tr, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_040.jpg,bamberg
Schiller GQB Strohschwein Zwiebelmettwurst,Keine Marke,"€ 1,39",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_041.jpg,bamberg
Lammlachs,Keine Marke,"€ 3,79",,Kein Mengenpreis,"natur oder mariniert, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_030.jpg,bamberg
Leerdammer Käsescheiben,Keine Marke,"€ 1,69",,"1 kg = 12,07","versch. Sorten, je 140-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_042.jpg,bamberg
Rougette Ofenkäse fein-würzig,Keine Marke,"€ 3,99",,"1 kg = 12,47","Weichkäse, 60% Fett i.Tr., je 320-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_044.jpg,bamberg
Bürger Maultaschen,Keine Marke,"€ 1,69",,"1 kg = 4,69","traditionell schwäbisch, je 360-g-Btl",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_045.jpg,bamberg
Landliebe Joghurt,Keine Marke,"€ 1,11",,"1 kg = 2,22","versch. Sorten, je 500-g-Glas, zzgl. 0,15 Pfand",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_046.jpg,bamberg
Arla Buko Frischkäse,Keine Marke,"€ 0,99",,"1 kg = 4,95","versch. Sorten, je 200-g-Becher",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_047.jpg,bamberg
Rügenwalder Veganer Schinken Spicker Salat,Keine Marke,"€ 1,59",,"1 kg = 10,60","klassisch, je 150-g-Becher",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_048.jpg,bamberg
St Mang Allgäuer Limburger,Keine Marke,"€ 1,99",,"1 kg = 9,95",je 200-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_049.jpg,bamberg
Dr Oetker Paula Schoko-Pudding,Keine Marke,"€ 1,69",,"1 kg = 3,38",je 4 x 125-g-Becher-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_050.jpg,bamberg
Zott Cheese Tiger Original,Keine Marke,"€ 1,99",,"1 kg = 23,69",je 84-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_051.jpg,bamberg
Rama zum Streichen Backen Kochen,Keine Marke,"€ 1,11",,"1 kg = 2,78",je 400-g-Becher,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_052.jpg,bamberg
Brunch Brotaufstrich,Keine Marke,"€ 1,29",,"1 kg = 6,97","versch. Sorten, je 185-g-Becher",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_053.jpg,bamberg
Arla Skyr,Keine Marke,"€ 0,99",,"1 kg = 3,96","versch. Sorten, je 250-g-Becher",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_054.jpg,bamberg
Patros Natur,Keine Marke,"€ 2,22",,"1 kg = 12,33","Weichkäse, je 180-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_043.jpg,bamberg
Houdek Kabanos,Keine Marke,"€ 1,49",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_029.jpg,bamberg
Schiller GQB Strohschwein Pfefferbeisser,Keine Marke,"€ 1,49",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_028.jpg,bamberg
Berger Käsekrainer oder Debrecziner,Keine Marke,"€ 1,19",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_027.jpg,bamberg
Youcook Internationales Fertiggericht,Keine Marke,"€ 3,49",,"1 kg = 8,31","versch. Sorten, je 420-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_002.jpg,bamberg
Altenburger Ziegencreme oder Ziegenrolle,Keine Marke,"€ 2,29",,"1 kg = 15,27",je 150-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_009.jpg,bamberg
Süßkartoffeln,Keine Marke,"€ 2,49",,Kein Mengenpreis,je 1 kg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_010.jpg,bamberg
Blattmandarinen,Keine Marke,"€ 1,99",,"1 kg = 2,65","Sorte: siehe Etikett, Kl. I, je 750-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_013.jpg,bamberg
Bio Mini Cherry Rispentomaten,Keine Marke,"€ 1,59",,"1 kg = 6,36","Kl. II, je 250-g-Schale",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_015.jpg,bamberg
Bio Kräuterseitlinge,Keine Marke,"€ 2,22",,"1 kg = 17,76",je 125-g-Schale,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_016.jpg,bamberg
Nuii Ice Cream Salted Caramel Australian Macadamia oder Milka Vanilla Chocolate Swirl,Keine Marke,"€ 2,29",,"1 l = 8,48",je 3 x 90-ml-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_112.jpg,bamberg
Himbeeren,Keine Marke,"€ 3,33",,"1 kg = 13,32","Kl. I, je 250-g-Schale",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_018.jpg,bamberg
Grüne Kiwi,Keine Marke,"€ 0,29",,Kein Mengenpreis,"Kl. I, je St",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_019.jpg,bamberg
Mix Tafeltrauben,Keine Marke,"€ 2,49",,"1 kg = 4,98","Sorte: siehe Etikett, Kl. I, je 500-g-Schale",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_020.jpg,bamberg
Blutorangen,Keine Marke,"€ 1,99",,"1 kg = 1,33","Sorte: siehe Etikett, Kl. I, je 1,5-kg-Netz",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_022.jpg,bamberg
Buschbohnen,Keine Marke,"€ 2,22",,"1 kg = 5,55","Kl. I, je 400-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_023.jpg,bamberg
Suppengrün,Keine Marke,"€ 1,29",,"1 kg = 2,58",je 500-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_024.jpg,bamberg
Orangen,Keine Marke,"€ 2,49",,"1 kg = 1,25","Sorte: siehe Etikett, Kl. I, je 2-kg-Netz",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_025.jpg,bamberg
Spießbraten,Keine Marke,"€ 0,99",,Kein Mengenpreis,"gewürzter Schweinerollbraten, aus dem Nacken, herzhaft gefüllt, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_026.jpg,bamberg
Berief Bio Haferdrink,Keine Marke,"€ 1,49",,Kein Mengenpreis,"versch. Sorten, je 1-l-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_055.jpg,bamberg
Reinert Schinken Nuggetz,Keine Marke,"€ 1,99",,"1 kg = 13,27","herzhaft oder extra mager, je 150-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_056.jpg,bamberg
Bio Basilikum,Keine Marke,"€ 1,39",,Kein Mengenpreis,je Topf,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_017.jpg,bamberg
Violife Vioblock zum Streichen Kochen Backen,Keine Marke,"€ 1,79",,"1 kg = 7,16","100 % Vegan, je 250-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_058.jpg,bamberg
Käserei Champignon Cambozola oder Rougette,Keine Marke,"€ 1,79",,Kein Mengenpreis,"Weichkäse, versch. Sorten, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_087.jpg,bamberg
Becel Gold oder Vital,Keine Marke,"€ 1,29",,"1 kg = 5,73",je 225-g-Becher,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_088.jpg,bamberg
Wilhelm Brandenburg Kernschinken,Keine Marke,"€ 1,49",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_089.jpg,bamberg
Reinert Klosterschinken,Keine Marke,"€ 1,49",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_090.jpg,bamberg
Rügenwalder Vegane Pommersche,Keine Marke,"€ 1,59",,"1 kg = 12,72","fein, je 125-g-Becher",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_091.jpg,bamberg
St Mang Allgäuer Rubius,Keine Marke,"€ 1,99",,"1 kg = 11,06",je 180-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_092.jpg,bamberg
Patros Leicht,Keine Marke,"€ 2,22",,"1 kg = 14,80","Weichkäse, je 150-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_093.jpg,bamberg
Der scharfe oder freche Maxx,Keine Marke,"€ 2,79",,Kein Mengenpreis,"Schweizer Schnittkäse, mind. 58% Fett i.Tr., je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_094.jpg,bamberg
Dr Oetker Paula Vanille-Pudding minis,Keine Marke,"€ 1,69",,"1 kg = 4,23",je 8 x 50-g-Becher,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_095.jpg,bamberg
Campofrio Serrano-Schinken,Keine Marke,"€ 2,29",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_096.jpg,bamberg
Danone YoPro Skyr,Keine Marke,"€ 1,11",,"1 kg = 6,94","Vanille, je 160-g-Becher",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_097.jpg,bamberg
Aoste Stickado-Brot,Keine Marke,"€ 1,79",,"1 kg = 19,89",je 90-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_086.jpg,bamberg
Homann Nudel- oder Pellkartoffelsalat,Keine Marke,"€ 1,79",,"1 kg = 4,48",je 400-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_100.jpg,bamberg
Noa Brotaufstrich oder Hummus,Keine Marke,"€ 1,79",,"1 kg = 10,23","versch. Sorten, je 175-g-Becher",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_101.jpg,bamberg
Florette Feldsalat,Keine Marke,"€ 1,59",,"1 kg = 15,90",je 100-g-Btl,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_102.jpg,bamberg
Rotkohl,Keine Marke,"€ 0,99",,"1 kg = 3,30",je 300-g-Btl,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_104.jpg,bamberg
Energy Saft,Keine Marke,"€ 0,99",,"1 l = 3,96","versch. Sorten, je 250-ml-Fl, zzgl. 0,25 Pfand",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_105.jpg,bamberg
REWE Beste Wahl Guacamole,Keine Marke,"€ 1,89",,"1 kg = 9,45","versch. Sorten, je 200-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_106.jpg,bamberg
Falafel-Veta Bowl,Keine Marke,"€ 2,79",,"1 kg = 8,58",je 325-g-Schale,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_107.jpg,bamberg
Florette Eisberg-Streifen,Keine Marke,"€ 1,59",,"1 kg = 5,30",je 300-g-Btl,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_108.jpg,bamberg
Dr Oetker Ristorante Pizza Salame,Keine Marke,"€ 1,99",,"1 kg = 6,22","tiefgefroren, je 320-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_109.jpg,bamberg
Iglo Schlemmerfilet Bordelaise Classic,Keine Marke,"€ 2,79",,"1 kg = 7,34","tiefgefroren, je 380-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_110.jpg,bamberg
True Fruits Smoothie,Keine Marke,"€ 3,49",,"1 l = 4,65","versch. Sorten, je 750-ml-Fl",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_099.jpg,bamberg
Aoste Stickado,Keine Marke,"€ 1,79",,"1 kg = 25,57",je 70-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_085.jpg,bamberg
Artikel-Bezeichnung,Keine Marke,"€ 1,79",,"1 kg = 4,48",je 400-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_103.jpg,bamberg
REWE Regional Frische Hähnchen-Minutenschnitzel,Keine Marke,"€ 5,55",,"1 kg = 13,88","natur oder mariniert, je 400-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_083.jpg,bamberg
Zott Monte Maxi Schoko,Keine Marke,"€ 1,49",,"1 kg = 3,73",je 4 x 100-g-Becher,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_059.jpg,bamberg
Ferdi Fuchs Mini-Würstchen,Keine Marke,"€ 1,99",,"1 kg = 7,96","versch. Sorten, je 250-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_084.jpg,bamberg
Yakult,Keine Marke,"€ 2,99",,"1 l = 7,67",je 6 x 65-ml-Fl.-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_060.jpg,bamberg
Danone YoPro Drink,Keine Marke,"€ 1,11",,"1 kg = 4,11","Erdbeer-Himbeer, je 270-g-Fl, zzgl. 0,25 Pfand",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_061.jpg,bamberg
RibWorld Bourbon BBQ Spare Ribs,Keine Marke,"€ 7,77",,"1 kg = 12,95","schonend gegarte Schweinerippchen in Whiskey Marinade, je 600-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_062.jpg,bamberg
Wiesenhof Geflügel Mortadella,Keine Marke,"€ 1,19",,"1 kg = 11,90","versch. Sorten, je 100-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_063.jpg,bamberg
Lekka Veganer Aufschnitt,Keine Marke,"€ 1,19",,"1 kg = 17,00","versch. Sorten, je 70-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_065.jpg,bamberg
RibWorld Bourbon BBQ Pulled Pork,Keine Marke,"€ 3,99",,"1 kg = 11,08","schonend gegartes Schweinefleisch in Whiskey Marinade, je 360-g-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_066.jpg,bamberg
REWE Regional Schweine-Lachsbraten,Keine Marke,"€ 8,80",,Kein Mengenpreis,"ohne Knochen, SB-verpackt, je 1 kg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_067.jpg,bamberg
Butcher s Angus Irish Beef oder Beef Rindfleisch Burger Patties,Keine Marke,"€ 4,44",,"1 kg = 19,30",je 230-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_068.jpg,bamberg
Schweine-Filet,Keine Marke,"€ 1,11",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_069.jpg,bamberg
Artikel-Bezeichnung,Keine Marke,"€ 1,29",,"1 kg = 5,73",je 225-g-Becher,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_070.jpg,bamberg
Planted veganes Steak,Keine Marke,"€ 3,29",,"1 kg = 27,42",je 120-g-Schale,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_064.jpg,bamberg
Tannenhof Gekochtes Mett in Gelee,Keine Marke,"€ 1,29",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_072.jpg,bamberg
Stockmeyer Sportler-Salami,Keine Marke,"€ 1,49",,Kein Mengenpreis,je 100 g,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_071.jpg,bamberg
Schiller Strohschwein GQB Gelbwurst,Keine Marke,"€ 1,11",,Kein Mengenpreis,"mit oder ohne Petersilie, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_080.jpg,bamberg
Aggenstein Emmentaler,Keine Marke,"€ 1,19",,Kein Mengenpreis,"Hartkäse, 45% Fett i.Tr., je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_079.jpg,bamberg
Zott Zottarella,Keine Marke,"€ 1,99",,"1 kg = 9,95","je 330-g-Btl, 200-g-Abtropfgew.",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_077.jpg,bamberg
REWE Regional Rindertafelspitz,Keine Marke,"€ 19,90",,Kein Mengenpreis,"SB-verpackt, je 1 kg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_082.jpg,bamberg
Hähnchen Schnitte Cordon bleu,Keine Marke,"€ 6,99",,"1 kg = 9,32",je 750-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_078.jpg,bamberg
Frische Bio-Hähnchen-Schenkel,Keine Marke,"€ 10,49",,Kein Mengenpreis,"natur, Hkl. A, je 1 kg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_075.jpg,bamberg
Ehrmann High Protein Pudding oder High Protein Joghurt,Keine Marke,"€ 0,99",,"1 kg = 4,95","versch. Sorten, je 200-g-Becher",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_074.jpg,bamberg
Ehrmann High Protein Pudding Chocolate oder High Protein Joghurt Kirsche-Aronia,Keine Marke,"€ 0,99",,"1 kg = 4,95",je 200-g-Becher,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_073.jpg,bamberg
REWE Regional Schweine-Minutenbauch,Keine Marke,"€ 4,99",,"1 kg = 9,98",je 500-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_076.jpg,bamberg
REWE Regional Rinder-Hackfleisch,Keine Marke,"€ 3,69",,"1 kg = 14,76",je 250-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/bamberg_offer_081.jpg,bamberg
REWE Beste Wahl Double Choc Cookie,Keine Marke,"€ 1,99",,"1 kg = 8,84",je 225-g-Pckg,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_110.jpg,immenstaad
Cherry Romatomaten,Keine Marke,"€ 0,75",,"1 kg = 3,00","Kl. I, je 250-g-Schale",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_105.jpg,immenstaad
Sweet Ananas,Keine Marke,"€ 1,99",,"1 kg = 9,95",je 200-g-Becher,Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_087.jpg,immenstaad
Mango,Keine Marke,"€ 0,99",,Kein Mengenpreis,"Sorte: siehe Etikett, Kl. I, je St",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_101.jpg,immenstaad
Porree,Keine Marke,"€ 0,49",,Kein Mengenpreis,"Kl. II, je St",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_103.jpg,immenstaad
Zewa Toilettenpapier Smart,Keine Marke,"€ 3,69",,Kein Mengenpreis,"ohne Hülse, 3-lagig, je 4 x 300-Blatt-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_148.jpg,immenstaad
Zewa Toilettenpapier Ultra Smart,Keine Marke,"€ 3,69",,Kein Mengenpreis,"ohne Hülse, 4-lagig, je 4 x 280-Blatt-Pckg",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_155.jpg,immenstaad
Veltins Pilsener oder V,Keine Marke,"€ 3,99",,"1 l = 2,02","versch. Sorten, teilw. koffeinhaltig, je 6 x 0,33-l-Fl.-Sixpack, zzgl. 0,48 Pfand",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_138.jpg,immenstaad
Tyskie Pils oder Pilsner Urquell,Keine Marke,"€ 3,99",,"1 l = 2,02","je 6 x 0,33-l-Fl.-Sixpack, zzgl. 0,48 Pfand",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_140.jpg,immenstaad
Schweine-Nacken,Keine Marke,"€ 0,66",,Kein Mengenpreis,"mit Knochen, am Stück oder in Scheiben, Haltungsform 2, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_025.jpg,immenstaad
Bio Demeter Bergkäse,Keine Marke,"€ 2,49",,Kein Mengenpreis,"Hartkäse, 50% Fett i.Tr., je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_026.jpg,immenstaad
Landbauern Rind Rinder-Filet,Keine Marke,"€ 5,55",,Kein Mengenpreis,"am Stück oder in Scheiben, Haltungsform 3, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_028.jpg,immenstaad
Hackfleisch gemischt,Keine Marke,"€ 1,11",,Kein Mengenpreis,"vom Rind und Schwein, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_029.jpg,immenstaad
Kalbs-Steaks,Keine Marke,"€ 3,99",,Kein Mengenpreis,"aus dem Rücken, Haltungsform 2, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_030.jpg,immenstaad
Lamm-Hüfte,Keine Marke,"€ 2,49",,Kein Mengenpreis,"natur oder mariniert, je 100 g",Nein,2026-01-19 bis 2026-01-25,2026-01-19,2026-01-25,images_rewe/immenstaad_offer_031.jpg,immenstaad
