Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Penne,Cucina,"€ 0,69",,1.38 €/kg,,Nein,,,,images_aldi/aldi_offer_216.jpg
Sonnenmais,King s Crown,"€ 0,89",,3.12 €/kg,,Nein,,,,images_aldi/aldi_offer_217.jpg
Pasta-Sauce Basilico,Cucina,"€ 1,45",,1-Preis 3.63,,Nein,,,,images_aldi/aldi_offer_218.jpg
Paniermehl,Goldähren,"€ 1,59",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_219.jpg
Brechbohnen,King s Crown,"€ 0,99",,2.75 €/kg,,Nein,,,,images_aldi/aldi_offer_220.jpg
Griechische Bio-Oliven Kalamata,Bio,"€ 1,79",,9.94 €/kg,,Nein,,,,images_aldi/aldi_offer_221.jpg
Spaghetti,Cucina,"€ 0,69",,kg-Preis 1.38,,Nein,,,,images_aldi/aldi_offer_222.jpg
Lasagneblätter,Cucina,"€ 1,19",,kg-Preis 2.38,,Nein,,,,images_aldi/aldi_offer_223.jpg
THE MYDE Hamburg,THE MYDE Hamburg,"€ 149,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_224.jpg
Design-Hotel JAMS München,Design-Hotel JAMS München,"€ 199,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_225.jpg
Hotel ELBA am Kurfürstendamm Berlin,Hotel ELBA am Kurfürstendamm Berlin,"€ 199,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_226.jpg
Best Western Plus Hotel Köln City,Best Western Plus Hotel Köln City,"€ 189,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_227.jpg
WOW Streaming,Sky Sport,"€ 25,50",,"30,00 €",,Nein,,,,images_aldi/aldi_offer_228.jpg
Streaming Gift Card,RTL,"€ 21,25",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_229.jpg
Über die Ostsee Baltikum inkl Tagesausflug nach Helsinki,DFDS,"€ 1,299,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_230.jpg
KREUZFAHRTEN Istanbul Mittelmeer,KREUZFAHRTEN Istanbul Mittelmeer,"€ 999,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_231.jpg
Kanada Alaska Besondere Momente mit der Koningsdam,Holland America Line,"€ 3,399,00",,Kein Mengenpreis,,Nein,,,,images_aldi/aldi_offer_232.jpg
