Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,source_market
Melitta Bella Crema,Keine Marke,"€ 13,99",,Kein Mengenpreis,"versch. Sorten, ganze Bohnen, je 1000-g-Btl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_001.jpg,bamberg
Maggi Gemüse Brühe,Keine Marke,"€ 1,59",,Kein Mengenpreis,"ausreichend für 7 Liter, je Glas",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_161.jpg,bamberg
Kikkoman Sojasauce,Keine Marke,"€ 1,99",,"1 l = 13,27",je 150-ml-Fl,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_162.jpg,bamberg
Tress Bandnudeln,Keine Marke,"€ 1,99",,"1 kg = 3,98","versch. Sorten, je 500-g-Btl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_163.jpg,bamberg
Maggi Hühner Brühe,Keine Marke,"€ 1,59",,Kein Mengenpreis,"ausreichend für 4 Liter, je Glas",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_164.jpg,bamberg
Barilla Pesto alla Genovese,Keine Marke,"€ 1,99",,"1 kg = 10,47",je 190-g-Glas,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_165.jpg,bamberg
Storck Knoppers oder Knoppers Nussriegel,Keine Marke,"€ 1,69",,"1 kg = 8,45",je 8 x 25/5 x 40-g-Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_166.jpg,bamberg
Nestl Choco Crossies,Keine Marke,"€ 2,29",,"1 kg = 15,27",je 150-g-Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_168.jpg,bamberg
Kinder Schokolade oder Yogurette,Keine Marke,"€ 1,29",,"1 kg = 12,90","je 8 x 12,5-g-Tafel",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_169.jpg,bamberg
Mars m m s Peanut,Keine Marke,"€ 1,69",,"1 kg = 11,27",je 150-g-Btl,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_170.jpg,bamberg
Ültje Erdnüsse,Keine Marke,"€ 1,89",,"1 kg = 10,50","geröstet & gesalzen, je 180-g-Dose",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_171.jpg,bamberg
DeBeukelaer Prinzen Rolle Minis,Keine Marke,"€ 1,59",,"1 kg = 8,48","je 187,5-g-Btl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_172.jpg,bamberg
Seeberger Walnusskerne oder Nusskernmischung,Keine Marke,"€ 2,99",,"1 kg = 19,93",je 150-g-Btl,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_173.jpg,bamberg
DeBeukelaer Prinzen Rolle Cremys,Keine Marke,"€ 1,59",,"1 kg = 9,24",je 172-g-Btl,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_174.jpg,bamberg
Nestl After Eight,Keine Marke,"€ 2,29",,"1 kg = 11,45",je 200-g-Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_175.jpg,bamberg
Funny-frisch Riffels,Keine Marke,"€ 1,49",,"1 kg = 9,93","Naturell, je 150-g-Btl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_176.jpg,bamberg
Funny-frisch Kessel Chips,Keine Marke,"€ 1,49",,"1 kg = 12,42","Sweet Chili & Red Pepper, je 120-g-Btl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_177.jpg,bamberg
Ricola Bonbons,Keine Marke,"€ 1,79",,"1 kg = 23,87","versch. Sorten, je 75-g-Btl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_178.jpg,bamberg
Ültje Fusion Peanuts,Keine Marke,"€ 1,89",,"1 kg = 12,60","Paprika Flamed Style, je 150-g-Btl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_179.jpg,bamberg
Monster Energy Drink,Keine Marke,"€ 0,99",,"1 l = 1,98","versch. Sorten, koffeinhaltig, je 0,5-l-Dose, zzgl. 0,25 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_180.jpg,bamberg
Coca-Cola Fanta Sprite oder Mezzo Mix,Keine Marke,"€ 11,99",,"1 l = 1,00","versch. Sorten, teilw. koffeinhaltig, je 12 x 1-l-Fl.-Kasten, zzgl. 3,30 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_181.jpg,bamberg
Coca-Cola,Keine Marke,"€ 3,99",,"1 l = 2,02","koffeinhaltig, je 6 x 0,33-l-Fl.-Pckg, zzgl. 1,50 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_182.jpg,bamberg
Adelholzener Active O2,Keine Marke,"€ 0,99",,"1 l = 1,32","versch. Sorten, je 0,75-l-Fl, zzgl. 0,25 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_183.jpg,bamberg
Pepsi Cola,Keine Marke,"€ 0,69",,"1 l = 2,09","versch. Sorten, koffeinhaltig, je 0,33-l-Dose, zzgl. 0,25 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_184.jpg,bamberg
Lipton Ice Tea,Keine Marke,"€ 1,29",,"1 l = 1,03","versch. Sorten, je 1,25-l-Fl, zzgl. 0,25 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_185.jpg,bamberg
Rhönsprudel Mineralwasser,Keine Marke,"€ 5,99",,"1 l = 0,50","versch. Sorten, je 12 x 1-l-Fl.-Kasten, zzgl. 3,30 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_186.jpg,bamberg
Krombacher Spezi,Keine Marke,"€ 12,99",,"1 l = 1,30","koffeinhaltig, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_187.jpg,bamberg
Fever-Tree Tonic Water,Keine Marke,"€ 1,79",,"1 l = 3,58","versch. Sorten, je 0,5-l-Fl, zzgl. 0,15 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_188.jpg,bamberg
Mazola Keimöl,Keine Marke,"€ 3,49",,"1 l = 4,65",je 750-ml-Fl,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_160.jpg,bamberg
Spreewaldhof Spreelinge Gewürzgurken,Keine Marke,"€ 1,69",,"1 kg = 4,69","je 670-g-Glas, 360-g-Abtropfgew.",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_159.jpg,bamberg
Knorr Salat Krönung,Keine Marke,"€ 0,79",,Kein Mengenpreis,"versch. Sorten, ausreichend für 5 x 90 ml, je 5er-Pckg",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_158.jpg,bamberg
Knorr Suppenliebe,Keine Marke,"€ 0,69",,Kein Mengenpreis,"versch. Sorten, ausreichend für 750 ml, je Btl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_157.jpg,bamberg
Jacobs Lungo Kaffeekapseln Intenso,Keine Marke,"€ 4,44",,"1 kg = 42,69",je 104-g-Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_130.jpg,bamberg
Corny Müsliriegel Schoko,Keine Marke,"€ 1,59",,"1 kg = 10,60",je 6 x 25-g-Riegel-Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_131.jpg,bamberg
Nescaf Gold,Keine Marke,"€ 7,49",,"1 kg = 37,45","versch. Sorten, löslicher Bohnenkaffee, je 200-g-Glas",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_132.jpg,bamberg
Jacobs 3in1 Classic,Keine Marke,"€ 1,99",,"1 kg = 16,58",je 120-g-Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_133.jpg,bamberg
Bonne Maman Konfitüre,Keine Marke,"€ 2,69",,"1 kg = 7,27","Aprikose, je 370-g-Glas",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_134.jpg,bamberg
reis-fit Risbellis,Keine Marke,"€ 0,99",,"1 kg = 24,75","versch. Sorten, je 40-g-Btl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_135.jpg,bamberg
Dallmayr Capsa,Keine Marke,"€ 2,69",,"1 kg = 48,04","versch. Sorten, je 56-g-Pckg",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_136.jpg,bamberg
Harry Anno 1688,Keine Marke,"€ 2,29",,"1 kg = 4,58","Vollkorn, je 500-g-Btl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_137.jpg,bamberg
Harry Vollkorntoast,Keine Marke,"€ 1,69",,"1 kg = 3,38",je 500-g-Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_138.jpg,bamberg
Harry Vollkorn Urtyp,Keine Marke,"€ 1,79",,"1 kg = 3,58",je 500-g-Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_139.jpg,bamberg
Harry 1688 Kleines Sonnenkern,Keine Marke,"€ 1,49",,"1 kg = 5,96","geschnitten, je 250-g-Btl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_140.jpg,bamberg
Ibis 4 Lavash Brot,Keine Marke,"€ 1,99",,"1 kg = 6,22",je 320-g-Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_141.jpg,bamberg
Volvic Naturelle,Keine Marke,"€ 0,65",,Kein Mengenpreis,"je 1-l-Fl, zzgl. 0,25 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_189.jpg,bamberg
Jacobs 2in1 Classic,Keine Marke,"€ 1,99",,"1 kg = 16,05",je 124-g-Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_142.jpg,bamberg
Sesambrötchen,Keine Marke,"€ 0,39",,Kein Mengenpreis,je St,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_144.jpg,bamberg
Chocolate Cake Donut,Keine Marke,"€ 1,00",,Kein Mengenpreis,je St,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_145.jpg,bamberg
Kartoffel Kürbisbrot,Keine Marke,"€ 1,69",,"1 kg = 4,83",je 350-g-St,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_146.jpg,bamberg
Corny Müsliriegel Milch Classic,Keine Marke,"€ 1,59",,"1 kg = 13,25",je 4 x 30-g-Riegel-Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_147.jpg,bamberg
Jacobs Tassimo Kaffeekapseln Caff Crema XL,Keine Marke,"€ 4,44",,"1 kg = 33,43","je 132,8-g-Pckg",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_148.jpg,bamberg
Bonne Maman Weniger Zucker mehr Frucht Konfitüre,Keine Marke,"€ 2,69",,"1 kg = 8,03","Erdbeere, je 335-g-Glas",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_149.jpg,bamberg
Jacobs Crema Pads,Keine Marke,"€ 2,49",,"1 kg = 21,10",je 118-g-Btl,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_150.jpg,bamberg
Barilla Pesto Rosso,Keine Marke,"€ 1,99",,"1 kg = 9,95",je 200-g-Glas,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_151.jpg,bamberg
Barilla Pasta Spezialitäten Collezione oder Al Bronzo,Keine Marke,"€ 1,69",,"1 kg = 3,38","versch. Ausformungen, je 500-g-Btl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_152.jpg,bamberg
Erasco Eintopf,Keine Marke,"€ 1,99",,"1 kg = 2,49","versch. Sorten, je 800-g-Dose",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_153.jpg,bamberg
Thomy Les Sauces Hollandaise,Keine Marke,"€ 1,19",,"1 l = 3,97","versch. Sorten, je 300-ml-Pckg",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_154.jpg,bamberg
Knorr Pasta Pot,Keine Marke,"€ 0,99",,"1 kg = 15,71","Käse & Sahne, je 63-g-Becher",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_155.jpg,bamberg
Knorr Spaghetteria Pasta Spinaci Käse,Keine Marke,"€ 1,49",,"1 kg = 8,37",je 178-g-Btl,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_156.jpg,bamberg
Brandt Finn Crisp,Keine Marke,"€ 1,49",,"1 kg = 7,45","Original, je 200-g-Pckg",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_143.jpg,bamberg
Senseo Kaffeepads Classic,Keine Marke,"€ 2,49",,"1 kg = 22,43",je 111-g-Btl,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_128.jpg,bamberg
Oettinger Pils oder Export,Keine Marke,"€ 6,99",,"1 l = 0,70","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_190.jpg,bamberg
Jever Pilsener oder Fun,Keine Marke,"€ 12,49",,"1 l = 1,25","versch. Sorten, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_192.jpg,bamberg
Lenor All in 1 Pods,Keine Marke,"€ 4,49",,"1 WL = 0,30","Amethyst Blütentraum, je 15-WL-Pckg",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_225.jpg,bamberg
Tena Discreet Einlagen,Keine Marke,"€ 2,99",,Kein Mengenpreis,"Extra, je 10-St.-Pckg",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_226.jpg,bamberg
Vitakraft Beef Stick,Keine Marke,"€ 0,35",,"1 kg = 29,17","versch. Sorten, je 12-g-Pckg",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_227.jpg,bamberg
Sheba Fresh Fine,Keine Marke,"€ 1,99",,"1 kg = 6,63",je 6 x 50-g-Multipckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_228.jpg,bamberg
Sheba Filets,Keine Marke,"€ 0,99",,"1 kg = 16,50","Natürliches Huhn, je 60-g-Schale",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_229.jpg,bamberg
Sheba Katzennahrung,Keine Marke,"€ 0,49",,"1 kg = 5,76","versch. Sorten, je 85-g-Schale",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_230.jpg,bamberg
Vergissmeinnicht,Keine Marke,"€ 1,11",,Kein Mengenpreis,"besonders schön durch die vielen kleinen Blüten, versch. Farben, je Topf",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_231.jpg,bamberg
Exklusiver Zwiebelmix,Keine Marke,"€ 3,79",,Kein Mengenpreis,"versch. Sorten, je Topf",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_232.jpg,bamberg
Frühlingsstarter,Keine Marke,"€ 5,79",,Kein Mengenpreis,"versch. dekorative Sorten, in praktischem 6er-Tray, je Topf",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_233.jpg,bamberg
Zinktopf Frühlingsluft,Keine Marke,"€ 2,99",,Kein Mengenpreis,"versch. Farben, mit Primel, je Topf",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_234.jpg,bamberg
Zwiebelzauber,Keine Marke,"€ 5,99",,Kein Mengenpreis,"Frühjahrsblüher in dekorativem Korb, je Topf",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_235.jpg,bamberg
Feld-Narzissen,Keine Marke,"€ 0,99",,Kein Mengenpreis,"die ersten Frühlingsboten in klassischem Gelb, je Bund",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_236.jpg,bamberg
Strauß Farbenrausch,Keine Marke,"€ 7,49",,Kein Mengenpreis,"versch. Zusammenstellungen, je Strauß",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_237.jpg,bamberg
Strauß Tulpenglanz,Keine Marke,"€ 6,99",,Kein Mengenpreis,"versch. Zusammenstellungen, je Strauß",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_238.jpg,bamberg
Hyazinthe,Keine Marke,"€ 2,49",,Kein Mengenpreis,"versch. Farben, je Bund",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_239.jpg,bamberg
Frühlingsstrauß,Keine Marke,"€ 5,55",,Kein Mengenpreis,"versch. Zusammenstellungen, je Strauß",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_240.jpg,bamberg
Tulpenstrauß Harmonie,Keine Marke,"€ 9,99",,Kein Mengenpreis,"versch. Farben, je Bund",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_241.jpg,bamberg
VIVESS LED-Tischlampe,Keine Marke,"€ 9,99",,Kein Mengenpreis,"ca. 13 x 13 x 30 cm 3-stufige Dimmung über Touch-Schalter wiederaufladbar inkl. USB-Kabel ca. 1 m ca. 3,5 Std. Arbeitszeit bei max. Helligkeit ca. 3 W, je St",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_242.jpg,bamberg
Rosenstrauß Lucky Flowers,Keine Marke,"€ 5,00",,Kein Mengenpreis,"versch. Farben, mit Floralife Schnittblumen- nahrung, je Strauß",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_243.jpg,bamberg
Damen oder Herren Tieffußbett Pantoletten,Keine Marke,"€ 9,99",,Kein Mengenpreis,"Decksohle aus Leder Größen Damen: 38-40 Größen Herren: 42-45, je Paar",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_244.jpg,bamberg
Bücher Rätsel,Keine Marke,"€ 3,99",,Kein Mengenpreis,"versch. Ausführungen, je St",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_245.jpg,bamberg
Lesehilfen,Keine Marke,"€ 3,99",,Kein Mengenpreis,"versch. Farben je Dioptrie in einem Set, je Set",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_246.jpg,bamberg
Eduro Fitnessmatte ca 160 x 57 x 0 35 cm,Keine Marke,"€ 7,99",,Kein Mengenpreis,je St,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_247.jpg,bamberg
Eduro Schlingentrainer,Keine Marke,"€ 8,99",,Kein Mengenpreis,je Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_248.jpg,bamberg
Osterglocke oder Gänseblümchen,Keine Marke,"€ 0,79",,Kein Mengenpreis,"versch. Farben, perfekt für das Frühlingsbeet, je Topf",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_249.jpg,bamberg
Primel,Keine Marke,"€ 1,00",,Kein Mengenpreis,"Sondersorte »Sphinx«, versch. Farben, für innen und außen geeignet, je Topf",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_250.jpg,bamberg
Tulpenstrauß Lollipop,Keine Marke,"€ 3,79",,Kein Mengenpreis,"mit Dekogrün, versch. Farben, je Strauß",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_251.jpg,bamberg
Schär Landbrot glutenfrei,Keine Marke,"€ 2,79",,"1 kg = 10,15",je 275-g-Pckg,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_224.jpg,bamberg
Nivea Soft Creme,Keine Marke,"€ 3,29",,"1 l = 16,45",je 200-ml-Tiegel,Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_223.jpg,bamberg
Colgate Zahncreme Sensation White,Keine Marke,"€ 1,69",,"1 l = 22,53","versch. Sorten, je 75-ml-Tuben-Pckg",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_222.jpg,bamberg
Garnier Fructis Shampoo,Keine Marke,"€ 1,89",,"1 l = 7,56","versch. Sorten, je 250-ml-Fl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_221.jpg,bamberg
Allgäuer Büble Edelbräu,Keine Marke,"€ 14,99",,"1 l = 1,50","je 20 x 0,5-l-Fl.-Kasten, zzgl. 4,50 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_193.jpg,bamberg
Veltins Pilsener,Keine Marke,"€ 11,99",,"1 l = 1,20","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_194.jpg,bamberg
Krombacher Pils,Keine Marke,"€ 0,79",,"1 l = 1,58","je 0,5-l-Dose, zzgl. 0,25 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_195.jpg,bamberg
Kronenbourg Blanc 1664,Keine Marke,"€ 5,99",,"1 l = 3,03","je 6 x 0,33-l-Fl.-Sixpack, zzgl. 0,48 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_196.jpg,bamberg
Ramazzotti Amaro,Keine Marke,"€ 9,99",,"1 l = 14,27","30% Vol. oder Aperitivo Alkoholfrei 0,0% Vol., je 0,7-l-Fl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_197.jpg,bamberg
Jules Mumm Sekt,Keine Marke,"€ 3,69",,"1 l = 4,92","versch. Sorten, je 0,75-l-Fl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_198.jpg,bamberg
Three Sixty Vodka,Keine Marke,"€ 9,99",,"1 l = 14,27","37,5% Vol., je 0,7-l-Fl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_199.jpg,bamberg
Tanqueray London Dry Gin,Keine Marke,"€ 15,99",,"1 l = 22,84","43,1% Vol. oder 0,0% Alkoholfrei, je 0,7-l-Fl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_200.jpg,bamberg
Mangaroca Batida de Coco,Keine Marke,"€ 7,99",,"1 l = 11,41","16% Vol., je 0,7-l-Fl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_201.jpg,bamberg
Ballantine s Finest Blended Scotch Whisky,Keine Marke,"€ 10,99",,"1 l = 15,70","40% Vol., je 0,7-l-Fl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_202.jpg,bamberg
Fürst von Metternich Sekt,Keine Marke,"€ 1,99",,"1 l = 9,95","je 0,2-l-Fl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_203.jpg,bamberg
Weinfreunde Tuella DOC,Keine Marke,"€ 3,99",,"1 l = 5,32","trocken, je 0,75-l-Fl",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_204.jpg,bamberg
Faltbare Körbe,Keine Marke,"€ 4,99",,Kein Mengenpreis,"mit starkem Bambusrahmen versch. Größen, je St",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_205.jpg,bamberg
Franziskaner Weissbier,Keine Marke,"€ 13,99",,"1 l = 1,40","versch. Sorten, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_191.jpg,bamberg
VIVESS Vintage Teppich,Keine Marke,"€ 19,99",,Kein Mengenpreis,"ca. 100 x 150 cm, je St",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_206.jpg,bamberg
GÖZZE Lesekissen,Keine Marke,"€ 9,99",,Kein Mengenpreis,"100% Polyester ca. 40 x 25 cm, je St",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_208.jpg,bamberg
GÖZZE Kissenrolle,Keine Marke,"€ 9,99",,Kein Mengenpreis,"100% Polyester ca. 40 x 20 cm, je St",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_209.jpg,bamberg
GÖZZE Wohndecke,Keine Marke,"€ 14,99",,Kein Mengenpreis,"100% Polyester ca. 150 x 200 cm wohlig warm und federleicht, je St",Nein,2026-02-16 bis 2026-02-22,2026-02-16,2026-02-22,images_rewe/bamberg_offer_210.jpg,bamberg
