Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,source_market
Foodmaker Big Bowl,Keine Marke,"€ 4,79",,"1 kg = 12,77","versch. Sorten, je 375-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_144.jpg,bamberg
Innocent Smoothie Mango Maracuja,Keine Marke,"€ 1,49",,"1 l = 5,96","je 250-ml-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_143.jpg,bamberg
REWE Bio Hirtenkäse,Keine Marke,"€ 1,79",,"1 kg = 8,95","45% Fett i.Tr., je 200-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_142.jpg,bamberg
REWE Bio Cappelletti,Keine Marke,"€ 1,79",,"1 kg = 7,16","versch. Sorten, je 250-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_141.jpg,bamberg
Rama Cremefine Schlagcreme,Keine Marke,"€ 0,99",,"1 l = 4,95",je 200-ml-Becher,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_140.jpg,bamberg
REWE Beste Wahl Soja Natur,Keine Marke,"€ 0,79",,"1 kg = 1,58","ungesüsst, je 500-g-Becher",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_139.jpg,bamberg
REWE Bio Pflanzlich No Muhh Drink,Keine Marke,"€ 0,99",,Kein Mengenpreis,je 1-l-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_138.jpg,bamberg
REWE Bio Stremellachs,Keine Marke,"€ 3,99",,"1 kg = 39,90","Natur, je 100-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_137.jpg,bamberg
Tarczynski Polnischer Kesselschinken,Keine Marke,"€ 1,49",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_136.jpg,bamberg
Bergader Bonifaz oder Bavaria blu,Keine Marke,"€ 1,79",,Kein Mengenpreis,"Weichkäse, versch. Sorten, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_135.jpg,bamberg
Kiri Dippi,Keine Marke,"€ 1,99",,"1 kg = 18,95",je 105-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_134.jpg,bamberg
Kerrygold Cheddar Käse Scheiben,Keine Marke,"€ 1,49",,"1 kg = 11,46",je 130-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_131.jpg,bamberg
REWE Frei von Bio Joghurt Laktosefrei,Keine Marke,"€ 0,59",,"1 kg = 2,36","3,8% Fett, je 250-g-Becher",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_112.jpg,bamberg
REWE Bio Fruchtjoghurt,Keine Marke,"€ 1,49",,"1 kg = 2,98","versch. Sorten, 3,8% Fett, je 500-g-Glas, zzgl. 0,15 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_110.jpg,bamberg
Berchtesgadener Land Cremiger Joghurt,Keine Marke,"€ 0,99",,"1 kg = 1,98","4% Fett, je 500-g-Becher",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_091.jpg,bamberg
REWE Beste Wahl Räucherlaxxs vegan,Keine Marke,"€ 1,79",,"1 kg = 17,90",je 100-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_090.jpg,bamberg
Timmendorfer Rügenwalder Teewurst,Keine Marke,"€ 1,49",,Kein Mengenpreis,"versch. Sorten, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_089.jpg,bamberg
Meine Lieblinge Wildlachs,Keine Marke,"€ 3,39",,"1 kg = 42,38",je 80-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_088.jpg,bamberg
Leerdammer Original,Keine Marke,"€ 1,11",,Kein Mengenpreis,"holl. Schnittkäse, 45% Fett i.Tr., je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_087.jpg,bamberg
Ostermeier GQB Strohschwein Bauernsalami,Keine Marke,"€ 1,89",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_086.jpg,bamberg
Entrecote vom Rind,Keine Marke,"€ 3,19",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_084.jpg,bamberg
REWE Regional Bayrischer Schweine Backleberkäse,Keine Marke,"€ 3,99",,"1 kg = 7,98","roh, in der Schale, zum Selberbacken, je 500-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_083.jpg,bamberg
Andechser Natur Bio-Speisequarkzubereitung,Keine Marke,"€ 1,09",,"1 kg = 4,36","versch. Sorten, je 250-g-Becher",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_082.jpg,bamberg
Höhenrainer Geflügel-Aufschnitt,Keine Marke,"€ 1,59",,Kein Mengenpreis,"versch. Sorten, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_081.jpg,bamberg
Wiltmann Salami,Keine Marke,"€ 1,19",,"1 kg = 23,80","versch. Sorten, je 50-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_080.jpg,bamberg
BayBio Andechser Natur Bio Kefir,Keine Marke,"€ 1,09",,"1 kg = 2,18","1,5% Fett, je 500-g-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_079.jpg,bamberg
Berger Wellness Schinken,Keine Marke,"€ 1,79",,"1 kg = 17,90",je 100-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_078.jpg,bamberg
REWE Bio Pflanzlich Sojadrink,Keine Marke,"€ 0,79",,Kein Mengenpreis,"mit Calcium, je 1-l-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_111.jpg,bamberg
Bayernglück Haferdrink,Keine Marke,"€ 1,69",,Kein Mengenpreis,"versch. Sorten, je 1-l-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_077.jpg,bamberg
Matthews Hähnchenbrust Filetstücke,Keine Marke,"€ 2,29",,"1 kg = 15,27","Paprika, je 150-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_092.jpg,bamberg
Deutsche See Lachsfilet,Keine Marke,"€ 4,99",,"1 kg = 19,96","mit Haut, praktisch grätenfrei, je 250-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_093.jpg,bamberg
Schiller GQB Strohschwein Lyoner,Keine Marke,"€ 1,11",,Kein Mengenpreis,"ganze oder halbe Ringe, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_085.jpg,bamberg
Alta Badia,Keine Marke,"€ 1,99",,Kein Mengenpreis,"ital. Hartkäse, mind. 50% Fett i.Tr., je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_095.jpg,bamberg
Schiller GQB Strohschwein Zwiebelmettwurst,Keine Marke,"€ 1,59",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_108.jpg,bamberg
Deutsche See Lachsfilet Kräuter-Parmesan,Keine Marke,"€ 4,99",,"1 kg = 21,70",je 230-g-Schale,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_094.jpg,bamberg
Kasseler Nacken,Keine Marke,"€ 8,80",,Kein Mengenpreis,"ohne Knochen, am Stück, SB-verpackt, je 1 kg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_107.jpg,bamberg
REWE Feine Welt Frisches Maishähnchen,Keine Marke,"€ 8,80",,Kein Mengenpreis,"Hkl. A, SB-verpackt, je 1 kg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_106.jpg,bamberg
REWE Regional Rinder-Beinscheiben,Keine Marke,"€ 12,90",,Kein Mengenpreis,"SB-verpackt, je 1 kg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_104.jpg,bamberg
REWE Bio Geflügel-Hackbällchen,Keine Marke,"€ 4,44",,"1 kg = 14,80",je 300-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_103.jpg,bamberg
REWE Regional Frisches Puten-Innenbrustfilet,Keine Marke,"€ 5,79",,"1 kg = 14,48","Hkl. A, ganz oder geschnitten, je 400-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_102.jpg,bamberg
REWE Regional Frische Hähnchen-Unterschenkel,Keine Marke,"€ 3,33",,"1 kg = 5,55","natur oder gewürzt, je 600-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_105.jpg,bamberg
REWE Bio Hackfleisch gemischt,Keine Marke,"€ 7,99",,"1 kg = 19,98","vom Rind und Schwein, je 400-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_101.jpg,bamberg
REWE Regional Hähnchen-Leber -Mägen oder -Herzen,Keine Marke,"€ 1,79",,"1 kg = 5,11",je 350-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_100.jpg,bamberg
REWE Bio Schweine-Schnitzel,Keine Marke,"€ 29,90",,Kein Mengenpreis,"aus dem Schinken geschnitten, SB-verpackt, je 1 kg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_099.jpg,bamberg
Aquamosel Frische Miesmuscheln,Keine Marke,"€ 3,99",,Kein Mengenpreis,"vorgegart, je 1-kg-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_098.jpg,bamberg
Deutsche See Pulpo-Arme,Keine Marke,"€ 7,99",,"1 kg = 39,95","gekocht, mit Haut, je 200-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_097.jpg,bamberg
Zum Dorfkrug Erdbeer-Rhabarber Grütze,Keine Marke,"€ 1,99",,"1 kg = 5,53",je 360-g-Glas,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_096.jpg,bamberg
Deli Reform Für meine Familie,Keine Marke,"€ 1,29",,"1 kg = 2,58",je 500-g-Becher,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/bamberg_offer_109.jpg,bamberg
Fruchtmix,Keine Marke,"€ 1,59",,"1 kg = 10,60",je 150-g-Schale,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_106.jpg,immenstaad
Colorwaschmittel,Keine Marke,"€ 3,59",,"1 WL = 0,17",je 22-WL-Fl,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_168.jpg,immenstaad
Spee Megaperls,Keine Marke,"€ 3,59",,"1 WL = 0,20",je 19-WL-Btl,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_170.jpg,immenstaad
Bio Mandarinen,Keine Marke,"€ 1,99",,"1 kg = 2,65","Sorte: siehe Etikett, Kl. II, je 750-g-Netz",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_025.jpg,immenstaad
Mandarinen,Keine Marke,"€ 2,29",,"1 kg = 3,05","Sorte: siehe Etikett, Kl. I, je 750-g-Netz",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_026.jpg,immenstaad
Grapefruit,Keine Marke,"€ 0,69",,Kein Mengenpreis,"»Star Ruby« oder »Rio Red«, Kl. I, je St",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_027.jpg,immenstaad
Limetten,Keine Marke,"€ 1,11",,Kein Mengenpreis,"Sorte: Persian, Kl. I, je 4-St.-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_028.jpg,immenstaad
Zitrone,Keine Marke,"€ 0,66",,Kein Mengenpreis,"Sorte: Primofiori, Kl. I, je St",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_029.jpg,immenstaad
Bio Zitronen,Keine Marke,"€ 1,11",,"1 kg = 2,22","Sorte: Primofiori, Kl. I, je 500-g-Netz",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_030.jpg,immenstaad
Pakchoi,Keine Marke,"€ 1,49",,"1 kg = 4,97","Kl. I, je 300-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_031.jpg,immenstaad
Pinkfleischige Honeypomelo,Keine Marke,"€ 1,69",,Kein Mengenpreis,"Kl. I, je St",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_032.jpg,immenstaad
Gelbfleischige Honeypomelo,Keine Marke,"€ 1,69",,Kein Mengenpreis,"Kl. I, je St",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_033.jpg,immenstaad
Himbeeren,Keine Marke,"€ 1,79",,"1 kg = 14,32","Kl. I, je 125-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_034.jpg,immenstaad
Kernlose Tafeltrauben,Keine Marke,"€ 4,99",,Kein Mengenpreis,"Sorte: siehe Etikett, Kl. I, je 1 kg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_035.jpg,immenstaad
Grünkohl,Keine Marke,"€ 1,79",,"1 kg = 3,58",je 500-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_037.jpg,immenstaad
Bio Mini Cherry Rispentomaten,Keine Marke,"€ 1,69",,"1 kg = 6,76","Kl. II, je 250-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_038.jpg,immenstaad
Braune Bio Champignons,Keine Marke,"€ 1,79",,"1 kg = 7,16","Kl. I, je 250-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_040.jpg,immenstaad
Rispentomaten,Keine Marke,"€ 2,49",,"1 kg = 6,23","»Joyn«, Kl. Extra, je 400-g-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_042.jpg,immenstaad
Bio Orangen,Keine Marke,"€ 1,99",,Kein Mengenpreis,"Sorte: siehe Etikett, Kl. II, je 1-kg-Netz",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_024.jpg,immenstaad
Orangen,Keine Marke,"€ 2,49",,Kein Mengenpreis,"Sorte: siehe Etikett, Kl. I, je 1-kg-Netz",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_023.jpg,immenstaad
Speisemöhren,Keine Marke,"€ 0,99",,Kein Mengenpreis,"Kl. I, je 1 kg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_021.jpg,immenstaad
Rote Tafeläpfel,Keine Marke,"€ 2,49",,Kein Mengenpreis,"»Sunspark«, Kl. I, je 1-kg-Schale",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_020.jpg,immenstaad
Saftorangen,Keine Marke,"€ 2,99",,"1 kg = 1,99","Sorte: siehe Etikett, Kl. I, je 1,5-kg-Netz",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_022.jpg,immenstaad
Frische Hähnchen-Unterschenkel,Keine Marke,"€ 5,55",,Kein Mengenpreis,"natur, Hkl. A, oder gewürzt, SB-verpackt, je 1 kg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_070.jpg,immenstaad
Frisches Hähnchen-Brustfilet,Keine Marke,"€ 12,20",,Kein Mengenpreis,"Teilstück, SB-verpackt, je 1 kg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_071.jpg,immenstaad
Wiesbauer Scharfe Knacker,Keine Marke,"€ 1,49",,"1 kg = 14,90",je 100-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_074.jpg,immenstaad
Pollofino Frische Hähnchen-Oberschenkel,Keine Marke,"€ 0,88",,Kein Mengenpreis,"mit Haut, ohne Knochen, Haltungsform 2, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_075.jpg,immenstaad
Schweine-Pfanne,Keine Marke,"€ 0,88",,Kein Mengenpreis,"Geschnetzeltes in versch. Würzungen, Haltungsform 2, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_076.jpg,immenstaad
Schweine- Rollbraten,Keine Marke,"€ 0,88",,Kein Mengenpreis,"aus dem Hinterschinken, Haltungsform 2, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_077.jpg,immenstaad
Landbauern Rind Entrec te,Keine Marke,"€ 3,33",,Kein Mengenpreis,"am Stück oder in Scheiben, Haltungsform 3, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_078.jpg,immenstaad
Landbauern Rind Hackfleisch,Keine Marke,"€ 1,55",,Kein Mengenpreis,"Haltungsform 3, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_079.jpg,immenstaad
Kalbs-Schnitzel,Keine Marke,"€ 1,99",,Kein Mengenpreis,"aus der Keule, Haltungsform 2, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_080.jpg,immenstaad
Rotwildkäse,Keine Marke,"€ 2,89",,Kein Mengenpreis,"Schweizer Schnittkäse, mind. 55% Fett i.Tr., je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_082.jpg,immenstaad
Rubachtaler Bergkäse Voralberg g U,Keine Marke,"€ 2,19",,Kein Mengenpreis,"österr. Hartkäse, mind. 45% Fett i.Tr., je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_083.jpg,immenstaad
Delikatess Leberwurst,Keine Marke,"€ 1,99",,Kein Mengenpreis,"mild gewürzt und mit Trüffel verfeinert, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_084.jpg,immenstaad
Scharfer Veri,Keine Marke,"€ 1,39",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_085.jpg,immenstaad
Feuerwurst,Keine Marke,"€ 1,29",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_086.jpg,immenstaad
Rinder-Beinscheiben,Keine Marke,"€ 11,10",,Kein Mengenpreis,"SB-verpackt, je 1 kg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_069.jpg,immenstaad
XXL Schweine Backleberkäse,Keine Marke,"€ 5,99",,Kein Mengenpreis,"SB-verpackt, je 1 kg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_068.jpg,immenstaad
Junge Hexe,Keine Marke,"€ 2,89",,Kein Mengenpreis,"Schweizer Schnittkäse, mind. 55% Fett i.Tr., je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_081.jpg,immenstaad
Wilhelm Brandenburg Zwiebelmettwurst,Keine Marke,"€ 1,29",,Kein Mengenpreis,"versch. Sorten, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_067.jpg,immenstaad
Rinder-Rouladen -Braten oder -Gulasch,Keine Marke,"€ 1,79",,Kein Mengenpreis,"aus der Keule, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_049.jpg,immenstaad
Pfälzer Leberwurst,Keine Marke,"€ 0,99",,Kein Mengenpreis,je 100 g,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_065.jpg,immenstaad
Wiesbauer Feine Extrawurst,Keine Marke,"€ 1,49",,"1 kg = 18,63",je 80-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_057.jpg,immenstaad
Schweine-Schnitzel Braten oder Gulasch,Keine Marke,"€ 0,66",,Kein Mengenpreis,"aus dem Schinken, Haltungsform 2, je 100 g",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/immenstaad_offer_064.jpg,immenstaad
ja Weizen-Baguette,Keine Marke,"€ 0,69",,"1 kg = 2,30","zum Fertigbacken, je 300-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_170.jpg,neubrandenburg
ja Westfälischer Pumpernickel,Keine Marke,"€ 0,99",,"1 kg = 1,98","aus Roggenvollkornschrot, je 500-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_169.jpg,neubrandenburg
ja Steinofenbaguette,Keine Marke,"€ 1,19",,"1 kg = 4,76","zum Fertigbacken, je 250-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_168.jpg,neubrandenburg
ja Tomaten-Ketchup,Keine Marke,"€ 1,79",,"1 l = 3,58",je 500-ml-Fl,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_138.jpg,neubrandenburg
ja Kichererbsen,Keine Marke,"€ 0,59",,"1 kg = 2,23","je 400-g-Dose, 265-g-Abtropfgew.",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_136.jpg,neubrandenburg
ja Feine Salzstangen,Keine Marke,"€ 0,69",,"1 kg = 2,76",je 250-g-Btl,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_137.jpg,neubrandenburg
ja Walnusskerne,Keine Marke,"€ 3,59",,"1 kg = 17,95",je 200-g-Btl,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_139.jpg,neubrandenburg
ja Fusilli,Keine Marke,"€ 0,69",,"1 kg = 1,38",je 500-g-Btl,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_140.jpg,neubrandenburg
ja Schokolade,Keine Marke,"€ 0,99",,"1 kg = 9,90","Alpenvollmilch, je 100-g-Tafel",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_141.jpg,neubrandenburg
ja Haferflocken,Keine Marke,"€ 0,69",,"1 kg = 1,38","kernig oder zart, je 500-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_142.jpg,neubrandenburg
ja Fruit Kicks Nektar,Keine Marke,"€ 0,69",,"1 l = 2,30","versch. Sorten, je 0,3-l-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_143.jpg,neubrandenburg
ja Cola oder Cola ohne Zucker,Keine Marke,"€ 0,65",,"1 l = 0,43","koffeinhaltig, je 1,5-l-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_144.jpg,neubrandenburg
ja Activ-Schorle,Keine Marke,"€ 0,59",,"1 l = 0,79","Pfirsich-Melone, je 0,75-l-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_145.jpg,neubrandenburg
ja Apfelschorle,Keine Marke,"€ 1,19",,"1 l = 0,79","60% Fruchtgehalt, ohne Zuckerzusatz, je 1,5-l-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_146.jpg,neubrandenburg
ja Multivitaminsaft,Keine Marke,"€ 1,45",,Kein Mengenpreis,"aus Konzentrat, je 1-l-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_147.jpg,neubrandenburg
ja Mineralwasser,Keine Marke,"€ 0,15",,"1 l = 0,30","versch. Sorten, je 0,5-l-Fl, zzgl. 0,25 Pfand",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_148.jpg,neubrandenburg
Vollkorn-Sonnenbatzen,Keine Marke,"€ 1,59",,"1 kg = 2,12","Roggenvollkornbrot mit Sonnenblumen­kernen, je 750-g-St",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_160.jpg,neubrandenburg
Bebivita Fruchtquetschen,Keine Marke,"€ 2,39",,"1 kg = 6,64","versch Sorten, je 4 x 90-g-Pckg",Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_249.jpg,neubrandenburg
ja Passierte Tomaten,Keine Marke,"€ 0,69",,"1 kg = 1,38",je 500-g-Pckg,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_rewe/neubrandenburg_offer_135.jpg,neubrandenburg
