Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels
San Lucar Heidelbeeren,Keine Marke,"€ 2,99",,"1 kg = 19,93 €","Herkunft siehe Etikett, KL. I, 150 g Packung, (1 kg = 19,93 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/san-lucar-heidelbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food"
Genussmomente Kulturheidelbeeren,EDEKA,"€ 2,99",,"1 kg = 19,93 €","Herkunft siehe Etikett, Kl. I, 150 g Packung, (1 kg = 19,93 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/edeka-genussmomente-kulturheidelbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food"
Tafeltrauben Rot oder Hell kernlos,EDEKA Herzstücke,"€ 2,99",,"1 kg = 5,12 €","Herkunft und Sorte siehe Etikett, Kl. I,, 650 g Packung, (1 kg = 5,12 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/edeka-herzst-cke-tafeltrauben-rot-oder-hell-kernlos.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food"
Erdbeeren,EDEKA Herzstücke,"€ 2,99",,"1 kg = 8,73 €","aus Spanien, Kl. I, 400 g Packung, (1 kg = 8,73 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/edeka-herzst-cke-erdbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food"
Apricot Peppers Paprika,Keine Marke,"€ 2,29",,"1 kg = 22,90 €","mit Aprikosenfrischkäsezubereitung, 100 g",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/apricot-peppers-paprika.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Salatgurke,Gut Günstig,"€ 0,99",,"1 st = 0,99 €","aus den Niederlanden/ Spanien, Kl. I, Stück",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/gut-g-nstig-salatgurke.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food"
Brokkoli,Keine Marke,"€ 1,00",,"1 kg = 2,00","aus Italien, Kl. I, 500 g Packung, (1 kg = 2,00)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/brokkoli.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Eisbergsalat,Gut Günstig,"€ 1,29",,"1 st = 1,29 €","aus Spanien, Kl. I, Stück",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/gut-g-nstig-eisbergsalat.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food"
Mini Pflaumentomaten,EDEKA Herzstücke,"€ 1,99",,"1 kg = 7,96","Herkunft siehe Etikett Kl. I, 250 g Becher, (1 kg = 7,96)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/edeka-herzst-cke-mini-pflaumentomaten.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
San Lucar Heidelbeeren,Keine Marke,"€ 2,99",,"1 kg = 19,93","Herkunft siehe Etikett, Kl. I, 150, (1 kg = 19,93)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/san-lucar-heidelbeeren.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food"
Lätta,Keine Marke,"€ 1,11",,"1 kg = 2,87 €","verschiedene Sorten und Fettstufen, 450 g Becher, (1 kg = 2,87 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/l-tta.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Bresso Frischkäsezubereitung,Keine Marke,"€ 1,19",,Kein Mengenpreis,verschiedene Sorten und Fettstufen,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/bresso-frischk-sezubereitung.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed"
Saint Albray Chavroux,Keine Marke,"€ 2,29",,Kein Mengenpreis,verschiedene Sorten und Fettstufen oder Saint Agur Je nach Verfügbarkeit des Marktes.,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/saint-albray-chavroux.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_whole_food"
Joghurt,Landliebe,"€ 0,49",,Kein Mengenpreis,verschiedene Sorten und Fettstufen Je nach Verfügbarkeit des Marktes.,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/landliebe-joghurt.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed"
Cremefine,Rama,"€ 0,89",,Kein Mengenpreis,verschiedene Sorten und Fettstufen Je nach Verfügbarkeit des Marktes. Ausgenommen Cremefine schon geschlagen.,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/rama-cremefine.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,tag_ultra_processed"
Milch Reis,müller,"€ 0,49",,Kein Mengenpreis,verschiedene Sorten,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/m-ller-milch-reis.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_reis,tag_ultra_processed"
Käse,Leerdammer,"€ 1,59",,Kein Mengenpreis,verschiedene Sorten und Fettstufen,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/leerdammer-k-se.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte"
cheestrings,Keine Marke,"€ 1,79",,"1 kg = 24,88 €","verschiedene Sorten, 40 % Fett i. Tr., 4er, 80 g Packung, (1 kg = 24,88 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/cheestrings.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Müllermilch,müller,"€ 0,79",,"1 l = 1,98 €","verschiedene Sorten Ausgenommen High Protein und Angel Hair Style., 400 ml Flasche + 0,25 Pfand, (1 l = 1,98 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/m-ller-m-llermilch.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,tag_ultra_processed"
Bauer Der Grosse Joghurt,Keine Marke,"€ 0,49",,Kein Mengenpreis,verschiedene Sorten und Fettstufen,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/bauer-der-grosse-joghurt.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte"
Herz Emmentaler,Keine Marke,"€ 0,99",,"1 kg = 9,90 €","deutscher Hartkäse, 45 % Fett i. Tr., aromatisch-nusskernartig, perfekt als Käsewürfel geeignet, 100 g",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/herz-emmentaler.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,sub_kaese,sub_milchprodukte,tag_whole_food"
Milchwerke Oberfranken Coburger Brietorte,Keine Marke,"€ 0,99",,"1 kg = 9,90 €","Weichkäse, 60 % Fett i. Tr., cremig mit weißem Edelschimmel überzogen, mild-aromatisch, 100 g",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/milchwerke-oberfranken-coburger-brietorte.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Landana Chili Bockshornklee Walnuss Brennnessel oder Oliven Tomaten,Keine Marke,"€ 1,49",,"1 kg = 14,90 €","holländischer Schnittkäse, 50 % Fett i. Tr., auf naturbelassenem Kiefernholz gereift, von mild-aromatisch bis pikant Je nach Bevorratung des Marktes., 100 g",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/landana-chili-bockshornklee-walnuss-brennnessel-oder-oliven-tomaten.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Swizzrocker,Keine Marke,"€ 1,99",,"1 kg = 19,90 €","schweizer Schnittkäse mit Rohmilch hergestellt, 45 % Fett i. Tr., 100 g",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/swizzrocker.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Coburger Bayerischer Weichkäse,Keine Marke,"€ 1,69",,"1 kg = 11,27 €","50 % Fett i. Tr., würzig, 150 g Packung, (1 kg = 11,27 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/coburger-bayerischer-weichk-se.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte"
Frankenland Deutsche MarkenButter,Keine Marke,"€ 1,29",,"1 kg = 5,16 €","mildgesäuert, 250 g Stück, (1 kg = 5,16 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/frankenland-deutsche-markenbutter.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Minus L Laktosefreie Haltbare Bio oder Frische Milch,Keine Marke,"€ 1,29",,"1 l = 1,29 €","verschiedene Fettstufen Je nach Verfügbarkeit des Marktes., 1 Liter Packung, (1 l = 1,29 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/minus-l-laktosefreie-haltbare-bio-oder-frische-milch.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_milchprodukte,sub_tk_gemuese,tag_high_protein"
Joghurt,Weihenstephan,"€ 0,99",,"1 kg = 1,98 €","verschiedene Fettstufen Ausgenommen Fettstufe 10 %., 500 g Becher, (1 kg = 1,98 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/weihenstephan-joghurt.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte"
Momente Mousse,Dr Oetker,"€ 0,69",,"1 kg = 6,90 €","verschiedene Sorten, 100 g Becher, (1 kg = 6,90 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/dr-oetker-momente-mousse.jpg,"cat_molkerei_kaese,sub_sahne_creme,tag_ultra_processed"
Bären Marke Leichte Kaffee-Milch,Keine Marke,"€ 1,69",,"1 kg = 4,97 €","4 % Fett, 340 g Flasche, (1 kg = 4,97 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/b-ren-marke-leichte-kaffee-milch.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Marmorette,Dr Oetker,"€ 1,49",,"1 kg = 3,73 €","verschiedene Sorten, 4er, 400 g Packung, (1 kg = 3,73 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/dr-oetker-marmorette.jpg,"cat_molkerei_kaese,diet_vegetarian,tag_ultra_processed"
Kaffee,Melitta,"€ 5,99",,"1 kg = 12,98 €","verschiedene Sorten, 500 g Packung, (1 kg = 12,98 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/melitta-kaffee.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Mövenpick,Mövenpick,"€ 13,99",,"1 kg = 14,99 €","verschiedene Sorten oder Eilles Caffè Crema ganze Bohnen, 1000 g Packung, (1 kg = 14,99 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/m-venpick.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_ultra_processed"
Nescaf Dolce Gusto Kapseln,Keine Marke,"€ 4,49",,Kein Mengenpreis,"verschiedene Sorten, 16er",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/nescaf-dolce-gusto-kapseln.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
oder coffeeB Coffee Balls,Melitta,"€ 2,49",,"1 kg = 58,63 €","verschiedene Sorten, 9er, 51 g Packung, (1 kg = 58,63 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/melitta-oder-coffeeb-coffee-balls.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed"
Kräuter- oder Früchtetee,Meßmer,"€ 1,29",,Kein Mengenpreis,"verschiedene Sorten, 20-25er",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/me-mer-kr-uter-oder-fr-chtetee.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed"
Collezione Al Bronzo oder Protein Pasta,Barilla,"€ 1,79",,Kein Mengenpreis,verschiedene Ausformungen,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/barilla-collezione-al-bronzo-oder-protein-pasta.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,sub_nudeln,tag_high_protein,tag_proteinreich,tag_ultra_processed"
Ben s Original Express Reis,Keine Marke,"€ 1,29",,"1 kg = 6,77 €","verschiedene Sorten Ausgenommen Paella Chorizo & Gemüse., 220 g Packung, (1 kg = 6,77 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/ben-s-original-express-reis.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_reis,tag_ultra_processed,tag_whole_food"
Fix Food Travel,Maggi,"€ 0,49",,Kein Mengenpreis,verschiedene Sorten oder Herzens Küche Würzpaste Spaghetti Bolognese,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/maggi-fix-food-travel.jpg,"cat_grundnahrung,tag_ultra_processed"
Corny Müsliriegel,Keine Marke,"€ 1,59",,Kein Mengenpreis,verschiedene Sorten Ausgenommen Skyr.,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/corny-m-sliriegel.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Cerealien,Nestl,"€ 2,22",,Kein Mengenpreis,verschiedene Sorten,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/nestl-cerealien.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed"
d arbo Naturrein Konfitüre Extra,Keine Marke,"€ 2,99",,"1 kg = 7,40 €","verschiedene Sorten, 450 g Glas, (1 kg = 7,40 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/d-arbo-naturrein-konfit-re-extra.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Ppura Bio Pasta Sauce oder Pesto,Keine Marke,"€ 2,22",,Kein Mengenpreis,verschiedene Sorten,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/ppura-bio-pasta-sauce-oder-pesto.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_nudeln,tag_ultra_processed,tag_whole_food"
Mir coli Spaghetti Klassiker,Keine Marke,"€ 2,29",,"1 kg = 6,09 €","3 Portionen, 376,2 g Packung",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/mir-coli-spaghetti-klassiker.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_nudeln,tag_ultra_processed,tag_whole_food"
Odenwald Apfel Frucht,Keine Marke,"€ 1,79",,"1 kg = 5,04 €","0% Zuckerzusatz, verschiedene Sorten oder Apfelmus kaltgerieben, 355 g Glas, (1 kg = 5,04 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/odenwald-apfel-frucht.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Heinz Beanz,Keine Marke,"€ 1,79",,"1 kg = 4,31 €","verschiedene Sorten, 415 g Dose, (1 kg = 4,31 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/heinz-beanz.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_ultra_processed,tag_whole_food"
Hengstenberg Gurken,Keine Marke,"€ 1,79",,"1 kg = 4,97 €","verschiedene Sorten, 670 g Glas (Abtropfgewicht 360 g), (1 kg = 4,97 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/hengstenberg-gurken.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Heiderbeck Blütenhof Schnittkäse,Keine Marke,"€ 1,99",,"1 kg = 18,09 €","verschieden affiniert, 50 % Fett i. Tr., 110 g Packung, (1 kg = 18,09 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/heiderbeck-bl-tenhof-schnittk-se.jpg,"cat_grundnahrung,tag_ultra_processed,tag_whole_food"
Designer Whey Protein oder Felxpresso,ESN,"€ 9,99",,"1 kg = 33,30 €","verschiedene Sorten, 300 g Dose, (1 kg = 33,30 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/esn-designer-whey-protein-oder-felxpresso.jpg,"cat_grundnahrung,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_ultra_processed"
Isoclear Whey Isolate,ESN,"€ 15,99",,"1 kg = 53,30 €","verschiedene Sorten, 300 g Dose, (1 kg = 53,30 €)",Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/esn-isoclear-whey-isolate.jpg,"cat_grundnahrung,diet_vegetarian,tag_high_protein,tag_proteinreich"
Zentis Nusspli Erdnuss Butter,Keine Marke,"€ 2,22",,Kein Mengenpreis,verschiedene Sorten oder Belmandel,Nein,Gültig vom 02.03.2026 bis zum 07.03.2026.,2026-03-02,2026-03-07,images_edeka/zentis-nusspli-erdnuss-butter.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_butter_margarine,tag_ultra_processed"
