Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Speisequark,Jeden Tag,"€ 0,99",,"1 kg = 1,98 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_103.jpg
Steinofen Speciale,Wagner,"€ 13,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_104.jpg
Lachs Naturfilets,tegut,"€ 5,49",,"1 kg = 21,96 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_105.jpg
Hühner Frikassee,iglo,"€ 2,79",,"3,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_106.jpg
Eismeer Garnelen,tegut,"€ 4,99",,"1 kg = 22,18 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_107.jpg
Bio-Nockerl,bio-verde,"€ 2,99",,"1 kg = 7,48",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_108.jpg
Grünes Thai Curry,Youcook,"€ 3,79",,"4,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_109.jpg
Natural Cool Grünkohl,demeter,"€ 2,49",,"2,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_110.jpg
Schokolade Eiscreme,Alnatura,"€ 3,49",,"1 l = 6,98 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_111.jpg
20 Rabatt,Bonduelle,"€ 13,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_112.jpg
this is food Trinkmahlzeit Classic Choco,yfood,"€ 3,33",,"1 l = 6,66 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_113.jpg
Kollagen Plus Pulver,Glow 25,"€ 14,99",,"19,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_114.jpg
Protein Satisbites Riegel,More,"€ 1,99",,"2,79 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_115.jpg
Erdbeeren gefriergetrocknet,KoRo,"€ 19,99",,"26,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_116.jpg
20 Rabatt,20 Rabatt,"€ 13,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_117.jpg
fermentiertes Soja-Produkt Natur,alpro,"€ 1,49",,"1,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_118.jpg
High Protein Pudding Double Choc,Ehrmann,"€ 0,99",,"1 kg = 4,95 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_119.jpg
Skyr Natur,Arla,"€ 1,49",,"1 kg = 3,31 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_120.jpg
Haltbare Proteinmilch,Schwarzwaldmilch,"€ 1,69",,"1,99 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_121.jpg
Protein-Riegel Cookies Cream,Barebells,"€ 2,22",,"1 kg = 40,36 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_122.jpg
Protein Layer Peanut-Caramel,Multipower,"€ 1,99",,"2,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_123.jpg
20 Rabatt,Nature Love,"€ 13,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_124.jpg
Bio-Löffelbiskuits,tegut,"€ 1,79",,"1 kg = 14,32 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_125.jpg
Bio-Aufstrich Bärlauch,tegut,"€ 1,39",,"1 kg = 7,72 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_126.jpg
Nimm2 Lachgummi,Storck,"€ 1,11",,"1,29 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_127.jpg
Bio-Cafe Org nico naturmild,GEPA,"€ 5,99",,"1 kg = 23,96 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_128.jpg
Extra Konfitüre Aprikose,Schwartau,"€ 1,99",,"1 kg = 5,85 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_129.jpg
Saltletts,Lorenz,"€ 1,19",,"1 kg = 4,76",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_130.jpg
Bio-Salz Brezeln,tegut,"€ 1,39",,"1 kg = 9,27 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_131.jpg
Frosties,Kellogg s,"€ 2,99",,"1 kg = 7,48 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_132.jpg
Mars Riegel,Mars,"€ 2,49",,"1 kg = 11,07 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_133.jpg
Gebäck,Kambly,"€ 2,79",,"1 kg = 27,90/34,88 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_134.jpg
Bio-Schoko-Hafermüsli,Bauckhof,"€ 3,99",,"4,79 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_135.jpg
Gewürzgurken,Spreewaldhof,"€ 1,99",,"2,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_136.jpg
Linsen-Eintopf,Reichenhof,"€ 1,79",,"1 kg = 4,48 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_137.jpg
Tante Franzi veganer Aufstrich,Simmler,"€ 2,99",,"3,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_138.jpg
Semmel Knödel,Pfanni,"€ 1,59",,"1 kg = 7,95 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_139.jpg
Pasta Snack Pot Käse Sahne,Knorr,"€ 1,11",,"1,49 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_140.jpg
10 Rabatt,Alnatura,"€ 13,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_141.jpg
Zwei Artikel der Marke Seeberger,Zwei Artikel der Marke Seeberger,"€ 13,99",,Kein Mengenpreis,,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_142.jpg
Spaghetti,Alnatura,"€ 0,99",,"1,11 €",,Nein,2026-01-12 bis 2026-01-18,2026-01-12,2026-01-18,images_tegut/tegut_offer_143.jpg
