Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
EDEKA Bio WWF Lachsfilet,Keine Marke,€ 6.39,Kein vorheriger Preis,"1 kg = 31,95 €","praktisch grätenfrei, 2er, tiefgefroren, 200 g Packung, (1 kg = 31,95 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/edeka-bio-wwf-lachsfilet.jpg
Dr. Oetker suprema Pizza,Keine Marke,€ 5.99,Kein vorheriger Preis,"1 kg = 11,41-12,61 €","verschiedene Sorten, tiefgefroren, 475-525 g Packung, (1 kg = 11,41-12,61 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/dr-oetker-suprema-pizza.jpg
Frosta MSC Schlemmerfilet oder Fischstäbchen,Keine Marke,€ 2.79,Kein vorheriger Preis,"1 kg = 6,20-7,75 €","verschiedene Sorten, tiefgefroren, 360-450 g Packung, (1 kg = 6,20-7,75 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/frosta-msc-schlemmerfilet-oder-fischst-bchen.jpg
Coppenrath & Wiese Kuchen Liebe,Keine Marke,€ 4.99,Kein vorheriger Preis,"1 kg = 3,99-6,74 €","verschiedene Sorten, tiefgefroren, 740-1250 g Packung, (1 kg = 3,99-6,74 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/coppenrath-wiese-kuchen-liebe.jpg
iglo Fertiggericht,Keine Marke,€ 2.79,Kein vorheriger Preis,"1 kg = 6,56/6,20 €","verschiedene Sorten, tiefgefroren, 425/450 g Packung, (1 kg = 6,56/6,20 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/iglo-fertiggericht.jpg
Coppenrath & Wiese Kleines Fest Torte,Keine Marke,€ 5.55,Kein vorheriger Preis,"1 kg = 9,57 €","verschiedene Sorten, tiefgefroren, 580 g Packung, (1 kg = 9,57 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/coppenrath-wiese-kleines-fest-torte.jpg
Junge Pute,Keine Marke,€ 4.99,Kein vorheriger Preis,,"Hkl. A, verschiedene Gewichte, tiefgefroren Abbildung ähnlich., 1 kg",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/junge-pute.jpg
Alle Angebote finden Sie im Prospekt,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/alle-angebote-finden-sie-im-prospekt.jpg
Unbekannt_95,Keine Marke,?,Kein vorheriger Preis,,"Normalpreise: Billie Green: Bis zu € 1,69, 1kg = € 24,14 - € 21,13; Rama: € 2,19, 1kg = € 5,48",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,
Frisches Seelachsfilet,Keine Marke,€ 1.59,Kein vorheriger Preis,,"ideal zum Dünsten und Braten, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/frisches-seelachsfilet.jpg
Räucherlocken,Keine Marke,€ 3.19,Kein vorheriger Preis,,"aus Tilapia, nach Art der Schillerlocke heißgeräuchert, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/r-ucherlocken.jpg
Saibling,Keine Marke,€ 1.69,Kein vorheriger Preis,,"ausgenommen, ideal zum Braten, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/saibling.jpg
Alle Angebote finden Sie im Prospekt,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/alle-angebote-finden-sie-im-prospekt.jpg
Unbekannt_100,Keine Marke,?,Kein vorheriger Preis,,"Normalpreise: namdong: € 1,79, 1kg = € 14,92 / € 21,57; EDEKA Bio Chiasamen: € 1,85; 1kg = € 6,17",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,
Bauernschätze Cabanossi,Keine Marke,€ 1.59,Kein vorheriger Preis,,"herzhaft, deftig im Geschmack, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/bauernsch-tze-cabanossi.jpg
Unsere gute Fleischwurst,Keine Marke,€ 0.99,Kein vorheriger Preis,,"im Ring, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/unsere-gute-fleischwurst.jpg
Schwarzwälder Schinken,Keine Marke,€ 1.99,Kein vorheriger Preis,,"kräftig über Tannenreisig geräuchert, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/schwarzw-lder-schinken.jpg
Holsteiner Putenbrust,Keine Marke,€ 2.49,Kein vorheriger Preis,,"geräuchert und gegart, herzhaft, saftige Scheiben, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/holsteiner-putenbrust.jpg
Aspikaufschnitt,Keine Marke,€ 1.19,Kein vorheriger Preis,,"verschiedene Sorten, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/aspikaufschnitt.jpg
Fleischkäse,Keine Marke,€ 0.99,Kein vorheriger Preis,,"fein zerkleinert, ofengebacken, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/fleischk-se.jpg
Salami Spianata Romana,Keine Marke,€ 2.29,Kein vorheriger Preis,,"langzeitgereifte italienische Salamispezialität, ein Genuss, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/salami-spianata-romana.jpg
Gebratene Mini Haxen,Keine Marke,€ 1.39,Kein vorheriger Preis,,"heiß und kalt ein Genuss, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/gebratene-mini-haxen.jpg
Mini Knabber-Kabanos,Keine Marke,€ 1.99,Kein vorheriger Preis,,"herzhaft im Geschmack, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/mini-knabber-kabanos.jpg
Knacker,Keine Marke,€ 1.29,Kein vorheriger Preis,,"""Regensburger Art"", 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/knacker.jpg
Thüringer Leber- oder Rotwurst,Keine Marke,€ 1.39,Kein vorheriger Preis,,"herzhaft, deftig in Krausen, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/th-ringer-leber-oder-rotwurst.jpg
Kaiserjagdwurst,Keine Marke,€ 1.19,Kein vorheriger Preis,,"mit viel magerer Einlage, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/kaiserjagdwurst.jpg
Pfeffer- oder Paprikabeißer,Keine Marke,€ 1.49,Kein vorheriger Preis,,"knackig, mild geräuchert, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/pfeffer-oder-paprikabei-er.jpg
Delikatess Leberwurst,Keine Marke,€ 0.99,Kein vorheriger Preis,,"mit Kalbfleisch, im Golddarm, zart und cremig, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/delikatess-leberwurst.jpg
Mettwurst,Keine Marke,€ 1.19,Kein vorheriger Preis,,"grob, herzhaft deftig, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/mettwurst.jpg
Italienischer Rosmarin Schinken,Keine Marke,€ 1.89,Kein vorheriger Preis,,"gegart, saftige Scheiben, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/italienischer-rosmarin-schinken.jpg
Recla Porchetta Venosta,Keine Marke,€ 1.59,Kein vorheriger Preis,,"original italienischer Spanferkelbraten mit Kruste, Genuss pur, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/recla-porchetta-venosta.jpg
Wiltmann Bio Frischwurst Aufschnitt,Keine Marke,€ 1.79,Kein vorheriger Preis,"1 kg = 22,38 €","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 80 g Packung, (1 kg = 22,38 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/wiltmann-bio-frischwurst-aufschnitt.jpg
Reinert Bärchen Streich,Keine Marke,€ 1.49,Kein vorheriger Preis,"1 kg = 11,92 €","verschiedene Sorten, 125 g Packung, (1 kg = 11,92 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/reinert-b-rchen-streich.jpg
EDEKA Bio WWF Delikatess Bacon oder Würfel,Keine Marke,€ 1.99,Kein vorheriger Preis,"1 kg = 19,90 €","100 g Packung, (1 kg = 19,90 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/edeka-bio-wwf-delikatess-bacon-oder-w-rfel.jpg
Abraham Jamón Serrano,Keine Marke,€ 22.99,Kein vorheriger Preis,"1 kg = 20,90 €","Original spanischer Schinken, luftgetrocknet, 11 Monate gereift, mit Messer und Aufschnittbrett Nur solange der Vorrat reicht., 1,1 kg im Schmuckkarton, (1 kg = 20,90 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/abraham-jam-n-serrano.jpg
Abraham Mini Jamón Serrano Reserva,Keine Marke,€ 24.99,Kein vorheriger Preis,"1 kg = 26,31 €","Original spanischer Schinken, luftgetrocknet, 12 Monate gereift, inklusive Schinkenbock und Messer Nur solange der Vorrat reicht., 950 g im Schmuckkarton, (1 kg = 26,31 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/abraham-mini-jam-n-serrano-reserva.jpg
Recla Prosciutto Crudo,Keine Marke,€ 19.99,Kein vorheriger Preis,"1 kg = 22,21 €","italienischer Rohschinken, luftgetrocknet, mit Qualitätsmesser Nur solange der Vorrat reicht., 900 g Packung, (1 kg = 22,21 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/recla-prosciutto-crudo.jpg
Recla Alto Adige,Keine Marke,€ 16.99,Kein vorheriger Preis,"1 kg = 21,24 €","südtiroler Speck, mit Holzbrett Nur solange der Vorrat reicht., 800 g Packung, (1 kg = 21,24 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/recla-alto-adige.jpg
Abraham Schinken,Keine Marke,€ 1.69,Kein vorheriger Preis,"1 kg = 24,14/21,13 €","verschiedene Sorten Ausgenommen Bauern-, Land-, Katen-, und Schwarzwälder Schinken 80 g., 70/80 g Packung, (1 kg = 24,14/21,13 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/abraham-schinken.jpg
Wiltmann Salami,Keine Marke,€ 1.29,Kein vorheriger Preis,"1 kg = 16,13 €","verschiedene Sorten Ausgenommen Bio Salami 80 g., 80 g Packung, (1 kg = 16,13 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/wiltmann-salami.jpg
Gulasch gemischt,Keine Marke,€ 0.99,Kein vorheriger Preis,,"Schwein und Rind, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/gulasch-gemischt.jpg
Schweinesaft-/Krustenbraten,Keine Marke,€ 0.77,Kein vorheriger Preis,,"aus der Schulter, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/schweinesaft-krustenbraten.jpg
Deutscher Sauerbraten,Keine Marke,€ 1.69,Kein vorheriger Preis,,"aus dem Rinderbug, vom Jungbullen, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/deutscher-sauerbraten.jpg
Vordereisbein,Keine Marke,€ 0.33,Kein vorheriger Preis,,"frisch oder mild gepökelt, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/vordereisbein.jpg
Schweineschäufele,Keine Marke,€ 0.75,Kein vorheriger Preis,,"mit Schwarte, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/schweinesch-ufele.jpg
Deutsche Rinderbeinscheiben,Keine Marke,€ 1.19,Kein vorheriger Preis,,"mit Markknochen, 100 g",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/deutsche-rinderbeinscheiben.jpg
Bauernschätze Putenunterkeule oder Putenflügel,Keine Marke,€ 0.69,Kein vorheriger Preis,,100 g,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/bauernsch-tze-putenunterkeule-oder-putenfl-gel.jpg
Stielkotelett,Keine Marke,€ 7.77,Kein vorheriger Preis,"1 kg = 7,77 €","vom Schwein, verschiedene Gewichte, z. B. 1 kg XXL SB-Packung, (1 kg = 7,77 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/stielkotelett.jpg
Hähnchen Geschnetzeltes,Keine Marke,€ 5.99,Kein vorheriger Preis,"1 kg = 11,98 €","Gyros-Art, 500 g SB-Packung, (1 kg = 11,98 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/h-hnchen-geschnetzeltes.jpg
Putenministeaks,Keine Marke,€ 9.99,Kein vorheriger Preis,"1 kg = 12,49 €","800 g XXL SB-Packung, (1 kg = 12,49 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/putenministeaks.jpg
Alle Angebote finden Sie im Prospekt,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/alle-angebote-finden-sie-im-prospekt.jpg
Unbekannt_138,Keine Marke,?,Kein vorheriger Preis,,"Normalpreise: Seeberger: € 2,19, 1kg = € 182,50 / € 146,00; Haribo: € 4,69; 1kg = € 6,25",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,
"Coca-Cola*, Mezzo Mix*, Fanta, Sprite oder Lift",Keine Marke,€ 11.99,Kein vorheriger Preis,"1 l = 1,00 €","verschiedene Sorten *koffeinhaltige Limonade, 12 x 1 Liter Kasten + 3,30 Pfand, (1 l = 1,00 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/coca-cola-mezzo-mix-fanta-sprite-oder-lift.jpg
"Bad Brückenauer, Rhön Sprudel oder Kondrauer Mineralwasser",Keine Marke,€ 5.99,Kein vorheriger Preis,"1 l = 0,50 €","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 12 x 1 Liter Kasten + 3,30 Pfand, (1 l = 0,50 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/bad-br-ckenauer-rh-n-sprudel-oder-kondrauer-mineralwasser.jpg
"Bad Brückenauer, Rhön Sprudel oder Kondrauer Mineralwasser",Keine Marke,€ 5.99,Kein vorheriger Preis,"1 l = 0,50 €","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 12 x 1 Liter Kasten + 3,30 Pfand, (1 l = 0,50 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/bad-br-ckenauer-rh-n-sprudel-oder-kondrauer-mineralwasser.jpg
Nederburg Wein,Keine Marke,€ 4.99,Kein vorheriger Preis,"1 l = 6,65 €","aus der Republik Südafrika, verschiedene Sorten, 0,75 Liter Flasche, (1 l = 6,65 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/nederburg-wein.jpg
EDEKA Herzstücke Kinderpunsch,Keine Marke,€ 1.49,Kein vorheriger Preis,"1 l = 1,49 €","1 Liter Flasche, (1 l = 1,49 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/edeka-herzst-cke-kinderpunsch.jpg
Three Sixty Vodka,Keine Marke,€ 9.99,Kein vorheriger Preis,"1 l = 14,27 €","37,5 % Vol., 0,7 Liter Flasche, (1 l = 14,27 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/three-sixty-vodka.jpg
"Asbach Uralt Weinbrand, Coffee & Cream oder Aperitif Rosé",Keine Marke,€ 9.99,Kein vorheriger Preis,"1 l = 14,27/13,32 €","15/36 % Vol. Je nach Verfügbarkeit des Marktes., 0,7/0,75 Liter Flasche, (1 l = 14,27/13,32 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/asbach-uralt-weinbrand-coffee-cream-oder-aperitif-ros.jpg
Talisker Single Malt Scotch Whisky,Keine Marke,€ 27.99,Kein vorheriger Preis,,"10 Jahre, 45,8 % Vol. Ausgenommen Talisker Port Ruighe oder Skye. Je nach Verfügbarkeit des Marktes.",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/talisker-single-malt-scotch-whisky.jpg
Mumm Jahrgangs Sekt oder Alkoholfrei,Keine Marke,€ 3.99,Kein vorheriger Preis,"1 l = 5,32 €","verschiedene Sorten, 0,75 Liter Flasche, (1 l = 5,32 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/mumm-jahrgangs-sekt-oder-alkoholfrei.jpg
GWF Winzer Glühwein oder Glühpunsch Alkoholfrei,Keine Marke,€ 2.99,Kein vorheriger Preis,"1 l = 4,04/3,99 €","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 0,74/0,75 Liter Flasche, (1 l = 4,04/3,99 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/gwf-winzer-gl-hwein-oder-gl-hpunsch-alkoholfrei.jpg
Moët & Chandon Champagne,Keine Marke,€ 34.99,Kein vorheriger Preis,"1 l = 46,65 €","Impérial Brut Nur solange der Vorrat reicht., 0,75 Liter Flasche + GRATIS Geschenkpackung, (1 l = 46,65 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/mo-t-chandon-champagne.jpg
Jameson Irish Whiskey,Keine Marke,€ 14.99,Kein vorheriger Preis,"1 l = 21,41 €","40 % Vol., 0,7 Liter Flasche, (1 l = 21,41 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/jameson-irish-whiskey.jpg
Captain Morgan Rum,Keine Marke,€ 9.99,Kein vorheriger Preis,"1 l = 14,27 €","verschiedene Sorten, 0,00-40 % Vol. Je nach Verfügbarkeit des Marktes., 0,7 Liter Flasche, (1 l = 14,27 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/captain-morgan-rum.jpg
Via al Castello Amarone Della Valpolicella oder Barolo DOCG,Keine Marke,€ 9.99,Kein vorheriger Preis,"1 l = 13,32 €","aus Italien, trocken, 0,75 Liter Flasche, (1 l = 13,32 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/via-al-castello-amarone-della-valpolicella-oder-barolo-docg.jpg
Cà dei Frati Lugana oder Rosa,Keine Marke,€ 12.99,Kein vorheriger Preis,"1 l = 17,32 €","aus Italien, trocken, 0,75 Liter Flasche, (1 l = 17,32 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/c-dei-frati-lugana-oder-rosa.jpg
Monster Energy Drink,Keine Marke,€ 0.99,Kein vorheriger Preis,"1 l = 1,98 €","verschiedene Sorten, 0,5 Liter Dose + 0,25 Pfand, (1 l = 1,98 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/monster-energy-drink.jpg
fuze tea,Keine Marke,€ 1.29,Kein vorheriger Preis,"1 l = 1,03 €","verschiedene Sorten, 1,25 Liter Flasche + 0,25 Pfand, (1 l = 1,03 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/fuze-tea.jpg
Franken Brunnen fruit 2 go,Keine Marke,€ 0.89,Kein vorheriger Preis,"1 l = 1,19 €","verschiedene Sorten, 0,75 Liter Flasche + 0,25 Pfand, (1 l = 1,19 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/franken-brunnen-fruit-2-go.jpg
Amecke Sanfte oder + Säfte,Keine Marke,€ 1.99,Kein vorheriger Preis,"1 l = 1,99 €","verschiedene Sorten Ausgenommen Bio, Orange und Mandarine Orange., 1 Liter Packung, (1 l = 1,99 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/amecke-sanfte-oder-s-fte.jpg
Vitrex flavoured Water,Keine Marke,€ 0.79,Kein vorheriger Preis,"1 l = 0,53 €","verschiedene Sorten, 1,5 Liter Flasche + 0,25 Pfand, (1 l = 0,53 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/vitrex-flavoured-water.jpg
hohes C Super Shots,Keine Marke,€ 1.99,Kein vorheriger Preis,"1 l = 6,03 €","verschiedene Sorten, 0,33 Liter Flasche + 0,25 Pfand, (1 l = 6,03 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/hohes-c-super-shots.jpg
Bangs Bio Ingwer Shot,Keine Marke,€ 1.00,Kein vorheriger Preis,"1 l = 16,67 €","verschiedene Sorten, 60 ml Flasche, (1 l = 16,67 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/bangs-bio-ingwer-shot.jpg
Bayreuther Hefe-Weissbier,Keine Marke,€ 14.99,Kein vorheriger Preis,"1 l = 1,50 €","20 x 0,5 Liter Kasten + 3,10 Pfand, (1 l = 1,50 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/bayreuther-hefe-weissbier.jpg
Warsteiner Bier,Keine Marke,€ 3.79,Kein vorheriger Preis,"1 l = 1,91 €","verschiedene Sorten, 6 x 0,33 Liter Packung + 0,48 Pfand, (1 l = 1,91 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/warsteiner-bier.jpg
Augustiner Helles Vollbier,Keine Marke,€ 15.99,Kein vorheriger Preis,"1 l = 1,60 €","20 x 0,5 Liter Kasten + 3,10 Pfand, (1 l = 1,60 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/augustiner-helles-vollbier.jpg
Lösch-Zwerg Bierspezialität,Keine Marke,€ 12.99,Kein vorheriger Preis,"1 l = 1,97 €","verschiedene Sorten, 20 x 0,33 Liter Kasten + 3,10 Pfand, (1 l = 1,97 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/l-sch-zwerg-bierspezialit-t.jpg
Alle Angebote finden Sie im Prospekt,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/alle-angebote-finden-sie-im-prospekt.jpg
Unbekannt_166,Keine Marke,?,Kein vorheriger Preis,,"Normalpreise: More Zerup: € 5,99, 1l = € 92,15; Nestlé Purina: € 0,69, 1kg = € 8,12",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,
Ritter Sport Bunte Vielfalt Schokolade,Keine Marke,€ 1.11,Kein vorheriger Preis,"1 kg = 11,10 €","verschiedene Sorten, 100 g Tafel, (1 kg = 11,10 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/ritter-sport-bunte-vielfalt-schokolade.jpg
Ferrero Mon Chéri,Keine Marke,€ 3.33,Kein vorheriger Preis,"1 kg = 21,21 €","15er, 157 g Packung, (1 kg = 21,21 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/ferrero-mon-ch-ri.jpg
Ferrero Küsschen,Keine Marke,€ 3.33,Kein vorheriger Preis,"1 kg = 19,36/18,71 €","verschiedene Sorten, 20er, 172/178 g Packung, (1 kg = 19,36/18,71 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/ferrero-k-sschen.jpg
Lindt Lindor Kugeln,Keine Marke,€ 6.99,Kein vorheriger Preis,"1 kg = 27,96 €","verschiedene Sorten Nur solange der Vorrat reicht., 250 g Packung, (1 kg = 27,96 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/lindt-lindor-kugeln.jpg
EDEKA Herzstücke Grissini,Keine Marke,€ 0.99,Kein vorheriger Preis,"1 kg = 7,92 €","verschiedene Sorten, 125 g Packung, (1 kg = 7,92 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/edeka-herzst-cke-grissini.jpg
kinder Weihnachtsmann,Keine Marke,€ 1.11,Kein vorheriger Preis,"1 kg = 20,18 €","Nur solange der Vorrat reicht., 55 g Stück, (1 kg = 20,18 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/kinder-weihnachtsmann.jpg
funny-frisch Chipsfrisch,Keine Marke,€ 1.29,Kein vorheriger Preis,"1 kg = 8,60 €","verschiedene Sorten, 150 g Packung, (1 kg = 8,60 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/funny-frisch-chipsfrisch.jpg
Bahlsen Waffeln oder Kekse,Keine Marke,€ 1.99,Kein vorheriger Preis,"1 kg = 15,92-20,52 €","schokoliert, verschiedene Sorten, 97-125 g Packung, (1 kg = 15,92-20,52 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/bahlsen-waffeln-oder-kekse.jpg
DeBeukelaer Prinzen Rolle,Keine Marke,€ 1.79,Kein vorheriger Preis,"1 kg = 5,09/4,48 €","verschiedene Sorten, 352/400 g Packung, (1 kg = 5,09/4,48 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/debeukelaer-prinzen-rolle.jpg
kinder country,Keine Marke,€ 2.29,Kein vorheriger Preis,"1 kg = 10,85 €","9er, 211,5 g Packung, (1 kg = 10,85 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/kinder-country.jpg
