Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Mango,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -","Brasil./domenik. ,Stück lose »Kent« oder »Keitt«, Kl. I je Stück",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schlemmerbraten,K-Purland,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / kg -","aus dem Schweinenacken, gefüllt mit Zwiebeln, Champignons und Käse je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Meerrettich,SpreewaldRabe,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / l -",versch. Sorten je 100-g-Glas,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wäscheständer Orion Bambus,Casa Si,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Mineralwasser,Bad Liebenwerda,"€ 4,99",Kein vorheriger Preis,"€ 0,42 / l -",Medium (+ 3.30 Pfand) je Ka. 12 x 1-l-PET-Fl.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Mehrzweckleiter DW3 Home,Drabest,"€ 79,99",Kein vorheriger Preis,"€ 79,99 / Stk -",HINWEIS: MIT KAUFLAND CARD 69.99 € Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Jubiläums Pilsener,Berliner Kindl,"€ 9,99",Kein vorheriger Preis,"€ 1,00 / l -","(+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Frühlingskartoffelsalat,Golßener,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / kg -","mit Mayonnaise & Kräutern oder mit Essig, Öl & Kräutern je 1-kg-Becher",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kleiderbox,Domopak Living,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -","ab, Details im Prospekt – Preis variiert je nach Größe und Variante",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kaiserbrötchen,K-Classic,"€ 0,59",Kein vorheriger Preis,"€ 2,68 / kg -",zum Fertigbacken je 4 St. = 220-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bier,Berliner Pilsner,"€ 9,99",Kein vorheriger Preis,"€ 1,00 / l -","(+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wäschesammler Genius,Keine Marke,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Sucuk,Yayla,"€ 2,39",Kein vorheriger Preis,"€ 11,95 / kg -","pikante Knoblauchwurst, in Scheiben je 200-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Milcheis,Florida Eis,"€ 4,29",Kein vorheriger Preis,"€ 8,58 / l -","versch. Sorten, z. B. Vanille-Milcheis je 500-ml-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wasserfilter-Kartusche Maxtra Pro Extra Kalkschutz,Brita,"€ 29,99",Kein vorheriger Preis,"€ 5,00 / Stk -","HINWEIS: MIT KAUFLAND CARD 20 % RABATT, Details im Prospekt",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Gewürzgurken Auslese,K-Classic,"€ 1,19",Kein vorheriger Preis,"€ 2,64 / kg -",würzig je 840-g-Glas Abtropfgewicht 450 g,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bio-Hippis-Quetschbeutel,HiPP,"€ 0,79",Kein vorheriger Preis,"€ 7,90 / kg -","Fruchtzubereitung. ab 1 Jahr, versch. Sorten je 100-g-Beutel",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schweinerücken am Stück,K-Purland,"€ 5,49",Kein vorheriger Preis,"€ 5,49 / kg -",besonders zart je kg,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bio Rinderhackfleisch,K-Bio,"€ 5,49",Kein vorheriger Preis,"€ 13,72 / kg -",zum Braten je 400-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Thunfisch-Salat,Saupiquet,"€ 3,99",Kein vorheriger Preis,"€ 12,47 / kg -",versch. Sorten je 2 x 160-g-Dose,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Würstchen,K-Classic,"€ 1,19",Kein vorheriger Preis,"€ 5,95 / kg -","in zarter Eigenhaut in zarter Eigenhaut, geräuchert je 6 St. = 200-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Süße Mahlzeit Milchreis Nach Klassischer Art,Dr. Oetker,"€ 0,99",Kein vorheriger Preis,"€ 7,92 / kg -","klassisch oder VanilleGeschmack, oder Grießbrei je 115 - 156-g-Beutel",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Duplo Waffel-Schokoriegel,Ferrero,"€ 1,99",Kein vorheriger Preis,"€ 10,94 / kg -",oder White je 10 St. = 182-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Miracel Whip Salatcreme,Kraft,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / l -","HINWEIS: MIT KAUFLAND CARD 1.29 €. Versch. Sorten, 500 ml, oder vegan, 250 ml je Glas",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Dosen-Set Fresh & Go,Curver,"€ 1,99",Kein vorheriger Preis,"€ 0,66 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
XXL Hähnchen Käse-Ecken,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 9,99 / kg -","Nacho Style, mit Chili-Cheese-Dip je 700-g-Großpackg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Red Label Blended Scotch Whisky,Johnnie Walker,"€ 10,99",Kein vorheriger Preis,"€ 15,70 / l -","vielseitig mit starkem Charakter, ideal auch für Mixgetränke, 40 Vol. % je 0,7-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Rinderschmorbraten,K-Purland,"€ 13,99",Kein vorheriger Preis,"€ 13,99 / kg -","vom Jungbullen, aus der Keule je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Haltbare Schlagsahne XXL,K-Classic,"€ 2,49",Kein vorheriger Preis,"€ 4,15 / l -",mind. 30 % Fett je 3 x 200-g-Großpackg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Sportler Salami,Schulte,"€ 1,19",Kein vorheriger Preis,"€ 11,90 / kg -",fettreduziert je 100 g,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Heißluftgebläse PHLGB 2000 A1,Parkside,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Multifunktions Papier DIN A4,Talentus,"€ 3,99",Kein vorheriger Preis,"€ 0,01 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Deutsche Markenbutter XXL,K-Classic,"€ 3,33",Kein vorheriger Preis,"€ 6,66 / kg -",mild gesäuert je 500-g-Stück,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
XXL Actimel Drink,Danone,"€ 2,99",Kein vorheriger Preis,"€ 2,49 / kg -","0,1 - 2 % Fett, versch. Sorten je 12 x 100-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Weichspüler,Lenor,"€ 2,88",Kein vorheriger Preis,"€ 2,32 / l -","versch. Sorten, = 59 Anwendungen je 1,239-l-Fl. (pro Anwendung)",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Spargelköpfe,K-Classic,"€ 1,11",Kein vorheriger Preis,"€ 10,09 / kg -",weiß je 180-g-Glas Abtropfgewicht 110 g,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Monte,Zott,"€ 1,49",Kein vorheriger Preis,"€ 3,72 / kg -","Milchcreme-Dessert mit Schoko und Nuss, Mega oder Maxi je 400-g oder 4 x 100-g-Becher",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bio Tafeläpfel,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / kg -","Bioland dtsch. Tafeläpfel Sorte laut Auszeichnung, Kl. I je 1-kg-Packg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
1688 Unser Mildes,Harry Brot,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -","Weizenmischbrot, in Scheiben je 500-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
XXL Hähnchenbrustfilet-Teilstücke,K-Purland,"€ 7,77",Kein vorheriger Preis,"€ 7,77 / kg -",natur je 1-kg-Großpackg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wasserkocher WK 1100,Braun,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Standbandschleifer PSBS 240 C2,Parkside,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Hoch Tief Zahnbürste,Dr. Best,"€ 1,59",Kein vorheriger Preis,"€ 1,59 / Stk -",versch. Härtegrade je 1-St.-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Oxi Action,Vanish,"€ 2,22",Kein vorheriger Preis,"€ 8,88 / l -","Fleckentfernerpulver, ohne Chlor, Original oder Powerweiß je 250-g-Dose",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
La Brique,Président,"€ 2,39",Kein vorheriger Preis,"€ 11,95 / kg -","aus Kuhmilch oder Ziegenmilch, oder Carré Gourmet, 45 - 60 % Fett i. Tr. je 150 - 200-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Feldsalat,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 6,60 / kg -",Dtsch. Feldsalat Kl. I je 150-g-Beutel,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schraubendreher-Set,Parkside,"€ 6,99",Kein vorheriger Preis,"€ 0,30 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Rosenkohl,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 1,72 / kg -",Niederl./ dtsch. Rosenkohl Kl. I je 750-g-Netz,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Multifunktions-Öl,Parkside,"€ 2,49",Kein vorheriger Preis,"€ 8,30 / l -","Lithiumfett-Öl-Spray, PTFE-Öl-Spray, Silikon-Öl-Spray, Graphit-Öl-Spray Rostlöser-Öl-Spray, Bohr- un...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wacholder-Nacken,K-Purland,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / kg -","vom Schwein, gepökelt, auf Buchenholz geräuchert, mild je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Espresso-Siebträgermaschine EM 450.M,DeLonghi,"€ 119,00",Kein vorheriger Preis,"€ 119,00 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Herren Arbeitsjacke,Parkside,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Hähnchen-Schenkel,K-Purland,"€ 3,99",Kein vorheriger Preis,"€ 3,63 / kg -","mit Rückenstück, HKL A je 1,1-kg-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Herren-Fleecejacke,Parkside,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bier,Corona Extra,"€ 8,99",Kein vorheriger Preis,"€ 2,11 / l -","Bierspezialität (+ 0.96 Pfand) je Packg. 12 x 0,355-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Helva,Dilek,"€ 2,99",Kein vorheriger Preis,"€ 8,31 / kg -","türk. Süßspeise aus Sesam und Honig, mit Pistazien, Kakao oder Vanille je 350 - 360-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
XXL-Rinderrouladen,K-Purland,"€ 14,90",Kein vorheriger Preis,"€ 14,90 / kg -","vom Jungbullen, natur, zum Selbstfüllen, 5-St.-Großpackg. je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Toilettenpapier Soft,K-Classic,"€ 5,99",Kein vorheriger Preis,"€ 0,30 / Stk -",XXL 3-lagig je Großpackg. = 20 x 220 Blatt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kopierpapier go copy XXL-Box,Keine Marke,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / kg -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Mozzarella XXL,K-Classic,"€ 3,49",Kein vorheriger Preis,"€ 6,98 / kg -","HINWEIS: MIT KAUFLAND CARD 2.99 €, Emmentaler oder Gouda, 45 - 48 % Fett i. Tr. je 500-g-Großpackg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Weinblätter,Dilek,"€ 1,99",Kein vorheriger Preis,"€ 4,98 / kg -",mit Reis gefüllt je 400-g-Dose,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Teelichte,Gala Kerzen,"€ 3,99",Kein vorheriger Preis,"€ 0,04 / Stk -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Reine Citronensäure Pulver,Heitmann Pure,"€ 2,49",Kein vorheriger Preis,"€ 7,11 / kg -","gegen Kalk, leistungsstark und lebensmittelsauber, als Pulver oder flüssig je 350-g-Packg. oder 500-...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bolognese,Barilla,"€ 2,99",Kein vorheriger Preis,"€ 7,48 / kg -",oder Pomodoro Ricotta je 400-g-Glas,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Alkaline-Batterien AA,Varta,"€ 3,99",Kein vorheriger Preis,"€ 0,25 / Stk -",»Longlife« > 12 + 4 gratis je 16-St.-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Gourmet Gold mit Huhn,Purina,"€ 0,49",Kein vorheriger Preis,"€ 5,76 / kg -","HINWEIS: MIT KAUFLAND CARD 0.44 €, versch. Sorten je 85-g-Dose",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Ultra Haftcreme,Corega,"€ 2,99",Kein vorheriger Preis,"€ 74,75 / kg -","für Teil- und Vollprothesen, neutral je 40-g-Tube",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Zuckerfreie Limonade,Deit,"€ 0,85",Kein vorheriger Preis,"€ 1,13 / l -","versch. Sorten (+ 0.25 Pfand) je 0,75-l-PET-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schweinefilet,K-Purland,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / kg -","am Stück, für Grill und Pfanne je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Fensterreinigungsmittel Boost Clean,Carrera,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / l -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
USB-Ladekabel,Fontastic,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / m -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Vodka,Absolut,"€ 10,99",Kein vorheriger Preis,"€ 15,70 / l -","aus Schweden, klassisch nach unverändertem Rezept, 40 Vol. % je 0,7-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kleiderhülle,Domopak Living,"€ 2,44",Kein vorheriger Preis,"€ 2,44 / Stk -","ab, Details im Prospekt – Preis variiert je nach Größe und Variante",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
MultiCare Zahnpasta,Sensodyne,"€ 5,99",Kein vorheriger Preis,"€ 39,93 / l -","Original im Doppelpack, 1 Zahnbürste oder 1 Extra-Tube Zahnpasta gratis je 2 x 75-ml-Tube",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Räucherlachs XXL,K-Classic,"€ 4,44",Kein vorheriger Preis,"€ 20,18 / kg -","traditionell kaltgeräuchert, in Scheiben je 220-g-Großpackg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wurstspezialitäten,Wiesbauer,"€ 1,29",Kein vorheriger Preis,"€ 16,13 / kg -","Österr. Wurstspezialitäten versch. Sorten, in Scheiben je 80-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Cherryrispentomaten,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 3,98 / kg -","Niederl./belg. Kl. I, je 500-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Hydro 5 Skin Protection,Wilkinson Sword,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",1 Rasierer und 12 Ersatzrasierklingen je Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kaffeekapseln,Starbucks,"€ 3,69",Kein vorheriger Preis,"€ 0,37 / Stk -","für Nespresso-Maschinen, versch. Sorten je 10 St. = 53 - 57-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Extra Butter,Kerrygold,"€ 1,99",Kein vorheriger Preis,"€ 7,96 / kg -","aus irischer Butter und wertvollem Rapsöl, gesalzen oder ungesalzen je 250-g-Becher",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Frizzante Bianco,La Gioiosa,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","trockener Schaumwein aus Italien, ideal als Aperitif je 0,75-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
USB-Ladegerät,Fontastic,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Erfrischungsgetränk,Powerade,"€ 0,99",Kein vorheriger Preis,"€ 1,98 / l -","Isotonisches Erfrischungsgetränk versch. Sorten (+ 0.25 Pfand) je 0,5-l-PET-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
XXL Kräuter,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 19,87 / kg -","Dtsch./ ital./span. Kräuter XXL Bund: Petersilie glatt, Minze, Schnittlauch, Dill oder Koriander je ...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Taschenlampe MLHV32,Energizer,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Butterkäse,Bonbel,"€ 1,69",Kein vorheriger Preis,"€ 16,90 / kg -","geschmeidig und cremig-mild, 50 % Fett i. Tr. je 100 g",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Tomaten Ketchup,Heinz,"€ 1,49",Kein vorheriger Preis,"€ 3,73 / l -",oder Mayonnaise die Klassiker je 400-ml-Fl.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Nektarinen,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / kg -","Span. Nektarinen Sorte laut Auszeichnung, Kl. I je 1-kg-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Ice Tea Pfirsich,Lipton,"€ 1,29",Kein vorheriger Preis,"€ 1,03 / l -","HINWEIS: MIT EDEKA APP 1.11 €, oder Green versch. Sorten (+ 0.25 Pfand) je 1,25-l PET-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kürbiskerne,Suntat,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / kg -",geröstet und gesalzen je 200-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Powerbank,SBS,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -","HINWEIS: MIT KAUFLAND CARD 14.99 €, Details im Prospekt",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Mederaño Vino de España Blanco,Freixenet,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","oder Mia Spanien, z. B. Mederaño Tinto: Noten von Cassis und Kirsche, passt zu kräftigen und würzige...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Vollwaschmittel,Kuschelweich,"€ 13,99",Kein vorheriger Preis,"€ 0,14 / Stk -","oder Colorwaschmittel Pulver 5 kg oder flüssig 5,775 l, = 100 - 105 Anwendungen",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Tafeläpfel Pink Lady Kids,Pink Lady,"€ 1,99",Kein vorheriger Preis,"€ 2,84 / kg -","Chil. Tafeläpfel Pinkids Cripps Pink, süß-säuerlich, Kl. I je 700-g-Schale",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Guten Appetit Suppen,Maggi,"€ 0,59",Kein vorheriger Preis,"€ 0,79 / l -","versch. Sorten, ergeben 3 - 4 Teller (750 - 1.000 ml) je Beutel",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Olivenöl,Saf Doga,"€ 6,99",Kein vorheriger Preis,"€ 13,98 / l -",Türk. Olivenöl extra nativ je 500-ml-Fl.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Tafelbirnen XXL,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 1,66 / kg -","Niederl./belg. Tafelbirnen XXL Sorte laut Auszeichnung, Kl. I je 1,5-kg-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Anisspirituose,Yeni Raki,"€ 12,99",Kein vorheriger Preis,"€ 18,56 / l -","Türk. Anisspirituose 45 Vol. % je 0,7-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Chicken Nuggets XXL,Keine Marke,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / kg -",im Backteigmantel je 1-kg-Großpackg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Knusperflocken,Zetti,"€ 2,99",Kein vorheriger Preis,"€ 11,08 / kg -","klassik, Mehrkorn-Knäckebrot umhüllt mit Vollmilchschokolade je 270-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
DAB+-Küchenradio HG09682,Switch On,"€ 22,99",Kein vorheriger Preis,"€ 22,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Fruchtsecco Apfel,Rotkäppchen,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","versch. Sorten, auch alkoholfrei je 0,75-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kasseler Lachs,K-Purland,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / kg -","vom Schwein, gegart, mild im Geschmack je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Nicer Dicer Fusion Smart,Genius,"€ 24,99",Kein vorheriger Preis,"€ 2,08 / Stk -","Details im Prospekt, je 12-teilig",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schinken-Nuggetz,Reinert,"€ 1,99",Kein vorheriger Preis,"€ 13,27 / kg -","HINWEIS: MIT KAUFLAND CARD 1.79 € Gourmet-Katenschinkenwürfel, extra mager oder herzhaft je 3 x 50-g...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wandrollenhalter Parat ComfortLine,Leifheit,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Fischstäbchen,Iglo,"€ 2,49",Kein vorheriger Preis,"€ 5,53 / kg -",HINWEIS: MIT KAUFLAND CARD 2.22 € versch. Sorten je 360 - 450-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schwarzbier,Köstritzer,"€ 13,99",Kein vorheriger Preis,"€ 1,40 / l -","(+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Mandarinen,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 1,99 / kg -","sorte laut Auszeichung, Kl . l Je 750 -g-Netz",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Akku Fenstersauger 37738,Carrera,"€ 34,99",Kein vorheriger Preis,"€ 34,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Klappdeckelbox,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -","ca. 25 l, Details im Prospekt",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Trinkflasche Bluspin,emsa,"€ 15,99",Kein vorheriger Preis,"€ 15,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bodenreinigungs Set,Bümag,"€ 4,99",Kein vorheriger Preis,"€ 1,25 / Stk -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Böreklik,Ömür,"€ 4,99",Kein vorheriger Preis,"€ 6,24 / kg -","HINWEIS: MIT KAUFLAND CARD 3.99 € aus Magermilch und Pflanzenfett, im Geschmack säuerlich und leicht...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Arbeitshandschuhe Multi Flex Touch,Gebol,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schinkenschnitzel,K-Purland,"€ 3,99",Kein vorheriger Preis,"€ 6,65 / kg -",aus der Oberschale je 600-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Lindor,Lindt,"€ 8,99",Kein vorheriger Preis,"€ 23,98 / kg -",versch. Sorten je 375-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Teeträume,Bad Liebenwerda,"€ 8,99",Kein vorheriger Preis,"€ 0,75 / l -",mit 10 % Fruchtsaft und Tee-Extrakten (+ 3.30 Pfand) je Ka. 12 x 1-l-PET-Fl.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Party-Box,Haribo,"€ 3,69",Kein vorheriger Preis,"€ 4,92 / kg -",versch. Sorten je 750-g-Dose,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Köfte,Kallavi,"€ 3,99",Kein vorheriger Preis,"€ 9,97 / kg -",orientalische Buletten aus Rindfleisch je 10 St. = 400-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Hundesnack Filets,Vitakraft,"€ 4,49",Kein vorheriger Preis,"€ 17,96 / kg -","Bonas oder Strips, versch. Sorten je 200 - 250-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Rinderhüftsteak,Keine Marke,"€ 20,90",Kein vorheriger Preis,"€ 20,90 / kg -","vom irischen Weideochsen, am Stück oder in Scheiben je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
M&Ms Crispy,Mars,"€ 1,69",Kein vorheriger Preis,"€ 13,20 / kg -","HINWEIS: MIT KAUFLAND CARD 1.29 €, versch. Sorten je 128 - 150-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Staubsauger Serie 2 BGDS2BL1D2,Bosch,"€ 79,99",Kein vorheriger Preis,"€ 79,98 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Silikonbackformen,Kitchbo,"€ 9,99",Kein vorheriger Preis,"€ 5,00 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
