Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Wiener Würstchen,tegut,"€ 2,99",,"3,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_118.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",BLS-W211200,ref_000118,obs_0000029201|obs_0000026203|obs_0000029353|obs_0000025316|obs_0000026403|obs_0000024911|obs_0000005972|obs_0000031638|obs_0000032395|obs_0000027075|obs_0000005575|obs_0000014283|obs_0000020002|obs_0000032270|obs_0000028610|obs_0000029819|obs_0000007304|obs_0000029398|obs_0000019183|obs_0000020294|obs_0000023984|obs_0000023985|obs_0000029053|obs_0000029076|obs_0000028676|obs_0000018974|obs_0000029252|obs_0000008815|obs_0000007295|obs_0000027424|obs_0000028965|obs_0000009003|obs_0000019793|obs_0000029541|obs_0000020409|obs_0000028252,obs_0000029201|obs_0000026203|obs_0000029353|obs_0000025316|obs_0000026403|obs_0000024911|obs_0000005972|obs_0000031638|obs_0000032395|obs_0000027075|obs_0000005575|obs_0000014283
Bio-Sahne Pudding,Bioland Andechser Natur,"€ 0,79",,1 kg = 5.27,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_119.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,sub_sahne_creme,tag_proteinreich,tag_ultra_processed",,ref_000119,obs_0000031230|obs_0000002077|obs_0000003234|obs_0000003820|obs_0000004247|obs_0000004674|obs_0000001492|obs_0000001627|obs_0000002127|obs_0000026866|obs_0000002608|obs_0000021549|obs_0000022584|obs_0000023011|obs_0000016456|obs_0000001428|obs_0000009955|obs_0000011750|obs_0000013903|obs_0000014743|obs_0000031769|obs_0000015684|obs_0000024536,obs_0000031230
Bio-Schnittkäse,Söbbeke,"€ 3,99",,"1 kg = 26,60 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_120.jpg,"cat_fleisch_wurst,sub_kaese,sub_milchprodukte,sub_wurst,tag_ultra_processed",,ref_000120,obs_0000012556|obs_0000031236|obs_0000008204|obs_0000009710|obs_0000026713|obs_0000026836|obs_0000018723|obs_0000027048|obs_0000019542|obs_0000012647|obs_0000023778|obs_0000007583|obs_0000007637|obs_0000007885,obs_0000012556
Stickado Classic,Aoste,"€ 1,99",,"2,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_121.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed",,ref_000121,obs_0000031664|obs_0000003668|obs_0000000254|obs_0000017757|obs_0000021904|obs_0000004522|obs_0000004095|obs_0000032390|obs_0000019121|obs_0000013543|obs_0000010989|obs_0000023795|obs_0000026878|obs_0000032113|obs_0000025011|obs_0000029122|obs_0000019940,obs_0000031664
BourbonVanille,Mövenpick,"€ 1,59",,"1 l = 1,77 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_122.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000122,obs_0000001271|obs_0000002956|obs_0000001613|obs_0000002288,obs_0000004376|obs_0000000434|obs_0000004803|obs_0000026583|obs_0000002904|obs_0000003949|obs_0000016895
Corona oder Desperados,Corona oder Desperados,"€ 4,99",,"1 l = 2,34/3,78 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_123.jpg,cat_getraenke,,ref_000123,,
Müsliriegel,Corny,"€ 1,69",,"kg=11,27/17,60/14,08",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_124.jpg,"cat_knabbern_naschen,tag_ultra_processed",BLS-S830000,ref_000124,obs_0000031874|obs_0000006468|obs_0000006824|obs_0000015528|obs_0000026891|obs_0000004973|obs_0000015515|obs_0000028819|obs_0000027162|obs_0000028835|obs_0000025066|obs_0000026929|obs_0000027153,obs_0000031874|obs_0000004973
Bio-Brotaufstrich Kirschtomate Rucola,Tartex,"€ 2,49",,"1 kg = 18,44",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_125.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",BLS-R963100,ref_000125,obs_0000031738|obs_0000026876|obs_0000027330|obs_0000027627|obs_0000031387|obs_0000016928|obs_0000001300|obs_0000001660|obs_0000009943|obs_0000009956|obs_0000011653|obs_0000028269|obs_0000012488|obs_0000029136|obs_0000029394|obs_0000013481|obs_0000013916|obs_0000022184|obs_0000031798|obs_0000007904,
Schoko Müsli Bio-Müsliriegel,share,"€ 1,49",,"1,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_126.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,ref_000126,obs_0000003434|obs_0000007436|obs_0000025355|obs_0000009982|obs_0000019370|obs_0000020189|obs_0000012529|obs_0000013095|obs_0000023326|obs_0000031874,
Prinzenrolle Classic,DeBeukelaer,"€ 1,79",,"1 kg = 4,48 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_127.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000127,obs_0000031671|obs_0000032390|obs_0000019121|obs_0000013543|obs_0000010989|obs_0000023795|obs_0000026878|obs_0000032113|obs_0000025011|obs_0000029122|obs_0000019940,obs_0000031671
Capsa Barista Espresso,Dallmayr,"€ 2,99",,"3,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_128.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000128,obs_0000001918,
Bio-Fruchtgummi,Treetopia,"€ 1,49",,"1,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_129.jpg,"cat_knabbern_naschen,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000129,obs_0000025342|obs_0000025729|obs_0000017607|obs_0000009551|obs_0000001716|obs_0000018247|obs_0000002100|obs_0000002104|obs_0000002106|obs_0000018892|obs_0000010769|obs_0000019100|obs_0000002729|obs_0000019303|obs_0000019312|obs_0000019711|obs_0000019919|obs_0000020122|obs_0000020131|obs_0000020213|obs_0000012814|obs_0000021924|obs_0000022301|obs_0000022729|obs_0000014823|obs_0000023261|obs_0000015244|obs_0000023488|obs_0000015443|obs_0000023655|obs_0000015552|obs_0000015627|obs_0000015628,
Pretzels,Elephant,"€ 1,11",,"1,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_130.jpg,cat_getraenke,,ref_000130,obs_0000011404|obs_0000001005|obs_0000002548|obs_0000000090,
Türkischer Apfel,Teekanne,"€ 1,79",,"2,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_131.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",BLS-N419000,ref_000131,,
Bärchen Konfitüre,Zentis,"€ 2,22",,"2,69 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_132.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000132,obs_0000013330|obs_0000000136|obs_0000024320|obs_0000014649|obs_0000007648|obs_0000029568,
Toffifee,Storck,"€ 1,49",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_133.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000133,obs_0000025501|obs_0000024351|obs_0000000800|obs_0000014623|obs_0000025183|obs_0000013564|obs_0000000139|obs_0000006184|obs_0000027816|obs_0000029635|obs_0000005445|obs_0000030155|obs_0000027131|obs_0000009616,obs_0000025501|obs_0000024351|obs_0000000800|obs_0000014623|obs_0000005445|obs_0000025183|obs_0000013564
15 Rabatt,Barnhouse,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_134.jpg,cat_sonstiges,,ref_000134,obs_0000031492|obs_0000031371|obs_0000032155|obs_0000032027|obs_0000022182|obs_0000031806|obs_0000031422|obs_0000032086|obs_0000032089|obs_0000031476|obs_0000021788|obs_0000021420,obs_0000031492|obs_0000031371|obs_0000032155|obs_0000032027|obs_0000022182|obs_0000031806|obs_0000031422|obs_0000032086|obs_0000032089|obs_0000031476
Eintopf,Erasco,"€ 1,99",,"3,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_135.jpg,"cat_non_food,diet_vegetarian",BLS-H861100,ref_000135,obs_0000026540|obs_0000007895|obs_0000001758|obs_0000009092|obs_0000026116|obs_0000013507|obs_0000007501|obs_0000000614|obs_0000005909|obs_0000028841|obs_0000031661|obs_0000031278|obs_0000029881|obs_0000004955|obs_0000006446|obs_0000007017|obs_0000032151|obs_0000006475|obs_0000004982,obs_0000009092|obs_0000026116|obs_0000005909|obs_0000026540|obs_0000013507|obs_0000007501|obs_0000007895|obs_0000004955|obs_0000001758
Für Genießer Sauce Pfeffer Rahmsauce,Maggi,"€ 0,88",,"1 l = 3,52",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_136.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000136,obs_0000008242|obs_0000009099|obs_0000008617,
15 Rabatt,15 Rabatt,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_137.jpg,cat_sonstiges,,ref_000137,obs_0000031371|obs_0000031476|obs_0000031492|obs_0000032155|obs_0000032027|obs_0000022182|obs_0000031806|obs_0000031422|obs_0000032086|obs_0000032089|obs_0000021788|obs_0000021420,obs_0000031492|obs_0000031371|obs_0000032155|obs_0000032027|obs_0000022182|obs_0000031806|obs_0000031422|obs_0000032086|obs_0000032089|obs_0000031476
Kartoffelpüree,Jeden Tag,"€ 1,19",,"1 kg = 3,45 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_138.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kartoffeln,tag_ultra_processed,tag_whole_food",BLS-X6A2000,ref_000138,obs_0000032082|obs_0000001045|obs_0000014400|obs_0000000853|obs_0000013533|obs_0000009578|obs_0000025913|obs_0000025721,obs_0000001045|obs_0000014400|obs_0000032082|obs_0000000853|obs_0000013533|obs_0000009578
Bio-Himalaya Basmati Reis,Alnatura,"€ 3,99",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_139.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_reis,tag_whole_food",,ref_000139,obs_0000031677|obs_0000017898|obs_0000019231|obs_0000011374|obs_0000020050|obs_0000020314|obs_0000023242|obs_0000000654|obs_0000014973|obs_0000031483|obs_0000023975|obs_0000017882,
Kidneybohnen,Jeden Tag,"€ 0,69",,1 kg = 2.71 €,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_140.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_whole_food",BLS-H742100,ref_000140,obs_0000028991,
italienische Nudeln,Jeden Tag,"€ 0,69",,"1 kg = 1,38 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_141.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,sub_nudeln",,ref_000141,obs_0000008230|obs_0000013531|obs_0000007521,
15 RABATT,Del Monte,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_142.jpg,"cat_sonstiges,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,ref_000142,obs_0000031492|obs_0000031371|obs_0000032155|obs_0000032027|obs_0000022182|obs_0000031806|obs_0000031422|obs_0000032086|obs_0000032089|obs_0000031476|obs_0000021788|obs_0000021420,obs_0000031492|obs_0000031371|obs_0000032155|obs_0000032027|obs_0000022182|obs_0000031806|obs_0000031422|obs_0000032086|obs_0000032089|obs_0000031476
Thunfisch-Filets in Olivenöl,Saupiquet,"€ 2,79",,"3,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_143.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,tag_ultra_processed",,ref_000143,obs_0000020717|obs_0000019150|obs_0000019969|obs_0000018024|obs_0000022698|obs_0000021497|obs_0000023928|obs_0000022276|obs_0000010115|obs_0000012672|obs_0000010807|obs_0000002622|obs_0000008890|obs_0000009355|obs_0000001438|obs_0000014181,
Weizenmehl Type 405 Klassik,Aurora,"€ 1,19",,"1,69 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_144.jpg,"cat_grundnahrung,diet_vegetarian",BLS-C214100,ref_000144,obs_0000025116|obs_0000011389|obs_0000012558|obs_0000028419|obs_0000009888|obs_0000003129|obs_0000025402|obs_0000031682|obs_0000032085|obs_0000026972|obs_0000002403|obs_0000001640|obs_0000024437,
Pastasauce,Bongiovi,"€ 2,49",,"2,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_145.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,sub_nudeln",,ref_000145,obs_0000010148|obs_0000031158|obs_0000024763|obs_0000004964|obs_0000005531|obs_0000006811|obs_0000006810|obs_0000005534,obs_0000010148|obs_0000031158|obs_0000024763
Pilsener,Veltins,"€ 0,79",,"1 l = 1,58 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_146.jpg,cat_getraenke,,ref_000146,obs_0000024630|obs_0000014028|obs_0000026532|obs_0000026791|obs_0000026674|obs_0000007861|obs_0000031555|obs_0000032101|obs_0000032333|obs_0000032334|obs_0000027115|obs_0000012536|obs_0000013181|obs_0000014464|obs_0000009474|obs_0000024720|obs_0000028055|obs_0000019497|obs_0000005425|obs_0000027326|obs_0000009024|obs_0000024512|obs_0000014030|obs_0000028881|obs_0000008284|obs_0000008801|obs_0000032330|obs_0000023145|obs_0000025195|obs_0000027891|obs_0000018678|obs_0000029768|obs_0000028014|obs_0000014465|obs_0000027550|obs_0000007335|obs_0000013610|obs_0000032397|obs_0000028848|obs_0000011444|obs_0000011215|obs_0000014032|obs_0000031893|obs_0000028377,obs_0000026532|obs_0000026791|obs_0000026674|obs_0000007861|obs_0000024630|obs_0000031555|obs_0000014028|obs_0000032101|obs_0000032333|obs_0000032334|obs_0000027115|obs_0000012536|obs_0000013181|obs_0000014464
Kräuterlikör,Vecchio Amaro del Capo,"€ 11,99",,"15,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_147.jpg,cat_getraenke,,ref_000147,obs_0000025060|obs_0000004327|obs_0000020714|obs_0000004754|obs_0000000404|obs_0000024788|obs_0000012311|obs_0000025623|obs_0000003900|obs_0000016478|obs_0000007349|obs_0000030212|obs_0000029190|obs_0000027561,obs_0000025060|obs_0000004327|obs_0000020714|obs_0000004754|obs_0000000404|obs_0000024788|obs_0000012311|obs_0000025623|obs_0000003900|obs_0000016478
Reserva Exclusiva Rum,Botucal,"€ 29,99",,"39,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_148.jpg,cat_getraenke,,ref_000148,obs_0000024081|obs_0000007935|obs_0000006166|obs_0000018261|obs_0000023130|obs_0000025697|obs_0000016066|obs_0000019688|obs_0000016158|obs_0000018260|obs_0000017238|obs_0000020894|obs_0000018869,obs_0000024081|obs_0000007935
Weißbier Naturtrüb,Kapuziner,"€ 12,99",,"1 l = 1,30 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_149.jpg,"cat_getraenke,diet_vegetarian",,ref_000149,obs_0000027013|obs_0000032326|obs_0000025463|obs_0000026146|obs_0000009529|obs_0000007543|obs_0000029215|obs_0000029375|obs_0000031687|obs_0000027089|obs_0000027097|obs_0000026494,
12,Glenfiddich,"€ 27,99",,"35,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_150.jpg,cat_getraenke,,ref_000150,obs_0000019854|obs_0000009635|obs_0000027563|obs_0000019035|obs_0000023477|obs_0000026260|obs_0000017356|obs_0000011099|obs_0000015848|obs_0000025063|obs_0000001956|obs_0000023999|obs_0000012640|obs_0000014985|obs_0000013710|obs_0000018590|obs_0000007717|obs_0000011946|obs_0000011947|obs_0000011948|obs_0000016042|obs_0000021297|obs_0000011956|obs_0000011957|obs_0000021049|obs_0000017989|obs_0000019409|obs_0000018279|obs_0000020206|obs_0000018561|obs_0000019202|obs_0000018322|obs_0000018963|obs_0000020014|obs_0000011955|obs_0000019380|obs_0000020021|obs_0000020279|obs_0000017341|obs_0000019782|obs_0000016214|obs_0000016474|obs_0000014055|obs_0000018154|obs_0000020207|obs_0000020593|obs_0000020343|obs_0000015225|obs_0000019195|obs_0000023164,
Hell,Weltenburger Kloster,"€ 13,99",,"18,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_151.jpg,cat_getraenke,,ref_000151,obs_0000009231|obs_0000026677|obs_0000032327|obs_0000009361|obs_0000026794|obs_0000011440|obs_0000031939|obs_0000031951|obs_0000009987|obs_0000013179|obs_0000025477|obs_0000008104|obs_0000008222|obs_0000031286|obs_0000026176|obs_0000025680|obs_0000032329|obs_0000025705|obs_0000032335|obs_0000032339|obs_0000027766|obs_0000027767|obs_0000005813|obs_0000026301|obs_0000014029|obs_0000028369|obs_0000003290|obs_0000031495|obs_0000026377|obs_0000012088|obs_0000009540|obs_0000032100|obs_0000025977|obs_0000024442|obs_0000031690|obs_0000026572|obs_0000028112|obs_0000030186|obs_0000030187|obs_0000029205|obs_0000027172|obs_0000031784|obs_0000001071|obs_0000032325|obs_0000031895|obs_0000031393|obs_0000029381|obs_0000006354|obs_0000025838|obs_0000005432,obs_0000009231|obs_0000026677|obs_0000032327|obs_0000009361|obs_0000026794|obs_0000011440|obs_0000031939|obs_0000031951|obs_0000009987|obs_0000013179|obs_0000025477|obs_0000008104
Pilsener,Flensburger,"€ 12,99",,"16,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_152.jpg,cat_getraenke,,ref_000152,obs_0000026532|obs_0000026791|obs_0000026674|obs_0000007861|obs_0000024630|obs_0000031555|obs_0000014028|obs_0000032101|obs_0000032333|obs_0000032334|obs_0000027115|obs_0000012536|obs_0000013181|obs_0000014464|obs_0000009474|obs_0000024720|obs_0000028055|obs_0000019497|obs_0000005425|obs_0000027326|obs_0000009024|obs_0000024512|obs_0000014030|obs_0000028881|obs_0000008284|obs_0000008801|obs_0000032330|obs_0000023145|obs_0000025195|obs_0000027891|obs_0000018678|obs_0000029768|obs_0000028014|obs_0000014465|obs_0000027550|obs_0000007335|obs_0000013610|obs_0000032397|obs_0000028848|obs_0000011444|obs_0000011215|obs_0000014032|obs_0000031893|obs_0000028377,obs_0000026532|obs_0000026791|obs_0000026674|obs_0000007861|obs_0000024630|obs_0000031555|obs_0000014028|obs_0000032101|obs_0000032333|obs_0000032334|obs_0000027115|obs_0000012536|obs_0000013181|obs_0000014464
London Dry Gin,Bombay Sapphire,"€ 16,99",,"22,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_153.jpg,cat_getraenke,,ref_000153,obs_0000015840|obs_0000014702|obs_0000011019|obs_0000012310|obs_0000007831|obs_0000008614|obs_0000014632|obs_0000014792|obs_0000010187|obs_0000013156|obs_0000012775|obs_0000007788|obs_0000015615|obs_0000010576|obs_0000028887|obs_0000005996|obs_0000032337|obs_0000025056|obs_0000018837|obs_0000029492|obs_0000020278|obs_0000021945|obs_0000019656|obs_0000013584|obs_0000007102|obs_0000011866|obs_0000014222|obs_0000018140,obs_0000011019|obs_0000012310|obs_0000007831|obs_0000008614|obs_0000014632|obs_0000014792|obs_0000010187|obs_0000015840|obs_0000013156|obs_0000012775|obs_0000007788|obs_0000014702|obs_0000015615
Champagne Blue Top Brut,Heidsieck Co Monopole,"€ 26,99",,"33,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_154.jpg,cat_getraenke,,ref_000154,obs_0000024083|obs_0000022953|obs_0000022524,
Vodka,Absolut,"€ 11,99",,"14,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_155.jpg,cat_getraenke,BLS-P712000,ref_000155,obs_0000031498|obs_0000008866|obs_0000020903|obs_0000018888|obs_0000011621|obs_0000017893|obs_0000014190|obs_0000009329|obs_0000026481|obs_0000019707|obs_0000002689|obs_0000024973|obs_0000009237|obs_0000022553|obs_0000008350|obs_0000022973|obs_0000008766|obs_0000010578|obs_0000008159|obs_0000011877|obs_0000032338|obs_0000002059|obs_0000003175|obs_0000009602|obs_0000006533|obs_0000007816|obs_0000017438|obs_0000005795|obs_0000025127|obs_0000027562|obs_0000005420|obs_0000007355|obs_0000027067|obs_0000017859|obs_0000024261|obs_0000006343|obs_0000018526|obs_0000005600|obs_0000013161|obs_0000005998|obs_0000028154|obs_0000030210|obs_0000025478|obs_0000017056|obs_0000029599|obs_0000016170|obs_0000008108|obs_0000006702|obs_0000024129|obs_0000027210,obs_0000002689|obs_0000031498|obs_0000024973|obs_0000009237|obs_0000022553|obs_0000008350|obs_0000008866|obs_0000020903|obs_0000022973|obs_0000008766|obs_0000018888|obs_0000010578|obs_0000008159|obs_0000011621|obs_0000011877|obs_0000017893|obs_0000032338|obs_0000014190|obs_0000005998|obs_0000009329|obs_0000026481|obs_0000019707
Touch,Volvic,"€ 1,29",,"1 l = 0,86 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_156.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000156,obs_0000021124|obs_0000019093|obs_0000020286|obs_0000019912|obs_0000017756|obs_0000013578|obs_0000031900|obs_0000012500|obs_0000000541|obs_0000021666|obs_0000021668|obs_0000012619|obs_0000030178|obs_0000014053|obs_0000010222|obs_0000012530|obs_0000006913|obs_0000028424|obs_0000032369|obs_0000019342|obs_0000027543|obs_0000006169|obs_0000009374|obs_0000030522|obs_0000020161|obs_0000008909|obs_0000005610|obs_0000020352|obs_0000001831|obs_0000002733|obs_0000031034|obs_0000001730|obs_0000015905,obs_0000021124|obs_0000019093|obs_0000020286|obs_0000019912|obs_0000017756
Johannisbeere Schorle,Wolfram,"€ 0,88",,"1,19 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_157.jpg,"cat_getraenke,diet_vegetarian",BLS-F323100,ref_000157,,
Club-Mate,Club-Mate,"€ 0,79",,"1,09 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_158.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000158,,
Beerenobstgemeinschaft Bio-Sirup,Beerenobstgemeinschaft Bio-Sirup,"€ 4,99",,"1 l = 9,98 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_159.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000159,obs_0000009597|obs_0000008550|obs_0000026049|obs_0000010396|obs_0000012791|obs_0000014660,
Apfel Direktsaft,tegut,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_160.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000160,obs_0000019671|obs_0000017290|obs_0000018852|obs_0000017285,
Cola,Paulaner,"€ 0,69",,"0,89 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_161.jpg,"cat_getraenke,tag_ultra_processed",BLS-G130100,ref_000161,obs_0000016900|obs_0000008218|obs_0000026153|obs_0000025142|obs_0000025164|obs_0000007851|obs_0000008367|obs_0000029364|obs_0000024773|obs_0000004817|obs_0000012503|obs_0000020188|obs_0000026353|obs_0000002828|obs_0000008469|obs_0000016164|obs_0000004390|obs_0000000810|obs_0000025941|obs_0000024414|obs_0000015211|obs_0000008565|obs_0000003963|obs_0000020863|obs_0000024450|obs_0000015771|obs_0000019369|obs_0000015279|obs_0000000445|obs_0000017889|obs_0000026099|obs_0000024565|obs_0000001014|obs_0000020998|obs_0000025098|obs_0000029718|obs_0000023101|obs_0000001110|obs_0000022111|obs_0000017509|obs_0000019048|obs_0000029303|obs_0000028807|obs_0000028809|obs_0000011412|obs_0000022690|obs_0000005807|obs_0000014003|obs_0000009917|obs_0000006347,obs_0000016900|obs_0000008218|obs_0000026153|obs_0000025142|obs_0000025164|obs_0000007851|obs_0000008367|obs_0000029364|obs_0000024773|obs_0000004817|obs_0000012503|obs_0000020188|obs_0000026353|obs_0000002828|obs_0000008469|obs_0000016164|obs_0000004390|obs_0000000810|obs_0000025941|obs_0000024414|obs_0000015211|obs_0000008565|obs_0000003963|obs_0000020863|obs_0000024450|obs_0000015771|obs_0000019369|obs_0000015279|obs_0000000445|obs_0000017889|obs_0000026099|obs_0000024565|obs_0000001014
Mineralwasser,Abenstaler Quelle,"€ 3,33",,"4,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_162.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000162,obs_0000026664|obs_0000026154|obs_0000008247|obs_0000012857|obs_0000029261|obs_0000011860|obs_0000008799|obs_0000008287|obs_0000014433|obs_0000026730|obs_0000032348|obs_0000024697|obs_0000023689|obs_0000029331|obs_0000011415|obs_0000029335|obs_0000026781|obs_0000031901|obs_0000025780|obs_0000014006|obs_0000007883|obs_0000009431|obs_0000009965|obs_0000019710|obs_0000024332|obs_0000031507|obs_0000031508|obs_0000007983|obs_0000026927|obs_0000010569|obs_0000026968|obs_0000013150|obs_0000025963|obs_0000025983|obs_0000003475|obs_0000027058|obs_0000018891|obs_0000031699|obs_0000031702|obs_0000027095|obs_0000025075|obs_0000026620|obs_0000027141|obs_0000022613|obs_0000027760|obs_0000029298|obs_0000028811|obs_0000007326|obs_0000006336|obs_0000017600,obs_0000026664|obs_0000026154|obs_0000008247|obs_0000012857|obs_0000029261|obs_0000011860|obs_0000008799|obs_0000008287|obs_0000014433|obs_0000026730|obs_0000032348|obs_0000024697|obs_0000023689|obs_0000029331|obs_0000011415|obs_0000029335|obs_0000026781|obs_0000031901|obs_0000025780|obs_0000014006|obs_0000007883|obs_0000009431|obs_0000009965|obs_0000019710|obs_0000024332|obs_0000031507|obs_0000031508|obs_0000007983|obs_0000026927|obs_0000010569|obs_0000026968|obs_0000013150|obs_0000025963|obs_0000025983|obs_0000003475|obs_0000027058|obs_0000018891|obs_0000031699|obs_0000031702|obs_0000027095|obs_0000025075|obs_0000026620
