Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels
Fruchtgummi Vegane Saure Mischung,Bio,"€ 1,69",,8.45 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_206.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed"
Bio-Tomatenmark,Bio,"€ 0,95",,kg-Preis 4.75,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_207.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Bio-Tortelloni,Bio,"€ 1,99",,kg-Preis 6.63,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_208.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_nudeln,tag_ultra_processed,tag_whole_food"
Bio-Gemüse,Bio,"€ 2,69",,kg-Preis 3.59,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_209.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_tk_gemuese,tag_whole_food"
Erbseneintopf,Bio,"€ 1,39",,kg-Preis 3.48,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_210.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Cashew-Bruch,Bio,"€ 2,19",,10.95 €/kg,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_211.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Bio-Honig,Bio,"€ 3,75",,kg-Preis 7.50,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_212.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Dinkel Locken,Bio,"€ 1,45",,kg-Preis 2.90,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_213.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Jahres-Paket,ALDI TALK,"€ 69,99",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_214.jpg,cat_non_food
Flix Gutschein,Flix Gutschein,"€ 17,00",,"20,00 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_215.jpg,cat_non_food
25 Guthabenkarte,RTL,"€ 21,25",,"25,00 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_216.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Gift Card,Zalando,"€ 21,25",,"25,00 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_217.jpg,cat_non_food
Gift Card,Zalando,"€ 42,50",,"50,00 €",,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_218.jpg,cat_non_food
PREMIER INN DIE HOTELZZZ FÜR BESSEREN SCHLAF,PREMIER INN DIE HOTELZZZ FÜR BESSEREN SCHLAF,"€ 49,00",,Kein Mengenpreis,,Nein,manual: gueltig von 09.03.26 - 14.03.26,09.03.26,14.03.26,images_aldi/aldi_offer_219.jpg,"cat_non_food,diet_vegetarian"
