Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
ALPINA,Universal-Reparaturspachtel,"€ 3,99",5.49,1 l = 39.90,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_378.jpg
PARKSIDE,Ratschenschraubendreher- und Bit-Set,"€ 9,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_380.jpg
PARKSIDE,Silikon Transparent,"€ 1,79",,1 l = 5.78,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_381.jpg
PARKSIDE,Montagekleber,"€ 1,79",,1 kg = 3.98,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_382.jpg
PARKSIDE,Riss- und Putzacryl Weiß,"€ 1,79",,1 l = 5.78,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_383.jpg
PARKSIDE,Wasserwaagen-Set,"€ 8,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_384.jpg
PARKSIDE,Maler-Acryl Express Weiß,"€ 1,79",,1 l = 5.78,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_385.jpg
PARKSIDE,Silikon Weiß,"€ 1,79",,1 l = 5.78,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_386.jpg
WEINBERGER,Handgelenk-Blutdruckmesser 84105,"€ 9,99",UVP 24.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_387.jpg
WEINBERGER,Kompressor-Inhalator 84500,"€ 19,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_388.jpg
WEINBERGER,Pulsoximeter,"€ 9,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_389.jpg
WEINBERGER,Infrarotlampe 59936,"€ 14,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_390.jpg
WEINBERGER,Oberarm-Blutdruckmessgerät 84115,"€ 9,99",UVP 24.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_391.jpg
SANITAS,Heizkissen SHK 36,"€ 14,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_392.jpg
WEINBERGER,Elektrische Wärmeauflage mit Powerbank 02591,"€ 19,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_393.jpg
WEINBERGER,Elektrisches Wärmekissen 02585,"€ 29,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_394.jpg
SANITAS,Rücken-Nacken-Heizkissen SHK 46,"€ 17,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_395.jpg
SANITAS,Bauch-Rücken-Heizkissen SHK41,"€ 17,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_396.jpg
SWITCH ON,Elektrische Wärmflasche SOEW 420 A1,"€ 9,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_398.jpg
SANITAS,Fuß-Sprudelbad SFB 07,"€ 19,99",UVP 25.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_399.jpg
KESPER,Folienspender Bambus,"€ 7,99",UVP 14.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_400.jpg
KESPER,Folienspender Bambus mit Extrafächern,"€ 9,99",UVP 24.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_401.jpg
RUSSELL HOBBS,Besteck-Set Vermont,"€ 17,99",UVP 19.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_402.jpg
RUSSELL HOBBS,Messer-Set Crystaltech,"€ 12,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_403.jpg
BRITA,Tischwasserfilter Aluna,"€ 9,99",UVP 22.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_404.jpg
SODASTREAM,Wassersprudler Crystal 3 0,"€ 69,99",UVP 98.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_407.jpg
SODASTREAM,Glaskaraffen,"€ 12,99",UVP 32.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_408.jpg
PYREX,Auflaufform Iconics 2 2 l,"€ 3,99",UVP 10.20,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_409.jpg
PYREX,Auflaufform Iconics 3 2 l,"€ 4,99",UVP 11.40,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_410.jpg
PYREX,Auflaufform Cook Enjoy,"€ 4,99",UVP 17.00,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_411.jpg
RUSSELL HOBBS,Bratpfanne Crystaltech ca 28 cm,"€ 14,99",UVP 29.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_412.jpg
RUSSELL HOBBS,Topf Crystaltech 28 cm,"€ 29,99",UVP 34.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_413.jpg
RUSSELL HOBBS,Wok-Pfanne Crystaltech,"€ 24,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_414.jpg
RUSSELL HOBBS,Bratpfanne Crystaltech ca 20 cm,"€ 9,99",UVP 19.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_415.jpg
RUSSELL HOBBS,Bratpfanne Crystaltech ca 24 cm,"€ 12,99",UVP 24.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_416.jpg
RUSSELL HOBBS,Topf Crystaltech 20 cm,"€ 19,99",UVP 39.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_417.jpg
RUSSELL HOBBS,Topf Crystaltech 24 cm,"€ 24,99",UVP 44.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_418.jpg
RUSSELL HOBBS,Bratpfanne Crystaltech ca 32 cm,"€ 17,99",UVP 34.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_419.jpg
CURVER,Mikrowellen-Multikocher rund ca 3 l,"€ 4,99",UVP 14.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_468.jpg
CURVER,Mikrowellen-Dose ca 0 9 l,"€ 2,99",UVP 5.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_469.jpg
CURVER,Mikrowellen-Dose quadratisch ca 1 1 l,"€ 2,99",UVP 6.49,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_470.jpg
CURVER,Mikrowellen-Dampfgarer ca 1 6 l,"€ 3,99",UVP 7.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_471.jpg
OYANDA,Damen-Slips,"€ 4,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_472.jpg
OYANDA,Rückenwärmer mit Lammwolle,"€ 4,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_473.jpg
OYANDA,Damen-Pyjama,"€ 7,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_474.jpg
OYANDA,Damen-Nicki-Hausanzug,"€ 9,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_475.jpg
OYANDA,Damen-Sweathoodie -pullover,"€ 7,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_476.jpg
OYANDA,Damen-T-Shirts,"€ 6,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_477.jpg
OYANDA,Damen-Sweathose,"€ 7,49",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_478.jpg
OYANDA,Damen-Leggings in Lederoptik,"€ 7,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_479.jpg
OYANDA,Damen-Kuschelsocken,"€ 1,99",3.49,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_480.jpg
OYANDA,Damen-Socken,"€ 3,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_481.jpg
OYANDA,Damen-Thermoleggings,"€ 2,69",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_482.jpg
OYANDA,Damen-Thermostrumpfhose,"€ 2,69",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_483.jpg
OYANDA,Damen-Stiefeletten,"€ 17,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_484.jpg
OYANDA,Damen-Filzclogs,"€ 7,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_485.jpg
CAMPRELLA,Damen-Comfort-Pantoletten,"€ 12,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_486.jpg
TOWNLAND,Herren-Schlafhose,"€ 5,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_487.jpg
Keine Marke,Herren-Retroboxer Top Gun,"€ 9,99",UVP 29.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_488.jpg
TOWNLAND,Herren-Unterhosen lang,"€ 7,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_489.jpg
TOWNLAND,Herren-Pyjama,"€ 9,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_490.jpg
Keine Marke,Herren-Gürtel Top Gun,"€ 12,99",UVP 29.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_491.jpg
TOWNLAND,Fleece-Freizeitanzug,"€ 9,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_492.jpg
TOWNLAND,Herren-Jeans Straight Fit,"€ 10,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_493.jpg
Keine Marke,Herren-Sweathose Top Gun,"€ 14,99",UVP 99.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_494.jpg
Keine Marke,Herren-Sweathoodie -shirt Top Gun,"€ 17,99",UVP 79.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_495.jpg
Keine Marke,Herren-Collegejacke Top Gun,"€ 49,99",UVP 199.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_496.jpg
Keine Marke,Fliegermütze Top Gun,"€ 12,99",UVP 49.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_497.jpg
Keine Marke,Herren-T-Shirt Top Gun,"€ 7,99",UVP 29.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_498.jpg
TOWNLAND,Herren-Kuschelsocken,"€ 1,99",3.79,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_499.jpg
NUR DIE,Herren-Socken,"€ 9,99",UVP 14.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_500.jpg
Keine Marke,Herren-Socken Top Gun,"€ 4,99",UVP 19.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_501.jpg
TOWNLAND,Filz-Clogs,"€ 7,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_502.jpg
CAMPRELLA,Herren-Comfort-Pantoletten,"€ 12,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_503.jpg
NEWCENTIAL,Arm- und Beintrainer,"€ 29,99",34.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_552.jpg
SODASTREAM,Quick-Connect- Zylinderfüllung,"€ 6,95",UVP 8.99,1 kg = 16.36,,Nein,Dieses Angebot findest du vom 15.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-15,2026-01-21,images_kaufland/kaufland_offer_553.jpg
K-CLASSIC,Sonnenblumenöl,"€ 1,29",1.69,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_622.jpg
VOLVIC,Naturelle,"€ 0,59",,1 l = 0.40,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_624.jpg
K-PURLAND,Bauchscheiben Western Style,"€ 3,99",5.59,1 kg = 5.70,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_627.jpg
Keine Marke,Weltmeisterbrot,"€ 1,49",,1 kg = 1.99,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_628.jpg
Keine Marke,Ital span Broccoli,"€ 0,99",1.49,1 kg = 1.98,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_632.jpg
Keine Marke,Ital ägypt Lauchzwiebeln,"€ 0,49",0.69,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_633.jpg
K-CLASSIC,Bockwurst,"€ 2,99",3.69,1 kg = 5.98,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_634.jpg
K-CLASSIC,Putenbrust,"€ 1,19",1.59,1 kg = 11.90,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_635.jpg
FULYA,Tavuk Salami,"€ 1,89",2.79,1 kg = 9.45,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_636.jpg
KNACK BACK,Brötchen zum Selberbacken,"€ 1,59",,1 kg = 3.98 - 6.63,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_637.jpg
MÜLLER,Joghurt mit der Ecke,"€ 0,33",,1 kg = 2.20 - 2.92,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_639.jpg
K-CLASSIC,Harzer Minis,"€ 0,99",1.29,1 kg = 8.61,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_641.jpg
ADLER,Edelcreme,"€ 1,39",,1 kg = 13.90,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_642.jpg
7 DAYS,Croissants,"€ 1,79",,1 kg = 7.46,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_643.jpg
K-CLASSIC,Mandarin-Orangen,"€ 0,69",,Abtropfgewicht 175 g (1 kg = 3.95,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_644.jpg
KNORR,Soßen,"€ 0,69",,1 l = 0.92 - 1.38,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_645.jpg
JACOBS,Löslicher Kaffee,"€ 1,79",2.79,1 kg = 14.44 - 14.92,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_647.jpg
RITTER SPORT,Schokolade,"€ 1,59",2.29,1 kg = 15.90,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_649.jpg
LINDT,Pralin s,"€ 8,99",,1 kg = 44.95,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_651.jpg
GORBATSCHOW,Wodka Original oder Citron,"€ 6,29",,1 l = 8.99,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_654.jpg
GRAND SUD,Franz Wein,"€ 2,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_655.jpg
JEVER,Pilsener oder Fun Alkoholfrei,"€ 11,99",,1 l = 1.20,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_656.jpg
HAKLE,Toilettenpapier,"€ 2,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_657.jpg
ODOL-MED3,Zahncreme XXL,"€ 1,29",1.79,1 l = 10.32,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_659.jpg
Keine Marke,Niederl belg Rosenkohl,"€ 0,79",0.99,1 kg = 1.06,,Nein,Dieses Angebot findest du vom 19.01. bis 21.01. in deiner Kaufland-Filiale.,2026-01-19,2026-01-21,images_kaufland/kaufland_offer_660.jpg
