Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Backpapier-Schalen,Keine Marke,"€ 4,99","€ 7,99",Kein Mengenpreis,"für Garkörbe mit 2 – 5 und 5 – 8 l Volumen, öl-, wasser- & hitzebeständig bis 220° C",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_199.png
Ergonomisches Gel-Sitzkissen,Keine Marke,"€ 19,99","€ 39,99",Kein Mengenpreis,"passt sich durch Memory-Foam-Gel-Kombination der Körperform an, zur Entlastung von Gesäß & Steißbein",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_200.png
360 Schall- Zahnbürste,Keine Marke,"€ 19,99","€ 39,99",Kein Mengenpreis,"fertig in nur 20 – 30 Sek., mit 4 automatischen Modi",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_201.png
Glas-Trinkflasche mit Silikon-Schutzhülle,Keine Marke,"€ 9,99","€ 24,99",Kein Mengenpreis,"mit Henkel, Zeitmarkierung & Trinkhalm,  auslaufsicher & spülmaschinengeeignet, in creme oder anthrazit, ca. 800 ml",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_202.png
Herren T-Shirt,Keine Marke,"€ 16,99","€ 29,99",Kein Mengenpreis,"Material: 100% Baumwolle, angenehmer Tragekomfort Größen: M – XXL",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_203.png
Arktis Premium Vodka,Keine Marke,"€ 4,99",Kein vorheriger Preis,9.98 / l,40% Vol.,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_204.png
Heidelbeeren,Keine Marke,"€ 2,99",Kein vorheriger Preis,5.98 / kg,"Peru/Chile, Kl. I",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_205.png
Rouladen vom Rind,Keine Marke,"€ 1,59","€ 1,99",15.90 / kg,"küchenfertig, aus der Keule, ca. 1 kg",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_206.png
Arla Finello Reibekäse,Keine Marke,"€ 1,49","€ 2,59",9.93 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_207.png
Weihenstephan Naturjoghurt,Keine Marke,"€ 0,89",Kein vorheriger Preis,1.78 / kg,"gekühlt, 1,5% oder 3,5% Fett",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_208.png
Meggle Feine Butter oder Joghurtbutter,Keine Marke,"€ 1,69",Kein vorheriger Preis,6.76 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_209.png
Ritter Sport Bunte Vielfalt,Keine Marke,"€ 1,11",Kein vorheriger Preis,11.10 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_210.png
Mönchshof Biere,Keine Marke,"€ 13,99",Kein vorheriger Preis,1.40 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_211.png
Orangen,Keine Marke,"€ 2,49",Kein vorheriger Preis,1.25 / kg,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_212.png
Mini Cherryrispentomaten,Keine Marke,"€ 2,49",Kein vorheriger Preis,12.45 / kg,"Niederlande, Kl. I, hohe Süße, ideal für Snacking mit Aceto Balsamico",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_213.png
Mango,Keine Marke,"€ 0,88",Kein vorheriger Preis,Kein Mengenpreis,"Peru, Kl. I",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_214.png
Erdbeeren,Keine Marke,"€ 1,99",Kein vorheriger Preis,7.96 / kg,Spanien/Marokko Kl. I,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_215.png
Gurken,Keine Marke,"€ 1,19",Kein vorheriger Preis,Kein Mengenpreis,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_216.png
Gourmet Mini-Bananen,Keine Marke,"€ 1,00",Kein vorheriger Preis,4.- / kg,"besonders intensiver, süßerer Geschmack und cremigere Textur, hervorragend als Snack, in Desserts oder als Smoothies",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_217.png
Paprika-Mix,Keine Marke,"€ 1,79",Kein vorheriger Preis,3.58 / kg,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_218.png
Rohschinken leicht,Keine Marke,"€ 1,29","€ 1,49",15.18 / kg,"extra mager, mild geräuchert",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_219.png
Schweine-Schulterbraten,Keine Marke,"€ 4,49",Kein vorheriger Preis,Kein Mengenpreis,"mit Schwarte, ohne Knochen, vakuumverpackt, ca. 1,5 kg",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_220.png
Schinkenfleischwurst,Keine Marke,"€ 2,99","€ 3,49",4.60 / kg,geräuchert,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_221.png
Salami Sticks,Keine Marke,"€ 1,79","€ 2,29",17.90 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_222.png
Falsches Filet vom Jungbullen,Keine Marke,"€ 1,49","€ 1,69",14.90 / kg,"vakuumverpackt, ca. 1 kg",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_223.png
Lachsfilet,Keine Marke,"€ 4,99",Kein vorheriger Preis,16.63 / kg,"mit Haut, praktisch grätenfrei",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_224.png
Bayerischer Puten-Rollbraten,Keine Marke,"€ 5,99",Kein vorheriger Preis,Kein Mengenpreis,"aus der Oberkeule, in Paprikamarinade, vakuumverpackt",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_225.png
Schinkenzwiebelmettwurst,Keine Marke,"€ 1,79",Kein vorheriger Preis,8.95 / kg,versch. Sorten Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_226.png
Dr Oetker Paula Pudding,Keine Marke,"€ 1,49","€ 2,29",2.98 – 3.73 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_227.png
Arla Buko Frischkäse -zubereitung,Keine Marke,"€ 0,99",Kein vorheriger Preis,4.95 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_228.png
Coppenrath Wiese Brötchen,Keine Marke,"€ 1,49","€ 2,29",2.76 - 4.97 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_229.png
Zott Sahnejoghurt,Keine Marke,"€ 0,44",Kein vorheriger Preis,3.14 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_230.png
Lysell Heringsröllchen,Keine Marke,"€ 1,79",Kein vorheriger Preis,14.32 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_231.png
Oliven,Keine Marke,"€ 1,99",Kein vorheriger Preis,13.27 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_232.png
Knusperfilets,Keine Marke,"€ 2,49","€ 2,79",6.23 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_233.png
Quarkbällchen,Keine Marke,"€ 2,22",Kein vorheriger Preis,7.40 / kg,10er Packung,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_234.png
Badregal oder Handtuchhalter,Keine Marke,"€ 14,99",Kein vorheriger Preis,Kein Mengenpreis,"Material: FSC®-zertifizierter Bambus, mit Lacküberzug und feuchtraumgeeignet Handtuchhalter, Maße: ca. 40 x 27 x 82 cm Badregal, Maße: ca. 30 x 30 x 70 cm",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_235.png
Frottierhandtücher,Keine Marke,"€ 4,99",Kein vorheriger Preis,Kein Mengenpreis,"100 % Bio-Baumwolle GOTS-zertifiziert Gästehandtücher 4er, je ca. 30 x 50 cm Handtücher 2er, je ca. 50 x 100 cm Duschtuch XXL, ca. 100 x 200 cm",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_236.png
Chenille Badematte,Keine Marke,"€ 12,99",Kein vorheriger Preis,Kein Mengenpreis,"angenehm weich und flauchschig, mit rutschhemmender Rückseite, für Fußbodenheizung geeignet Größe: ca. 60 x 90 cm",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_237.png
Damen oder Herren Bademantel,Keine Marke,"€ 9,99",Kein vorheriger Preis,Kein Mengenpreis,"mit Schalkragen, aufgesetzten Taschen und Bindegürtel mit Schlaufen, in warmer Fleecequalität",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_238.png
WC-Sitz mit Absenkautomatik,Keine Marke,"€ 14,99",Kein vorheriger Preis,Kein Mengenpreis,"einfache Reinigung dank Schnellverschluss und porenglatter Oberfläche, passend für alle handelsüblichen WCs, inkl. Befestigungsmaterial",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_239.png
Thermo-Hygrometer,Keine Marke,"€ 7,99",Kein vorheriger Preis,Kein Mengenpreis,"misst die Temperatur und die Luftfeuchtigkeit, aktuelle Werte werden auf dem Display angezeigt",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_240.png
Badhelfer,Keine Marke,"€ 3,99",Kein vorheriger Preis,Kein Mengenpreis,"versch. Ausführungen Brauseschlauch inkl. Wasserspardichtung, Länge: ca. 150 cm Handbrause mit 5 Strahlarten Thermo-Waschbeckenstöpsel: Maße: ca. Ø 38,5 mm, bei Berührung mit heißem Wasser (ab ca. 30°C) wechselt das Motiv Set: Duschkopf mit 5 Strahlarten und Brauseschlauch ca. 150 cm",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_241.png
Nitril-Einmalhandschuhe,Keine Marke,"€ 9,99",Kein vorheriger Preis,Kein Mengenpreis,"puderfrei, latexfrei Größe M und L",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_242.png
Das Pure,Keine Marke,"€ 1,99","€ 2,49",6.63 / kg,Kichererbse oder Banane Dattel,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_243.png
Streichcreme,Keine Marke,"€ 0,99","€ 1,25",5.50 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_244.png
Fleischfrei Salate,Keine Marke,"€ 0,79","€ 0,99",3.95 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_245.png
Bresso 100 pflanzlich,Keine Marke,"€ 1,89",Kein vorheriger Preis,13.50 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_246.png
Wagner Pizza Die Backfrische,Keine Marke,"€ 1,99","€ 3,49",5.53 - 6.22 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_247.png
Billie Green veganer Aufschnitt,Keine Marke,"€ 1,29",Kein vorheriger Preis,16.13 - 18.43 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_248.png
Endori vegane Sticks,Keine Marke,"€ 2,49",Kein vorheriger Preis,13.83 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_249.png
Oatly Barista,Keine Marke,"€ 1,79","€ 2,55",Kein Mengenpreis,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_250.png
DeBeukelaer Cereola Kekse,Keine Marke,"€ 1,49","€ 1,99",9.93 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_251.png
Vehappy Sojaghurt,Keine Marke,"€ 0,79","€ 0,99",1.58 / kg,gekühlt versch. Sorten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_252.png
Katjes Fruchtgummi,Keine Marke,"€ 0,89","€ 1,39",2.97 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_253.png
Coppenrath Wiese Lust auf Vegan oder Kuchen,Keine Marke,"€ 3,79","€ 4,79",6.53 - 10.53 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_254.png
Ritter Sport Vegan,Keine Marke,"€ 1,99","€ 2,99",19.90 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_255.png
Alpro Drink,Keine Marke,"€ 1,99","€ 2,99",Kein Mengenpreis,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_256.png
Schweine-Schälrippen,Keine Marke,"€ 4,49","€ 8,99",Kein Mengenpreis,"vakuumverpackt, ca. 1 kg",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_257.png
Dallmayr Gold,Keine Marke,"€ 5,99","€ 10,99",29.95 / kg,löslicher Bohnenkaffee,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_258.png
Eisbergsalat,Keine Marke,"€ 0,49","€ 0,99",Kein Mengenpreis,"Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_259.png
Capri-Sun,Keine Marke,"€ 2,14",Kein vorheriger Preis,1.07 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_260.png
Filterkartuschen,Keine Marke,"€ 11,99","€ 23,9829,98",Kein Mengenpreis,"schützt Haushaltsgeräte zuverlässig vor Kalkablagerungen, reduziert zuverlässig Chlor und andere geschmacksstörende Stoffe, hält für 4 Wochen oder 150 Liter MAXTRA PRO Pure Performance MAXTRA PRO Extra Kalkschutz",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_261.png
Hähnchen-Innenfilet,Keine Marke,"€ 6,88","€ 8,99",8.60 / kg,aus dem Brustfilet geschnitten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_262.png
Trauben hell,Keine Marke,"€ 1,69","€ 1,99",3.38 / kg,"Namibia/Südafrika, Kl. I, kernlos",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_263.png
Weihenstephan Frische Milch,Keine Marke,"€ 1,11","€ 1,79",Kein Mengenpreis,"gekühlt, 1,5% oder 3,5% Fett",Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_264.png
Kaminbriketts,Keine Marke,"€ 3,99","€ 5,99",0.40 / kg,regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_265.png
Rotkäppchen Sekt oder Fruchtsecco,Keine Marke,"€ 2,99",Kein vorheriger Preis,3.99 / l,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_266.png
Kulmbacher Edelherb Pils,Keine Marke,"€ 10,79",Kein vorheriger Preis,1.08 / l,,Nein,"Wochenangebote gültig von Montag, 05.01.26 - Samstag, 10.01.26",05.01.26,10.01.26,images_netto/netto_offer_267.png
