Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Duschtuch oder Handtücher,Duschtuch oder Handtücher,"€ 6,99",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_001.jpg,cat_drogerie,,ref_000001,obs_0000001382|obs_0000004187|obs_0000014574|obs_0000014604|obs_0000000309|obs_0000002488|obs_0000004614|obs_0000011604|obs_0000011605|obs_0000024024|obs_0000003760|obs_0000001734,
Blätterteig-Minis,GOURMET FINEST CUISINE,"€ 1,79",,"2,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_002.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_gefluegel,tag_proteinreich,tag_ultra_processed",BLS-D072000,ref_000002,obs_0000001545|obs_0000014426|obs_0000026718|obs_0000026841|obs_0000010531|obs_0000024949|obs_0000014716|obs_0000021052|obs_0000021517|obs_0000023754|obs_0000023927|obs_0000011840|obs_0000018005|obs_0000026223|obs_0000018066|obs_0000026534,obs_0000001545
Spaghetti,Cucina,"€ 1,19",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_003.jpg,"cat_grundnahrung,diet_vegetarian,sub_kaese,sub_milchprodukte,sub_nudeln",,ref_000003,obs_0000004120|obs_0000003693|obs_0000001286|obs_0000000270|obs_0000004547|obs_0000031284|obs_0000018560|obs_0000008601|obs_0000019379|obs_0000021433|obs_0000021054|obs_0000019601|obs_0000022704|obs_0000009981|obs_0000022278|obs_0000017693|obs_0000019744|obs_0000002362|obs_0000023873|obs_0000018782|obs_0000031681|obs_0000020938|obs_0000020441|obs_0000018925|obs_0000026684|obs_0000025222|obs_0000021166|obs_0000003250|obs_0000026804|obs_0000003266|obs_0000002423|obs_0000025599|obs_0000010811|obs_0000021390|obs_0000011386,obs_0000004120|obs_0000031284|obs_0000003693|obs_0000018560|obs_0000001286|obs_0000000270|obs_0000008601|obs_0000019379|obs_0000021433|obs_0000004547
Pflanzturm mit 4 Etagen,Belavi,"€ 4,99",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_004.jpg,"cat_non_food,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000004,,
Osterbaumstamm,Oster-Piazza,"€ 0,95",,9.50 €/kg,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_005.jpg,"cat_non_food,tag_ultra_processed",,ref_000005,,
Gurke,Gurke,"€ 0,55",,"0,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_006.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",BLS-G520100,ref_000006,obs_0000031985|obs_0000025220|obs_0000002349|obs_0000003482|obs_0000024254|obs_0000032202|obs_0000007989|obs_0000025782|obs_0000009918|obs_0000012955|obs_0000012160|obs_0000012964|obs_0000011658|obs_0000028047|obs_0000006963,obs_0000025220|obs_0000002349|obs_0000031985|obs_0000003482|obs_0000024254
Trauben dunkel kernlos,Trauben dunkel kernlos,"€ 1,49",,"1,65 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_007.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000007,obs_0000001071|obs_0000000879|obs_0000023716|obs_0000019239|obs_0000000053|obs_0000025911|obs_0000023615|obs_0000025669|obs_0000024265|obs_0000020058,
Heidelbeeren,kleine SCHÄTZE,"€ 1,99",,kg-Preis 13.27,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_008.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",BLS-F304100,ref_000008,obs_0000027265|obs_0000017668|obs_0000007175|obs_0000028687|obs_0000026387|obs_0000031382|obs_0000025629|obs_0000029987|obs_0000031146|obs_0000002605|obs_0000000051|obs_0000000695|obs_0000024503|obs_0000002874|obs_0000025915|obs_0000023511|obs_0000023896|obs_0000029790|obs_0000002786|obs_0000031586|obs_0000028389|obs_0000032207|obs_0000000880|obs_0000015224|obs_0000024825|obs_0000020878|obs_0000031783|obs_0000028599|obs_0000028265|obs_0000029046|obs_0000006404|obs_0000004906|obs_0000005295|obs_0000006574|obs_0000006589|obs_0000005311|obs_0000005478|obs_0000005499|obs_0000005680,obs_0000027265|obs_0000017668|obs_0000007175|obs_0000028687|obs_0000026387|obs_0000031382|obs_0000025629|obs_0000029987|obs_0000031146|obs_0000002605|obs_0000000051|obs_0000000695|obs_0000024503|obs_0000002874|obs_0000025915|obs_0000023511|obs_0000023896|obs_0000029790|obs_0000002786|obs_0000031586|obs_0000028389|obs_0000032207|obs_0000000880|obs_0000015224|obs_0000024825
Äpfel Elstar,Äpfel Elstar,"€ 1,49",,"1,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_009.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000009,obs_0000000881|obs_0000015235|obs_0000016649|obs_0000026122|obs_0000031395|obs_0000024361|obs_0000002348|obs_0000001075|obs_0000002747|obs_0000015425|obs_0000020295|obs_0000025928|obs_0000023115|obs_0000002901|obs_0000031999|obs_0000025569|obs_0000024804|obs_0000025319|obs_0000025850|obs_0000020736,obs_0000000881
Brokkoli,Brokkoli,"€ 0,75",,kg-Preis 1.50,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_010.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",BLS-G312100,ref_000010,obs_0000000502|obs_0000020428|obs_0000025326|obs_0000018299|obs_0000022631|obs_0000009239|obs_0000031390|obs_0000031647|obs_0000008768|obs_0000031777|obs_0000026905|obs_0000005862|obs_0000005102|obs_0000031988|obs_0000005879|obs_0000005113|obs_0000005304,obs_0000020428|obs_0000025326|obs_0000000502|obs_0000018299
Spargel weiß,Spargel weiß,"€ 3,39",,"4,44 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_011.jpg,"cat_getraenke,diet_gluten_free,diet_vegan,diet_vegetarian,tag_whole_food",BLS-G450100,ref_000011,obs_0000006760,obs_0000006760
Prime Burger,Meine Metzgerei Taste of British Isles,"€ 3,29",,"3,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_012.jpg,"cat_fleisch_wurst,tag_proteinreich",,ref_000012,obs_0000000980|obs_0000022134,obs_0000000980
Gulasch,Meine Metzgerei,"€ 6,99",,"7,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_013.jpg,"cat_fleisch_wurst,sub_schwein,tag_proteinreich",BLS-Y341023,ref_000013,obs_0000000644|obs_0000000645|obs_0000001197|obs_0000000702|obs_0000000888|obs_0000000631|obs_0000002317|obs_0000002352|obs_0000003024|obs_0000006687|obs_0000008739|obs_0000025638|obs_0000004139|obs_0000007763|obs_0000028760|obs_0000026735|obs_0000029309|obs_0000003712|obs_0000024228|obs_0000027417|obs_0000000285|obs_0000002876|obs_0000005764|obs_0000029050|obs_0000012688|obs_0000029077|obs_0000004566|obs_0000028643|obs_0000027120|obs_0000020017|obs_0000023602|obs_0000028227|obs_0000015963|obs_0000022670|obs_0000028319|obs_0000017569|obs_0000027311|obs_0000022242|obs_0000028403|obs_0000019198|obs_0000018203|obs_0000023375|obs_0000024943|obs_0000017286|obs_0000012717|obs_0000030149|obs_0000026066|obs_0000027306|obs_0000028996|obs_0000005030,obs_0000000631|obs_0000000644|obs_0000000645|obs_0000001197|obs_0000000702|obs_0000000888
Schweinefilet,MEINE METZGEREI,"€ 4,99",,"6,74 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_014.jpg,"cat_fleisch_wurst,sub_schwein,tag_proteinreich",BLS-U622100,ref_000014,obs_0000000002|obs_0000004684|obs_0000002687|obs_0000004257|obs_0000001195|obs_0000003830|obs_0000002826|obs_0000001942|obs_0000003494|obs_0000000507|obs_0000020492|obs_0000014865|obs_0000026682|obs_0000008267|obs_0000019040|obs_0000013430|obs_0000024184|obs_0000008863|obs_0000017568|obs_0000009383|obs_0000026802|obs_0000009907|obs_0000020152|obs_0000025797|obs_0000015062|obs_0000032006|obs_0000023834|obs_0000009019|obs_0000031549|obs_0000007500|obs_0000019333|obs_0000019859|obs_0000016277|obs_0000007077|obs_0000026544|obs_0000014266|obs_0000032191|obs_0000022574|obs_0000031186|obs_0000022999|obs_0000017881|obs_0000032221|obs_0000011286|obs_0000013870|obs_0000013429|obs_0000010025|obs_0000012204|obs_0000021477|obs_0000029828,obs_0000000002|obs_0000020492|obs_0000014865|obs_0000026682|obs_0000008267|obs_0000004684|obs_0000019040|obs_0000013430|obs_0000024184|obs_0000002687|obs_0000008863|obs_0000017568|obs_0000004257|obs_0000009383|obs_0000001195|obs_0000026802|obs_0000009907|obs_0000020152|obs_0000025797|obs_0000015062|obs_0000003830|obs_0000032006|obs_0000002826|obs_0000023834|obs_0000009019|obs_0000031549|obs_0000007500|obs_0000019333|obs_0000019859|obs_0000016277|obs_0000001942|obs_0000007077|obs_0000003494|obs_0000026544|obs_0000014266|obs_0000032191|obs_0000000507
Garnelen,Golden Seafood,"€ 2,99",,kg-Preis 14.95,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_015.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,tag_proteinreich",,ref_000015,obs_0000001313|obs_0000003288|obs_0000003853|obs_0000004280|obs_0000003417|obs_0000004707|obs_0000000369|obs_0000001969|obs_0000000056|obs_0000031248|obs_0000008600|obs_0000019235|obs_0000008503|obs_0000021818|obs_0000032067|obs_0000020054|obs_0000020984|obs_0000018197|obs_0000017313|obs_0000007974|obs_0000024104|obs_0000007997|obs_0000015168|obs_0000016118|obs_0000007244|obs_0000021709|obs_0000007257|obs_0000021090|obs_0000010096|obs_0000008214|obs_0000006851|obs_0000012270,obs_0000003853|obs_0000001313|obs_0000004280|obs_0000003288|obs_0000003417|obs_0000004707|obs_0000000369
Schnitzel,MEINE METZGEREI,"€ 3,33",,"4,59 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_016.jpg,"cat_fleisch_wurst,sub_gefluegel,sub_schwein",BLS-U741100,ref_000016,obs_0000000700|obs_0000005037|obs_0000001077|obs_0000001603|obs_0000025097|obs_0000002572|obs_0000001041|obs_0000019451|obs_0000027731|obs_0000000622|obs_0000016498|obs_0000000651|obs_0000025747|obs_0000001692|obs_0000000159|obs_0000025251|obs_0000028336|obs_0000028348|obs_0000029377|obs_0000018632|obs_0000000730|obs_0000024285|obs_0000024362|obs_0000025392|obs_0000021327|obs_0000000854|obs_0000023440|obs_0000027100|obs_0000000827|obs_0000001047|obs_0000007283|obs_0000027768|obs_0000000724|obs_0000030015|obs_0000000852|obs_0000005980|obs_0000029031|obs_0000007040|obs_0000009633|obs_0000029127|obs_0000027695|obs_0000027774|obs_0000027275|obs_0000028624|obs_0000012266|obs_0000027744|obs_0000027310|obs_0000028349|obs_0000028658,obs_0000000700|obs_0000005037
Chicken-Burger,Meine Metzgerei,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_017.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_proteinreich",BLS-Y9A1000,ref_000017,obs_0000000219|obs_0000004472|obs_0000003618|obs_0000004045|obs_0000020637|obs_0000017178|obs_0000022103|obs_0000022134|obs_0000027834|obs_0000031851,obs_0000000219|obs_0000004472|obs_0000003618|obs_0000004045
Putenschnitzel Wiener Art,FAIR GUT,"€ 4,99",,"5,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_018.jpg,"cat_fleisch_wurst,sub_gefluegel",,ref_000018,obs_0000001310|obs_0000001838|obs_0000002647|obs_0000003367|obs_0000012809|obs_0000029252|obs_0000026710|obs_0000026833|obs_0000028916|obs_0000029988|obs_0000026469,obs_0000001310|obs_0000001838|obs_0000000827
Hähnchen-Schenkel,MEINE METZGEREI,"€ 3,99",,"5,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_019.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_proteinreich",BLS-V4A5100,ref_000019,obs_0000000705|obs_0000000882|obs_0000020792|obs_0000016792|obs_0000012788|obs_0000008847|obs_0000012979|obs_0000015084|obs_0000025386|obs_0000025404|obs_0000025494|obs_0000009309|obs_0000025823|obs_0000015866|obs_0000017990|obs_0000026210|obs_0000026472|obs_0000008234|obs_0000029023|obs_0000011295|obs_0000013440|obs_0000011659|obs_0000009971|obs_0000014273|obs_0000028002|obs_0000029994|obs_0000028036|obs_0000028092,obs_0000004154|obs_0000000293|obs_0000002354|obs_0000020792|obs_0000016792|obs_0000004581|obs_0000012788|obs_0000008847|obs_0000012979|obs_0000000705|obs_0000015084|obs_0000025386|obs_0000025404|obs_0000000882|obs_0000025494|obs_0000009309|obs_0000003200|obs_0000025823|obs_0000015866|obs_0000017990|obs_0000026210|obs_0000003727|obs_0000026472
Schokolade,Milka,"€ 0,99",,"1,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_020.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",BLS-S500000,ref_000020,obs_0000014418|obs_0000024683|obs_0000008307|obs_0000031872|obs_0000013979|obs_0000025827|obs_0000013551|obs_0000031477|obs_0000026359|obs_0000016130|obs_0000016680|obs_0000023866|obs_0000010558|obs_0000017223|obs_0000012629|obs_0000008056|obs_0000011665|obs_0000021504|obs_0000017954|obs_0000003112|obs_0000004659|obs_0000003637|obs_0000018997|obs_0000002122|obs_0000000091|obs_0000029313|obs_0000031875|obs_0000004232|obs_0000000138|obs_0000016064|obs_0000003805|obs_0000000230|obs_0000009968|obs_0000016120|obs_0000020224|obs_0000026371|obs_0000026376|obs_0000023348|obs_0000030520|obs_0000019816|obs_0000008041|obs_0000015216|obs_0000004491|obs_0000009612|obs_0000008595|obs_0000011211|obs_0000011229|obs_0000004064|obs_0000016382|obs_0000007703,obs_0000017954|obs_0000003112|obs_0000004659|obs_0000003637|obs_0000018997|obs_0000002122|obs_0000014418|obs_0000000091|obs_0000024683|obs_0000008307|obs_0000031872|obs_0000029313|obs_0000031875|obs_0000004232|obs_0000000138|obs_0000013979|obs_0000016064|obs_0000003805|obs_0000025827|obs_0000000230|obs_0000013551|obs_0000009968|obs_0000031477|obs_0000026359|obs_0000016120|obs_0000020224|obs_0000016130|obs_0000026371|obs_0000026376|obs_0000016680|obs_0000023348|obs_0000030520|obs_0000023866|obs_0000010558|obs_0000017223|obs_0000012629|obs_0000019816|obs_0000008041|obs_0000015216|obs_0000008056|obs_0000006015|obs_0000004491|obs_0000009612|obs_0000011665|obs_0000008595|obs_0000005065|obs_0000011211|obs_0000011229|obs_0000004064|obs_0000016382
Nutella-Eiscreme,Ferrero,"€ 3,99",,"5,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_021.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000021,obs_0000016174|obs_0000016706|obs_0000020873|obs_0000000918|obs_0000031142|obs_0000017835|obs_0000021025|obs_0000007737|obs_0000010345|obs_0000029867|obs_0000013030|obs_0000021836|obs_0000012114|obs_0000029564|obs_0000012735|obs_0000008180,
Kaffeebohnen,Lavazza,"€ 12,99",,"20,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_022.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_huelsenfruechte",,ref_000022,,
Salatkrönung Italienische Art,Knorr,"€ 0,39",,"1,19 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_023.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian",,ref_000023,,
Toffifee,Storck,"€ 0,99",,"1,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_024.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000024,obs_0000025501|obs_0000024351|obs_0000000800|obs_0000014623|obs_0000025183|obs_0000013564|obs_0000000139|obs_0000006184|obs_0000027816|obs_0000029635|obs_0000005445|obs_0000030155|obs_0000027131|obs_0000009616,obs_0000025501|obs_0000024351|obs_0000000800|obs_0000014623|obs_0000005445|obs_0000025183|obs_0000013564
Nutella-Biscuits,Ferrero,"€ 2,49",,"3,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_025.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000025,obs_0000025660|obs_0000001187|obs_0000012653|obs_0000016375|obs_0000016174|obs_0000016706|obs_0000020873|obs_0000000918|obs_0000031142|obs_0000017835|obs_0000021025|obs_0000022598|obs_0000029867|obs_0000026428|obs_0000021836|obs_0000013147|obs_0000029564|obs_0000023018,obs_0000025660|obs_0000001187|obs_0000012653|obs_0000016375
Bergbauern-Käse mild-nussig,Bergader,"€ 1,69",,"2,69 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_026.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,ref_000026,obs_0000026669|obs_0000026786|obs_0000028940|obs_0000027580|obs_0000024149|obs_0000009822|obs_0000018025|obs_0000025646|obs_0000026849|obs_0000009101|obs_0000008619|obs_0000029655|obs_0000008329|obs_0000010077,obs_0000026669|obs_0000026786
Saltletts,Lorenz,"€ 1,00",,"2,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_027.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000027,obs_0000000911|obs_0000017828|obs_0000031271|obs_0000015935|obs_0000009957|obs_0000000795|obs_0000015407|obs_0000025135|obs_0000016234|obs_0000029161|obs_0000000612|obs_0000005262|obs_0000005829|obs_0000007147|obs_0000029708|obs_0000028098,obs_0000000911|obs_0000017828|obs_0000031271|obs_0000015935|obs_0000009957
Coca-Cola oder Fanta,Coca-Cola oder Fanta,"€ 3,69",,"4,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_028.jpg,"cat_getraenke,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,ref_000028,obs_0000029516|obs_0000027546|obs_0000028430|obs_0000022727|obs_0000007324|obs_0000022299|obs_0000028806|obs_0000027137|obs_0000029483|obs_0000029722|obs_0000028111|obs_0000030168|obs_0000032195|obs_0000028807|obs_0000022690|obs_0000006347|obs_0000006355|obs_0000031145|obs_0000006697|obs_0000006897|obs_0000031506|obs_0000027545|obs_0000007115|obs_0000031698|obs_0000029718|obs_0000001110|obs_0000005228|obs_0000007338|obs_0000029904|obs_0000005424|obs_0000032112|obs_0000028106|obs_0000030169|obs_0000005613|obs_0000022111|obs_0000005807|obs_0000022265|obs_0000028429|obs_0000008218|obs_0000008367|obs_0000024773|obs_0000012503|obs_0000008469|obs_0000004390|obs_0000008565|obs_0000020863|obs_0000000445|obs_0000016900|obs_0000025142|obs_0000025164,
Express-Reis Mediterran,Ben s Original,"€ 1,29",,"2,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_029.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,sub_reis,tag_ultra_processed",,ref_000029,obs_0000018958|obs_0000017530|obs_0000029312|obs_0000020211|obs_0000021811|obs_0000019777|obs_0000008522|obs_0000002540|obs_0000022582|obs_0000011376|obs_0000023000|obs_0000017882,
4-in-1-Caps,Somat,"€ 6,99",,"9,45 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_030.jpg,"cat_non_food,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000030,obs_0000030463|obs_0000030573,
Schmelzkäsezubereitung Kräuter,Milsani,"€ 1,00",,"1,59 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_031.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,ref_000031,obs_0000002060|obs_0000002629|obs_0000000636|obs_0000009413|obs_0000008952|obs_0000017154|obs_0000010500|obs_0000001352|obs_0000032087|obs_0000011625|obs_0000007574|obs_0000020912|obs_0000012260,
Kessel-Chips,Sun Snacks,"€ 1,00",,"1,39 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_032.jpg,"cat_knabbern_naschen,sub_huelsenfruechte,tag_ultra_processed",,ref_000032,obs_0000020109|obs_0000020754|obs_0000019290|obs_0000009716|obs_0000032294|obs_0000012874|obs_0000028802|obs_0000006940|obs_0000010556|obs_0000021821|obs_0000013120|obs_0000002370|obs_0000002947|obs_0000031119|obs_0000029586|obs_0000006553|obs_0000031657|obs_0000032398|obs_0000031666|obs_0000029169,obs_0000020109|obs_0000020754|obs_0000019290|obs_0000009716
Fertiggericht,Frosta,"€ 2,49",,"4,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_033.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,ref_000033,obs_0000012116|obs_0000013803|obs_0000010365|obs_0000011660|obs_0000022288|obs_0000022187|obs_0000012596|obs_0000010806|obs_0000022713|obs_0000010346|obs_0000016657|obs_0000009249|obs_0000017854|obs_0000008777|obs_0000021510|obs_0000021536|obs_0000017833|obs_0000005179|obs_0000013622|obs_0000025272|obs_0000006101|obs_0000005733|obs_0000005354|obs_0000005371|obs_0000006655|obs_0000005000|obs_0000006277|obs_0000027937|obs_0000031877|obs_0000024909|obs_0000031468,obs_0000011660|obs_0000007564|obs_0000022288|obs_0000016657|obs_0000008095|obs_0000009249|obs_0000022187|obs_0000012596|obs_0000010806|obs_0000014902|obs_0000015928|obs_0000022713|obs_0000005179|obs_0000017854|obs_0000024895|obs_0000008777|obs_0000012116|obs_0000010346|obs_0000013803|obs_0000005371|obs_0000010365
Premium-Hundetrockennfutter,Romeo,"€ 3,00",,"3,95 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_034.jpg,cat_tiernahrung,,ref_000034,obs_0000011041,obs_0000000207
High-Protein-Mousse Schokolade,Milsani,"€ 2,00",,"1,19 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_035.jpg,"cat_knabbern_naschen,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_high_protein,tag_proteinreich,tag_ultra_processed",,ref_000035,obs_0000001544|obs_0000000087|obs_0000010375|obs_0000014919|obs_0000026411|obs_0000016325|obs_0000029548|obs_0000005698|obs_0000010910|obs_0000022542|obs_0000018506|obs_0000002122|obs_0000014418|obs_0000000091|obs_0000024683|obs_0000008307|obs_0000004232|obs_0000000138|obs_0000000230|obs_0000016680|obs_0000010558|obs_0000012629|obs_0000004491|obs_0000008595|obs_0000022969|obs_0000004659|obs_0000018997|obs_0000029313|obs_0000031477|obs_0000023348|obs_0000017223|obs_0000015183|obs_0000015216|obs_0000017298|obs_0000011211|obs_0000011229|obs_0000021504|obs_0000003112|obs_0000031872|obs_0000031875|obs_0000025827|obs_0000013551|obs_0000023866|obs_0000019816|obs_0000009612|obs_0000011665|obs_0000017954|obs_0000003637|obs_0000013905|obs_0000016017,
Brotzeit-Beißer,Landbeck,"€ 3,00",,"2,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_036.jpg,"cat_fleisch_wurst,sub_wurst",,ref_000036,,
Lungo Crema,Barissimo,"€ 3,00",,"4,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_037.jpg,"cat_getraenke,diet_vegan,diet_vegetarian",,ref_000037,obs_0000000151|obs_0000008711|obs_0000007805|obs_0000013382|obs_0000010408,
Biscotti con Crema,Biscotto,"€ 1,00",,kg-Preis 6.67,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_038.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,ref_000038,obs_0000001265|obs_0000007805,obs_0000001265
Bio-Hähnchenbrustfilet,Bio-Hähnchenbrustfilet,"€ 2,00",,"2,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_039.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food",NUTR-0002,ref_000039,obs_0000001034|obs_0000031572|obs_0000031974|obs_0000026910|obs_0000025800|obs_0000010407|obs_0000002328|obs_0000005399|obs_0000024400,obs_0000001034|obs_0000025800|obs_0000010038|obs_0000010407|obs_0000002328|obs_0000026910|obs_0000005399|obs_0000031144|obs_0000031572|obs_0000031974|obs_0000024400
Körperlotion Urea,Lacura,"€ 2,00",,"2,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_040.jpg,cat_non_food,,ref_000040,,
Edle Trüffel,Gourmet Finest Cuisine,"€ 2,39",,"3,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_041.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,sub_gefluegel,sub_wurst,tag_proteinreich,tag_ultra_processed",,ref_000041,obs_0000001534|obs_0000002181|obs_0000002984|obs_0000030738,obs_0000002181|obs_0000002984|obs_0000001534
Milch-Mäuse-Ostermaus,Choceur,"€ 1,49",,"1,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_042.jpg,"cat_knabbern_naschen,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,ref_000042,obs_0000003624|obs_0000001106|obs_0000000223|obs_0000004478|obs_0000004051|obs_0000002069|obs_0000002144|obs_0000003192|obs_0000004765|obs_0000004338|obs_0000004854|obs_0000003911|obs_0000004427|obs_0000001874|obs_0000000413|obs_0000004000|obs_0000003492|obs_0000024305|obs_0000000796|obs_0000003400,
Nougat-Eier,Oster Phantasie,"€ 1,69",,"2,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_043.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000043,obs_0000008016,
Osterbaumstamm,Oster Phantasie,"€ 0,95",,"1,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_aldi/aldi_offer_044.jpg,"cat_non_food,tag_ultra_processed",,ref_000044,,
