Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Paula Pudding oder minis,Dr Oetker,"€ 1,49",,"pro Einheit = 1,49","verschiedene Sorten, 4/8er",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/dr-oetker-paula-pudding-oder-minis.jpg,"cat_molkerei_kaese,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,,ref_000033,obs_0000006298|obs_0000031881|obs_0000000399|obs_0000000995|obs_0000018361|obs_0000027563|obs_0000003744|obs_0000004106|obs_0000004533|obs_0000004960|obs_0000005546|obs_0000006983|obs_0000011809|obs_0000013814|obs_0000014940|obs_0000024884|obs_0000017159|obs_0000025627|obs_0000025800|obs_0000001428|obs_0000034305|obs_0000017931|obs_0000026409|obs_0000010509|obs_0000011085|obs_0000019480|obs_0000019541|obs_0000012304|obs_0000012394|obs_0000013309|obs_0000013779|obs_0000013838|obs_0000022527|obs_0000022992|obs_0000015378|obs_0000015901|obs_0000016191|obs_0000016218,obs_0000005546|obs_0000006298|obs_0000006983
mit Butter,Rama,"€ 1,29",,"pro Einheit = 1,29",verschiedene Sorten und Fettstufen oder Sooo Buttrig!,Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/rama-mit-butter.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_milchprodukte,tag_ultra_processed",,,ref_000034,obs_0000020564|obs_0000021383|obs_0000025539|obs_0000019826|obs_0000008556|obs_0000006100|obs_0000024620|obs_0000000107|obs_0000010409|obs_0000034970|obs_0000018644|obs_0000008456|obs_0000018772|obs_0000027049|obs_0000012797|obs_0000002620|obs_0000002676|obs_0000011042|obs_0000013125|obs_0000009075|obs_0000027517|obs_0000000997|obs_0000019493|obs_0000031786|obs_0000003267|obs_0000011467|obs_0000001425|obs_0000017835|obs_0000021984|obs_0000003591|obs_0000003636|obs_0000026359|obs_0000018391|obs_0000022502|obs_0000007770,obs_0000006100
WWF Mozzarella,EDEKA Bio,"€ 0,99",,"1 kg = 7,92","45 % Fett i. Tr., 200 g Packung (Abtropfgewicht 125 g), (1 kg = 7,92 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-bio-wwf-mozzarella.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte",,,ref_000035,obs_0000018430|obs_0000022609|obs_0000033882|obs_0000001647|obs_0000018031|obs_0000023202|obs_0000024234|obs_0000022241|obs_0000023806|obs_0000011043|obs_0000000816|obs_0000024894|obs_0000009077|obs_0000022394|obs_0000027551|obs_0000018366|obs_0000016326|obs_0000022485|obs_0000027613|obs_0000007154,obs_0000007154
Käseaufschnitt,Gut Günstig,"€ 1,49",,"1 kg = 5,96","250 g Packung, (1 kg = 5,96 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/gut-g-nstig-k-seaufschnitt.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,sub_wurst,tag_ultra_processed",,BLS-H930000,ref_000036,obs_0000028254|obs_0000016742|obs_0000029642,obs_0000029642|obs_0000028254|obs_0000016742
WWF Speisequark,EDEKA Bio,"€ 0,88",,"1 kg = 3,52","40 % i. Tr., 250 g Becher, (1 kg = 3,52 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-bio-wwf-speisequark.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000037,obs_0000020497|obs_0000019874|obs_0000004267|obs_0000033978|obs_0000021316|obs_0000001866|obs_0000001867|obs_0000001868|obs_0000004694|obs_0000000224|obs_0000031203|obs_0000019968|obs_0000024945|obs_0000033780|obs_0000007157|obs_0000016381|obs_0000003840,obs_0000007157
Original,Leerdammer,"€ 1,11",,"1 kg = 11,10","holländischer Schnittkäse, 45 % Fett i. Tr., nussig-mild oder Delacrème halbfester Schnittkäse, 50 % Fett i. Tr., mild-würzig, 100 g",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/leerdammer-original.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000038,obs_0000006283|obs_0000008777|obs_0000033975|obs_0000034575|obs_0000028516|obs_0000028630|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000016167|obs_0000020298|obs_0000010117|obs_0000014249|obs_0000018547|obs_0000002394|obs_0000016774|obs_0000017161|obs_0000003478|obs_0000022055,obs_0000028730|obs_0000018547|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000002394|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000006984|obs_0000029543|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000021868|obs_0000017799|obs_0000003478|obs_0000026035|obs_0000022055|obs_0000007750|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000032573|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000014249|obs_0000028630
Joghurt Griechischer Art,EDEKA Bio,"€ 1,19",,"1 kg = 2,98","7,5 % Fett, aus Weidemilch, 400 g Becher, (1 kg = 2,98 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-bio-joghurt-griechischer-art.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000039,obs_0000023033|obs_0000002086|obs_0000034370|obs_0000008312|obs_0000031517|obs_0000027991|obs_0000017296|obs_0000017207|obs_0000006103|obs_0000025123|obs_0000006297|obs_0000005354|obs_0000021234|obs_0000020415|obs_0000021506|obs_0000021508|obs_0000025171|obs_0000026710|obs_0000020687|obs_0000020689|obs_0000025811|obs_0000017127|obs_0000023284|obs_0000034580|obs_0000028966|obs_0000025392|obs_0000015673|obs_0000019794|obs_0000033696|obs_0000009663|obs_0000009180|obs_0000023030|obs_0000008703,obs_0000002086|obs_0000034370|obs_0000008312|obs_0000031517|obs_0000027991|obs_0000017296|obs_0000006103|obs_0000023033
Speisequark,EDEKA Bio,"€ 0,88",,"1 kg = 3,52","Magerstufe, 250 g Becher, (1 kg = 3,52 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-bio-speisequark.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000040,obs_0000020497|obs_0000019874|obs_0000004267|obs_0000033978|obs_0000021316|obs_0000001866|obs_0000001867|obs_0000001868|obs_0000004694|obs_0000000224|obs_0000031203|obs_0000024945|obs_0000033780|obs_0000003840|obs_0000016381|obs_0000019968|obs_0000005006|obs_0000001061|obs_0000001323|obs_0000034093|obs_0000003377|obs_0000013107|obs_0000004152|obs_0000026319|obs_0000002654|obs_0000004579|obs_0000024041|obs_0000003562|obs_0000007157|obs_0000032579,obs_0000020497|obs_0000019874|obs_0000004267|obs_0000033978|obs_0000021316|obs_0000001866|obs_0000001867|obs_0000001868|obs_0000004694|obs_0000000224|obs_0000031203|obs_0000024945|obs_0000033780|obs_0000003840|obs_0000007157|obs_0000016381|obs_0000019968
Froop,müller,"€ 0,44",,"1 kg = 2,93","verschiedene Sorten, 150 g Becher, (1 kg = 2,93 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/m-ller-froop.jpg,"cat_molkerei_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000041,obs_0000015377|obs_0000006288|obs_0000017585|obs_0000016670|obs_0000028477|obs_0000022499|obs_0000005720|obs_0000030814|obs_0000006795,obs_0000015377|obs_0000005720|obs_0000030814|obs_0000006795|obs_0000006288|obs_0000017585|obs_0000016670
Original Irischer Käse,kerrygold,"€ 1,79",,"pro Einheit = 1,79",verschiedene Sorten und Fettstufen,Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/kerrygold-original-irischer-k-se.jpg,"cat_molkerei_kaese,sub_fleischersatz,sub_gefluegel,sub_kaese,sub_milchprodukte,sub_tk_gemuese,tag_high_protein,tag_ultra_processed",,,ref_000042,obs_0000002855|obs_0000023310|obs_0000000815|obs_0000007151|obs_0000010422|obs_0000002220|obs_0000020016|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000006457|obs_0000027005|obs_0000010631|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008883|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298,obs_0000023310|obs_0000002855|obs_0000007151
Butter,Berchtesgadener Land,"€ 1,79",,"1 kg = 7,16","aus frischem Berg- und Alpenrahm, 250 g Stück, (1 kg = 7,16 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/berchtesgadener-land-butter.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_milchprodukte,tag_ultra_processed",,NUTR-0011,ref_000043,obs_0000003591|obs_0000019493|obs_0000031786|obs_0000024620|obs_0000003636|obs_0000002620|obs_0000000107|obs_0000002676|obs_0000010409|obs_0000034970|obs_0000003267|obs_0000011467|obs_0000018644|obs_0000026359|obs_0000008456|obs_0000011042|obs_0000013125|obs_0000018772|obs_0000008556|obs_0000009075|obs_0000027517|obs_0000001425|obs_0000027049|obs_0000017835|obs_0000018391|obs_0000021984|obs_0000000997|obs_0000022502|obs_0000012797|obs_0000003593|obs_0000001554|obs_0000023593|obs_0000027188|obs_0000018490|obs_0000018502|obs_0000016977|obs_0000023640|obs_0000007771|obs_0000017501|obs_0000025201|obs_0000018556|obs_0000021127|obs_0000000141|obs_0000020622|obs_0000025744|obs_0000000669|obs_0000007329|obs_0000009892|obs_0000000170|obs_0000000689,obs_0000003591|obs_0000019493|obs_0000031786|obs_0000024620|obs_0000003636|obs_0000002620|obs_0000000107|obs_0000002676|obs_0000010409|obs_0000034970|obs_0000003267|obs_0000011467|obs_0000018644|obs_0000026359|obs_0000008456|obs_0000011042|obs_0000013125|obs_0000018772|obs_0000008556|obs_0000009075|obs_0000027517|obs_0000001425|obs_0000027049|obs_0000017835|obs_0000018391|obs_0000021984|obs_0000000997|obs_0000022502|obs_0000012797
Bären Marke Frische Schlag-Sahne,Keine Marke,"€ 2,49",,"1 kg = 4,98","32 % Fett, 500 g Packung, (1 kg = 4,98 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/b-ren-marke-frische-schlag-sahne.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_sahne_creme,tag_ultra_processed,tag_whole_food",,,ref_000044,obs_0000005730,
Schokoladen Milch,Milka,"€ 0,99",,"1 l = 3,96","verschiedene Sorten, 250 ml Flasche + 0,25 Pfand, (1 l = 3,96 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/milka-schokoladen-milch.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,BLS-D400400,ref_000045,obs_0000005154|obs_0000006988|obs_0000006104|obs_0000006622|obs_0000003614|obs_0000026178|obs_0000000796,obs_0000005154|obs_0000028750|obs_0000026703|obs_0000006988|obs_0000006104|obs_0000006622
Butaris Feines Butterschmalz,Keine Marke,"€ 3,49",,"1 kg = 13,96","250 g Becher, (1 kg = 13,96 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/butaris-feines-butterschmalz.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_butter_margarine,sub_milchprodukte",,,ref_000046,obs_0000007334|obs_0000006096|obs_0000002883|obs_0000014499|obs_0000013544|obs_0000021011|obs_0000025398|obs_0000001914|obs_0000020192,obs_0000007334|obs_0000006096
Almighurt oder Joghurt,Ehrmann,"€ 0,99",,"1 kg = 1,98","verschiedene Sorten und Fettstufen *Je nach Verfügbarkeit des Marktes., 470*/500 g Glas + 0,15 Pfand, (1 kg = 1,98 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/ehrmann-almighurt-oder-joghurt.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000047,obs_0000027740|obs_0000000360|obs_0000000497|obs_0000033699|obs_0000001348|obs_0000003093|obs_0000028525|obs_0000012194|obs_0000004048|obs_0000028641|obs_0000004475|obs_0000004902|obs_0000013502|obs_0000014217|obs_0000022905|obs_0000031451|obs_0000015270|obs_0000006440|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000025392|obs_0000033696|obs_0000009180|obs_0000025811|obs_0000009663|obs_0000034580|obs_0000026710|obs_0000019794|obs_0000020687|obs_0000020689|obs_0000028966|obs_0000021506|obs_0000021508|obs_0000023030|obs_0000023284|obs_0000015673,obs_0000027740
Tortenbrie,Keine Marke,"€ 0,99",,"1 kg = 9,90","französischer Weichkäse, 50 % Fett i. Tr., mild, 100 g",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/tortenbrie.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000048,obs_0000033757|obs_0000031466,obs_0000033757
Bregenzerwald Bergkäse,Keine Marke,"€ 1,99",,"1 kg = 19,90","österreichischer Hartkäse mit Heumilch, 48 % Fett i. Tr., extra würzig Nur solange der Vorrat reicht., 100 g",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/bregenzerwald-bergk-se.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed,tag_whole_food",,,ref_000049,obs_0000030586|obs_0000022817|obs_0000022831|obs_0000033971|obs_0000008766|obs_0000016093,obs_0000030586
Odenwälder Bärlauchkäse,Keine Marke,"€ 2,29",,"1 kg = 22,90","deutscher Schnittkäse 50 % Fett i. Tr., Rinde mit Bärlauch bedeckt, 4 Monate unter ständiger Pflege mit Bärlauch gereift, strohgelber Teig mit aromatischer Knoblauchnote, 100 g",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/odenw-lder-b-rlauchk-se.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000050,,
mila Alta Badia,Keine Marke,"€ 1,99",,"1 kg = 19,90","italienischer Hartkäse aus Südtirol, 50 % Fett i. Tr., 6 Monate Reifezeit, aromatisch würzig, auch als SB* erhältlich *Je nach Verfügbarkeit des Marktes., 100 g",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/mila-alta-badia.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000051,obs_0000005149|obs_0000031430|obs_0000030794|obs_0000029557,obs_0000005149
Kaffeekapseln,Lavazza,"€ 54,36",,"pro Einheit = 54,36","verschiedene Sorten, 10er Für die Verwendung in Nespresso?* Kaffeemaschinen geeignet. *Markenzeichen eines Dritt-Unternehmens. Je nach Verfügbarkeit des Marktes., 55-57 g Packung, (1 kg = 52,46-54,36 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/lavazza-kaffeekapseln.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000052,obs_0000004360|obs_0000009891|obs_0000003109|obs_0000015659|obs_0000004787|obs_0000008119|obs_0000013263|obs_0000009427|obs_0000001754|obs_0000001755|obs_0000003933|obs_0000011105|obs_0000001778|obs_0000001779|obs_0000031328|obs_0000031341|obs_0000002712|obs_0000013725|obs_0000033193|obs_0000015020|obs_0000012857|obs_0000008762|obs_0000005741|obs_0000000151|obs_0000030001|obs_0000022967|obs_0000031175|obs_0000000203|obs_0000005922|obs_0000029364|obs_0000030691|obs_0000006640|obs_0000032507|obs_0000031042|obs_0000029331|obs_0000022056|obs_0000020805|obs_0000030709|obs_0000021624,obs_0000004360|obs_0000009891|obs_0000003109|obs_0000015659|obs_0000004787|obs_0000008119|obs_0000013263|obs_0000009427|obs_0000001754|obs_0000001755|obs_0000003933|obs_0000011105|obs_0000005741|obs_0000001778|obs_0000001779
Home Barista,Dallmayr,"€ 12,99",,"1 kg = 13,99","verschiedene Sorten, ganze Bohnen, 1 kg Packung, (1 kg = 13,99 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/dallmayr-home-barista.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000053,obs_0000027318|obs_0000005167|obs_0000030333|obs_0000015446|obs_0000031925|obs_0000004856|obs_0000014103|obs_0000003392|obs_0000000331|obs_0000004429|obs_0000004002|obs_0000006463,obs_0000005167|obs_0000030333|obs_0000027318
J J Darboven Idee Kaffee Eilles Gourmet,Keine Marke,"€ 5,99",,"1 kg = 12,98","verschiedene Sorten oder Mövenpick Edle Komposition *Je nach Verfügbarkeit des Marktes., 500 g Packung, (1 kg = 12,98 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/j-j-darboven-idee-kaffee-eilles-gourmet.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000054,obs_0000005554|obs_0000006991|obs_0000006117|obs_0000033702|obs_0000034731|obs_0000013668,obs_0000005554|obs_0000006991|obs_0000006117
Barista Instant Kaffee,Melitta,"€ 7,99",,"1 kg = 39,95","200 g Packung, (1 kg = 39,95 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/melitta-barista-instant-kaffee.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000055,obs_0000012375|obs_0000006463|obs_0000015279|obs_0000010719|obs_0000022517|obs_0000021523|obs_0000025157|obs_0000013521|obs_0000020704|obs_0000012856|obs_0000011954|obs_0000014593|obs_0000024909|obs_0000013724,
Hartweizen- oder Vollkornpasta,EDEKA Bio,"€ 0,75",,"1 kg = 1,50","verschiedene Ausformungen, 500 g Packung, (1 kg = 1,50 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-bio-hartweizen-oder-vollkornpasta.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,sub_nudeln,tag_whole_food",,,ref_000056,obs_0000007177|obs_0000005175,obs_0000007177|obs_0000005175
5 Minuten Terrine Magic Asia Noodle Cup oder Saucy Noodles,Maggi,"€ 0,79",,"pro Einheit = 0,79",verschiedene Sorten,Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/maggi-5-minuten-terrine-magic-asia-noodle-cup-oder-saucy-noodles.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000057,obs_0000005924|obs_0000006644|obs_0000017439|obs_0000018736|obs_0000022281|obs_0000018283|obs_0000019422|obs_0000027128|obs_0000014999,
Delikatess Sauce,Knorr,"€ 0,99",,"pro Einheit = 0,99","verschiedene Sorten, 2/3er",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/knorr-delikatess-sauce.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000058,obs_0000031675|obs_0000007185|obs_0000007367|obs_0000032000|obs_0000005558|obs_0000013386|obs_0000034889|obs_0000011915|obs_0000010474|obs_0000008982,obs_0000007185|obs_0000017954|obs_0000031874|obs_0000007367|obs_0000022221|obs_0000005558|obs_0000031675
Feinkostsauce,Kühne,"€ 1,11",,"1 l = 4,44","verschiedene Sorten, 250 ml Flasche, (1 l = 4,44 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/k-hne-feinkostsauce.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000059,obs_0000034270|obs_0000007569|obs_0000005179|obs_0000006467,obs_0000007569|obs_0000034270
WWF Apfelmark,EDEKA Bio,"€ 1,29",,"1 kg = 1,84","700 g Glas, (1 kg = 1,84 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-bio-wwf-apfelmark.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000060,,
DEKA Bio Hülsenfrüchte,Keine Marke,"€ 0,79",,"1 kg = 2,98","400 g Dose (Abtropfgewicht 240/265 g), (1 kg = 2,98 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/deka-bio-h-lsenfr-chte.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_huelsenfruechte,tag_whole_food",,,ref_000061,obs_0000026415|obs_0000018947|obs_0000000617|obs_0000009600|obs_0000010051|obs_0000002604|obs_0000003418|obs_0000008133,
Passata,EDEKA Bio,"€ 0,99",,"1 kg = 1,43","Tomaten aus Italien, 690 g Flasche, (1 kg = 1,43 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/edeka-bio-passata.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000062,obs_0000002152|obs_0000002775|obs_0000001853,
Schwartau Konfitüre Extra Samt Weniger Zucker Zero oder Gelee,Keine Marke,"€ 1,99",,"pro Einheit = 1,99",verschiedene Sorten,Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/schwartau-konfit-re-extra-samt-weniger-zucker-zero-oder-gelee.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000063,obs_0000007023|obs_0000006139|obs_0000032650|obs_0000028637|obs_0000028522|obs_0000025804|obs_0000027734|obs_0000026854|obs_0000015010|obs_0000010943|obs_0000019785,obs_0000007023|obs_0000006139
Kölln Blütenzarte flocken oder Kernige,Keine Marke,"€ 1,19",,"1 kg = 2,38","500 g Packung, (1 kg = 2,38 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/k-lln-bl-tenzarte-flocken-oder-kernige.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000064,obs_0000007021|obs_0000005563,obs_0000007021|obs_0000005563
Mondamin Soßenbinder oder Mehlschwitze,Keine Marke,"€ 1,29",,"1 kg = 5,16","verschiedene Sorten, 250 g Packung, (1 kg = 5,16 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/mondamin-so-enbinder-oder-mehlschwitze.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000065,obs_0000005560|obs_0000015013|obs_0000015696|obs_0000013897|obs_0000029301|obs_0000028735|obs_0000034893,obs_0000015013|obs_0000015696|obs_0000005560|obs_0000013897
Collezione Al Bronzo oder Protein Pasta,Barilla,"€ 1,79",,"pro Einheit = 1,79",verschiedene Ausformungen,Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/barilla-collezione-al-bronzo-oder-protein-pasta.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,sub_nudeln,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000066,obs_0000013138|obs_0000015436|obs_0000029308|obs_0000032415|obs_0000032236|obs_0000030713|obs_0000005176|obs_0000014389|obs_0000034219|obs_0000002845|obs_0000002962|obs_0000010325|obs_0000018196|obs_0000019845|obs_0000025518|obs_0000016866|obs_0000020003|obs_0000028733|obs_0000035104|obs_0000022097|obs_0000002663|obs_0000034419|obs_0000017082|obs_0000021187|obs_0000034026|obs_0000026899|obs_0000016662|obs_0000018708|obs_0000011092|obs_0000014165|obs_0000028496|obs_0000019293|obs_0000020368|obs_0000028607|obs_0000018893|obs_0000017359,
Ketchup oder Mayonnaise,Heinz,"€ 1,79",,"pro Einheit = 1,79",verschiedene Sorten,Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/heinz-ketchup-oder-mayonnaise.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000067,obs_0000029039|obs_0000032050|obs_0000032296|obs_0000011067|obs_0000013772|obs_0000001763|obs_0000002118|obs_0000010674|obs_0000015657|obs_0000015844,
Hengstenberg Gurken,Keine Marke,"€ 1,99",,"1 kg = 5,53","verschiedene Sorten, 670 g Glas (Abtropfgewicht 360 g), (1 kg = 5,53 €)",Nein,Gültig vom 06.04.2026 bis zum 11.04.2026.,2026-04-06,2026-04-11,../images/edeka/hengstenberg-gurken.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000068,obs_0000007373|obs_0000028052|obs_0000026810|obs_0000017251,obs_0000007373
