Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,source_market,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Reiniger,Frosch,"€ 1,79",,"1 l = 3,58","versch. Sorten, je 500-ml-Fl.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_240.jpg,cat_drogerie,bamberg,,ref_000136,obs_0000031762|obs_0000013848|obs_0000025004|obs_0000013362|obs_0000019901|obs_0000026432|obs_0000017601|obs_0000027202|obs_0000028357|obs_0000023750|obs_0000010953|obs_0000003536|obs_0000015954|obs_0000024166|obs_0000012011|obs_0000018411|obs_0000014189|obs_0000033271|obs_0000027513|obs_0000033073|obs_0000034865|obs_0000033203|obs_0000032996|obs_0000015234|obs_0000015113|obs_0000032033|obs_0000033185|obs_0000013477|obs_0000016583|obs_0000015960|obs_0000027111|obs_0000008302|obs_0000027756|obs_0000001943|obs_0000002840|obs_0000029085|obs_0000029086|obs_0000032031|obs_0000006948|obs_0000005292|obs_0000033074|obs_0000006593|obs_0000002247|obs_0000007499|obs_0000033351|obs_0000034992|obs_0000007504|obs_0000030064|obs_0000031094|obs_0000009778,obs_0000031762|obs_0000013848|obs_0000025004|obs_0000033073|obs_0000013362|obs_0000034865|obs_0000019901|obs_0000026432|obs_0000017601|obs_0000027202|obs_0000028357|obs_0000023750|obs_0000010953|obs_0000003536|obs_0000015954|obs_0000024166|obs_0000012011|obs_0000018411|obs_0000014189|obs_0000033271|obs_0000027513
WC Frisch Kraft Aktiv,Keine Marke,"€ 1,49",,"1 kg = 29,80","versch. Sorten, je 50-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_239.jpg,"cat_drogerie,diet_lactose_free,diet_vegetarian,tag_whole_food",bamberg,,ref_000137,obs_0000007928|obs_0000006056|obs_0000017598|obs_0000023308|obs_0000024718|obs_0000026031|obs_0000032802|obs_0000000452|obs_0000033437|obs_0000000812|obs_0000004186|obs_0000004613|obs_0000005040|obs_0000008795|obs_0000010769|obs_0000011605|obs_0000014287|obs_0000015106|obs_0000015308|obs_0000015959,
Schwarztee Earl Grey,Meßmer,"€ 1,59",,"1 kg = 36,34","je 43,75-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_147.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",bamberg,,ref_000138,obs_0000032656|obs_0000029034|obs_0000031994,
Ibis Brioche Sandwich-Brötchen,Keine Marke,"€ 1,59",,"1 kg = 5,89","vorgeschnitten, je 270-g-Btl.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_146.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",bamberg,,ref_000139,obs_0000012342|obs_0000014517|obs_0000016389|obs_0000017155|obs_0000031017,
Reiterbeutel,REWE Beste Wahl,"€ 1,19",,"1 kg = 23,80","versch. Sorten, je 50-g-Btl.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_198.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",bamberg,,ref_000140,obs_0000026763,
Cupper Tee,Keine Marke,"€ 1,99",,"1 kg = 66,33","versch. Sorten, je 30-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_144.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",bamberg,,ref_000141,obs_0000029718|obs_0000008687|obs_0000014277|obs_0000016641|obs_0000018054|obs_0000018960|obs_0000020428|obs_0000021247|obs_0000022129|obs_0000023245|obs_0000023661|obs_0000025412|obs_0000026894|obs_0000028312,obs_0000029718
Schweinebauchscheiben,Keine Marke,"€ 0,88",,"pro Einheit = 0,88","ohne Knochen, in versch. Marinaden, je 100-g-",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_052.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_ultra_processed,tag_whole_food",bamberg,,ref_000142,obs_0000013041|obs_0000014203,obs_0000013041|obs_0000014203
Schweine-Filet,Keine Marke,"€ 0,99",,"pro Einheit = 0,99",je 100-g-,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_051.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,sub_schwein,tag_high_protein,tag_proteinreich,tag_whole_food",bamberg,BLS-U611100,ref_000143,obs_0000027815|obs_0000028386|obs_0000029865|obs_0000029910|obs_0000029960|obs_0000030434|obs_0000030622|obs_0000031221|obs_0000031236|obs_0000031227,obs_0000007631|obs_0000026057|obs_0000027670|obs_0000027815|obs_0000028386|obs_0000028417|obs_0000028555|obs_0000028675|obs_0000029865|obs_0000029910|obs_0000029960|obs_0000030434|obs_0000030622|obs_0000031221|obs_0000031236
Houdek Kabanos oder Knabber-Kabanos,Keine Marke,"€ 1,49",,"pro Einheit = 1,49",je 100-g-,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_050.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",bamberg,,ref_000144,obs_0000006873|obs_0000029807|obs_0000030519|obs_0000030911|obs_0000031478|obs_0000032560|obs_0000000616|obs_0000006189|obs_0000011011|obs_0000012778|obs_0000016109,
Ostermeier GQB Strohschwein Bauernsalami,Keine Marke,"€ 1,89",,"pro Einheit = 1,89",je 100-g-,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_049.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",bamberg,,ref_000145,obs_0000029544|obs_0000029117|obs_0000030095|obs_0000031121|obs_0000031549|obs_0000030432|obs_0000006335,obs_0000029544
Schiller GQB Strohschwein Backleberkäse,Keine Marke,"€ 0,99",,"pro Einheit = 0,99","versch. Sorten, je 100-g-",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_048.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",bamberg,,ref_000146,obs_0000029187|obs_0000029556|obs_0000029558|obs_0000029792|obs_0000029808|obs_0000029870|obs_0000030093|obs_0000030543|obs_0000030833|obs_0000031107|obs_0000031108|obs_0000031192|obs_0000031468|obs_0000031547|obs_0000032597|obs_0000029119|obs_0000030199|obs_0000032571|obs_0000028317,
Hackfleisch,Keine Marke,"€ 1,22",,"pro Einheit = 1,22","gemischt, vom Rind und Schwein, je 100-g-",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_047.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_hackfleisch,sub_rind,sub_schwein,tag_proteinreich,tag_whole_food",bamberg,BLS-U020100,ref_000147,obs_0000030444|obs_0000000646|obs_0000000826|obs_0000001083|obs_0000006355|obs_0000006874|obs_0000007077|obs_0000009248|obs_0000028033|obs_0000028809|obs_0000029783|obs_0000029892|obs_0000029904|obs_0000029964|obs_0000030174|obs_0000030269|obs_0000030894|obs_0000030922|obs_0000030962|obs_0000031538|obs_0000031541|obs_0000031582|obs_0000032583|obs_0000029288|obs_0000029603|obs_0000030630|obs_0000031638|obs_0000000054|obs_0000000886|obs_0000033883|obs_0000034536|obs_0000002149|obs_0000002216|obs_0000002403|obs_0000002648|obs_0000002681|obs_0000002767|obs_0000002849|obs_0000003415|obs_0000003580|obs_0000005620|obs_0000005797|obs_0000008380|obs_0000008856|obs_0000009222|obs_0000009575|obs_0000009702|obs_0000011430|obs_0000012282|obs_0000014463,obs_0000000646|obs_0000000826|obs_0000001083|obs_0000030444
Maishähnchenbrustfilet,Keine Marke,"€ 1,59",,"pro Einheit = 1,59",je 100-g-,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_053.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food",bamberg,NUTR-0002,ref_000148,,obs_0000028783|obs_0000029652
Helle Tafeltrauben,Keine Marke,"€ 1,49",,"1 kg = 2,98","Sorte: siehe Etikett, Kl. I, je 500-g-Schale",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_046.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",bamberg,,ref_000149,obs_0000029495|obs_0000030129|obs_0000030563|obs_0000030859|obs_0000032321|obs_0000029493|obs_0000008527|obs_0000008710|obs_0000008765|obs_0000010211|obs_0000010312|obs_0000014088|obs_0000028335|obs_0000028835|obs_0000031873|obs_0000008792|obs_0000009624|obs_0000028721,obs_0000029493|obs_0000029495|obs_0000030129|obs_0000030563|obs_0000030859|obs_0000032321
Gelbfleischige Nektarinen,Keine Marke,"€ 3,49",,"pro Einheit = 3,49","Kl. I, je 1-kg-",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_044.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",bamberg,,ref_000150,obs_0000031228|obs_0000009436|obs_0000009901,obs_0000031150|obs_0000031228
Gelbe Bio Speisezwiebeln,Keine Marke,"€ 1,11",,"1 kg = 1,48","Kl. II, je 750-g-Netz",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_043.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",bamberg,,ref_000151,obs_0000029479|obs_0000028321|obs_0000031417|obs_0000032506|obs_0000031134|obs_0000028446|obs_0000031727,obs_0000028321|obs_0000029479|obs_0000031134|obs_0000031417|obs_0000032506
Bio Zitrone,Keine Marke,"€ 0,69",,"pro Einheit = 0,69","Sorte: siehe Etikett, Kl. I, je 1-St.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_042.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",bamberg,BLS-F601100,ref_000152,obs_0000029941|obs_0000030917|obs_0000029580|obs_0000031579|obs_0000032505|obs_0000033932|obs_0000034741|obs_0000011971,obs_0000033715|obs_0000008643|obs_0000018940|obs_0000028790|obs_0000029124|obs_0000029580|obs_0000029581|obs_0000029941|obs_0000030824|obs_0000030917|obs_0000031579|obs_0000032505
Heidelbeeren,Keine Marke,"€ 3,33",,"1 kg = 16,65","Kl. I, je 200-g-Schale",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_041.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",bamberg,BLS-F304100,ref_000153,obs_0000000051|obs_0000002819|obs_0000003000|obs_0000003088|obs_0000007729|obs_0000016699|obs_0000019143|obs_0000025384|obs_0000026376|obs_0000026698|obs_0000027502|obs_0000027788|obs_0000028260|obs_0000029138|obs_0000030262|obs_0000030560|obs_0000031149|obs_0000032326|obs_0000032523|obs_0000000695|obs_0000000880|obs_0000033682|obs_0000033918|obs_0000034122|obs_0000001513|obs_0000034918|obs_0000025769|obs_0000006409|obs_0000022353|obs_0000030138|obs_0000030472|obs_0000030919|obs_0000006958|obs_0000007128|obs_0000007143|obs_0000034319|obs_0000005120|obs_0000005509|obs_0000005525|obs_0000005692|obs_0000005713|obs_0000005894,obs_0000000051|obs_0000000695|obs_0000000880|obs_0000033682|obs_0000033918|obs_0000034122|obs_0000001513|obs_0000034918|obs_0000002819|obs_0000003000|obs_0000003088|obs_0000007729|obs_0000016699|obs_0000019143|obs_0000022353|obs_0000025384|obs_0000025769|obs_0000026376|obs_0000026698|obs_0000027502|obs_0000027788|obs_0000028260|obs_0000029138|obs_0000030138|obs_0000030262|obs_0000030472|obs_0000030560|obs_0000030919|obs_0000031149|obs_0000032326|obs_0000032523
Avocado,Keine Marke,"€ 0,99",,"pro Einheit = 0,99","»Hass«, Ursprung: siehe Etikett, Kl. I, je 1-St.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_040.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",bamberg,BLS-F502100,ref_000154,obs_0000000058|obs_0000008728|obs_0000017166|obs_0000018748|obs_0000020117|obs_0000020936|obs_0000029123|obs_0000029201|obs_0000030562|obs_0000000694|obs_0000001305|obs_0000034105|obs_0000034516|obs_0000014073|obs_0000027541|obs_0000027854|obs_0000007317|obs_0000030124|obs_0000030212|obs_0000030257|obs_0000030466|obs_0000030826|obs_0000030959|obs_0000031260|obs_0000032517|obs_0000033717|obs_0000034744|obs_0000006430|obs_0000024863|obs_0000025778|obs_0000028796|obs_0000006605|obs_0000011409|obs_0000011817|obs_0000012255|obs_0000012744|obs_0000013139|obs_0000006785|obs_0000007527|obs_0000030016|obs_0000006418|obs_0000015526|obs_0000028218|obs_0000028463|obs_0000014440|obs_0000028383|obs_0000000895,obs_0000000058|obs_0000000694|obs_0000001305|obs_0000034105|obs_0000034516|obs_0000008728|obs_0000014073|obs_0000017166|obs_0000018748|obs_0000020117|obs_0000020936|obs_0000027541|obs_0000027854|obs_0000029123|obs_0000029201|obs_0000030124|obs_0000030212|obs_0000030257|obs_0000030466|obs_0000030562|obs_0000030959|obs_0000032517
Erdbeeren,Keine Marke,"€ 5,55",,"1 kg = 6,17","Kl. I, je 900-g-Kiste",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_039.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",bamberg,BLS-F301100,ref_000155,obs_0000027419|obs_0000029494|obs_0000030564|obs_0000030617|obs_0000030915|obs_0000031261|obs_0000031462|obs_0000031576|obs_0000032512|obs_0000000875|obs_0000006265|obs_0000006408|obs_0000022919|obs_0000024529|obs_0000012233|obs_0000013901|obs_0000011389|obs_0000013414|obs_0000013418|obs_0000015717|obs_0000030989|obs_0000033793|obs_0000034400|obs_0000030428|obs_0000005687|obs_0000006083|obs_0000006092,obs_0000000875|obs_0000006265|obs_0000006408|obs_0000012358|obs_0000022919|obs_0000024529|obs_0000027419|obs_0000029494|obs_0000030564|obs_0000030617|obs_0000030915|obs_0000031261|obs_0000031462|obs_0000031576|obs_0000032512
Passionsfrucht,Keine Marke,"€ 2,00",,"pro Einheit = 2,00","Ursprung: siehe Etikett, je 1-St.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_045.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",bamberg,BLS-F508100,ref_000156,obs_0000008964|obs_0000013976|obs_0000027420|obs_0000028512|obs_0000028626|obs_0000030613|obs_0000033714|obs_0000003114|obs_0000013440|obs_0000006963|obs_0000006968|obs_0000011388,obs_0000033714|obs_0000003114|obs_0000008964|obs_0000013976|obs_0000027420|obs_0000028512|obs_0000028626|obs_0000030613
Orangen,Keine Marke,"€ 2,29",,"1 kg = 1,15","Sorte: siehe Etikett, Kl. I, je 2-kg-Netz",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_038.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",bamberg,BLS-F603100,ref_000157,obs_0000008755|obs_0000008977|obs_0000009316|obs_0000009787|obs_0000010164|obs_0000014361|obs_0000016457|obs_0000017005|obs_0000019119|obs_0000021906|obs_0000024992|obs_0000026554|obs_0000027355|obs_0000027858|obs_0000028048|obs_0000028056|obs_0000029131|obs_0000029277|obs_0000029592|obs_0000029823|obs_0000030565|obs_0000030827|obs_0000031118|obs_0000031473|obs_0000032059|obs_0000032323|obs_0000034743|obs_0000024463|obs_0000025768|obs_0000010976|obs_0000012742|obs_0000013417|obs_0000014877|obs_0000015310|obs_0000015711|obs_0000026166|obs_0000029591|obs_0000029943|obs_0000030120|obs_0000031152|obs_0000007526|obs_0000010521|obs_0000012208|obs_0000031952|obs_0000033716|obs_0000033854|obs_0000033934|obs_0000034020|obs_0000001301|obs_0000034315,obs_0000034743|obs_0000008755|obs_0000008977|obs_0000009316|obs_0000009787|obs_0000010164|obs_0000014361|obs_0000016457|obs_0000017005|obs_0000019119|obs_0000021906|obs_0000024463|obs_0000024992|obs_0000025768|obs_0000026166|obs_0000026554|obs_0000027355|obs_0000027858|obs_0000028048|obs_0000028056|obs_0000029131|obs_0000029277|obs_0000029591|obs_0000029592|obs_0000029595|obs_0000029820|obs_0000029823|obs_0000029943|obs_0000030120|obs_0000030442|obs_0000030565|obs_0000030827|obs_0000031118|obs_0000031152|obs_0000031473|obs_0000032059|obs_0000032323
Duroc Schweinebraten,Keine Marke,"€ 1,99",,"pro Einheit = 1,99","aus dem Nacken, je 100-g-",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_054.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_schwein,tag_whole_food",bamberg,,ref_000158,obs_0000008953|obs_0000011777|obs_0000018217,obs_0000028701
Schweinenackensteaks,Keine Marke,"€ 0,99",,"pro Einheit = 0,99","versch. mariniert, je 100-g-",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_056.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_whole_food",bamberg,,ref_000159,obs_0000018446|obs_0000018458|obs_0000022262,obs_0000007445|obs_0000018446|obs_0000018458|obs_0000022262|obs_0000029921|obs_0000030101|obs_0000032401
Milkana Frischeschale Sahne,Keine Marke,"€ 1,99",,"1 kg = 10,47","Schmelzkäse, je 190-g-Schale",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_070.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed,tag_whole_food",bamberg,,ref_000160,obs_0000030117|obs_0000031748,
Buko Frischkäse,Arla,"€ 0,99",,"1 kg = 4,95","versch. Sorten, je 200-g-Becher",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_069.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",bamberg,,ref_000161,obs_0000002064|obs_0000019510|obs_0000002429|obs_0000022984|obs_0000000998|obs_0000029798|obs_0000032541|obs_0000000519|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000024407|obs_0000009596|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000023986|obs_0000020962|obs_0000017894|obs_0000005716|obs_0000006799,obs_0000002064|obs_0000019510|obs_0000002429|obs_0000022984|obs_0000000998
Almette Frischkäse,Keine Marke,"€ 1,11",,"1 kg = 7,40","versch. Sorten, je 150-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_068.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed,tag_whole_food",bamberg,,ref_000162,obs_0000000519|obs_0000002951|obs_0000003481|obs_0000009596|obs_0000010048|obs_0000016946|obs_0000017482|obs_0000017513|obs_0000017894|obs_0000018043|obs_0000018636|obs_0000018668|obs_0000019362|obs_0000019721|obs_0000020143|obs_0000020962|obs_0000022149|obs_0000022250|obs_0000022312|obs_0000022604|obs_0000023986|obs_0000024407|obs_0000024882|obs_0000025259|obs_0000026675|obs_0000027893|obs_0000028302,
Rougette Ofenkäse fein-würzig,Keine Marke,"€ 3,99",,"1 kg = 12,47","Weichkäse, 60% Fett i.Tr., je 320-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_067.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte",bamberg,,ref_000163,obs_0000029098|obs_0000029795|obs_0000030802|obs_0000032086|obs_0000032538|obs_0000016206|obs_0000019767|obs_0000028781|obs_0000006974|obs_0000005717|obs_0000034181|obs_0000003012|obs_0000010167|obs_0000011472|obs_0000014853|obs_0000015708|obs_0000018904|obs_0000023649|obs_0000027738|obs_0000028959,obs_0000029098|obs_0000029795|obs_0000030802|obs_0000032086|obs_0000032538
Joghurt,Landliebe,"€ 1,11",,"1 kg = 2,22","versch. Sorten, je 500-g-Glas, zzgl. 0,15 € Pfand",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_066.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",bamberg,BLS-X3A9010,ref_000164,obs_0000026710|obs_0000028966|obs_0000015673|obs_0000021506|obs_0000021508|obs_0000025171|obs_0000020687|obs_0000020689|obs_0000025811|obs_0000017127|obs_0000023284|obs_0000008703|obs_0000034580|obs_0000025392|obs_0000019794|obs_0000033696|obs_0000009663|obs_0000009180|obs_0000023030|obs_0000027682|obs_0000002722|obs_0000006440|obs_0000016386|obs_0000031756|obs_0000020500|obs_0000004133|obs_0000018991|obs_0000004657|obs_0000019507|obs_0000020030|obs_0000007763|obs_0000027740|obs_0000002653|obs_0000005728|obs_0000029797|obs_0000025213|obs_0000003199|obs_0000004230|obs_0000017054|obs_0000000671|obs_0000004783|obs_0000021174|obs_0000011458|obs_0000003781|obs_0000003287|obs_0000031971|obs_0000017128|obs_0000001772|obs_0000004356|obs_0000001804,obs_0000021506|obs_0000021508|obs_0000025171|obs_0000026710|obs_0000005728|obs_0000020687|obs_0000020689|obs_0000025811|obs_0000017127|obs_0000023284|obs_0000008703|obs_0000034580|obs_0000028966|obs_0000025392|obs_0000015673|obs_0000019794|obs_0000033696|obs_0000009663|obs_0000009180|obs_0000023030
Bergader Bergbauern Käse mild-nussig,Keine Marke,"€ 1,69",,"1 kg = 11,27","Schnittkäse, 48% Fett i.Tr., je 150-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_065.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",bamberg,,ref_000165,obs_0000029453|obs_0000030813|obs_0000032191|obs_0000001530|obs_0000028542|obs_0000028659|obs_0000031444|obs_0000024913|obs_0000009173|obs_0000009655|obs_0000010376|obs_0000019500|obs_0000026022|obs_0000027519|obs_0000028722,obs_0000029453|obs_0000030813|obs_0000032191
Kalbsfilet,Keine Marke,"€ 4,44",,"pro Einheit = 4,44",je 100-g-,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_055.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,tag_high_protein,tag_proteinreich,tag_whole_food",bamberg,BLS-U333100,ref_000166,,obs_0000028327
