Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Heidelbeeren,Heidelbeeren,"€ 1,49",,"1 kg = 11,92",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_068.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F304100,ref_000063,obs_0000033682|obs_0000000695|obs_0000034122|obs_0000000880|obs_0000033918|obs_0000002819|obs_0000026376|obs_0000032523|obs_0000027788|obs_0000003088|obs_0000025384|obs_0000025769|obs_0000031149|obs_0000007729|obs_0000000051|obs_0000030262|obs_0000003000|obs_0000016699|obs_0000032326|obs_0000019143|obs_0000026698|obs_0000029138|obs_0000030560|obs_0000028260|obs_0000001513|obs_0000027502|obs_0000034918|obs_0000006409|obs_0000030472|obs_0000034319|obs_0000030138|obs_0000030919|obs_0000022353|obs_0000005509|obs_0000005525|obs_0000005120|obs_0000006958|obs_0000005692|obs_0000007128|obs_0000007143|obs_0000005713|obs_0000005894,obs_0000002819|obs_0000026376|obs_0000032523|obs_0000027788|obs_0000003088|obs_0000033682|obs_0000025384|obs_0000025769|obs_0000031149|obs_0000007729|obs_0000000051|obs_0000030262|obs_0000000695|obs_0000003000|obs_0000016699|obs_0000032326|obs_0000019143|obs_0000026698|obs_0000034122|obs_0000029138|obs_0000030560|obs_0000028260|obs_0000001513|obs_0000027502|obs_0000000880|obs_0000033918|obs_0000034918
Bio-Lammbratwurst mit Rindfleisch,tegut,"€ 6,99",,"pro Einheit = 7,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_069.jpg,"cat_fleisch_wurst,sub_hackfleisch,sub_rind,sub_wurst,tag_proteinreich,tag_ultra_processed",,,ref_000064,,
LandPrimus Rinderbraten,tegut,"€ 1,99",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_070.jpg,"cat_fleisch_wurst,sub_rind,tag_ultra_processed,tag_whole_food",,,ref_000065,obs_0000034539|obs_0000034746|obs_0000033937|obs_0000009477|obs_0000028501|obs_0000009570|obs_0000009138|obs_0000028615,obs_0000034539|obs_0000034132|obs_0000034746
Schweinerücken am Stück,tegut LandPrimus,"€ 1,29",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_071.jpg,"cat_fleisch_wurst,diet_gluten_free,sub_schwein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,BLS-U605000,ref_000066,obs_0000009366|obs_0000013063|obs_0000034926|obs_0000034128|obs_0000021641|obs_0000001945|obs_0000014910|obs_0000011840|obs_0000024642|obs_0000023629|obs_0000025165|obs_0000010579|obs_0000012758|obs_0000020822|obs_0000013402|obs_0000001637|obs_0000001638|obs_0000015345|obs_0000001010|obs_0000008724|obs_0000034325|obs_0000009044|obs_0000013404|obs_0000015341|obs_0000010991|obs_0000015740,obs_0000009366
Bio-Pollo-Fino,Bio-Pollo-Fino,"€ 1,99",,"pro Einheit = 2,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_072.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000067,obs_0000034327|obs_0000006348|obs_0000006700|obs_0000007441,obs_0000034327
Barbarie Entenbrust,Barbarie Entenbrust,"€ 2,49",,"pro Einheit = 2,79",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_073.jpg,"cat_fleisch_wurst,diet_lactose_free,sub_gefluegel,tag_whole_food",,,ref_000068,,
Bio-Rindfleischburger,tegut,"€ 6,99",,"pro Einheit = 7,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_074.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_rind,tag_proteinreich,tag_whole_food",,,ref_000069,obs_0000034125,obs_0000034125
Schweinefilet,Schweinefilet,"€ 0,89",,"pro Einheit = 0,89",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_075.jpg,"cat_fleisch_wurst,sub_schwein,tag_high_protein,tag_proteinreich",,BLS-U622100,ref_000070,obs_0000034085|obs_0000034542|obs_0000028417|obs_0000000002|obs_0000028675|obs_0000021627|obs_0000028555|obs_0000027670|obs_0000016537|obs_0000004898|obs_0000020515|obs_0000001195|obs_0000014905|obs_0000013883|obs_0000020808|obs_0000009417|obs_0000026057|obs_0000004044|obs_0000007631|obs_0000021967|obs_0000009937|obs_0000016340|obs_0000002901|obs_0000021334|obs_0000017752|obs_0000010461|obs_0000003040|obs_0000019043|obs_0000009573|obs_0000025707|obs_0000002156|obs_0000001519|obs_0000034902|obs_0000008821|obs_0000008054|obs_0000004471|obs_0000000507|obs_0000003708|obs_0000015741|obs_0000031106|obs_0000034932|obs_0000024474|obs_0000019356|obs_0000033722|obs_0000024049|obs_0000022952|obs_0000014904|obs_0000011840|obs_0000010579|obs_0000012758,obs_0000028417|obs_0000000002|obs_0000028675|obs_0000021627|obs_0000028555|obs_0000027670|obs_0000016537|obs_0000004898|obs_0000020515|obs_0000034085|obs_0000001195|obs_0000014905|obs_0000013883|obs_0000020808|obs_0000009417|obs_0000026057|obs_0000004044|obs_0000007631|obs_0000021967|obs_0000009937|obs_0000016340|obs_0000002901|obs_0000021334|obs_0000017752|obs_0000010461|obs_0000003040|obs_0000019043|obs_0000009573|obs_0000025707|obs_0000002156|obs_0000034542|obs_0000001519|obs_0000034902|obs_0000008821|obs_0000008054|obs_0000004471|obs_0000000507|obs_0000003708|obs_0000015741
Spanferkel Rack,Spanferkel Rack,"€ 2,49",,"pro Einheit = 3,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_076.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_schwein,tag_proteinreich,tag_whole_food",,,ref_000071,obs_0000034136,obs_0000034136
Bio-Rinderroulade,Bio-Rinderroulade,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_077.jpg,"cat_fleisch_wurst,sub_rind,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000072,obs_0000034130|obs_0000034928|obs_0000033724|obs_0000034279|obs_0000034701|obs_0000035110|obs_0000005245,obs_0000034130|obs_0000034928
LandPrimus Maigriller,tegut,"€ 1,29",,"pro Einheit = 1,29",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_078.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_rind,sub_wurst,tag_ultra_processed",,,ref_000073,obs_0000033939|obs_0000034747,
Französisches Maishähnchen,Französisches Maishähnchen,"€ 1,29",,"pro Einheit = 1,69",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_079.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_high_protein,tag_proteinreich",,,ref_000074,obs_0000034331|obs_0000028791,obs_0000034331
Schweinerückensteak,LandPrimus,"€ 1,29",,"pro Einheit = 1,89",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_080.jpg,"cat_fleisch_wurst,sub_schwein",,BLS-U605000,ref_000075,,obs_0000034325
Kalbsschnitzel,Kalbsschnitzel,"€ 2,49",,"pro Einheit = 2,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_081.jpg,"cat_fleisch_wurst,sub_rind,sub_schwein",,BLS-U342100,ref_000076,obs_0000034538|obs_0000034134|obs_0000014247|obs_0000008583|obs_0000010612|obs_0000012789|obs_0000014934|obs_0000027092,obs_0000014247|obs_0000008583|obs_0000034538|obs_0000010612|obs_0000012789|obs_0000014934|obs_0000027092|obs_0000034134
Riesengarnelen,Riesengarnelen,"€ 2,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_082.jpg,cat_fisch_meeresfruechte,,,ref_000077,obs_0000034138|obs_0000002733|obs_0000003374|obs_0000002517|obs_0000006678|obs_0000005591|obs_0000006328|obs_0000031899|obs_0000031682,obs_0000002733|obs_0000003374|obs_0000002517|obs_0000006678|obs_0000005591|obs_0000006328|obs_0000034138|obs_0000031899
Lachs-Stremelchen,Lachs-Stremelchen,"€ 3,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_083.jpg,"cat_fisch_meeresfruechte,tag_ultra_processed",,,ref_000078,obs_0000034939|obs_0000033739,
Seeteufelfilet,Seeteufelfilet,"€ 4,99",,"pro Einheit = 6,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_084.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,tag_proteinreich",,BLS-T070100,ref_000079,,
Bio-Garnele,Meine Lieblinge,"€ 2,99",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_085.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,tag_high_protein,tag_proteinreich",,,ref_000080,obs_0000034336,obs_0000034336
Heilbutt geräuchert,Heilbutt geräuchert,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_086.jpg,"cat_fisch_meeresfruechte,diet_vegetarian,sub_milchprodukte",,,ref_000081,obs_0000028359|obs_0000005404|obs_0000006677,
Feinkost-Creme,Ergüllü,"€ 2,22",,"1 kg = 11,10",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_087.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegan,diet_vegetarian,sub_milchprodukte,sub_sahne_creme",,,ref_000082,obs_0000033360|obs_0000013141,
Bio-Dorade,Bio-Dorade,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_088.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-F603100,ref_000083,obs_0000005405|obs_0000006853,
Bio-Lachs,Meine Lieblinge,"€ 3,99",,"1 kg = 49,88",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_089.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,diet_vegetarian,tag_high_protein,tag_proteinreich",,,ref_000084,obs_0000033739|obs_0000034939|obs_0000030122|obs_0000030170,obs_0000033739|obs_0000034939|obs_0000029461|obs_0000032299
Saiblingsfilet,Saiblingsfilet,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_090.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,tag_high_protein,tag_proteinreich",,,ref_000085,obs_0000034143,obs_0000034143
Laugenbrötchen,Ditsch,"€ 2,49",,"1 kg = 8,30",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_091.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,BLS-B521000,ref_000086,obs_0000022491|obs_0000018253,obs_0000022491|obs_0000018253
Korn Saaten,tegut,"€ 1,29",,"1 kg = 2,58",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_092.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000087,,
Steinofen Olivenstick,Steinofen Olivenstick,"€ 1,29",,"pro Einheit = 1,69",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_093.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000088,obs_0000034345,obs_0000034345
Bio-Osterbrot,Herzberger,"€ 2,49",,"1 kg = 8,30",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_094.jpg,"cat_grundnahrung,diet_vegetarian",,,ref_000089,,
Osterlamm,Kuchenmeister,"€ 2,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_095.jpg,"cat_non_food,tag_ultra_processed",,,ref_000090,,
Bio-Kornspitz,Herzberger,"€ 2,49",,"1 kg = 11,86",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_096.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian",,,ref_000091,obs_0000034559,obs_0000034559
Weizenbrötchen,Weizenbrötchen,"€ 1,50",,"1 kg = 2,31",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_097.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,BLS-B511000,ref_000092,obs_0000034146|obs_0000033956|obs_0000034350|obs_0000034771|obs_0000033748|obs_0000034558|obs_0000019915|obs_0000006062|obs_0000006063|obs_0000034943|obs_0000027409|obs_0000028000|obs_0000031710|obs_0000014552|obs_0000002587|obs_0000003165|obs_0000032634,obs_0000034146|obs_0000033956|obs_0000019915|obs_0000006062|obs_0000006063|obs_0000034350|obs_0000034771|obs_0000033748|obs_0000034943|obs_0000034558
Bio-Hausbrot mit Emmer,Herzberger,"€ 3,79",,"1 kg = 9,48",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_098.jpg,"cat_grundnahrung,diet_vegetarian",,,ref_000093,,
Prosciutto di LandPrimus,LandPrimus,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_099.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_high_protein,tag_ultra_processed",,,ref_000094,obs_0000034569|obs_0000033752|obs_0000028274|obs_0000010384|obs_0000028839|obs_0000018819|obs_0000017379,obs_0000034569|obs_0000033752
Pastrami,Pastrami,"€ 1,99",,"pro Einheit = 2,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_100.jpg,"cat_grundnahrung,diet_vegetarian,sub_nudeln",,,ref_000095,obs_0000023595|obs_0000022060|obs_0000018554|obs_0000002559|obs_0000002047,obs_0000023595|obs_0000022060|obs_0000018554
Bio-Wiener-Würstchen,Bio-Wiener-Würstchen,"€ 1,29",,"pro Einheit = 1,29",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_101.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_wurst,tag_ultra_processed",,BLS-W211400,ref_000096,obs_0000020449|obs_0000029297|obs_0000021268|obs_0000021884|obs_0000032077|obs_0000034174|obs_0000034811|obs_0000035106|obs_0000026784|obs_0000027189|obs_0000028076|obs_0000028276|obs_0000028948|obs_0000005789|obs_0000006186|obs_0000031274|obs_0000031737|obs_0000031889|obs_0000015758|obs_0000030125|obs_0000025857|obs_0000025858|obs_0000034981|obs_0000020658|obs_0000021477|obs_0000021769|obs_0000030483|obs_0000030926|obs_0000030949|obs_0000031934|obs_0000032355|obs_0000007858|obs_0000009369|obs_0000009557|obs_0000031788,
Bio-Rosmarinschinken,Bio-Rosmarinschinken,"€ 2,99",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_102.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,sub_schwein,sub_wurst,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000097,,obs_0000033966
Rinder-Kräuterroulade,Rinder-Kräuterroulade,"€ 3,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_103.jpg,"cat_fleisch_wurst,sub_rind,tag_proteinreich",,,ref_000098,,
Bio-Salami,Bio-Salami,"€ 2,99",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_104.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000099,obs_0000000274|obs_0000000892|obs_0000002087|obs_0000010600|obs_0000002574|obs_0000019376|obs_0000003381|obs_0000003529|obs_0000003913|obs_0000012289|obs_0000020648|obs_0000004340|obs_0000004767|obs_0000021467|obs_0000021766|obs_0000008158|obs_0000033968|obs_0000034098|obs_0000001490|obs_0000001686|obs_0000005975|obs_0000006872|obs_0000016602|obs_0000008425|obs_0000016755|obs_0000025355|obs_0000017184|obs_0000017375|obs_0000025934|obs_0000034176|obs_0000010234|obs_0000010316|obs_0000002285|obs_0000026898|obs_0000002611|obs_0000019030|obs_0000011010|obs_0000002957|obs_0000003239|obs_0000019666|obs_0000003307|obs_0000028273|obs_0000020407|obs_0000021226|obs_0000005781|obs_0000031198|obs_0000014932|obs_0000023205|obs_0000032073|obs_0000007987,obs_0000000274|obs_0000000892|obs_0000002087|obs_0000010600|obs_0000002574|obs_0000019376|obs_0000003381|obs_0000003529|obs_0000003913|obs_0000012289|obs_0000020648|obs_0000004340|obs_0000004767|obs_0000021467|obs_0000021766|obs_0000008158
Frischkäsecreme,Dahlhoff,"€ 1,49",,"pro Einheit = 1,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_105.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,BLS-D3A6000,ref_000100,obs_0000034161|obs_0000028313|obs_0000025013,obs_0000028313|obs_0000025013|obs_0000034161
Bio-Taleggio,Bio-Taleggio,"€ 2,49",,"pro Einheit = 3,29",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_106.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000101,,
würziger Weichkäse mit Blauschimmel,Saint Agur,"€ 1,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_107.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000102,obs_0000034162|obs_0000010262|obs_0000018456|obs_0000028718|obs_0000023007|obs_0000012800|obs_0000023373|obs_0000017509|obs_0000009341|obs_0000028005|obs_0000009810|obs_0000022418,
Kaltbach Le Gruy re AOP oder Trüffelkäse,Kaltbach Le Gruy re AOP oder Trüffelkäse,"€ 2,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_108.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000103,obs_0000015816|obs_0000032358|obs_0000014958|obs_0000011895|obs_0000005347|obs_0000024573,
Ziegenfrischkäse-Rolle,Bettine,"€ 1,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_110.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000104,obs_0000034573,obs_0000034573
Käserebellen Weißer Bio-Bärlauch-Rebell,Naturland,"€ 2,49",,"pro Einheit = 3,79",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_111.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian,sub_kaese,sub_milchprodukte",,,ref_000105,obs_0000034574,
Actimel,Danone,"€ 2,22",,"1 kg = 2,78",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_112.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000106,obs_0000012310|obs_0000033983|obs_0000027587|obs_0000010619|obs_0000021892|obs_0000026131|obs_0000006437|obs_0000021034|obs_0000016818|obs_0000023730|obs_0000031420|obs_0000009022|obs_0000019926|obs_0000024156|obs_0000031715|obs_0000022902|obs_0000020215|obs_0000018569|obs_0000009382|obs_0000015654|obs_0000024677|obs_0000011880|obs_0000009842|obs_0000017405|obs_0000006796|obs_0000007768|obs_0000030479|obs_0000005536|obs_0000006101,obs_0000012310|obs_0000033983|obs_0000027587|obs_0000007768|obs_0000010619
Cremfine,Rama,"€ 0,99",,"pro Einheit = 1,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_113.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,tag_ultra_processed",,,ref_000107,obs_0000024476|obs_0000025837|obs_0000024055|obs_0000034173|obs_0000034896,obs_0000025616|obs_0000008854|obs_0000024476|obs_0000016932|obs_0000023003|obs_0000017373|obs_0000028895|obs_0000010343|obs_0000025837|obs_0000024055|obs_0000034173
Schokoladen-Pudding,Zum Dorfkrug,"€ 1,99",,"pro Einheit = 2,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_115.jpg,"cat_knabbern_naschen,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,BLS-D400400,ref_000108,obs_0000026825|obs_0000017931|obs_0000026409|obs_0000034305|obs_0000013838|obs_0000012304|obs_0000015378|obs_0000017159|obs_0000010509|obs_0000016218|obs_0000001428,obs_0000026825
Momente Mousse,Dr Oetker,"€ 0,69",,"pro Einheit = 0,89",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_116.jpg,"cat_knabbern_naschen,sub_sahne_creme,tag_ultra_processed",,,ref_000109,obs_0000034905|obs_0000019981|obs_0000015380|obs_0000017492|obs_0000016658|obs_0000018773|obs_0000024444|obs_0000024017|obs_0000024558,
gekühlte Salatsauce,Zum Dorfkrug,"€ 1,79",,"pro Einheit = 2,29",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_117.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000110,,
Schrozberger Milchbauern Bio-Joghurt,demeter,"€ 1,99",,"pro Einheit = 2,79",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_118.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000111,obs_0000034100|obs_0000034604|obs_0000016386|obs_0000000488|obs_0000000671|obs_0000002441|obs_0000003781|obs_0000004230|obs_0000004657|obs_0000005084|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000025392|obs_0000033696|obs_0000009180|obs_0000025811|obs_0000009663|obs_0000034580|obs_0000026710|obs_0000019794|obs_0000020687|obs_0000020689|obs_0000028966|obs_0000021506|obs_0000021508|obs_0000023030|obs_0000023284|obs_0000015673,obs_0000034100
Frische Vollmilch,tegut,"€ 1,29",,"pro Einheit = 1,69",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_119.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,tag_whole_food",,,ref_000112,obs_0000014484|obs_0000027279|obs_0000017140|obs_0000011033|obs_0000017304|obs_0000023028|obs_0000031525|obs_0000001050|obs_0000031903|obs_0000015788,obs_0000014484|obs_0000027279|obs_0000017140|obs_0000011033|obs_0000017304
Mandel- oder Kokos-Drink,alpro,"€ 1,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000113,obs_0000026421|obs_0000001857|obs_0000002623|obs_0000002993|obs_0000003183,obs_0000012320|obs_0000014491
Bio-Weidemilch Schmand,Alnatura,"€ 1,19",,"pro Einheit = 1,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_121.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_whole_food",,,ref_000114,obs_0000034372|obs_0000034794|obs_0000001486|obs_0000001902|obs_0000034373|obs_0000001733|obs_0000009974|obs_0000001870|obs_0000034793|obs_0000002418|obs_0000011034|obs_0000003203|obs_0000004056|obs_0000004483|obs_0000004910|obs_0000014489|obs_0000031866,
Grüne Soße,Schwälbchen,"€ 1,99",,"pro Einheit = 2,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_122.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000115,obs_0000034714|obs_0000014562|obs_0000013031|obs_0000010356,
Veganer Bio-Block oder veganes Bio-Streichfett,Naturli,"€ 1,79",,"pro Einheit = 2,29",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_123.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,tag_ultra_processed",,,ref_000116,obs_0000034964|obs_0000034169|obs_0000013920|obs_0000028280|obs_0000014498|obs_0000023304|obs_0000010144|obs_0000017345,
Bio-Frischecreme,Weißenhorner,"€ 1,99",,"pro Einheit = 2,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_124.jpg,"cat_drogerie,diet_vegetarian",,,ref_000117,obs_0000034585,
Bio-Kochschinken,tegut,"€ 2,99",,"1 kg = 37,38",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_125.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000118,obs_0000034157|obs_0000001488|obs_0000034957|obs_0000020454|obs_0000021273|obs_0000021692|obs_0000002580|obs_0000002805,obs_0000034157|obs_0000001488|obs_0000034957
Bio-Süßrahmbutter,Bio-Süßrahmbutter,"€ 2,79",,"1 kg = 11,16",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_126.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_milchprodukte",,,ref_000119,obs_0000026089|obs_0000034372|obs_0000000083|obs_0000024918|obs_0000017313|obs_0000003525|obs_0000003695,obs_0000026089|obs_0000020744|obs_0000021563
Ziegenrolle,Der Grüne Altenburger,"€ 2,29",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/tegut/tegut_offer_127.jpg,"cat_molkerei_kaese,sub_kaese",,,ref_000120,obs_0000024012|obs_0000024437|obs_0000029901|obs_0000032350|obs_0000029811,obs_0000024012|obs_0000024437
Weimarer Thüringer Rostbratwurst,Weimarer Thüringer Rostbratwurst,"€ 3,99",,"1 kg = 7,98",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000121,obs_0000034076|obs_0000014109|obs_0000030624|obs_0000008488|obs_0000009263|obs_0000027860|obs_0000029275|obs_0000008189|obs_0000013376|obs_0000014464,obs_0000034076
