Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,source_market,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Schiller GQB Strohschwein Backleberkäse,Keine Marke,"€ 1,11",,"pro Einheit = 1,11","pro Einheit = 1,11",je 100-g-,Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/bamberg_offer_089.jpg,"cat_molkerei_kaese,sub_schwein,sub_wurst,tag_ultra_processed",bamberg,,,ref_000254,obs_0000029187|obs_0000031107|obs_0000031108|obs_0000030093|obs_0000028317|obs_0000029870|obs_0000031547|obs_0000030543|obs_0000032597|obs_0000031192|obs_0000029792|obs_0000031468|obs_0000029808|obs_0000030833|obs_0000029556|obs_0000029558|obs_0000032571|obs_0000029119|obs_0000030199,,,
Wildlachs,Meine Lieblinge,"€ 3,29",,"1 kg = 41,13","1 kg = 41,13",je 80-g-Pckg.,Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/bamberg_offer_094.jpg,"cat_molkerei_kaese,diet_lactose_free,tag_high_protein,tag_proteinreich",bamberg,,BLS-T417100,ref_000255,obs_0000034185|obs_0000035105|obs_0000034983|obs_0000015835|obs_0000034803|obs_0000032386|obs_0000031888|obs_0000031505|obs_0000032314|obs_0000028479|obs_0000022985|obs_0000029542|obs_0000024583|obs_0000007816|obs_0000005771|obs_0000006322|obs_0000006668|obs_0000031988|obs_0000032376,obs_0000034939|obs_0000032314|obs_0000033739|obs_0000029542,,
1688 Unser Mildes,Harry,"€ 1,59",,"1 kg = 3,18","1 kg = 3,18","geschnitten, je 500-g-Pckg.",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_119.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",immenstaad,,,ref_000256,obs_0000031327|obs_0000011362|obs_0000009387|obs_0000009848,obs_0000009387|obs_0000031327|obs_0000011362|obs_0000009848,,
Anheuser-Busch Bud,Keine Marke,"€ 5,99",,"1 l = 3,33","1 l = 3,33","je 6 x 0,3-l-Fl.-Sixpack, zzgl. 0,48 € Pfand",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_158.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",immenstaad,,,ref_000257,,,,
Bio Baby Spinat,Keine Marke,"€ 1,19",,"1 kg = 11,90","1 kg = 11,90","Kl. II, je 100-g-Pckg.",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_025.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,sub_tk_gemuese,tag_whole_food",immenstaad,,BLS-G211100,ref_000258,obs_0000034522|obs_0000030134|obs_0000033927|obs_0000034914|obs_0000031624|obs_0000015962|obs_0000025711|obs_0000026393|obs_0000018515|obs_0000020605|obs_0000021424|obs_0000022077|obs_0000022918,obs_0000034522|obs_0000030134,,
Salatgurke,Keine Marke,"€ 0,49",,"pro Einheit = 0,49","pro Einheit = 0,49","Kl. I, je 1-St.",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_028.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,sub_salate,tag_ultra_processed,tag_whole_food",immenstaad,,,ref_000259,obs_0000031142|obs_0000006407|obs_0000006429|obs_0000031262|obs_0000006268|obs_0000005891|obs_0000007144|obs_0000005876|obs_0000006068|obs_0000007126|obs_0000005502,obs_0000031142|obs_0000006407|obs_0000006429,,
Mini Cherry Rispentomaten,Keine Marke,"€ 2,22",,"1 kg = 11,10","1 kg = 11,10","»Süße Versuchung«, Kl. Extra, je 200-g-Schale",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_029.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",immenstaad,,,ref_000260,obs_0000030918|obs_0000029129|obs_0000029204|obs_0000031461|obs_0000030141|obs_0000030960|obs_0000029276|obs_0000029588|obs_0000029814|obs_0000006270|obs_0000006281|obs_0000006427|obs_0000006431|obs_0000029206|obs_0000031628|obs_0000030260|obs_0000030961|obs_0000031140|obs_0000029645|obs_0000032515|obs_0000030469|obs_0000030568|obs_0000030614|obs_0000012328|obs_0000008287|obs_0000006379|obs_0000027139|obs_0000027304|obs_0000010932|obs_0000027413|obs_0000031578|obs_0000000876|obs_0000029590|obs_0000017530|obs_0000027927|obs_0000026024|obs_0000026075|obs_0000026189|obs_0000013997|obs_0000018128|obs_0000016216,obs_0000026794|obs_0000030918|obs_0000030960|obs_0000029129|obs_0000029204|obs_0000029276|obs_0000031461|obs_0000029588|obs_0000029814|obs_0000030141|obs_0000026165,,
Avocado,Keine Marke,"€ 1,11",,"pro Einheit = 1,11","pro Einheit = 1,11","Ursprung: siehe Etikett, »Hass«, Kl. I, je 1-St.",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_030.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",immenstaad,,BLS-F502100,ref_000261,obs_0000017166|obs_0000029201|obs_0000020117|obs_0000027541|obs_0000008728|obs_0000001305|obs_0000000694|obs_0000034105|obs_0000000058|obs_0000018748|obs_0000029123|obs_0000020936|obs_0000027854|obs_0000034516|obs_0000030562|obs_0000014073|obs_0000030466|obs_0000030212|obs_0000032517|obs_0000007317|obs_0000031260|obs_0000006430|obs_0000024863|obs_0000030124|obs_0000030257|obs_0000025778|obs_0000033717|obs_0000034744|obs_0000030826|obs_0000030959|obs_0000028796|obs_0000006418|obs_0000015526|obs_0000028463|obs_0000028218|obs_0000011409|obs_0000011817|obs_0000012744|obs_0000006605|obs_0000013139|obs_0000012255|obs_0000028383|obs_0000014440|obs_0000006785|obs_0000030016|obs_0000007527|obs_0000000895,obs_0000017166|obs_0000029201|obs_0000020117|obs_0000027541|obs_0000008728|obs_0000001305|obs_0000000694|obs_0000034105|obs_0000000058|obs_0000018748|obs_0000029123|obs_0000020936|obs_0000027854|obs_0000034516|obs_0000030562|obs_0000014073,,
Hackfleisch gemischt,Keine Marke,"€ 0,99",,"pro Einheit = 0,99","pro Einheit = 0,99","vom Rind und Schwein, je 100-g-",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_037.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,sub_hackfleisch,sub_rind,sub_schwein,tag_proteinreich,tag_ultra_processed",immenstaad,,BLS-U020100,ref_000262,obs_0000009222|obs_0000009248|obs_0000016944|obs_0000030269|obs_0000025678|obs_0000029783|obs_0000033883|obs_0000014463|obs_0000021126|obs_0000008856|obs_0000027808|obs_0000005797|obs_0000011430|obs_0000018085|obs_0000030894|obs_0000029892|obs_0000030922|obs_0000006355|obs_0000006874|obs_0000034536|obs_0000030962|obs_0000022287|obs_0000031538|obs_0000017204|obs_0000020307|obs_0000026963|obs_0000031582|obs_0000009575|obs_0000028033|obs_0000007077|obs_0000030174|obs_0000027617|obs_0000009702|obs_0000005620|obs_0000012282|obs_0000014917|obs_0000001646|obs_0000018612|obs_0000019652|obs_0000010463|obs_0000028433|obs_0000009524|obs_0000017754|obs_0000012768|obs_0000000505|obs_0000001083|obs_0000000646|obs_0000025790|obs_0000030444|obs_0000030969,obs_0000009222|obs_0000009248|obs_0000016944|obs_0000030269|obs_0000025678|obs_0000029783|obs_0000033883|obs_0000001646|obs_0000014463|obs_0000021126|obs_0000008856|obs_0000005797|obs_0000011430|obs_0000018085|obs_0000030894|obs_0000018612|obs_0000029892|obs_0000019652|obs_0000030922|obs_0000006355|obs_0000006874|obs_0000010463|obs_0000034536|obs_0000030962|obs_0000022287|obs_0000028433|obs_0000031538|obs_0000017204|obs_0000009524|obs_0000020307|obs_0000017754|obs_0000031582|obs_0000009575|obs_0000028033|obs_0000007077|obs_0000030174|obs_0000009702|obs_0000005620|obs_0000000505|obs_0000012282,,
Bierkugel,Keine Marke,"€ 0,99",,"pro Einheit = 0,99","pro Einheit = 0,99",je 100-g-,Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_038.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",immenstaad,,,ref_000263,obs_0000030578|obs_0000029209|obs_0000028710|obs_0000028587|obs_0000031107,obs_0000030578|obs_0000029209,,
Hähnchenbrustfilet,Keine Marke,"€ 1,33",,"pro Einheit = 1,33","pro Einheit = 1,33",je 100-g-,Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_039.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food",immenstaad,,NUTR-0002,ref_000264,obs_0000027673|obs_0000026273|obs_0000010961|obs_0000005613|obs_0000002542|obs_0000015747|obs_0000001543|obs_0000001034|obs_0000017292|obs_0000019089|obs_0000027025|obs_0000003223|obs_0000008599|obs_0000004253|obs_0000016926|obs_0000001079|obs_0000034103|obs_0000034108|obs_0000004680|obs_0000034510|obs_0000029652|obs_0000000109|obs_0000028783|obs_0000003826|obs_0000012279|obs_0000011003|obs_0000008219|obs_0000009388|obs_0000002222|obs_0000009849,obs_0000001543|obs_0000001034|obs_0000017292|obs_0000003223|obs_0000027673|obs_0000004253|obs_0000016926|obs_0000026273|obs_0000034108|obs_0000004680|obs_0000034510|obs_0000010961|obs_0000029652|obs_0000005613|obs_0000002542|obs_0000000109|obs_0000028783|obs_0000003826,,
Landbauern Hähnchen Pollofino Frische Hähnchen-Oberschenkel,Keine Marke,"€ 0,99",,"pro Einheit = 0,99","pro Einheit = 0,99","ohne Knochen, mit Haut, Haltungsform 3, je 100-g-",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_041.jpg,"cat_fleisch_wurst,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food",immenstaad,,,ref_000265,obs_0000031220|obs_0000029219|obs_0000030579|obs_0000029599|obs_0000029224|obs_0000029291|obs_0000030887|obs_0000031643|obs_0000030628|obs_0000028971,obs_0000031220,,
Grobe Bratwurst,Keine Marke,"€ 0,88",,"pro Einheit = 0,88","pro Einheit = 0,88","vom Schwein, Haltungsform 2, je 100-g-",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_042.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",immenstaad,,BLS-W114000,ref_000266,obs_0000000643|obs_0000002948|obs_0000031237|obs_0000034927|obs_0000034326|obs_0000002715|obs_0000014245|obs_0000009254|obs_0000021161|obs_0000008620|obs_0000034127|obs_0000029908|obs_0000031320|obs_0000013672|obs_0000015339|obs_0000030575|obs_0000034548|obs_0000020342|obs_0000021756|obs_0000016533|obs_0000015773|obs_0000033720|obs_0000023367|obs_0000019662|obs_0000019942|obs_0000010602|obs_0000024944|obs_0000026247|obs_0000006539|obs_0000022569|obs_0000006701|obs_0000007634|obs_0000030970,obs_0000000643|obs_0000002948|obs_0000031237|obs_0000034927|obs_0000034326|obs_0000002715|obs_0000014245|obs_0000009254|obs_0000021161|obs_0000008620|obs_0000034127|obs_0000029908|obs_0000031320|obs_0000013672|obs_0000015339|obs_0000030575|obs_0000034548|obs_0000020342|obs_0000021756,,
Landbauern Rind Roastbeef,Keine Marke,"€ 2,99",,"pro Einheit = 2,99","pro Einheit = 2,99","am Stück oder in Scheiben, Haltungsform 3, je 100-g-",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_043.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_rind,tag_high_protein,tag_proteinreich,tag_whole_food",immenstaad,,,ref_000267,obs_0000030216|obs_0000030215|obs_0000029216|obs_0000029603|obs_0000031562|obs_0000017571|obs_0000018768|obs_0000032493,obs_0000030216,,
Kalbsleber,Keine Marke,"€ 1,99",,"pro Einheit = 1,99","pro Einheit = 1,99","in Scheiben, je 100-g-",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_044.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,tag_ultra_processed,tag_whole_food",immenstaad,,BLS-V532100,ref_000268,obs_0000029511|obs_0000030447|obs_0000005983|obs_0000028640|obs_0000033867,obs_0000029511|obs_0000030447|obs_0000005983|obs_0000028640,,
Bio Crispy Salatmix,Keine Marke,"€ 1,11",,"1 kg = 11,10","1 kg = 11,10",je 100-g-Btl.,Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_024.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_frisches_gemuese,sub_frisches_obst,sub_salate,tag_ultra_processed,tag_whole_food",immenstaad,,,ref_000269,obs_0000030211|obs_0000030956|obs_0000019134,obs_0000030211|obs_0000030956,,
Bio Kräuterseitlinge,Keine Marke,"€ 2,49",,"1 kg = 19,92","1 kg = 19,92",je 125-g-Schale,Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_023.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,sub_kraeuter,tag_whole_food",immenstaad,,,ref_000270,obs_0000008634|obs_0000029815|obs_0000026705,obs_0000008634|obs_0000029815,,
Bio Süßkartoffeln,Keine Marke,"€ 3,79",,"pro Einheit = 3,79","pro Einheit = 3,79","Kl. I, je 1-kg-",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_022.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,sub_kartoffeln,tag_ultra_processed,tag_whole_food",immenstaad,,BLS-K420100,ref_000271,obs_0000010153|obs_0000028913|obs_0000029812|obs_0000014262|obs_0000008188,obs_0000034698,,
Grüne Bio Kiwis,Keine Marke,"€ 1,99",,"pro Einheit = 1,99","pro Einheit = 1,99","Kl. I, je 4-St.-Schale",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_021.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",immenstaad,,,ref_000272,obs_0000030957|obs_0000031135|obs_0000033933|obs_0000030464|obs_0000033704|obs_0000034304|obs_0000034532|obs_0000011815|obs_0000012261|obs_0000005317,obs_0000030957|obs_0000031135,,
Schweinefleischspieße,Keine Marke,"€ 0,99",,"pro Einheit = 0,99","pro Einheit = 0,99","natur oder gewürzt, Haltungsform 2, je 100-g-",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_045.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_proteinreich,tag_ultra_processed,tag_whole_food",immenstaad,,,ref_000273,,,,
Erdbeeren,Keine Marke,"€ 2,99",,"1 kg = 11,96","1 kg = 11,96","Kl. I, je 250-g-Schale",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_017.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",immenstaad,,BLS-F301100,ref_000274,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512|obs_0000033793|obs_0000012233|obs_0000013901|obs_0000034400|obs_0000030989|obs_0000005687|obs_0000006083|obs_0000006092|obs_0000015717|obs_0000013414|obs_0000013418|obs_0000011389|obs_0000030428,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512,,
Bio Erdbeeren,Keine Marke,"€ 2,29",,"1 kg = 9,16","1 kg = 9,16","Kl. II, je 250-g-Schale",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_018.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",immenstaad,,,ref_000275,obs_0000013414|obs_0000000875|obs_0000027419|obs_0000029494|obs_0000030564|obs_0000030617|obs_0000006265|obs_0000030915|obs_0000006408|obs_0000022919|obs_0000031261|obs_0000031462|obs_0000031576|obs_0000032512|obs_0000024529,,,
Bio Tafeläpfel,Keine Marke,"€ 1,99",,"1 kg = 3,62","1 kg = 3,62","Kl. I, je 550-g-Schale",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_019.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",immenstaad,,BLS-F110100,ref_000276,obs_0000009386|obs_0000009847|obs_0000028564|obs_0000028684|obs_0000005704|obs_0000010572|obs_0000013639|obs_0000006074,obs_0000009386|obs_0000009847,,
Bio Zitrone,Keine Marke,"€ 0,69",,"pro Einheit = 0,69","pro Einheit = 0,69","Kl. I, je 1-St.",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_020.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",immenstaad,,BLS-F601100,ref_000277,obs_0000029941|obs_0000030917|obs_0000033932|obs_0000034741|obs_0000029580|obs_0000031579|obs_0000032505|obs_0000011971,obs_0000008643|obs_0000033715|obs_0000018940|obs_0000028790|obs_0000029124|obs_0000029581|obs_0000029941|obs_0000030824|obs_0000030917,,
Schweine-Schnitzel Braten oder Gulasch,Keine Marke,"€ 0,66",,"pro Einheit = 0,66","pro Einheit = 0,66","aus dem Schinken, Haltungsform 2, je 100-g-",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_046.jpg,"cat_fleisch_wurst,sub_schwein,tag_ultra_processed,tag_whole_food",immenstaad,,BLS-U541082,ref_000278,obs_0000030222|obs_0000031566|obs_0000029617|obs_0000029647|obs_0000029183|obs_0000029223|obs_0000030905|obs_0000031112|obs_0000026158|obs_0000027265|obs_0000020107|obs_0000025313|obs_0000026970|obs_0000020926|obs_0000000631|obs_0000005251|obs_0000000644|obs_0000000645|obs_0000001197|obs_0000000700|obs_0000000702|obs_0000000888|obs_0000001518|obs_0000001521,obs_0000030222|obs_0000031566|obs_0000029617,,
Landbauernschinken,Keine Marke,"€ 1,69",,"pro Einheit = 1,69","pro Einheit = 1,69",je 100-g-,Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_040.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",immenstaad,,,ref_000279,,,,
Le Gruy re Premier Cru AOP,Keine Marke,"€ 2,99",,"pro Einheit = 2,99","pro Einheit = 2,99","Schweizer Hartkäse, 49% Fett i.Tr., je 100-g-",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_048.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",immenstaad,,,ref_000280,obs_0000030587|obs_0000015816|obs_0000032358|obs_0000014958|obs_0000011895|obs_0000005347|obs_0000024573,obs_0000030587,,
Beeck Bauernsalat,Keine Marke,"€ 1,49",,"pro Einheit = 1,49","pro Einheit = 1,49","griechisch, je 100-g-",Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_047.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",immenstaad,,,ref_000281,,,,
Möhrenstifte,Keine Marke,"€ 0,79",,"1 kg = 3,95","1 kg = 3,95",je 200-g-Btl.,Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_093.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",immenstaad,,,ref_000282,obs_0000031964|obs_0000031165|obs_0000031743,obs_0000031964|obs_0000031165|obs_0000031743,,
Heidelberger Schlossschinken,Werz,"€ 1,69",,"pro Einheit = 1,69","pro Einheit = 1,69",je 100-g-,Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_049.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_schwein,sub_wurst",immenstaad,,,ref_000283,obs_0000031581,obs_0000031581,,
Feuerwurst,Keine Marke,"€ 1,29",,"pro Einheit = 1,29","pro Einheit = 1,29",je 100-g-,Nein,2026-04-20 bis 2026-04-26,2026-04-20,2026-04-26,../images/rewe/immenstaad_offer_050.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",immenstaad,,BLS-W380400,ref_000284,obs_0000029609|obs_0000030584,obs_0000029609|obs_0000030584,,
