Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Tress Teigwaren,Keine Marke,"€ 1,99",,"1 kg = 3,98","verschiedene Ausformungen Ausgenommen Pasta Tradizionale, Meine Nudeln und Bio., 500 g Packung, (1 kg = 3,98 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/tress-teigwaren.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,sub_nudeln,tag_ultra_processed,tag_whole_food",,,ref_000070,obs_0000008738|obs_0000015404|obs_0000026301,
reis-fit Express Reis,Keine Marke,"€ 1,29",,"1 kg = 5,16","verschiedene Sorten, 250 g Packung, (1 kg = 5,16 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/reis-fit-express-reis.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_reis,tag_ultra_processed,tag_whole_food",,,ref_000071,obs_0000019005|obs_0000031848|obs_0000011930|obs_0000021686|obs_0000002754|obs_0000023286|obs_0000021252|obs_0000009076|obs_0000024475|obs_0000020433|obs_0000024057|obs_0000030331|obs_0000030696|obs_0000001533|obs_0000019357,obs_0000030331|obs_0000011930|obs_0000024475|obs_0000024057
Allos Bio Brotaufstrich,Keine Marke,"€ 1,99",,"pro Einheit = 1,99",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/allos-bio-brotaufstrich.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,sub_huelsenfruechte,tag_whole_food",,,ref_000072,obs_0000034274|obs_0000019379|obs_0000008458|obs_0000034334|obs_0000034763|obs_0000018403|obs_0000010497|obs_0000010510|obs_0000012207|obs_0000013042|obs_0000013124|obs_0000031182|obs_0000014956|obs_0000015391|obs_0000023659|obs_0000031930,
Pasta- Snack Pot Asia- Fusion Noodles,Knorr,"€ 0,99",,"pro Einheit = 0,99",verschiedene Sorten oder Potato Pot,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/knorr-pasta-snack-pot-asia-fusion-noodles.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000073,obs_0000031331,
Heinz Feinkostsauce Ketchup,Keine Marke,"€ 1,49",,"1 l = 6,77","verschiedene Sorten oder Mayonnaise, 220 ml Flasche, (1 l = 6,77 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/heinz-feinkostsauce-ketchup.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000074,obs_0000002118|obs_0000034270,
Hawesta MSC extra zarte HeringsFilets,Keine Marke,"€ 1,11",,"1 kg = 5,55","verschiedene Sorten, 200 g Dose, (1 kg = 5,55 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/hawesta-msc-extra-zarte-heringsfilets.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000075,obs_0000006134|obs_0000032302|obs_0000013969|obs_0000012835|obs_0000011345|obs_0000008151|obs_0000014064|obs_0000028030|obs_0000008976|obs_0000015371|obs_0000002730|obs_0000011350|obs_0000027864|obs_0000034021|obs_0000034417,obs_0000032302|obs_0000006134
Hawesta MSC Thunfisch Filet oder Stücke,Keine Marke,"€ 1,99",,"pro Einheit = 1,99",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/hawesta-msc-thunfisch-filet-oder-st-cke.jpg,"cat_grundnahrung,diet_lactose_free,tag_ultra_processed",,,ref_000076,,
Oro di Parma Tomatenmark,Keine Marke,"€ 1,29",,"1 kg = 6,45","verschiedene Sorten, 200 g Tube, (1 kg = 6,45 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/oro-di-parma-tomatenmark.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000077,obs_0000007374|obs_0000032115|obs_0000001993|obs_0000031310|obs_0000032475|obs_0000008847|obs_0000008475|obs_0000014153|obs_0000032116|obs_0000000539|obs_0000013455|obs_0000011066|obs_0000008099,obs_0000031310|obs_0000007374|obs_0000032475|obs_0000032115|obs_0000001993
Kühne Rotkohl,Keine Marke,"€ 1,11",,"pro Einheit = 1,11",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/k-hne-rotkohl.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000078,obs_0000032670|obs_0000014089|obs_0000032521|obs_0000029844|obs_0000025112|obs_0000010276|obs_0000031653|obs_0000008361|obs_0000028337|obs_0000018484|obs_0000014145|obs_0000031561,obs_0000014089|obs_0000032670|obs_0000010276
Odenwald Wild-Preiselbeeren,Keine Marke,"€ 2,69",,"pro Einheit = 2,69",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/odenwald-wild-preiselbeeren.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,,ref_000079,obs_0000028484|obs_0000026734|obs_0000028594|obs_0000015839|obs_0000028320,obs_0000015839|obs_0000028320
Cerealien,Nestl,"€ 2,49",,"pro Einheit = 2,49",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/nestl-cerealien.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000080,obs_0000010904|obs_0000019645|obs_0000013550|obs_0000028013|obs_0000026092|obs_0000002573|obs_0000010261|obs_0000021080|obs_0000014569|obs_0000019709|obs_0000020261|obs_0000021907|obs_0000011799|obs_0000019006|obs_0000028844|obs_0000011951|obs_0000019427|obs_0000015441|obs_0000007193|obs_0000011537|obs_0000005564|obs_0000009964|obs_0000009503,obs_0000002573|obs_0000010261|obs_0000007193|obs_0000021080|obs_0000010904|obs_0000019645|obs_0000014569|obs_0000013550|obs_0000019709|obs_0000020261|obs_0000028013|obs_0000021907|obs_0000005564|obs_0000026092
KoRo Crispy Protein Bar,Keine Marke,"€ 1,99",,"1 kg = 33,17","verschiedene Sorten, 60 g Packung, (1 kg = 33,17 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/koro-crispy-protein-bar.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000081,obs_0000005565,
Raffinade Zucker,Gut Günstig,"€ 0,69",,"1 kg = 0,69","Höchstabgabemenge: 12 Packungen, 1000 g Packung, (1 kg = 0,69 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/gut-g-nstig-raffinade-zucker.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000082,obs_0000001882|obs_0000000190|obs_0000034619|obs_0000005194,obs_0000005194|obs_0000001882
Protein,More,"€ 14,99",,"pro Einheit = 14,99",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/more-protein.jpg,"cat_grundnahrung,diet_vegetarian,sub_milchprodukte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,BLS-P431000,ref_000083,obs_0000011548|obs_0000011627|obs_0000033792|obs_0000000526|obs_0000022580|obs_0000033369|obs_0000000657|obs_0000000660|obs_0000027812|obs_0000011957|obs_0000011464|obs_0000031441|obs_0000029399|obs_0000028376|obs_0000008935|obs_0000016103|obs_0000014107|obs_0000010535|obs_0000003372|obs_0000002397|obs_0000001941|obs_0000011177|obs_0000013245|obs_0000004612|obs_0000007171|obs_0000026630|obs_0000016394|obs_0000008716|obs_0000020493|obs_0000025613|obs_0000001056|obs_0000004141|obs_0000022585|obs_0000035103|obs_0000022588|obs_0000003133|obs_0000003645|obs_0000004675|obs_0000002635|obs_0000008272|obs_0000033363|obs_0000000087|obs_0000004185|obs_0000011877|obs_0000011885|obs_0000028284|obs_0000011908|obs_0000003214|obs_0000004752|obs_0000004248,obs_0000029399
Haselnuss-Kerne,Gut Günstig,"€ 2,49",,"1 kg = 12,45","verschiedene Sorten Ausgenommen Haselnusskerne geröstet., 200 g Packung, (1 kg = 12,45 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/gut-g-nstig-haselnuss-kerne.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-S493000,ref_000084,obs_0000022597|obs_0000001243,obs_0000006835|obs_0000006488
Mandeln,Gut Günstig,"€ 1,79",,"1 kg = 8,95","verschiedene Sorten, 200 g Packung, (1 kg = 8,95 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/gut-g-nstig-mandeln.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-Q190000,ref_000085,obs_0000025245|obs_0000022429|obs_0000002977|obs_0000018338|obs_0000020006|obs_0000021040|obs_0000001855|obs_0000031300|obs_0000003526|obs_0000027212|obs_0000026330|obs_0000010075|obs_0000001886|obs_0000027112|obs_0000026220|obs_0000017648|obs_0000014583|obs_0000020221|obs_0000001926|obs_0000030863|obs_0000003346|obs_0000002618|obs_0000003262|obs_0000002499|obs_0000006474|obs_0000022603|obs_0000002652|obs_0000018937|obs_0000024621|obs_0000020420|obs_0000025444|obs_0000021239|obs_0000018682|obs_0000013535|obs_0000007011|obs_0000017392|obs_0000024591|obs_0000001275,obs_0000025245|obs_0000022429|obs_0000002977|obs_0000018338|obs_0000020006|obs_0000021040|obs_0000001855|obs_0000031300|obs_0000003526|obs_0000027212|obs_0000026330|obs_0000010075|obs_0000001886|obs_0000027112|obs_0000026220|obs_0000017648|obs_0000014583|obs_0000020221
Jinju Street Matcha,Keine Marke,"€ 4,99",,"1 kg = 49,90","verschiedene Sorten, 100 g Packung, (1 kg = 49,90 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/jinju-street-matcha.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000086,,
Frischer Butter Mürbteig,Tante Fanny,"€ 1,79",,"1 kg = 6,39","süss, backfertig auf Backpapier, 280 g Packung, (1 kg = 6,39 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/tante-fanny-frischer-butter-m-rbteig.jpg,"cat_grundnahrung,diet_vegetarian,sub_butter_margarine,sub_milchprodukte",,,ref_000087,obs_0000007028|obs_0000003591|obs_0000019493|obs_0000031786|obs_0000024620|obs_0000003636|obs_0000002620|obs_0000000107|obs_0000002676|obs_0000010409|obs_0000034970|obs_0000003267|obs_0000011467|obs_0000018644|obs_0000026359|obs_0000008456|obs_0000011042|obs_0000013125|obs_0000018772|obs_0000008556|obs_0000009075|obs_0000027517|obs_0000001425|obs_0000027049|obs_0000017835|obs_0000018391|obs_0000021984|obs_0000000997|obs_0000022502|obs_0000012797,obs_0000007028
Feinkost popp Brotaufstrich,Keine Marke,"€ 1,00",,"pro Einheit = 1,00",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/feinkost-popp-brotaufstrich.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_huelsenfruechte,tag_whole_food",,,ref_000088,obs_0000007196|obs_0000006143|obs_0000010497|obs_0000008458|obs_0000010510|obs_0000034334|obs_0000015391|obs_0000012207|obs_0000031930|obs_0000013124|obs_0000034763|obs_0000031182|obs_0000018403|obs_0000014956|obs_0000023659|obs_0000013042,obs_0000007196|obs_0000006143
Lantmännen Finn Crisp,Keine Marke,"€ 1,49",,"pro Einheit = 1,49","verschiedene Sorten, vegan",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/lantm-nnen-finn-crisp.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000089,obs_0000005937|obs_0000028818|obs_0000030718,obs_0000005937
Henglein Seidenknödel,Keine Marke,"€ 1,69",,"1 kg = 2,25","Kloßteig ""extra fein"", aus frischen gekochten Kartoffeln, ergibt 4-6 Klöße, 750 g Packung, (1 kg = 2,25 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/henglein-seidenkn-del.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kartoffeln,tag_whole_food",,,ref_000090,obs_0000016346,
Golden Toast Toasties,Keine Marke,"€ 1,29",,"1 kg = 4,30","verschiedene Sorten, vegan, 300 g Packung, (1 kg = 4,30 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/golden-toast-toasties.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000091,obs_0000005383|obs_0000006478|obs_0000007383|obs_0000006657|obs_0000006144|obs_0000013453|obs_0000015428|obs_0000012646,
Sweet-Peppacaps-Kirschpaprika,Keine Marke,"€ 1,99",,"1 kg = 19,90","gefüllt mit Frischkäsezubereitung, (1 kg = 19,90 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/sweet-peppacaps-kirschpaprika.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000092,obs_0000005388|obs_0000014986|obs_0000011918|obs_0000008593|obs_0000015855|obs_0000011982|obs_0000014814,obs_0000005388
Dillhappen,Keine Marke,"€ 1,19",,"1 kg = 11,90","Heringshappen und deftige Zwiebeln in sahniger Dilltunke mit Joghurt und Crème fraîche, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/dillhappen.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000093,obs_0000005402|obs_0000007035,obs_0000005402|obs_0000007035
12 frische Wachteleier,Keine Marke,"€ 2,99",,"pro Einheit = 2,99","aus Auslaufhaltung, Packung",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/12-frische-wachteleier.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegetarian,tag_whole_food",,,ref_000094,obs_0000034840,
10 Bunte Eier,Gut Günstig,"€ 3,49",,"pro Einheit = 3,49","aus Deutschland, Bodenhaltung, Gkl. A, Gr. M, gekocht und gefärbt, Packung",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/gut-g-nstig-10-bunte-eier.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,,ref_000095,obs_0000008570,
6 bunte Eier,Keine Marke,"€ 3,49",,"pro Einheit = 3,49","aus Deutschland, Bodenhaltung,  Gkl. A, gekocht und gefärbt Abbildung ähnlich., Packung",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/6-bunte-eier.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000096,obs_0000008570,
Eis,Mövenpick,"€ 1,49",,"pro Einheit = 1,49",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/m-venpick-eis.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,,ref_000097,obs_0000025743|obs_0000011490|obs_0000018692|obs_0000017710|obs_0000034392|obs_0000025829|obs_0000013168|obs_0000003118|obs_0000004163|obs_0000028456|obs_0000005017|obs_0000000434|obs_0000018370|obs_0000004590|obs_0000013833|obs_0000009795|obs_0000005210|obs_0000009324|obs_0000025236|obs_0000029345|obs_0000027306|obs_0000028855|obs_0000025807|obs_0000001749|obs_0000001750|obs_0000007392|obs_0000008928|obs_0000013034|obs_0000030502|obs_0000005945|obs_0000027474|obs_0000006504|obs_0000027503|obs_0000007041|obs_0000022962|obs_0000027646|obs_0000006667|obs_0000006670|obs_0000006159|obs_0000014373|obs_0000012333|obs_0000011899|obs_0000005767|obs_0000005768|obs_0000006319|obs_0000008369|obs_0000006847|obs_0000007398|obs_0000005399|obs_0000011056,obs_0000034392|obs_0000005210|obs_0000025743|obs_0000029345|obs_0000007392|obs_0000011490|obs_0000025829|obs_0000018692|obs_0000017710|obs_0000005945|obs_0000013168|obs_0000007041
Spinat,iglo,"€ 1,79",,"pro Einheit = 1,79","verschiedene Sorten, tiefgefroren",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/iglo-spinat.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_hackfleisch,sub_sahne_creme,sub_tk_fertiggerichte,sub_tk_gemuese,tag_high_protein,tag_ultra_processed,tag_whole_food",,BLS-G211100,ref_000098,obs_0000025711|obs_0000020605|obs_0000026393|obs_0000021424|obs_0000022077|obs_0000018515|obs_0000022918|obs_0000014341|obs_0000031858|obs_0000010920|obs_0000026870|obs_0000010490|obs_0000016840|obs_0000023004|obs_0000014848|obs_0000007203|obs_0000031624|obs_0000005582|obs_0000000615|obs_0000033881|obs_0000031908|obs_0000028681|obs_0000007724|obs_0000030322|obs_0000000688|obs_0000026804|obs_0000027830|obs_0000034988|obs_0000000717|obs_0000034522|obs_0000030504|obs_0000006954|obs_0000032098|obs_0000032099|obs_0000029043|obs_0000028561|obs_0000030134|obs_0000029163|obs_0000028253|obs_0000034914|obs_0000033927|obs_0000034354|obs_0000034955|obs_0000021196|obs_0000025083|obs_0000024416|obs_0000020377|obs_0000001445|obs_0000023994|obs_0000005708,obs_0000007203|obs_0000022077|obs_0000018515|obs_0000025711|obs_0000020605|obs_0000026393|obs_0000022918|obs_0000021424|obs_0000005582
Coppenrath Wiese Festtagstorte,Keine Marke,"€ 7,99",,"pro Einheit = 7,99","verschiedene Sorten, tiefgefroren Je nach Verfügbarkeit des Marktes.",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/coppenrath-wiese-festtagstorte.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000099,obs_0000007394|obs_0000030467|obs_0000006324,obs_0000007394
Schlemmer Filet,iglo,"€ 2,69",,"1 kg = 7,87","verschiedene Sorten, tiefgefroren, 380 g Packung, (1 kg = 7,87 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/iglo-schlemmer-filet.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000100,obs_0000014855|obs_0000018442|obs_0000011903|obs_0000019621|obs_0000022406|obs_0000034700|obs_0000015828|obs_0000014313|obs_0000006151|obs_0000006842|obs_0000005580,obs_0000014855|obs_0000006151|obs_0000018442|obs_0000011903|obs_0000019621|obs_0000006842|obs_0000022406|obs_0000034700|obs_0000000915|obs_0000005580|obs_0000015828|obs_0000014313
Filegro oder Goldknusper Filet,iglo,"€ 2,69",,"pro Einheit = 2,69","verschiedene Sorten, tiefgefroren Je nach Verfügbarkeit des Marktes.",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/iglo-filegro-oder-goldknusper-filet.jpg,"cat_tiefkuehl,tag_ultra_processed",,,ref_000101,obs_0000005581|obs_0000006152|obs_0000006843|obs_0000026657|obs_0000011343|obs_0000020825|obs_0000012825|obs_0000021644|obs_0000021821|obs_0000014388,obs_0000005581|obs_0000006152|obs_0000006843
Gustavo Gusto Steinofenpizza,Keine Marke,"€ 3,33",,"pro Einheit = 3,33","verschiedene Sorten, tiefgefroren",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/gustavo-gusto-steinofenpizza.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_tk_pizza,tag_ultra_processed",,,ref_000102,obs_0000005946|obs_0000006848|obs_0000018848|obs_0000021159|obs_0000017577|obs_0000016325|obs_0000017368|obs_0000025448|obs_0000024681|obs_0000020340|obs_0000008064,obs_0000018848|obs_0000021159|obs_0000017577|obs_0000005946|obs_0000006848|obs_0000025448|obs_0000024681|obs_0000020340
McCain Kroketten,Keine Marke,"€ 1,59",,"1 kg = 3,18","tiefgefroren, 500 g Packung, (1 kg = 3,18 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/mccain-kroketten.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",,,ref_000103,obs_0000032480|obs_0000032497|obs_0000003485|obs_0000000208,obs_0000032480
Coppenrath Wiese Unsere Goldstücke kernig kräftig,Keine Marke,"€ 1,99",,"pro Einheit = 1,99","verschiedene Sorten, tiefgefroren",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/coppenrath-wiese-unsere-goldst-cke-kernig-kr-ftig.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,,ref_000104,obs_0000005769|obs_0000007395|obs_0000006502|obs_0000030850|obs_0000032387|obs_0000032392|obs_0000031501|obs_0000031507|obs_0000032634|obs_0000030845|obs_0000032644|obs_0000030166|obs_0000030168|obs_0000014854|obs_0000012682|obs_0000010926,obs_0000005769
Costa Lachs Filets,Keine Marke,"€ 6,99",,"1 kg = 31,77","natur, tiefgefroren, 220 g Packung, (1 kg = 31,77 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/costa-lachs-filets.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,sub_tk_fertiggerichte,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000105,obs_0000007402|obs_0000028906|obs_0000034939|obs_0000033739,obs_0000005212|obs_0000030416|obs_0000007402|obs_0000034185|obs_0000034803
Coppenrath Wiese Sahne Rolle,Keine Marke,"€ 2,79",,"1 kg = 6,98","verschiedene Sorten, tiefgefroren, 400 g Packung, (1 kg = 6,98 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/coppenrath-wiese-sahne-rolle.jpg,"cat_tiefkuehl,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed,tag_whole_food",,,ref_000106,obs_0000005773|obs_0000029162,obs_0000005773|obs_0000029162
White Tiger Garnelen,EDEKA Herzstücke,"€ 6,49",,"1 kg = 14,42","Easy-Peel-Schale, tiefgefroren, 450 g Packung, (1 kg = 14,42 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/edeka-herzst-cke-white-tiger-garnelen.jpg,cat_fisch_meeresfruechte,,,ref_000107,obs_0000017593|obs_0000016643|obs_0000008528|obs_0000018788|obs_0000008551|obs_0000034724|obs_0000022565|obs_0000007798|obs_0000023184|obs_0000012824|obs_0000021085|obs_0000018716|obs_0000020266|obs_0000017738|obs_0000025472|obs_0000016819|obs_0000003631|obs_0000001313|obs_0000004921|obs_0000000369|obs_0000004494|obs_0000003502|obs_0000004067|obs_0000001520,obs_0000022565|obs_0000021085|obs_0000023184|obs_0000017593|obs_0000016643|obs_0000018716|obs_0000020266|obs_0000017738|obs_0000008528|obs_0000018788|obs_0000008551|obs_0000025472|obs_0000034724|obs_0000016819
Genussmomente Festtagslachs,EDEKA,"€ 6,79",,"1 kg = 22,63","300 g Packung, (1 kg = 22,63 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/edeka-genussmomente-festtagslachs.jpg,"cat_fisch_meeresfruechte,tag_whole_food",,,ref_000108,obs_0000006675|obs_0000007407,obs_0000006675|obs_0000007407
Riesengarnele Aioli,Keine Marke,"€ 2,99",,"pro Einheit = 2,99",100 g,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/riesengarnele-aioli.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000109,obs_0000006674|obs_0000007606,obs_0000006674|obs_0000031682|obs_0000007606
Krone asc Meine Lieblinge White Tiger Garnele,Keine Marke,"€ 2,39",,"1 kg = 29,88","80 g Packung, (1 kg = 29,88 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/krone-asc-meine-lieblinge-white-tiger-garnele.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,diet_vegetarian,tag_high_protein,tag_proteinreich",,,ref_000110,obs_0000032568,
Mowi Essential Räucher- oder Graved Lachs,Keine Marke,"€ 2,99",,"pro Einheit = 2,99",Je nach Verfügbarkeit des Marktes.,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/mowi-essential-r-ucher-oder-graved-lachs.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free",,,ref_000111,obs_0000014976|obs_0000018883|obs_0000034939|obs_0000033739,
Frisches Lachsfilet,Keine Marke,"€ 2,59",,"1 kg = 25,90","natur, mit Haut, ideal zum Braten und Grillen, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/frisches-lachsfilet.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,tag_high_protein,tag_proteinreich,tag_whole_food",,,ref_000112,obs_0000006326|obs_0000005590|obs_0000031809|obs_0000028347|obs_0000008391|obs_0000014208|obs_0000010175|obs_0000034280,obs_0000007212|obs_0000006326|obs_0000005403|obs_0000005590
