Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Schweinefilet,Keine Marke,"€ 7,99","€ 11,90","pro Einheit = 7,99","pro Einheit = 7,99","vakuumverpackt, ca. 550 g",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_217.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,sub_schwein,tag_high_protein,tag_proteinreich,tag_whole_food",,BLS-U622100,ref_000217,obs_0000028417|obs_0000000002|obs_0000028675|obs_0000021627|obs_0000028555|obs_0000027670|obs_0000016537|obs_0000004898|obs_0000020515|obs_0000034085|obs_0000001195|obs_0000014905|obs_0000013883|obs_0000020808|obs_0000009417|obs_0000026057|obs_0000004044|obs_0000007631|obs_0000021967|obs_0000009937|obs_0000016340|obs_0000002901|obs_0000021334|obs_0000017752|obs_0000010461|obs_0000003040|obs_0000019043|obs_0000009573|obs_0000025707|obs_0000002156|obs_0000034542|obs_0000001519|obs_0000034902|obs_0000008821|obs_0000008054|obs_0000004471|obs_0000000507|obs_0000003708|obs_0000015741|obs_0000031106|obs_0000034932|obs_0000024474|obs_0000019356|obs_0000033722|obs_0000024049|obs_0000022952|obs_0000014904|obs_0000011840|obs_0000010579|obs_0000012758,obs_0000028417|obs_0000000002|obs_0000028675|obs_0000021627|obs_0000028555|obs_0000027670|obs_0000016537|obs_0000004898|obs_0000020515|obs_0000034085|obs_0000001195|obs_0000014905|obs_0000013883|obs_0000020808|obs_0000009417|obs_0000026057|obs_0000004044|obs_0000007631|obs_0000021967|obs_0000009937|obs_0000016340|obs_0000002901|obs_0000021334|obs_0000017752|obs_0000010461|obs_0000003040|obs_0000019043|obs_0000009573|obs_0000025707|obs_0000002156|obs_0000034542|obs_0000001519|obs_0000034902|obs_0000008821|obs_0000008054|obs_0000004471|obs_0000000507|obs_0000003708|obs_0000015741,,
Trauben hell,Keine Marke,"€ 1,79","€ 2,29","1 kg = 3,58","1 kg = 3,58","Indien / Südafrika, Kl. I, kernlos",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_218.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000218,obs_0000028049|obs_0000001071|obs_0000000879|obs_0000034841|obs_0000026138|obs_0000021533|obs_0000000053|obs_0000009785|obs_0000027784|obs_0000031386|obs_0000034475|obs_0000034487|obs_0000009915|obs_0000027350|obs_0000011994|obs_0000006377|obs_0000020714|obs_0000035038|obs_0000010541|obs_0000014654|obs_0000028550|obs_0000025488|obs_0000027542|obs_0000008658|obs_0000025589|obs_0000028667|obs_0000005690|obs_0000007740,obs_0000028049,,
Schinkenwürfel,Keine Marke,"€ 1,79","€ 2,39","pro Einheit = 11,93","pro Einheit = 11,93",versch. Sorten Regionale Verpackungsabweichungen möglich,Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_219.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_proteinreich,tag_ultra_processed,tag_whole_food",,BLS-D623400,ref_000219,obs_0000007856|obs_0000024660|obs_0000023793|obs_0000025973|obs_0000024215|obs_0000022618|obs_0000029939|obs_0000029467,,,
Fruchtjoghurt,Bauer,"€ 0,39","€ 0,99","1 kg = 1,56","1 kg = 1,56","gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_220.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000220,obs_0000034180|obs_0000002565|obs_0000021134|obs_0000014486|obs_0000000675|obs_0000011045|obs_0000010169|obs_0000023234|obs_0000023627|obs_0000020315|obs_0000009565|obs_0000012792|obs_0000014832|obs_0000002802|obs_0000010615|obs_0000011774,,x,
Butter oder Streichzart,Weihenstephan,"€ 1,11","€ 2,59","pro Einheit = 4,72","pro Einheit = 4,72",gekühlt,Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_221.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_milchprodukte",,,ref_000221,obs_0000031125|obs_0000006970|obs_0000030109|obs_0000031974|obs_0000009075|obs_0000001425|obs_0000018644|obs_0000027049|obs_0000002620|obs_0000019493|obs_0000003267|obs_0000021984|obs_0000022502|obs_0000031786|obs_0000024620|obs_0000000107|obs_0000008456|obs_0000008556|obs_0000024999|obs_0000000442|obs_0000000997|obs_0000017835|obs_0000017986|obs_0000026359|obs_0000018391|obs_0000010409|obs_0000034970|obs_0000018772|obs_0000018910|obs_0000002676|obs_0000011042|obs_0000027517|obs_0000011467|obs_0000003386|obs_0000003591|obs_0000003636|obs_0000004174|obs_0000004601|obs_0000012797|obs_0000013125|obs_0000005028|obs_0000022866,obs_0000012198|obs_0000029454|obs_0000005897|obs_0000006296|obs_0000006434|obs_0000014852|obs_0000007149|obs_0000007562|obs_0000016088|obs_0000032534,,
Herren Retroshorts,Keine Marke,"€ 9,99","€ 17,99","pro Einheit = 9,99","pro Einheit = 9,99","hoher Baumwollanteil, mit elastischem Bund",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_222.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000222,obs_0000016056|obs_0000012148|obs_0000026634|obs_0000009639|obs_0000026210|obs_0000008139,obs_0000016056|obs_0000012148,,
Batterien 24er,Keine Marke,"€ 3,33",,"pro Einheit = 3,33","pro Einheit = 3,33",AA oder AAA,Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_225.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000225,obs_0000023567|obs_0000017567|obs_0000018730|obs_0000034870,,,
Küchentücher,Keine Marke,"€ 3,99",,"pro Einheit = 3,99","pro Einheit = 3,99",3-lagig,Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_226.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000226,obs_0000017283|obs_0000026500|obs_0000028044|obs_0000023316|obs_0000034463|obs_0000027452|obs_0000013759|obs_0000020296|obs_0000025544|obs_0000034991|obs_0000002895|obs_0000014417|obs_0000027217|obs_0000010070|obs_0000011370|obs_0000016235|obs_0000022123|obs_0000019566|obs_0000022515|obs_0000014197|obs_0000021115|obs_0000018046|obs_0000024705|obs_0000008589|obs_0000026915|obs_0000033081|obs_0000008896|obs_0000006390|obs_0000034086|obs_0000033405|obs_0000032032|obs_0000026280|obs_0000012457|obs_0000007116|obs_0000007500|obs_0000033889|obs_0000007925|obs_0000028798,obs_0000017283|obs_0000026500|obs_0000028044|obs_0000023316|obs_0000034463|obs_0000027452|obs_0000013759|obs_0000020296|obs_0000025544|obs_0000034991|obs_0000002895|obs_0000014417|obs_0000027217|obs_0000010070|obs_0000011370|obs_0000016235|obs_0000022123|obs_0000019566|obs_0000022515|obs_0000014197|obs_0000021115|obs_0000018046,,
Weichspüler,Vernel,"€ 2,49","€ 2,79","pro Einheit = 2,46","pro Einheit = 2,46",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_227.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000227,obs_0000029375|obs_0000005858|obs_0000006762|obs_0000013955|obs_0000010761|obs_0000003597|obs_0000015508|obs_0000019865|obs_0000032921|obs_0000015261|obs_0000019489|obs_0000020774|obs_0000009383|obs_0000013480|obs_0000031910|obs_0000033198|obs_0000020279|obs_0000021945|obs_0000008124|obs_0000027580|obs_0000028356|obs_0000010952|obs_0000012876|obs_0000011598|obs_0000025167|obs_0000032849|obs_0000016852|obs_0000022870|obs_0000031701|obs_0000021593|obs_0000026203|obs_0000014305|obs_0000023651|obs_0000021098|obs_0000006387|obs_0000009843|obs_0000026740|obs_0000034675|obs_0000016125|obs_0000033664,obs_0000010761|obs_0000015508|obs_0000029375|obs_0000012876|obs_0000005858|obs_0000006762|obs_0000026740,x,
Ananas,Keine Marke,"€ 1,69","€ 1,99","pro Einheit = 1,69","pro Einheit = 1,69","Costa Rica, Kl. I",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_228.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,BLS-F501100,ref_000228,obs_0000007137|obs_0000027077|obs_0000028967|obs_0000005512|obs_0000014138|obs_0000020098|obs_0000000868|obs_0000008196|obs_0000001306|obs_0000014436|obs_0000015338|obs_0000029882|obs_0000007731|obs_0000020917|obs_0000034745|obs_0000031235|obs_0000030465|obs_0000035090,obs_0000007137|obs_0000027077|obs_0000028967|obs_0000005512|obs_0000014138,,
Spargel grün,Keine Marke,"€ 3,49","€ 4,99","1 kg = 8,73","1 kg = 8,73","Spanien / Italien, Kl. I",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_229.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-G450100,ref_000229,obs_0000034717|obs_0000006079,obs_0000034717|obs_0000006079,,
Weißkohl,Keine Marke,"€ 0,79","€ 1,29","pro Einheit = 0,79","pro Einheit = 0,79","Deutschland, Kl. I",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_230.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-G342100,ref_000230,obs_0000027011|obs_0000020711|obs_0000027384|obs_0000029196|obs_0000026706|obs_0000025695|obs_0000021530|obs_0000014335|obs_0000010524,obs_0000027011|obs_0000020711|obs_0000027384|obs_0000029196|obs_0000026706|obs_0000025695|obs_0000021530|obs_0000014335,,
Brokkoli,Keine Marke,"€ 1,79","€ 2,49","1 kg = 3,58","1 kg = 3,58","Italien / Spanien, Kl. I",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_231.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,BLS-G312100,ref_000231,obs_0000021903|obs_0000019774|obs_0000027199|obs_0000001515|obs_0000000502|obs_0000033926|obs_0000034183|obs_0000024106|obs_0000034735|obs_0000009793|obs_0000024522|obs_0000009322|obs_0000034313|obs_0000006076|obs_0000005316|obs_0000006093|obs_0000005327|obs_0000034524|obs_0000028778|obs_0000005518,obs_0000021903|obs_0000019774|obs_0000027199|obs_0000001515|obs_0000000502,,
Minipflaumentomaten,Keine Marke,"€ 2,29","€ 2,79","1 kg = 4,58","1 kg = 4,58","Marokko / Spanien, Kl. I",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_232.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000232,obs_0000026658,obs_0000026658,,
Margeriten,Keine Marke,"€ 2,99",,"pro Einheit = 2,99","pro Einheit = 2,99","ca. 20 cm hoch, versch. Farben, Ø = 12 cm",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_233.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000233,,,,
Fix,Knorr,"€ 0,49","€ 1,19","pro Einheit = 17,50","pro Einheit = 17,50",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_234.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000234,obs_0000026187|obs_0000012367|obs_0000015001|obs_0000016596|obs_0000009999|obs_0000006464|obs_0000009537|obs_0000017240|obs_0000013189|obs_0000010701|obs_0000021014|obs_0000020195|obs_0000026433|obs_0000025048|obs_0000018941|obs_0000010238|obs_0000031306|obs_0000031845|obs_0000027095|obs_0000024087|obs_0000031276|obs_0000033874|obs_0000006823|obs_0000008914|obs_0000007949|obs_0000012203|obs_0000022961|obs_0000005556|obs_0000024503|obs_0000006124|obs_0000031334|obs_0000009079|obs_0000029307|obs_0000032418|obs_0000010488|obs_0000028497|obs_0000032685|obs_0000028610|obs_0000011798|obs_0000012852|obs_0000034415|obs_0000014563|obs_0000006993|obs_0000011245|obs_0000030335|obs_0000032108|obs_0000032664|obs_0000029672|obs_0000032230|obs_0000029684,obs_0000021014|obs_0000026187|obs_0000012367|obs_0000015001|obs_0000006823|obs_0000016596|obs_0000020195|obs_0000007949|obs_0000009999|obs_0000006464|obs_0000009537|obs_0000026433|obs_0000017240|obs_0000013189|obs_0000005556|obs_0000010701|obs_0000025048|obs_0000006124|obs_0000018941|obs_0000010238,,
Birnen,Keine Marke,"€ 1,49","€ 1,99","pro Einheit = 1,49","pro Einheit = 1,49","Belgien / Niederlande, Kl. I",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_235.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F130100,ref_000235,obs_0000023686|obs_0000020617|obs_0000025640|obs_0000021436|obs_0000018110|obs_0000027993|obs_0000016738|obs_0000018150|obs_0000017520|obs_0000027634|obs_0000026236|obs_0000022913|obs_0000016713|obs_0000025189|obs_0000025202|obs_0000020629|obs_0000015161|obs_0000021448|obs_0000019146|obs_0000024524|obs_0000001751|obs_0000016496|obs_0000007734|obs_0000015120|obs_0000015137,obs_0000023686|obs_0000020617|obs_0000025640|obs_0000021436|obs_0000018110|obs_0000027993|obs_0000016738|obs_0000018150|obs_0000017520|obs_0000027634|obs_0000026236,,
Schweine-Rücken,Keine Marke,"€ 4,79","€ 5,99","pro Einheit = 4,79","pro Einheit = 4,79","mit Schwarte, ohne Knochen, vakuumverpackt, ca. 1,7 kg",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_236.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_high_protein,tag_proteinreich,tag_whole_food",,,ref_000236,obs_0000026655|obs_0000026812,obs_0000026655|obs_0000026812,,
Kalbsbratwurst,Keine Marke,"€ 2,79","€ 3,49","1 kg = 15,50","1 kg = 15,50",grob,Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_237.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-W314000,ref_000237,,,,
Dorade-Royal,Keine Marke,"€ 1,29","€ 1,69","1 kg = 12,90","1 kg = 12,90","küchenfertig, ausgenommen, ca. 400 g",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_238.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000238,obs_0000015374|obs_0000011023|obs_0000008996|obs_0000011870|obs_0000023721|obs_0000024139|obs_0000005405|obs_0000006853,obs_0000015374|obs_0000011023|obs_0000008996|obs_0000028219|obs_0000010182|obs_0000011870,,
Schinkenzwiebelmettwurst,Keine Marke,"€ 1,79","€ 1,99","1 kg = 8,95","1 kg = 8,95",versch. Sorten Regionale Verpackungsabweichungen möglich,Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_239.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-W154000,ref_000239,obs_0000027722|obs_0000026125,obs_0000027722|obs_0000026125,,
Hähnchenbrustfilet,Keine Marke,"€ 1,99","€ 2,49","1 kg = 13,27","1 kg = 13,27",gegart und gebraten,Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_240.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food",,NUTR-0002,ref_000240,obs_0000027673|obs_0000026273|obs_0000010961|obs_0000005613|obs_0000002542|obs_0000015747|obs_0000001543|obs_0000001034|obs_0000017292|obs_0000019089|obs_0000027025|obs_0000003223|obs_0000008599|obs_0000004253|obs_0000016926|obs_0000001079|obs_0000034103|obs_0000034108|obs_0000004680|obs_0000034510|obs_0000029652|obs_0000000109|obs_0000028783|obs_0000003826|obs_0000012279|obs_0000011003|obs_0000008219|obs_0000009388|obs_0000002222|obs_0000009849,obs_0000001543|obs_0000001034|obs_0000017292|obs_0000003223|obs_0000027673|obs_0000004253|obs_0000016926|obs_0000026273|obs_0000034108|obs_0000004680|obs_0000034510|obs_0000010961|obs_0000029652|obs_0000005613|obs_0000002542|obs_0000000109|obs_0000028783|obs_0000003826,,
Debrecziner,Keine Marke,"€ 1,99","€ 2,49","1 kg = 13,27","1 kg = 13,27",über Buchenholz geräuchert,Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_241.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-W185000,ref_000241,obs_0000006862|obs_0000005788|obs_0000029809|obs_0000032594|obs_0000030459,obs_0000006862|obs_0000005788,,
Hähnchen Burgerbox,Keine Marke,"€ 8,99","€ 11,90","1 kg = 8,90","1 kg = 8,90","Burgerpatties, Chicken Tender, Dips",Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_242.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_gefluegel,tag_proteinreich,tag_whole_food",,BLS-V634100,ref_000242,,,,
Stickado,Aoste,"€ 1,79","€ 2,49","pro Einheit = 29,83","pro Einheit = 29,83",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 23.04.26 - Samstag, 25.04.26",23.04.26,25.04.26,../images/netto/netto_offer_243.jpg,"cat_fleisch_wurst,tag_ultra_processed",,,ref_000243,obs_0000019232|obs_0000003882|obs_0000023379|obs_0000004309|obs_0000000254|obs_0000004736|obs_0000034200|obs_0000034814|obs_0000028989|obs_0000006514|obs_0000034590|obs_0000029852|obs_0000030889|obs_0000001217|obs_0000027301|obs_0000029840|obs_0000005426,obs_0000029852|obs_0000019232|obs_0000030889|obs_0000003882|obs_0000023379|obs_0000004309|obs_0000000254|obs_0000004736,,
Pointee Pasta,Keine Marke,"€ 0,99",,"1 kg = 1,98","1 kg = 1,98",,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_257.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_nudeln,tag_ultra_processed,tag_whole_food",,,ref_000257,obs_0000020003|obs_0000035104|obs_0000028733|obs_0000022097|obs_0000002663|obs_0000034419|obs_0000017082|obs_0000021187|obs_0000034026|obs_0000026899|obs_0000018196|obs_0000018708|obs_0000016662|obs_0000028496|obs_0000011092|obs_0000014165|obs_0000019293|obs_0000019845|obs_0000020368|obs_0000025518|obs_0000028607|obs_0000018893|obs_0000017359|obs_0000016866,,,
Pink Lady Äpfel,Keine Marke,"€ 2,22","€ 2,69","pro Einheit = 2,22","pro Einheit = 2,22","Frankreich / Italien, Kl. I, Sorte: Cripps Pink",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_258.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000258,obs_0000028047|obs_0000002562|obs_0000016900|obs_0000021770|obs_0000033931|obs_0000002961|obs_0000026234|obs_0000027801|obs_0000024988|obs_0000003115|obs_0000027442|obs_0000001075|obs_0000026677|obs_0000027192|obs_0000022211|obs_0000016710|obs_0000027723|obs_0000018124|obs_0000027995|obs_0000034535,obs_0000028047|obs_0000022211|obs_0000027723|obs_0000018124,,
Weichkäse,President,"€ 2,49","€ 2,99","pro Einheit = 13,83","pro Einheit = 13,83","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_260.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte",,,ref_000260,obs_0000022418|obs_0000010262|obs_0000018456|obs_0000028718|obs_0000023373|obs_0000009810|obs_0000023007|obs_0000017509|obs_0000028005|obs_0000009341|obs_0000012800,,x,
Milchschnitte,Ferrero,"€ 2,22","€ 2,99","1 kg = 7,93","1 kg = 7,93","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_261.jpg,"cat_knabbern_naschen,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,,ref_000261,obs_0000031540|obs_0000023382|obs_0000019989|obs_0000020053|obs_0000018526|obs_0000025249|obs_0000018114|obs_0000022276|obs_0000018277|obs_0000020872|obs_0000019147|obs_0000017694|obs_0000032603|obs_0000028086,obs_0000003091|obs_0000021580|obs_0000004808|obs_0000020761|obs_0000004381|obs_0000000301|obs_0000031540|obs_0000021844|obs_0000023382|obs_0000003954|obs_0000002430|obs_0000028086,,
Großtafel,Milka,"€ 2,99","€ 4,99","pro Einheit = 11,96","pro Einheit = 11,96",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_262.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000262,obs_0000027227|obs_0000026311|obs_0000024066|obs_0000024490,obs_0000027227,,
Gänseblümchen,Keine Marke,"€ 12,99","€ 14,99","pro Einheit = 12,99","pro Einheit = 12,99",,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_263.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000263,obs_0000030746|obs_0000031367,,,
Waschmittel,Persil,"€ 16,99","€ 27,99","pro Einheit = 0,22","pro Einheit = 0,22",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_264.jpg,cat_drogerie,,,ref_000264,obs_0000018542|obs_0000019568|obs_0000012454|obs_0000025598|obs_0000018449|obs_0000034866|obs_0000027703|obs_0000012875|obs_0000016462|obs_0000023646|obs_0000024174|obs_0000013946|obs_0000025217|obs_0000026760|obs_0000021665|obs_0000033445|obs_0000002728|obs_0000023748|obs_0000023244|obs_0000025812|obs_0000018152|obs_0000017654|obs_0000015109|obs_0000033069|obs_0000022331|obs_0000022340|obs_0000018794|obs_0000020846|obs_0000019827|obs_0000022410|obs_0000012181|obs_0000003486|obs_0000019384|obs_0000017352|obs_0000026568|obs_0000022520|obs_0000032848|obs_0000034457|obs_0000033599|obs_0000033136|obs_0000034253|obs_0000005662|obs_0000029731|obs_0000033858|obs_0000033361|obs_0000033370|obs_0000001139|obs_0000024698|obs_0000007291|obs_0000033426,obs_0000018449|obs_0000034866|obs_0000027703|obs_0000012875|obs_0000016462|obs_0000023646|obs_0000018542|obs_0000024174|obs_0000019568|obs_0000013946|obs_0000025217|obs_0000026760|obs_0000021665|obs_0000033445|obs_0000012454|obs_0000002728|obs_0000023748|obs_0000023244|obs_0000025812|obs_0000018152|obs_0000017654|obs_0000015109|obs_0000033069|obs_0000022331|obs_0000033599|obs_0000022340|obs_0000018794|obs_0000020846|obs_0000019827|obs_0000022410|obs_0000012181|obs_0000003486|obs_0000019384|obs_0000017352|obs_0000026568|obs_0000022520|obs_0000025598,,
Pils,Krombacher,"€ 11,99","€ 17,99","1 l = 1,20","1 l = 1,20",,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_265.jpg,"cat_getraenke,diet_vegetarian",,,ref_000265,obs_0000030755|obs_0000032735|obs_0000010755|obs_0000013338|obs_0000033823|obs_0000026170|obs_0000015941|obs_0000012871|obs_0000028759|obs_0000024176|obs_0000028275|obs_0000034423|obs_0000012448|obs_0000030400|obs_0000027329|obs_0000016578|obs_0000019656|obs_0000023756|obs_0000028878|obs_0000035035|obs_0000028408|obs_0000028937|obs_0000008467|obs_0000027944|obs_0000004922|obs_0000028500|obs_0000030556|obs_0000017247|obs_0000000370|obs_0000014202|obs_0000010120|obs_0000004495|obs_0000034708|obs_0000010165|obs_0000028614|obs_0000026062|obs_0000031695|obs_0000032730|obs_0000003041|obs_0000004068|obs_0000013819|obs_0000031740,obs_0000030755|obs_0000026170|obs_0000015941|obs_0000012871|obs_0000027329|obs_0000004922|obs_0000000370|obs_0000004495|obs_0000034708|obs_0000010165|obs_0000031695|obs_0000032735|obs_0000003041|obs_0000004068,x,
