Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Zitronen,Keine Marke,"€ 2,49","€ 2,99","pro Einheit = 2,49","pro Einheit = 2,49","Italien/Spanien, Kl. I",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_229.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F601100,ref_000229,obs_0000008321|obs_0000027911|obs_0000025087|obs_0000024462|obs_0000028057|obs_0000021667|obs_0000026542|obs_0000030136|obs_0000031554|obs_0000034117|obs_0000027477|obs_0000031323|obs_0000028262|obs_0000020848|obs_0000009607|obs_0000029581|obs_0000012177|obs_0000026239|obs_0000033715|obs_0000008643|obs_0000029124|obs_0000010058|obs_0000012637|obs_0000030824|obs_0000028912|obs_0000028790|obs_0000018940|obs_0000005138|obs_0000014878|obs_0000001074|obs_0000032058|obs_0000005699|obs_0000005320|obs_0000015312|obs_0000011385|obs_0000005119|obs_0000005507|obs_0000014382|obs_0000006071|obs_0000013905|obs_0000010973|obs_0000013970|obs_0000014575,obs_0000008321|obs_0000027911|obs_0000025087|obs_0000024462|obs_0000028057|obs_0000021667|obs_0000026542|obs_0000030136|obs_0000031554|obs_0000034117|obs_0000027477|obs_0000031323|obs_0000028262|obs_0000020848,,
Äpfel,Keine Marke,"€ 3,99","€ 4,99","1 kg = 0,80","1 kg = 0,80","Deutschland, Kl. II",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_230.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-F110100,ref_000230,obs_0000002562|obs_0000016900|obs_0000021770|obs_0000033931|obs_0000002961|obs_0000027801|obs_0000024988|obs_0000003115|obs_0000027442|obs_0000001075|obs_0000026677|obs_0000027192|obs_0000022211|obs_0000016710|obs_0000027723|obs_0000018124|obs_0000027995|obs_0000034535|obs_0000026234|obs_0000017162|obs_0000030477|obs_0000019091|obs_0000001303|obs_0000018328|obs_0000020247|obs_0000023327|obs_0000033718|obs_0000000697|obs_0000003523|obs_0000021066|obs_0000027213|obs_0000026979|obs_0000001514|obs_0000000881|obs_0000001905|obs_0000034314|obs_0000028047|obs_0000028717|obs_0000027059|obs_0000022521,obs_0000002562|obs_0000016900|obs_0000021770|obs_0000033931|obs_0000002961|obs_0000027801|obs_0000024988|obs_0000003115|obs_0000027442|obs_0000001075|obs_0000026677|obs_0000027192|obs_0000022211|obs_0000016710|obs_0000027723|obs_0000018124|obs_0000027995|obs_0000034535|obs_0000026234,,
Zwiebeln,Keine Marke,"€ 1,99","€ 2,49","1 kg = 0,66","1 kg = 0,66","Deutschland, Kl. II",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_231.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000231,obs_0000027284|obs_0000028061|obs_0000027041|obs_0000019110|obs_0000009515|obs_0000025391|obs_0000027439|obs_0000008014|obs_0000010332|obs_0000026474|obs_0000028015|obs_0000033910|obs_0000009977|obs_0000008443|obs_0000013600|obs_0000014241|obs_0000023331|obs_0000006184|obs_0000015277|obs_0000010555|obs_0000014047|obs_0000016737|obs_0000006499|obs_0000018164|obs_0000011407|obs_0000011832|obs_0000012260|obs_0000015726|obs_0000012182|obs_0000014889|obs_0000012727|obs_0000000615|obs_0000014097|obs_0000007735|obs_0000015721,obs_0000027284|obs_0000028061|obs_0000027041|obs_0000019110|obs_0000009515|obs_0000025391|obs_0000027439|obs_0000008014|obs_0000010332|obs_0000026474|obs_0000028015|obs_0000033910|obs_0000009977|obs_0000008443,,
Heimat-Logo-Neu Möhren,Keine Marke,"€ 1,49","€ 1,69","1 kg = 0,75","1 kg = 0,75","Deutschland/Niederlande, Kl. I",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_232.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000232,obs_0000008450|obs_0000006415|obs_0000025364|obs_0000028058|obs_0000008865|obs_0000017480|obs_0000005706|obs_0000027745|obs_0000026853|obs_0000026344|obs_0000010486,,,
Geflügelfleischwurst,Keine Marke,"€ 2,29","€ 2,69","1 kg = 4,58","1 kg = 4,58",,Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_233.jpg,"cat_fleisch_wurst,diet_lactose_free,sub_gefluegel,sub_wurst,tag_ultra_processed",,BLS-W302000,ref_000233,obs_0000010301,obs_0000010301,,
Käsekrainer oder Debreziner,Keine Marke,"€ 3,49","€ 4,49","1 kg = 8,73","1 kg = 8,73",,Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_234.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,tag_ultra_processed",,,ref_000234,obs_0000030535|obs_0000027546,,,
Hähnchenbrustfiletroulade,Keine Marke,"€ 1,89","€ 2,19","1 kg = 12,60","1 kg = 12,60",versch. Sorten Regionale Verpackungsabweichungen möglich,Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_235.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food",,NUTR-0002,ref_000235,obs_0000026681,obs_0000026681,,
Cabanossi,Keine Marke,"€ 2,49","€ 2,79","1 kg = 8,30","1 kg = 8,30","gebrüht, geräuchert",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_236.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-W218100,ref_000236,obs_0000026511|obs_0000007215|obs_0000029651,obs_0000026511,,
Puten-Keule,Keine Marke,"€ 4,99","€ 5,99","pro Einheit = 4,99","pro Einheit = 4,99","ganz, vakuumverpackt, Hkl. A, ca. 2,5 kg",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_237.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_gefluegel,tag_proteinreich,tag_whole_food",,BLS-V485100,ref_000237,obs_0000027291,obs_0000027291,,
Hintereisbein Hinterhaxe,Keine Marke,"€ 3,49","€ 4,99","pro Einheit = 3,49","pro Einheit = 3,49","vom Schwein, vakuumverpackt",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_238.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-U693100,ref_000238,obs_0000026154|obs_0000026973,,,
Hähnchen-Schenkel,Keine Marke,"€ 3,99","€ 5,29","1 kg = 3,63","1 kg = 3,63","mit Rückenstück, natur, Hkl. A",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_239.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_whole_food",,BLS-V4A5100,ref_000239,obs_0000019465|obs_0000027696|obs_0000014454|obs_0000027259|obs_0000009863|obs_0000027277|obs_0000016559|obs_0000028345|obs_0000009401|obs_0000000705|obs_0000027367|obs_0000022267|obs_0000018267|obs_0000000882|obs_0000028083|obs_0000014263|obs_0000017341|obs_0000001523|obs_0000014915|obs_0000011849|obs_0000008788|obs_0000030896|obs_0000010525|obs_0000015748|obs_0000031635|obs_0000012213|obs_0000029875|obs_0000031534|obs_0000029909|obs_0000029965|obs_0000032530|obs_0000031272,obs_0000019465|obs_0000027696|obs_0000014454|obs_0000027259|obs_0000009863|obs_0000027277|obs_0000016559|obs_0000028345|obs_0000009401|obs_0000000705|obs_0000027367|obs_0000022267|obs_0000018267|obs_0000000882|obs_0000028083|obs_0000014263|obs_0000017341|obs_0000001523,,
Regenbogen-Forelle,Keine Marke,"€ 1,19","€ 1,39","1 kg = 11,90","1 kg = 11,90","küchenfertig, ausgenommen, ca. 500 g",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_240.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000240,obs_0000020898|obs_0000007046|obs_0000007610|obs_0000020079|obs_0000034141|obs_0000009595|obs_0000025693|obs_0000010047,obs_0000013360|obs_0000014970,,
Backfrische Pizza,Wagner,"€ 1,99","€ 3,49","1 kg = 5,53 - 6,22","1 kg = 5,53 - 6,22","tiefgekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_242.jpg,"cat_tiefkuehl,sub_tk_pizza,tag_ultra_processed",,,ref_000242,obs_0000013341|obs_0000023186|obs_0000025810|obs_0000005867|obs_0000010530|obs_0000011776|obs_0000006317|obs_0000006846|obs_0000005394|obs_0000005944,,,
Maultaschen,Bürger,"€ 3,33","€ 4,58","1 kg = 4,63 - 5,55","1 kg = 4,63 - 5,55","gekühlt, versch. Sorten Einzelpreis: 2.29 (6.36 – 7.63 / kg)",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_243.jpg,cat_non_food,,BLS-D7A5000,ref_000243,obs_0000006305|obs_0000010531|obs_0000017588|obs_0000012341|obs_0000031814|obs_0000000711|obs_0000033906|obs_0000014973|obs_0000007938|obs_0000005382|obs_0000021396|obs_0000025283|obs_0000020577|obs_0000029796|obs_0000030452|obs_0000006656|obs_0000031865|obs_0000016224|obs_0000019957,obs_0000007938|obs_0000005382|obs_0000006305|obs_0000010531|obs_0000017588|obs_0000012341|obs_0000031814|obs_0000000711|obs_0000029796|obs_0000033906|obs_0000030452|obs_0000014973|obs_0000006656,,
Schinken-Lauchsalat oder Budapester Salat,Homann,"€ 1,79","€ 1,99","1 kg = 8,95","1 kg = 8,95",gekühlt,Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_244.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000244,obs_0000016624|obs_0000017657|obs_0000025985|obs_0000034378|obs_0000028387,,x,
Fruchtzwerge,FruchtZwerge,"€ 1,99","€ 2,89","1 kg = 4,98","1 kg = 4,98","gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_245.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,tag_ultra_processed,tag_whole_food",,BLS-S118000,ref_000245,obs_0000022892|obs_0000006450|obs_0000034583|obs_0000023647|obs_0000011040|obs_0000005729|obs_0000019507|obs_0000029107|obs_0000008117|obs_0000030808,obs_0000022892|obs_0000006450|obs_0000034583|obs_0000023647|obs_0000011040,x,
Feinjoghurt oder Sahnepudding,Mövenpick,"€ 0,69","€ 0,99","1 kg = 4,60","1 kg = 4,60","gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_246.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,,ref_000246,obs_0000010129|obs_0000011462|obs_0000020772|obs_0000021591|obs_0000021849|obs_0000031130|obs_0000031713,,,
Zottarella Minis,Keine Marke,"€ 1,69","€ 2,29","1 kg = 13,52","1 kg = 13,52","gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_247.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000247,obs_0000019347|obs_0000019480|obs_0000015901|obs_0000025627|obs_0000019541|obs_0000012394|obs_0000025800|obs_0000024884|obs_0000016191|obs_0000011085|obs_0000022992|obs_0000013779|obs_0000013309|obs_0000022527,obs_0000011796,,
Knoppers Goodies,Keine Marke,"€ 1,99","€ 2,49","1 kg = 11,06","1 kg = 11,06",,Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_248.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000248,obs_0000009611|obs_0000010062|obs_0000008025|obs_0000016132|obs_0000031927|obs_0000031303|obs_0000013667,obs_0000016132|obs_0000009611|obs_0000010062|obs_0000008025|obs_0000013667,,
Milky Way Snickers oder Mars Brotaufstrich,Keine Marke,"€ 3,49","€ 4,69","1 kg = 9,97","1 kg = 9,97",,Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_249.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000249,obs_0000005283|obs_0000005471|obs_0000026017|obs_0000029325|obs_0000032014|obs_0000032433,,,
Oreo und Milka Mini Donuts,Milka,"€ 2,99","€ 3,49","1 kg = 19,67 - 20,76","1 kg = 19,67 - 20,76",,Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_250.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000250,obs_0000030932|obs_0000010268|obs_0000000034|obs_0000008299|obs_0000028936|obs_0000003765|obs_0000026914|obs_0000015450,,x,
Stieleis,Magnum,"€ 3,29","€ 5,49","1 l = 5,48","1 l = 5,48","tiefgekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_252.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_tk_eis,tag_ultra_processed,tag_whole_food",,,ref_000252,obs_0000002227|obs_0000003423|obs_0000024079|obs_0000026776|obs_0000015273|obs_0000024496|obs_0000028861|obs_0000020800|obs_0000022474|obs_0000011489|obs_0000010096|obs_0000014962|obs_0000021619|obs_0000013433,obs_0000026776|obs_0000002227|obs_0000028861|obs_0000003423,x,
Raffaello,Keine Marke,"€ 3,49","€ 4,39","1 kg = 13,42 - 15,17","1 kg = 13,42 - 15,17",,Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_253.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000253,obs_0000021458|obs_0000032693|obs_0000025051|obs_0000020639|obs_0000018983|obs_0000006737|obs_0000033213|obs_0000026462|obs_0000015291|obs_0000012387,obs_0000021458|obs_0000032693|obs_0000025051|obs_0000020639,,
Kekse,Oreo,"€ 1,49","€ 1,89","1 kg = 9,49 - 9,68","1 kg = 9,49 - 9,68",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_254.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000254,obs_0000029322|obs_0000032012|obs_0000032695|obs_0000031299|obs_0000022146|obs_0000019080|obs_0000005001|obs_0000017163|obs_0000003219|obs_0000018069|obs_0000014620|obs_0000011559|obs_0000000426|obs_0000028975|obs_0000004147|obs_0000023735|obs_0000016477|obs_0000004574|obs_0000018652|obs_0000024159|obs_0000024684|obs_0000010735|obs_0000019439|obs_0000022518,obs_0000022146|obs_0000005001|obs_0000029322|obs_0000017163|obs_0000032012|obs_0000003219|obs_0000018069|obs_0000000426|obs_0000028975|obs_0000004147|obs_0000032695|obs_0000023735|obs_0000031299|obs_0000016477|obs_0000004574|obs_0000024159|obs_0000024684|obs_0000019439|obs_0000022518,x,
Tomaten Passata,Oro Di Parma,"€ 1,79","€ 2,59","1 kg = 2,56","1 kg = 2,56",versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 16.04.26 - Samstag, 18.04.26",16.04.26,18.04.26,../images/netto/netto_offer_255.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000255,obs_0000031310|obs_0000032475|obs_0000008847|obs_0000008475|obs_0000014153|obs_0000032116|obs_0000016967|obs_0000007374|obs_0000032115|obs_0000001993|obs_0000026278|obs_0000034023|obs_0000026407|obs_0000019909,,x,
Rinder Hackfleisch,Keine Marke,"€ 4,99","€ 6,19","1 kg = 9,98","1 kg = 9,98",zum Braten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_260.jpg,"cat_fleisch_wurst,sub_hackfleisch,sub_rind,tag_proteinreich,tag_ultra_processed,tag_whole_food",,BLS-U010100,ref_000260,obs_0000002149|obs_0000026223|obs_0000027280|obs_0000029904|obs_0000029964|obs_0000026901|obs_0000031541|obs_0000032583|obs_0000026471|obs_0000031208|obs_0000019685|obs_0000022571|obs_0000001083|obs_0000029295|obs_0000000646|obs_0000029879|obs_0000030444|obs_0000000826|obs_0000030536|obs_0000030574|obs_0000030626|obs_0000030194|obs_0000034323|obs_0000011423|obs_0000033726,obs_0000002149|obs_0000026223|obs_0000027280|obs_0000029904|obs_0000019685|obs_0000029964|obs_0000026901|obs_0000031541|obs_0000032583|obs_0000026471|obs_0000031208,,
Aperitivo,Aperol,"€ 9,99","€ 13,99","1 l = 14,27","1 l = 14,27",11 % Vol.,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_261.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_tk_fertiggerichte,tag_high_protein,tag_whole_food",,,ref_000261,obs_0000001345|obs_0000007649|obs_0000006003|obs_0000013069|obs_0000008990|obs_0000020899|obs_0000003633|obs_0000009522|obs_0000008244|obs_0000021836|obs_0000001111|obs_0000010091|obs_0000020080|obs_0000003572|obs_0000015485|obs_0000009984,obs_0000013069|obs_0000008990|obs_0000020899|obs_0000003633|obs_0000009522|obs_0000001345|obs_0000021836|obs_0000007649|obs_0000020080|obs_0000006003|obs_0000015485|obs_0000009984,x,
Kaffee,Mövenpick,"€ 13,99","€ 19,49","pro Einheit = 13,99","pro Einheit = 13,99","ganze Kaffeebohnen, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_262.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,BLS-N410100,ref_000262,obs_0000012856|obs_0000012375|obs_0000011954|obs_0000014593|obs_0000024909|obs_0000013724|obs_0000015279|obs_0000010719|obs_0000022517|obs_0000026632|obs_0000010346|obs_0000008975|obs_0000007172|obs_0000001036|obs_0000011792|obs_0000015886|obs_0000014364|obs_0000031774|obs_0000008737|obs_0000005168|obs_0000012378|obs_0000001674|obs_0000018585|obs_0000011952|obs_0000007356|obs_0000027842|obs_0000005362|obs_0000027412|obs_0000034615|obs_0000027964|obs_0000024390|obs_0000010059|obs_0000000848|obs_0000009608|obs_0000023971|obs_0000033702|obs_0000034731|obs_0000013262|obs_0000011764|obs_0000001035|obs_0000001037|obs_0000001038|obs_0000001039|obs_0000021523|obs_0000029713|obs_0000025137|obs_0000025139|obs_0000030782|obs_0000025157|obs_0000011344,obs_0000012856|obs_0000012375|obs_0000011954|obs_0000014593|obs_0000024909|obs_0000013724|obs_0000015279|obs_0000010719|obs_0000022517,,
Sahnejoghurt,Zott,"€ 0,39","€ 0,99","1 kg = 2,79","1 kg = 2,79","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_263.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed,tag_whole_food",,,ref_000263,obs_0000003482|obs_0000002460|obs_0000016418|obs_0000034729|obs_0000020028|obs_0000020419|obs_0000008274|obs_0000009812|obs_0000025172|obs_0000021238|obs_0000026614|obs_0000018939|obs_0000009343|obs_0000007780,obs_0000006791|obs_0000029460|obs_0000003482|obs_0000002460|obs_0000016418|obs_0000034729|obs_0000020028|obs_0000030528|obs_0000020419|obs_0000008274|obs_0000009812|obs_0000025172|obs_0000021238|obs_0000026614|obs_0000018939|obs_0000009343,x,
Feine Butter oder Joghurtbutter,Meggle,"€ 0,99","€ 2,59","1 kg = 3,96","1 kg = 3,96",gekühlt,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_264.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000264,obs_0000031125|obs_0000000325|obs_0000016977|obs_0000017501|obs_0000025744|obs_0000026493|obs_0000027848|obs_0000020308|obs_0000003993|obs_0000004420|obs_0000021127|obs_0000004847|obs_0000021731|obs_0000023640|obs_0000030109|obs_0000031974|obs_0000008456|obs_0000011042|obs_0000012797|obs_0000024620|obs_0000000107|obs_0000008556|obs_0000009075|obs_0000000997|obs_0000001425|obs_0000017835|obs_0000026359|obs_0000018391|obs_0000010409|obs_0000034970|obs_0000018644|obs_0000018772|obs_0000027049|obs_0000002620|obs_0000002676|obs_0000027517|obs_0000019493|obs_0000003267|obs_0000011467|obs_0000003591|obs_0000003636|obs_0000013125|obs_0000021984|obs_0000022502|obs_0000031786,,,
Spargel weiß,Keine Marke,"€ 4,44","€ 5,55","1 kg = 8,88","1 kg = 8,88","Deutschland, Kl. I",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_265.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-G450100,ref_000265,obs_0000007314|obs_0000001516|obs_0000006414,obs_0000007314|obs_0000001516,,
Käsescheiben,Leerdammer,"€ 1,49","€ 2,89","pro Einheit = 14,90","pro Einheit = 14,90","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_266.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000266,obs_0000031123|obs_0000025206|obs_0000017666|obs_0000020870|obs_0000027787|obs_0000025113|obs_0000018205|obs_0000001181|obs_0000002335|obs_0000027170|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000024639|obs_0000022214|obs_0000033991|obs_0000002763|obs_0000020051|obs_0000000993|obs_0000002664|obs_0000026217|obs_0000021231|obs_0000016774|obs_0000017161|obs_0000004115|obs_0000000405|obs_0000014493|obs_0000019487|obs_0000020768|obs_0000007977|obs_0000019371|obs_0000017591|obs_0000004542|obs_0000021823|obs_0000032080|obs_0000021587|obs_0000032339|obs_0000018774|obs_0000029794|obs_0000004969|obs_0000002160|obs_0000026864|obs_0000025207|obs_0000007162|obs_0000006286|obs_0000026787|obs_0000026584|obs_0000007170|obs_0000007782,obs_0000017666|obs_0000020870|obs_0000027787|obs_0000031123|obs_0000025113|obs_0000018205|obs_0000001181|obs_0000002335|obs_0000027170|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000024639|obs_0000022214|obs_0000033991|obs_0000002763|obs_0000032080|obs_0000020051|obs_0000032339|obs_0000000993|obs_0000029794|obs_0000002664|obs_0000026217|obs_0000021231|obs_0000025206,,
Biere,Mönchshof,"€ 12,99","€ 17,99","1 l = 1,30","1 l = 1,30",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_267.jpg,"cat_getraenke,diet_vegetarian",,BLS-D610200,ref_000267,obs_0000026248|obs_0000026342|obs_0000028040|obs_0000027520,obs_0000026248|obs_0000028040,,
Kombikiste,Coca-Cola,"€ 11,97","€ 15,99","1 l = 1,00","1 l = 1,00","versch. Sorten, teilw. koffeinhaltig Mit dem Coupon in deiner Netto plus App 2 Flaschen GRATIS (Einzelpreis: 1.49 zzgl. Pfand 0.15)",Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_269.jpg,"cat_getraenke,tag_proteinreich,tag_ultra_processed",,,ref_000269,obs_0000027714,obs_0000027714,,
Marken-Metzger Salami-Sortiment,Keine Marke,"€ 1,29","€ 1,79","1 kg = 12,90","1 kg = 12,90",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 13.04.26 - Samstag, 18.04.26",13.04.26,18.04.26,../images/netto/netto_offer_270.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000270,obs_0000026159|obs_0000028069|obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000010234|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000017375|obs_0000031198,obs_0000026159|obs_0000028069,,
