Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Gewebe-Klebeband,3M,"€ 2,99",,"pro Einheit = 0,06",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_350.jpg,cat_non_food,,,ref_000346,obs_0000016867|obs_0000020022|obs_0000013657|obs_0000013658|obs_0000025281|obs_0000026892,obs_0000016867|obs_0000020022|obs_0000025084
Infrarot-Temperaturmessgerät,PARKSIDE,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_351.jpg,cat_non_food,,,ref_000347,obs_0000023082,obs_0000023082
Bitumen- Dichtspray,MR HELPER,"€ 7,99",,"1 l = 15,98",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_352.jpg,cat_drogerie,,,ref_000348,,
Packband-Set,Parkside,"€ 2,49",,"pro Einheit = 0,01",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_353.jpg,cat_non_food,,,ref_000349,obs_0000022782|obs_0000026191|obs_0000002206|obs_0000002757,obs_0000022782
Maßband,PARKSIDE,"€ 3,49",,"pro Einheit = 3,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_354.jpg,cat_non_food,,,ref_000350,,
Streich-Sortiment 10 Lasurrollen,PARKSIDE,"€ 1,79",,"pro Einheit = 1,79",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_355.jpg,"cat_non_food,tag_ultra_processed",,,ref_000351,,
Trockenbauspatel,PARKSIDE,"€ 1,99",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_356.jpg,cat_non_food,,,ref_000352,,obs_0000011640|obs_0000013937
Außen- und Fassadenfarbe,Alpina,"€ 18,99",,"pro Einheit = 39,95",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_357.jpg,cat_non_food,,,ref_000353,,
Sonnenschutzfolie,PARKSIDE,"€ 4,49",,"pro Einheit = 7,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_358.jpg,cat_non_food,,,ref_000354,,
Höhenverstellbarer Unterstellbock,PARKSIDE,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_359.jpg,cat_non_food,,,ref_000355,obs_0000017851,obs_0000017851
Maler-Starter-Set,PARKSIDE,"€ 2,99",,"pro Einheit = 4,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_360.jpg,cat_non_food,,,ref_000356,obs_0000025081|obs_0000020455|obs_0000021274|obs_0000014037|obs_0000008562|obs_0000008431|obs_0000012113|obs_0000013428|obs_0000015588|obs_0000008428|obs_0000013429|obs_0000013768|obs_0000015587,obs_0000025081|obs_0000020455|obs_0000021274|obs_0000014037
Elektro-Drehschlagschrauber,PARKSIDE,"€ 39,99",,"pro Einheit = 39,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_361.jpg,cat_non_food,,,ref_000357,obs_0000016607|obs_0000017287,
Akku-Stichsäge 20 V,Parkside,"€ 39,99",,"pro Einheit = 69,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_362.jpg,cat_non_food,,,ref_000358,obs_0000022741|obs_0000024831|obs_0000024842|obs_0000023061|obs_0000023319|obs_0000023425|obs_0000023426|obs_0000023427|obs_0000023430|obs_0000023431|obs_0000023433|obs_0000023437|obs_0000023439|obs_0000018143|obs_0000022308|obs_0000024805|obs_0000000184|obs_0000016474|obs_0000019883|obs_0000022935|obs_0000023058,
Kompressor Doppelzylinder,PARKSIDE PERFORMANCE,"€ 199,00",,"pro Einheit = 248,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,,"cat_non_food,tag_ultra_processed",,,ref_000359,obs_0000022738,
Akku-Baustellenradio 20 V,PARKSIDE,"€ 69,99",,"pro Einheit = 79,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_364.jpg,cat_non_food,,,ref_000360,obs_0000023437|obs_0000022741|obs_0000024831|obs_0000024842|obs_0000023061|obs_0000023319|obs_0000023425|obs_0000023426|obs_0000023427|obs_0000023430|obs_0000023431|obs_0000023439|obs_0000023433|obs_0000024805|obs_0000000184|obs_0000022935|obs_0000023058,obs_0000023437
Werk- und Spanntisch,PARKSIDE,"€ 19,99",,"pro Einheit = 29,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_365.jpg,cat_non_food,,,ref_000361,obs_0000013962,obs_0000013962
Akku-Bohrhammer 20 V,PARKSIDE,"€ 29,99",,"pro Einheit = 39,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_366.jpg,cat_non_food,,,ref_000362,obs_0000022741|obs_0000018509|obs_0000024831|obs_0000024842|obs_0000023061|obs_0000023319|obs_0000023425|obs_0000023426|obs_0000023427|obs_0000023430|obs_0000023431|obs_0000023433|obs_0000023437|obs_0000023439|obs_0000022031|obs_0000024805|obs_0000000184|obs_0000022935|obs_0000023058,obs_0000022741
Senkrechtmarkise,LIVARNO HOME,"€ 49,99",,"pro Einheit = 59,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_367.jpg,cat_non_food,,,ref_000363,,
Alu-Rope-Gartenmöbel-Set 7-tlg,LIVARNO HOME,"€ 399,00",,"pro Einheit = 399,00",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_368.jpg,cat_non_food,,,ref_000364,obs_0000023913|obs_0000024336,
Loungeecke mit Tisch,LIVARNO HOME,"€ 269,00",,"pro Einheit = 349,00",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_369.jpg,cat_non_food,,,ref_000365,,
Alu-Rope-Relaxsessel,LIVARNO HOME,"€ 34,99",,"pro Einheit = 74,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_370.jpg,cat_non_food,,,ref_000366,,
Alu-Rope-Stapelstuhl,LIVARNO HOME,"€ 44,99",,"pro Einheit = 49,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_371.jpg,cat_non_food,,,ref_000367,,
Dunkle kernlose Trauben,Dunkle kernlose Trauben,"€ 1,49",,"1 kg = 2,98",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_372.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000368,obs_0000025770|obs_0000023326|obs_0000024111|obs_0000024532|obs_0000027784|obs_0000025488|obs_0000027542|obs_0000026138|obs_0000021533|obs_0000000053|obs_0000020714|obs_0000025589,obs_0000023326|obs_0000025770|obs_0000024111|obs_0000024532
Zitronen,Zitronen,"€ 1,39",,"1 kg = 1,85",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_373.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F601100,ref_000369,obs_0000024462|obs_0000008321|obs_0000027911|obs_0000025087|obs_0000028057|obs_0000021667|obs_0000026542|obs_0000030136|obs_0000031554|obs_0000034117|obs_0000027477|obs_0000031323|obs_0000028262|obs_0000020848|obs_0000009607|obs_0000029581|obs_0000012177|obs_0000026239|obs_0000033715|obs_0000008643|obs_0000029124|obs_0000010058|obs_0000012637|obs_0000030824|obs_0000028912|obs_0000028790|obs_0000018940|obs_0000005138|obs_0000014878|obs_0000001074|obs_0000032058|obs_0000005699|obs_0000005320|obs_0000015312|obs_0000011385|obs_0000005119|obs_0000005507|obs_0000014382|obs_0000006071|obs_0000013905|obs_0000010973|obs_0000013970|obs_0000014575,obs_0000008321|obs_0000027911|obs_0000025087|obs_0000024462|obs_0000028057|obs_0000021667|obs_0000026542|obs_0000030136|obs_0000031554|obs_0000034117|obs_0000027477|obs_0000031323|obs_0000028262|obs_0000020848
Rote Paprika,Rote Paprika,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_374.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000370,obs_0000017917|obs_0000019787|obs_0000031630,obs_0000017917|obs_0000019787
Schweine-Sommersteaks,Grillmeister,"€ 6,66",,"pro Einheit = 6,66",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_376.jpg,"cat_fleisch_wurst,sub_schwein",,BLS-U532100,ref_000371,,
Frisches Schweine-Geschnetzeltes,Metzgerfrisch,"€ 4,99",,"1 kg = 6,24",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_377.jpg,"cat_fleisch_wurst,sub_gefluegel,sub_schwein,tag_high_protein,tag_proteinreich",,,ref_000372,obs_0000023243|obs_0000031567|obs_0000022568|obs_0000029225|obs_0000005622,
Wachtelbrüste -keulen,Nestler,"€ 3,99",,"1 kg = 19,95",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_378.jpg,"cat_fleisch_wurst,tag_ultra_processed",,,ref_000373,obs_0000019411|obs_0000022860|obs_0000017728|obs_0000016360,
Belly Pork Ribs,GRILLMEISTER,"€ 5,99",,"pro Einheit = 5,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_379.jpg,"cat_non_food,tag_ultra_processed",,,ref_000374,,
Rinder-Keulensteaks,Metzgerfrisch,"€ 11,99",,"1 kg = 14,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_380.jpg,"cat_fleisch_wurst,sub_gefluegel,sub_hackfleisch,sub_rind,sub_schwein,tag_proteinreich",,,ref_000375,obs_0000019021|obs_0000018237,obs_0000019021|obs_0000018237
Frische junge Ente,Metzgerfrisch Premium,"€ 5,49",,"pro Einheit = 5,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_381.jpg,"cat_fleisch_wurst,sub_gefluegel,sub_schwein",,,ref_000376,obs_0000008195|obs_0000032361|obs_0000022950|obs_0000003303|obs_0000008947|obs_0000002304|obs_0000028992|obs_0000004929|obs_0000027997|obs_0000004502|obs_0000004075|obs_0000014455|obs_0000021289|obs_0000005995|obs_0000007075|obs_0000025067|obs_0000020470,obs_0000008195|obs_0000022950
Premium US Chuck-Eye-Steak,Metzgerfrisch,"€ 8,00",,"1 kg = 19,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_382.jpg,"cat_fleisch_wurst,sub_schwein",,,ref_000377,obs_0000022855|obs_0000025792|obs_0000016734|obs_0000014452,
Frische Kalbs-Medaillons,Metzgerfrisch Premium,"€ 5,99",,"1 kg = 24,96",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_383.jpg,"cat_fleisch_wurst,sub_rind,sub_schwein,tag_high_protein,tag_proteinreich",,,ref_000378,obs_0000030275,
Frische Schweinenackensteaks,Metzgerfrisch,"€ 4,99",,"1 kg = 5,70",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_384.jpg,"cat_fleisch_wurst,sub_gefluegel,sub_schwein",,,ref_000379,obs_0000018446,
ASC Räucherlachs,Nautica,"€ 7,99",,"pro Einheit = 9,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_385.jpg,cat_fisch_meeresfruechte,,,ref_000380,obs_0000002571|obs_0000001935|obs_0000025231|obs_0000020251|obs_0000005956|obs_0000031816|obs_0000001994|obs_0000021070|obs_0000017750|obs_0000016608|obs_0000003427|obs_0000028795|obs_0000008702,
ASC White Tiger Garnelen,Fischerstolz,"€ 2,99",,"pro Einheit = 3,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_386.jpg,cat_fisch_meeresfruechte,,,ref_000381,obs_0000022565|obs_0000023184|obs_0000017593|obs_0000016643|obs_0000008528|obs_0000018788|obs_0000008551|obs_0000034724|obs_0000007798|obs_0000026001|obs_0000003631|obs_0000001313|obs_0000004921|obs_0000000369|obs_0000004494|obs_0000003502|obs_0000004067|obs_0000001520,obs_0000022565|obs_0000007798|obs_0000023184|obs_0000017593|obs_0000016643|obs_0000008528|obs_0000018788|obs_0000008551|obs_0000026001|obs_0000034724
ASC Frisches Lachsforellenfilet,Fischerstolz,"€ 2,79",,"pro Einheit = 3,79",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_387.jpg,"cat_fisch_meeresfruechte,tag_high_protein,tag_proteinreich",,,ref_000382,obs_0000024239|obs_0000023814|obs_0000018886|obs_0000000699,obs_0000024239|obs_0000023814
ASC Dorade Royal,FISCHERSTOLZ,"€ 5,20",,"1 kg = 10,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_388.jpg,"cat_fisch_meeresfruechte,tag_ultra_processed",,,ref_000383,obs_0000024139|obs_0000023721|obs_0000015374|obs_0000011870|obs_0000011023|obs_0000008996|obs_0000006853|obs_0000005405,obs_0000024139|obs_0000023721
Ganze Lachsforelle,FISCHERSTOLZ,"€ 9,99",,"pro Einheit = 9,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_389.jpg,cat_fisch_meeresfruechte,,,ref_000384,obs_0000004109|obs_0000001200|obs_0000004963|obs_0000002415|obs_0000000400|obs_0000018868|obs_0000004536|obs_0000013294,
Ofen- und Grilllachs,Fischerstolz,"€ 4,44",,"pro Einheit = 5,25",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_390.jpg,cat_fisch_meeresfruechte,,,ref_000385,obs_0000018882,obs_0000018882|obs_0000023631
Norwegische Lachsfilet-Portionen,Fischerstolz,"€ 7,99",,"pro Einheit = 9,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_391.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,tag_high_protein,tag_proteinreich,tag_whole_food",,,ref_000386,obs_0000024241|obs_0000023812|obs_0000001421|obs_0000017429|obs_0000018827|obs_0000021540|obs_0000025684|obs_0000019689|obs_0000020721|obs_0000018885|obs_0000024235|obs_0000024238|obs_0000023815|obs_0000023817|obs_0000010448|obs_0000012790|obs_0000031809|obs_0000028347|obs_0000008391|obs_0000014208|obs_0000010175|obs_0000034280,obs_0000017429|obs_0000017474|obs_0000003679|obs_0000001649|obs_0000024235|obs_0000024241|obs_0000023812|obs_0000023815|obs_0000000821|obs_0000023368|obs_0000002413|obs_0000025479|obs_0000018827|obs_0000001421|obs_0000016809|obs_0000018880|obs_0000018884|obs_0000019936|obs_0000016374|obs_0000012790
Lachsforelle,Nautica,"€ 1,99",,"pro Einheit = 2,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_392.jpg,cat_fisch_meeresfruechte,,,ref_000387,obs_0000018868|obs_0000004109|obs_0000000400|obs_0000001200|obs_0000004536|obs_0000004963|obs_0000013294|obs_0000002415|obs_0000004634|obs_0000002076|obs_0000018221|obs_0000003385|obs_0000002626|obs_0000005061|obs_0000003016|obs_0000019029|obs_0000025050|obs_0000000613|obs_0000004207|obs_0000025986,obs_0000004109|obs_0000000400|obs_0000001200|obs_0000018868|obs_0000004536|obs_0000004963|obs_0000013294|obs_0000002415
MSC Premium Matjesfilets,Nautica,"€ 1,99",,"pro Einheit = 2,69",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_393.jpg,cat_fisch_meeresfruechte,,,ref_000388,obs_0000011595|obs_0000015836|obs_0000013830,
Edel-Lachs,OCEAN SEA,"€ 6,49",,"pro Einheit = 9,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_394.jpg,"cat_fisch_meeresfruechte,tag_proteinreich",,,ref_000389,obs_0000018869|obs_0000034939|obs_0000033739,obs_0000018869
ASC Party-Garnelen,Nautica,"€ 1,49",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_395.jpg,cat_fisch_meeresfruechte,,,ref_000390,obs_0000025977|obs_0000003631|obs_0000001313|obs_0000004921|obs_0000000369|obs_0000004494|obs_0000003502|obs_0000004067|obs_0000001520,obs_0000025977
White Tiger Garnelen-Tapas,Nautica,"€ 1,49",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_396.jpg,cat_fisch_meeresfruechte,,,ref_000391,obs_0000017593|obs_0000016643|obs_0000008528|obs_0000018788|obs_0000008551|obs_0000034724|obs_0000022565|obs_0000007798|obs_0000023184|obs_0000003631|obs_0000001313|obs_0000004921|obs_0000000369|obs_0000004494|obs_0000003502|obs_0000004067|obs_0000001520,
MSC Alaska-Seelachs Schlemmerfilet Knusprig Kross,Ocean Sea,"€ 1,99",,"pro Einheit = 2,49",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_397.jpg,"cat_fisch_meeresfruechte,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000392,,
Stremel-Lachs Dill,Nautica,"€ 2,59",,"1 kg = 20,72",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_398.jpg,cat_fisch_meeresfruechte,,,ref_000393,obs_0000018876|obs_0000034939|obs_0000033739,
Shrimps,Nautica,"€ 1,49",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_399.jpg,"cat_non_food,tag_ultra_processed",,,ref_000394,obs_0000034388,
MSC Knusper-Backfisch,FISCHER-STOLZ,"€ 2,59",,"1 kg = 9,25",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_400.jpg,"cat_fisch_meeresfruechte,tag_ultra_processed",,,ref_000395,obs_0000027654|obs_0000026155|obs_0000002293|obs_0000018462|obs_0000014937|obs_0000022416,
Schafkäse Light,Salakis,"€ 1,99",,"pro Einheit = 3,79",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_401.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,BLS-Y7A2000,ref_000396,obs_0000016653|obs_0000019088|obs_0000017000,
Weichkäse,G ramont,"€ 3,49",,"1 kg = 11,63",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_402.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000397,obs_0000022418|obs_0000018456|obs_0000017509|obs_0000028005|obs_0000012800|obs_0000010262|obs_0000028718|obs_0000023373|obs_0000009810|obs_0000023007|obs_0000009341|obs_0000002902|obs_0000001889|obs_0000008690|obs_0000017036|obs_0000013202|obs_0000020886|obs_0000034594|obs_0000001060|obs_0000012324|obs_0000016552|obs_0000011050|obs_0000003627|obs_0000023987|obs_0000001335|obs_0000015800|obs_0000013638|obs_0000014416|obs_0000024404|obs_0000025428|obs_0000020067|obs_0000010476|obs_0000027117|obs_0000034162|obs_0000011898|obs_0000007547|obs_0000000273|obs_0000004765|obs_0000003512|obs_0000003911|obs_0000004338|obs_0000006285|obs_0000007352|obs_0000005715,obs_0000022418|obs_0000010262|obs_0000018456|obs_0000028718|obs_0000023373|obs_0000009810|obs_0000023007|obs_0000017509|obs_0000028005|obs_0000009341|obs_0000012800
Original Obazda,Alpenhain,"€ 1,49",,"1 kg = 11,92",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_403.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000398,obs_0000018695|obs_0000017330|obs_0000017965|obs_0000010202|obs_0000027915|obs_0000012322|obs_0000028766|obs_0000014946|obs_0000010902|obs_0000034281|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298,
Irischer Käse XXL Butterkäse,Kerrygold,"€ 2,79",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_404.jpg,"cat_molkerei_kaese,sub_fleischersatz,sub_gefluegel,sub_kaese,sub_milchprodukte,sub_tk_gemuese,tag_high_protein",,,ref_000399,obs_0000023310|obs_0000000815|obs_0000024636|obs_0000035114|obs_0000006457|obs_0000012660|obs_0000010631|obs_0000012763|obs_0000008883|obs_0000019165|obs_0000033775|obs_0000009434|obs_0000013967|obs_0000009899|obs_0000028402|obs_0000028491|obs_0000018295|obs_0000010146|obs_0000022440|obs_0000028601|obs_0000034800,
Buko Balance,Arla,"€ 0,99",,"1 kg = 4,95",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_405.jpg,"cat_molkerei_kaese,sub_milchprodukte,tag_high_protein",,,ref_000400,,
Magnum,Langnese,"€ 4,49",,"1 l = 5,83",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_406.jpg,"cat_tiefkuehl,sub_tk_eis,tag_ultra_processed",,,ref_000401,obs_0000024079|obs_0000015273|obs_0000024496|obs_0000020800|obs_0000022474|obs_0000011489|obs_0000010096|obs_0000021619|obs_0000002227|obs_0000003423|obs_0000008369|obs_0000024683|obs_0000029700|obs_0000005768|obs_0000006667|obs_0000006159|obs_0000007600|obs_0000012090|obs_0000006847|obs_0000015702|obs_0000030853|obs_0000029335|obs_0000026009|obs_0000031992|obs_0000031184|obs_0000029342|obs_0000031169|obs_0000031991|obs_0000030846,obs_0000024079|obs_0000015273|obs_0000024496|obs_0000020800|obs_0000022474|obs_0000011489|obs_0000010096|obs_0000021619
Saftschinken XXL,Herta,"€ 1,99",,"1 kg = 14,21",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_407.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000402,obs_0000025974|obs_0000012763|obs_0000013967,obs_0000025276|obs_0000019707|obs_0000025974
Grill- und Pfannenkäse Natur,GAZI,"€ 1,99",,"1 kg = 9,95",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_408.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000403,obs_0000014494|obs_0000014191|obs_0000006444|obs_0000028889|obs_0000001347|obs_0000009644,
Ofenkäse,Rougette,"€ 3,99",,"pro Einheit = 5,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_409.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000404,obs_0000014853|obs_0000034181|obs_0000028959|obs_0000010167|obs_0000003012|obs_0000011472|obs_0000018904|obs_0000027738|obs_0000015708|obs_0000023649|obs_0000019767|obs_0000016206|obs_0000028781|obs_0000006974|obs_0000005717|obs_0000032538|obs_0000029098|obs_0000030802|obs_0000032086|obs_0000029795,obs_0000014853|obs_0000034181|obs_0000028959|obs_0000010167|obs_0000006974|obs_0000003012|obs_0000011472|obs_0000005717|obs_0000018904|obs_0000027738|obs_0000015708|obs_0000023649
Vegane Salami,Billie Green,"€ 1,29",,"pro Einheit = 1,69",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_410.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_wurst,tag_ultra_processed",,,ref_000405,obs_0000023283|obs_0000011062|obs_0000033986|obs_0000034587|obs_0000028469|obs_0000010316|obs_0000016602|obs_0000008425|obs_0000002285|obs_0000026898|obs_0000016755|obs_0000031198|obs_0000002611|obs_0000014932|obs_0000019030|obs_0000023205|obs_0000021226|obs_0000011010|obs_0000025355|obs_0000017184|obs_0000002957|obs_0000017375|obs_0000003239|obs_0000019666|obs_0000003307|obs_0000025934|obs_0000034176|obs_0000030145|obs_0000028273|obs_0000005781|obs_0000007987|obs_0000008039|obs_0000020407|obs_0000016328|obs_0000010234|obs_0000005574|obs_0000030799|obs_0000031425|obs_0000029445|obs_0000032095|obs_0000032536,obs_0000023283|obs_0000011062|obs_0000033986|obs_0000030145
Küchentücher,Floraly s,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_411.jpg,cat_drogerie,,,ref_000406,obs_0000023316|obs_0000022515|obs_0000017283|obs_0000026500|obs_0000028044|obs_0000034463|obs_0000027452|obs_0000013759|obs_0000020296|obs_0000025544|obs_0000034991|obs_0000002895|obs_0000014417|obs_0000027217|obs_0000010070|obs_0000011370|obs_0000016235|obs_0000022123|obs_0000019566|obs_0000014197|obs_0000021115|obs_0000018046|obs_0000024705|obs_0000008589|obs_0000026915|obs_0000033081|obs_0000008896|obs_0000006390|obs_0000034086|obs_0000033405|obs_0000032032|obs_0000026280|obs_0000012457|obs_0000007116|obs_0000007500|obs_0000033889|obs_0000007925|obs_0000028798,obs_0000024705|obs_0000017283|obs_0000026500|obs_0000028044|obs_0000023316|obs_0000034463|obs_0000027452|obs_0000013759|obs_0000020296|obs_0000025544|obs_0000034991|obs_0000002895|obs_0000014417|obs_0000027217|obs_0000010070|obs_0000011370|obs_0000016235|obs_0000022123|obs_0000019566|obs_0000022515|obs_0000014197|obs_0000021115|obs_0000018046
Eistee,Pfanner,"€ 1,29",,"pro Einheit = 1,99",,Nein,Gültig bis 04.04,2026-03-30,2026-04-04,../images/lidl/lidl_offer_412.jpg,"cat_getraenke,tag_ultra_processed",,BLS-W291200,ref_000407,obs_0000024081|obs_0000023317|obs_0000024502|obs_0000019389|obs_0000017982|obs_0000009061|obs_0000011155|obs_0000008086|obs_0000012452|obs_0000002343|obs_0000013610|obs_0000027985|obs_0000026836|obs_0000003163|obs_0000014050|obs_0000017891|obs_0000027236|obs_0000015096|obs_0000022016|obs_0000008902|obs_0000032713|obs_0000023251|obs_0000000733|obs_0000030317|obs_0000006024|obs_0000007679|obs_0000031392|obs_0000030940|obs_0000007673,obs_0000024081|obs_0000011155|obs_0000023317|obs_0000008086|obs_0000012452|obs_0000002343|obs_0000013610|obs_0000024502|obs_0000019389|obs_0000017982|obs_0000027985|obs_0000026836|obs_0000003163|obs_0000014050|obs_0000017891|obs_0000027236|obs_0000009061|obs_0000015096|obs_0000022016
