Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Avocados,Avocados,"€ 1,99",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_044.jpg,cat_getraenke,,BLS-F502100,ref_000044,obs_0000034904|obs_0000006274|obs_0000005705|obs_0000003062|obs_0000008184|obs_0000010495|obs_0000014884|obs_0000005127|obs_0000010934|obs_0000010554|obs_0000012731,obs_0000034904,,
Bio-Mango,Bio-Mango,"€ 2,79",,"pro Einheit = 2,79","pro Einheit = 2,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_045.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,BLS-F603100,ref_000045,obs_0000034121|obs_0000034531|obs_0000034389|obs_0000027838|obs_0000000306|obs_0000016865|obs_0000033713|obs_0000025584|obs_0000009349|obs_0000009816|obs_0000026453|obs_0000034740|obs_0000026739|obs_0000027322|obs_0000028316|obs_0000003966|obs_0000020459|obs_0000004393|obs_0000004820|obs_0000021278|obs_0000029722|obs_0000029883|obs_0000030966|obs_0000031322|obs_0000024112,obs_0000034121|obs_0000034389|obs_0000034531|obs_0000031655|obs_0000031885,,
Lammhüfte,Lammhüfte,"€ 3,49",,"pro Einheit = 3,49","pro Einheit = 3,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_046.jpg,cat_fleisch_wurst,,,ref_000046,obs_0000034124|obs_0000034751|obs_0000029194|obs_0000030906,obs_0000029194|obs_0000034124|obs_0000030906|obs_0000034751,,
Bio-Hähnchen ganz,Bio-Hähnchen ganz,"€ 1,29",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_047.jpg,"cat_fleisch_wurst,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_whole_food",,,ref_000047,obs_0000033936|obs_0000033941|obs_0000001490|obs_0000010592,obs_0000033936,,
Hackfleisch gemischt,Hackfleisch gemischt,"€ 5,99",,"1 kg = 11,98","1 kg = 11,98",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,,"cat_fleisch_wurst,sub_hackfleisch,sub_rind,sub_schwein,tag_proteinreich",,BLS-U020100,ref_000048,obs_0000034536|obs_0000009222|obs_0000009248|obs_0000016944|obs_0000030269|obs_0000025678|obs_0000029783|obs_0000033883|obs_0000014463|obs_0000021126|obs_0000008856|obs_0000027808|obs_0000005797|obs_0000011430|obs_0000018085|obs_0000030894|obs_0000029892|obs_0000030922|obs_0000006355|obs_0000006874|obs_0000030962|obs_0000022287|obs_0000031538|obs_0000017204|obs_0000020307|obs_0000026963|obs_0000031582|obs_0000009575|obs_0000028033|obs_0000007077|obs_0000030174|obs_0000027617|obs_0000009702|obs_0000005620|obs_0000012282|obs_0000014917|obs_0000001646|obs_0000018612|obs_0000019652|obs_0000010463|obs_0000028433|obs_0000009524|obs_0000017754|obs_0000012768|obs_0000000505|obs_0000001083|obs_0000000646|obs_0000025790|obs_0000030444|obs_0000030969,obs_0000009222|obs_0000009248|obs_0000016944|obs_0000030269|obs_0000025678|obs_0000029783|obs_0000033883|obs_0000001646|obs_0000014463|obs_0000021126|obs_0000008856|obs_0000005797|obs_0000011430|obs_0000018085|obs_0000030894|obs_0000018612|obs_0000029892|obs_0000019652|obs_0000030922|obs_0000006355|obs_0000006874|obs_0000010463|obs_0000034536|obs_0000030962|obs_0000022287|obs_0000028433|obs_0000031538|obs_0000017204|obs_0000009524|obs_0000020307|obs_0000017754|obs_0000031582|obs_0000009575|obs_0000028033|obs_0000007077|obs_0000030174|obs_0000009702|obs_0000005620|obs_0000000505|obs_0000012282,,
Rinderroulade,Rinderroulade,"€ 1,99",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_049.jpg,"cat_fleisch_wurst,sub_rind,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000049,obs_0000034279|obs_0000034701|obs_0000035110|obs_0000033724|obs_0000005245|obs_0000034928|obs_0000034130,obs_0000035110|obs_0000034279|obs_0000034701|obs_0000033724|obs_0000005245,,
grobe Bratwurst,grobe Bratwurst,"€ 0,79",,"pro Einheit = 1,49","pro Einheit = 1,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_050.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,BLS-W114000,ref_000050,obs_0000034326|obs_0000000643|obs_0000002948|obs_0000031237|obs_0000034927|obs_0000002715|obs_0000014245|obs_0000009254|obs_0000021161|obs_0000008620|obs_0000034127|obs_0000029908|obs_0000031320|obs_0000013672|obs_0000015339|obs_0000030575|obs_0000034548|obs_0000020342|obs_0000021756|obs_0000016533|obs_0000015773|obs_0000033720|obs_0000023367|obs_0000019662|obs_0000019942|obs_0000010602|obs_0000024944|obs_0000026247|obs_0000006539|obs_0000022569|obs_0000006701|obs_0000007634|obs_0000030970,obs_0000000643|obs_0000002948|obs_0000031237|obs_0000034927|obs_0000034326|obs_0000002715|obs_0000014245|obs_0000009254|obs_0000021161|obs_0000008620|obs_0000034127|obs_0000029908|obs_0000031320|obs_0000013672|obs_0000015339|obs_0000030575|obs_0000034548|obs_0000020342|obs_0000021756,,
Bio-Schweinefilet,Bio-Schweinefilet,"€ 2,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_051.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_schwein,tag_high_protein,tag_proteinreich,tag_whole_food",,,ref_000051,obs_0000033722|obs_0000000002|obs_0000016537|obs_0000000507|obs_0000008821|obs_0000025707|obs_0000001195|obs_0000009417|obs_0000034085|obs_0000017752|obs_0000009573|obs_0000026057|obs_0000001519|obs_0000009937|obs_0000034542|obs_0000002156|obs_0000034902|obs_0000010461|obs_0000019043|obs_0000002901|obs_0000003040|obs_0000027670|obs_0000003708|obs_0000028417|obs_0000028555|obs_0000004044|obs_0000028675|obs_0000020515|obs_0000020808|obs_0000004471|obs_0000004898|obs_0000021334|obs_0000021627|obs_0000021967|obs_0000013883|obs_0000014905|obs_0000015741|obs_0000007631|obs_0000008054|obs_0000016340,obs_0000033722,,
Frisches Black Angus Rib Eye,Frisches Black Angus Rib Eye,"€ 4,99",,"pro Einheit = 6,49","pro Einheit = 6,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_052.jpg,"cat_fleisch_wurst,tag_high_protein",,,ref_000052,,,,
Schweinenackensteak,LandPrimus,"€ 1,29",,"pro Einheit = 1,29","pro Einheit = 1,29",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_053.jpg,"cat_fleisch_wurst,sub_schwein",,,ref_000053,obs_0000030101|obs_0000014925|obs_0000010603|obs_0000012780|obs_0000009486|obs_0000009946|obs_0000008540,obs_0000030101,,
Kalbsrücken,Kalbsrücken,"€ 3,99",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_054.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_rind,tag_high_protein,tag_proteinreich,tag_whole_food",,BLS-U421100,ref_000054,obs_0000033727,obs_0000033727,,
Lammspieß,Lammspieß,"€ 3,49",,"pro Einheit = 3,49","pro Einheit = 3,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_055.jpg,cat_fleisch_wurst,,,ref_000055,obs_0000034755,,,
Spießbraten,Spießbraten,"€ 1,29",,"pro Einheit = 1,29","pro Einheit = 1,29",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_056.jpg,"cat_fleisch_wurst,diet_vegan,diet_vegetarian,sub_schwein,tag_whole_food",,BLS-Y710142,ref_000056,obs_0000008706|obs_0000006883|obs_0000030588|obs_0000011839|obs_0000029824|obs_0000003298|obs_0000004424|obs_0000004851|obs_0000003997|obs_0000002271,obs_0000008706|obs_0000006883|obs_0000030588|obs_0000011839|obs_0000029824,,
Bio-Putengeschnetzeltes Tikka Masala,Bio-Putengeschnetzeltes Tikka Masala,"€ 2,79",,"pro Einheit = 2,79","pro Einheit = 2,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_057.jpg,"cat_fleisch_wurst,diet_lactose_free,tag_high_protein,tag_whole_food",,,ref_000057,obs_0000034544|obs_0000034333,,,
Smoothie,Innocent,"€ 1,69",,"pro Einheit = 2,29","pro Einheit = 2,29",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_058.jpg,cat_getraenke,,BLS-F034600,ref_000058,obs_0000003462|obs_0000024721|obs_0000002067|obs_0000005025|obs_0000000440|obs_0000009020|obs_0000004171|obs_0000017881|obs_0000004598|obs_0000022009|obs_0000014395|obs_0000010948|obs_0000013892|obs_0000001630|obs_0000034549|obs_0000012410|obs_0000031158|obs_0000028870|obs_0000001191|obs_0000024751|obs_0000006373|obs_0000005275|obs_0000029851|obs_0000007096|obs_0000007874|obs_0000032617|obs_0000006904|obs_0000012945|obs_0000030870|obs_0000010957|obs_0000029526|obs_0000031958|obs_0000006023|obs_0000005464|obs_0000010818,obs_0000003462|obs_0000024721|obs_0000002067|obs_0000005025|obs_0000000440|obs_0000014395|obs_0000009020|obs_0000010948|obs_0000013892|obs_0000004171|obs_0000017881|obs_0000001630|obs_0000034549|obs_0000004598|obs_0000022009|obs_0000012410,,
Fleischkäse Brötchen Leberkäse Semmel,Fleischkäse Brötchen Leberkäse Semmel,"€ 2,00",,"pro Einheit = 2,00","pro Einheit = 2,00",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_059.jpg,"cat_fleisch_wurst,sub_kaese,sub_milchprodukte,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000059,obs_0000034341|obs_0000033949|obs_0000034554|obs_0000034142|obs_0000033734|obs_0000034760|obs_0000034938|obs_0000026147|obs_0000007220|obs_0000027967|obs_0000027097|obs_0000008701,obs_0000034341|obs_0000034938|obs_0000033949|obs_0000034554|obs_0000034142|obs_0000033734|obs_0000034760,,
Hummus oder Brotaufstrich,NOA,"€ 1,99",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_060.jpg,"cat_sonstiges,diet_vegan,diet_vegetarian,sub_huelsenfruechte",,,ref_000060,obs_0000029842|obs_0000005571|obs_0000008458|obs_0000034334|obs_0000034763|obs_0000018403|obs_0000010497|obs_0000010510|obs_0000012207|obs_0000013042|obs_0000013124|obs_0000013249|obs_0000031182|obs_0000014956|obs_0000031633|obs_0000015391|obs_0000023659|obs_0000031930,obs_0000005571,,
Lachs,Meine Lieblinge,"€ 3,33",,"1 kg = 33,30","1 kg = 33,30",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_061.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,tag_high_protein,tag_proteinreich",,BLS-T410100,ref_000061,obs_0000034939|obs_0000033739|obs_0000034922|obs_0000014471|obs_0000007819|obs_0000007820|obs_0000007070|obs_0000029220|obs_0000029349|obs_0000018869|obs_0000018876|obs_0000018883|obs_0000002141|obs_0000029280|obs_0000002789|obs_0000030953|obs_0000009451|obs_0000012266|obs_0000014061|obs_0000028906|obs_0000029169|obs_0000033782|obs_0000008445|obs_0000002558|obs_0000026241|obs_0000025479|obs_0000034321|obs_0000029461|obs_0000011417|obs_0000030882|obs_0000032547|obs_0000016809|obs_0000032299|obs_0000029100|obs_0000016181|obs_0000028859|obs_0000014527|obs_0000030529|obs_0000018884|obs_0000033736|obs_0000019936|obs_0000017378|obs_0000007402|obs_0000029940|obs_0000034553|obs_0000007815|obs_0000030122|obs_0000023631|obs_0000007396|obs_0000007408,obs_0000034939|obs_0000029461|obs_0000032299|obs_0000033739,,
Steinbeißerfilet,Steinbeißerfilet,"€ 3,99",,"pro Einheit = 4,99","pro Einheit = 4,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_062.jpg,cat_fisch_meeresfruechte,,,ref_000062,obs_0000034555|obs_0000028505|obs_0000010402|obs_0000028619,obs_0000028505|obs_0000010402|obs_0000028619|obs_0000034555,,
Onigiri Lachs Edamame,Natsu,"€ 2,79",,"1 kg = 27,90","1 kg = 27,90",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_063.jpg,cat_fisch_meeresfruechte,,,ref_000063,obs_0000033736|obs_0000034939|obs_0000033739,obs_0000033736,,x
Riesengarnelen,Riesengarnelen,"€ 2,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_064.jpg,cat_fisch_meeresfruechte,,,ref_000064,obs_0000034138|obs_0000002733|obs_0000003374|obs_0000002517|obs_0000006678|obs_0000005591|obs_0000006328|obs_0000031899|obs_0000031682,obs_0000002733|obs_0000003374|obs_0000002517|obs_0000006678|obs_0000005591|obs_0000006328|obs_0000034138|obs_0000031899,,
Oliven,King Cuisine,"€ 2,99",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_065.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,BLS-Q120000,ref_000065,obs_0000034552|obs_0000008194|obs_0000025865|obs_0000028687|obs_0000028567|obs_0000018215|obs_0000026683|obs_0000008681|obs_0000022380|obs_0000011917|obs_0000003726|obs_0000004885|obs_0000025238|obs_0000034942|obs_0000020249|obs_0000010266|obs_0000033953|obs_0000025634|obs_0000012839|obs_0000021549|obs_0000003120|obs_0000013234|obs_0000027579|obs_0000010941|obs_0000004031|obs_0000010687|obs_0000012354|obs_0000031304|obs_0000021068|obs_0000014542|obs_0000005200|obs_0000014034|obs_0000022490|obs_0000008283|obs_0000022495|obs_0000020730|obs_0000004458|obs_0000025210|obs_0000007176|obs_0000025405|obs_0000001990|obs_0000033871|obs_0000001761|obs_0000001762|obs_0000000893|obs_0000001285|obs_0000021256|obs_0000022160|obs_0000019518|obs_0000034768,obs_0000008194|obs_0000025865|obs_0000028687|obs_0000028567|obs_0000018215|obs_0000026683|obs_0000008681|obs_0000022380|obs_0000034552,,
Weizenbrötchen,Weizenbrötchen,"€ 1,50",,"1 kg = 2,31","1 kg = 2,31",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,BLS-B511000,ref_000066,obs_0000034146|obs_0000033956|obs_0000034350|obs_0000034771|obs_0000033748|obs_0000034558|obs_0000019915|obs_0000006062|obs_0000006063|obs_0000034943|obs_0000027409|obs_0000028000|obs_0000031710|obs_0000014552|obs_0000002587|obs_0000003165|obs_0000032634,obs_0000034146|obs_0000033956|obs_0000019915|obs_0000006062|obs_0000006063|obs_0000034350|obs_0000034771|obs_0000033748|obs_0000034943|obs_0000034558,,
Bio-Roggen pur,Herzberger,"€ 2,99",,"pro Einheit = 3,49","pro Einheit = 3,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_067.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000067,obs_0000033749|obs_0000001689|obs_0000027497,obs_0000033749,,
My Cake,KomPack,"€ 2,79",,"pro Einheit = 3,29","pro Einheit = 3,29",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_068.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000068,,,,
Unser Pures,Mestemacher,"€ 2,49",,"1 kg = 8,30","1 kg = 8,30",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_070.jpg,cat_non_food,,,ref_000069,obs_0000034346,,,
Stick mit Weißkäsefüllung,Stick mit Weißkäsefüllung,"€ 0,99",,"1 kg = 11,65","1 kg = 11,65",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_071.jpg,"cat_molkerei_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000070,obs_0000027319|obs_0000002886,,,
Bio-Laugenbrezel,Herzberger,"€ 1,99",,"1 kg = 7,54","1 kg = 7,54",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,,"cat_grundnahrung,diet_vegetarian",,,ref_000071,obs_0000033746|obs_0000034277|obs_0000035107|obs_0000026070|obs_0000001555|obs_0000026328|obs_0000006064|obs_0000014330|obs_0000014992,obs_0000033746|obs_0000034277|obs_0000035107,,
Bayerischer Bio-Leberkäse,Bayerischer Bio-Leberkäse,"€ 0,99",,"pro Einheit = 0,99","pro Einheit = 0,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_073.jpg,"cat_fleisch_wurst,sub_kaese,sub_milchprodukte,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000072,obs_0000025260|obs_0000000704|obs_0000009121|obs_0000009298|obs_0000034355|obs_0000001946|obs_0000026756|obs_0000018993|obs_0000020068|obs_0000020887|obs_0000021830|obs_0000014106|obs_0000031883|obs_0000023788|obs_0000024209|obs_0000011415|obs_0000022804|obs_0000008701|obs_0000026147|obs_0000027097|obs_0000027967,obs_0000025260|obs_0000000704|obs_0000009121|obs_0000009298|obs_0000001946|obs_0000026756|obs_0000018993|obs_0000020068|obs_0000020887|obs_0000021830|obs_0000014106|obs_0000031883|obs_0000023788|obs_0000024209,,
Burgunder Schinken,Burgunder Schinken,"€ 1,99",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_074.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_proteinreich,tag_ultra_processed",,BLS-W850400,ref_000073,obs_0000034378|obs_0000028387|obs_0000016624|obs_0000017657,,,
Fleischsalat,LandPrimus,"€ 0,99",,"pro Einheit = 1,79","pro Einheit = 1,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_075.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_frisches_gemuese,sub_rind,sub_salate,sub_schwein,sub_wurst,tag_ultra_processed",,BLS-W234000,ref_000074,obs_0000033969|obs_0000028813|obs_0000010665|obs_0000009137|obs_0000012215|obs_0000027847|obs_0000030455|obs_0000028926|obs_0000028421|obs_0000012833|obs_0000031785|obs_0000027307|obs_0000011064|obs_0000032620|obs_0000010368|obs_0000034940|obs_0000033951|obs_0000032301|obs_0000026567|obs_0000030156|obs_0000006529|obs_0000030611|obs_0000006695|obs_0000005237,obs_0000028813|obs_0000010665|obs_0000009137|obs_0000033969|obs_0000012215|obs_0000027847|obs_0000030455|obs_0000028926,,
Klassik Kabanos,Klassik Kabanos,"€ 1,99",,"pro Einheit = 2,79","pro Einheit = 2,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_076.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000075,obs_0000034356|obs_0000011014|obs_0000028679|obs_0000028559|obs_0000008470|obs_0000016099|obs_0000014835|obs_0000012661|obs_0000030820|obs_0000011011|obs_0000012778|obs_0000016109,obs_0000034356,,
Jam n Serrano,Jam n Serrano,"€ 2,49",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_077.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst",,,ref_000076,obs_0000034353|obs_0000034778|obs_0000015367|obs_0000034954|obs_0000020397|obs_0000021946|obs_0000013260|obs_0000021216|obs_0000019244|obs_0000020656|obs_0000007235|obs_0000025031|obs_0000028001|obs_0000021475|obs_0000017765|obs_0000026751|obs_0000003841|obs_0000016779|obs_0000004268|obs_0000007857|obs_0000003516|obs_0000019020|obs_0000004695|obs_0000000225|obs_0000007236|obs_0000032599,obs_0000015367|obs_0000034954|obs_0000020397|obs_0000034353|obs_0000021946|obs_0000008523|obs_0000013260|obs_0000034778|obs_0000021216,,
Bio-Rindersaftschinken,Bio-Rindersaftschinken,"€ 2,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_078.jpg,"cat_fleisch_wurst,sub_rind,sub_schwein,sub_wurst,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000077,obs_0000034777|obs_0000024655|obs_0000018922|obs_0000022617|obs_0000023792|obs_0000024221,obs_0000024655|obs_0000034777|obs_0000018922|obs_0000022617|obs_0000023792|obs_0000024221,,
Appenzeller,Appenzeller,"€ 2,49",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_079.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000078,obs_0000034288|obs_0000005158|obs_0000032558|obs_0000007161|obs_0000015395|obs_0000007557|obs_0000015815|obs_0000011483|obs_0000011051|obs_0000012811|obs_0000011897|obs_0000013070|obs_0000031242|obs_0000006458|obs_0000005723|obs_0000002014,obs_0000034288,,
Butterkäse,Bauer,"€ 0,99",,"pro Einheit = 1,79","pro Einheit = 1,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_080.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_kaese,sub_milchprodukte,sub_wurst",,BLS-W256100,ref_000079,obs_0000028601|obs_0000035114|obs_0000028491|obs_0000010146|obs_0000022440|obs_0000009899|obs_0000024636|obs_0000009434|obs_0000019165|obs_0000033775|obs_0000034800|obs_0000028402|obs_0000012660|obs_0000018295|obs_0000013199|obs_0000030482|obs_0000005908|obs_0000006806|obs_0000034589|obs_0000015271|obs_0000011339|obs_0000014950|obs_0000029171|obs_0000001059|obs_0000000815|obs_0000006292|obs_0000005721|obs_0000007158,obs_0000005908|obs_0000006806|obs_0000010146|obs_0000022440|obs_0000009899|obs_0000028601|obs_0000024636|obs_0000035114|obs_0000028491|obs_0000009434|obs_0000019165|obs_0000033775|obs_0000034800|obs_0000028402|obs_0000029171|obs_0000012660|obs_0000018295,,
Bio-Heubursche oder Bio-Heumadl,Bioland,"€ 2,49",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_081.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000080,,,,
Monsieur Jean Bernard Bio-Käse,Paul Söbbeke,"€ 2,99",,"pro Einheit = 3,79","pro Einheit = 3,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_082.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000081,obs_0000000890|obs_0000008883|obs_0000006457|obs_0000010631,,,
Elsässer Winzerkäse,Elsässer Winzerkäse,"€ 1,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000082,obs_0000033976|obs_0000006805|obs_0000031493,obs_0000006805|obs_0000033976,,
Bio-Manouri,bio verde,"€ 1,99",,"pro Einheit = 2,79","pro Einheit = 2,79",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_084.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000083,obs_0000033977|obs_0000025214,obs_0000033977,,x
Bio-Weidemilch Joghurt mild,Alnatura,"€ 1,49",,"1 kg = 2,98","1 kg = 2,98",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_085.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_whole_food",,,ref_000084,obs_0000033980|obs_0000000620|obs_0000001980|obs_0000000833|obs_0000020739|obs_0000021558|obs_0000030867|obs_0000030973|obs_0000016386|obs_0000000488|obs_0000000671|obs_0000017128|obs_0000002441|obs_0000002511|obs_0000027610|obs_0000011458|obs_0000003781|obs_0000004230|obs_0000004657|obs_0000005084|obs_0000023026|obs_0000015790|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000025392|obs_0000033696|obs_0000009180|obs_0000025811|obs_0000009663|obs_0000034580|obs_0000026710|obs_0000019794|obs_0000020687|obs_0000020689|obs_0000028966|obs_0000021506|obs_0000021508|obs_0000023030|obs_0000023284|obs_0000015673,obs_0000033980,,
Deutsche Markenbutter,Deutsche Markenbutter,"€ 1,49",,"1 kg = 5,96","1 kg = 5,96",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_086.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_butter_margarine",,,ref_000085,obs_0000034709|obs_0000000134|obs_0000025749|obs_0000003637|obs_0000003521|obs_0000017228|obs_0000024919|obs_0000024922|obs_0000022528|obs_0000005156|obs_0000009381|obs_0000006990|obs_0000006613|obs_0000005734|obs_0000011882|obs_0000009840|obs_0000018424|obs_0000009802|obs_0000022910,obs_0000000134|obs_0000025749|obs_0000034709|obs_0000006299|obs_0000009381|obs_0000003637|obs_0000003521|obs_0000017228|obs_0000024919|obs_0000024922|obs_0000011882|obs_0000009840|obs_0000018424|obs_0000022528,,
Bio Vegan Bio-Tempeh,tegut,"€ 2,49",,"1 kg = 12,45","1 kg = 12,45",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_087.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000086,obs_0000012343|obs_0000032993|obs_0000000828|obs_0000017257|obs_0000028740|obs_0000028954|obs_0000031808,,,
Bio-Speisequarkzubereitung,Andechser Natur,"€ 1,19",,"pro Einheit = 1,69","pro Einheit = 1,69",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_088.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000087,obs_0000029547|obs_0000005733,obs_0000029547|obs_0000005733|obs_0000032579,,
