Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Mineralwasser,Franken Brunnen,"€ 4,99",,"1 l = 0,55","1 l = 0,55","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 12 x 0,75 Liter Kasten + 3,30 Pfand, (1 l = 0,55 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/franken-brunnen-mineralwasser.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000134,obs_0000006205|obs_0000005254|obs_0000029412|obs_0000007475|obs_0000007476|obs_0000029013|obs_0000032715|obs_0000006571|obs_0000005626|obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570,obs_0000031797|obs_0000006205|obs_0000026205|obs_0000005254|obs_0000008841|obs_0000031396|obs_0000029412|obs_0000008437|obs_0000009985|obs_0000014625|obs_0000007475|obs_0000007476|obs_0000029013|obs_0000011123|obs_0000032715,x,
Schokolade,Milka,"€ 2,79",,"pro Einheit = 2,79","pro Einheit = 2,79",verschiedene Sorten,Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/milka-schokolade.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,BLS-S500000,ref_000135,obs_0000015893|obs_0000027700|obs_0000028232|obs_0000013394|obs_0000015454|obs_0000034408|obs_0000025739|obs_0000008861|obs_0000015026|obs_0000017605|obs_0000034013|obs_0000018155|obs_0000018698|obs_0000014104|obs_0000031011|obs_0000011112|obs_0000008610|obs_0000006579|obs_0000012219|obs_0000026556|obs_0000022979|obs_0000001524|obs_0000011783|obs_0000013879|obs_0000028244|obs_0000028249|obs_0000000091|obs_0000004705|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000000230|obs_0000003326|obs_0000004873|obs_0000003851|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000008595|obs_0000004019|obs_0000010166|obs_0000009149,obs_0000011783|obs_0000015893|obs_0000027700|obs_0000013879|obs_0000028232|obs_0000013394|obs_0000028244|obs_0000006229|obs_0000028249|obs_0000000091|obs_0000015454|obs_0000004705|obs_0000034408|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000025739|obs_0000029328|obs_0000008861|obs_0000005279|obs_0000015026|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000017605|obs_0000034013|obs_0000000230|obs_0000007911|obs_0000018155|obs_0000003326|obs_0000006912|obs_0000004873|obs_0000018698|obs_0000003851|obs_0000014104|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000031011|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000011112|obs_0000032120|obs_0000007100|obs_0000008595|obs_0000008610|obs_0000004019,,
Nuss oder Kakao Klasse Schokolade,Ritter Sport,"€ 1,69",,"1 kg = 16,90","1 kg = 16,90","verschiedene Sorten, 100 g Tafel, (1 kg = 16,90 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/ritter-sport-nuss-oder-kakao-klasse-schokolade.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000136,obs_0000006748|obs_0000005468|obs_0000006037|obs_0000034192|obs_0000031849|obs_0000002336|obs_0000016691|obs_0000017857|obs_0000011765|obs_0000011783|obs_0000015893|obs_0000013879|obs_0000027700|obs_0000028232|obs_0000013394|obs_0000028244|obs_0000028249|obs_0000000091|obs_0000015454|obs_0000004705|obs_0000034408|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000025739|obs_0000008861|obs_0000015026|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000017605|obs_0000034013|obs_0000000230|obs_0000018155|obs_0000003326|obs_0000004873|obs_0000018698|obs_0000003851|obs_0000014104|obs_0000010522|obs_0000033056|obs_0000031011|obs_0000021291|obs_0000004446|obs_0000011112|obs_0000008595|obs_0000008610|obs_0000004019|obs_0000006579,obs_0000006748|obs_0000005468|obs_0000006037,,
Mini,Nestlé,"€ 2,79",,"pro Einheit = 2,79","pro Einheit = 2,79","KitKat, Smarties oder Lion, verschiedene Sorten",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/nestl-mini.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000137,obs_0000006379|obs_0000012328|obs_0000010932|obs_0000017530|obs_0000026024|obs_0000018128|obs_0000016216|obs_0000026764|obs_0000018433|obs_0000000007|obs_0000002063|obs_0000004119|obs_0000010268|obs_0000024611|obs_0000000041|obs_0000012338|obs_0000020532|obs_0000014403|obs_0000004170|obs_0000020562|obs_0000024665|obs_0000012389|obs_0000022631|obs_0000022632|obs_0000008299|obs_0000010350|obs_0000000119|obs_0000034913|obs_0000004234|obs_0000026794|obs_0000028842|obs_0000004281|obs_0000022732|obs_0000016594|obs_0000002275|obs_0000026857|obs_0000018679|obs_0000026872|obs_0000028936|obs_0000006422|obs_0000033044|obs_0000022809|obs_0000006427|obs_0000006431|obs_0000016678|obs_0000022822|obs_0000018757|obs_0000002380|obs_0000004443|obs_0000002406,obs_0000012328|obs_0000006379|obs_0000024884|obs_0000006744|obs_0000010932|obs_0000025627|obs_0000017530|obs_0000025800|obs_0000026024|obs_0000018128|obs_0000016191|obs_0000016216|obs_0000006039|obs_0000022527,,x
Nic Nacs,Lorenz,"€ 0,99",,"1 kg = 9,00","1 kg = 9,00","verschiedene Sorten, 110 g Packung, (1 kg = 9,00 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/lorenz-nic-nacs.jpg,"cat_knabbern_naschen,sub_kartoffeln,tag_ultra_processed",,,ref_000138,,obs_0000013316|obs_0000007690|obs_0000003618,,
Chitos Cornados,FUNNY-FRISCH,"€ 1,11",,"pro Einheit = 1,11","pro Einheit = 1,11","verschiedene Sorten, Jumpys, Ringli, Zwiebli Ringe, Paprika Ecken oder Frit-Sticks",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/funny-frisch-chitos-cornados.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000139,obs_0000007683|obs_0000005839|obs_0000006752,obs_0000007683|obs_0000005839|obs_0000006752,x,
Crunchips,Lorenz,"€ 0,99",,"pro Einheit = 0,99","pro Einheit = 0,99",verschiedene Sorten,Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/lorenz-crunchips.jpg,"cat_knabbern_naschen,sub_kartoffeln,tag_ultra_processed",,,ref_000140,obs_0000030984|obs_0000000817|obs_0000013142|obs_0000017033|obs_0000005007|obs_0000017942|obs_0000000430|obs_0000006578|obs_0000034483|obs_0000004153|obs_0000016313|obs_0000020543|obs_0000003140|obs_0000004580|obs_0000025071|obs_0000021362|obs_0000032008|obs_0000030283|obs_0000002310|obs_0000007106,obs_0000030984|obs_0000032008|obs_0000000817|obs_0000030283|obs_0000013142,,
Erdnüsse,Ültje,"€ 1,69",,"pro Einheit = 1,69","pro Einheit = 1,69",verschiedene Sorten,Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/ltje-erdn-sse.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000141,obs_0000007489|obs_0000030669|obs_0000006234|obs_0000000013|obs_0000003728|obs_0000011550|obs_0000008481|obs_0000019492|obs_0000001319|obs_0000026796|obs_0000013618|obs_0000032179|obs_0000027959|obs_0000031681|obs_0000026308|obs_0000019397|obs_0000027867|obs_0000010727,obs_0000000013|obs_0000003728|obs_0000011550|obs_0000008481|obs_0000001319|obs_0000013618|obs_0000027959|obs_0000007489|obs_0000019397|obs_0000030669|obs_0000006234,x,
Party Mix oder Favourites,Milka,"€ 2,99",,"pro Einheit = 2,99","pro Einheit = 2,99",,Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/milka-party-mix-oder-favourites.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000142,obs_0000005469|obs_0000032876|obs_0000000191|obs_0000027019|obs_0000024700,obs_0000005469,,
Minis,Haribo,"€ 1,79",,"pro Einheit = 1,79","pro Einheit = 1,79",verschiedene Sorten,Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/haribo-minis.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000143,obs_0000019480|obs_0000025627|obs_0000015901|obs_0000019541|obs_0000012394|obs_0000025800|obs_0000024884|obs_0000016191|obs_0000011085|obs_0000022992|obs_0000013779|obs_0000013309|obs_0000022527|obs_0000014861|obs_0000033553|obs_0000004649|obs_0000004222|obs_0000003711|obs_0000010947|obs_0000004866|obs_0000026404|obs_0000015661|obs_0000000337|obs_0000004439|obs_0000004012|obs_0000005076|obs_0000000483|obs_0000017921|obs_0000012802|obs_0000027652|obs_0000001550|obs_0000004111|obs_0000004633|obs_0000008732|obs_0000027681|obs_0000022061|obs_0000010298|obs_0000034379|obs_0000020557|obs_0000004206|obs_0000025211|obs_0000001186|obs_0000001189|obs_0000011962|obs_0000003779|obs_0000003791|obs_0000014554|obs_0000001759|obs_0000033009|obs_0000004850,obs_0000019480|obs_0000025627|obs_0000015901|obs_0000019541|obs_0000012394|obs_0000025800|obs_0000006923|obs_0000024884|obs_0000016191|obs_0000011085|obs_0000006047|obs_0000006584|obs_0000022992|obs_0000013779|obs_0000013309|obs_0000022527,,
hanuta Minis,Ferrero,"€ 2,59",,"1 kg = 12,95","1 kg = 12,95","200 g Packung, (1 kg = 12,95 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/ferrero-hanuta-minis.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000144,obs_0000020557|obs_0000006386|obs_0000025211|obs_0000021376|obs_0000022505|obs_0000006922|obs_0000005284|obs_0000012394|obs_0000024884|obs_0000022992|obs_0000011085|obs_0000013309|obs_0000019480|obs_0000025627|obs_0000019541|obs_0000023742|obs_0000025800|obs_0000013779|obs_0000032239|obs_0000015901|obs_0000024172|obs_0000016191|obs_0000022527,obs_0000020557|obs_0000006386|obs_0000025211|obs_0000006922|obs_0000021376|obs_0000005284,,
Pom-Bär oder Chipsfrisch,FUNNY-FRISCH,"€ 1,79",,"pro Einheit = 1,79","pro Einheit = 1,79","verschiedene Sorten, 4er",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/funny-frisch-pom-b-r-oder-chipsfrisch.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegetarian,sub_huelsenfruechte,tag_ultra_processed",,,ref_000145,obs_0000007108|obs_0000005281|obs_0000006032|obs_0000007696|obs_0000032692|obs_0000006736|obs_0000005473|obs_0000030305|obs_0000007283|obs_0000029688|obs_0000020748|obs_0000021928|obs_0000021567|obs_0000022428|obs_0000001321|obs_0000033323|obs_0000016455|obs_0000008650|obs_0000027600|obs_0000017493|obs_0000018264|obs_0000003560|obs_0000002686,obs_0000007108,x,
Gebäck,Kambly,"€ 2,49",,"pro Einheit = 2,49","pro Einheit = 2,49",verschiedene Sorten Je nach Verfügbarkeit des Marktes.,Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/kambly-geb-ck.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000146,obs_0000033811|obs_0000034300|obs_0000019167,obs_0000033811,x,
Reese s Peanut Butter Cups,Keine Marke,"€ 1,59",,"pro Einheit = 1,59","pro Einheit = 1,59",5er oder minis,Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/reese-s-peanut-butter-cups.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_butter_margarine,sub_milchprodukte,tag_ultra_processed,tag_whole_food",,,ref_000147,obs_0000006749|obs_0000004655|obs_0000032863|obs_0000004228|obs_0000003245|obs_0000014538|obs_0000005082|obs_0000023593|obs_0000018556|obs_0000022238|obs_0000003591|obs_0000019493|obs_0000031786|obs_0000024620|obs_0000003636|obs_0000002620|obs_0000034404|obs_0000000107|obs_0000002676|obs_0000010409|obs_0000034970|obs_0000003267|obs_0000011467|obs_0000018644|obs_0000035006|obs_0000026359|obs_0000008456|obs_0000011042|obs_0000013125|obs_0000018772|obs_0000008556|obs_0000009075|obs_0000027517|obs_0000001425|obs_0000024482|obs_0000027049|obs_0000017835|obs_0000022978|obs_0000018391|obs_0000021984|obs_0000000997|obs_0000022502|obs_0000012797|obs_0000024064,obs_0000006749|obs_0000032863|obs_0000014538,,
Ultra Toilettenpapier,Zewa,"€ 3,99",,"pro Einheit = 3,99","pro Einheit = 3,99","verschiedene Sorten, 4-lagig, 8 x 135/150 Blatt Packung",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/zewa-ultra-toilettenpapier.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free",,,ref_000148,obs_0000005480|obs_0000029886|obs_0000029750|obs_0000010763|obs_0000016971|obs_0000029885|obs_0000028874|obs_0000005861|obs_0000017770|obs_0000034702|obs_0000015287|obs_0000000527|obs_0000003599|obs_0000001568|obs_0000010282|obs_0000033855|obs_0000002116|obs_0000026693|obs_0000024163|obs_0000013932|obs_0000004745|obs_0000013454|obs_0000027323|obs_0000023741|obs_0000034994|obs_0000028373|obs_0000025816|obs_0000028891|obs_0000026332|obs_0000004318|obs_0000033514|obs_0000000748|obs_0000033004|obs_0000000261|obs_0000008992|obs_0000000809|obs_0000003891|obs_0000001341|obs_0000014665|obs_0000033636|obs_0000033135|obs_0000028024|obs_0000006587|obs_0000011770,obs_0000005480,x,
Feuchte Toilettentücher,Tempo,"€ 1,29",,"pro Einheit = 1,29","pro Einheit = 1,29","verschiedene Sorten, 42er Nachfüllpackung",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/tempo-feuchte-toilettent-cher.jpg,cat_drogerie,,,ref_000149,obs_0000006054,obs_0000006054,,
Odol-med 3 Zahncreme,Odol med 3,"€ 1,39",,"pro Einheit = 1,39","pro Einheit = 1,39","verschiedene Sorten Ausgenommen White & Shine, Samtweiss, All-in-One, Extreme und Junior.",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/odol-med-3-zahncreme.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000150,obs_0000032773|obs_0000007111|obs_0000031055|obs_0000005488|obs_0000006397|obs_0000031348|obs_0000029055|obs_0000015114|obs_0000031914|obs_0000012467|obs_0000022872|obs_0000027360|obs_0000012899|obs_0000012024|obs_0000008315,obs_0000032773|obs_0000010272|obs_0000031914|obs_0000012467|obs_0000007111|obs_0000031055|obs_0000022872|obs_0000005488|obs_0000006397,x,
Elvital Shampoo oder Spülung,L'Oréal Paris,"€ 2,99",,"pro Einheit = 2,99","pro Einheit = 2,99",verschiedene Sorten,Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/l-or-al-paris-elvital-shampoo-oder-sp-lung.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan",,,ref_000151,obs_0000006051|obs_0000005296|obs_0000030356|obs_0000010773|obs_0000012696|obs_0000030367|obs_0000013613|obs_0000015098|obs_0000033191|obs_0000008625|obs_0000016820|obs_0000019771|obs_0000033849,obs_0000010773|obs_0000012696|obs_0000006051|obs_0000013613|obs_0000005296|obs_0000015098,x,
Weichspüler,Kuschelweich,"€ 1,49",,"pro Einheit = 1,49","pro Einheit = 1,49","verschiedene Sorten, 38 WL Flasche, (1 WL = 0,04 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/kuschelweich-weichsp-ler.jpg,cat_drogerie,,,ref_000152,obs_0000015261|obs_0000031910|obs_0000020279|obs_0000021945|obs_0000014305|obs_0000023651|obs_0000021098|obs_0000006387|obs_0000016125|obs_0000033664|obs_0000013955|obs_0000010761|obs_0000003597|obs_0000015508|obs_0000019865|obs_0000032921|obs_0000019489|obs_0000020774|obs_0000009383|obs_0000013480|obs_0000033198|obs_0000008124|obs_0000027580|obs_0000028356|obs_0000010952|obs_0000012876|obs_0000011598|obs_0000025167|obs_0000032849|obs_0000016852|obs_0000031701|obs_0000022870|obs_0000021593|obs_0000026203|obs_0000009843|obs_0000026740|obs_0000034675|obs_0000008673|obs_0000033155|obs_0000032146|obs_0000032282|obs_0000006941|obs_0000005663|obs_0000005297|obs_0000030775|obs_0000029375|obs_0000007113|obs_0000008789|obs_0000005858|obs_0000012004,obs_0000013955|obs_0000010761|obs_0000003597|obs_0000015508|obs_0000019865|obs_0000032921|obs_0000015261|obs_0000019489|obs_0000020774|obs_0000009383|obs_0000013480|obs_0000031910|obs_0000033198|obs_0000005297|obs_0000020279|obs_0000021945|obs_0000008124|obs_0000027580|obs_0000028356|obs_0000010952|obs_0000007113|obs_0000012876|obs_0000011598|obs_0000025167|obs_0000032849|obs_0000016852|obs_0000031701|obs_0000022870|obs_0000021593|obs_0000026203|obs_0000014305|obs_0000023651|obs_0000021098|obs_0000009843|obs_0000006387|obs_0000026740|obs_0000034675|obs_0000016125|obs_0000033664,,
oder Spee Vollwaschmittel,Weißer Riese,"€ 3,59",,"pro Einheit = 3,59","pro Einheit = 3,59",verschiedene Sorten,Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/wei-er-riese-oder-spee-vollwaschmittel.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000153,obs_0000006940|obs_0000005853|obs_0000006395|obs_0000032775|obs_0000029402|obs_0000009612|obs_0000033183|obs_0000020903|obs_0000009907|obs_0000010174|obs_0000021837|obs_0000010063|obs_0000008150|obs_0000009441|obs_0000014310|obs_0000008571|obs_0000020084,obs_0000006940|obs_0000005853|obs_0000006395,x,
Geschirrspülmittel,Pril,"€ 1,39",,"pro Einheit = 1,39","pro Einheit = 1,39",verschiedene Sorten,Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/pril-geschirrsp-lmittel.jpg,cat_drogerie,,,ref_000154,obs_0000015118|obs_0000008401|obs_0000011604|obs_0000015958|obs_0000031355|obs_0000034453|obs_0000011161|obs_0000010271|obs_0000013986|obs_0000028221|obs_0000034995|obs_0000013654|obs_0000008305|obs_0000013052|obs_0000020019|obs_0000016850|obs_0000032274|obs_0000006050|obs_0000005293|obs_0000029778|obs_0000005857|obs_0000006247|obs_0000006763|obs_0000030063|obs_0000032757|obs_0000007927|obs_0000024713|obs_0000025820|obs_0000013224,obs_0000015118|obs_0000032274|obs_0000034453|obs_0000011161|obs_0000010271|obs_0000013986|obs_0000006050|obs_0000005293|obs_0000020019|obs_0000028221|obs_0000034995|obs_0000008401|obs_0000016850|obs_0000011604|obs_0000013654|obs_0000015958|obs_0000005857|obs_0000006763|obs_0000030063|obs_0000008305|obs_0000007927|obs_0000031355|obs_0000013052,,
Allzweckreiniger,Der General,"€ 1,59",,"1 l = 2,12","1 l = 2,12","verschiedene Sorten, 750 ml Flasche, (1 l = 2,12 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/der-general-allzweckreiniger.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000155,obs_0000005664|obs_0000015511|obs_0000032923|obs_0000012460|obs_0000027822|obs_0000016580|obs_0000033486|obs_0000016106|obs_0000015111|obs_0000028536|obs_0000033204|obs_0000028653,obs_0000005664|obs_0000032923|obs_0000016106|obs_0000015111|obs_0000033204,x,
Streifenfrei,Sidolin,"€ 1,59",,"1 l = 3,18","1 l = 3,18","verschiedene Sorten, 500 ml Sprühflasche, (1 l = 3,18 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/sidolin-streifenfrei.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_ultra_processed,tag_whole_food",,,ref_000156,,,x,
Hunde-Snacks,Vitakraft,"€ 1,79",,"1 kg = 22,38","1 kg = 22,38","verschiedene Sorten, 80 g Packung, (1 kg = 22,38 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/vitakraft-hunde-snacks.jpg,"cat_tiernahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000157,obs_0000006950|obs_0000026446|obs_0000005492,obs_0000028190|obs_0000006950,x,
Baguette,Keine Marke,"€ 0,55",,"1 kg = 1,96","1 kg = 1,96","Abbildung ähnlich., ca. 250 g Stück, (1 kg = 1,96 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/baguette.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_tk_fertiggerichte,tag_whole_food",,BLS-B781200,ref_000158,obs_0000028548|obs_0000007301|obs_0000029716|obs_0000012827|obs_0000013087|obs_0000007723|obs_0000014164|obs_0000006255|obs_0000012656|obs_0000028665|obs_0000008956|obs_0000009345|obs_0000001802|obs_0000031511|obs_0000026139|obs_0000013088|obs_0000022956|obs_0000023980|obs_0000005682|obs_0000032054|obs_0000030524|obs_0000009926|obs_0000027085|obs_0000024398|obs_0000006503|obs_0000007031|obs_0000014220|obs_0000032409|obs_0000034587|obs_0000029618|obs_0000034985|obs_0000007790|obs_0000032390|obs_0000006153|obs_0000011018|obs_0000032073|obs_0000030163|obs_0000007786|obs_0000007793|obs_0000010481|obs_0000001799|obs_0000032644|obs_0000030490|obs_0000032069|obs_0000030168|obs_0000029145,obs_0000028548|obs_0000007301|obs_0000029716|obs_0000012827|obs_0000013087|obs_0000007723|obs_0000014164|obs_0000006255|obs_0000012656|obs_0000028665|obs_0000008956,,
Kürbiskernbrot,Keine Marke,"€ 1,99",,"1 kg = 2,58","1 kg = 2,58","Abbildung ähnlich., 750 g Laib, (1 kg = 2,58 €)",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/k-rbiskernbrot.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-Q250000,ref_000159,obs_0000027396|obs_0000006253|obs_0000020715|obs_0000025179|obs_0000021534|obs_0000007787,obs_0000027396|obs_0000006253,,
Kartoffelbrötchen,Keine Marke,"€ 0,35",,"pro Einheit = 0,35","pro Einheit = 0,35","dunkel oder hell Abbildung ähnlich., Stück",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/kartoffelbr-tchen.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",,BLS-D740400,ref_000160,obs_0000005865|obs_0000034477|obs_0000007304,obs_0000005865|obs_0000034477|obs_0000007304,,
Doppelbrötchen,Keine Marke,"€ 0,19",,"pro Einheit = 0,19","pro Einheit = 0,19","Abbildung ähnlich., Stück",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/doppelbr-tchen.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-B561000,ref_000161,obs_0000006404|obs_0000007511,obs_0000006404|obs_0000007511,,
Nuss-Nougat Croissant,Keine Marke,"€ 0,49",,"pro Einheit = 0,49","pro Einheit = 0,49","Abbildung ähnlich., Stück",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/nuss-nougat-croissant.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-S451000,ref_000162,obs_0000020121|obs_0000006955|obs_0000023356|obs_0000027987|obs_0000024975|obs_0000020940|obs_0000002265|obs_0000003358|obs_0000027131|obs_0000016184|obs_0000023195|obs_0000025842,obs_0000020121|obs_0000006955|obs_0000023356|obs_0000027987|obs_0000024975|obs_0000020940,,
Käseschnecke,Keine Marke,"€ 0,79",,"pro Einheit = 0,79","pro Einheit = 0,79","Plunderteigling mit Käsecremefüllung und -scheibe Abbildung ähnlich., Stück",Nein,Gültig vom 13.04.2026 bis zum 18.04.2026.,2026-04-13,2026-04-18,../images/edeka/k-seschnecke.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,tag_ultra_processed,tag_whole_food",,BLS-V050100,ref_000163,obs_0000015857|obs_0000006779|obs_0000009271|obs_0000009736,obs_0000015857|obs_0000006779|obs_0000009271|obs_0000009736,,
