Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Keine Marke,Span Orangen,"€ 2,49","€ 3,49","1 kg = 1,25","1 kg = 1,25","Sorte laut Auszeichnung, Kl. I",Nein,Dieses Angebot findest du vom 20.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-20,2026-04-22,../images/kaufland/kaufland_offer_664.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000384,obs_0000014877|obs_0000013417|obs_0000010976|obs_0000015711|obs_0000012742|obs_0000015310|obs_0000010521|obs_0000012208|obs_0000014361|obs_0000014880|obs_0000011816|obs_0000008755|obs_0000009787|obs_0000032323|obs_0000016457|obs_0000013904|obs_0000014419|obs_0000029277|obs_0000009316|obs_0000030827|obs_0000017005|obs_0000011383|obs_0000029823|obs_0000025768|obs_0000019119|obs_0000027858|obs_0000027355|obs_0000031473|obs_0000013048|obs_0000008977|obs_0000032059|obs_0000030565|obs_0000031118|obs_0000024463|obs_0000028048|obs_0000021906|obs_0000028056|obs_0000029592|obs_0000024992|obs_0000010164|obs_0000034743|obs_0000026554|obs_0000012745|obs_0000029131,obs_0000014877|obs_0000013417|obs_0000010976|obs_0000015711|obs_0000012742|obs_0000015310,,
FREIXENET,Span Schaumwein,"€ 3,88",,"1 l = 5,18","1 l = 5,18","versch. Sorten, auch alkoholfrei 0,0 Vol. %",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_266.jpg,cat_getraenke,,,ref_000385,obs_0000015929|obs_0000015497|obs_0000012675|obs_0000008009,obs_0000015929|obs_0000015497|obs_0000012675,,
Keine Marke,Span ital Spargel,"€ 2,99","€ 4,99","1 kg = 5,98","1 kg = 5,98","grün, Kl. I",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_044.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000386,obs_0000013902|obs_0000010562|obs_0000015736|obs_0000011752,,,
Keine Marke,Span niederl Aubergine lose,"€ 2,49","€ 3,49","pro Einheit = 2,49","pro Einheit = 2,49",Kl. I,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_056.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000387,obs_0000013899|obs_0000014439|obs_0000013419|obs_0000012212|obs_0000012235|obs_0000002820|obs_0000031629,,,
Keine Marke,Span niederl Cocktailrispentomaten,"€ 1,49","€ 2,99","1 kg = 2,98","1 kg = 2,98","Sorte laut Auszeichnung, Kl. I",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_045.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000388,obs_0000011384|obs_0000013796|obs_0000014886|obs_0000000693,obs_0000011384|obs_0000013796,,
Keine Marke,Span niederl Gurke lose,"€ 0,39",,"pro Einheit = 0,39","pro Einheit = 0,39",Kl. I,Nein,Dieses Angebot findest du vom 20.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-20,2026-04-22,../images/kaufland/kaufland_offer_665.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000389,obs_0000014439|obs_0000013419|obs_0000012212|obs_0000012235|obs_0000002563|obs_0000026127|obs_0000003696|obs_0000034521|obs_0000027093|obs_0000001511,obs_0000014439|obs_0000013419|obs_0000012212,,
Beck's,Spanferkel-Grillplatte,"€ 11,99",,"pro Einheit = 11,99","pro Einheit = 11,99","z. T. mariniert, bestehend aus: Nackensteak mit Schwarte, Rostbratwurst gebrüht und Scheiben aus der Schulter",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_076.jpg,"cat_fleisch_wurst,diet_vegan,diet_vegetarian,sub_schwein,tag_proteinreich,tag_whole_food",,,ref_000390,,,,x
Parkside,Spannzwingen groß,"€ 4,99",,"pro Einheit = 4,00","pro Einheit = 4,00",Zum Einspannen und Fixieren von Werkstücken Flexible und materialschonende Spannbacken Spannweite und -tiefe ca. 70 x 69 mm Spannkraft max. 13 kg 3 Jahre Garantie,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_344.jpg,cat_non_food,,,ref_000391,,,,x
Parkside,Spannzwingen klein,"€ 4,99",,"pro Einheit = 12,00","pro Einheit = 12,00",Zum Einspannen und Fixieren von Werkstücken Flexible und materialschonende Spannbacken Spannweite und -tiefe ca. 35 x 33 mm Spannkraft max. 5 kg 3 Jahre Garantie,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_345.jpg,cat_non_food,,,ref_000392,,,,x
Parkside,Spannzwingen mittel,"€ 4,99",,"pro Einheit = 8,00","pro Einheit = 8,00","Zum Einspannen und Fixieren von Werkstücken Flexible und materialschonende Spannbacken Spannweite und -tiefe ca. 42 x 47 mm Spannkraft max. 7,4kg 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_343.jpg,cat_non_food,,,ref_000393,,,,x
Paulaner,Spezi,"€ 0,99",,"1 l = 1,98","1 l = 1,98","Orangenlimonade mit Cola, Original oder Zero, koffeinhaltig (+ 0.25 Pfand)",Nein,Dieses Angebot findest du vom 20.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-20,2026-04-22,../images/kaufland/kaufland_offer_695.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000394,obs_0000027152|obs_0000010907|obs_0000022812|obs_0000033836|obs_0000012863|obs_0000026321|obs_0000013907|obs_0000000637|obs_0000027903|obs_0000010207|obs_0000034439|obs_0000012187|obs_0000015662|obs_0000006363|obs_0000031347|obs_0000005456|obs_0000030685|obs_0000014342|obs_0000005257|obs_0000007080|obs_0000005812|obs_0000032720,obs_0000027152|obs_0000010907|obs_0000022812|obs_0000033836|obs_0000012863|obs_0000005456|obs_0000026321|obs_0000013907|obs_0000000637|obs_0000027903,,x
Crivit,Spinnangel-Set 210-5,"€ 24,99",,"pro Einheit = 24,99","pro Einheit = 24,99","Komplett-Set zum Forellen- und Barschangeln Angelfertig montierte HMGF-Teleskoprute Handteil aus portugiesischem Plate-Kork Stationärrolle mit 4 Kugellagern Perfekte Schnurverlegung dank S-Stroke-System Feinjustierbarer Heckbremse Anti-Slip-Drehknopf und Mehrfach-Bremsscheibe Übersetzung 5,5 : 1 Angelrolle Größe 30 (fachgerecht bespult) Länge ca. 210 cm (Transportlänge ca. 55 cm) Wurfgewicht bis 40 g Inkl. Tragetasche und Zielfisch-Zubehör 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_547.jpg,cat_non_food,,,ref_000395,,,,x
Crivit,Spinnangel-Set 270-5,"€ 24,99",,"pro Einheit = 24,99","pro Einheit = 24,99","Komplett-Set zum Hecht- und Zanderangeln Angelfertig montierte HMGF-Teleskoprute Handteil aus portugiesischem Plate-Kork Stationärrolle mit 4 Kugellagern Perfekte Schnurverlegung dank S-Stroke-System Feinjustierbarer Heckbremse Anti-Slip-Drehknopf und Mehrfach-Bremsscheibe Übersetzung 5,2 : 1 Angelrolle Größe 40 (fachgerecht bespult) Länge ca. 270 cm (Transportlänge ca. 82 cm) Wurfgewicht bis 70 g Inkl. Tragetasche und Zielfisch-Zubehör 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_548.jpg,cat_non_food,,,ref_000396,,,,x
Crivit,Spinnrolle 2000,"€ 17,99",,"pro Einheit = 17,99","pro Einheit = 17,99","Speziell abgestimmt zum Grundangeln Ideal zum Angeln auf Karpfen, Aal, Zander etc. Mit 5 Kugellagern Unendliche Rücklaufsperre „One Way Clutch“ Klappkurbel mit Kurbelknauf aus EVA-Material Rostfreier Schnurfangbügel Aluminiumspule Fein justierbare Mehrscheiben-Frontbremse Übersetzung 5,5 : 1 Schnurfassung bis 280 m (Schnur Ø 0,18 mm) Gewicht ca. 320 g Inkl. Aluminium-Ersatzspule 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_539.jpg,cat_non_food,,,ref_000397,,,,x
REIS-FIT,Spitzen-Langkorn-Reis,"€ 1,39","€ 1,99","1 kg = 2,23","1 kg = 2,23",in 5 Kochbeuteln 1 Beutel gratis*,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_195.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_reis,tag_ultra_processed,tag_whole_food",,,ref_000398,obs_0000019357,obs_0000027872,,
SMILODOX,Sporttasche,"€ 24,99","€ 39,99","pro Einheit = 24,99","pro Einheit = 24,99","Aus Polyester Gepolsterter, längenverstellbarer Schultergurt Separates Schuhfach mit Reißverschluss Größe ca. B 53 × H 28 × T 28 cm",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_475.jpg,"cat_non_food,diet_vegetarian",,BLS-R421300,ref_000399,obs_0000015217|obs_0000010099|obs_0000013013|obs_0000011291,obs_0000015217|obs_0000010099|obs_0000013013|obs_0000011291,,
FINISH,Spülmaschinen-Tabs oder -Caps,"€ 11,99","€ 14,99","pro Einheit = 0,15","pro Einheit = 0,15","Powerball All in 1, versch. Sorten, = 74 - 93 Anwendungen",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_289.jpg,cat_drogerie,,,ref_000400,obs_0000012012|obs_0000015515|obs_0000010767|obs_0000013425|obs_0000010954|obs_0000012884|obs_0000024056|obs_0000024477|obs_0000016629,obs_0000012012|obs_0000015515,,
MY PROJECT,Starthilfe-Spray,"€ 2,99",,"1 l = 7,48","1 l = 7,48",Für Verbrennungsmotoren aller Art Ermöglicht einen schnellen Start Extrem zündfähig Schnelle Wirkung auch bei extremer Kälte,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_573.jpg,cat_drogerie,,,ref_000401,obs_0000015214,obs_0000015214,,
Nescaf,Sticks,"€ 1,89","€ 2,49","1 kg = 12,20 - 23,63","1 kg = 12,20 - 23,63","Instant-Kaffee, 3 in 1, versch. Sorten, oder 2 in 1, für je 10 Tassen",Nein,Dieses Angebot findest du vom 20.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-20,2026-04-22,../images/kaufland/kaufland_offer_689.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000402,obs_0000015885|obs_0000014804|obs_0000010219|obs_0000022995|obs_0000008459|obs_0000026387|obs_0000008601|obs_0000026531|obs_0000032935|obs_0000028470|obs_0000033480|obs_0000024649|obs_0000014924|obs_0000014159|obs_0000011861|obs_0000014807|obs_0000032875|obs_0000002286|obs_0000003314|obs_0000007056|obs_0000007701|obs_0000006043|obs_0000016415|obs_0000033362|obs_0000000049|obs_0000009650|obs_0000026038|obs_0000033473|obs_0000032580|obs_0000009669|obs_0000016466|obs_0000003804|obs_0000013916|obs_0000003678|obs_0000009186|obs_0000017249|obs_0000025726|obs_0000029957|obs_0000029446|obs_0000010633|obs_0000032933|obs_0000022583|obs_0000031437|obs_0000014952|obs_0000027301|obs_0000013412|obs_0000027876|obs_0000005534|obs_0000006102|obs_0000006615,obs_0000015885|obs_0000014804,,x
Parkside,Stift-Multimeter PSM 2 B4,"€ 12,99",,"pro Einheit = 12,99","pro Einheit = 12,99","Präzise Messung von Strom, Spannung, Widerstand Für Gleich- und Wechselstrom bzw. -spannung Kompakte Form für schwer erreichbare Stellen Durchgangsprüfung mit akustischem Signal Dioden- und Durchgangsprüfung LC-Display mit Hintergrundbeleuchtung Abnehmbare Messsonde (Kabel ca. 94 cm) Auto-Off-Funktion Überladungsschutz und Batteriewechselanzeige Spannung: 0 bis 600 V Strom: 0 bis 200 mA Widerstand: 0 bis 20 MΩ Inkl. Batterien 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_335.jpg,cat_non_food,,,ref_000403,,,,x
YAYLA,Sucuk,"€ 2,49","€ 3,19","1 kg = 9,96 - 12,45","1 kg = 9,96 - 12,45","pikante Knoblauchwurst, in Scheiben oder am Stück",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_101.jpg,"cat_fleisch_wurst,sub_wurst",,,ref_000404,obs_0000009361|obs_0000011859|obs_0000013435|obs_0000009822|obs_0000031621|obs_0000031445,obs_0000009361|obs_0000011859|obs_0000013435|obs_0000009822,,
KNORR,Suppenliebe,"€ 0,69",,"1 l = 0,69 - 1,38","1 l = 0,69 - 1,38","für 2 - 4 Teller (0,5 - 1 l), versch. Sorten",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_188.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000405,obs_0000031784|obs_0000031308|obs_0000013438|obs_0000012191|obs_0000006303|obs_0000030010|obs_0000030690|obs_0000005559|obs_0000006645,obs_0000031784|obs_0000031308|obs_0000013438|obs_0000030010|obs_0000012191|obs_0000030690,,
LE FILOU,Sweet,"€ 2,99","€ 3,99","1 l = 3,99","1 l = 3,99","Frankreich, versch. Sorten, z. B. rot: spritzig, fruchtig, temperamentvoll, passt zu Pizza, Pasta, moderner Küche",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_261.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,tag_ultra_processed",,,ref_000406,obs_0000011982|obs_0000014814|obs_0000014986|obs_0000011918|obs_0000008593|obs_0000009749|obs_0000001950|obs_0000034745|obs_0000029882|obs_0000015855|obs_0000030465|obs_0000005388|obs_0000033061|obs_0000002866|obs_0000030415|obs_0000032903|obs_0000000267|obs_0000004758|obs_0000010410|obs_0000025010|obs_0000024891|obs_0000020161|obs_0000003904|obs_0000004331|obs_0000020980|obs_0000033666|obs_0000019643|obs_0000019648|obs_0000022729,obs_0000011982|obs_0000014814,,
Keine Marke,Sweet Peppacaps,"€ 1,59",,"pro Einheit = 100,00","pro Einheit = 100,00",Kirschpaprika mit Frischkäsefüllung,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_175.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000407,obs_0000014986|obs_0000011918|obs_0000008593|obs_0000015855|obs_0000005388|obs_0000011982|obs_0000014814,obs_0000014986|obs_0000011918|obs_0000008593|obs_0000015855,,
Keine Marke,Südafrik chilen Tafeltrauben rot lose,"€ 3,99","€ 5,99","pro Einheit = 3,99","pro Einheit = 3,99","Sorte laut Auszeichnung, Kl. I",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_067.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000408,obs_0000013442|obs_0000011782|obs_0000006278|obs_0000008710|obs_0000028721|obs_0000008765|obs_0000010312|obs_0000008792|obs_0000031873|obs_0000028835|obs_0000028335|obs_0000014088|obs_0000008527|obs_0000009624|obs_0000010211,,,
Keine Marke,Südafrik peruan Avocado lose,"€ 2,50","€ 4,47","pro Einheit = 2,50","pro Einheit = 2,50",Kl. I,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_074.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000409,obs_0000025778|obs_0000024863|obs_0000029201|obs_0000008728|obs_0000000058|obs_0000020117|obs_0000000694|obs_0000027854|obs_0000034516|obs_0000014073|obs_0000017166|obs_0000001305|obs_0000034105|obs_0000018748|obs_0000030562|obs_0000027541|obs_0000029123|obs_0000020936,,,
SMILODOX,Tennis-Socken,"€ 6,99","€ 14,99","pro Einheit = 3,00","pro Einheit = 3,00","Aus Baumwolle, Polyamid und Elastan Größen 35/38 - 43/46",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_472.jpg,cat_non_food,,,ref_000410,obs_0000011300|obs_0000001624|obs_0000023153|obs_0000001173|obs_0000024304|obs_0000000756|obs_0000000758|obs_0000000765|obs_0000023885|obs_0000001375|obs_0000001405|obs_0000000967,,,
Keine Marke,Tintenfischringe,"€ 3,99",,"1 kg = 9,98","1 kg = 9,98","Calamares Style, ideal für Ofen, Pfanne oder Airfryer",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_117.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-T020100,ref_000411,obs_0000025038|obs_0000021466|obs_0000020647|obs_0000022206,obs_0000025038,,
TOFFIFEE,TOFFIFEE,"€ 4,79",,"1 kg = 7,67","1 kg = 7,67",Haselnuss in Caramel mit Nougatcreme und Schokolade,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_222.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000412,obs_0000016098|obs_0000034826|obs_0000013931|obs_0000027374|obs_0000026224|obs_0000027056|obs_0000001528|obs_0000015039|obs_0000000800|obs_0000000139|obs_0000029004|obs_0000032171|obs_0000006738|obs_0000032691|obs_0000029689|obs_0000005659|obs_0000010170,obs_0000016098|obs_0000034826|obs_0000013931|obs_0000027374|obs_0000026224|obs_0000027056|obs_0000001528|obs_0000015039|obs_0000000800,x,
THE PAPERMAKERS,Toilettenpapier Pinky World,"€ 5,99",,"pro Einheit = 0,38","pro Einheit = 0,38",4-lagig,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_285.jpg,cat_drogerie,,,ref_000413,obs_0000024163|obs_0000013932|obs_0000023741|obs_0000025816|obs_0000000527|obs_0000003599|obs_0000001568|obs_0000010282|obs_0000033855|obs_0000002116|obs_0000026693|obs_0000004745|obs_0000013454|obs_0000027323|obs_0000034994|obs_0000028373|obs_0000028891|obs_0000026332|obs_0000004318|obs_0000033514|obs_0000000748|obs_0000033004|obs_0000000261|obs_0000008992|obs_0000000809|obs_0000003891|obs_0000001341|obs_0000014665|obs_0000033636|obs_0000033135|obs_0000028024|obs_0000006587|obs_0000011770,,,
HILCONA,Tortelloni oder Gnocchi XXL,"€ 2,99",,"1 kg = 3,99","1 kg = 3,99",versch. Sorten Tortelloni oder klassische Gnocchi,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_157.jpg,"cat_grundnahrung,diet_vegetarian,sub_kartoffeln,sub_nudeln,tag_ultra_processed",,,ref_000414,obs_0000014972|obs_0000009327|obs_0000009798|obs_0000019904|obs_0000011905|obs_0000016236|obs_0000008809|obs_0000012829|obs_0000008226|obs_0000000276|obs_0000000344|obs_0000008812|obs_0000034386|obs_0000034976|obs_0000010656|obs_0000010940|obs_0000011060|obs_0000003071|obs_0000003072|obs_0000027805|obs_0000011501|obs_0000003916|obs_0000004023|obs_0000004343|obs_0000004450|obs_0000012763|obs_0000012826|obs_0000004770|obs_0000004877|obs_0000013663|obs_0000013967|obs_0000014820,obs_0000014972,,
KILBEGGAN,Traditional Irish Whiskey,"€ 10,99","€ 16,99","1 l = 15,70","1 l = 15,70","2-fach destilliert, aus der ältesten Destillerie Irlands, 40 Vol. %",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_252.jpg,cat_getraenke,,,ref_000415,obs_0000000036|obs_0000003769|obs_0000022838|obs_0000027465|obs_0000005266|obs_0000006554|obs_0000011310|obs_0000008756|obs_0000010336|obs_0000020586|obs_0000034422|obs_0000028811|obs_0000008371|obs_0000015066|obs_0000018216|obs_0000012631|obs_0000019325|obs_0000021896|obs_0000021405|obs_0000013253|obs_0000026577|obs_0000019442|obs_0000010744|obs_0000007262|obs_0000031414|obs_0000018103|obs_0000006359|obs_0000006898|obs_0000031086|obs_0000006558|obs_0000005631,obs_0000000036|obs_0000005266|obs_0000003769|obs_0000006554,,
SILVERCREST,Tranchiermesser,"€ 3,99",,"pro Einheit = 3,99","pro Einheit = 3,99",Aus Edelstahl Klinge ca. 20 cm Langanhaltende Klingenschärfe Ergonomisch geformter Griff Spülmaschinengeeignet,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_377.jpg,cat_non_food,,,ref_000416,,,,
Parkside,Trennscheiben-Set,"€ 3,99",,"pro Einheit = 24,00","pro Einheit = 24,00","Zum Schneiden von Metall, Holz oder Kunststoff 9 Präzisions-Trennscheiben 6 Metall-Trennscheiben 6 Kunststoff-Trennscheiben 3 Aufnahmestifte Für Geradschleifer mit Rundschaftaufnahme Drehzahl max. 30.000 min-1",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_365.jpg,cat_non_food,,,ref_000417,obs_0000001366,obs_0000018225|obs_0000022347,,x
GRANINI,Trinkgenuss,"€ 1,39",,"pro Einheit = 1,00","pro Einheit = 1,00","Fruchtsaft oder -nektar, versch. Sorten (+ 0.25 Pfand)",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_239.jpg,cat_getraenke,,,ref_000418,obs_0000021656|obs_0000009638|obs_0000022190|obs_0000023008|obs_0000020837|obs_0000017652|obs_0000014838|obs_0000032293|obs_0000029756,obs_0000021656|obs_0000032293|obs_0000009638|obs_0000022190|obs_0000029756|obs_0000023008|obs_0000020837|obs_0000017652|obs_0000014838,,
BATISTE,Trockenshampoo mit Farbe,"€ 3,29","€ 3,95","1 l = 16,45","1 l = 16,45","zur Auffrischung des Haares, kaschiert den Ansatz, versch. Sorten",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_297.jpg,cat_drogerie,,,ref_000419,obs_0000032912|obs_0000009330|obs_0000009801|obs_0000012021,,,
JULISKA,Ungar Salami,"€ 3,99","€ 4,99","1 kg = 10,64","1 kg = 10,64",mit charakteristischem Edelschimmel,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_103.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000420,obs_0000013465|obs_0000011441|obs_0000012300|obs_0000013166|obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000003307|obs_0000021226|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000017375|obs_0000031198|obs_0000010234,obs_0000013465|obs_0000011441,,
MY PROJECT,Universal-Automatten-Set,"€ 6,69",,"pro Einheit = 4,00","pro Einheit = 4,00",Aus Polyester Strapazierfähig und pflegeleicht Rutschsicher und geräuschdämmend Fahrermatte mit verstärktem Trittschutz Für fast alle Pkw-Typen geeignet 3 Jahre Garantie,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_565.jpg,cat_non_food,,,ref_000421,obs_0000010385|obs_0000011240|obs_0000035079,,,
Coppenrath & Wiese,Unsere Goldstücke XXL,"€ 2,99",,"1 kg = 2,99 - 4,28","1 kg = 2,99 - 4,28","Weizen- oder Dinkel-Brötchen, fertig gebacken, zum Aufwärmen",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_154.jpg,"cat_tiefkuehl,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,,ref_000422,obs_0000012682|obs_0000014854|obs_0000010926|obs_0000026080|obs_0000008617|obs_0000002587|obs_0000027445|obs_0000031710|obs_0000003165|obs_0000012763|obs_0000013967,obs_0000006502|obs_0000012682|obs_0000014854|obs_0000010926|obs_0000007395,,x
